step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
28000	-238.339573872808273	-236.840164104201222	-1.499409768607052	0.000303758267534	0.000089627560499	0.295062126957454	0.377793674979277	3	5	6	6	4	7	9	9	12	12	11	13	14	14	13	12	18	17	19	21	21	22	23	25	24	28	27	31	0	5	1	2	0	0	5	1	4	6	7	11	12	5	2	2	16	4	15	18	19	17	9	23	18	18	25	22	1	1	2	1	1	1	2	3	3	2	1	1	1	4	3	4	3	5	4	2	1	2	6	1	5	5	2	5
28500	-267.146449330077019	-265.701164642136746	-1.445284687940261	0.000382331619513	0.000130329044332	0.340879586414021	0.415125889657911	1	7	6	7	5	7	9	10	10	12	12	12	13	14	13	13	17	18	19	20	21	22	23	25	26	27	28	31	0	5	1	5	0	0	2	1	4	6	9	4	12	11	7	5	9	13	17	13	20	19	12	8	15	15	24	12	1	1	3	1	1	1	1	5	2	1	1	2	1	1	2	5	3	3	1	4	1	2	5	6	8	5	2	9
29000	-272.603807446875521	-271.077978532396344	-1.525828914479187	0.000407405315807	0.000113210069950	0.277880689222958	0.311680553712766	3	6	4	7	5	7	10	9	12	11	12	12	12	13	14	14	15	17	19	17	20	21	24	23	25	27	28	33	0	5	1	2	0	0	2	3	5	6	5	7	5	7	14	5	13	15	17	13	20	15	13	9	11	5	23	7	1	1	1	1	1	1	3	3	4	2	4	1	2	1	1	5	1	2	2	2	1	3	6	4	8	11	2	9
29500	-243.600757478076076	-242.033079021132039	-1.567678456944026	0.000471140579719	0.000120141430179	0.255001236044437	0.475444714294474	3	7	5	7	5	7	9	9	11	12	12	12	13	15	13	14	17	18	19	19	21	22	24	24	26	28	29	33	0	5	1	5	0	0	5	1	2	6	9	2	2	15	9	9	14	15	13	16	18	16	19	22	19	22	24	22	1	1	1	1	1	1	2	3	1	2	1	2	3	1	2	1	1	2	3	2	2	3	2	1	3	4	2	5
30000	-233.647280491462169	-232.097140893473778	-1.550139597988405	0.000209168858755	0.000055229409692	0.264042219385046	0.404318879680991	3	6	6	6	5	6	9	10	11	11	12	11	13	13	14	11	15	18	19	20	20	23	23	24	25	27	28	31	0	5	1	5	0	0	5	3	4	6	5	7	2	7	2	4	13	7	16	12	7	12	18	15	24	20	24	20	1	1	2	1	1	1	2	2	2	2	3	2	3	2	5	2	2	4	5	5	5	5	3	5	1	4	2	6
30500	-242.667008780596632	-241.049267489753390	-1.617741290843247	0.000293778933734	0.000068327577629	0.232581610807584	0.400985106918941	3	6	6	7	5	5	9	9	12	11	11	13	14	14	13	12	17	16	19	20	20	23	23	26	23	27	27	33	0	5	1	5	0	0	5	3	4	6	5	4	11	12	7	2	7	13	18	17	12	21	21	25	21	12	25	23	1	1	1	1	1	1	2	2	3	3	3	2	3	1	2	4	4	1	2	2	3	2	2	3	2	8	2	6
31000	-216.458249356973937	-214.995957100423567	-1.462292256550377	0.000426545794323	0.000138398364374	0.324463085127054	0.552026596785639	4	6	6	6	5	6	9	9	11	12	12	11	14	15	12	14	18	17	19	21	19	22	24	26	24	27	29	31	0	5	1	5	0	0	4	1	7	6	9	7	12	13	7	15	13	14	18	17	14	21	20	25	22	7	26	23	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	8	1	4
31500	-265.421395029454743	-263.936848932595694	-1.484546096859053	0.000322175742904	0.000098575274344	0.305967399826698	0.377202940665126	4	7	6	6	4	7	9	10	11	11	13	11	13	15	13	15	17	17	20	21	21	22	22	25	26	27	27	32	0	4	1	5	0	0	4	3	4	6	5	4	5	12	9	2	15	14	11	11	18	12	19	16	16	13	24	22	1	1	1	1	1	1	3	2	4	2	3	2	3	2	2	3	2	1	3	4	2	4	1	5	4	7	1	6
32000	-266.398312357170425	-264.944911931166018	-1.453400426004421	0.000498760478303	0.000165965854462	0.332756627041914	0.391469957309616	3	7	7	7	5	8	9	8	11	10	13	12	14	14	13	14	17	16	20	19	19	22	23	25	25	25	28	32	0	5	1	5	0	0	4	3	7	6	9	4	12	7	7	5	13	13	18	2	7	17	22	14	9	2	26	9	1	1	1	1	1	1	1	1	1	2	1	2	1	3	3	4	2	1	1	4	5	2	1	4	6	8	2	10
32500	-251.477920173633692	-249.874156648132129	-1.603763525501576	0.000396385318140	0.000094498924091	0.238401675758701	0.342040108965954	3	6	6	7	5	8	7	8	12	11	12	12	11	14	11	15	18	17	19	20	21	23	24	26	26	28	28	31	0	5	1	5	0	0	5	3	7	6	2	2	2	7	4	4	12	13	4	9	18	21	18	23	20	4	24	12	1	1	2	1	1	1	1	2	3	2	2	3	2	3	2	3	4	3	6	4	1	1	4	1	4	10	2	9
33000	-253.518860992115606	-252.074820181362867	-1.444040810752746	0.000247438908297	0.000084667771357	0.342176466668085	0.403428311306682	3	6	6	6	4	7	9	9	11	12	13	11	12	15	14	14	17	17	19	20	19	23	23	26	25	28	28	32	0	5	1	5	0	0	5	3	2	6	9	2	12	15	13	13	11	15	16	15	16	7	21	25	9	13	24	21	1	1	2	1	1	1	3	2	2	3	1	3	1	1	1	1	2	2	2	4	2	6	2	1	6	7	1	4
33500	-240.771519650918520	-239.271070822824157	-1.500448828094351	0.000341496390317	0.000100514828087	0.294336429132278	0.464393471157460	3	6	6	6	4	8	9	9	12	10	11	13	13	15	12	15	15	17	18	19	21	22	23	26	25	27	29	32	0	5	1	5	0	0	5	1	4	6	7	15	11	7	2	12	15	2	7	16	12	14	16	23	18	16	24	22	1	1	1	1	1	1	2	2	3	1	2	1	1	3	2	2	1	5	4	3	4	4	6	1	4	6	1	5
34000	-236.799436372041043	-235.358756190792974	-1.440680181248075	0.000367874881963	0.000127194550622	0.345754920648975	0.429949849361638	4	6	6	7	5	7	9	10	11	11	12	11	14	13	13	13	16	17	19	18	18	22	23	25	26	28	29	32	0	5	1	5	0	0	4	3	2	6	9	7	4	5	7	2	9	4	13	12	9	14	19	18	21	15	25	23	1	1	1	1	1	1	1	2	2	3	1	1	3	3	2	4	2	5	3	4	4	3	1	4	5	7	1	5
34500	-252.264063469004981	-250.725229498400239	-1.538833970604753	0.000351792262545	0.000095079671956	0.270272209140186	0.373018344806658	4	6	6	7	4	7	9	9	11	11	12	12	13	15	14	14	17	17	20	21	19	22	23	25	23	27	28	33	0	5	1	5	0	0	5	1	5	6	2	2	12	7	4	13	13	2	14	21	16	16	17	15	14	22	25	22	1	2	1	1	1	1	3	3	4	2	3	2	1	3	3	1	4	6	2	1	2	3	3	7	2	3	2	5
35000	-218.849593253472847	-217.333021459190491	-1.516571794282362	0.000250540780571	0.000071057715259	0.283617362001174	0.442724017417036	3	7	5	7	5	7	9	9	12	11	12	13	13	14	14	15	17	17	19	20	20	23	23	26	25	27	28	31	0	5	1	5	0	0	5	1	2	6	7	7	2	2	4	2	12	9	15	14	9	19	12	25	23	22	24	20	1	2	1	2	1	1	1	3	2	2	1	2	3	3	3	4	2	3	2	2	5	2	5	1	1	2	1	5
35500	-241.209833545552812	-239.716908800002159	-1.492924745550652	0.000359745493618	0.000107814246150	0.299695890740434	0.353191692988140	3	6	6	7	5	8	9	9	10	11	13	13	12	11	14	13	17	17	19	21	21	23	23	25	26	27	27	33	0	5	1	2	0	0	2	1	5	6	4	5	14	5	13	5	7	15	17	11	19	18	19	22	16	21	24	23	1	1	1	1	1	1	2	3	3	2	3	4	1	3	1	4	4	1	2	4	1	3	2	2	7	2	1	5
36000	-291.814321811657010	-290.366226919212124	-1.448094892444897	0.000383333186495	0.000129567406715	0.338002060035531	0.347181931136361	2	7	6	6	5	6	9	10	12	12	12	12	14	13	13	14	17	16	19	20	19	23	22	26	22	27	28	32	0	5	1	5	0	0	5	1	2	6	2	7	9	11	7	12	9	13	11	13	16	16	5	12	8	25	23	21	1	1	2	1	1	1	2	5	3	3	3	1	1	1	3	1	3	1	2	3	2	5	9	6	5	2	3	6
36500	-226.083405015047560	-224.622905202887239	-1.460499812160310	0.000259393832483	0.000084585258615	0.326088164105549	0.431630836032235	4	7	6	7	5	7	10	8	11	12	12	9	14	12	13	12	17	17	19	21	21	22	24	23	24	26	27	32	0	5	1	5	0	0	4	1	4	6	7	5	11	5	5	7	9	12	13	12	9	7	22	21	24	20	25	23	1	1	1	1	1	1	2	2	2	2	1	2	1	3	4	1	2	3	2	6	6	5	1	1	1	3	1	5
37000	-222.027151982919207	-220.245265989236430	-1.781885993682787	0.000462495822919	0.000083684779557	0.180941698087011	0.636617016882031	3	7	6	6	5	7	9	10	9	11	12	12	13	14	14	13	17	16	19	21	20	22	24	26	24	26	28	33	0	4	1	5	0	0	4	3	2	6	2	7	12	13	11	11	13	15	16	19	17	18	19	25	22	16	25	19	1	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	3	1	1	3	2	1	1	6	2	7
37500	-242.638934559850270	-241.054560862386126	-1.584373697464132	0.000218564964215	0.000053988969630	0.247015663393397	0.267812232979849	3	7	6	7	5	7	9	9	12	9	13	11	14	14	13	13	15	17	20	21	19	22	23	23	25	28	27	31	0	5	1	5	0	0	5	3	5	6	4	2	2	5	2	4	11	15	18	12	9	7	22	14	14	23	24	22	1	2	2	1	1	1	3	2	2	1	3	3	4	6	3	4	1	2	2	6	5	7	1	3	6	3	2	3
38000	-253.623562693929870	-252.114603403274486	-1.508959290655378	0.000324252813148	0.000093565130291	0.288556109605996	0.459331333988856	3	6	6	7	4	7	8	10	11	11	12	12	13	12	14	14	18	17	19	20	19	22	24	25	25	27	28	32	0	5	1	5	0	0	2	3	5	6	4	7	9	5	5	7	11	4	9	7	13	9	19	17	15	23	24	26	1	2	1	2	1	1	2	2	3	3	2	3	1	4	6	3	3	5	5	5	3	4	2	3	6	1	1	2
38500	-224.175732418852050	-222.745751287761777	-1.429981131090285	0.000321908486622	0.000115227871290	0.357952263075950	0.429435808905816	3	7	6	6	4	7	9	10	11	10	12	12	13	14	13	14	18	17	20	20	21	23	24	23	25	27	29	31	0	5	1	5	0	0	2	3	7	6	2	7	9	7	9	9	7	11	14	9	12	19	15	21	23	16	25	16	1	2	2	2	1	1	1	2	1	1	3	1	1	3	1	2	4	2	4	4	5	1	7	2	1	6	2	10
39000	-242.006197760100861	-240.480419508849707	-1.525778251251141	0.000369271757230	0.000102624804296	0.277911327597653	0.425728655025500	3	6	6	6	4	7	9	9	10	11	10	12	13	14	12	13	17	18	20	21	20	22	23	26	24	27	29	32	0	5	1	5	0	0	5	1	2	6	2	7	7	2	5	9	12	13	18	16	11	19	20	17	21	23	25	20	1	1	3	2	1	1	2	4	2	2	3	1	2	4	4	1	3	2	1	3	5	1	1	5	2	2	2	5
39500	-220.290693747423745	-218.858388746206543	-1.432305001217195	0.000229817058195	0.000081628736795	0.355190069160163	0.369309182161908	3	6	6	7	5	5	10	10	10	11	12	12	13	15	12	15	17	18	19	20	20	22	23	24	26	27	28	33	0	5	1	5	0	0	2	3	2	6	9	5	12	12	2	9	12	16	17	5	14	21	16	20	20	21	24	21	1	1	2	1	1	1	2	2	2	2	1	3	1	2	5	2	3	1	1	9	2	2	5	2	4	3	2	8
40000	-233.683854608326982	-232.021858692176977	-1.661995916150005	0.000308982839509	0.000066730598510	0.215968623423576	0.389267066970996	4	5	6	6	4	6	8	9	12	11	12	13	13	14	12	14	15	17	19	19	18	22	23	24	26	26	28	32	0	5	1	5	0	0	4	3	2	6	5	5	5	11	2	7	9	7	11	15	17	13	21	22	24	21	25	22	1	1	2	2	1	1	1	2	3	3	3	5	5	1	3	3	2	5	4	4	1	5	4	1	1	4	1	6
40500	-256.402891686220585	-254.841400173018144	-1.561491513202413	0.000417952269603	0.000107877420329	0.258109425823278	0.454194272200252	4	7	7	7	4	7	9	10	11	11	13	12	13	14	12	14	17	17	19	18	21	21	24	25	25	25	28	32	0	5	1	5	0	0	5	3	2	6	7	5	9	4	7	11	13	16	18	16	16	9	20	11	22	16	25	11	1	2	1	2	1	1	2	1	2	2	3	3	1	2	1	1	2	1	1	2	5	5	3	7	2	4	2	12
41000	-232.502068393675586	-230.945292966249326	-1.556775427426260	0.000335764504327	0.000087479052577	0.260536928262108	0.302881340357283	3	7	7	6	5	8	8	10	11	12	12	11	14	14	14	14	17	18	19	20	20	21	24	24	25	27	27	31	0	5	1	5	0	0	4	1	2	6	12	2	4	2	7	5	7	9	17	13	5	14	22	8	21	15	25	23	1	1	2	1	1	1	1	4	2	2	1	3	3	4	3	5	5	3	1	4	7	3	2	9	3	6	1	3
41500	-226.727821890927856	-225.195734593298397	-1.532087297629448	0.000405129710310	0.000111069086568	0.274156853326977	0.541536608285275	3	7	5	7	5	8	9	9	10	11	13	11	14	11	12	15	18	18	18	20	21	21	23	25	24	28	27	31	0	5	1	5	0	0	2	1	5	6	14	2	11	2	4	12	13	13	14	18	18	16	21	25	22	12	24	23	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	3	2	2	1	1	3	1	1	2	8	1	4
42000	-240.255111052368818	-238.797161720711387	-1.457949331657443	0.000331339427182	0.000108825183831	0.328440188228261	0.417428674984161	3	6	6	7	5	7	10	9	10	11	12	12	13	14	13	15	16	17	18	18	20	22	22	26	26	26	28	33	0	5	1	5	0	0	5	3	2	6	9	2	5	15	11	15	12	13	12	15	16	9	20	22	19	23	24	23	1	1	2	1	1	1	3	2	2	2	1	3	2	1	1	1	3	2	3	2	3	8	3	2	6	2	1	6
42500	-242.073683304190979	-240.570947469721432	-1.502735834469545	0.000282691368396	0.000082759259274	0.292754815059579	0.514870908426941	2	7	6	7	5	6	8	9	11	10	13	11	11	14	12	14	17	17	20	21	21	23	22	25	24	25	29	32	0	5	1	5	0	0	4	1	2	6	7	7	5	5	4	5	15	16	16	14	19	14	12	25	20	12	24	22	1	1	2	1	1	1	1	4	2	3	2	2	3	4	2	3	2	2	4	3	1	4	5	1	1	5	2	3
43000	-232.618922089611800	-231.173177824817259	-1.445744264794547	0.000333388870671	0.000113486932337	0.340404081601429	0.441266409897359	2	7	6	6	4	6	9	9	11	9	13	12	14	14	14	15	18	17	19	18	21	23	23	25	26	27	28	32	0	5	1	5	0	0	5	3	2	6	7	4	12	7	2	9	16	16	18	9	18	16	16	22	20	23	24	21	1	1	2	1	1	1	2	1	2	2	2	2	1	2	5	2	2	1	1	4	2	5	3	1	4	2	1	5
43500	-242.531190149327017	-241.062754445560245	-1.468435703766772	0.000370733304155	0.000118285656869	0.319058621233243	0.479284050004634	3	6	6	7	5	7	9	9	10	10	12	12	13	14	12	14	17	18	19	18	21	23	24	25	24	27	27	32	0	5	1	5	0	0	2	3	7	6	7	2	9	11	9	15	14	14	20	15	20	12	21	12	12	23	25	21	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	3	1	3	2	6	1	7	4	1	2	4
44000	-247.921901498272263	-246.492477108178122	-1.429424390094145	0.000270072589901	0.000096854539663	0.358624100646818	0.332634890836043	3	6	6	7	4	7	8	6	12	10	12	12	12	14	12	14	16	17	19	20	20	23	22	23	26	26	29	32	0	5	1	5	0	0	5	1	5	6	5	7	4	12	5	13	12	4	12	12	12	7	4	18	24	20	24	4	1	2	1	1	1	1	2	1	5	2	4	2	2	1	4	2	2	6	4	3	3	10	8	3	2	4	3	10
44500	-240.894963718792809	-239.466157442846765	-1.428806275946036	0.000292237036678	0.000105022593898	0.359374688068624	0.510039333092497	2	7	7	7	5	7	9	9	11	11	11	13	12	15	13	14	17	17	20	19	20	22	24	25	24	28	28	33	0	5	1	5	0	0	2	1	7	6	7	5	11	4	5	2	13	13	14	9	14	14	18	15	22	19	25	22	1	1	2	1	1	1	1	3	1	2	1	4	1	3	4	2	2	2	3	5	3	4	4	6	2	4	3	6
45000	-233.646480238180430	-232.242202342679462	-1.404277895500974	0.000364861740995	0.000143818369277	0.394172238734808	0.399691629625099	3	6	6	6	5	6	9	10	11	11	12	12	14	14	13	12	17	17	19	20	20	22	21	25	25	27	27	32	0	5	1	5	0	0	2	1	7	6	9	2	7	9	5	2	16	5	12	14	14	16	19	15	22	14	25	22	1	1	2	1	1	1	1	3	1	3	1	3	3	1	4	2	2	6	4	3	3	4	1	7	1	6	2	6
45500	-256.606434490297147	-255.110187824288630	-1.496246666008495	0.000393903718209	0.000117107333315	0.297299385361867	0.324927806034568	2	7	5	7	5	7	9	8	12	12	9	9	13	15	14	13	17	15	19	21	21	22	24	26	25	26	28	31	0	5	1	5	0	0	2	3	7	6	2	4	12	9	4	5	11	13	18	9	4	13	19	17	15	14	21	4	1	1	1	1	1	1	1	1	1	3	1	1	3	1	4	2	4	1	3	4	7	5	2	5	7	6	6	10
46000	-225.320038356526709	-223.833368366031124	-1.486669990495580	0.000334844557518	0.000101908479480	0.304345634987602	0.386490212467633	3	7	5	6	5	6	10	8	11	10	12	12	12	15	13	14	17	16	20	18	20	22	23	25	24	27	28	29	0	5	1	5	0	0	5	3	7	6	9	2	4	9	9	11	9	12	13	5	16	15	19	20	20	12	25	15	1	1	1	1	1	1	2	3	1	2	1	2	2	2	1	1	3	2	5	7	3	5	2	4	3	8	2	8
46500	-245.541556173979274	-244.081169204552310	-1.460386969426967	0.000263750753838	0.000086033182995	0.326191230710999	0.239659448894348	3	7	6	6	5	8	8	10	11	12	12	13	14	13	14	14	17	18	20	18	20	20	24	25	24	28	28	32	0	5	1	5	0	0	5	3	5	6	5	5	2	5	2	4	7	9	14	11	7	5	19	15	22	14	25	11	1	1	2	1	1	1	2	3	4	2	3	5	3	4	5	4	5	3	3	3	5	7	3	5	4	7	2	8
47000	-225.668494162557153	-224.263348466921144	-1.405145695636020	0.000269907315313	0.000106001110119	0.392731519693488	0.385212447559843	3	7	7	7	5	7	9	9	11	11	13	12	12	15	13	14	17	17	20	20	20	22	21	26	24	27	29	32	0	5	1	5	0	0	5	1	7	6	5	5	9	4	9	12	12	16	11	18	15	21	20	25	14	23	24	20	1	2	2	1	1	1	2	2	2	2	4	3	1	4	1	1	2	2	3	2	3	1	1	1	4	3	2	5
47500	-236.664137065190147	-235.070996209595762	-1.593140855594388	0.000293138596337	0.000071243941068	0.243038419226225	0.437485640281947	3	7	5	7	6	7	9	9	12	12	11	12	13	15	13	15	17	17	19	20	21	22	23	25	23	27	29	32	0	5	1	5	0	0	5	1	4	6	5	5	7	11	5	11	16	12	15	14	18	9	16	25	13	20	24	20	1	1	1	1	1	1	1	2	2	2	3	3	3	2	4	2	1	4	3	2	2	5	3	1	4	3	2	6
48000	-265.362047374524082	-263.888992141978633	-1.473055232545446	0.000374878244479	0.000118144003491	0.315153000290761	0.329702178710244	3	5	5	7	4	7	8	8	11	11	13	12	14	14	12	14	16	18	19	21	18	22	23	24	24	27	27	32	0	5	1	2	0	0	5	3	2	6	15	4	9	15	4	4	9	17	18	17	17	14	17	16	15	20	25	17	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	3	3	1	1	3	2	4	2	6	4	4	2	9
48500	-246.410199547054106	-244.929141918304197	-1.481057628749895	0.000361461895901	0.000111576335189	0.308680766781649	0.279995375886111	3	6	7	6	5	7	8	9	10	10	13	11	14	14	13	15	17	18	19	20	20	22	24	26	23	27	28	32	0	5	1	5	0	0	2	1	7	6	9	4	4	7	4	7	9	14	16	9	19	19	22	8	20	12	25	21	1	1	1	1	1	1	1	4	1	2	2	2	4	3	5	4	2	1	2	4	1	2	1	9	3	7	3	8
49000	-260.467618608286671	-259.033084275065278	-1.434534333221374	0.000274218692728	0.000096689979245	0.352601707355900	0.547955506701946	3	7	7	7	5	7	10	8	11	12	12	12	14	15	12	11	18	17	19	18	20	22	23	26	22	27	29	33	0	5	1	5	0	0	2	3	4	6	9	5	16	4	2	2	14	15	16	14	4	14	20	25	17	22	24	12	1	1	2	1	1	1	1	1	2	2	1	2	2	3	3	2	2	2	4	2	5	3	4	2	2	3	2	8
49500	-294.628159640942613	-293.067104847673875	-1.561054793268725	0.000428342205290	0.000110654525157	0.258332062054273	0.556222298966961	1	6	6	7	5	6	9	9	11	9	13	12	14	14	14	15	16	16	19	20	20	22	23	25	25	25	29	32	0	5	1	5	0	0	5	3	2	6	12	4	12	7	2	13	13	9	18	18	19	20	19	15	17	20	25	9	1	1	2	1	1	1	2	2	2	1	1	2	1	3	3	1	1	2	1	2	1	1	3	4	4	1	2	9
50000	-285.865205077058306	-284.391074619388519	-1.474130457669804	0.000437226265364	0.000137403738874	0.314262316238721	0.396874161091403	4	6	7	7	4	8	9	8	11	11	11	13	12	14	13	14	16	17	20	18	19	23	22	25	23	27	27	31	0	5	1	5	0	0	5	1	2	6	4	13	7	11	9	15	13	9	4	12	13	12	18	9	4	15	19	24	1	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	2	2	6	3	4	4	2	8	6	4	2	2
50500	-237.033696445500340	-235.459099668558935	-1.574596776941416	0.000337201228431	0.000084847729198	0.251623428518753	0.377459991552116	3	7	5	7	5	8	9	9	12	10	13	12	12	14	13	15	16	15	19	20	21	22	23	24	25	27	27	32	0	5	1	5	0	0	2	1	2	6	4	4	7	13	13	7	13	11	17	17	20	20	20	16	9	15	25	21	1	1	1	1	1	1	1	2	4	2	3	3	1	1	1	3	3	2	2	2	1	1	3	5	5	8	1	6
51000	-294.108981321017666	-292.636304404116117	-1.472676916901559	0.000335202831809	0.000105745767629	0.315468002041060	0.402184710966947	4	7	6	7	4	5	9	9	11	12	11	13	14	14	12	13	16	18	17	20	21	22	24	26	25	26	29	33	0	5	1	5	0	0	5	1	5	6	4	4	15	15	4	11	11	15	12	17	18	12	17	8	19	20	25	13	1	2	1	1	1	1	2	4	3	3	2	3	1	1	2	1	2	3	2	1	2	5	4	6	5	3	3	8
51500	-238.938851203242280	-237.455482753877476	-1.483368449364799	0.000259307430157	0.000079575327198	0.306876386650187	0.413966350583977	3	7	6	7	5	7	7	8	10	11	12	12	14	14	13	14	17	16	20	21	19	22	24	25	26	27	28	33	0	5	1	5	0	0	5	1	5	6	5	2	7	9	7	7	4	13	13	12	2	20	20	21	21	19	24	9	1	1	1	2	1	1	1	2	3	3	4	3	4	2	2	3	4	1	3	5	6	1	1	3	5	5	2	13
52000	-236.099248931320346	-234.447164360340679	-1.652084570979656	0.000374189558667	0.000082124578378	0.219473196073784	0.486570581071112	2	6	6	7	5	6	9	9	12	10	12	12	13	14	12	14	16	17	19	21	17	22	23	25	26	26	27	32	0	5	1	2	0	0	2	3	7	6	7	7	9	13	5	7	11	11	16	16	2	17	20	21	16	23	24	23	1	1	2	1	1	1	1	2	2	3	2	1	1	1	3	3	3	3	3	3	6	4	2	4	6	1	1	4
52500	-252.060468129164320	-250.544207999664764	-1.516260129499569	0.000333330916862	0.000094604483452	0.283815507851616	0.508309947172990	2	6	6	7	5	8	10	9	10	11	13	11	13	15	13	14	17	18	20	20	21	23	21	25	23	28	28	32	0	5	1	5	0	0	5	3	5	6	12	4	9	11	7	15	13	15	18	18	13	20	16	9	9	24	25	20	1	1	2	1	1	1	2	2	3	3	1	2	2	1	1	1	2	2	1	2	3	2	4	8	4	1	2	7
53000	-274.978370363547526	-273.321871887048076	-1.656498476499430	0.000433518904627	0.000094463010750	0.217898250208240	0.421504002814451	3	7	7	6	5	7	8	9	12	12	12	10	14	14	11	14	16	17	19	21	19	21	24	26	24	26	27	30	0	5	1	5	0	0	5	3	12	6	7	2	4	12	5	15	12	16	18	5	16	15	16	14	22	15	26	18	1	1	2	1	1	1	1	1	1	2	2	1	3	2	2	1	4	3	1	7	2	4	4	7	1	11	1	6
53500	-239.724462158047459	-238.211770488734345	-1.512691669313118	0.000275468990382	0.000078814030874	0.286108540799609	0.324680728048404	4	6	6	6	5	7	8	10	12	11	11	11	12	15	13	14	17	18	19	21	20	22	23	25	24	27	28	31	0	5	1	5	0	0	5	3	2	6	7	4	4	11	4	2	9	13	15	7	14	21	19	15	20	15	25	21	1	1	1	1	1	1	2	2	2	1	2	3	3	3	4	5	3	5	4	8	3	1	2	7	1	7	3	5
54000	-257.875518665821687	-256.239439749536075	-1.636078916285638	0.000363940643264	0.000082027128995	0.225386008716805	0.343754445963393	4	6	7	7	5	8	9	9	12	11	12	12	14	13	13	13	18	16	19	20	21	22	23	26	25	27	27	33	0	5	1	5	0	0	5	3	4	6	7	4	2	5	5	4	9	13	18	13	18	19	13	23	20	12	25	23	1	1	2	2	1	1	2	2	2	2	2	3	3	4	5	2	4	1	2	4	3	2	5	3	3	6	2	4
54500	-245.105406484927641	-243.670354868095160	-1.435051616832468	0.000206471400507	0.000072679875049	0.352009406005088	0.326105560156665	3	5	6	6	4	6	8	8	11	11	12	12	13	14	13	14	16	17	20	19	20	21	22	25	23	26	29	32	0	5	1	5	0	0	5	3	2	6	9	2	12	5	4	2	5	9	17	17	20	18	9	23	14	23	25	20	1	1	1	1	1	1	1	2	3	3	1	3	1	6	3	5	7	2	2	2	1	2	5	2	4	2	3	7
55000	-256.332121510451486	-254.931517274949641	-1.400604235501842	0.000233244277872	0.000093414008193	0.400498606203664	0.382365855555498	2	6	6	6	5	7	10	10	11	11	12	13	12	14	12	14	16	15	20	20	21	21	23	26	24	28	28	32	0	5	1	5	0	0	5	3	7	6	7	9	5	7	4	9	13	13	18	18	20	16	20	25	15	21	24	21	1	1	1	1	1	1	2	2	1	2	1	1	3	2	2	2	2	1	3	3	1	2	2	1	7	3	1	7
55500	-254.192656042932470	-252.762542836308199	-1.430113206624268	0.000460687619342	0.000164831019508	0.357793464784549	0.356140807144684	4	7	5	6	5	7	10	8	11	9	12	12	13	13	14	14	16	18	19	20	20	23	22	26	25	27	28	31	0	5	1	5	0	0	4	1	2	6	9	2	12	4	12	5	13	12	12	12	15	9	15	23	19	19	24	9	1	1	1	1	1	1	3	2	1	1	1	2	1	5	1	3	1	3	4	4	3	6	4	2	5	5	1	10
56000	-242.474913210366850	-240.937987394233460	-1.536925816133385	0.000265343816445	0.000072003094872	0.271357726881045	0.446864806619823	3	7	6	6	5	7	10	8	11	11	13	11	13	14	13	15	17	16	18	18	20	21	23	24	25	27	28	31	0	5	1	5	0	0	5	3	2	6	7	5	12	2	4	4	11	11	18	14	15	19	15	16	16	23	24	23	1	1	2	1	1	1	1	2	2	2	2	3	1	3	2	4	1	2	1	1	4	1	3	5	6	2	2	4
56500	-210.448233943988441	-208.862306159049865	-1.585927784938590	0.000291715241987	0.000071849548456	0.246300289168221	0.431625758955474	4	7	6	7	5	6	9	9	11	10	12	11	13	14	12	14	16	17	19	20	19	22	22	25	26	26	28	32	0	5	1	5	0	0	4	3	2	6	9	2	12	15	2	9	9	14	15	14	17	20	12	23	24	20	24	12	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	3	2	4	3	1	1	6	2	1	4	2	13
