step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
5000	-445.418474304460744	-452.273962255420145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635016878711924	-1	1	1	3	3	3	5	7	6	6	6	5	4	5	7	8	7	7	6	8	6	7	9	8	7	8	9	10	10	10	9	10	11	12	10	10	11	12	12	11	12	11	12	10	11	13	12	12	12	11	13	14	13	13	15	14	15	16	16	16	16	17	16	17	17	17	19	19	19	19	20	19	22	22	21	22	21	19	25	22	25	23	0	1	1	2	3	2	13	13	4	4	5	5	5	13	12	10	12	7	13	17	14	14	8	19	12	22	11	31	11	12	10	16	17	45	22	23	25	32	25	26	28	23	16	16	29	34	27	36	30	8	16	47	43	45	50	50	51	16	53	56	51	54	43	53	60	60	61	53	60	65	69	60	68	0	72	77	65	66	80	69	76	78	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	2	2	2	1	2	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	3	1	1	1	2	1	1	4	2	1	1	3	2	2	1	1	2	3	1	2	1	2	2	1	1	1	2	1	2	2	2	2
5500	-416.333106295394373	-423.188594246353773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757953933729596	0	1	1	4	3	4	4	6	6	7	5	5	5	6	7	9	7	7	7	7	8	7	10	8	9	9	8	10	10	11	8	11	10	10	10	9	11	12	12	12	12	10	11	12	11	13	13	12	11	11	14	15	13	15	15	13	16	16	15	15	16	16	15	16	17	17	19	17	18	19	20	20	20	21	21	22	21	22	26	21	24	25	0	1	1	2	3	2	5	13	4	2	5	5	7	7	8	10	12	13	7	11	14	14	15	19	20	22	14	31	11	15	4	16	17	11	21	15	25	16	37	26	28	15	31	16	34	45	21	23	15	42	32	40	43	45	50	50	44	43	53	56	51	54	53	59	60	60	61	64	56	65	65	66	68	0	71	69	65	72	77	72	76	78	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	3	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	3	2	1	3	1	1	2
6000	-417.431008851260117	-424.286496802219517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.812264940553005	0	1	5	2	2	2	4	7	7	6	6	5	5	6	7	8	6	7	5	8	9	7	8	8	9	8	9	10	10	9	10	12	10	11	10	9	10	11	12	10	12	10	12	11	12	13	11	12	13	11	14	13	15	13	14	13	13	16	16	15	16	16	17	17	17	17	20	19	18	19	20	21	20	22	21	22	21	23	25	24	23	24	0	1	5	2	1	2	5	3	2	2	5	5	7	7	12	10	12	7	7	11	14	14	15	19	7	14	14	10	20	8	16	16	17	20	22	23	24	16	25	26	28	15	31	16	34	34	21	15	48	42	32	26	51	45	50	50	44	51	53	56	32	11	59	43	60	60	61	59	65	65	65	66	68	0	70	77	65	72	80	81	77	78	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	5	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1
6500	-448.492224860908038	-455.347712811867439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673231293083475	-1	2	1	4	2	3	3	6	5	6	6	5	4	5	7	8	7	8	6	7	9	6	9	8	7	9	9	10	11	11	9	11	10	10	9	10	11	11	13	11	12	9	12	11	11	12	13	12	13	11	13	15	14	14	15	13	14	15	16	15	14	17	17	16	18	17	16	20	19	19	19	21	22	21	21	22	22	22	27	21	24	25	0	1	1	2	3	1	5	13	2	2	5	5	7	7	8	10	12	11	13	12	14	14	15	19	13	14	14	16	27	8	16	16	17	19	14	15	25	16	18	21	28	15	31	16	34	45	27	36	23	42	16	40	51	34	50	50	44	16	53	56	32	54	43	53	60	60	44	64	60	66	65	60	68	0	70	71	71	72	80	65	77	78	1	2	1	1	1	2	1	1	3	1	2	2	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	3	1	1	2	3	2	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	3	1	2	1	3	2	2	1	1	4	1	1	1	2	2	1	3	2	1	2
7000	-430.395860106341217	-437.251348057300618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718031371543976	1	2	5	4	2	4	3	6	5	6	6	3	4	6	7	8	5	6	6	9	8	7	8	7	8	9	8	10	11	9	9	12	9	11	9	9	12	11	12	11	12	10	11	12	12	14	14	12	12	12	13	13	14	14	14	13	14	16	15	15	16	17	17	16	18	17	16	18	19	19	21	21	21	22	20	22	22	22	25	23	24	23	0	1	1	2	1	2	5	5	2	4	5	5	7	13	8	10	12	13	13	8	22	14	15	19	18	21	14	16	20	8	16	10	17	20	22	15	11	16	13	26	28	23	31	16	20	34	37	36	8	42	16	26	51	29	39	50	51	59	43	56	51	54	59	53	60	60	32	64	66	66	65	60	64	0	70	72	65	72	77	77	76	78	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	3	2	3	1	1	1	1	2	2	1	1	1	3	1	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	3	3	1	1	1	2	1	2	1	2	1
7500	-419.696974529399256	-426.552462480358656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697236841388139	0	2	4	5	3	3	4	7	6	7	5	5	6	5	6	9	6	7	7	9	9	7	10	8	9	8	8	10	10	9	10	12	10	11	9	9	11	12	12	12	12	10	13	12	9	13	13	13	12	12	13	13	14	15	14	13	16	14	15	15	16	17	16	16	17	17	19	19	19	20	21	20	21	22	22	22	21	23	26	21	24	24	0	1	2	2	1	2	5	15	2	2	5	5	7	7	5	10	12	13	13	11	22	14	15	19	7	14	14	10	5	15	16	16	17	45	13	8	29	10	20	22	28	36	31	31	11	45	26	23	23	42	16	35	32	34	50	50	44	32	43	56	16	54	59	53	60	60	32	64	66	65	65	66	68	0	71	65	65	71	77	69	76	78	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	3	2	2	2	3	1	1	2	2	1	2	1	1	2	1	3	1	1	2	1	1	2	3	1	1	1	2	2	1	2	1	1	2	1	1	1	3	1	1	1	1	2	3	2	1	2	2	2	1	1	1	2	2	1	3	1	2	1
8000	-426.971479508407867	-433.826967459367268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654781248788332	0	1	4	3	2	3	5	5	7	4	6	4	4	5	7	8	6	7	6	7	8	7	10	7	8	9	9	10	10	10	11	12	9	12	9	8	10	11	12	12	12	9	12	10	10	13	13	10	12	10	13	13	13	14	14	13	15	15	15	15	17	16	17	16	18	16	18	19	18	19	21	20	21	23	21	22	21	22	26	24	25	24	0	1	6	2	1	2	13	5	2	2	5	5	5	13	8	10	12	13	13	5	7	14	36	19	18	22	14	16	11	15	16	16	17	29	14	15	25	16	23	26	28	15	31	16	11	34	35	36	23	42	31	40	43	34	50	50	32	51	53	50	51	54	32	59	60	56	32	63	66	65	65	66	68	0	70	72	65	72	72	77	76	78	1	1	1	1	1	2	1	2	3	2	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	3	1	1	1	2	3	1	1	1	1	2	1	3	1	2	2
8500	-433.566093416175306	-440.421581367134706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697105831759797	0	1	4	3	3	3	4	8	6	6	5	5	5	6	7	8	7	7	6	8	8	8	9	8	7	9	10	11	9	10	10	11	11	12	9	8	10	12	12	12	13	10	12	11	11	13	13	11	13	10	13	14	14	13	15	13	16	15	15	15	15	16	16	17	17	16	18	19	18	19	20	21	22	22	21	22	22	22	25	23	25	22	0	1	1	2	2	2	5	15	3	4	5	3	7	7	5	10	12	7	7	11	14	14	36	19	5	14	22	16	13	25	10	10	17	45	13	15	25	16	37	26	28	15	32	16	20	29	35	23	30	15	16	40	43	29	56	30	44	31	53	56	51	54	32	59	56	56	51	53	60	65	70	66	68	0	70	65	71	66	77	71	77	72	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	2	3	2	1	2	1	2	2	1	2	1	2	1	2	2	2	2	1	1	1	3	1	1	2	1	1	3	2	1	1	1	1	2	1	2	2	2	3	1	1	1	2	1	1	1	2	1	3	2	2	2	1
9000	-397.045721710961800	-403.901209661921200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769430310937142	-1	1	1	3	2	3	4	5	5	7	5	5	5	5	7	8	6	7	6	6	8	7	9	7	8	9	9	10	9	9	10	12	10	9	9	10	11	11	12	11	12	11	12	11	11	13	13	13	11	12	13	14	14	15	15	13	15	16	15	15	17	16	15	16	18	17	19	19	19	19	21	21	21	23	21	22	22	23	24	23	24	22	0	1	1	2	3	2	5	5	4	4	5	5	7	7	8	10	12	13	7	11	22	14	15	19	7	14	21	16	11	8	16	44	17	11	22	15	34	10	18	26	28	23	31	10	34	34	40	23	30	42	32	26	43	45	56	50	32	32	53	56	57	45	53	53	60	60	61	53	65	65	70	66	68	0	70	71	71	82	77	72	76	72	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1	2	3	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1
9500	-434.718004009868253	-441.573491960827653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667581594182927	-1	0	1	4	2	3	3	7	7	7	4	5	6	6	7	8	7	7	5	8	8	7	9	7	8	8	10	10	10	11	10	12	10	11	9	9	12	12	12	11	13	11	12	12	11	14	13	11	12	11	13	14	14	12	15	13	15	15	16	15	16	17	15	16	17	17	19	19	19	19	20	20	21	22	22	22	23	22	27	23	23	25	0	1	1	2	3	2	5	11	4	2	5	5	7	7	13	10	13	7	7	11	22	14	15	19	18	22	14	10	13	23	16	16	17	20	22	15	25	16	7	26	28	23	31	16	11	5	35	36	15	36	16	40	43	45	42	42	51	51	53	56	44	46	53	53	42	60	61	64	66	66	69	60	68	0	70	71	71	72	70	71	71	78	1	1	1	2	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	5	2	1	1	1	2	2	5	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	4	1	2	1	1	1	1	3	1	1	1	1	2	1	4	1	1	2
10000	-376.099139478815971	-382.954627429775371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770543620735062	0	1	2	3	3	3	5	6	6	7	6	5	4	5	7	9	7	8	6	8	8	7	8	8	8	9	10	10	10	11	11	11	10	12	9	9	11	10	12	11	11	10	12	12	11	13	12	13	12	12	13	14	14	14	14	13	15	14	16	15	16	16	15	17	18	17	18	19	19	20	20	21	20	22	22	23	21	22	26	23	25	24	0	1	1	2	3	2	13	5	4	4	13	5	5	13	8	10	12	13	13	11	14	14	15	19	7	14	14	16	11	8	16	10	17	45	22	23	27	16	18	26	28	15	31	16	29	34	22	36	36	42	16	27	43	45	50	50	32	44	53	56	44	54	53	59	66	60	61	64	65	65	65	66	64	0	70	71	65	72	70	77	76	78	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1
10500	-428.690156166965664	-435.545644117925065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729312196285452	0	1	2	3	3	3	5	5	6	7	5	5	4	6	6	9	6	8	7	8	8	8	9	7	7	8	10	11	11	11	11	11	11	10	9	10	11	11	12	11	13	11	12	10	11	13	12	11	12	12	13	14	14	14	14	13	15	14	15	14	15	16	16	17	18	16	18	19	18	19	20	21	21	22	21	21	23	22	26	23	24	23	0	1	1	2	3	1	13	5	4	1	5	5	5	7	8	10	12	13	7	11	14	14	15	13	13	14	22	16	34	15	16	16	17	11	22	15	25	16	18	26	28	23	31	16	20	34	27	36	36	23	16	7	43	46	50	50	44	16	53	56	51	54	59	53	60	60	51	64	66	69	69	66	68	0	70	71	71	60	76	65	72	65	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	3	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	4	1	1	2	1	3	2	1	1	1	2	1	2	2	2	2	1	1	1	1	3	1	1	1	1	2	3	3	3	1	2
11000	-459.335065759444149	-466.190553710403549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652728683166476	0	1	2	5	3	3	5	8	6	7	5	5	4	5	6	9	6	6	6	7	8	7	10	8	9	6	9	10	11	11	8	11	10	12	10	9	9	10	13	11	12	9	12	11	12	13	13	12	13	12	14	13	13	13	14	12	15	16	15	14	16	17	16	15	17	17	18	19	18	19	20	21	22	21	21	22	22	21	26	22	24	24	0	1	1	2	3	2	13	15	4	4	5	5	5	13	5	10	12	13	13	11	14	14	15	19	7	14	22	31	23	42	2	16	17	40	21	15	24	31	37	26	28	15	32	16	11	11	24	15	36	36	16	14	43	45	42	36	51	32	53	56	51	54	51	53	60	60	61	59	60	66	70	66	68	0	65	71	65	66	71	71	76	78	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	4	1	1	1	1	1	1	1	2	2	1	2	1	2	2	4	2	3	2	2	3	3	1	1	3	2	1	3	2	1	1	2	1	1	2	2	1	2	2	1	1	2	2	1	2	1	2	2	2	1	2	1
11500	-442.167299476066773	-449.022787427026174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718881567779459	0	1	4	4	3	4	4	7	7	8	5	6	5	6	6	9	7	6	6	8	9	7	9	7	7	8	9	10	10	10	9	12	10	12	9	8	12	12	12	12	12	11	12	12	11	12	13	11	13	10	14	15	11	14	14	13	15	15	15	16	16	16	17	15	17	16	19	19	18	19	20	21	22	22	21	23	21	21	26	24	24	25	0	1	1	2	1	2	5	15	4	2	5	11	7	3	3	10	12	13	7	11	22	14	15	19	3	18	26	10	20	36	10	16	17	45	22	15	45	10	25	27	28	23	53	16	7	29	40	23	23	36	31	40	31	29	56	50	32	32	53	56	44	45	59	51	60	50	61	64	60	60	65	70	68	0	70	66	65	60	81	77	76	78	1	1	2	1	1	1	1	1	2	4	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	4	2	1	1	2	1	3	2	1	2	1	1	1	2	2	2	2	2	1	1	1	3	1	2	1	2	1	1	2	1	1	4	2	2	1	1	1	2
12000	-429.657563985682657	-436.513051936642057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719467422869290	0	2	3	4	2	4	4	6	6	7	5	4	5	5	7	8	7	7	6	7	8	8	10	7	8	7	10	11	10	10	10	11	10	11	9	9	11	12	11	11	12	11	12	11	10	13	13	11	13	11	11	13	15	14	15	13	14	15	16	14	16	16	17	16	16	16	19	19	19	20	20	21	22	22	21	22	22	23	27	22	23	23	0	1	5	2	1	2	5	5	4	4	12	5	7	7	8	10	12	13	7	3	14	14	15	13	18	14	22	10	18	20	16	16	17	45	14	15	25	32	22	18	28	15	44	16	20	29	40	23	23	23	16	40	44	34	42	50	32	31	43	42	32	54	53	51	56	60	61	64	65	69	65	66	68	0	70	71	70	72	81	70	77	72	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	2	2	1	3	1	2	1	2	1	1	1	1	2	2	2	2	2	1	1	3	2	2	3	1	1	3	2	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1
12500	-429.716851432438602	-436.572339383398003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642966671305209	0	1	2	3	3	4	4	8	6	6	5	5	6	5	7	7	6	7	6	9	9	7	9	7	8	8	10	11	10	10	10	11	10	11	9	10	10	12	12	11	13	11	12	12	11	14	13	11	13	11	12	14	14	14	14	13	15	15	16	15	16	16	15	17	16	17	19	20	19	17	20	20	22	23	20	23	21	23	24	23	25	24	0	1	1	2	3	4	5	15	2	4	5	5	7	7	5	10	12	13	7	11	22	14	15	19	13	22	22	16	5	15	10	16	17	29	22	15	25	32	25	26	28	23	16	16	5	34	40	8	15	29	16	40	31	45	50	50	44	32	53	56	51	46	43	59	56	60	61	64	70	65	65	60	68	0	65	77	71	60	70	71	76	72	1	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	2	2	2	1	1	2	1	1	2	2	1	1	2	2	3	2	1	1	2	1	2	2	2	1	2	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	4	4	2	1	2
13000	-411.785158821764753	-418.640646772724153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738069882648925	-1	1	1	4	3	3	4	5	7	6	5	2	5	5	7	8	7	8	6	9	7	8	9	8	8	7	10	10	10	10	10	12	10	10	8	10	12	11	12	11	12	10	12	11	11	13	13	11	12	12	13	15	13	15	13	13	14	16	15	16	14	17	16	15	17	15	19	18	18	20	20	20	21	23	20	22	22	22	26	23	24	24	0	1	1	2	12	2	5	5	2	4	5	3	7	7	8	4	12	13	7	11	14	14	15	19	13	14	18	16	11	15	16	16	17	20	14	15	25	31	25	14	28	15	31	16	34	45	40	36	36	42	16	40	43	46	50	42	51	51	53	56	44	54	43	43	60	56	61	64	65	65	65	60	64	0	65	71	65	72	82	77	77	72	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	3	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	3
13500	-439.586842969071029	-446.442330920030429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722962797832914	0	1	1	5	3	4	4	6	7	7	5	2	5	6	7	8	6	8	6	8	8	7	9	8	9	9	9	10	10	10	10	10	8	10	9	9	11	10	11	11	12	11	12	11	12	13	13	12	12	11	12	15	13	14	14	13	15	13	15	14	16	17	16	17	18	17	18	19	17	19	21	21	21	21	22	23	21	21	25	23	24	24	0	1	1	3	12	2	5	5	4	4	5	3	7	7	8	4	12	7	7	11	14	14	15	19	13	14	21	16	20	36	16	16	17	11	14	15	18	16	7	20	28	23	32	16	29	45	21	23	8	8	31	40	44	45	50	50	51	51	53	50	51	54	53	59	60	60	61	64	60	66	65	66	68	0	72	70	65	66	80	71	76	72	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	2	3	2	1	2	2	2	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	3	2	2	1	1	1	2
14000	-395.315187877361154	-402.170675828320555	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731952143154514	-1	1	1	5	3	3	4	6	7	6	5	2	5	5	8	8	6	6	6	8	8	6	9	7	8	8	10	9	10	10	9	11	10	11	8	9	11	11	12	10	12	10	12	11	10	13	12	11	12	12	14	14	14	15	14	13	16	16	16	15	16	16	16	16	17	17	19	19	19	19	21	19	21	22	20	21	21	23	26	23	25	24	0	1	1	6	12	2	5	5	4	6	5	3	7	7	8	10	12	13	7	11	22	14	15	19	18	22	21	10	20	36	10	16	17	45	22	15	25	16	25	26	28	15	31	16	20	45	35	23	36	42	16	21	44	29	50	50	51	51	53	56	51	54	53	53	60	60	61	64	65	65	70	65	68	0	70	65	65	77	80	71	76	72	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	3
14500	-396.058173010736539	-402.913660961695939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816391925190540	0	2	1	4	3	4	4	6	7	7	6	2	5	6	7	8	6	7	6	8	8	8	10	8	8	9	10	9	11	10	10	11	10	12	9	8	11	12	12	11	13	10	12	11	10	14	13	11	12	11	14	13	14	14	14	13	13	15	15	14	17	16	17	17	16	16	19	19	18	19	20	21	21	21	22	22	21	22	26	24	25	25	0	1	1	2	12	2	5	5	6	4	5	3	7	7	8	10	12	7	7	11	14	14	36	19	14	21	21	16	20	15	10	16	17	45	14	15	25	44	37	26	28	36	31	16	18	29	35	36	15	23	38	40	43	34	50	50	32	51	53	56	58	54	59	59	60	60	61	64	66	65	65	70	68	0	77	71	65	77	80	77	80	78	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1
15000	-436.446900503845086	-443.302388454804486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685189325641230	0	2	2	4	3	4	4	7	6	6	5	5	6	5	7	8	6	7	5	9	8	7	9	6	8	8	9	10	9	11	9	12	10	12	9	7	10	11	12	9	13	10	12	10	12	13	14	11	12	11	13	14	14	14	15	14	15	15	16	15	16	17	16	17	17	17	19	20	19	20	21	21	21	23	22	23	22	22	25	24	25	25	0	1	1	2	3	2	5	11	4	4	5	5	7	7	11	10	12	7	7	36	14	11	15	19	14	14	21	16	11	15	16	16	17	11	22	5	25	16	11	21	28	15	31	16	29	29	40	36	15	42	16	40	43	34	50	50	44	51	53	56	44	54	53	53	60	56	61	64	65	65	65	69	68	0	70	69	65	72	76	65	76	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	2	2	3	2	2	1	2	4	1	1	2	2	2	1	2	1	3	2	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	1	1	4	1	2
15500	-405.006573119048142	-411.862061070007542	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759804192289942	0	2	2	4	3	4	4	5	6	6	6	5	6	6	8	9	7	7	6	8	8	7	10	7	8	9	9	11	10	10	10	11	11	11	9	9	11	11	11	10	12	10	12	11	10	12	13	12	12	10	12	14	14	14	14	13	13	15	15	15	16	16	17	16	16	16	20	19	18	18	20	20	20	20	21	23	20	22	25	23	25	25	0	1	1	2	3	2	5	5	4	2	5	5	7	7	8	10	12	13	7	13	14	14	8	19	13	22	14	31	11	8	10	31	17	29	22	8	25	10	25	26	28	36	31	31	11	45	21	23	23	36	44	47	43	34	50	50	31	44	53	56	51	54	53	53	60	60	61	59	65	65	65	60	59	0	70	60	65	71	80	71	76	78	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	3	2	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	1	1	3	2	1	1	2	1	1
