step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
1	-1266.186829886376245	-1273.042317837335531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695141072067913	-1	0	2	3	4	4	6	6	7	8	8	9	7	8	8	9	10	9	9	9	10	10	9	11	11	13	11	11	11	11	11	11	12	11	12	11	13	13	13	14	12	13	13	12	13	14	13	13	15	13	15	15	13	15	14	17	14	15	15	15	14	14	15	15	15	17	16	15	18	16	17	18	17	17	16	19	19	18	17	18	18	19	20	20	20	20	19	20	21	22	20	21	21	21	21	22	22	24	24	23	24	23	24	24	24	23	25	25	27	27	27	29	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	4	4	4	5	5	5	4	5	5	5	6	5	5	5	6	6	5	6	6	7	6	6	6	6	6	6	7	6	7	6	7	7	7	8	7	7	7	7	7	8	7	7	8	7	8	8	7	8	8	9	8	8	8	8	8	8	8	8	8	9	9	8	10	9	9	10	9	9	9	10	10	10	9	10	10	10	11	11	11	11	10	11	11	12	11	11	11	11	11	12	12	13	13	12	13	12	13	13	13	12	13	13	14	14	14	15
500	-668.168915941332102	-675.024403892291502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.200084470794420	0	1	2	3	3	4	5	7	8	8	7	9	7	6	9	10	10	7	9	10	10	11	9	12	12	13	10	12	12	11	11	11	12	11	13	10	13	13	14	15	12	13	14	11	13	15	12	13	16	13	15	16	13	15	14	17	14	15	15	14	14	15	15	16	16	16	16	15	18	15	17	19	18	17	17	20	17	18	17	18	18	19	20	21	19	20	16	19	21	22	20	22	22	21	22	23	23	25	25	24	24	23	24	24	24	24	24	26	27	27	28	29	0	1	1	1	1	1	4	1	14	8	1	18	7	5	1	13	7	7	13	11	8	14	1	12	23	1	9	27	1	1	17	8	21	13	3	1	16	44	18	1	1	1	1	1	20	1	1	1	21	1	13	11	1	1	1	18	1	4	5	31	1	16	37	1	7	39	22	50	23	26	24	13	1	24	1	1	1	1	18	46	1	79	1	60	1	1	1	1	1	7	31	1	1	1	1	68	1	1	93	1	102	57	1	42	57	58	1	28	72	67	1	94	1	1	1	3	3	2	1	4	1	1	3	1	1	1	4	2	2	1	1	2	2	3	6	1	2	6	1	1	8	7	1	2	1	2	6	5	1	1	2	9	6	7	6	6	1	8	6	6	3	5	4	4	7	6	8	4	6	6	5	1	8	3	1	7	6	1	3	1	3	1	2	8	8	2	7	11	8	8	6	2	11	1	12	4	12	9	7	10	10	11	5	13	13	11	10	4	11	12	1	10	1	5	12	5	5	5	14	7	4	6	14	6
1000	-679.756332401062991	-686.611820352022391	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.216394814561900	-1	1	1	2	4	4	7	6	7	6	8	9	7	6	7	10	9	9	9	10	9	11	10	11	11	13	11	12	12	11	12	11	12	12	12	11	14	13	12	14	12	14	13	12	13	15	14	13	15	14	15	15	12	15	15	17	14	15	15	16	14	15	16	15	16	17	16	15	18	17	17	19	17	17	16	19	19	19	17	18	18	20	20	20	20	21	20	20	19	21	21	22	21	21	22	22	21	24	25	23	23	23	24	25	24	24	26	24	27	25	27	29	0	1	1	1	1	1	1	1	8	5	7	2	4	5	5	1	10	5	14	9	1	4	1	17	21	4	13	8	1	1	19	21	18	19	15	7	44	16	21	1	16	15	1	27	12	23	13	13	19	1	18	48	1	40	1	59	38	39	50	29	1	20	68	1	12	67	33	17	15	57	20	1	1	62	44	1	40	1	8	67	1	72	1	9	1	1	1	1	1	32	45	1	1	1	1	69	60	1	84	1	77	70	21	78	97	50	1	89	60	54	44	104	1	1	1	2	2	2	3	3	1	1	1	4	3	1	2	6	1	2	2	2	5	3	7	1	1	6	2	4	8	6	2	1	2	1	3	1	1	2	1	7	1	4	6	1	2	3	3	3	3	7	4	2	6	1	7	1	1	1	1	2	9	3	1	7	4	1	3	3	5	1	4	9	9	1	3	11	4	9	4	1	12	1	11	5	10	12	12	11	8	6	4	11	13	12	11	2	3	13	3	11	2	3	9	3	2	5	16	2	5	5	7	2
1500	-673.801398264926775	-680.656886215886175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.246667171903768	-1	0	3	2	4	4	5	6	7	9	8	9	7	8	9	9	10	9	9	9	9	11	9	11	11	13	12	11	12	11	10	9	13	12	10	11	13	12	13	13	12	14	13	12	13	13	12	11	15	10	15	15	14	13	14	18	14	15	15	15	14	14	14	15	13	16	17	15	17	16	16	19	18	16	16	19	20	18	17	19	19	19	21	21	19	21	19	21	19	21	20	21	22	21	22	23	22	25	24	22	24	23	23	24	24	23	25	25	25	25	28	29	0	1	1	1	1	3	5	7	1	14	8	13	7	8	1	8	5	5	7	1	11	12	1	23	10	25	16	1	1	1	1	7	9	18	9	9	48	36	17	1	15	41	1	35	44	12	17	9	37	11	24	7	1	9	1	15	19	1	46	45	9	36	18	1	35	54	10	40	35	51	63	1	1	34	39	1	25	74	33	60	1	79	1	22	1	1	1	9	1	25	42	32	1	1	1	29	80	1	72	1	86	40	90	83	94	17	1	60	94	103	10	60	1	1	3	2	2	1	1	1	4	1	1	1	1	1	5	2	3	3	2	5	1	1	6	1	1	1	1	6	6	5	5	2	3	1	1	3	1	1	3	8	2	2	7	2	1	2	1	2	1	1	2	5	8	2	7	4	3	8	1	1	3	2	2	7	1	2	3	1	2	1	1	11	10	2	2	9	5	1	2	3	12	1	9	5	10	11	12	8	10	5	2	7	11	11	12	4	1	14	3	11	2	5	1	2	2	6	14	8	2	2	8	7
2000	-692.759281068210612	-699.614769019170012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.270713505250086	0	1	2	3	5	4	6	6	6	7	9	9	7	9	8	8	9	8	9	9	11	10	9	12	12	13	12	11	11	11	12	9	13	11	12	9	11	12	13	14	13	14	13	12	14	13	14	13	14	13	15	14	13	13	13	16	14	14	15	15	15	15	14	14	14	16	16	14	18	16	15	18	16	18	15	19	19	17	18	18	18	19	19	21	21	19	20	19	22	23	20	22	20	21	21	21	21	25	24	24	23	23	23	23	24	22	25	25	26	27	26	29	0	1	1	3	1	1	4	6	4	9	15	10	4	8	1	9	16	4	10	1	7	8	1	15	5	34	7	5	11	1	28	1	1	14	14	1	11	34	5	1	20	35	1	22	31	15	16	31	38	11	49	54	1	1	5	29	5	18	39	37	23	25	30	1	5	30	26	54	20	65	22	1	1	16	44	1	1	9	58	17	1	80	1	52	35	1	1	1	1	91	44	48	1	1	1	52	70	1	96	1	76	73	95	94	86	35	1	25	85	104	99	34	1	1	2	1	3	2	2	1	1	1	1	1	2	2	4	1	1	3	1	5	2	3	6	1	3	1	2	3	1	5	1	4	6	1	1	5	1	1	5	8	1	1	7	1	1	2	3	1	1	2	1	1	7	7	4	2	5	5	2	3	3	1	2	7	7	2	2	1	5	1	2	11	7	6	2	9	9	7	2	5	9	1	9	4	5	10	12	8	13	1	4	4	10	11	10	2	2	12	2	13	3	4	2	1	3	5	14	6	2	2	1	9
2500	-664.199807331681313	-671.055295282640714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.264851472796044	0	1	1	3	2	4	5	5	7	7	9	8	6	8	5	8	10	8	9	9	11	10	6	11	11	13	11	11	11	11	10	11	13	11	11	9	14	13	13	12	12	13	14	12	13	13	12	14	15	12	15	15	13	15	13	17	14	15	16	16	14	14	15	16	15	18	15	16	17	16	18	18	18	17	16	19	19	19	17	17	18	19	20	19	20	19	18	19	21	22	20	21	21	21	21	22	22	24	23	23	25	23	24	25	23	23	25	26	28	26	28	29	0	1	1	5	1	1	3	5	13	1	9	5	1	8	1	1	16	1	9	1	1	16	15	13	36	1	14	7	7	1	1	1	1	1	9	1	46	47	22	1	23	21	1	9	32	22	13	19	29	1	5	39	1	1	18	14	16	45	38	37	21	24	53	1	1	67	24	49	64	32	16	1	1	62	32	1	1	60	1	25	1	25	1	63	7	1	1	87	1	63	72	19	1	1	1	81	26	1	41	1	99	87	68	83	70	89	1	49	56	90	106	71	1	1	1	1	1	2	2	1	1	4	2	3	3	2	1	4	1	5	2	5	6	1	1	2	1	8	2	3	4	6	5	3	8	5	2	4	1	1	1	6	4	1	6	3	1	2	3	2	2	6	6	1	8	9	3	6	3	1	2	1	1	2	1	9	8	1	2	1	1	3	4	8	8	1	3	10	9	1	7	3	8	4	9	2	7	10	9	1	10	3	1	6	11	12	12	2	5	11	6	13	1	2	5	3	2	1	14	6	5	2	3	4
3000	-668.985985008701164	-675.841472959660564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.276438135975964	0	1	2	3	4	5	6	7	7	8	8	9	7	7	8	10	9	9	8	8	10	11	9	11	11	13	12	12	10	11	10	10	12	12	12	8	13	13	14	14	13	13	12	12	14	13	13	13	16	13	15	15	12	14	14	17	13	16	15	16	14	14	15	13	16	18	16	16	17	15	18	18	17	18	15	19	19	18	18	18	17	19	18	20	20	20	20	20	22	22	21	21	21	22	21	21	21	24	24	21	24	23	23	25	25	23	25	24	26	28	27	30	0	1	1	1	1	1	1	6	6	13	7	15	1	7	1	12	36	6	4	5	5	23	13	36	11	1	17	14	11	1	19	6	11	21	18	1	24	21	27	24	11	23	1	1	24	28	1	25	61	36	34	17	9	1	25	28	11	18	27	53	11	21	42	1	61	62	13	43	1	57	22	49	1	56	1	1	1	1	1	42	1	56	1	73	76	1	1	71	1	80	64	70	1	1	1	71	62	1	76	1	38	77	82	97	4	93	1	66	73	94	47	66	1	1	1	2	3	4	3	1	1	1	1	1	4	1	4	1	1	2	2	2	2	1	1	1	1	6	1	3	1	4	1	2	2	1	2	4	1	1	1	2	3	2	5	5	2	1	6	1	1	2	2	3	2	7	1	2	2	4	1	2	2	2	1	7	1	2	4	2	6	1	3	1	9	1	6	10	8	8	9	3	8	1	9	2	1	9	9	1	10	2	2	3	11	10	11	2	3	12	2	13	7	2	2	2	13	1	12	3	5	3	8	6
3500	-681.883581679777649	-688.739069630737049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.271826212309349	0	1	2	3	4	5	6	6	7	7	7	10	6	7	8	10	9	8	10	9	11	10	10	12	11	13	11	11	10	10	11	11	13	11	12	12	11	13	14	14	12	12	13	12	13	14	13	13	15	13	14	15	13	15	14	17	14	15	15	15	12	13	16	14	16	17	15	15	16	17	17	18	17	16	15	19	19	18	17	18	18	19	20	21	21	19	19	20	21	22	21	19	22	21	22	22	22	24	25	23	23	24	24	24	24	24	25	25	27	26	25	29	0	1	1	1	1	5	4	1	5	7	2	10	4	7	5	11	14	13	17	11	1	10	1	11	1	13	16	11	1	6	19	1	22	10	18	34	9	27	42	25	20	23	9	9	44	35	1	31	45	22	61	35	22	1	35	75	28	16	13	30	1	20	53	1	17	19	17	22	24	29	30	33	13	24	25	1	37	61	1	4	1	64	1	70	9	1	1	72	1	71	77	25	1	1	1	71	80	1	95	1	5	81	60	60	92	66	1	95	96	77	91	95	1	1	1	1	2	1	2	3	2	1	4	2	2	1	2	1	1	1	1	1	4	1	4	2	5	4	1	2	6	3	1	5	2	2	2	1	2	1	1	2	2	1	2	2	1	1	6	1	1	2	2	2	2	6	1	1	2	2	6	3	7	2	2	7	3	3	2	4	2	3	3	3	6	2	2	9	2	3	9	10	9	3	9	1	7	10	9	1	10	2	1	3	9	11	10	2	2	12	2	11	8	3	5	4	2	3	13	2	3	4	3	3
4000	-692.941776022621298	-699.797263973580698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.327337754278691	0	1	3	3	4	4	7	7	8	6	8	10	7	6	8	8	10	9	9	8	11	10	10	11	12	14	11	11	11	12	12	11	12	11	12	8	14	13	13	13	12	12	13	10	13	12	13	13	15	12	16	15	12	15	14	15	15	15	16	15	14	14	16	14	16	17	15	15	18	16	16	17	17	17	16	18	20	18	17	16	18	20	20	21	20	19	19	20	21	22	20	22	21	21	20	22	22	25	25	24	23	22	25	24	24	23	25	25	28	28	27	29	0	1	1	1	1	1	3	6	2	5	4	13	1	4	5	1	11	8	10	1	36	16	15	5	23	1	10	1	1	7	13	7	1	7	22	1	39	1	44	19	15	16	28	7	7	36	1	14	31	22	48	13	1	1	44	30	22	21	49	7	1	30	41	1	68	31	50	10	20	58	61	1	25	48	38	1	87	68	17	15	1	70	1	85	25	1	1	61	1	76	26	24	74	1	1	74	65	24	78	1	71	61	72	90	80	66	1	31	52	100	64	82	1	1	1	1	2	2	2	2	3	1	2	1	2	2	2	3	2	1	1	5	1	1	1	5	1	7	2	5	5	3	2	2	6	2	1	5	1	7	1	1	1	2	1	2	2	2	7	4	2	1	2	5	4	6	3	1	2	2	1	4	7	1	2	6	1	2	2	5	4	1	1	10	3	2	1	9	1	2	4	4	9	2	10	1	4	9	8	2	10	2	2	4	1	9	11	2	3	7	4	11	4	3	3	1	3	3	13	6	5	2	6	6
4500	-664.305798531852588	-671.161286482811988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358334903014116	0	1	2	4	4	4	7	6	8	8	8	9	7	7	9	9	11	10	7	9	11	10	9	10	12	13	11	12	11	11	12	12	12	11	12	11	14	13	13	13	12	13	12	12	13	14	13	14	16	14	14	15	13	15	13	18	14	15	13	15	14	12	15	15	16	17	16	15	18	16	16	18	18	17	15	18	20	18	17	17	19	18	19	21	21	20	20	19	20	22	20	22	21	21	20	23	21	24	23	23	23	23	24	23	23	24	25	26	28	28	26	29	0	1	1	1	1	1	1	1	19	19	19	6	6	5	1	10	5	11	4	1	14	5	7	13	30	13	19	27	1	23	24	12	1	19	22	20	41	29	21	22	6	62	8	22	34	25	27	12	58	17	12	21	34	1	1	43	29	27	20	38	1	22	17	1	8	27	41	61	68	58	15	1	64	14	44	1	82	12	35	37	1	33	1	72	66	1	1	33	1	82	54	43	45	1	1	72	76	82	87	1	92	58	90	65	93	96	1	48	108	84	85	99	1	1	1	1	2	3	4	3	1	1	1	2	2	1	4	1	3	1	1	5	2	4	1	2	1	3	1	1	5	2	1	2	7	3	1	1	1	1	1	2	3	1	3	1	2	1	1	2	1	2	3	2	1	7	5	2	1	2	2	1	7	1	1	8	4	3	3	1	2	1	3	9	2	5	2	8	1	5	3	2	10	4	10	2	2	10	9	4	9	2	2	4	4	9	10	2	2	2	1	12	1	3	1	4	1	1	12	6	1	4	3	2
