"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"d371807ccb","seq-0.50-fixedMu",106,0.23,0.123774509803922,0.561438679245283,0.850058962264151,0.666666666666667,1,1,1,0.45032659881974,596
