step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
24500	-860.958145025457384	-866.897342244542642	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.579854954417615	-1	1	3	3	2	5	6	4	6	6	6	5	6	9	7	8	8	9	9	10	11	10	12	12	12	12	11	13	13	14	13	13	13	16	13	15	15	14	15	17	16	14	14	17	16	17	16	17	16	18	18	16	17	15	19	16	18	19	17	18	20	18	20	19	18	21	21	20	19	21	20	23	20	20	20	23	21	20	21	22	23	22	25	25	27	27	29	28	30	30	29	29	32	33	31	34	36	36	37	35	38	36	40	43	42	43	0	1	1	2	2	5	1	5	5	5	3	5	5	9	7	7	12	6	13	10	17	13	17	14	12	18	17	27	17	25	12	26	23	31	21	21	23	21	23	49	26	23	25	43	43	54	38	39	35	36	37	33	42	23	40	35	49	21	37	49	37	29	52	50	59	40	58	60	65	37	62	51	64	65	51	49	69	0	55	60	51	78	72	55	83	80	80	60	86	84	86	86	87	92	87	87	87	90	90	88	94	0	96	0	0	7	1	1	2	1	1	2	3	1	2	3	1	1	2	1	1	1	1	2	1	3	1	2	3	2	3	2	1	1	3	1	4	1	1	2	1	2	2	2	1	1	3	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	3	1	1	3	3	3	1	1	2	1	1	1	3	1	3	1	1	1	3	1	1	1	3	2	1	1	2	1	2	2	5	1	3	1	2	2	2	1	4	3	3	3	3	3	1	3	1	1	11
25000	-825.414753508407102	-831.353950727492361	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.495054005772821	-1	1	3	2	3	5	6	5	4	6	6	5	7	10	8	8	9	7	9	9	11	9	11	12	12	11	10	13	15	15	12	12	14	17	13	14	15	14	16	16	17	15	16	16	18	16	16	17	16	16	15	17	18	17	18	17	17	18	16	19	19	19	20	19	19	21	19	18	19	20	19	23	22	20	21	23	20	19	22	21	22	21	25	26	27	27	28	29	29	30	30	29	33	33	32	35	35	35	37	36	38	37	40	42	42	45	0	1	1	2	2	5	3	5	5	8	3	9	8	10	11	3	12	8	13	10	12	18	12	20	17	22	12	23	12	23	23	22	21	23	31	25	28	17	30	31	32	33	25	35	30	28	38	39	35	17	28	42	33	37	40	50	40	25	51	57	51	52	62	57	51	57	58	49	37	61	52	51	29	69	29	68	38	0	55	49	65	78	70	76	83	73	84	76	84	68	86	86	86	92	86	94	86	88	86	84	94	0	98	0	0	90	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	3	1	1	1	3	2	6	3	1	1	2	3	1	1	1	3	1	3	3	1	2	1	1	2	1	1	2	4	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	3	4	1	3	2	3	1	2	2	2	1	3	2	1	2	1	2	2	8	2	1	5	2	2	2	3	3	5	3	4	1	2	1	1	9
25500	-803.256680355526555	-809.195877574611814	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.527123127369247	-1	1	2	3	2	5	4	4	4	6	6	5	6	9	8	8	9	9	9	10	9	11	12	12	13	12	11	13	15	14	12	13	13	17	14	15	14	14	16	15	16	15	16	14	17	16	16	17	16	17	16	16	18	16	18	18	18	18	17	18	18	18	19	18	19	21	20	21	18	20	18	22	22	19	22	21	20	19	21	22	22	22	26	27	26	27	29	30	29	31	30	29	32	31	32	35	37	36	37	34	38	37	39	41	43	46	0	1	1	2	2	5	3	5	5	8	7	9	8	10	11	11	12	6	13	14	9	6	9	20	31	18	12	27	17	25	27	26	21	27	27	25	17	27	30	25	32	33	27	23	35	27	38	23	40	27	37	42	42	23	40	35	49	35	37	49	51	42	52	49	23	57	58	60	54	61	52	70	64	37	51	60	69	0	55	60	23	78	70	80	72	80	86	87	84	76	87	84	80	92	90	90	86	94	100	90	97	0	96	0	0	93	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	3	5	2	1	1	3	1	3	1	1	1	2	3	1	1	2	2	1	1	2	1	2	1	2	3	1	3	1	2	1	1	1	2	2	2	1	2	1	1	1	2	2	1	3	2	1	2	1	1	1	1	3	2	3	2	1	1	2	2	4	2	3	3	2	2	1	1	1	5	1	1	6	2	1	2	6	2	1	1	1	1	2	1	1	6
26000	-848.413182910381579	-854.352380129466837	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.676305327613226	-2	0	4	3	4	4	3	5	5	6	5	6	7	9	7	7	8	10	8	10	9	10	9	12	11	11	12	14	14	16	13	13	13	16	14	14	16	15	14	16	15	16	15	16	17	17	17	16	17	18	18	17	18	15	18	18	18	18	16	19	18	15	20	19	18	20	20	21	20	20	18	23	22	20	20	22	21	19	22	22	23	22	26	27	27	27	29	28	29	29	30	29	32	32	32	34	36	36	38	34	39	37	41	42	42	46	0	1	7	2	2	2	1	2	5	5	7	5	8	8	11	11	13	6	13	8	17	6	12	20	21	22	21	27	23	39	25	26	23	27	31	31	29	28	25	31	26	33	35	43	35	27	38	39	40	25	28	42	62	23	31	45	45	36	27	49	37	27	52	40	59	57	58	60	51	61	42	61	64	51	65	60	69	0	45	60	75	78	72	68	83	80	86	80	86	60	88	88	76	92	92	95	88	94	100	88	96	0	101	0	0	90	1	1	1	1	3	2	2	3	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	3	2	1	1	2	3	1	1	2	3	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	2	2	1	2	2	1	2	1	3	1	5	2	1	5	2	2	1	3	2	2	3	2	1	1	1	1	7
26500	-893.968327078367224	-899.907524297452483	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.551186443184004	0	1	3	3	4	4	5	3	5	6	4	6	6	9	7	8	9	10	8	10	10	10	11	12	12	11	11	12	15	14	13	14	14	16	12	15	14	14	15	16	13	15	14	15	15	16	15	15	17	18	17	15	17	15	18	17	18	19	16	18	19	18	19	19	18	21	20	21	19	20	18	21	22	19	22	21	20	19	23	22	23	23	25	27	27	27	29	30	30	31	28	29	32	32	32	35	36	35	36	35	38	36	40	42	42	44	0	1	1	2	8	8	3	2	8	4	3	9	5	10	11	15	9	6	5	14	12	6	12	14	17	18	17	18	28	25	17	22	21	25	23	31	28	23	30	36	22	21	31	31	35	54	23	25	31	36	37	23	52	21	49	31	25	33	23	49	37	34	71	49	59	64	50	60	28	23	52	51	57	23	65	57	69	0	55	68	72	78	69	80	83	80	84	80	86	84	86	86	84	92	84	92	90	92	90	93	90	0	98	0	0	83	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	2	1	2	1	1	1	1	1	2	2	2	3	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	2	1	2	3	4	3	1	2	1	1	1	1	1	1	2	3	5	1	2	2	4	1	1	1	1	2	1	1	2	3	2	1	2	1	3	2	2	1	1	3	1	2	2	2	2	4	1	2	1	2	1	1	11
27000	-859.407894011149551	-865.347091230234810	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.566310703561168	-2	0	2	4	3	4	6	2	5	6	5	6	6	7	7	8	8	8	9	9	10	9	10	13	12	12	12	14	15	14	12	13	14	16	13	15	14	15	15	16	16	15	15	17	17	16	16	17	17	17	17	16	16	15	18	18	18	19	17	18	19	18	18	19	18	22	20	20	17	21	19	23	22	21	20	23	20	19	22	22	23	22	26	27	28	25	30	29	28	31	30	28	32	32	32	36	35	36	37	36	38	37	38	42	42	45	0	1	1	2	8	5	3	2	5	8	3	9	8	10	11	11	12	8	13	10	17	6	12	20	23	22	17	27	35	35	23	22	23	33	17	23	17	37	30	31	22	23	31	35	43	28	37	39	31	35	29	37	33	23	40	45	49	37	37	40	69	37	42	57	51	57	50	60	54	61	52	51	64	65	59	68	69	0	40	60	74	78	72	86	72	80	84	60	86	89	92	86	88	86	87	95	88	92	88	88	95	0	96	0	0	7	1	1	2	2	1	1	2	1	1	2	2	1	2	1	2	2	1	3	1	1	1	2	2	2	1	1	4	1	1	1	1	2	2	1	3	2	4	1	1	2	3	3	2	3	1	1	2	1	3	2	1	1	1	4	1	1	1	4	1	1	1	2	2	1	1	2	2	1	1	1	2	5	1	2	1	2	2	1	3	2	1	1	1	1	2	1	2	5	2	2	1	2	1	4	2	2	2	3	3	3	3	1	1	1	1	12
27500	-829.665687038453257	-835.604884257538515	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.588228366751024	0	1	3	3	3	4	5	4	5	6	7	6	6	9	7	8	9	10	8	10	10	11	11	12	11	12	11	13	14	14	13	14	13	16	14	16	15	15	15	16	17	15	15	16	17	15	17	16	17	18	17	16	18	14	18	18	17	17	15	19	19	18	19	20	20	21	20	21	19	20	19	22	20	21	21	22	21	19	23	22	22	23	26	27	27	27	30	28	29	29	29	29	32	31	32	34	36	36	37	36	37	38	40	41	43	45	0	1	1	2	2	5	3	5	5	5	7	9	5	10	3	11	12	6	8	14	12	18	12	20	17	18	17	21	12	21	21	22	17	27	31	30	28	23	23	29	32	23	29	35	35	23	38	39	31	31	37	42	42	21	40	45	35	36	29	49	51	29	62	49	59	64	50	60	29	61	52	70	57	59	59	40	51	0	57	60	65	78	72	68	72	68	88	80	86	68	84	84	84	86	84	95	93	96	93	88	95	0	99	0	0	90	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	3	2	1	2	1	2	1	1	1	1	2	4	2	2	2	2	3	1	1	1	2	3	1	2	3	1	1	2	3	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	3	2	3	2	1	2	2	1	2	2	2	3	2	1	3	1	6	1	1	2	2	3	1	3	2	3	4	2	1	1	1	1	11
28000	-879.175675597712598	-885.114872816797856	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.599655682336742	-1	1	2	3	4	4	5	2	4	5	6	6	7	9	7	8	9	8	9	9	9	11	10	11	12	12	11	13	13	14	14	14	14	14	11	15	15	14	15	14	17	15	12	16	18	16	15	17	15	16	18	17	18	16	19	17	18	17	16	18	19	18	19	19	19	21	19	20	19	18	19	22	20	21	21	23	20	18	23	21	22	21	27	27	26	28	28	29	29	31	30	29	32	32	32	34	37	36	37	37	39	37	41	42	43	45	0	1	1	2	8	8	3	2	8	5	7	9	5	10	7	11	12	6	5	10	12	18	21	20	23	18	21	23	12	25	35	26	17	27	17	29	28	28	35	35	26	29	21	43	44	29	29	39	40	29	37	42	42	29	31	35	49	36	17	49	17	42	52	57	59	55	50	60	70	37	62	77	64	65	65	80	59	0	55	55	59	78	85	60	61	76	80	80	84	87	88	86	84	92	92	95	93	95	93	93	94	0	98	0	0	100	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	1	2	1	1	3	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	2	3	3	3	1	1	3	1	6	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	1	4	3	3	2	4	1	1	1	1	2	2	2	1	3	2	3	4	3	1	2	1	1	6
28500	-856.822626616682328	-862.761823835767586	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.517672601004239	-2	1	3	3	3	4	4	4	4	6	6	6	7	9	7	8	8	9	6	8	10	10	11	12	12	12	12	13	15	15	12	13	15	15	13	15	13	13	14	16	16	14	12	15	17	17	16	16	15	17	18	16	16	16	18	18	19	19	17	17	18	19	19	20	20	20	19	19	19	20	20	23	20	20	22	22	21	20	22	21	22	22	26	27	27	26	28	29	28	31	30	29	32	33	29	36	36	36	35	36	38	37	40	42	42	45	0	1	1	2	2	5	1	5	5	5	7	9	5	10	3	3	12	6	8	10	12	18	12	20	17	18	21	17	27	39	21	22	21	27	31	37	12	21	37	31	26	23	21	35	35	54	28	39	25	36	38	42	42	37	23	40	40	50	28	49	28	42	52	55	28	40	50	60	37	59	63	61	45	69	69	68	61	0	25	60	74	78	72	80	69	80	80	80	86	86	84	86	84	92	87	92	93	92	90	93	88	0	98	0	0	79	1	1	2	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	3	2	2	1	1	2	1	1	1	2	2	1	1	1	3	2	1	2	2	2	1	1	3	1	2	2	2	2	2	1	1	2	4	1	2	1	2	1	3	2	1	1	3	3	1	1	3	2	1	2	1	1	2	2	2	1	4	2	1	1	2	3	4	3	3	3	1	2	1	1	2	2	1	4	2	3	2	2	5	1	2	1	1	8
29000	-839.508346412040055	-845.447543631125313	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.509407985090302	0	2	3	4	3	5	6	4	5	6	5	6	6	8	8	7	8	9	9	7	10	10	12	12	12	11	12	14	15	16	13	13	15	16	14	14	15	13	15	17	16	16	16	16	16	17	16	17	17	17	17	16	17	17	18	18	18	19	17	17	20	18	19	19	19	21	20	19	19	21	20	22	21	20	22	21	19	20	22	22	22	23	27	27	28	28	29	28	29	31	31	28	33	33	32	34	35	36	36	37	38	37	38	42	42	44	0	1	1	2	2	8	3	5	5	8	3	9	8	20	11	3	12	6	13	10	17	6	12	20	21	18	12	38	17	21	17	22	27	29	23	27	23	21	23	35	26	23	35	35	35	28	38	39	31	27	27	33	23	37	49	45	23	23	23	29	23	52	62	49	51	40	29	60	37	77	63	61	64	51	59	68	37	0	40	49	74	78	72	80	72	80	80	80	84	92	84	80	87	84	87	90	90	94	90	97	92	0	98	0	0	29	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	2	1	1	3	1	4	3	3	2	2	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	2	3	3	1	3	1	1	2	4	3	3	1	3	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	1	1	3	2	1	1	2	2	3	3	3	4	1	3	1	4	3	3	2	2	1	1	2	1	4	1	1	1	1	11
29500	-898.341274017041655	-904.280471236126914	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.584756604193383	0	1	3	4	3	4	6	4	5	6	6	6	5	9	8	8	8	9	7	10	10	9	11	12	13	12	11	14	13	14	13	13	13	16	12	15	15	13	15	15	16	16	14	16	18	16	16	16	16	17	18	15	17	17	18	16	17	18	16	19	17	18	19	18	18	21	21	20	19	21	20	22	20	21	21	23	21	21	22	21	23	23	26	28	27	27	28	29	29	30	30	29	32	32	32	35	37	36	37	36	38	37	40	42	42	44	0	1	1	2	2	5	3	5	5	5	3	9	5	10	11	11	12	6	13	10	17	6	21	20	23	18	21	23	18	27	23	26	27	28	21	33	23	27	30	31	26	33	23	35	44	37	37	23	40	36	28	23	52	37	31	31	40	25	23	49	37	52	53	49	59	64	50	60	61	69	52	70	64	28	65	40	61	0	60	64	75	78	72	68	72	55	80	84	84	80	92	80	84	88	87	88	93	95	93	93	94	0	101	0	0	76	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	2	1	1	3	2	1	2	2	2	1	2	1	2	1	1	2	1	1	1	3	1	1	5	1	3	2	1	1	2	1	1	3	3	2	5	3	1	1	4	1	4	2	1	2	4	2	2	2	2	2	1	1	1	1	12
30000	-881.279092035084432	-887.218289254169690	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.550886609071799	0	1	2	2	3	5	5	5	5	5	6	6	6	8	7	8	8	10	8	9	10	9	12	12	11	12	11	13	15	15	13	14	13	16	12	14	15	13	16	15	16	15	15	17	17	17	16	17	16	18	18	16	17	15	18	17	17	18	17	18	20	18	19	20	20	21	21	20	19	18	18	23	21	20	21	23	19	20	23	22	22	23	25	27	28	27	30	28	30	31	30	29	32	32	32	36	37	37	38	36	38	38	40	43	42	42	0	1	1	2	2	5	3	5	5	5	7	9	5	5	11	11	13	22	13	14	17	6	17	14	17	22	17	21	12	25	25	22	27	27	25	25	28	17	31	31	26	33	31	31	43	54	38	39	40	36	29	42	42	28	49	31	49	25	37	49	23	33	52	49	59	29	58	60	70	29	52	51	64	38	59	60	37	0	66	60	65	78	61	76	70	60	76	80	88	80	88	80	86	87	88	95	84	95	100	93	87	0	96	0	0	7	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	1	2	2	2	2	1	1	1	4	1	2	3	1	2	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	3	2	1	2	3	2	1	1	2	1	2	1	5	2	2	3	1	2	2	1	1	3	2	4	4	3	2	2	3	1	3	2	1	1	2	5	3	1	2	3	1	2	1	1	12
30500	-883.306387653245110	-889.245584872330369	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.546251532461109	-1	0	3	4	2	5	5	4	6	7	5	6	5	8	8	7	9	10	8	10	11	10	10	12	13	13	11	13	14	15	12	14	15	16	14	15	16	14	16	14	16	13	16	17	16	16	15	16	16	17	16	16	17	13	17	17	19	16	17	19	20	18	19	19	19	22	21	20	17	20	20	22	22	19	21	22	19	20	21	22	20	23	25	27	27	26	27	29	29	30	29	28	32	32	33	35	35	37	38	34	38	36	40	43	42	45	0	1	1	2	2	5	3	2	5	9	3	8	5	8	11	11	8	5	13	14	9	6	8	20	27	18	12	23	31	21	17	22	42	27	21	25	27	21	30	31	26	21	35	31	31	21	38	30	40	25	21	42	42	17	40	36	40	28	21	49	37	52	42	49	59	60	50	60	46	69	62	59	64	51	59	60	21	0	55	60	65	78	77	86	72	80	60	84	84	86	84	86	90	92	86	92	93	57	93	93	94	0	101	0	0	87	1	1	1	2	1	2	1	3	2	1	1	1	1	2	1	1	3	3	1	2	3	2	3	1	1	1	3	1	1	2	2	3	1	3	2	2	3	1	1	2	2	1	2	2	2	3	1	1	1	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	3	1	4	2	5	1	1	2	1	1	1	2	3	5	2	6	3	1	2	1	1	1	1	12
31000	-862.385663220906849	-868.324860439992108	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.559476498393348	-1	1	3	4	3	4	5	4	4	7	6	6	5	9	7	9	8	8	9	9	10	10	11	12	12	12	11	13	15	15	13	13	14	16	12	15	15	13	15	17	16	15	15	17	18	17	15	17	16	15	17	17	17	15	19	18	18	18	17	18	19	18	19	19	19	20	21	20	20	19	17	21	22	19	21	22	17	21	21	21	22	22	25	28	27	27	30	29	29	30	30	29	32	33	31	34	36	36	38	37	37	38	41	42	41	46	0	1	1	2	2	5	3	5	5	8	3	9	8	10	11	11	12	6	13	8	12	6	12	14	21	22	17	17	25	31	21	26	31	28	21	25	23	21	25	31	22	33	31	43	43	54	38	39	31	21	37	33	33	28	35	43	49	40	37	40	37	71	52	35	59	64	58	60	77	28	42	69	64	59	59	68	37	0	55	60	65	78	59	86	61	80	60	84	86	92	86	86	87	88	86	88	86	86	93	93	94	0	98	0	0	70	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	3	3	3	2	2	1	1	1	2	1	1	3	1	1	2	2	3	2	1	1	2	3	1	1	1	1	1	2	1	2	3	2	2	2	1	2	1	2	1	1	1	2	1	1	3	2	1	2	1	2	5	1	1	2	1	2	2	1	1	1	2	2	1	4	1	3	2	5	1	2	1	2	2	1	2	2	4	4	4	4	3	2	1	2	1	1	22
31500	-906.737747315287720	-912.676944534372979	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.551699600169021	-1	1	4	2	3	4	5	2	5	7	6	6	6	9	7	8	8	9	7	10	11	9	11	12	12	11	10	12	14	15	12	13	14	17	14	16	15	14	15	14	16	15	14	16	16	16	15	16	16	16	18	16	17	15	18	17	18	19	16	18	19	18	19	19	19	20	20	21	17	20	18	20	22	19	21	20	20	20	22	21	23	21	25	27	26	28	29	29	29	30	29	30	33	33	31	36	36	36	35	37	36	37	39	41	41	45	0	1	1	2	8	8	3	2	5	9	3	9	2	10	3	3	12	6	5	14	12	6	17	20	12	22	12	27	27	23	21	18	23	21	31	30	28	27	21	31	32	23	21	35	35	54	21	30	40	23	38	27	27	21	40	45	49	50	21	49	29	29	42	57	59	55	50	76	29	51	33	69	64	38	65	60	69	0	40	55	75	78	74	80	74	80	80	84	84	88	86	84	90	95	87	94	93	94	86	93	94	0	101	0	0	29	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	3	2	1	3	2	1	1	2	2	2	1	2	2	1	2	1	3	1	1	1	2	3	2	2	2	1	1	1	1	1	1	1	2	1	3	3	2	2	1	1	2	2	2	3	3	2	1	1	1	2	1	1	1	2	2	2	3	1	1	2	1	3	1	1	1	3	3	4	4	3	1	1	1	1	2	1	1	1	2	1	3	4	2	2	1	2	1	1	22
32000	-819.839186122694969	-825.778383341780227	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.530259627437883	-1	1	3	4	2	5	5	4	3	7	5	6	5	9	7	9	8	10	9	10	10	10	12	12	13	12	11	13	16	15	13	14	13	13	14	14	16	15	15	16	16	14	15	17	16	16	17	17	17	18	18	16	17	16	16	17	19	18	18	19	20	17	18	19	19	21	20	21	19	20	19	22	22	20	21	23	21	20	22	21	22	22	25	27	28	27	29	28	29	30	31	29	32	31	32	34	35	35	37	36	38	37	40	42	42	46	0	1	1	2	2	8	3	5	5	13	3	9	8	10	3	11	12	6	10	14	17	10	17	20	27	18	12	17	27	31	27	18	17	23	31	23	27	21	23	39	32	33	31	35	35	21	28	39	31	38	37	28	33	23	31	35	55	25	54	49	54	42	33	49	59	57	50	60	51	51	53	70	64	17	65	60	69	0	74	57	75	78	61	57	83	60	80	76	84	88	87	88	84	84	92	95	93	95	97	93	96	0	101	0	0	74	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	3	3	2	1	1	1	1	2	1	3	3	1	1	3	1	2	2	3	1	3	2	3	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	7	1	2	1	1	1	1	1	1	3	4	2	5	4	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	18
32500	-858.044037332068910	-863.983234551154169	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.571721687368133	-1	1	3	3	3	4	5	4	5	7	7	6	6	9	5	9	9	9	8	10	9	10	11	12	13	12	11	14	15	15	13	14	13	17	13	15	16	12	15	17	15	15	16	15	15	16	16	16	14	17	16	16	18	17	18	16	17	19	18	18	19	18	20	19	19	22	20	20	20	21	18	21	21	18	20	22	21	21	21	21	22	22	25	28	26	27	26	28	29	30	31	29	32	32	32	32	35	34	37	36	39	37	40	42	43	45	0	1	1	2	2	5	3	5	2	8	3	9	8	10	3	11	10	6	13	14	12	18	12	20	17	18	21	35	27	25	21	26	23	21	21	23	38	21	25	49	26	17	25	35	31	17	28	30	35	25	28	42	34	28	25	29	31	50	37	49	37	52	62	57	74	49	58	55	61	54	42	51	64	51	74	40	37	0	34	60	75	78	70	68	70	80	64	76	86	88	88	86	90	92	90	92	93	95	93	86	94	0	87	0	0	55	1	2	3	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	4	2	2	2	2	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	4	1	2	1	1	2	1	2	1	2	1	3	1	1	1	2	1	2	1	1	1	3	2	1	2	2	1	1	2	3	3	3	4	3	2	1	2	1	1	2	1	1	2	1	2	3	3	1	6	1	1	11
