step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
23000	-644.852470583288550	-643.110036971512500	-1.742433611776002	0.000114624416374	0.000021914360890	0.191184056442397	0.535542643176644	1	3	3	5	7	8	10	7	8	9	9	8	10	11	10	11	11	10	12	12	12	12	11	13	11	14	13	14	14	14	15	14	14	16	15	13	16	13	15	15	17	15	15	16	16	17	16	17	18	17	17	18	18	17	18	19	20	19	23	20	20	21	21	23	19	20	18	22	21	21	20	23	22	21	20	22	21	23	22	22	22	23	24	23	23	21	23	24	22	25	23	26	25	24	25	26	26	25	27	29	29	30	32	37	0	1	1	2	0	2	11	4	5	4	6	8	0	8	6	5	9	11	0	12	15	23	5	23	13	20	22	16	17	11	21	22	16	36	27	25	26	11	25	16	27	20	25	25	30	23	26	43	28	43	26	43	25	36	34	34	49	55	42	51	50	61	65	63	26	43	34	34	53	29	42	74	37	31	51	60	50	51	47	52	43	41	70	73	86	47	63	74	75	77	70	85	79	70	70	84	91	86	70	70	99	101	95	103	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	2	2	1	1	1	2	2	2	1	1	1	2	1	2	2	2	2	2	3	1	2	3	1	2	2	1	2	1	2	2	2	2	1	2	1	1	5	1	1	1	1	1	2	2	2	4	2	3	2	1	3	3	2	1	2	3	4	2	2	3	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	3	4	1	1	3	3
23500	-630.392609776245422	-628.573849911829143	-1.818759864416330	0.000092940018252	0.000016009784010	0.172259316394644	0.605858856089164	0	3	2	5	7	8	8	7	9	10	9	10	8	11	9	11	11	10	10	13	12	13	11	13	12	13	12	13	15	14	15	14	14	14	14	16	15	14	15	15	17	16	15	15	16	18	17	17	18	18	18	17	18	18	17	20	20	18	22	20	20	21	22	24	19	21	21	19	22	21	20	24	20	21	23	20	21	22	21	20	23	23	24	23	23	22	22	25	24	24	25	25	23	25	25	26	27	26	27	30	27	29	33	36	0	1	1	2	0	4	4	4	5	6	7	8	0	7	8	5	9	11	0	12	15	16	5	17	13	21	9	9	17	18	21	5	27	25	9	25	15	7	25	23	24	31	34	34	38	35	37	39	28	36	20	36	43	44	43	44	40	55	42	26	50	50	65	60	26	52	54	52	53	17	42	51	37	42	51	47	50	26	51	52	69	17	82	86	86	73	26	74	75	77	70	37	79	82	70	84	91	86	95	82	95	101	102	103	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	3	2	2	3	1	1	2	2	3	3	2	2	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	3	1	3	3	1	2	2	3	2	3	1	2	2	5	2	3	4	2	2	2	1	4	2	1	1	5	1	1	1	1	5	2	1	1	2	4	1	1	1	2	1	2	2	4	1	1	2	2
24000	-636.978689907386297	-635.149887362627737	-1.828802544758525	0.000101338644299	0.000017230263212	0.170026580983071	0.539185190653782	1	2	2	5	8	7	9	6	9	10	8	9	9	12	9	12	10	11	12	12	11	14	11	13	12	13	13	13	14	14	15	12	14	15	14	15	15	14	14	16	13	16	14	15	16	18	16	16	18	18	18	18	18	19	20	18	20	17	24	18	21	20	22	23	20	20	21	22	20	21	21	23	20	20	21	20	21	24	22	22	23	23	25	22	24	23	24	24	23	25	23	23	24	23	23	26	25	27	28	29	28	30	33	37	0	1	1	2	0	4	4	4	5	11	4	6	0	18	4	5	5	11	0	6	15	32	9	17	13	21	5	16	17	14	21	9	32	25	23	13	15	18	25	16	17	31	13	25	18	35	15	39	28	25	15	25	43	25	56	44	24	44	63	26	50	50	6	76	47	43	43	52	53	29	42	74	60	42	47	37	50	26	37	52	43	41	95	73	92	73	79	74	60	77	70	73	79	70	57	73	91	89	83	97	83	99	102	102	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	3	1	2	1	2	2	1	1	2	2	4	2	1	2	2	1	2	2	4	2	3	1	3	2	4	3	2	3	1	2	3	1	1	2	2	1	6	1	2	3	2	2	1	2	2	2	1	2	3	2	1	5	2	2	3	5	1	2	1	2	1	2	3	2	2	1	1	1	2	3	1	2	2	2	1	1	2	3
24500	-592.719918787133565	-591.098608490377160	-1.621310296756449	0.000081123787280	0.000018751239122	0.231143536947026	0.675607461176778	0	1	2	5	7	7	10	6	9	10	8	9	9	11	10	13	11	11	11	12	12	12	11	12	13	12	13	13	14	15	16	13	15	14	15	16	15	15	15	16	16	15	16	15	17	17	15	17	17	19	17	18	16	18	18	19	19	17	21	19	18	20	22	23	20	19	21	20	21	21	20	24	20	22	22	21	21	21	22	22	23	21	22	22	21	23	24	24	23	24	25	26	24	24	23	26	26	27	26	29	27	29	34	36	0	1	1	2	0	4	11	4	5	11	4	8	0	7	8	5	9	11	0	15	15	23	5	17	13	15	23	23	17	7	21	22	32	25	27	34	26	11	25	16	24	15	13	25	38	27	26	39	28	36	37	34	34	44	44	44	41	43	71	47	25	61	26	78	37	52	56	43	50	29	42	74	51	31	65	65	50	37	47	68	43	24	41	73	73	84	79	74	76	77	83	85	79	70	70	73	82	86	95	91	82	101	99	103	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	1	1	2	1	1	2	2	3	1	1	2	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	6	1	3	1	1	2	1	2	2	1	2	2	1	1	1	3	4	1	5	4	4	1	1	1	1	1	1	2	2	2	1	2	1	3	2	2	2	2	2	1	4	1
25000	-617.039000964876436	-615.186754834012049	-1.852246130864367	0.000083745896705	0.000013819298966	0.165014639641218	0.683234269023105	0	2	2	5	6	7	9	6	8	9	9	10	10	11	10	12	10	11	10	12	13	12	11	13	13	13	13	12	14	14	15	14	14	15	15	16	15	14	16	13	16	15	16	14	16	19	17	17	18	18	18	17	19	18	19	16	18	18	23	19	21	19	23	24	20	21	22	22	21	21	21	23	21	19	22	21	20	21	22	22	22	24	22	23	23	22	23	24	23	24	24	26	24	25	23	25	26	26	27	29	28	30	33	37	0	1	1	2	0	4	4	4	5	4	4	4	0	11	8	9	5	12	0	12	12	9	9	28	13	12	17	9	17	18	21	22	24	25	22	25	12	11	25	23	24	21	34	25	38	35	26	39	40	25	26	25	34	44	56	44	41	44	71	47	62	36	78	63	37	52	55	52	25	24	31	71	31	31	47	47	50	51	78	52	69	57	70	86	86	73	79	74	75	77	70	85	65	83	83	86	82	73	95	97	83	101	102	103	1	1	1	2	1	1	2	1	1	2	2	3	1	2	3	2	2	1	1	1	1	2	2	1	2	2	1	2	3	1	1	1	1	1	2	2	3	3	2	1	1	1	1	1	2	2	2	1	1	3	3	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	3	4	5	3	1	3	2	3	2	1	2	1	2	1	3	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	1	3	1	2	2
25500	-614.590857495253431	-612.949657137785152	-1.641200357468235	0.000114516284524	0.000025589643899	0.223458558804543	0.648799520708244	0	3	1	5	6	7	8	7	8	10	9	7	10	11	10	11	11	11	11	13	12	13	11	13	13	13	14	13	15	14	16	14	15	14	13	16	16	14	15	16	16	14	15	16	17	19	15	17	17	17	17	17	17	18	18	18	18	19	23	20	21	20	21	23	20	21	20	20	20	22	20	23	20	21	21	18	21	23	23	22	23	21	23	21	23	23	23	25	23	24	24	25	25	24	25	26	26	26	27	29	27	30	34	36	0	1	1	2	0	4	4	4	5	7	7	4	0	7	12	5	5	11	0	8	15	9	5	16	13	15	17	17	24	7	42	9	32	25	16	13	26	18	25	17	9	21	34	34	38	41	20	39	28	34	26	43	34	44	44	44	24	44	71	37	50	36	65	76	76	68	54	52	53	29	31	71	26	21	76	47	50	63	65	68	43	49	82	76	73	84	37	59	75	77	83	85	79	82	83	86	94	86	95	91	70	101	102	102	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	3	1	2	3	1	2	1	2	1	1	3	1	2	1	1	1	3	2	1	1	2	4	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2	2	2	3	1	2	1	1	1	2	2	3	2	2	2	4	1	2	2	1	1	1	5	2	1	1	1	1	4	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	3	4
26000	-608.066361009471166	-606.374571780897213	-1.691789228573907	0.000085476683660	0.000017615288595	0.206082967202718	0.591048298510346	0	2	2	5	6	7	7	7	9	9	8	11	9	11	9	12	11	11	11	12	12	12	11	13	12	13	13	13	14	14	16	14	15	13	14	15	14	13	15	15	17	16	15	15	15	16	17	17	17	18	17	18	18	18	18	18	18	19	23	20	21	19	22	23	18	20	21	20	18	21	20	23	20	22	22	21	22	24	21	22	22	22	23	22	22	23	24	25	23	24	23	24	24	25	24	26	26	26	27	29	28	29	33	37	0	1	1	2	0	4	4	4	5	6	7	4	0	7	8	5	9	11	0	15	15	9	9	17	13	12	22	22	17	18	21	16	16	25	27	25	8	12	25	28	9	21	25	34	38	9	26	39	28	48	42	43	43	44	43	44	24	55	74	65	62	50	51	26	51	52	56	43	43	41	31	71	65	42	60	47	61	26	51	66	53	70	70	73	73	73	37	74	76	77	82	85	79	82	83	84	91	86	95	97	95	101	102	102	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	2	2	2	1	1	1	2	4	1	1	1	3	2	2	2	2	4	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	3	7	1	1	2	3	1	2	2	2	1	4	1	2	1	6	2	1	2	1	1	1	1	1	5	1	1	1	1	1	1	2	1	2	2	2	2	3	2	1	2	4
26500	-609.488428024690165	-607.875886689230470	-1.612541335459674	0.000066899966518	0.000015702164669	0.234711099069147	0.622090489847797	0	3	3	5	6	8	8	6	9	10	9	9	9	10	10	11	12	11	10	11	12	11	12	13	12	14	13	13	14	14	14	13	14	15	14	15	15	15	14	14	17	15	16	15	17	18	17	17	18	18	18	18	18	19	17	20	20	18	23	20	21	19	22	23	20	20	21	19	19	22	22	23	20	20	23	22	22	21	22	23	21	23	24	21	22	23	24	25	23	25	24	25	25	25	25	25	25	26	27	29	28	30	33	38	0	1	1	2	0	4	4	4	5	12	7	8	0	7	8	5	9	11	0	15	12	9	9	17	13	20	23	5	17	18	21	22	22	25	27	25	12	18	25	28	17	31	25	25	38	27	26	39	40	36	26	25	43	44	44	54	41	44	71	47	50	50	51	26	47	52	56	48	34	29	74	74	47	42	60	60	50	26	37	68	69	41	70	73	73	84	63	72	47	77	57	85	87	70	70	84	91	73	70	97	99	101	102	103	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	3	2	2	1	1	1	2	1	1	3	2	1	1	3	1	2	2	1	3	2	2	2	2	2	3	1	2	1	1	1	1	1	1	2	1	2	5	2	1	1	1	1	6	1	2	2	3	1	2	2	4	5	2	1	2	1	1	1	1	1	1	3	1	2	2	1	2	1	2	1	2	2	2	1	1	2	4
27000	-578.357818339619371	-576.672030873978429	-1.685787465640970	0.000073838162733	0.000015358401766	0.208000865646117	0.617922791959547	0	2	1	5	7	8	8	6	9	10	10	10	10	11	10	10	11	11	10	12	12	13	11	13	13	12	13	13	14	14	15	15	15	16	15	15	16	15	16	15	16	16	14	15	17	18	15	17	18	18	18	18	18	18	17	19	19	18	23	20	21	20	22	23	20	19	21	20	20	21	21	24	20	18	21	19	21	23	22	22	22	22	23	21	23	23	24	23	24	25	24	26	24	25	25	25	26	27	28	28	26	29	34	37	0	1	1	2	0	4	4	4	5	7	7	8	0	11	8	5	9	11	0	15	15	16	5	17	13	15	16	23	17	18	21	5	16	43	16	25	21	30	43	28	24	21	25	43	38	27	26	39	40	36	26	34	34	44	44	55	23	44	71	51	50	50	37	51	37	52	56	52	53	17	74	88	37	42	47	26	50	73	65	68	69	70	57	73	84	84	79	74	60	77	82	85	79	82	83	84	91	85	95	94	83	101	102	103	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	4	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	4	1	1	3	1	1	3	2	1	1	2	1	3	4	2	1	1	1	1	5	1	1	2	2	3	3	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	2	1	2	2	1	1	1	2	2
27500	-603.232884838527980	-601.598492680869072	-1.634392157658948	0.000082879046415	0.000018733018153	0.226028398772800	0.606812710630803	0	3	2	5	7	7	8	6	9	9	7	10	9	12	10	12	11	11	10	12	13	13	11	10	14	13	13	13	12	13	15	15	13	14	15	15	16	13	15	16	16	16	15	16	17	18	16	17	18	18	17	18	17	19	18	19	19	18	23	20	20	21	23	22	19	21	21	22	21	19	22	24	21	21	23	21	22	23	23	19	23	22	25	22	23	23	24	22	24	24	23	26	24	24	24	25	26	26	27	29	28	30	33	37	0	1	1	2	0	4	11	4	5	7	4	8	0	7	8	5	24	11	0	12	12	9	9	9	13	12	23	9	24	18	21	22	17	13	27	13	26	18	25	28	29	31	13	34	38	16	26	39	28	43	26	25	25	44	36	43	22	34	74	47	50	50	51	51	51	52	56	80	53	41	74	59	47	42	60	47	43	65	37	52	69	70	41	73	73	84	79	74	76	50	82	85	79	82	57	86	91	73	95	97	83	101	101	103	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	1	1	2	1	1	3	1	2	3	1	2	2	2	2	2	2	2	1	2	2	2	1	2	1	2	3	3	2	2	1	1	2	2	1	1	2	2	2	2	2	2	4	1	2	2	3	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	2	1	1	1	3	3
28000	-580.682396202354767	-578.904583369688908	-1.777812832665890	0.000077409367771	0.000014084700674	0.181950855292933	0.628119327104546	1	3	2	5	6	7	8	6	8	9	9	10	10	12	10	12	11	11	12	12	12	12	10	12	14	13	12	13	14	14	15	13	13	13	15	16	15	14	14	15	15	15	16	16	17	19	15	16	19	19	17	18	18	19	18	20	19	19	23	20	20	17	22	23	20	21	22	21	21	21	22	22	20	21	23	21	21	22	21	23	23	21	25	22	23	23	23	23	23	23	22	26	24	24	23	25	27	26	27	29	28	30	33	38	0	3	1	2	0	4	4	4	5	7	7	8	0	7	8	9	9	12	0	12	8	9	9	17	13	15	23	9	24	11	15	27	22	13	27	25	26	11	34	28	24	15	13	25	30	28	26	39	28	62	26	43	25	44	44	44	17	55	74	47	62	43	51	65	26	52	56	52	53	57	74	42	21	42	63	51	62	60	37	52	69	57	95	73	84	84	79	74	60	77	70	85	87	57	82	84	91	84	95	97	99	83	101	103	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	3	3	1	1	2	2	1	3	1	2	3	1	1	2	2	1	1	3	1	1	2	2	3	1	2	3	1	1	3	1	2	1	2	2	1	3	3	1	1	3	2	1	2	1	4	1	1	1	1	1	1	3	3	2	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	3	3
28500	-621.400331146413009	-619.830285892828670	-1.570045253584363	0.000091296678434	0.000023174229786	0.253834314494689	0.526652335554436	0	1	2	4	6	8	8	7	9	9	9	10	9	10	10	12	12	10	11	11	13	13	11	13	13	13	13	13	15	15	14	15	15	15	14	15	15	13	14	15	16	15	15	15	17	19	17	17	19	19	16	18	19	19	17	19	20	18	22	20	20	21	22	23	21	21	21	20	21	21	20	23	20	22	22	21	21	23	19	23	23	23	25	22	23	21	24	23	23	25	24	26	24	25	24	25	27	26	27	29	29	30	33	36	0	1	1	2	0	4	4	4	5	7	8	6	0	7	8	23	23	6	0	8	20	23	5	17	13	15	9	9	24	38	15	22	22	13	23	25	15	11	25	28	17	31	13	25	30	35	51	39	28	43	37	34	48	44	44	44	17	55	20	47	34	50	51	73	20	52	56	52	48	57	42	71	15	42	73	47	61	79	51	34	69	57	49	86	84	47	63	71	47	77	82	85	63	95	70	84	82	84	82	97	99	101	83	103	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	2	2	2	2	2	2	2	1	1	3	2	1	3	2	1	1	2	1	3	1	1	2	1	2	4	2	1	2	1	2	1	2	4	1	5	2	3	1	2	1	5	1	1	1	2	1	2	1	3	3	1	2	1	2	2	3	1	2	2	1	1	2	1	1	2	2	1	2	1	1	3	2	2	2	2	1	1	1	5	2
29000	-629.288844030015071	-627.744850964927082	-1.543993065088007	0.000082817602450	0.000022144383836	0.267387405349365	0.639940734643464	0	2	1	5	7	7	8	7	9	9	9	11	10	11	10	11	9	10	11	9	13	13	11	12	14	14	13	13	15	15	16	15	12	13	12	16	15	14	14	15	16	15	15	16	17	18	17	15	18	19	18	18	17	18	18	18	20	18	24	21	21	20	23	24	20	20	22	19	21	22	21	22	21	20	23	21	22	23	22	23	22	23	25	22	23	23	23	24	23	25	24	26	24	22	24	25	26	26	27	28	28	29	33	37	0	1	1	2	0	4	4	4	5	7	7	20	0	18	4	9	5	11	0	4	20	33	5	17	13	20	35	16	17	18	21	22	16	13	23	43	26	14	34	16	24	12	25	34	30	27	37	39	28	25	37	36	43	34	43	44	41	43	71	47	62	36	37	65	37	52	56	53	34	41	42	71	51	42	76	47	50	51	65	68	69	70	70	47	15	60	79	71	76	50	70	65	87	41	70	73	91	86	95	91	83	99	102	103	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	2	1	3	1	2	4	2	1	1	1	3	1	1	1	1	1	2	2	3	1	2	1	3	1	1	1	2	2	1	1	3	1	1	2	2	1	2	1	2	3	1	2	1	2	1	3	2	2	1	1	3	1	2	2	2	1	2	1	1	1	2	5	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2	2	1	2	2
29500	-632.916766799427705	-631.171093445282168	-1.745673354145583	0.000104458255922	0.000019878586840	0.190301730239664	0.648953218507495	-1	2	2	4	7	5	9	6	8	9	8	10	9	11	11	11	10	10	12	12	13	11	12	12	14	14	13	12	14	14	16	14	14	16	14	15	15	15	15	15	16	16	14	16	16	19	17	17	16	17	18	17	19	17	16	20	20	18	23	20	21	18	21	24	18	20	22	21	20	22	21	23	20	20	22	21	22	23	22	19	22	24	25	21	23	23	24	25	22	25	24	25	24	23	24	24	26	27	28	30	28	30	33	37	0	1	1	2	0	4	6	6	5	8	4	8	0	7	11	5	9	11	0	12	12	9	9	9	13	21	22	22	17	18	15	5	5	25	27	43	26	20	25	16	33	21	13	43	30	35	37	39	40	43	37	13	34	55	43	44	24	44	74	47	62	50	51	75	15	52	44	80	62	57	42	42	51	42	47	47	61	75	65	52	69	57	94	26	84	73	65	71	76	77	94	73	79	57	70	73	91	96	95	94	83	101	101	103	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	3	2	2	3	4	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	2	4	1	1	1	2	2	1	1	2	1	1	2	1	4	1	2	1	1	1	3	3	1	2	3	2	1	1	2	1	1	2	1	3	1	2	3	2	1	2	1	3	1	2	1	2	2	1	2	2	2	1	3	2
30000	-605.086473693467383	-603.448637774052145	-1.637835919415221	0.000089299909930	0.000020067555078	0.224720888223858	0.622510274302796	0	2	2	5	5	8	7	6	9	9	10	9	10	11	10	12	11	11	12	12	12	13	11	13	13	12	13	14	15	14	16	15	14	16	14	14	15	13	15	16	16	13	15	16	15	18	15	17	18	18	18	18	18	18	20	19	19	18	24	17	20	21	22	23	20	21	22	20	20	21	20	23	20	21	22	21	21	23	22	23	21	21	25	22	24	22	22	23	23	24	25	25	24	24	24	25	26	27	27	28	28	30	34	38	0	1	1	2	0	4	4	4	5	7	7	8	0	11	6	9	9	11	0	15	15	9	9	9	13	15	23	16	17	11	21	22	16	43	27	13	26	11	25	28	24	21	25	25	11	27	26	39	22	43	47	34	34	44	58	54	24	44	71	26	50	50	51	75	37	52	55	52	53	29	31	74	51	71	60	60	50	37	65	68	55	57	82	73	86	73	51	74	75	77	94	85	79	82	70	84	70	96	95	91	95	101	102	103	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	3	2	2	1	1	1	1	2	2	3	1	1	2	1	1	2	2	3	2	2	3	2	2	1	1	1	1	1	3	1	2	2	2	2	1	1	1	2	1	1	2	3	2	2	1	1	2	3	1	5	1	2	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	2	4	1	2	2	1	1	2	2
30500	-615.376904370355078	-613.454763852771407	-1.922140517583645	0.000130466156118	0.000019770553977	0.151537797734670	0.612265028777070	1	2	3	5	7	7	8	6	8	9	9	9	10	12	11	11	11	10	11	10	10	13	12	11	12	13	13	13	14	14	16	15	14	14	15	16	16	14	15	15	16	14	16	15	16	18	16	16	19	17	16	17	18	19	20	19	19	17	23	21	20	20	22	23	20	20	21	20	20	21	19	23	20	20	22	22	22	23	22	23	21	22	24	22	24	23	24	25	24	24	24	25	23	24	24	25	27	26	27	29	28	30	32	38	0	1	1	2	0	4	8	4	5	7	7	7	0	18	4	5	5	11	0	12	8	17	5	9	13	21	24	17	17	18	15	22	22	25	27	25	26	11	25	5	29	20	34	34	18	35	26	39	16	36	20	36	36	44	56	44	41	44	31	37	50	50	65	76	47	52	56	52	53	57	31	71	51	71	47	47	62	65	51	66	53	57	57	73	86	84	76	74	78	77	29	85	79	82	82	86	83	86	95	97	91	101	101	102	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	3	2	1	2	2	2	1	1	1	2	2	2	2	1	4	1	2	1	1	3	2	1	1	3	1	3	1	1	2	1	2	2	1	3	2	2	2	1	1	2	2	1	2	1	1	2	2	2	1	2	3	2	2	3	2	2	1	2	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	2	2	2	1	2	4
31000	-593.809744038692429	-592.259679504911787	-1.550064533780636	0.000073646867133	0.000019448848089	0.264082490489846	0.597924087890008	0	1	2	5	6	8	8	7	8	10	9	10	9	12	9	11	10	11	11	12	12	13	10	12	13	13	13	13	15	14	16	13	15	14	15	15	16	13	15	15	16	16	16	16	15	18	17	17	18	17	17	15	18	18	19	19	19	19	23	20	20	20	23	23	19	20	20	20	20	20	21	22	22	19	22	21	21	22	22	22	22	21	24	20	23	22	24	24	23	25	24	25	23	24	24	25	27	25	26	29	27	29	32	37	0	1	1	2	0	4	4	4	5	7	7	8	0	7	8	5	5	11	0	15	15	17	5	17	13	12	16	23	24	11	15	16	23	25	27	25	26	18	25	16	24	21	34	25	18	16	26	39	33	36	37	25	43	43	54	54	24	44	42	47	50	25	60	60	26	52	54	52	48	41	74	71	47	31	60	47	61	65	65	68	69	57	70	31	86	84	93	74	76	77	82	86	79	82	57	86	91	86	83	97	83	101	102	103	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	3	2	2	1	1	2	1	2	1	2	2	1	2	1	2	2	2	2	1	1	1	2	1	1	2	3	2	1	1	2	4	2	1	2	1	1	1	1	2	1	1	4	1	3	2	2	3	2	2	2	2	1	2	2	2	1	1	3	1	1	2	1	1	1	2	1	1	2	2	1	1	1	3	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2	3
