step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
24500	-938.854611566156336	-937.450527500641442	-1.404084065514895	0.000245218924106	0.000096738061669	0.394496721742551	0.287246473187515	0	1	4	2	3	4	4	5	6	7	6	9	9	9	8	12	10	10	10	11	12	12	11	12	12	13	16	14	14	14	16	17	18	17	18	16	16	19	19	19	17	23	21	21	21	18	21	21	22	23	21	21	21	22	21	23	24	26	26	26	27	28	29	29	30	29	29	30	31	28	31	30	31	33	31	31	31	31	30	31	30	33	30	32	33	32	33	33	33	33	33	30	34	35	37	35	35	35	36	37	38	40	0	1	4	1	2	5	4	6	5	11	4	9	11	5	5	12	9	13	5	5	5	13	5	13	18	18	13	18	17	16	18	15	19	26	27	23	15	35	23	19	17	27	33	26	15	12	39	14	47	24	36	17	27	27	27	51	36	39	43	0	0	41	32	48	40	20	44	44	44	40	92	45	81	80	81	44	81	92	45	81	64	45	45	75	92	32	78	75	84	81	92	70	80	74	81	88	81	71	78	85	99	82	1	1	1	1	1	1	2	1	1	1	1	3	2	2	4	2	4	1	5	5	7	3	4	3	2	3	4	3	4	1	5	7	5	4	2	3	7	1	4	7	5	3	3	5	8	7	2	8	1	8	5	7	5	3	4	2	6	5	5	1	1	8	6	5	8	11	3	7	8	7	1	8	1	2	1	8	1	1	5	1	1	8	7	1	2	9	2	2	1	2	3	2	3	2	5	2	2	4	3	4	2	5
25000	-858.362169290555357	-856.892702983621803	-1.469466306933510	0.000255529741766	0.000081303414734	0.318175935888862	0.309656809235988	0	1	4	2	3	4	5	6	6	7	6	8	8	9	9	12	10	10	10	10	12	13	12	10	12	13	16	14	11	15	17	16	18	17	17	17	19	17	19	19	19	23	22	22	20	21	21	20	21	24	21	21	21	22	22	23	24	27	25	25	25	28	28	30	30	30	29	32	29	30	31	31	31	33	31	31	31	29	29	31	30	33	32	32	34	29	34	32	31	31	31	33	33	33	37	35	35	34	36	37	38	40	0	1	5	2	1	2	4	3	6	1	6	9	8	4	12	15	9	2	6	12	15	19	19	11	19	11	26	25	20	20	25	20	34	27	21	11	17	5	35	27	17	40	40	34	39	33	41	27	39	32	48	33	39	45	34	33	56	56	56	0	0	37	38	67	37	37	37	38	37	32	78	37	81	88	81	50	81	63	37	81	86	37	36	90	64	37	83	77	81	81	78	64	73	77	89	84	89	64	87	71	71	72	1	1	1	1	1	2	3	1	1	6	2	2	1	3	1	3	3	5	3	2	1	3	1	3	2	4	2	2	1	5	5	5	1	1	3	11	9	11	1	3	5	3	2	5	1	2	2	2	1	7	1	3	2	2	4	3	1	3	2	1	1	7	8	1	7	9	6	10	7	8	2	10	1	1	1	4	1	1	9	1	1	11	9	1	3	9	2	1	1	1	2	3	2	1	5	2	4	3	2	4	5	7
25500	-967.715134372773377	-966.299853539708693	-1.415280833064666	0.000258036333810	0.000097329793434	0.377194141604037	0.278134172860757	0	2	3	1	3	4	4	6	5	7	6	7	9	9	9	12	10	10	10	8	11	13	11	12	12	10	17	14	14	13	17	17	18	17	17	18	18	18	20	17	20	23	22	22	21	20	21	21	22	23	21	20	21	22	22	23	24	27	26	25	26	27	28	31	29	27	27	31	30	30	31	31	31	33	32	31	31	28	31	32	30	33	32	32	33	29	34	33	33	31	33	33	34	36	37	34	35	35	35	37	38	38	0	4	2	1	2	5	5	6	5	7	7	6	8	11	3	5	8	9	6	11	3	12	3	17	14	6	25	7	13	19	17	22	32	29	17	30	19	17	24	24	15	36	45	47	33	16	52	15	35	45	27	34	36	47	52	44	42	43	45	0	0	21	39	78	27	21	28	37	29	38	78	39	81	77	90	37	86	67	16	73	86	37	27	90	67	46	78	81	75	81	64	78	75	97	81	84	84	78	87	64	91	63	1	1	1	1	1	1	1	1	2	3	2	3	3	1	4	6	1	3	4	1	3	4	4	2	3	5	4	7	2	3	6	2	1	2	5	3	4	6	7	4	7	3	1	1	3	6	1	9	4	2	1	1	3	1	1	1	1	3	5	1	1	12	7	1	10	9	8	11	8	11	3	9	1	2	1	11	2	1	13	1	1	13	11	1	4	7	4	2	1	1	2	5	2	1	4	2	3	5	1	4	3	8
26000	-868.062892842928932	-866.570481314886933	-1.492411528042040	0.000241863312576	0.000072576056233	0.300070545881528	0.261973407707778	0	1	3	2	3	4	5	6	6	5	7	9	9	9	9	12	9	10	10	11	12	13	12	11	12	13	17	12	14	15	17	14	18	17	18	18	19	19	20	19	20	22	22	21	21	21	21	21	22	24	18	20	21	22	20	23	24	27	26	26	27	26	26	31	30	27	29	32	31	30	30	29	31	33	32	30	31	28	30	32	30	33	32	32	34	32	34	33	33	32	33	33	34	36	34	35	35	35	35	36	38	40	0	1	4	2	2	5	3	3	5	3	7	10	7	7	7	17	2	9	13	9	5	5	7	7	11	10	32	11	16	5	13	25	26	25	13	26	15	33	32	28	31	44	53	33	55	22	55	52	34	44	23	23	41	45	33	33	55	51	41	0	0	30	30	78	46	46	46	46	46	40	78	46	81	80	73	30	81	66	30	73	72	46	31	81	78	46	78	90	75	81	78	78	81	81	89	90	90	65	71	78	64	65	1	1	1	1	2	1	1	3	3	1	2	4	3	3	3	3	4	4	1	5	7	5	6	6	3	4	3	3	2	11	8	2	3	4	8	5	8	1	6	6	3	1	1	3	1	8	1	1	3	1	2	6	1	1	2	5	2	7	4	1	1	10	7	3	7	5	5	8	9	9	2	7	1	1	1	9	1	1	8	1	1	11	12	2	5	10	4	1	1	1	4	5	3	5	1	2	1	4	5	3	5	7
26500	-975.731722539000430	-974.276951596616414	-1.454770942383966	0.000234391597448	0.000077686571792	0.331439235183937	0.253260272503788	0	2	4	1	3	4	5	5	6	7	6	9	7	9	8	11	8	10	10	11	12	13	12	10	12	10	17	14	11	15	17	15	17	16	18	18	19	16	20	18	20	23	22	22	21	21	21	20	21	24	21	21	20	19	22	23	23	26	26	26	27	28	28	31	30	30	30	32	31	30	31	28	31	33	30	31	31	29	29	32	30	31	32	32	34	32	34	33	32	33	30	33	34	36	34	33	34	36	36	36	37	40	0	4	2	1	2	5	5	6	2	5	5	15	4	8	8	15	2	11	6	6	8	12	15	9	15	15	22	8	5	6	9	18	21	17	22	29	24	30	34	21	34	49	38	52	48	19	32	33	53	52	34	54	32	23	33	52	37	51	52	0	0	46	37	78	37	14	43	30	30	36	78	19	81	80	72	37	81	63	31	73	72	28	28	81	62	46	78	89	81	84	78	63	73	81	89	86	84	67	78	63	78	69	1	1	1	1	1	1	2	1	2	3	3	1	6	3	3	3	4	1	5	7	2	3	4	1	3	2	2	6	6	7	6	3	4	4	3	7	6	1	4	4	3	1	5	1	1	8	4	2	1	2	3	2	4	5	4	1	1	2	3	1	1	6	7	2	8	12	7	9	10	7	2	12	1	1	2	8	1	1	4	1	1	10	17	2	3	7	5	1	1	1	1	4	3	5	2	1	2	4	5	8	8	5
27000	-921.244736238413111	-919.863761509039364	-1.380974729373713	0.000208111500956	0.000092266769724	0.443352574462179	0.220352085143594	0	1	3	2	3	2	4	5	6	7	7	9	9	9	9	9	10	10	10	11	11	13	11	12	12	12	17	14	14	15	16	15	16	17	18	15	19	19	19	18	20	23	20	22	20	19	21	21	22	23	20	20	21	22	21	22	22	27	24	26	25	28	29	31	30	30	30	29	31	30	31	28	31	33	32	31	31	31	31	32	30	33	31	32	34	32	34	31	33	33	33	33	34	36	37	35	35	35	36	37	36	40	0	1	2	2	6	2	5	5	7	5	7	5	8	7	1	9	5	9	6	13	16	18	6	21	21	23	25	21	13	12	18	21	8	10	18	10	10	20	28	12	15	44	31	51	20	23	13	24	35	44	34	27	23	32	27	24	48	59	48	0	0	41	47	65	39	17	30	56	30	47	62	53	81	80	73	45	81	70	47	73	72	17	15	77	64	47	64	81	75	81	78	64	75	76	97	89	84	64	87	64	78	86	1	1	2	1	1	1	1	1	2	3	1	4	2	5	4	2	7	4	7	2	1	2	5	1	1	1	4	3	2	5	4	2	7	5	6	5	9	6	5	5	9	1	3	2	7	4	12	5	4	1	3	2	8	5	2	8	1	2	3	1	1	7	7	1	9	14	12	5	11	8	3	7	1	1	1	4	1	1	6	1	1	15	18	1	3	7	2	1	1	2	2	2	2	2	2	1	3	2	1	5	2	4
27500	-871.511247557247202	-870.127484627305421	-1.383762929941833	0.000205288503029	0.000089498739042	0.435965666473009	0.231586022305940	0	2	4	2	3	4	5	5	5	7	7	9	9	9	8	12	10	9	10	11	12	12	12	10	12	12	17	13	14	14	15	17	18	17	18	18	19	19	20	18	20	22	22	22	21	21	21	21	22	24	21	19	21	22	22	23	23	27	24	26	27	28	29	30	27	29	28	32	31	30	31	31	31	33	32	31	31	31	30	32	30	33	32	32	33	29	34	33	33	32	33	33	34	36	37	35	35	36	36	37	37	40	0	1	1	1	2	5	4	6	5	8	5	3	6	8	9	19	4	4	8	8	6	10	2	8	17	15	25	20	13	17	25	31	15	12	17	21	28	28	31	11	31	52	28	52	27	13	31	31	24	39	25	32	28	46	32	15	46	57	57	0	0	34	34	62	56	3	40	33	40	40	79	40	81	80	81	56	81	64	56	73	86	23	18	77	64	23	85	75	75	77	64	64	75	97	84	84	89	64	78	87	99	76	1	2	4	2	1	1	3	1	1	2	3	3	3	2	2	1	4	5	3	5	5	3	8	4	1	1	5	1	2	2	3	2	8	6	6	6	4	4	3	10	4	2	6	3	3	4	3	3	9	1	7	2	6	1	3	14	2	2	1	1	1	7	11	1	4	17	6	8	9	11	1	6	1	1	1	7	1	1	3	1	1	15	18	1	2	11	1	1	1	1	3	3	2	1	5	2	2	4	3	3	1	7
28000	-928.310592219680984	-926.925706410521229	-1.384885809159765	0.000231280871462	0.000100179666148	0.433151542167841	0.259846549071403	0	1	3	2	3	4	2	6	5	7	7	9	8	8	9	12	10	9	9	11	11	13	12	11	11	12	17	13	14	15	17	17	18	17	17	17	16	19	20	18	20	22	22	22	19	19	20	19	22	24	21	21	21	22	22	23	24	27	26	26	27	28	29	31	30	30	30	32	28	30	30	28	31	33	32	31	31	31	31	32	30	33	32	31	34	29	34	32	33	33	33	33	34	36	37	35	35	36	33	37	38	38	0	1	2	2	7	5	2	1	5	5	5	5	9	5	2	6	6	7	10	13	10	17	9	14	5	18	26	19	12	18	22	24	9	9	14	10	20	31	24	20	40	11	45	18	27	18	21	18	25	27	28	21	21	38	37	30	27	54	47	0	0	8	56	71	33	39	52	46	46	33	63	39	81	88	81	44	81	71	56	73	86	34	25	81	64	44	91	81	80	81	71	78	73	93	96	89	75	71	78	64	99	44	1	1	1	1	1	1	1	6	2	2	3	6	2	4	5	6	3	5	2	2	3	3	5	2	7	3	5	4	3	4	3	6	11	9	5	6	5	2	5	3	1	11	3	11	2	6	5	8	6	4	7	8	7	2	5	7	7	4	5	1	1	14	4	1	9	5	9	8	9	9	1	4	1	1	1	7	1	1	5	1	1	15	18	1	3	6	1	2	1	2	2	2	3	1	2	1	1	5	1	6	4	9
28500	-881.284325023518363	-879.893876360789136	-1.390448662729182	0.000238058256398	0.000100062214134	0.420326585802430	0.243958617811963	-1	2	4	2	3	4	5	6	6	7	6	8	9	9	9	12	10	10	10	11	12	13	12	12	10	13	17	14	14	15	17	17	18	15	18	18	16	19	18	19	20	22	22	21	21	21	21	21	22	24	21	21	21	22	22	23	22	27	26	26	26	28	29	31	30	30	30	32	31	30	30	31	31	33	32	31	31	31	31	31	30	33	32	31	33	29	34	33	33	32	33	33	31	36	37	32	34	36	36	37	37	40	0	1	1	1	1	2	6	4	7	2	7	11	7	12	11	14	14	9	12	19	25	15	7	11	11	4	6	16	18	24	20	16	18	29	25	21	3	34	16	20	40	51	37	21	26	13	26	41	45	42	34	16	25	16	28	29	27	38	51	0	0	35	54	71	47	86	23	46	54	24	63	54	66	80	93	46	65	71	54	65	58	2	23	81	78	54	78	84	77	84	78	71	81	84	74	84	75	71	71	64	91	72	1	2	5	2	3	1	1	4	1	4	1	1	4	1	3	3	1	3	2	1	2	4	6	5	3	6	10	2	4	2	6	5	5	1	7	6	5	4	5	6	1	1	3	4	4	12	6	1	1	2	4	6	6	9	5	4	3	7	5	1	1	8	5	1	4	1	13	7	5	14	1	8	1	2	1	5	1	1	5	1	1	18	14	1	2	6	3	1	1	1	2	2	1	2	4	1	2	4	4	6	3	6
29000	-914.886450154316208	-913.409853243983434	-1.476596910332778	0.000242819939408	0.000075819163443	0.312244388284065	0.237852629738166	0	2	4	2	3	4	4	6	5	7	7	9	8	9	7	12	7	9	10	11	12	13	10	12	12	13	17	14	14	13	16	17	18	17	18	16	19	19	20	19	20	22	22	22	21	21	21	20	20	24	21	21	20	20	21	23	24	27	23	26	27	28	28	30	30	30	30	32	29	29	31	31	31	33	32	31	31	31	31	32	30	33	32	32	34	29	34	33	33	32	33	33	31	35	37	35	35	36	36	37	37	40	0	1	4	1	2	5	2	6	7	6	9	5	11	6	9	15	7	13	5	18	6	17	7	8	17	14	13	25	16	21	26	8	18	28	13	14	23	28	13	21	24	49	22	14	6	11	20	36	35	49	34	53	21	15	21	49	48	37	42	0	0	37	33	62	32	86	45	45	27	46	65	45	66	66	93	27	81	65	65	73	86	1	33	81	78	27	64	93	90	93	78	64	81	84	75	75	80	78	79	78	87	69	1	2	2	2	1	1	1	2	1	2	1	5	1	2	2	4	2	1	6	2	4	4	3	3	2	4	7	1	2	1	3	8	7	2	7	5	6	5	6	5	4	2	7	10	12	10	8	3	2	4	3	1	3	6	6	3	1	6	1	1	1	9	6	2	8	1	6	9	10	8	1	6	1	1	1	9	1	1	1	1	1	28	12	1	3	9	2	2	1	1	2	1	1	1	3	3	3	3	5	5	2	6
29500	-937.868395296557651	-936.425995998139570	-1.442399298418042	0.000278315521921	0.000095715634156	0.343910513848885	0.264528687345969	0	2	4	1	3	4	5	6	6	7	5	9	9	9	9	11	10	9	8	11	12	13	11	12	11	13	17	14	14	15	16	16	18	17	17	18	18	19	18	19	20	23	21	22	19	20	21	20	22	24	20	21	21	22	22	22	24	27	26	26	27	28	29	31	30	30	30	32	31	30	31	31	31	33	32	31	31	30	31	32	30	33	32	31	34	29	34	33	32	33	33	33	31	36	37	34	35	36	36	36	38	40	0	4	4	1	2	5	5	6	11	5	3	6	6	5	2	5	8	11	7	5	19	9	9	8	17	14	22	10	13	13	8	18	12	17	29	26	29	21	35	25	35	37	25	21	22	10	39	28	48	24	39	35	51	26	24	25	41	53	49	0	0	15	25	70	33	86	16	28	46	46	70	22	66	80	93	34	81	62	78	66	86	10	32	81	64	46	69	80	77	93	71	79	81	93	90	80	90	64	68	71	92	55	1	1	2	1	1	1	2	2	1	3	1	2	3	3	6	6	3	3	3	6	3	5	3	3	1	4	1	4	4	4	6	6	7	5	3	5	4	5	1	5	2	4	8	8	5	8	1	5	2	5	2	4	1	7	9	6	3	6	2	1	1	8	8	1	10	1	12	10	6	6	1	12	1	1	1	5	1	2	1	2	1	23	12	1	3	5	2	1	1	1	2	2	1	3	4	1	2	5	2	3	5	14
30000	-983.237674998083207	-981.792241099822604	-1.445433898260633	0.000244846732931	0.000083425400740	0.340724990450046	0.260920570984702	0	2	4	1	3	4	5	5	6	7	7	8	9	9	9	12	8	10	9	11	12	11	12	10	12	13	17	13	14	15	16	17	15	17	16	16	19	19	20	19	20	23	22	21	21	21	21	21	22	24	20	21	18	22	22	23	24	27	26	26	26	28	29	31	29	30	30	32	29	30	30	29	31	32	32	31	31	30	31	32	30	33	32	32	33	31	34	32	33	33	33	33	31	36	37	35	35	36	35	37	36	39	0	1	1	1	2	5	5	5	5	7	7	3	12	11	7	9	3	11	5	5	9	6	5	9	24	15	22	25	19	19	26	24	22	26	22	10	24	14	35	30	15	39	35	34	16	40	35	32	39	17	33	32	34	30	34	35	55	52	54	0	0	23	44	69	12	50	32	56	38	3	69	21	81	86	93	21	66	62	78	66	50	7	37	93	64	37	64	66	93	93	71	79	81	84	88	93	89	71	71	78	85	17	1	2	3	1	1	1	2	1	3	2	2	2	1	2	4	5	3	3	3	6	4	3	7	1	1	4	2	1	4	5	2	5	3	2	2	8	7	7	1	4	8	2	5	4	7	2	3	3	2	12	4	2	1	3	2	5	1	5	4	1	1	9	7	1	18	3	10	5	9	18	1	13	1	1	1	11	1	2	1	1	5	21	8	1	2	11	3	1	1	2	2	2	1	4	5	3	2	5	2	5	2	21
30500	-916.507942799443299	-915.087998890408358	-1.419943909034929	0.000248578630615	0.000092154211983	0.370724594288545	0.279111433017648	0	1	4	2	3	4	5	6	5	7	6	9	9	9	9	12	9	10	10	11	12	13	12	10	12	12	15	14	13	15	17	17	17	17	15	18	18	19	18	19	20	23	21	22	20	21	21	19	20	23	19	21	21	22	22	22	21	26	26	26	27	28	27	31	30	29	30	32	29	29	31	31	31	33	32	28	30	30	31	32	31	33	32	32	33	32	34	30	33	32	33	33	31	36	36	33	35	34	34	37	38	38	0	1	2	2	2	1	2	5	3	1	9	5	5	3	11	11	7	2	10	11	9	15	9	8	15	10	19	22	14	13	25	26	30	28	12	12	30	17	10	33	20	20	22	40	40	48	31	36	23	36	33	40	40	29	45	28	49	34	51	0	0	54	42	78	21	54	38	38	38	21	78	38	77	75	93	23	66	69	78	73	38	17	54	77	78	39	64	63	90	93	71	71	88	90	89	90	96	71	71	87	91	23	1	1	2	1	2	3	3	2	1	4	1	4	2	4	1	5	4	7	2	4	5	3	6	4	3	4	2	1	4	4	3	4	1	3	4	4	3	7	7	1	7	10	6	2	1	1	4	1	5	5	2	2	1	7	2	7	1	4	4	1	1	5	4	1	13	6	8	8	8	12	1	11	1	1	1	8	1	1	1	1	10	17	7	2	2	14	2	1	1	1	2	2	1	2	2	1	2	3	2	1	2	20
31000	-961.911409123516933	-960.522254958028611	-1.389154165488371	0.000265640777386	0.000112409056704	0.423161902364042	0.232282239904373	0	2	4	2	3	4	5	6	5	6	7	9	9	9	9	12	9	8	10	11	12	12	12	12	12	13	17	14	14	14	17	17	17	17	18	18	16	19	20	19	20	23	22	22	21	21	21	21	22	24	21	21	20	22	19	23	24	26	23	25	27	26	29	30	30	29	30	32	31	30	31	31	31	33	32	31	31	31	31	32	30	32	30	32	33	32	34	30	33	33	33	33	31	36	37	35	35	34	36	37	38	40	0	1	5	1	2	1	2	5	2	2	5	1	2	5	1	11	5	4	11	11	19	11	20	7	20	23	22	6	3	26	9	19	25	14	21	22	10	5	29	22	35	29	53	29	16	40	12	39	32	54	22	35	55	55	35	40	29	36	55	0	0	42	62	66	17	33	29	42	47	57	70	47	63	80	88	37	62	38	38	93	34	31	57	93	64	31	70	63	93	80	64	71	88	90	90	90	73	64	71	71	92	31	1	2	1	1	1	3	3	3	2	3	3	5	5	4	8	4	5	6	2	2	1	2	1	4	1	1	3	5	7	1	6	6	4	7	4	3	7	8	5	5	2	6	2	4	4	2	8	1	5	2	6	3	1	2	1	2	10	4	3	1	1	2	3	1	14	9	9	7	5	6	1	7	2	1	2	9	5	8	4	1	10	12	6	1	3	11	3	1	2	1	3	2	1	3	3	1	4	4	2	3	4	16
31500	-923.817764195837299	-922.414634678117295	-1.403129517719956	0.000227351816990	0.000090056181475	0.396109354511443	0.247824693514075	0	2	4	1	3	4	5	5	6	7	6	8	9	9	9	12	10	10	9	11	12	11	11	12	11	12	17	14	14	15	16	17	18	16	16	16	19	19	20	19	20	22	19	22	20	21	21	18	22	23	21	21	19	21	22	22	24	27	26	26	27	27	29	31	30	30	30	30	30	30	31	31	31	33	32	29	30	31	30	32	32	32	32	32	34	32	34	30	33	33	33	33	31	36	36	34	32	36	36	36	38	38	0	4	4	1	2	5	5	6	7	2	8	8	8	3	12	22	8	11	11	8	14	17	19	6	19	5	21	3	13	16	13	29	17	26	23	13	20	8	43	10	36	35	34	29	27	27	34	36	53	34	17	35	35	45	3	18	32	49	53	0	0	33	29	62	24	24	31	55	55	55	79	38	88	80	93	40	38	38	76	93	55	40	33	93	38	55	92	38	93	97	71	71	69	84	75	90	73	87	87	71	99	55	1	1	3	1	1	1	1	1	1	3	1	3	4	3	1	1	3	1	2	4	2	1	1	7	2	4	4	5	2	3	4	3	7	4	4	4	7	12	1	10	4	5	1	4	1	3	4	1	3	3	5	3	2	1	12	8	6	4	6	1	1	6	12	2	14	13	12	5	6	5	1	9	1	1	1	8	7	10	1	1	8	10	8	1	10	10	1	6	1	1	2	2	1	2	4	1	1	2	2	3	1	14
32000	-952.704601403946754	-951.198652102787833	-1.505949301158882	0.000348007914386	0.000101119965961	0.290568006592028	0.263430013420824	0	2	4	2	1	4	5	6	5	7	7	9	9	9	9	12	10	10	10	11	12	12	11	12	12	13	17	13	12	15	16	17	18	17	17	15	19	17	20	19	20	23	22	21	21	21	19	21	22	24	21	21	21	22	22	23	24	25	26	25	24	26	29	30	30	30	30	31	30	29	31	30	31	33	32	30	28	31	30	32	32	33	32	32	34	32	34	32	33	33	33	31	31	35	37	34	34	35	36	37	38	40	0	5	2	5	1	2	3	1	6	6	2	5	5	2	7	19	1	9	15	7	10	8	10	12	10	18	26	3	19	23	26	25	29	25	23	23	38	30	40	38	21	39	39	40	30	47	38	27	47	43	41	40	40	46	32	46	39	42	42	0	0	33	11	70	13	28	20	33	33	33	77	33	79	80	73	22	13	13	62	93	33	35	33	73	62	33	91	11	93	75	71	64	70	74	96	86	90	87	71	71	87	62	1	1	2	1	1	1	1	4	1	2	5	4	5	4	2	2	5	3	1	5	3	6	2	3	3	3	4	5	2	4	3	4	4	2	5	4	2	1	1	1	4	2	2	2	4	2	2	3	2	2	1	2	1	1	5	1	3	2	2	1	1	7	16	1	12	10	13	11	8	5	1	10	1	1	1	9	9	12	3	1	8	10	8	1	6	9	1	11	1	1	2	1	2	1	2	1	1	1	3	3	3	12
32500	-947.591471615095770	-946.179343477774410	-1.412128137321384	0.000271322475012	0.000103589194863	0.381793638211432	0.245054980115809	0	1	4	2	3	4	5	6	6	7	7	8	9	9	9	12	10	9	10	11	11	13	9	12	12	13	17	12	14	15	17	16	18	17	18	18	19	19	20	19	19	23	22	21	20	21	20	19	22	23	21	21	21	21	21	23	24	27	26	26	27	28	29	31	30	30	30	32	31	30	31	30	31	33	32	31	31	31	31	32	32	32	31	32	31	32	34	32	33	33	33	33	33	36	37	35	35	36	36	37	37	39	0	1	5	2	2	2	2	6	6	3	3	6	3	2	6	18	5	9	11	3	11	24	4	18	18	7	24	20	12	20	16	12	28	15	28	20	18	27	16	25	29	37	47	39	5	28	16	29	39	49	26	25	38	30	34	55	43	32	43	0	0	26	34	70	23	33	13	45	33	46	70	40	72	80	72	46	14	17	70	73	40	40	46	73	40	29	79	14	84	75	71	71	75	84	90	93	93	79	92	64	91	85	1	1	1	1	2	2	3	2	2	3	1	3	5	6	4	3	6	2	2	3	4	1	5	3	2	7	2	1	5	3	3	5	5	5	3	4	7	2	3	7	2	3	2	1	11	6	3	3	1	1	5	7	2	3	3	1	2	5	2	1	1	11	10	1	11	8	11	10	9	5	1	6	1	1	2	6	12	14	1	1	8	11	6	1	6	12	3	14	1	1	2	2	1	3	2	1	2	4	2	3	3	8
