step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
24500	-636.584860385048728	-643.440348336008128	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506774889942691	0	2	1	3	2	4	5	4	4	5	7	7	8	6	8	11	8	10	10	9	9	11	12	9	9	7	9	10	11	10	11	11	11	12	9	11	11	13	13	13	12	12	13	13	14	14	12	11	13	17	14	13	12	14	13	14	15	17	14	14	15	16	16	14	15	16	16	17	17	19	17	20	20	18	18	21	19	21	19	21	21	20	22	21	23	25	22	25	22	23	26	24	28	26	28	31	27	29	31	32	32	34	31	32	34	36	0	1	1	5	1	2	1	4	2	4	9	9	14	4	6	17	11	25	4	0	11	35	10	4	26	3	11	11	13	20	12	24	7	11	26	27	26	13	23	18	27	36	42	36	0	31	14	28	19	46	35	31	21	16	24	41	41	64	28	33	24	30	57	12	32	46	56	22	66	68	61	71	64	69	0	0	75	79	54	54	79	30	59	47	49	76	69	75	38	89	78	54	89	71	33	61	81	97	98	76	90	82	83	95	98	102	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	3	1	1	1	3	3	1	3	1	2	2	1	2	1	3	1	1	1	3	2	1	1	2	1	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	2	2	2	3	3	1	3	2	1	1	3	1	1	1	1	3	1	1	1	1	1	3	3	1	5	4	5	5	2	2	5	4	1	2	5	3	6	9	8	3	1	1	5	6	7	4	1	1	1
25000	-685.277361243144242	-692.132849194103642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484491605108510	0	1	3	2	2	4	5	6	5	6	7	7	7	7	9	11	9	10	9	6	9	10	11	9	9	10	10	11	10	10	12	11	10	12	11	11	9	12	12	12	14	12	12	16	14	14	14	12	11	18	12	13	12	13	13	13	14	17	13	14	15	14	15	15	16	16	17	16	15	19	18	18	18	18	18	20	21	22	20	19	21	20	22	20	24	25	23	24	23	24	26	24	29	25	28	29	29	31	31	32	32	33	32	33	33	35	0	1	2	2	1	1	5	7	4	4	3	5	9	5	12	26	12	14	11	0	13	8	17	20	13	11	3	15	24	20	16	5	19	15	15	29	8	14	16	33	30	16	28	20	0	53	36	13	19	68	18	40	32	16	31	20	24	36	28	54	51	31	43	48	48	54	51	54	15	52	44	42	21	69	0	0	75	71	66	68	80	41	50	68	80	83	70	75	50	89	81	87	7	36	61	11	86	93	96	98	89	91	83	96	99	102	1	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	3	1	4	1	1	2	1	1	3	1	1	4	1	1	3	1	2	2	4	1	2	1	1	1	1	1	5	2	4	2	1	1	1	1	2	3	1	3	2	4	4	1	3	5	2	1	1	1	2	2	2	1	3	2	2	3	2	2	4	3	1	2	1	13	7	9	8	2	1	1	1	5	2	5	1	1	2
25500	-609.675276744399753	-616.530764695359153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523366897279074	0	2	3	3	2	4	5	6	5	6	8	7	6	7	8	8	9	10	10	9	9	11	11	8	9	9	10	10	11	11	12	11	12	12	11	12	11	12	12	11	12	10	14	15	14	13	13	12	14	17	14	14	14	14	11	14	14	17	13	14	15	16	14	14	17	15	16	17	16	19	16	19	18	19	19	20	19	23	21	21	19	20	22	20	23	24	23	25	25	23	26	25	29	27	28	32	28	30	31	32	30	33	31	33	34	35	0	1	5	5	1	5	6	9	4	4	14	9	4	2	3	13	12	24	15	0	14	25	15	1	8	10	7	16	11	20	8	17	16	24	27	29	14	16	19	8	15	16	28	41	0	14	39	28	22	29	38	22	8	29	25	41	48	57	27	34	47	64	33	22	34	35	56	35	52	66	63	68	53	63	0	0	63	82	50	63	29	64	73	18	61	58	73	75	90	60	83	64	78	54	85	89	77	95	93	101	91	95	69	93	96	105	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	2	2	2	2	1	3	1	2	2	1	1	1	2	1	2	4	1	2	2	1	3	1	1	1	3	1	1	5	1	1	2	1	2	2	1	1	1	1	2	2	2	1	2	1	2	1	1	2	3	1	1	3	2	1	2	3	3	2	4	4	3	2	3	1	3	1	5	5	5	2	3	3	2	1	1	2	2	6	2	1	1
26000	-587.902701776965273	-594.758189727924673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480748865854315	0	1	2	2	3	4	6	4	4	6	7	7	8	8	8	10	9	10	8	10	10	10	11	10	10	10	9	10	10	11	11	11	12	12	11	12	11	13	12	12	13	13	14	15	14	14	13	12	13	15	13	14	14	12	13	15	14	17	13	15	14	14	14	15	15	15	17	15	17	20	17	19	18	18	18	20	19	22	20	21	18	19	23	19	24	24	23	25	25	21	25	26	28	26	26	31	29	29	31	33	32	33	33	33	33	36	0	1	2	2	3	3	8	1	2	8	7	9	12	11	5	1	12	14	10	0	14	11	29	7	15	11	4	11	19	20	9	16	18	26	26	24	29	18	29	25	20	24	48	41	0	18	32	24	26	63	37	28	54	29	37	41	14	43	27	51	18	14	37	36	63	52	56	23	66	33	64	74	56	22	0	0	75	72	74	61	59	67	70	15	80	72	50	75	81	63	44	86	89	85	27	84	94	88	95	101	93	99	87	99	96	99	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	3	1	1	1	1	1	2	1	2	1	2	3	2	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	3	2	1	1	1	3	2	2	1	1	1	2	1	3	1	1	1	3	1	1	1	1	1	3	2	1	2	5	1	3	6	4	4	3	5	1	3	1	4	6	1	1	1	1	3	1	6	1	1	3
26500	-696.394616279356001	-703.250104230315401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579407890061364	-1	1	3	2	2	3	6	4	5	5	8	7	6	7	9	9	9	8	9	9	11	12	12	9	10	11	10	11	10	10	11	12	12	12	11	12	11	12	12	12	13	12	14	16	14	14	11	13	13	18	13	13	13	13	12	14	14	17	13	16	16	15	15	16	13	14	17	17	17	20	17	19	19	17	18	19	20	22	21	21	21	20	22	20	23	25	22	24	25	24	27	24	29	27	29	31	29	30	32	32	30	33	32	30	34	35	0	1	2	2	1	5	9	4	8	3	14	9	9	13	12	7	18	7	14	0	14	25	15	8	7	7	11	15	8	20	12	29	30	25	27	25	29	16	26	11	20	25	39	41	0	28	14	28	29	71	34	55	19	42	7	41	26	43	18	54	55	46	36	43	21	28	56	65	34	33	18	69	50	33	0	0	45	84	69	28	77	74	79	61	80	80	69	75	73	50	87	70	90	80	94	89	91	89	98	98	68	96	82	93	94	80	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	3	2	3	1	2	3	1	2	2	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	4	2	1	1	2	2	1	2	2	1	3	3	4	1	1	2	1	1	3	1	2	3	1	2	1	2	1	2	3	3	4	2	3	2	3	4	1	3	1	3	1	1	5	1	5	1	2	7
27000	-578.972161254818843	-585.827649205778243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577322033876828	0	1	2	3	2	2	5	5	5	5	7	8	7	7	8	9	10	9	9	9	9	12	11	10	10	10	9	10	11	11	12	11	10	12	12	10	10	13	13	12	13	13	13	15	15	14	13	12	14	17	13	14	13	13	13	15	14	17	13	16	15	15	14	15	14	15	16	17	16	19	17	19	18	18	18	20	19	22	21	20	20	21	22	20	22	24	22	24	24	24	26	25	28	28	29	31	29	29	31	31	32	33	32	32	34	33	0	1	2	2	1	2	3	4	4	5	7	7	5	10	7	12	12	14	15	0	10	37	12	10	8	11	14	12	4	20	13	13	14	27	18	13	10	18	28	26	20	33	26	20	0	39	29	24	17	61	7	34	22	40	29	41	31	43	18	25	21	16	29	42	43	21	56	64	51	60	44	60	67	66	0	0	68	49	66	32	72	36	79	55	47	76	69	75	80	47	92	79	89	80	94	83	32	91	89	86	93	96	100	100	106	93	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	2	1	1	4	1	3	2	1	2	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	2	2	4	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	6	2	5	1	4	1	3	6	1	2	3	3	5	1	2	2	3	1	4	8	1	3	3	3	1	1	1	1	3
27500	-555.653037822185411	-562.508525773144811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625297474549095	-1	1	2	3	2	4	6	4	5	6	6	7	8	8	8	11	9	10	8	9	10	11	11	9	10	10	8	10	12	10	11	11	12	13	10	11	11	13	11	12	13	11	13	16	14	14	13	11	14	17	14	13	14	13	13	15	13	17	13	16	14	15	14	14	17	15	15	18	13	19	17	18	19	19	17	21	21	22	21	22	20	21	21	19	23	25	23	23	24	23	25	24	28	26	28	31	29	30	31	33	31	33	33	32	34	36	0	1	1	2	2	3	9	5	4	4	6	9	9	10	9	19	11	12	10	0	19	35	15	19	9	19	10	15	10	20	24	35	30	42	24	11	24	27	13	25	36	28	48	67	0	34	32	8	30	33	33	18	7	20	42	41	40	42	32	57	22	38	40	48	55	52	41	44	48	66	49	60	68	52	0	0	68	82	72	29	75	84	70	53	80	87	62	75	90	80	92	80	90	85	94	90	89	95	93	101	97	101	98	98	96	105	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	2	3	2	1	1	1	3	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	1	2	6	1	1	1	5	1	1	5	3	1	1	1	1	2	2	1	5	1	1	1	1	1	1	2	1	1	1
28000	-580.111992436471382	-586.967480387430783	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547638558477825	0	1	2	3	3	3	5	5	5	5	8	6	7	8	8	10	9	10	10	8	9	10	9	9	8	10	8	11	10	10	11	11	12	10	10	11	10	13	12	11	12	13	12	15	13	15	13	13	13	18	12	13	13	13	13	14	15	17	13	15	15	15	14	16	15	16	17	18	15	18	17	19	19	17	19	19	19	22	18	18	20	20	22	20	22	24	23	25	25	23	25	25	28	26	28	31	30	29	31	32	32	31	33	32	35	34	0	1	1	3	1	3	4	4	5	4	6	9	5	8	8	23	27	27	21	0	27	25	13	15	5	2	12	27	23	20	16	21	30	21	11	35	27	23	25	27	20	28	28	41	0	18	11	43	18	65	22	28	18	40	11	41	43	28	34	38	13	17	49	65	43	46	56	42	49	66	62	60	46	69	0	0	79	84	66	13	66	77	77	24	61	81	62	8	90	80	90	78	89	85	94	85	22	91	67	99	93	93	101	98	104	101	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	2	1	3	4	1	1	1	1	1	2	1	2	1	1	4	2	1	4	2	1	1	2	1	2	3	2	1	1	2	2	1	1	1	1	1	1	5	2	1	2	7	3	3	4	11	1	3	1	3	2	2	1	3	9	2	8	1	2	1	1	1	2	1
28500	-695.199298999508301	-702.054786950467701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503285763564223	-1	1	1	3	2	3	3	6	5	4	7	7	8	7	9	9	9	11	10	8	10	12	12	8	9	9	9	10	11	10	12	11	10	12	12	11	11	12	11	12	11	11	14	15	14	14	14	11	13	18	14	12	13	13	13	14	14	15	13	16	16	15	16	15	15	15	16	17	14	18	17	19	19	17	18	21	20	22	20	20	21	20	22	20	22	23	23	25	24	24	25	26	28	27	27	31	29	30	30	33	31	33	32	31	34	35	0	1	1	3	3	3	1	10	7	5	4	9	3	5	14	12	7	20	14	0	9	30	17	8	13	11	8	13	4	20	12	16	24	33	39	30	15	15	17	12	20	33	59	20	0	52	14	28	32	74	34	15	29	37	30	18	55	36	42	55	47	47	9	42	48	52	56	11	34	69	36	49	70	62	0	0	46	84	70	61	71	70	72	75	63	71	51	72	84	71	84	83	89	85	24	91	92	93	85	81	90	99	96	31	92	102	1	1	1	1	1	1	3	1	1	1	3	1	4	2	1	1	3	2	1	1	2	1	2	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	4	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	4	1	3	2	1	4	1	2	3	3	1	1	1	1	3	1	1	2	2	1	2	1	2	3	4	3	2	4	3	2	2	3	9	5	2	1	4	6	3	2	1	10	3	2
29000	-589.010961855810706	-595.866449806770106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569297607483284	-1	1	2	1	3	4	5	6	5	5	7	7	7	8	8	10	10	11	9	6	10	11	11	9	9	10	9	10	11	8	11	11	11	12	9	12	12	10	12	13	14	13	12	15	14	15	13	13	13	17	14	13	13	12	12	13	15	18	13	14	15	16	15	14	16	17	16	17	16	20	16	18	19	18	17	20	20	22	21	21	18	20	21	21	24	24	23	24	24	22	27	22	29	26	28	29	30	31	31	33	31	34	32	33	34	36	0	1	1	1	2	2	5	5	4	2	4	9	5	5	20	12	24	19	14	0	19	24	12	7	9	8	10	24	27	20	27	15	15	25	11	12	19	13	21	11	20	28	28	56	0	56	11	43	7	46	18	7	4	28	14	30	52	71	23	34	27	34	22	53	43	69	41	49	52	69	57	39	50	69	0	0	57	65	77	27	65	46	72	51	84	84	70	75	78	71	85	58	78	85	85	90	85	94	92	98	96	99	99	69	97	105	1	1	1	1	1	1	1	1	3	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	3	1	3	1	3	2	1	1	3	5	1	1	1	1	1	2	1	4	1	1	3	7	1	2	4	1	1	2	1	3	1	2	1	2	1	1	1	2	2	1	3	1	1	1	1	2	3	1	7	1	2	1	2	2	2	2	4	1	3	1	2	3	1	1	4	3	3	3	1	1	2	1	8	2	1
29500	-689.211893763739795	-696.067381714699195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577039636595582	0	1	2	3	1	3	5	3	5	5	5	7	8	7	8	8	9	11	9	8	11	10	11	10	9	10	10	9	11	10	11	12	11	13	11	9	12	13	11	13	13	13	10	16	13	14	13	13	13	16	14	11	13	14	12	15	13	17	13	15	16	14	14	14	16	16	16	17	16	17	18	18	19	17	19	20	19	21	20	22	20	19	22	21	23	25	23	23	25	23	26	25	29	27	28	31	29	29	31	33	32	34	32	32	34	35	0	1	2	2	1	2	3	2	8	4	3	9	4	11	9	3	12	10	10	0	27	36	36	7	9	19	28	12	26	15	15	30	12	22	7	7	16	23	24	15	24	28	9	20	0	29	23	21	43	38	47	9	23	38	26	20	33	42	22	45	39	19	52	24	64	33	41	64	34	34	56	44	50	16	0	0	66	56	34	46	72	61	55	38	57	80	66	75	82	22	92	88	84	24	91	89	85	94	89	97	86	101	98	92	104	100	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	3	1	1	1	1	1	2	3	1	1	1	1	1	2	1	2	1	3	2	1	1	1	2	1	2	3	4	1	1	1	1	2	2	1	2	1	1	1	4	1	1	1	2	3	3	1	2	1	2	1	2	2	2	1	1	1	3	1	1	1	2	4	5	1	1	5	3	4	2	2	2	3	6	1	1	5	6	1	2	3	1	3	2	2	1	2	4	1	1
30000	-626.536465646056058	-633.391953597015458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504090466557828	0	2	3	2	3	3	5	4	3	5	7	8	7	7	8	11	10	10	9	10	11	11	12	9	10	10	10	8	12	11	12	11	12	12	12	11	10	12	13	13	12	12	14	15	13	15	14	12	14	15	14	13	13	13	14	14	14	17	13	16	15	15	14	16	17	17	16	17	16	19	17	19	19	17	18	20	20	22	19	21	20	21	22	20	24	24	23	24	25	24	25	25	28	27	27	30	29	30	31	32	32	32	32	31	33	35	0	1	2	1	4	2	6	4	4	5	8	9	9	4	9	37	24	24	14	0	27	28	32	12	24	4	13	13	21	20	9	20	22	18	4	24	24	15	32	34	20	36	28	41	0	40	26	18	35	21	31	36	36	14	16	41	36	43	42	41	24	39	59	21	62	63	39	50	52	36	45	58	46	69	0	0	53	60	69	31	73	77	84	26	80	39	36	50	27	54	65	76	90	65	85	90	91	90	93	81	93	98	94	94	88	96	1	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	5	1	1	1	5	1	1	2	1	1	1	1	3	2	1	1	2	1	1	2	1	2	1	3	1	1	1	1	1	3	3	1	1	2	1	2	2	1	1	4	3	1	2	1	1	1	2	2	1	3	1	1	1	5	2	5	6	4	8	7	3	3	2	7	1	3	2	2	1	7	2	1	2	2	4	2
30500	-666.962956239270852	-673.818444190230252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434775014714483	0	1	2	3	3	2	5	6	5	5	7	8	8	7	8	10	9	11	9	8	9	11	12	10	10	10	8	11	9	10	11	10	11	12	10	9	11	13	13	12	12	13	14	14	13	14	14	13	13	17	13	13	13	13	12	14	14	18	13	16	15	15	16	14	15	16	16	17	17	20	17	19	18	19	18	20	20	22	18	22	19	19	22	21	23	23	22	24	24	22	26	26	29	27	28	29	29	30	32	31	31	33	32	32	33	35	0	1	2	3	6	2	5	2	4	4	4	9	3	10	11	7	9	27	14	0	10	17	25	13	9	11	8	24	8	20	13	8	19	26	5	13	12	18	22	25	20	15	54	41	0	31	18	34	21	42	12	40	22	36	35	41	40	65	22	55	54	48	49	54	59	25	56	64	52	72	54	65	67	66	0	0	58	73	69	14	75	44	25	61	78	73	74	75	90	10	86	21	49	86	90	89	80	85	101	77	96	100	100	82	96	105	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	4	1	2	2	1	1	2	3	1	1	1	2	2	1	3	2	2	1	1	3	1	1	1	2	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	6	1	3	5	3	1	3	1	3	1	4	2	8	9	3	2	2	4	4	1	5	1	1	1	4	2	1
31000	-639.832494790582473	-646.687982741541873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486451984464875	-1	2	3	2	1	4	5	5	5	5	7	7	6	7	9	9	10	11	9	8	10	12	12	9	9	10	8	10	10	11	12	11	11	13	10	12	11	11	12	12	14	12	14	15	14	14	14	11	13	17	13	14	13	12	13	14	15	17	14	16	15	14	14	14	16	17	16	18	16	19	18	18	19	18	18	19	21	21	20	22	20	19	22	21	22	24	22	23	25	24	26	24	29	27	29	32	28	30	31	32	31	30	32	32	35	34	0	1	2	5	1	2	5	2	2	4	3	9	6	2	14	14	11	24	14	0	20	29	29	27	12	13	12	11	4	21	8	11	16	37	16	35	14	14	26	25	21	27	29	30	0	48	37	12	48	30	33	22	26	29	19	20	34	69	28	63	47	54	39	51	32	69	56	60	29	51	49	45	66	15	0	0	25	70	69	50	82	41	82	68	36	87	57	75	84	85	86	72	84	84	85	42	92	86	94	93	93	97	102	90	104	96	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	1	2	1	1	2	1	1	2	3	1	2	3	2	3	1	1	1	1	3	2	3	1	1	2	2	2	2	1	1	2	1	1	1	1	1	4	1	1	1	3	3	3	2	1	3	1	1	5	1	2	3	1	3	2	2	4	1	5	2	2	2	1	4	3	3	4	11	2	4	2	1	1	1	1	3	2	1
31500	-645.429165285397403	-652.284653236356803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588449636270010	0	1	3	2	2	4	4	6	5	6	7	8	7	7	8	11	9	10	9	9	10	11	11	10	9	9	9	11	11	11	12	11	12	12	11	10	11	10	12	11	11	12	14	15	14	14	13	13	12	17	12	13	14	12	11	14	14	17	13	15	15	15	15	16	17	16	16	16	16	19	17	18	17	19	19	19	21	22	19	21	21	21	22	21	22	24	23	24	25	23	26	24	26	28	26	29	29	30	30	32	31	32	33	30	33	34	0	1	1	1	1	5	4	7	2	7	2	9	3	4	14	19	8	25	10	0	9	15	25	10	8	11	13	18	27	20	15	12	14	23	7	2	11	10	20	25	20	28	49	49	0	22	10	42	10	67	20	22	24	36	20	41	18	62	24	52	47	52	49	51	42	24	56	39	21	69	63	58	38	52	0	0	75	64	57	32	79	60	70	53	47	75	74	75	92	36	88	83	57	85	84	89	93	91	91	104	96	97	94	94	104	99	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	4	4	2	1	1	1	1	1	2	1	1	1	4	1	3	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	3	3	1	2	2	2	1	1	3	3	1	1	1	3	2	4	1	2	2	3	5	3	2	2	1	7	1	1	4	4	2	3	2	2	2	1	2	2	2	1	1	1
32000	-590.085168547265312	-596.940656498224712	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541983274040813	-1	1	3	2	2	3	6	5	4	5	7	8	7	8	7	10	9	9	7	9	10	11	11	9	10	9	9	11	12	11	12	11	11	13	12	10	11	12	12	11	13	12	14	13	12	13	12	13	12	15	14	13	14	14	13	15	15	17	14	14	14	15	16	16	17	17	15	15	15	19	18	19	20	18	18	21	18	22	21	20	20	20	22	19	23	25	23	23	24	21	26	25	26	27	28	32	29	29	31	31	31	33	33	31	33	35	0	1	4	1	2	4	10	4	5	2	8	9	8	6	8	24	14	15	2	0	14	27	24	3	12	15	9	11	23	20	27	18	9	12	37	24	21	21	8	26	20	28	42	20	0	14	10	28	17	35	30	18	33	35	14	41	42	43	39	49	33	43	54	55	42	54	41	42	13	66	50	62	68	39	0	0	57	58	66	26	66	74	48	55	46	87	69	75	14	39	89	64	55	78	89	93	85	94	94	97	93	104	96	81	100	97	1	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	1	1	4	1	1	3	2	1	1	2	1	3	2	1	1	1	1	4	1	3	1	2	1	1	2	3	1	2	1	2	2	1	1	4	1	2	2	1	1	1	1	1	2	3	1	1	2	4	1	1	2	3	3	1	1	1	2	3	6	2	1	4	2	6	1	4	3	6	6	1	5	3	3	2	4	3	1	2	1	2	2	1	4	1	2
32500	-645.057409997661807	-651.912897948621207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432245433837388	0	2	2	3	3	4	5	4	4	5	7	8	7	7	8	9	9	10	10	9	10	11	11	10	10	10	9	10	12	10	11	11	12	12	11	11	12	12	11	13	14	12	14	16	13	14	14	11	14	16	13	13	14	13	12	15	14	17	12	15	15	16	12	14	16	15	15	17	16	20	17	19	16	18	18	20	20	23	20	21	20	20	22	20	22	25	22	24	24	22	26	24	29	27	29	30	29	30	31	30	31	33	32	31	34	35	0	1	1	3	1	2	4	4	2	4	5	11	7	6	10	7	13	14	8	0	15	11	15	3	8	20	14	9	18	20	13	20	26	25	7	10	8	14	13	14	20	28	28	41	0	29	14	14	32	53	22	28	39	8	31	26	22	28	28	18	33	56	25	16	18	28	41	46	23	66	60	55	52	22	0	0	60	83	51	13	64	4	81	15	68	83	16	75	47	60	31	49	90	68	80	93	91	95	91	94	80	56	100	93	94	66	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	1	2	3	1	1	2	2	3	3	1	1	3	2	1	2	1	1	1	3	3	3	2	2	3	2	1	2	1	1	1	3	2	2	1	1	2	1	4	1	3	1	3	2	3	2	1	1	3	2	3	1	1	3	3	1	4	2	2	1	1	3	1	3	8	2	7	1	6	2	2	4	3	4	3	6	3	4	5	3	1	2	1	3	2	5	9	1	1	4	9
