step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
24500	-476.297284611981468	-474.766619374898482	-1.530665237082995	0.000324439572390	0.000089218469774	0.274992563689060	0.537095399577776	0	2	7	7	5	9	8	10	9	11	10	10	12	12	13	12	12	13	13	13	15	15	13	14	14	15	14	17	13	16	14	16	15	14	15	16	17	16	17	16	15	15	14	17	16	17	17	19	17	17	18	16	18	18	17	19	19	19	18	18	17	20	18	19	19	20	18	19	23	20	22	20	19	20	20	21	22	20	22	19	22	20	21	20	21	22	22	20	22	25	23	24	27	26	25	26	29	32	0	1	2	5	2	1	5	4	4	3	5	7	7	11	12	8	2	10	9	5	16	18	14	16	11	23	16	36	9	14	4	22	23	12	13	12	16	23	35	27	18	14	16	29	34	5	2	50	21	26	38	31	38	47	31	50	44	23	15	35	22	17	32	12	42	39	30	47	62	36	0	59	32	19	49	38	32	25	62	47	56	38	73	32	20	84	80	36	72	89	79	65	79	66	91	89	93	75	1	1	3	1	2	4	2	2	1	3	2	1	2	1	1	1	4	2	2	4	2	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	2	2	1	1	1	1	1	2	1	5	7	1	1	1	1	1	2	1	2	1	1	2	2	1	1	4	1	3	1	1	2	1	1	2	1	1	2	3	2	3	2	3	1	1	2	2	1	3	4	1	2	2	1	1	1	4	2	4	1	2	1	4
25000	-470.093947129030994	-468.281756577032979	-1.812190551997987	0.000233282567692	0.000040532646827	0.173749145629119	0.595495586975268	0	2	4	8	6	8	9	10	10	10	11	9	11	12	12	13	13	12	13	14	14	15	11	14	13	15	15	16	12	16	17	15	15	15	14	13	16	16	17	17	15	16	16	16	17	17	14	19	16	18	17	18	18	18	17	19	17	19	18	17	17	17	16	19	19	18	18	19	23	22	22	20	19	19	22	21	21	22	21	21	23	21	21	22	23	23	23	22	23	25	23	23	27	26	25	25	29	32	0	1	2	5	2	1	1	6	12	4	12	2	12	10	10	13	2	11	10	14	19	16	6	7	13	21	14	24	9	11	14	20	9	4	25	29	17	14	7	29	15	21	35	47	5	10	2	62	35	31	17	28	43	43	18	44	32	16	33	32	33	4	18	51	9	43	31	52	67	52	0	59	52	45	39	32	68	72	54	55	63	55	30	15	70	72	83	39	79	14	83	79	94	96	75	79	95	96	1	1	1	1	1	3	3	1	1	1	1	3	1	2	1	2	3	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	4	1	1	1	2	4	2	1	1	1	1	5	2	7	1	1	1	2	1	1	1	2	2	1	2	1	1	1	3	2	1	3	1	1	1	3	3	1	1	1	1	2	3	1	1	1	2	3	2	2	3	1	2	1	3	1	4	1	2	1	1	1	2	1	3
25500	-472.870497838661606	-470.915933681891204	-1.954564156770403	0.000265198388945	0.000038700124933	0.145928959397183	0.449203269588523	1	2	6	6	5	8	9	9	10	9	9	10	11	10	13	12	13	12	13	14	15	13	13	14	13	15	15	15	14	16	16	14	15	13	14	15	17	16	15	17	15	15	15	17	17	17	17	17	16	16	19	17	18	18	17	18	18	18	16	19	17	20	18	19	20	19	18	17	21	21	22	20	19	18	23	22	20	21	20	21	23	20	22	21	22	23	22	19	24	25	23	23	27	27	26	26	29	31	0	1	1	2	1	4	4	3	1	6	3	2	9	1	13	11	4	10	7	18	32	14	9	13	8	12	1	9	17	12	9	15	6	14	12	34	43	23	6	15	35	20	22	24	4	34	9	27	28	29	22	31	55	27	14	16	45	19	27	46	29	74	50	48	42	46	42	26	32	24	0	27	39	29	74	30	74	31	50	57	55	29	38	59	60	58	73	33	82	43	64	8	75	78	81	89	48	77	1	1	4	1	2	1	2	2	4	1	3	5	1	5	1	2	4	1	2	1	1	1	1	1	2	3	5	2	1	3	2	1	3	2	2	1	1	2	2	2	1	1	1	2	5	3	3	1	1	1	3	1	1	2	3	4	1	2	1	2	1	1	1	1	3	1	2	2	3	2	1	2	1	1	2	3	2	3	2	1	2	2	3	3	2	3	2	3	2	5	2	6	2	3	1	1	6	5
26000	-463.875001850179331	-462.227654338883781	-1.647347511295573	0.000100727014869	0.000022279768330	0.221189601999038	0.598985308783249	-2	1	6	6	5	7	9	10	9	11	9	11	10	12	14	11	12	12	14	13	14	14	13	14	13	15	15	16	13	14	17	14	15	14	15	15	18	16	17	17	15	15	16	16	15	17	18	17	16	17	18	17	17	17	17	19	19	18	17	18	17	20	18	20	19	17	18	19	23	21	22	20	18	20	22	22	21	20	21	22	22	20	21	21	22	23	21	20	24	26	22	24	26	27	24	27	29	29	0	1	2	5	2	1	3	7	4	8	4	2	7	10	20	1	2	5	11	10	17	11	8	16	10	13	23	19	6	12	21	14	30	12	29	34	21	13	26	19	25	30	21	21	3	35	26	17	34	41	24	33	22	43	41	31	40	27	20	36	42	39	55	51	43	26	48	49	83	72	0	53	15	39	62	48	68	37	64	67	74	67	27	73	72	64	78	60	63	88	87	38	62	88	82	83	40	92	1	2	2	1	2	4	2	1	2	1	1	4	1	1	1	6	4	3	2	1	1	3	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	3	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	1	1	3	1	1	2	2	1	1	1	1	3	3	1	4	3	3	1	2	4	2
26500	-485.455728910463279	-484.015304683231250	-1.440424227232034	0.000133490701039	0.000046192063746	0.346032071045704	0.551506459620588	0	2	6	7	7	9	9	9	10	11	11	10	9	12	13	12	12	12	14	13	15	13	13	15	13	14	14	15	14	15	17	15	16	15	16	16	18	16	16	17	15	15	16	14	17	17	18	19	18	18	18	17	18	18	18	19	19	18	17	17	18	20	18	20	19	20	19	19	24	22	22	21	20	19	22	21	21	21	21	22	23	21	21	19	22	23	23	20	23	26	22	24	26	27	25	27	28	31	0	1	1	3	2	5	4	4	8	6	5	2	4	13	14	2	9	11	15	10	15	17	8	22	7	10	2	17	25	22	43	16	27	2	41	9	27	11	13	29	25	25	19	23	23	2	4	49	22	60	31	32	33	39	46	22	7	28	42	28	45	50	46	63	47	21	46	53	87	24	0	59	38	35	73	51	52	56	35	28	74	33	65	59	59	52	57	50	71	3	46	74	95	73	71	79	95	48	1	1	3	1	3	1	1	1	1	1	2	3	1	2	1	5	1	1	1	1	1	1	3	1	2	2	4	2	1	1	1	2	1	4	1	3	2	2	2	1	1	2	1	1	2	7	6	1	2	1	1	1	1	1	1	4	5	3	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	2	1	2	3	2	3	1	1	2	2	2	1	1	9	2	3	1	4	2	3	1	5
27000	-444.795788669564161	-443.062300529194204	-1.733488140369957	0.000169242503807	0.000032775764683	0.193661544501589	0.601599670620932	1	2	6	7	5	9	9	10	9	9	11	9	11	12	13	12	13	11	13	13	13	15	13	14	14	14	12	17	13	17	17	16	16	14	16	15	17	14	15	18	16	14	14	16	18	17	17	18	17	16	19	17	19	19	17	20	19	17	18	18	17	21	18	19	19	18	18	20	22	22	23	20	20	20	22	21	19	21	18	21	22	19	22	20	23	23	21	19	24	25	23	23	27	26	24	26	29	31	0	1	1	3	2	2	4	6	4	4	6	1	10	13	13	2	2	12	6	13	7	25	13	14	14	18	2	17	16	24	27	24	22	11	23	11	22	15	18	38	23	6	16	34	23	34	18	10	36	16	28	42	58	49	44	66	37	43	7	55	39	48	44	79	11	35	11	54	54	54	0	47	67	20	57	37	79	33	35	65	80	61	68	82	47	60	47	34	83	88	57	52	90	71	70	81	93	92	1	1	2	1	1	2	1	1	1	1	1	4	1	1	1	3	6	1	2	1	2	1	1	1	1	2	4	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	3	1	3	4	2	2	1	1	1	1	1	1	1	1	4	1	1	2	1	1	3	1	3	1	1	1	1	2	1	4	1	2	1	2	1	1	1	1	1	1	3	2	1	2	1	3	2	2	1	1	1	2	1	3
27500	-472.844847734266239	-471.262117603385434	-1.582730130880790	0.000072476551183	0.000017958037671	0.247777210393327	0.492352118959185	0	2	6	8	6	8	7	10	10	10	11	9	11	12	13	11	14	12	13	13	15	15	13	12	13	14	15	16	12	16	16	14	14	14	15	15	17	16	17	16	15	15	17	16	18	16	18	18	15	16	18	17	18	17	17	19	18	17	18	18	16	18	18	20	19	19	18	19	24	20	22	21	20	20	22	21	21	22	21	19	23	17	22	21	22	23	22	21	24	24	22	22	27	27	25	26	30	32	0	1	1	5	1	2	2	7	6	12	2	2	3	10	11	2	1	7	16	9	18	18	14	13	18	9	2	17	7	8	16	23	24	2	13	19	27	16	25	20	16	20	25	26	9	11	46	31	19	14	31	22	6	49	35	82	27	17	55	40	24	5	43	57	50	55	30	63	36	43	0	58	82	23	56	43	60	30	32	38	29	27	68	19	53	66	39	2	83	22	52	2	89	87	76	58	67	97	1	1	3	2	3	4	2	1	1	1	4	5	2	1	1	4	6	1	1	2	1	2	1	1	1	2	5	2	2	3	2	1	1	5	1	1	1	3	2	2	2	1	2	1	7	2	1	1	1	2	1	1	5	1	1	2	2	2	1	2	2	6	1	2	2	1	1	1	6	1	1	2	2	4	1	3	1	2	4	1	4	1	2	5	2	2	3	8	1	5	3	11	2	2	2	4	4	1
28000	-450.305555816786068	-448.857031473107952	-1.448524343678142	0.000092886214985	0.000031355464679	0.337568547537358	0.487084266692983	0	2	6	8	4	8	9	8	10	11	11	10	11	12	13	13	13	12	13	14	15	14	13	13	14	14	12	16	11	16	17	15	14	14	15	15	17	15	18	17	17	15	17	16	17	17	17	17	16	17	19	18	18	17	18	20	19	18	19	18	18	19	18	18	16	18	18	19	22	22	22	19	19	18	21	21	21	21	20	20	22	19	22	18	22	24	20	21	24	26	24	24	26	27	24	26	29	30	0	1	5	2	2	2	2	3	8	7	12	4	6	9	13	2	2	11	29	17	20	4	13	13	16	4	2	26	8	33	16	6	12	2	15	19	49	15	36	22	24	20	65	5	12	3	1	15	26	23	31	65	38	65	35	44	22	49	63	49	37	1	38	38	4	65	30	43	63	79	0	67	55	24	61	36	29	62	61	21	79	63	56	48	56	72	15	49	57	15	83	44	69	92	73	89	90	93	1	1	1	2	1	4	3	1	1	2	1	2	3	1	1	5	5	1	1	1	1	3	1	1	1	4	4	1	1	1	2	4	2	6	1	1	1	1	2	1	2	1	1	6	3	4	7	2	2	2	1	1	1	1	1	3	2	1	1	2	1	10	2	1	3	2	2	1	2	2	1	1	1	2	2	3	5	1	1	2	1	1	1	1	1	2	4	2	3	9	1	3	2	1	2	1	2	2
28500	-462.729823237075720	-460.941209374590187	-1.788613862485521	0.000170249385820	0.000030525300200	0.179297564293769	0.476611195827049	0	2	7	8	6	8	9	9	10	10	9	10	11	11	10	12	13	12	13	12	13	15	13	14	13	15	14	16	13	17	17	15	15	14	14	16	17	16	14	17	17	13	17	14	18	17	16	18	15	16	17	15	18	19	17	17	18	18	18	18	17	20	19	19	19	20	18	19	24	21	23	18	19	21	22	22	20	22	21	22	22	20	20	21	22	21	21	20	23	24	24	23	26	27	25	26	30	30	0	1	2	3	1	1	3	6	4	6	1	1	1	11	7	14	14	6	15	12	14	29	18	18	10	44	16	11	10	33	26	35	29	9	6	11	13	7	1	26	26	13	16	14	2	4	9	43	23	49	14	17	26	37	47	52	55	55	18	22	22	1	45	17	32	52	28	41	80	57	0	4	49	72	82	73	48	74	65	79	77	55	72	54	64	11	16	48	70	86	88	1	91	82	57	92	50	69	1	1	2	1	2	5	1	1	2	1	4	5	5	1	1	1	1	2	2	1	1	1	1	1	2	1	1	4	2	1	1	1	1	1	2	3	3	2	7	1	1	1	3	2	8	6	5	1	1	1	2	1	1	1	1	1	1	1	3	1	1	11	1	2	2	2	1	1	2	1	1	5	2	1	1	2	1	1	1	1	1	2	1	1	1	6	5	1	2	2	2	10	1	3	3	1	7	2
29000	-444.817136920807172	-443.244938627493184	-1.572198293313999	0.000296520931127	0.000074955481870	0.252783105683379	0.618161404361387	1	2	7	8	6	9	10	9	9	11	10	10	12	11	13	12	13	13	12	13	15	12	13	13	13	14	15	17	14	16	16	14	16	14	16	16	17	16	16	17	17	15	16	15	17	17	18	19	16	16	19	18	18	18	17	20	18	18	19	18	17	20	18	20	19	20	18	19	23	21	22	21	19	20	22	21	21	20	21	22	23	20	21	20	22	23	22	19	23	25	23	24	27	26	25	25	29	30	0	1	2	1	2	4	9	3	2	6	5	9	12	4	16	4	4	3	12	12	20	7	19	14	10	16	25	33	7	26	22	18	44	14	13	32	16	13	18	30	7	13	26	20	4	24	9	52	42	32	17	29	50	50	21	18	43	17	21	49	22	46	28	49	61	57	42	57	54	58	0	52	26	17	47	59	55	60	57	78	47	58	73	60	63	30	82	58	78	34	76	65	82	90	76	54	96	93	1	1	3	4	2	1	1	1	3	1	1	1	1	1	1	1	2	4	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	6	1	5	1	1	2	2	2	1	1	1	4	1	4	1	1	1	2	1	2	1	1	2	1	2	2	1	2	2	3	2	1	2	1	1	1	2	1	1	1	2	3	1	1	2	6	1	2	4	1	2	3	2	1
29500	-413.692551841205784	-411.032392818983340	-2.660159022222430	0.000102186867414	0.000007762159414	0.075960440030854	0.599142863301908	0	1	7	7	3	8	10	10	8	11	10	10	12	11	13	12	13	13	11	13	14	14	13	13	14	15	13	15	14	16	14	15	16	14	12	16	18	17	17	18	14	14	16	17	18	17	16	19	17	17	19	17	19	17	17	19	18	18	18	19	17	19	17	19	19	20	16	19	22	21	22	19	18	20	23	21	20	21	21	22	22	20	21	22	22	24	23	20	22	26	22	24	26	26	23	27	29	32	0	1	2	5	2	2	9	9	1	7	4	3	8	7	16	2	1	8	8	10	14	13	19	10	13	16	16	13	17	25	9	41	29	18	7	25	8	28	36	14	35	13	19	26	21	67	34	34	15	47	43	42	59	15	25	22	39	25	36	63	28	30	28	45	59	37	34	26	78	77	0	52	32	64	85	58	59	36	48	43	65	56	36	63	40	63	82	44	61	73	63	48	91	86	65	95	72	63	1	1	2	2	1	3	1	1	3	1	1	1	1	1	1	4	5	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	4	1	1	2	1	3	1	1	1	2	1	2	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	3	1	2	3	3	3	3	2	1	1	2	5	8
30000	-508.564928683315657	-507.124745419548390	-1.440183263767245	0.000168326604866	0.000058290426060	0.346293600503541	0.488476600433213	0	2	6	7	6	9	9	10	7	10	11	11	10	11	13	12	13	13	13	11	14	14	13	14	14	13	13	17	12	14	15	15	14	15	15	14	17	16	17	15	16	15	16	15	17	17	18	19	18	17	18	16	18	18	18	20	17	15	19	17	16	20	19	18	19	20	18	20	24	22	22	20	20	21	21	22	22	22	21	21	21	19	22	22	23	22	23	18	23	25	23	25	26	24	24	26	29	31	0	1	1	3	2	9	9	1	5	3	5	2	9	7	11	9	11	5	20	7	20	27	13	15	29	16	8	38	11	14	9	8	10	8	26	13	52	25	15	15	20	17	31	26	19	19	21	67	43	29	27	44	26	38	24	36	33	27	46	23	35	47	41	14	60	51	45	50	41	58	0	45	67	60	28	50	28	54	32	30	47	49	42	45	62	54	62	34	21	3	82	45	74	86	84	71	70	93	1	1	2	1	3	1	1	5	1	1	3	4	1	1	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	1	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	2	3	1	2	1	3	4	2	2	1	2	1	1	1	4	2	1	1	1	4	6	1	2	1	2	3	2	2	1	3	3	1	1	4	3	1	2	2	2	4	9	2	4	3	1	1	2	3	3
30500	-464.209517061621227	-462.555939066187136	-1.653577995434115	0.000174395384748	0.000038181728157	0.218937721384122	0.643143665560610	1	2	6	7	6	9	9	10	8	11	10	10	12	11	12	12	13	12	13	14	14	13	13	14	11	14	15	17	14	16	14	15	15	11	16	16	16	14	15	16	16	15	16	17	17	18	14	16	15	17	17	18	18	17	15	19	19	16	17	19	17	20	19	20	19	20	18	18	23	21	22	20	18	21	21	22	22	21	21	21	22	20	20	20	20	23	22	19	23	24	23	22	25	26	22	26	29	32	0	1	1	3	1	1	1	7	3	7	9	6	11	7	4	2	13	14	8	17	19	10	10	25	12	14	22	27	16	26	23	19	24	3	17	29	16	17	26	38	21	29	47	49	3	34	10	26	19	39	49	43	36	20	15	35	51	2	37	35	49	45	29	60	49	28	31	37	84	37	0	67	55	53	84	56	79	61	64	85	61	65	50	67	73	79	57	25	74	46	85	25	69	89	62	69	45	97	1	1	2	1	2	3	4	1	1	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	4	4	2	1	1	1	1	1	1	1	1	2	1	5	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	2	1	2	1	2	1	4	1	1	1	1	6	2
31000	-474.132330643596958	-472.645454412677964	-1.486876230918983	0.000147033147650	0.000044725916368	0.304189341540720	0.534964771057352	1	2	5	7	6	7	9	10	9	11	11	10	11	11	13	13	13	11	14	14	14	14	13	14	12	15	15	16	14	15	16	16	14	12	14	15	16	16	17	18	16	16	16	16	18	18	17	15	17	17	18	17	17	18	16	20	17	17	18	18	18	20	19	18	19	18	19	18	23	20	22	21	19	21	23	20	22	21	21	22	23	20	21	20	21	23	22	20	23	24	24	23	26	28	25	25	30	31	0	1	2	2	1	1	5	6	3	12	7	1	4	8	10	2	13	4	8	4	18	34	34	23	18	7	20	10	13	16	21	19	10	7	14	8	18	25	6	38	20	23	23	9	10	15	21	15	36	29	15	18	24	13	29	37	15	25	49	37	20	47	28	38	53	47	64	49	73	48	0	70	24	54	71	61	21	88	52	78	82	16	57	68	84	57	82	47	79	46	53	57	88	93	84	51	89	97	1	1	1	3	2	3	3	1	2	1	1	5	1	1	1	5	1	2	2	3	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	4	2	1	2	2	3	5	3	1	1	1	1	4	2	1	2	1	2	2	2	1	1	3	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	2	3	2	1	1	3	1	1	1	2	3	5	2	1	2	3	4	1
31500	-473.962710926297575	-471.656629072785790	-2.306081853511807	0.000232305697369	0.000023732874448	0.102162257392371	0.406236495685013	1	2	6	7	6	8	10	9	9	10	11	7	12	11	12	12	13	12	13	14	14	14	12	15	14	14	14	15	11	16	15	15	15	14	16	16	16	17	17	17	15	15	16	17	17	16	16	17	17	16	19	18	18	19	18	17	18	18	18	18	17	20	18	18	20	20	19	19	24	21	21	20	19	18	21	21	21	21	21	20	21	18	20	21	22	23	22	22	22	23	23	24	26	27	25	26	28	31	0	1	1	5	2	2	1	12	6	6	8	2	9	1	10	29	2	9	10	18	16	18	8	13	16	17	1	1	4	26	16	22	17	9	25	42	25	13	14	20	16	16	10	26	14	6	1	18	41	6	14	16	45	21	15	21	50	14	31	22	28	46	43	35	24	57	56	48	35	56	0	53	60	10	19	74	68	42	53	56	57	20	34	22	68	57	63	63	16	42	82	14	62	76	86	69	96	95	1	1	2	1	2	3	5	1	1	1	1	3	2	6	1	1	6	1	1	1	1	1	2	1	1	1	6	8	2	1	1	1	1	3	1	1	1	3	2	1	2	2	3	1	4	4	5	2	1	3	3	2	1	3	2	2	1	4	2	3	1	2	1	1	2	1	1	1	4	2	1	1	1	3	3	1	1	3	2	1	1	2	3	3	1	3	2	3	3	4	3	5	3	3	1	1	1	3
32000	-519.212692267850798	-517.847779973316960	-1.364912294533792	0.000219107717870	0.000111513389324	0.508943228508384	0.555008825395867	1	2	6	7	3	9	9	10	9	10	11	11	11	11	14	13	13	13	13	11	15	15	13	14	13	13	15	15	12	17	17	14	15	14	15	15	17	17	18	17	15	16	17	16	17	17	16	17	17	17	19	17	19	18	16	18	18	18	18	18	17	21	19	19	19	18	18	19	23	22	22	21	20	20	22	21	22	20	20	21	21	19	21	21	22	24	22	21	23	26	22	23	25	27	25	25	29	32	0	1	1	3	1	2	4	4	4	6	9	2	5	7	17	9	4	10	10	5	13	34	9	10	6	11	25	24	11	27	28	13	20	8	11	8	32	21	1	36	13	32	24	35	6	9	1	8	13	24	36	35	18	31	25	52	41	44	8	43	11	36	36	22	14	61	27	61	56	61	0	39	60	46	10	74	88	68	67	82	50	30	63	18	74	81	66	3	62	34	41	10	72	83	85	72	95	57	1	1	2	1	2	2	2	1	1	1	1	4	3	1	1	3	2	1	2	3	2	1	3	2	3	2	1	1	1	1	2	2	2	2	2	3	2	1	8	1	2	1	1	1	2	4	7	4	2	1	2	1	3	1	1	1	2	1	4	1	3	5	2	2	3	1	2	2	3	2	1	2	1	2	5	1	1	1	1	1	2	1	1	4	1	2	1	7	1	6	2	5	2	3	1	2	2	5
32500	-494.414380386421385	-492.684933906727338	-1.729446479694047	0.000273285492416	0.000053236361770	0.194801272836041	0.444111447332057	0	2	5	7	7	9	8	9	10	10	10	11	12	12	14	9	11	13	13	12	15	11	13	15	13	14	14	15	13	16	16	15	14	15	15	16	17	16	17	17	14	16	17	17	16	17	17	18	17	17	19	17	18	19	17	19	18	18	15	17	17	19	18	20	20	19	17	20	23	21	23	21	17	21	22	21	21	21	21	22	20	21	21	21	22	23	23	22	23	25	23	24	27	27	25	25	29	32	0	1	2	3	1	1	3	4	2	5	3	2	10	6	14	1	4	11	17	9	26	7	7	26	14	17	9	9	22	21	17	19	11	4	19	13	28	35	21	59	10	15	11	23	8	10	2	59	15	34	15	19	22	45	10	20	41	36	15	13	45	45	45	52	35	49	23	28	51	31	0	36	12	55	58	51	38	54	30	73	51	45	62	24	56	80	38	1	78	12	75	8	85	96	75	62	54	97	1	1	1	1	3	4	2	1	5	1	3	3	2	1	1	5	2	1	1	1	1	2	3	1	1	2	1	2	1	1	3	1	2	3	1	1	2	1	1	1	2	1	4	2	4	4	7	1	2	1	2	2	4	1	2	2	2	2	1	3	1	2	1	2	2	2	3	2	2	2	1	3	3	2	2	1	2	1	3	2	1	3	1	3	2	1	3	8	1	5	1	7	2	1	2	3	5	1
33000	-426.955238764221122	-425.488963834942012	-1.466274929279082	0.000092160058823	0.000029577034130	0.320931155082378	0.596369071799033	0	2	4	8	6	8	10	10	9	10	11	10	11	12	13	12	13	12	14	13	15	14	13	14	12	14	14	16	12	14	16	15	15	15	15	16	15	15	16	15	17	15	15	16	17	18	18	18	16	18	18	17	18	17	16	20	17	18	18	19	16	20	18	19	17	19	18	19	23	22	23	18	19	19	22	18	22	21	21	21	22	20	20	21	22	23	22	21	22	24	22	24	26	26	25	25	29	29	0	1	2	3	3	1	6	4	2	4	12	2	4	8	13	1	2	11	15	9	22	14	8	18	7	17	9	27	12	20	16	23	14	10	13	43	16	13	13	27	35	25	24	30	35	42	35	31	21	41	40	44	20	40	15	16	37	28	42	67	27	72	31	47	9	65	45	49	87	36	0	18	36	44	82	33	62	45	30	45	67	51	10	68	56	60	64	32	76	70	63	45	85	31	86	86	95	94	1	1	1	2	2	4	1	1	5	1	1	4	1	1	1	5	5	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	2	3	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	2	5	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	4	1	1	1	1	1	2	3	2	1	1	5	1	1	2	2	3	2	1	2	3	2	6	1	1	2	1
