"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"9de71fe1ed","zuper",93,0.706521739130435,0.651290760869565,3.34213709677419,NA,1,1,0.00932439348296776
