"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"1126e03096","samp-0.75",98,0.510416666666667,0.194856770833333,0.440497448979592,0.752997448979592,1,0,0,0,0.206011062210671,1300
