step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
25000	-1004.713727016306393	-1002.178115099921683	-2.535611916384750	0.000138169725861	0.000011587751651	0.083866068192784	0.354247867743621	12	2	0	6	9	5	5	16	12	17	18	21	31	20	25	20	14	27	30	30	25	35	32	32	30	36	33	38	29	35	43	34	39	36	48	36	42	44	44	42	41	42	42	39	36	49	47	39	48	48	52	44	47	48	50	54	52	49	49	49	63	59	57	62	57	52	62	61	64	67	59	66	64	58	63	59	70	63	58	74	69	61	74	61	68	72	77	79	78	77	71	77	79	84	77	78	80	81	83	77	93	84	86	84	81	5	0	0	2	0	2	3	4	3	7	7	17	10	9	7	7	9	9	9	9	14	21	14	17	11	24	7	36	18	14	21	15	11	10	21	13	36	29	26	33	32	7	15	25	24	13	22	20	41	22	50	34	43	27	33	32	34	42	48	32	24	26	49	49	16	46	74	26	32	55	31	29	31	56	66	31	34	65	44	91	41	11	76	42	35	61	64	46	81	25	62	80	0	98	47	68	80	33	84	25	86	97	97	52	76	1	1	1	1	1	1	1	1	2	2	2	1	2	1	3	4	1	4	2	3	1	2	2	4	2	1	5	1	1	3	5	2	4	4	3	1	1	3	2	1	2	5	2	2	1	4	2	2	1	3	1	1	1	3	2	4	3	2	2	3	4	3	1	2	5	1	1	3	5	4	2	6	3	1	2	3	7	2	3	1	5	7	1	3	4	2	2	3	2	7	1	1	1	1	4	3	1	8	4	8	3	1	1	5	4
25500	-1026.028321518105713	-1023.646157884560353	-2.382163633545417	0.000135181861996	0.000012904794800	0.095462472622752	0.378507587450685	12	4	0	5	2	10	11	15	19	7	15	14	28	17	27	22	25	28	30	28	34	29	26	36	32	36	35	39	35	37	45	39	38	36	43	41	44	46	42	46	42	43	43	41	44	45	48	45	46	48	46	53	49	49	51	48	54	56	55	57	63	60	61	52	64	61	55	61	57	61	62	66	62	61	65	64	69	58	61	78	68	67	72	63	69	76	76	79	77	70	73	80	79	75	79	76	80	82	81	84	89	84	88	83	89	5	0	0	2	0	4	10	6	3	3	10	3	16	3	11	7	14	3	7	16	22	17	14	9	11	23	15	16	23	29	22	10	20	27	9	20	18	30	33	25	13	33	25	10	34	7	39	41	42	24	39	41	16	39	37	40	31	41	41	40	25	21	69	42	49	35	21	51	19	46	44	24	35	67	84	29	84	42	45	85	64	64	68	43	51	60	81	77	76	40	32	85	0	82	83	83	31	81	60	44	20	85	80	69	54	2	1	1	1	1	1	1	1	3	1	2	2	1	2	2	2	2	4	2	1	2	1	1	5	3	2	1	3	2	1	3	7	3	1	5	2	4	2	1	2	2	1	3	6	2	4	1	1	2	2	1	1	4	2	2	1	2	3	2	3	6	5	1	2	3	3	3	2	4	3	4	4	2	2	1	6	1	3	3	1	3	4	3	4	2	4	2	2	3	5	5	2	1	1	1	1	7	3	4	5	8	2	2	2	6
26000	-1005.111883330135583	-1002.749256672715205	-2.362626657420342	0.000213943598296	0.000020777277997	0.097115679845623	0.488369275597764	13	1	-1	4	7	9	5	15	15	8	18	20	26	22	22	23	23	29	27	25	35	29	27	36	33	37	37	35	32	31	44	37	43	38	43	40	43	43	43	43	40	37	44	42	44	48	44	45	49	48	50	49	51	50	57	52	54	53	50	50	64	60	56	61	64	53	56	62	63	62	54	67	63	59	65	64	65	66	62	69	70	63	72	60	67	69	75	80	76	75	74	78	75	82	80	76	72	81	76	83	88	84	87	84	85	5	0	0	2	0	4	3	4	10	7	7	9	16	9	11	11	3	3	15	16	11	12	12	22	10	23	19	11	23	23	24	11	27	7	25	13	19	30	12	42	28	11	44	42	27	36	29	41	27	24	26	40	25	47	52	27	51	46	48	32	44	54	49	49	59	36	35	24	43	33	18	35	17	18	60	23	14	55	55	54	56	52	51	52	26	84	50	40	81	75	62	68	0	79	83	91	62	82	84	39	42	83	95	98	96	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	6	1	1	1	1	1	1	3	2	1	2	2	1	2	2	1	5	2	2	3	2	4	2	1	2	1	1	1	1	2	1	2	3	2	1	3	2	1	1	1	1	1	3	3	1	2	2	2	2	2	2	2	2	3	5	5	3	2	6	8	1	2	2	2	2	3	2	4	2	3	5	1	2	2	2	1	3	2	1	3	2	2	3	6	2	1	1	2
26500	-1022.486296687685922	-1020.067933843053311	-2.418362844632588	0.000142366381500	0.000013170737345	0.092512973966559	0.415057392230784	13	-5	0	3	7	8	12	12	8	14	22	19	29	18	22	24	24	29	26	30	36	27	33	34	35	34	38	39	35	36	41	38	32	34	45	41	42	44	40	43	38	44	37	43	45	40	46	44	47	53	51	47	54	48	52	49	52	50	58	53	63	60	59	51	62	62	52	61	58	66	58	68	67	64	64	58	69	58	59	75	62	62	69	66	70	72	69	78	71	75	72	82	76	83	82	74	78	82	76	78	79	86	85	82	87	5	0	0	2	0	2	3	2	3	7	10	3	10	9	10	12	9	3	15	22	14	3	10	17	19	9	34	13	17	12	23	25	16	20	22	13	11	30	23	20	34	27	11	32	27	19	30	32	42	51	17	40	64	23	45	49	26	18	27	37	27	51	56	33	41	60	12	29	33	18	12	62	71	67	81	54	61	33	49	72	32	25	62	40	39	78	55	70	82	61	39	29	0	32	76	62	72	61	64	89	84	72	51	60	83	1	1	1	2	1	3	2	4	2	1	2	5	2	2	1	1	2	6	1	1	3	5	3	2	1	5	1	2	2	3	1	1	2	1	2	3	3	1	2	3	1	1	2	1	2	2	2	2	1	1	4	1	1	3	1	1	2	4	2	2	4	2	3	3	4	2	3	4	4	7	7	2	2	2	1	1	2	4	2	2	4	5	1	2	4	3	2	2	2	2	5	8	1	9	2	3	2	3	6	1	1	3	5	6	4
27000	-1040.846008698732703	-1038.808363992318391	-2.037644706414399	0.000196721983527	0.000026179429342	0.133078311191161	0.400786087397063	8	-1	2	3	-3	5	11	10	13	10	18	19	31	22	23	24	23	27	26	31	31	27	31	33	28	35	36	37	36	37	37	36	42	40	45	43	38	42	39	39	40	44	40	43	39	49	47	48	44	49	49	52	50	44	54	50	49	52	52	53	55	58	50	60	62	61	61	58	59	57	63	60	66	59	63	68	69	58	56	70	71	64	76	68	70	72	68	82	78	73	72	74	80	79	80	77	74	76	70	81	89	83	80	85	79	5	0	0	2	0	2	3	4	3	3	3	7	3	9	10	10	14	9	15	10	16	17	16	22	15	14	20	11	23	23	24	25	10	20	9	16	15	30	22	12	27	27	11	19	27	44	29	43	28	39	31	34	43	21	34	42	54	11	41	49	44	26	43	58	56	60	40	50	63	16	13	47	67	58	53	70	65	56	15	23	75	40	23	44	51	62	20	84	77	60	21	23	0	77	98	62	85	20	53	33	90	105	98	44	85	2	1	1	1	1	1	2	1	2	1	2	2	4	2	1	2	1	2	1	2	2	1	2	1	1	2	1	3	1	1	1	2	5	2	4	2	2	1	3	3	1	1	3	2	1	1	2	2	2	2	1	3	3	2	2	2	1	5	2	1	2	5	1	1	3	2	5	2	1	5	4	2	1	2	2	3	2	1	6	5	2	4	6	3	3	2	6	2	1	4	8	6	1	3	1	2	1	9	3	7	4	1	1	8	2
27500	-1001.944306277282294	-999.981473881995385	-1.962832395286938	0.000166632932551	0.000024087820953	0.144556184568310	0.405424679017691	12	-2	2	3	8	7	11	14	14	13	19	15	30	22	22	23	24	23	27	28	32	30	33	32	30	38	34	31	35	34	44	37	40	29	46	38	42	45	43	43	45	38	47	43	39	48	48	43	44	50	52	55	47	49	57	49	46	52	54	46	64	54	56	59	59	62	54	59	65	69	62	71	65	63	62	63	72	61	62	77	69	64	69	66	69	70	78	78	75	72	74	77	75	75	84	73	77	78	81	81	90	85	74	81	88	5	0	0	2	0	2	3	4	3	3	7	3	16	12	7	10	3	12	16	16	14	14	18	11	9	29	34	16	21	24	30	28	19	15	21	19	10	26	18	25	27	11	32	32	34	36	23	27	27	22	37	60	41	24	40	45	17	13	49	44	52	29	49	7	59	64	24	51	10	65	64	85	64	12	40	39	43	11	33	30	82	79	68	79	79	61	52	78	77	58	29	47	0	84	69	54	85	81	78	77	88	97	83	52	69	1	1	1	1	1	2	1	2	3	2	2	2	1	1	2	2	2	1	2	1	1	2	2	3	2	1	1	2	1	1	2	1	2	1	4	1	3	1	3	2	2	4	2	1	2	2	3	2	2	4	2	2	1	2	1	1	3	3	2	1	1	4	2	7	1	1	5	1	8	2	1	1	1	5	3	2	3	7	3	7	1	1	2	1	1	2	4	2	2	3	6	4	1	2	2	2	1	3	4	3	3	1	1	3	2
28000	-1007.364056222519707	-1005.013823847467847	-2.350232375051804	0.000142251996317	0.000013967413666	0.098187821803829	0.387992071993859	12	1	-2	7	8	4	9	17	17	14	16	12	28	22	24	20	25	27	31	31	35	33	33	37	32	35	33	39	37	37	44	34	44	37	46	35	39	44	46	43	43	43	42	44	41	49	48	48	44	49	54	46	54	49	51	52	49	47	57	55	67	57	60	60	60	60	60	62	62	64	66	70	63	61	62	65	69	66	64	78	62	68	68	63	67	65	73	80	74	77	74	79	76	80	82	72	77	80	83	81	94	78	85	81	90	5	0	0	2	0	2	3	4	3	7	10	3	10	3	10	10	3	9	7	16	22	3	17	22	13	22	16	36	26	9	3	11	34	27	14	19	36	22	42	11	34	7	25	25	27	19	29	27	34	24	18	13	9	26	44	27	40	28	56	44	44	39	33	56	41	52	42	38	33	55	67	47	31	31	52	29	81	55	46	85	27	59	29	16	51	81	64	77	72	60	53	47	0	47	96	50	91	65	61	52	60	76	85	82	91	1	1	1	1	1	1	2	2	4	1	1	2	2	2	2	1	4	2	3	2	1	3	2	1	1	1	2	1	1	4	6	3	2	1	5	1	1	2	1	3	1	8	2	2	2	5	2	2	2	3	4	3	7	3	1	2	1	1	1	2	4	2	3	1	2	2	4	3	4	3	1	4	2	4	3	5	1	2	3	2	5	2	5	6	2	2	2	2	1	5	3	5	1	7	2	5	1	2	3	5	5	1	4	2	2
28500	-991.569541198103479	-989.483826687043006	-2.085714511060456	0.000194905292424	0.000024653934260	0.126491866655247	0.462162086787602	11	1	2	5	8	9	11	10	15	14	21	18	25	20	26	23	24	22	31	29	31	27	29	35	33	37	37	39	34	35	35	39	42	35	46	43	41	34	44	41	38	42	40	45	42	50	46	44	48	53	55	52	50	51	53	52	55	55	59	57	67	48	56	54	58	62	52	62	55	66	62	52	64	60	60	66	70	67	62	74	70	67	70	68	71	74	72	81	70	76	73	76	80	84	83	75	79	84	80	77	88	84	85	78	85	5	0	0	2	0	4	3	4	3	3	10	7	10	9	10	10	14	9	13	15	17	17	18	14	13	14	34	24	12	17	22	16	20	20	41	19	20	21	30	13	10	15	20	40	16	33	26	34	33	29	39	45	32	26	40	33	72	53	45	50	45	23	33	7	56	42	24	50	56	55	54	22	64	45	33	47	69	27	33	83	49	65	68	75	39	82	49	61	33	66	39	38	0	84	97	54	80	59	40	77	37	76	97	84	91	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	1	2	3	1	2	1	1	2	2	1	3	2	2	1	1	3	1	1	3	3	2	2	1	4	1	2	2	1	4	2	3	2	3	2	2	1	1	2	1	4	3	3	8	1	2	2	2	1	2	1	5	2	3	2	2	2	5	3	1	3	2	2	1	5	1	3	3	4	2	4	5	1	2	1	4	1	3	7	1	8	2	1	2	3
29000	-1005.675230298677775	-1002.976191715805953	-2.699038582871869	0.000168616749831	0.000012430586606	0.073720947759258	0.460577047930782	11	1	1	3	6	7	6	19	19	10	21	20	29	17	21	23	23	27	32	28	31	32	33	33	34	36	31	39	38	37	45	40	40	33	40	37	43	42	41	45	42	43	45	38	38	48	46	38	45	47	53	51	51	42	53	50	41	56	50	56	60	60	58	51	64	62	53	60	65	64	51	65	63	60	64	64	67	61	61	75	72	62	72	67	67	65	76	82	73	71	64	78	76	81	83	70	75	76	83	76	89	79	82	84	80	5	0	0	2	0	2	3	4	3	7	10	3	7	3	7	14	12	15	20	16	9	17	18	9	16	23	13	20	22	23	24	20	19	13	21	15	25	30	26	15	27	27	27	16	25	11	23	27	45	37	26	27	33	26	42	43	12	13	43	33	60	47	64	11	41	40	40	57	61	55	7	39	14	67	44	51	41	64	33	76	31	59	47	41	23	66	43	41	69	84	51	97	0	100	83	85	76	59	89	77	94	76	96	89	91	2	1	1	1	1	1	2	3	2	1	2	3	2	3	2	1	1	1	2	1	3	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	5	2	3	3	3	1	2	2	1	2	1	3	3	2	2	1	1	4	3	1	3	1	2	1	4	4	3	1	4	1	2	3	3	6	2	2	2	3	2	2	3	3	2	4	6	5	1	4	5	1	1	2	1	1	1	2	1	2	4	2	2	1	3	2	3	3
29500	-950.858958446107181	-948.168998173671184	-2.689960272436008	0.000115202910418	0.000008552083997	0.074234964776366	0.495130309405795	12	2	2	8	6	10	8	15	21	11	17	18	30	21	23	23	15	27	29	29	33	33	31	34	34	33	34	36	36	34	38	37	42	39	44	38	42	43	43	45	40	41	43	45	40	42	49	47	45	53	43	49	48	51	56	53	53	51	56	55	63	58	55	56	62	54	55	64	63	65	60	67	54	63	62	66	72	63	61	76	68	67	72	62	58	70	74	79	81	65	73	81	79	75	82	78	74	76	84	77	92	82	80	85	88	5	0	0	2	0	2	3	6	3	7	7	3	11	3	11	11	3	9	10	17	9	12	18	9	7	23	19	13	23	23	12	19	28	16	22	13	28	30	24	32	11	27	41	33	25	28	51	25	42	21	29	25	19	39	20	49	31	19	56	16	32	47	33	49	59	40	31	23	27	59	31	62	25	67	66	51	41	55	60	91	49	48	54	52	26	43	78	86	94	60	76	80	0	69	76	97	68	78	86	52	77	97	72	94	83	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	3	1	3	1	1	1	1	2	5	1	1	1	1	1	5	1	2	3	2	1	1	2	1	2	5	2	1	1	1	1	1	2	1	3	1	2	2	2	4	2	3	4	1	5	5	2	2	2	2	2	3	5	5	2	3	2	5	1	1	4	5	1	1	1	3	4	2	2	3	4	3	1	1	2	2	2	1	2	3	1	2	2	4	6	3	2	2	1	3
30000	-1018.940893018556380	-1016.740450383859752	-2.200442634696608	0.000160236522569	0.000018071596336	0.112780757136484	0.449066256582133	11	2	0	8	8	6	10	12	18	15	18	20	29	21	25	24	23	28	29	33	34	32	31	33	31	35	34	37	26	33	37	36	44	35	36	42	43	40	41	43	44	44	41	44	41	50	44	42	47	50	54	51	57	48	50	53	51	55	53	53	65	59	56	58	63	59	56	57	62	58	63	62	62	60	59	69	64	58	66	77	71	68	72	67	70	72	71	76	72	66	67	71	78	80	80	73	78	80	78	83	91	78	85	85	84	5	0	0	2	0	2	3	4	3	3	7	7	7	3	10	7	3	12	11	7	16	13	11	16	10	29	11	27	12	23	24	19	45	7	9	28	20	30	26	32	32	25	20	13	34	25	26	19	45	13	39	34	42	39	34	49	22	36	45	20	16	26	33	13	70	52	50	54	52	46	57	23	17	67	52	72	64	60	33	39	32	70	62	75	18	32	79	77	69	75	54	54	0	52	68	72	83	27	86	89	60	54	80	81	95	1	1	1	2	1	2	1	1	2	3	2	3	4	3	1	4	4	1	2	4	2	1	2	1	4	2	2	1	2	1	1	2	1	3	3	1	2	2	1	2	2	2	2	2	1	4	2	1	1	3	2	2	2	2	2	1	4	3	2	3	5	4	2	5	2	2	2	1	2	1	3	3	6	1	2	2	1	1	4	5	4	2	3	2	5	4	2	2	1	2	3	3	1	5	2	3	1	5	1	2	6	4	1	4	1
30500	-1005.896252303802953	-1003.443304759005059	-2.452947544797875	0.000149821355147	0.000013457689344	0.089824907342643	0.441836747607651	10	0	1	5	5	7	11	15	15	14	18	20	27	9	22	18	18	25	28	32	33	30	34	35	36	36	33	37	32	36	43	32	40	37	45	39	36	28	41	44	42	43	45	42	39	42	47	45	48	47	51	54	52	52	53	48	54	51	54	54	63	56	53	62	60	58	57	63	63	59	66	63	63	63	55	65	66	66	60	72	67	67	76	67	67	61	76	75	71	78	70	73	77	80	79	73	74	84	77	80	91	82	76	86	82	5	0	0	2	0	2	3	4	14	7	10	9	11	3	10	10	3	12	7	10	12	12	12	12	16	29	13	32	18	38	23	11	34	27	22	25	10	17	26	36	32	11	44	25	25	28	39	25	41	24	39	33	48	23	49	33	54	15	56	40	7	24	49	58	56	75	22	50	60	41	35	26	37	67	40	41	44	48	56	35	59	60	96	56	68	52	70	69	43	69	85	62	0	69	76	76	47	87	88	41	77	91	54	52	103	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	3	1	4	4	2	2	2	2	3	1	1	1	1	2	2	3	1	1	3	1	2	1	1	1	3	4	1	2	1	1	2	2	1	1	2	3	1	4	1	2	1	5	1	3	6	2	1	2	2	1	5	2	2	2	5	4	3	1	2	3	4	3	2	4	2	2	1	2	1	1	2	2	3	2	1	4	1	2	2	2	2	2	1	5	4	3	4	4	2
31000	-1009.246207491844530	-1007.200017378405732	-2.046190113438753	0.000193533498378	0.000025520468613	0.131865898291525	0.468369438400496	10	-1	1	5	7	9	10	16	17	15	20	10	30	21	18	25	25	24	31	24	19	33	30	35	31	36	37	41	28	30	38	39	43	40	44	41	42	40	44	39	44	44	44	43	43	48	41	47	46	50	52	50	55	43	56	54	49	53	49	53	56	54	59	56	65	56	58	62	61	62	63	69	68	64	59	62	71	62	61	75	67	63	74	67	67	67	77	78	75	76	69	82	78	81	80	74	82	80	79	67	86	85	85	83	88	5	0	0	2	0	2	3	6	3	12	10	3	20	3	10	14	12	12	15	21	3	12	12	18	16	29	25	13	14	18	29	10	34	31	23	25	21	30	47	20	27	33	28	27	11	28	24	41	7	47	24	44	40	29	43	42	24	49	33	44	25	47	53	42	61	49	23	67	53	48	31	50	67	57	50	47	100	55	56	85	50	48	85	33	68	60	64	69	69	61	62	76	0	88	62	76	80	82	70	43	104	76	72	94	72	1	1	1	1	1	2	2	2	3	1	1	2	1	3	1	1	2	2	2	1	3	5	4	2	1	2	1	1	1	1	3	3	1	1	2	1	4	2	1	2	2	1	1	1	3	3	1	1	5	2	3	1	2	4	2	2	3	1	1	1	4	2	1	2	2	2	3	1	1	3	4	3	3	5	2	3	1	1	2	1	3	2	1	3	1	2	2	2	3	2	3	3	1	1	4	1	1	3	3	3	2	5	3	1	3
31500	-1041.615150505047950	-1039.660053515545769	-1.955096989502091	0.000208932458492	0.000030470670751	0.145839813358175	0.367374013544458	11	-2	3	6	7	9	9	16	18	17	22	20	25	18	24	22	23	24	31	32	34	32	35	34	32	34	37	36	28	33	40	35	44	36	45	42	44	41	38	45	40	44	42	43	44	38	45	47	47	52	51	53	54	40	57	57	52	55	57	55	67	53	61	60	63	59	56	59	62	64	64	69	68	58	59	68	69	60	63	67	66	60	72	61	61	64	79	79	73	65	70	77	80	78	82	77	80	76	83	81	90	83	83	84	82	5	0	0	2	0	2	3	2	3	7	10	3	7	3	9	9	14	9	15	16	17	7	29	17	16	3	9	20	13	18	22	12	41	25	31	28	25	29	14	15	34	46	32	25	12	10	24	25	16	31	54	11	48	46	33	42	24	44	20	32	48	38	60	20	60	52	21	24	22	33	22	54	81	21	43	50	59	45	68	54	34	21	62	25	62	22	75	98	36	52	54	50	0	48	74	91	62	69	87	60	92	83	51	90	72	1	1	1	2	1	2	1	2	2	2	1	4	4	1	1	1	1	1	2	2	2	4	2	2	2	6	3	1	1	2	1	1	1	1	1	2	2	2	3	3	1	1	1	2	3	3	2	3	4	2	3	3	2	1	2	2	4	2	6	4	2	2	1	5	2	2	3	5	4	3	6	3	1	4	3	3	2	2	1	6	6	3	2	4	2	6	4	1	5	2	4	4	1	3	3	1	6	3	1	5	2	1	5	4	2
32000	-1003.793442737524742	-1001.359268431406690	-2.434174306118022	0.000185695245894	0.000016948187049	0.091268825796343	0.447324723258645	13	-1	-3	4	6	9	11	17	19	14	21	19	25	17	23	25	26	24	29	32	36	32	26	32	34	35	37	38	27	30	33	37	42	34	39	36	44	44	39	44	41	42	42	39	39	48	48	43	46	44	51	55	53	44	49	53	54	51	58	54	65	59	53	60	57	56	58	61	64	65	65	60	62	56	63	63	69	64	63	78	71	61	69	70	68	69	77	78	78	76	74	80	74	80	78	76	80	71	84	85	88	81	86	75	87	5	0	0	2	0	2	3	2	14	7	10	14	10	3	10	10	7	7	7	19	31	29	14	14	15	29	19	7	18	29	17	20	13	15	24	19	25	30	17	32	25	19	16	17	19	36	26	19	25	26	29	40	34	24	41	41	31	44	60	48	42	54	49	41	44	60	7	62	60	27	67	23	74	16	44	51	53	59	56	24	28	49	62	65	38	70	69	84	64	82	76	57	0	81	76	62	68	82	77	84	84	70	91	69	83	1	1	1	1	1	2	2	3	1	1	1	1	1	2	2	3	3	1	3	1	1	1	2	3	3	2	2	5	1	1	1	1	3	3	1	1	2	2	3	2	2	3	3	2	2	2	3	3	3	1	4	4	3	2	1	1	2	2	1	2	4	2	1	3	4	1	8	1	2	5	2	4	1	5	3	2	3	2	2	5	5	2	2	2	5	1	3	2	2	3	2	4	1	1	3	4	3	2	2	2	3	2	2	1	3
32500	-975.625202294063001	-973.619735832280526	-2.005466461782528	0.000134182214470	0.000018492662789	0.137817540586932	0.424738929928472	13	-1	0	5	10	9	11	13	17	16	21	17	29	22	26	22	23	27	30	32	34	29	32	33	33	39	34	38	36	34	42	35	38	34	46	41	44	41	44	43	40	41	44	44	43	47	38	45	44	53	55	51	51	43	51	46	54	53	54	57	67	57	54	56	61	61	56	60	62	65	63	65	69	63	63	68	62	60	58	79	71	64	72	68	69	75	77	77	78	74	75	77	79	83	77	77	76	80	82	80	85	77	81	71	84	5	0	0	2	0	2	3	4	3	7	10	3	10	12	10	9	9	17	10	16	12	17	9	17	16	17	16	20	24	18	18	27	27	16	31	28	28	29	47	32	16	34	41	32	34	28	18	33	16	9	29	41	42	47	56	42	35	28	25	44	49	38	40	31	64	64	9	29	64	50	67	62	67	67	40	68	41	48	25	76	27	33	76	46	54	84	64	104	84	20	47	51	0	43	51	83	76	90	69	61	86	72	50	20	83	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	2	2	3	1	2	2	2	2	2	1	1	2	3	1	1	2	1	1	2	2	1	2	5	2	1	2	1	1	1	1	3	6	3	1	1	1	1	1	1	1	3	2	3	3	2	2	2	1	8	2	2	2	1	1	3	2	3	2	4	2	3	2	8	4	1	5	5	1	3	1	2	6	6	2	1	8	4	1	2	1	2	3	2	2	3	5	3
33000	-974.979437518141594	-972.308109216170010	-2.671328301971601	0.000168793315090	0.000012711283364	0.075306793738476	0.530839712715778	9	0	-1	3	6	3	8	14	14	13	16	18	27	17	26	22	23	27	31	20	33	33	31	35	33	34	35	38	37	38	42	39	43	37	45	38	40	42	41	40	41	36	43	42	37	45	41	47	42	49	45	48	56	50	51	49	49	53	57	55	66	54	59	56	58	60	55	52	58	69	64	68	66	61	62	65	69	57	63	71	63	67	67	64	59	73	77	82	78	74	71	82	75	81	79	76	77	75	71	80	86	82	84	83	88	5	0	0	2	0	2	3	2	3	7	7	3	20	9	11	10	14	17	10	10	9	17	18	17	16	23	25	10	23	18	15	27	15	21	21	13	20	23	23	7	34	25	25	42	16	19	23	40	34	29	18	33	41	29	28	11	14	46	34	52	32	29	33	21	40	40	31	18	20	78	69	54	67	67	56	47	53	55	63	85	65	64	62	44	35	56	70	84	90	40	68	54	0	87	96	83	80	59	81	86	94	72	80	94	92	1	1	1	1	1	1	1	2	2	1	2	4	1	1	2	3	1	1	2	1	3	2	1	3	2	1	1	3	2	3	3	1	3	1	2	2	3	2	1	4	1	1	2	1	2	1	2	1	1	1	4	1	3	2	2	5	6	2	2	1	4	2	3	3	2	3	2	4	6	3	1	2	1	1	2	3	3	1	1	2	1	2	1	4	1	2	2	2	1	4	3	5	1	1	2	2	1	4	2	2	1	3	2	1	1
