step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-677.233570673067788	-684.089058624027189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389869487033695	-1	1	3	6	4	5	6	9	8	10	10	9	11	13	11	14	12	14	12	13	12	16	15	15	18	16	19	18	18	20	21	22	20	21	21	24	24	25	27	26	28	27	28	29	30	31	32	31	33	32	32	33	33	32	34	34	33	35	34	34	33	33	35	35	34	37	36	37	36	36	36	37	35	38	39	38	37	39	38	39	38	39	40	41	41	45	43	46	48	47	50	49	49	0	1	2	3	3	3	5	6	7	8	8	9	9	17	10	17	9	6	13	13	7	21	9	13	13	16	21	16	23	26	30	26	29	26	21	32	33	35	40	31	42	36	40	35	40	40	41	34	44	45	46	25	40	45	50	0	41	49	35	50	18	0	48	43	49	49	18	51	65	0	56	63	48	0	51	65	62	18	62	64	62	64	75	82	74	84	62	68	90	74	80	89	86	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	4	1	1	3	3	3	2	4	1	4	2	2	2	1	3	1	2	4	1	2	1	1	3	1	2	2	4	2	2	3	5	2	1	1	7	5	1	1	1	2	1	6	1	9	1	1	4	1	2	12	2	2	1	1	2	1	1	3	2	2	16	2	2	3	2	1	1	2	2	6	4	1	3	5	1	2
5500	-713.580577723149872	-720.436065674109273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.486251417369072	-1	1	1	5	2	6	7	9	8	10	10	10	11	13	11	13	12	15	13	14	13	15	15	16	18	17	18	18	17	20	23	23	21	22	22	24	24	24	27	26	28	25	28	29	31	30	32	31	33	33	33	33	32	32	34	32	33	33	34	34	32	33	35	35	35	35	36	36	36	37	37	37	36	37	40	38	35	39	38	39	40	38	39	40	42	43	44	46	48	48	51	49	51	0	1	1	1	3	4	5	5	7	7	3	9	9	11	6	9	13	8	11	13	8	14	9	23	20	20	13	26	23	23	23	30	27	27	26	32	33	34	40	31	34	35	40	30	46	40	41	42	48	45	46	44	31	46	50	0	41	34	52	53	11	0	49	43	52	52	11	46	65	0	56	49	48	0	82	52	62	7	62	68	74	51	64	64	70	80	81	83	87	79	86	87	86	1	1	1	3	1	1	3	3	1	1	5	1	2	1	2	2	1	3	1	1	1	1	5	1	1	2	2	1	1	2	3	2	1	3	3	1	2	1	1	1	2	2	1	4	1	2	2	4	1	1	2	2	5	1	1	1	3	6	1	2	6	1	1	4	1	1	17	2	1	1	2	3	3	1	1	2	1	18	2	2	2	3	2	3	2	2	2	3	2	5	4	3	3
6000	-682.163697974142679	-689.019185925102079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391500702146096	-1	1	2	6	4	7	7	9	8	10	8	10	12	13	11	12	12	14	12	13	14	16	15	15	17	16	19	17	18	20	21	23	20	21	23	21	23	24	27	26	27	26	28	29	31	30	32	32	31	31	31	34	33	32	33	34	34	35	34	35	32	34	34	35	35	37	36	37	35	34	36	36	36	37	40	39	37	40	38	38	39	40	39	41	42	43	42	46	48	48	50	48	51	0	1	1	1	3	5	3	1	5	6	3	9	9	16	10	9	9	8	12	9	9	17	16	9	13	20	20	24	23	16	8	36	29	21	34	26	33	29	40	31	27	30	40	42	46	40	44	42	42	46	40	36	45	46	45	0	41	48	48	50	4	0	49	51	48	72	30	64	49	0	56	63	63	0	83	65	62	8	62	68	70	64	51	80	62	80	70	86	87	85	68	85	86	1	1	1	3	1	1	3	5	3	2	3	1	2	1	1	2	2	2	1	3	3	2	1	3	2	1	3	1	1	5	6	1	1	3	1	3	1	4	1	2	3	4	1	1	1	2	2	3	2	1	2	8	1	1	1	1	4	2	1	1	9	1	1	2	1	1	7	1	2	1	1	2	1	1	1	2	2	15	2	1	3	2	5	2	4	2	5	2	2	3	7	3	4
6500	-720.480293702508447	-727.335781653467848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405600431884888	-1	1	2	5	3	5	7	8	8	9	9	9	10	14	11	13	13	15	11	13	12	15	14	15	18	16	18	18	18	20	22	23	21	20	22	23	24	25	25	26	26	28	29	31	27	31	32	33	32	32	32	32	31	32	33	34	34	35	34	34	35	34	34	35	34	36	36	36	36	35	37	35	36	36	39	38	38	36	38	39	38	40	40	42	42	43	43	46	47	48	50	49	51	0	1	1	3	3	3	3	5	7	8	7	9	12	9	10	9	9	11	13	19	13	8	13	16	9	14	26	13	23	29	26	30	29	21	25	30	33	34	31	31	28	36	40	41	40	43	41	32	42	45	40	35	45	53	50	0	52	65	48	51	8	0	42	51	49	49	28	51	65	0	56	42	72	0	64	63	70	8	62	68	74	68	51	40	74	51	62	80	87	85	64	90	84	1	1	2	1	1	2	2	3	1	1	1	1	1	2	1	2	3	3	1	1	1	3	2	1	5	1	1	6	2	2	3	2	2	3	2	2	2	3	1	2	3	2	1	2	1	1	3	4	3	2	2	6	2	1	1	1	2	1	1	1	12	1	4	2	1	2	8	2	2	1	2	3	1	1	2	2	2	13	3	2	2	3	4	8	4	5	4	3	1	3	7	1	4
7000	-740.812906527468044	-747.668394478427444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444581019521517	-1	0	2	4	4	6	6	8	9	8	9	10	12	14	11	12	11	14	12	13	11	15	16	14	17	15	18	18	19	20	23	23	20	22	22	21	24	24	25	25	27	25	28	31	30	31	33	33	31	31	31	33	33	32	34	34	34	34	33	34	36	33	35	34	35	36	35	36	35	36	37	37	37	37	39	39	37	39	37	38	39	38	40	42	41	44	43	46	45	47	49	49	51	0	1	1	2	1	5	3	5	7	6	5	9	9	16	6	21	9	5	9	13	9	14	16	19	20	9	26	24	26	26	36	36	29	23	23	25	33	34	35	31	32	36	40	41	41	43	36	49	41	43	40	49	46	51	45	0	35	48	49	50	18	0	48	51	52	58	15	51	48	0	56	48	63	0	68	58	62	36	62	68	62	45	82	80	70	80	85	84	87	77	84	90	86	1	1	1	2	2	1	2	2	2	1	2	1	2	1	2	1	1	4	2	1	1	1	1	1	2	3	2	2	2	2	1	1	1	3	2	2	2	1	1	1	3	1	2	3	2	3	5	1	2	1	4	1	1	1	1	1	7	1	1	2	16	1	1	2	1	1	8	2	1	1	2	2	1	1	2	3	2	13	2	1	3	4	1	2	3	2	1	2	1	5	4	1	3
7500	-699.636513042609181	-706.492000993568581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463718801494592	-2	1	2	5	3	6	6	10	8	9	8	10	11	14	11	13	12	14	12	13	14	14	15	14	18	16	17	19	19	20	22	22	20	21	21	23	24	24	25	25	26	27	28	29	30	32	33	30	31	31	33	32	32	32	33	34	34	34	33	33	35	32	33	36	36	35	35	37	34	35	37	35	36	37	41	38	36	39	37	38	40	37	39	42	41	44	41	45	48	46	51	49	50	0	1	1	3	3	1	5	4	7	6	6	7	9	12	10	9	13	13	9	19	17	19	20	16	20	19	26	25	26	23	34	34	29	25	23	30	33	35	35	30	32	29	40	41	40	43	42	35	42	45	45	48	45	45	50	0	41	49	48	50	35	0	49	51	69	49	30	46	52	0	56	63	63	0	82	69	62	8	62	64	77	51	82	68	74	80	70	80	87	87	86	90	86	1	1	2	2	1	4	1	3	1	2	2	2	2	2	1	3	1	1	3	1	1	2	1	1	2	2	1	1	2	3	1	1	1	1	4	1	2	2	1	2	2	3	2	1	3	2	3	4	2	1	2	1	1	1	1	1	3	2	1	1	8	1	1	1	1	2	5	3	1	1	2	1	2	1	2	2	2	12	2	1	3	2	1	2	2	2	3	5	4	2	5	1	3
8000	-705.228886025642851	-712.084373976602251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402354710364627	-1	0	1	6	3	5	7	9	9	9	9	10	11	13	12	12	13	14	13	13	12	16	13	15	16	16	18	18	16	20	22	21	21	20	22	21	23	25	26	25	28	26	29	30	29	31	32	32	33	32	32	32	31	33	32	34	34	35	34	34	35	32	35	36	36	36	36	36	35	36	37	37	36	38	41	39	37	40	36	36	39	39	39	41	41	45	43	44	47	47	50	49	52	0	1	1	2	3	3	3	5	7	6	6	9	5	16	10	9	13	7	13	16	9	14	9	20	20	18	18	24	13	21	23	26	30	23	29	26	34	34	31	35	23	32	40	34	40	45	44	42	41	43	43	44	45	53	41	0	47	59	44	55	34	0	48	51	41	52	41	51	48	0	56	63	49	0	68	69	62	18	62	51	70	64	68	80	74	84	70	68	85	85	68	90	86	1	1	1	3	1	2	4	2	1	2	2	1	4	1	2	2	1	4	1	1	1	2	1	1	2	1	3	2	2	4	4	3	1	4	3	2	2	3	2	2	8	3	2	5	2	1	1	3	2	2	3	1	1	1	2	1	2	1	2	1	7	1	1	3	4	2	4	3	2	1	2	2	1	1	2	2	2	13	2	2	2	2	2	2	2	3	4	4	3	2	5	1	4
8500	-573.346358168178881	-580.201846119138281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631672442498836	-1	0	3	4	4	6	6	9	8	9	10	9	10	11	12	12	13	14	13	13	13	14	15	15	17	17	19	18	19	20	23	24	21	21	22	23	23	25	27	26	27	27	27	30	30	29	33	31	31	32	31	34	33	32	33	34	34	34	35	34	36	34	35	35	34	36	37	37	35	34	36	37	37	38	39	38	37	39	37	39	38	38	38	41	42	45	43	44	48	47	48	49	51	0	1	1	2	3	5	5	5	7	6	3	9	9	7	10	13	16	11	9	13	9	16	21	21	20	16	23	24	21	25	30	14	29	30	34	30	33	32	32	31	32	36	32	41	40	43	41	42	42	45	46	49	40	45	45	0	41	48	48	45	32	0	48	51	48	52	56	64	65	0	56	63	48	0	83	69	70	67	70	68	62	64	64	80	74	80	74	80	87	85	88	90	88	1	1	2	1	1	1	1	1	1	1	4	1	2	2	2	1	1	2	3	1	3	1	1	1	2	3	2	1	2	1	1	8	1	1	1	2	1	1	1	3	1	2	1	1	2	1	3	2	1	2	1	1	2	1	1	1	5	2	3	2	6	1	2	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	2	1	2	3	3	2	2	3	2	1	3
9000	-589.463417456864363	-596.318905407823763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590613540934243	-2	0	2	5	3	7	5	8	8	9	9	10	11	13	11	14	12	13	13	13	12	15	13	15	17	17	18	17	19	21	22	23	19	22	21	24	24	24	25	26	28	28	28	29	30	31	32	32	30	32	31	32	31	32	33	34	33	33	35	34	35	34	36	36	36	36	37	37	34	35	36	37	35	35	40	38	37	39	38	38	40	38	40	40	41	44	44	46	48	47	51	49	51	0	1	2	1	3	4	5	5	7	6	8	9	9	13	10	13	13	13	13	13	9	13	13	12	20	16	23	22	26	26	30	34	27	26	26	30	33	29	30	31	35	36	40	30	40	45	41	49	42	53	40	49	40	45	50	0	34	49	58	50	36	0	73	53	69	58	56	64	52	0	56	63	58	0	82	69	62	67	74	68	70	64	82	68	77	68	79	84	87	85	88	87	86	1	1	1	3	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	2	1	1	1	2	2	2	3	3	1	2	3	1	1	3	1	1	2	2	1	1	2	1	2	1	1	1	5	2	1	1	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	3	2	2	2	3	2	3	3
9500	-568.194871705718356	-575.050359656677756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588926476386435	-1	1	2	5	3	6	6	9	8	9	9	10	11	13	11	13	12	13	12	14	14	15	16	14	17	16	18	18	18	20	23	24	21	22	22	24	23	24	26	26	28	27	28	29	30	32	32	32	31	31	32	33	32	33	32	34	34	33	34	34	35	33	34	35	35	34	37	36	36	36	37	37	37	35	40	39	38	38	37	37	39	38	39	41	42	44	43	45	47	47	50	49	50	0	1	1	2	3	5	3	5	7	6	5	9	9	13	8	13	13	8	9	13	13	21	16	16	20	16	16	24	23	26	30	30	29	16	16	30	33	35	35	31	34	35	40	42	40	40	44	34	42	45	45	49	45	45	50	0	44	48	48	45	34	0	49	51	49	48	61	64	48	0	56	58	63	0	64	65	62	67	74	68	70	51	82	80	77	68	77	80	87	85	86	89	86	1	1	1	2	1	2	2	3	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	3	2	2	2	4	5	2	1	1	2	1	3	2	1	1	2	3	2	5	2	1	1	1	2	2	1	1	2	1	1	1	6	1	1	1	2	1	1	1	1	1	2	2	2	1	3	2	2	1	2	1	2	3	1	2	2	4	2	4	2	2	3	1	2
10000	-602.752902971860181	-609.608390922819581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626769990028505	-1	1	2	6	4	6	5	8	8	8	9	8	11	13	12	12	12	14	12	13	14	16	16	15	15	17	18	19	19	19	22	23	21	20	22	23	24	25	27	26	27	28	28	30	29	32	33	32	32	31	32	34	31	32	33	33	32	34	33	35	35	33	34	36	35	37	37	35	34	35	36	37	36	37	40	38	37	40	37	39	39	39	40	41	41	45	43	46	48	47	51	49	50	0	1	1	1	3	5	3	5	7	6	5	7	9	17	10	13	9	15	9	9	13	14	24	13	16	22	25	24	23	27	34	30	29	26	26	34	30	35	31	31	32	36	40	41	40	53	57	42	42	45	43	48	45	53	50	0	44	48	49	40	3	0	49	51	69	69	56	51	49	0	56	49	63	0	51	69	62	67	70	68	70	64	82	80	70	84	74	84	87	77	86	87	88	1	1	1	3	1	1	2	1	2	1	3	2	1	1	2	1	2	1	1	2	1	2	1	3	2	1	1	2	1	1	1	2	1	2	3	2	3	1	2	4	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	13	1	1	2	1	1	2	1	1	1	1	3	1	1	4	2	2	1	1	2	2	2	1	1	3	2	3	2	2	4	2	2	2
10500	-596.211358186452117	-603.066846137411517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503666990398663	-1	0	2	4	4	7	6	8	8	10	8	9	12	13	11	10	10	14	12	11	12	14	14	15	17	16	18	18	18	20	22	24	20	22	21	23	24	22	26	25	26	28	28	29	29	30	32	33	31	29	32	33	31	32	32	34	33	34	34	34	36	33	36	35	36	36	36	36	36	36	36	35	36	37	39	39	38	38	37	38	40	39	40	41	41	44	44	46	46	46	48	49	52	0	1	2	2	3	5	5	5	7	6	5	9	9	8	6	9	9	8	9	9	9	14	13	20	13	14	23	24	26	26	35	34	29	30	25	35	38	26	40	26	34	36	40	41	40	43	44	42	42	40	46	49	45	45	50	0	41	49	49	40	3	0	72	51	48	52	56	51	52	0	56	48	72	0	51	49	62	67	62	68	70	64	82	80	74	80	85	84	87	87	84	87	88	1	1	1	2	1	2	1	2	1	2	2	1	2	2	2	1	1	4	2	1	2	1	1	2	3	2	2	2	1	1	1	1	1	1	2	2	1	4	1	5	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	3	2	2	3	18	1	1	2	2	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	2	2	1	2	2	3	1	2	1	1	4	3	2
11000	-619.512673620438591	-626.368161571397991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516268324936387	-2	-1	2	6	3	4	6	7	8	10	10	9	10	13	10	13	12	15	12	13	13	14	15	12	18	16	18	18	18	20	22	23	19	22	23	23	24	24	27	26	27	27	28	29	29	30	32	31	32	32	32	33	33	33	34	33	33	35	34	33	34	33	35	35	35	36	36	36	35	34	36	33	36	37	41	38	38	39	38	37	37	39	39	41	41	44	43	47	44	45	50	49	50	0	1	1	2	3	3	6	5	7	6	4	9	9	9	6	9	9	16	9	9	7	14	13	13	16	20	23	24	26	14	27	28	29	26	25	27	33	28	40	30	32	27	40	42	40	45	44	41	48	45	45	48	45	45	50	0	44	49	49	45	3	0	72	51	48	52	56	46	52	0	56	48	72	0	82	52	70	67	62	51	62	68	64	80	74	68	77	86	74	87	84	90	88	1	1	2	4	1	2	1	2	1	2	3	1	1	2	2	2	1	1	1	4	3	1	2	1	2	2	2	4	1	4	2	2	1	2	2	2	2	3	1	3	2	4	1	1	2	1	2	2	1	2	1	1	2	2	1	1	3	2	1	2	13	1	2	2	2	2	1	3	1	1	2	1	1	1	1	3	2	1	3	2	2	1	3	2	3	4	3	1	3	1	4	2	1
11500	-588.840056218006566	-595.695544168965966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552953848844563	-2	1	3	5	4	7	6	8	7	10	10	9	11	13	12	11	13	13	13	13	13	15	16	14	16	16	17	16	19	20	23	21	21	22	21	24	24	24	27	26	27	27	28	30	29	31	30	31	32	31	33	33	31	32	33	34	33	34	35	34	34	33	36	35	34	36	37	36	36	37	36	35	36	36	40	39	37	40	37	38	40	39	39	41	41	44	43	45	45	46	50	49	51	0	1	1	3	3	5	5	5	7	8	8	9	9	16	10	9	16	8	16	16	13	17	17	20	20	16	9	16	26	28	32	26	29	27	23	35	34	27	40	26	32	36	40	34	40	45	36	42	42	45	40	49	45	45	50	0	47	52	52	50	27	0	72	51	49	52	56	51	65	0	56	52	72	0	80	69	62	67	62	64	70	64	80	80	70	80	77	86	79	85	88	87	86	1	1	3	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	2	3	5	3	1	2	1	2	2	2	2	2	1	3	1	4	2	2	1	4	1	1	2	2	3	1	2	1	1	1	1	1	2	1	1	2	9	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	3	1	2	2	1	2	2	2	3	1	3	3	3	3	4
12000	-602.002819128466854	-608.858307079426254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530066774073874	0	1	2	5	4	7	6	10	8	10	9	10	11	10	11	13	12	14	11	14	11	15	16	15	17	17	19	18	19	21	22	23	21	21	20	23	24	24	26	25	27	27	28	31	30	31	29	32	32	33	32	33	32	32	32	34	33	34	35	34	34	33	35	34	35	36	37	37	36	36	35	34	37	37	41	39	37	40	37	39	39	38	36	40	41	44	43	46	47	48	50	50	51	0	1	1	2	3	5	5	5	7	6	5	9	9	9	10	9	14	8	7	19	9	13	13	13	23	20	23	24	23	26	23	34	29	26	26	34	33	29	31	31	34	30	40	47	43	40	42	41	42	45	40	49	45	45	46	0	47	49	48	50	4	0	72	51	52	52	56	64	65	0	56	49	49	0	68	65	62	67	62	68	62	64	51	64	70	84	70	84	87	87	88	89	88	1	1	1	1	1	1	1	4	1	2	1	1	2	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	3	1	1	2	2	1	1	1	2	2	4	3	1	1	1	4	1	2	2	1	4	1	1	1	1	1	2	1	1	1	10	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	3	1	2	2	2	3	2	1	3	2	2	3	2	2	2
12500	-601.155240943022704	-608.010728893982105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629584550412375	-1	1	2	5	4	5	6	8	8	10	10	10	11	12	12	13	12	12	12	13	14	14	14	15	16	17	18	18	18	21	23	21	21	21	22	23	22	25	26	27	27	27	27	31	30	31	32	32	32	31	32	34	32	31	33	34	32	33	34	33	35	33	35	35	34	36	37	35	36	37	36	34	35	37	38	39	38	39	38	38	39	39	39	41	41	44	43	47	46	47	49	49	51	0	1	1	2	3	5	5	7	5	8	9	9	9	8	6	5	13	5	9	12	13	14	13	20	9	23	25	24	26	26	32	26	29	26	26	34	33	35	35	32	36	32	36	30	40	43	32	44	42	45	43	48	45	45	50	0	41	48	49	46	15	0	72	45	58	52	56	51	65	0	56	48	72	0	64	65	62	67	62	68	74	51	75	80	74	84	79	84	85	87	88	87	91	1	1	1	2	1	1	1	1	2	1	1	1	1	2	4	4	1	3	2	2	1	1	1	1	3	1	2	2	1	2	1	2	2	2	2	2	1	2	2	3	2	2	2	5	1	2	4	1	2	1	2	1	1	1	1	1	3	1	1	1	8	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	3	1	1	2	2	2	3	2	2	1	3	1
13000	-595.865135598796087	-602.720623549755487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558965622810586	-1	0	2	5	4	6	6	8	8	10	9	9	11	14	10	13	12	13	12	13	12	16	13	16	17	17	18	18	19	20	23	23	20	21	19	23	24	24	26	26	27	28	28	31	30	30	30	30	32	32	32	33	32	33	34	34	30	34	35	34	32	33	36	35	34	37	36	36	35	37	36	35	37	36	41	39	36	39	36	38	40	37	39	41	41	44	43	47	47	47	50	49	51	0	1	1	3	1	3	5	7	7	6	8	9	9	19	8	13	13	10	13	13	13	14	13	23	21	14	21	24	25	35	30	26	29	35	26	30	33	29	36	31	30	36	40	47	40	40	36	42	48	45	46	49	45	45	50	0	30	42	49	45	25	0	72	51	49	52	56	51	65	0	56	49	72	0	83	65	62	67	62	68	74	51	64	80	70	82	85	86	87	70	88	87	88	1	1	1	1	3	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	2	3	1	1	1	2	2	1	1	1	2	2	2	2	1	3	3	2	1	2	2	2	1	2	1	1	1	2	2	1	1	4	3	2	2	4	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	2	2	2	2	4	1	2	2	4	2	2	2
13500	-593.821338874417620	-600.676826825377020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569914915556552	-1	0	3	5	4	6	6	9	8	9	7	9	11	13	11	12	12	14	12	14	14	15	15	15	18	17	17	18	18	20	21	24	20	21	22	23	25	23	26	24	28	26	28	29	29	31	31	30	32	31	33	34	33	33	33	34	32	34	34	34	34	33	35	35	35	36	36	36	36	37	36	36	35	37	39	38	37	40	37	38	40	38	39	41	40	44	43	45	48	47	49	48	51	0	1	2	2	3	5	3	5	7	6	7	9	12	16	10	13	9	8	13	9	13	14	13	17	24	16	23	20	26	29	13	35	29	30	20	35	33	35	31	31	32	35	40	41	40	43	44	41	48	45	45	48	45	45	50	0	34	49	57	50	18	0	48	51	48	58	56	64	52	0	56	58	57	0	82	69	62	67	62	68	70	64	64	68	70	80	62	51	90	81	80	79	91	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	3	1	3	1	1	2	2	1	2	1	1	1	1	4	1	1	1	3	1	3	1	2	1	1	2	2	1	3	2	2	1	2	1	2	1	3	2	1	1	5	1	1	1	8	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	2	1	3	2	3	5	5	1	3	5	4	1
14000	-595.830998631367606	-602.686486582327007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588407437222584	0	1	2	5	4	6	6	9	8	10	10	9	12	14	10	11	13	14	12	12	13	15	15	16	16	16	18	18	19	20	22	23	20	21	22	24	24	25	26	24	27	26	29	29	30	28	32	31	33	33	32	33	32	31	32	34	34	34	33	34	33	32	35	36	36	35	36	36	35	36	35	36	37	36	40	38	36	40	37	38	39	40	39	41	42	45	44	46	47	48	49	48	51	0	1	1	2	3	5	5	3	6	6	5	9	16	19	8	12	20	8	8	7	16	14	13	9	13	13	25	24	23	26	34	35	29	26	26	34	33	29	35	35	36	36	40	35	46	40	44	44	48	45	45	48	45	46	45	0	44	48	48	50	18	0	52	51	69	52	61	51	58	0	56	63	72	0	64	65	62	67	62	51	70	83	64	64	79	68	79	75	87	87	84	87	88	1	1	1	2	1	2	1	3	2	2	2	1	1	1	1	1	1	4	2	3	1	1	3	3	2	1	1	1	1	2	1	1	1	2	2	2	3	3	2	1	2	1	3	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	7	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	3	2	1	2	2	2	4	4	3	1	3	4	2	2
