step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-778.364483964132887	-785.219971915092287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685633839355726	-2	7	2	1	7	7	11	13	12	15	27	32	31	37	39	43	40	39	39	45	41	41	46	44	41	48	45	46	52	47	48	49	48	54	52	54	50	44	49	49	53	46	50	57	53	52	50	55	54	54	53	55	71	61	68	55	66	65	57	64	59	53	59	57	61	56	65	60	68	61	61	64	65	67	69	62	72	69	70	72	73	72	75	80	75	84	78	83	83	87	85	89	93	93	96	98	95	95	98	0	4	1	1	4	3	5	5	5	7	5	11	11	11	12	15	13	0	12	15	13	13	15	22	12	22	18	13	20	17	21	42	42	42	47	39	19	19	20	15	40	25	0	26	12	32	24	17	39	32	47	31	32	39	16	43	68	43	22	50	22	16	50	47	34	33	61	43	73	66	50	51	62	50	58	66	73	73	76	61	54	74	80	80	76	77	78	85	83	91	87	87	87	92	93	93	0	0	93	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	1	1	2	2	1	3	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	2	1	1	1	1	3	2	3	1	1	2	2	2	3	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	2	1	3	2	2	2	1	1	1	2	1	1	1	1	1	1
25000	-775.656106557646126	-782.511594508605526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706599493208856	-8	-3	3	7	10	11	13	14	13	19	24	31	35	31	38	43	41	39	41	41	41	43	46	45	45	49	44	48	44	48	46	45	46	51	44	56	50	48	49	50	54	40	51	56	56	50	56	55	56	50	54	54	67	55	70	60	63	58	60	56	59	61	62	59	64	60	67	59	67	69	64	65	63	70	66	63	68	72	69	72	72	73	77	78	77	81	71	82	82	85	84	83	90	93	96	96	94	95	97	0	1	1	1	4	3	4	5	5	7	8	11	12	11	13	12	13	0	15	13	12	42	12	14	20	16	18	15	20	19	21	42	42	33	14	29	19	19	16	28	40	13	0	39	34	22	51	37	50	11	14	31	66	32	39	43	58	43	44	22	60	46	60	51	39	32	61	43	22	53	60	64	46	61	58	60	73	77	76	67	79	74	80	80	81	77	62	85	50	91	73	86	92	86	94	92	0	0	93	1	1	1	3	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	1	4	2	2	2	1	3	1	2	1	1	1	2	2	2	4	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	2	1	2	2	1	3	1	1	1
25500	-757.645996973767183	-764.501484924726583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760784009166770	-2	4	5	5	8	7	11	14	14	16	25	28	39	36	41	41	34	36	44	43	52	45	42	44	47	48	45	49	45	49	46	47	47	50	47	52	51	49	48	45	54	50	51	56	55	54	47	54	52	59	52	55	70	59	61	56	63	65	61	56	60	59	62	59	59	64	65	62	65	61	65	59	64	70	66	63	71	71	71	69	76	76	74	81	69	83	78	83	84	81	88	80	91	93	95	97	97	97	97	0	1	1	1	4	3	5	5	5	7	8	11	12	8	12	17	11	0	13	16	31	16	17	11	16	13	18	40	15	13	15	13	19	33	14	16	19	19	20	13	28	32	0	25	16	34	24	15	29	60	47	31	66	39	39	43	56	43	44	22	60	46	50	47	32	70	61	43	65	65	61	51	62	61	43	65	46	73	76	61	85	74	80	80	76	87	77	81	83	62	87	77	92	92	94	93	0	0	94	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	4	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	3	1	1	1	1	2	1	2	1	1	2	1	2	4	2	2	2	2	1	1	1	1	1
26000	-782.167820944451933	-789.023308895411333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647069443704580	-3	4	7	4	12	10	14	14	13	16	22	30	36	34	37	45	41	33	44	45	43	40	42	40	47	42	39	46	47	49	48	49	47	54	45	56	52	51	45	53	52	47	53	53	55	46	55	53	58	54	53	56	68	58	70	58	60	64	60	61	56	58	61	61	65	60	66	57	64	67	65	63	65	65	68	63	72	61	75	70	76	75	74	81	71	80	69	80	83	84	86	79	90	87	90	97	93	99	93	0	1	1	1	4	3	3	5	4	5	8	11	12	11	12	12	12	0	15	15	17	13	15	13	15	15	18	17	39	13	21	22	22	33	17	29	19	19	13	28	28	22	0	25	13	15	24	19	32	33	24	31	69	13	39	43	43	68	25	50	34	46	50	35	33	33	61	43	66	66	32	47	46	61	68	66	62	46	85	67	85	74	67	80	76	78	73	85	80	86	90	77	92	92	77	86	0	0	95	1	1	2	1	2	1	1	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	4	2	3	1	2	1	2	2	1	4	2	1	1	3	3	1	1	2	1	3	2	2	2	1	1	1	4	2	2	2	1	1	3	3	1	1	2	2	2	3	1	3	1	2	2	1	1	1	2	2	3	4	1	1	1
26500	-784.148652606226165	-791.004140557185565	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750616283899941	-2	1	3	9	6	12	13	14	13	18	26	30	35	38	41	36	37	37	40	44	49	42	44	47	42	41	45	47	44	45	48	46	49	55	50	56	47	50	49	50	55	51	52	55	53	52	46	53	56	54	49	54	60	54	60	56	55	62	62	52	57	61	60	62	63	59	69	56	61	67	63	58	66	67	68	62	70	71	76	72	75	79	73	80	67	82	78	82	82	87	86	84	91	90	92	98	96	93	94	0	1	1	1	1	5	5	5	5	7	8	11	12	11	16	13	16	0	16	16	12	17	15	14	16	16	18	15	12	19	16	22	22	22	24	29	19	19	20	26	28	32	0	25	26	22	14	19	20	12	47	31	34	33	15	43	43	43	44	33	60	46	33	72	32	34	61	43	42	53	61	47	62	34	58	34	42	73	76	67	85	74	67	80	76	73	73	79	83	87	87	86	92	92	86	94	0	0	93	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	2	2	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	3	1	1	5	1	3	1	2	2	1	2	1	3	2	1	2	2	1	1	2	1	2	2	1	1	1
27000	-765.855428746208759	-772.710916697168159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701588675452052	-2	9	6	3	9	11	13	17	14	17	23	29	33	34	39	38	38	40	44	42	51	44	45	43	44	45	42	47	49	47	45	46	51	52	53	55	53	48	51	50	50	50	52	55	57	48	53	56	55	57	52	54	59	60	61	57	67	62	59	62	61	58	62	61	56	62	68	55	64	69	66	65	64	63	69	65	73	69	75	68	75	77	72	75	74	82	79	80	79	78	80	86	94	92	94	96	95	96	98	0	1	1	1	4	3	5	5	4	7	8	11	12	11	12	13	12	0	15	15	25	12	16	14	17	17	18	15	20	19	22	15	32	32	24	29	13	19	20	19	28	32	0	17	22	26	24	37	39	32	24	31	65	37	22	43	56	43	44	50	34	46	50	47	28	53	74	43	34	76	61	51	62	50	58	66	73	73	70	61	70	61	80	80	66	87	78	79	83	78	90	86	92	92	92	92	0	0	95	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	2	3	1	3	1	2	1	1	1	1	3	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	3	1	1	2	1	3	1	2	1	2	2	1	2	2	1	2	2	2	1	1	1	2	2	2	1	1	1	1
27500	-814.801065087357301	-821.656553038316702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600843486427542	-3	6	-1	2	7	4	15	11	13	19	22	28	33	33	41	45	41	38	45	42	46	45	43	40	44	50	43	47	45	49	48	49	53	54	46	54	51	45	52	51	54	51	50	49	54	52	46	53	53	56	54	55	67	53	56	57	61	64	56	61	55	58	62	57	64	60	67	62	67	68	64	59	66	62	66	62	71	71	71	70	75	67	76	78	66	78	79	79	75	83	86	88	92	95	98	96	95	88	98	0	1	1	1	1	3	5	5	4	7	9	11	12	11	13	13	13	0	15	12	20	15	13	14	15	16	18	12	17	20	17	22	32	32	24	16	16	17	24	28	16	22	0	25	16	16	14	16	17	16	47	31	66	20	16	43	56	56	37	61	23	46	50	24	39	32	61	43	20	66	61	47	62	61	68	66	73	62	85	60	85	74	80	80	66	73	62	85	74	78	78	86	92	86	92	93	0	0	94	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	3	2	2	1	1	1	2	2	3	1	1	2	2	2	1	1	2	2	1	2	1	1	2	1	1	3	2	2	2	2	3	1	2	2	2	1	1	1	1	3	1	2	2	2	1	2	1	2	3	2	2	2	2	2	1	3	2	1	1	1	1
28000	-807.094813027418013	-813.950300978377413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660713292653845	-2	8	5	1	4	9	12	14	15	16	28	31	29	38	38	45	36	34	45	42	45	41	44	41	46	47	43	43	49	43	47	44	41	49	47	55	53	51	52	53	50	53	50	56	58	54	55	52	50	57	53	54	63	54	68	59	59	58	59	63	59	59	64	59	60	59	68	60	70	69	65	63	66	64	64	58	71	69	74	63	72	71	74	80	66	79	78	77	69	87	83	87	83	93	98	97	96	95	95	0	4	4	1	1	3	5	5	5	7	8	13	8	11	17	17	12	0	12	13	13	12	13	17	22	23	18	14	20	13	21	33	17	32	24	20	19	20	16	28	20	33	0	25	26	20	51	20	15	16	14	31	32	39	39	43	43	43	44	32	50	34	50	35	42	22	61	43	66	66	61	64	42	61	58	22	73	62	85	42	85	80	67	83	76	73	78	79	74	91	87	93	77	92	99	93	0	0	93	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2	3	1	3	2	1	1	1	2	1	2	2	1	1	1	2	2	3	1	1	2	1	1	2	1	1	2	2	1	1	2	3	2	1	2	1	3	1	2	2	1	3	1	2	1	1	2	2	2	1	2	1	1	1	2	2	1	3	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1
28500	-790.341633964252310	-797.197121915211710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587465800108631	-3	2	6	6	11	10	15	13	12	17	24	31	35	38	37	43	43	39	48	46	50	42	42	41	45	46	43	48	46	45	46	47	51	45	52	55	41	47	53	52	54	48	52	54	57	50	55	53	56	59	50	56	63	57	69	59	60	66	62	55	61	59	60	62	63	55	65	58	71	62	64	64	67	68	66	67	71	68	75	71	75	64	74	78	73	80	78	82	81	87	85	84	90	82	96	95	94	97	97	0	1	1	2	4	4	3	3	3	5	8	11	12	4	12	12	13	0	37	16	37	13	12	8	22	13	18	13	22	37	15	34	34	22	51	29	12	37	20	15	22	12	0	28	32	16	51	19	33	60	26	31	66	17	37	43	43	43	44	33	60	24	60	51	33	42	61	43	66	66	61	64	62	67	68	53	46	62	76	67	85	60	80	80	76	77	78	85	83	87	73	94	77	77	92	92	0	0	94	1	1	2	1	1	1	2	1	1	1	2	1	1	5	2	2	1	1	1	1	1	1	2	4	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	3	1	1	1	2	1	1	1	1	1	2	2	2	3	1	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	5	2	2	2	1	1	2
29000	-807.610214382671074	-814.465702333630475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580038930418198	-1	4	5	6	2	13	11	15	9	17	24	28	38	37	36	39	38	39	43	44	53	44	45	45	45	47	43	45	49	49	42	46	45	51	51	56	42	50	50	54	49	50	51	52	59	53	56	56	55	54	50	55	66	61	66	60	66	60	59	58	53	57	58	62	63	51	67	62	71	66	59	65	65	63	66	64	71	65	74	67	77	76	70	76	76	81	77	80	82	83	86	89	87	93	96	98	93	85	99	0	1	1	1	1	3	5	3	3	7	8	11	11	11	12	12	12	0	17	37	17	12	12	11	22	17	18	15	17	13	13	16	15	32	24	13	12	37	20	28	17	32	0	13	26	15	51	37	39	24	24	31	66	60	20	43	43	43	13	15	33	33	50	51	42	33	61	43	76	66	61	47	62	61	68	32	46	62	70	74	79	67	80	80	79	77	78	85	83	87	87	77	73	86	92	93	0	0	95	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	3	2	3	3	1	1	1	1	2	2	1	1	1	1	1	2	3	2	1	2	2	1	1	2	3	4	2	2	1	2	1	2	2	1	3	2	1	2	3	3	1	2	1	2	3	1	2	2	1	2	1	2	2	2	1	3	2	1	2	1	1	1	1	2	1	2	2	1	2	1	1	3	2	2	1	2	1	1	1
29500	-801.874482759036255	-808.729970709995655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728420668024953	-2	4	5	8	7	11	15	13	14	13	28	30	38	35	39	38	40	39	47	44	51	45	44	41	44	47	45	45	49	50	46	49	43	50	49	55	43	48	49	40	49	51	52	54	51	53	56	49	54	50	54	55	66	61	67	53	66	57	61	55	55	61	58	58	66	60	66	60	68	69	61	60	56	65	63	57	68	66	66	66	74	76	74	80	70	82	76	76	83	84	79	84	88	84	96	98	97	96	99	0	1	1	1	1	3	10	5	4	4	8	11	12	11	12	12	12	0	37	13	31	33	15	11	16	16	18	13	20	37	13	22	13	33	15	29	15	37	15	13	28	17	0	25	16	15	14	16	39	28	35	31	66	49	60	43	58	43	44	15	33	73	60	51	34	34	61	43	53	65	61	64	46	60	43	34	73	73	76	60	85	67	80	83	79	77	46	85	83	87	78	77	77	86	93	92	0	0	86	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	3	3	2	2	1	1	2	1	3	1	1	2	2	1	3	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	3	4	2	1	1	2	1	1	2
30000	-787.069550637805946	-793.925038588765347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658559967835357	-3	3	8	5	11	9	11	12	13	17	25	29	37	37	38	44	37	41	47	48	53	42	44	43	48	45	42	48	51	48	40	50	47	55	47	54	47	46	49	46	54	53	53	55	60	52	52	52	57	53	57	51	64	56	69	57	61	67	59	59	57	60	61	59	64	55	61	57	66	60	64	65	68	69	63	62	71	71	75	68	74	75	72	75	67	81	79	80	83	87	82	88	89	82	97	97	96	99	99	0	1	1	1	1	3	4	1	5	7	8	11	12	5	12	17	12	0	13	17	33	13	15	14	22	15	18	16	39	17	17	40	22	32	24	29	13	17	13	17	28	32	0	19	37	33	35	13	32	22	47	31	66	17	39	43	43	43	44	50	50	46	50	47	42	39	61	43	53	34	67	51	62	34	68	32	73	46	66	67	85	74	80	80	33	77	73	79	83	78	78	77	94	77	94	92	0	0	95	1	1	1	1	3	1	1	2	1	2	2	1	2	3	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	3	1	2	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	4	3	1	2	2	1	2	2	2	1	1	2	3	2	3	2	1	2	1	1	1	1
30500	-770.777943685246669	-777.633431636206069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660405720861499	1	8	4	7	5	7	5	14	15	16	22	26	34	37	42	38	42	37	44	46	51	43	43	41	47	49	40	46	50	51	46	44	48	49	51	55	48	46	53	49	57	49	54	54	53	47	45	53	52	54	53	56	71	57	59	59	63	56	58	64	60	57	56	63	65	56	67	59	71	67	59	67	67	67	70	64	69	71	76	73	73	74	69	82	76	80	79	83	82	84	83	91	92	87	94	97	93	95	96	0	1	1	1	1	3	1	5	5	7	9	11	12	11	12	12	16	0	16	13	31	14	13	14	15	13	18	14	32	37	15	12	22	22	24	29	19	19	20	28	40	12	0	25	20	22	24	19	15	33	47	31	66	39	25	58	58	43	44	63	50	46	50	51	17	33	61	43	66	42	42	64	62	61	58	66	73	62	53	74	65	74	61	80	76	77	78	85	80	78	78	86	77	86	92	92	0	0	95	1	1	1	1	1	1	1	2	2	1	2	1	2	3	2	1	1	1	1	2	2	1	2	1	1	3	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	5	1	2	1	2	2	2	1	2	2	2	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	2	3	1	1	1	1	1	1
31000	-801.803742130197747	-808.659230081157148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648836206634736	-3	5	-1	9	6	6	10	14	10	16	25	31	34	35	37	37	41	39	44	42	51	43	39	45	45	45	48	48	51	51	46	49	51	53	52	54	54	46	54	52	55	46	47	56	59	53	54	55	55	56	55	54	68	61	66	59	62	57	60	50	58	55	56	62	62	61	65	63	63	65	65	65	61	64	69	66	71	67	70	67	67	78	71	74	74	80	68	79	79	80	84	92	88	86	96	100	96	94	93	0	1	1	1	1	3	5	5	5	7	8	11	12	11	12	12	12	0	15	17	31	15	15	11	17	13	18	17	17	14	16	22	22	22	24	33	16	19	20	28	20	22	0	39	13	42	24	17	33	17	47	31	70	20	49	58	58	43	34	17	50	46	60	47	37	33	61	58	34	66	61	64	62	61	68	33	87	73	69	45	66	74	80	80	81	77	62	85	83	87	90	93	94	77	99	93	0	0	93	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	1	2	2	2	2	2	2	2	2	1	2	1	3	1	2	1	2	1	1	1	5	2	1	3	2	2	1	2	1	3	2	1	1	2	1	2	1	1	1	2	2	3	2	1	3	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1
31500	-783.290295665469671	-790.145783616429071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634632410506215	1	7	5	8	9	12	15	12	6	18	27	32	36	35	40	44	42	38	45	44	51	43	46	48	46	47	45	48	46	48	46	45	51	54	51	56	53	43	51	51	54	53	47	56	56	48	50	56	57	60	54	55	68	53	71	57	65	61	62	55	62	52	61	60	61	61	65	61	65	66	64	65	57	70	69	62	67	70	72	65	70	79	74	76	72	80	80	79	82	85	77	83	92	90	98	91	89	94	96	0	1	1	1	1	1	5	5	1	7	8	6	11	12	13	15	13	0	11	13	19	15	12	12	13	13	18	19	12	19	12	22	20	33	24	29	38	12	29	28	28	22	0	38	26	22	14	37	39	60	35	31	66	28	16	43	58	43	44	22	50	46	60	47	12	42	61	56	66	66	61	64	62	67	68	42	73	62	76	61	76	74	80	80	76	78	77	81	83	78	78	87	92	92	93	92	0	0	93	1	1	1	1	1	3	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	2	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	3	2	1	2	1	3	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	3	1	3	1	2	1	1	1	2	1	1	1	1	1
32000	-754.711076641403452	-761.566564592362852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713648472334042	-2	9	7	4	8	11	12	14	13	16	28	32	39	34	39	45	38	39	43	44	52	43	43	42	42	44	47	44	41	50	47	47	50	51	48	52	46	51	56	47	50	51	54	51	56	54	52	49	54	59	55	57	53	57	65	58	65	64	59	60	55	60	58	63	59	63	63	58	70	62	60	66	67	65	62	65	70	70	68	74	74	73	76	70	76	79	77	81	82	85	85	84	91	93	91	95	98	96	98	0	4	4	1	4	3	5	4	5	7	5	11	12	11	12	15	12	0	17	17	31	13	17	11	17	15	18	13	12	12	15	22	22	20	16	29	19	37	20	28	28	22	0	15	16	34	24	19	20	61	47	21	42	16	20	43	75	43	44	50	34	42	33	51	32	53	61	43	33	53	61	64	62	61	68	34	73	62	76	84	79	74	84	67	34	77	73	81	83	87	87	77	92	92	92	94	0	0	94	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	3	2	1	2	1	1	1	1
32500	-786.630080841340828	-793.485568792300228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649238888199474	1	6	5	9	8	11	12	13	14	17	25	30	36	36	42	40	34	40	43	43	48	46	36	40	42	44	47	43	47	52	44	48	51	55	51	56	50	52	46	50	53	52	53	57	58	51	51	46	51	53	56	54	62	55	69	60	61	64	61	63	61	57	58	59	63	63	66	60	70	65	65	67	68	66	68	67	72	66	68	72	73	75	74	67	70	77	72	74	81	75	84	89	87	92	96	97	95	95	99	0	1	1	1	1	3	3	5	5	7	8	11	17	12	16	13	12	0	17	13	26	15	17	14	17	16	18	13	15	32	15	13	22	49	40	29	22	48	20	28	40	22	0	22	15	15	24	11	17	32	35	31	36	39	32	43	43	43	44	50	50	46	32	47	34	42	50	43	66	53	61	47	62	60	58	70	15	62	66	84	85	67	67	61	79	77	78	79	80	78	90	77	86	93	92	92	0	0	95	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	3	3	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	4	2	1	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1
33000	-770.245691958011548	-777.101179908970948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704345223945356	-1	2	6	10	9	13	13	16	12	18	23	29	33	34	39	44	38	38	44	43	47	41	45	43	44	42	48	44	48	46	48	47	50	50	50	52	54	49	50	48	55	44	49	54	55	53	48	56	53	57	57	55	68	53	68	58	63	56	60	62	60	56	55	56	54	58	67	59	66	65	65	63	67	69	65	67	70	68	76	74	70	77	74	72	74	81	75	82	78	80	84	88	91	94	96	96	96	97	92	0	1	1	2	3	3	5	5	4	7	8	11	12	11	12	13	13	0	15	15	15	13	17	11	13	12	18	15	26	26	17	42	20	16	16	29	19	19	20	28	16	17	0	25	16	34	24	19	22	34	47	31	66	23	16	58	43	43	44	50	63	46	22	47	32	34	61	58	66	66	50	35	62	24	68	16	73	62	81	84	76	74	63	76	81	77	62	81	83	87	90	86	92	93	99	92	0	0	92	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	2	2	2	1	1	4	1	2	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	4	2	4	1	2	1	1	1	1	2	1	1	2	3	2	1	1	1	1	1	1	1	2	1	1	1
