step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-491.690200881653254	-500.741044262104595	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980589789164956	1	6	18	30	34	33	36	37	28	45	43	38	46	40	40	39	42	43	50	52	53	42	49	49	47	46	60	46	48	43	52	49	43	55	51	33	55	57	57	52	49	48	56	39	55	58	52	58	59	63	56	60	57	57	53	51	45	55	54	62	48	60	55	57	59	63	66	61	61	50	65	68	73	66	75	72	70	74	67	72	76	75	65	65	73	68	77	81	79	90	89	0	1	2	3	9	4	6	9	3	15	14	9	33	8	6	9	8	6	18	29	22	6	22	10	11	12	31	12	16	12	25	18	12	18	61	9	41	29	21	17	57	30	42	4	10	13	44	13	58	37	29	58	28	55	16	15	44	25	28	32	57	34	42	44	38	35	60	39	49	22	53	49	31	68	67	72	50	67	71	38	85	83	19	46	79	65	73	79	81	73	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-479.271142047919739	-488.321985428371079	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993801011969812	-1	8	15	25	32	32	41	38	37	46	47	45	43	36	46	41	41	46	55	47	54	42	42	48	45	48	56	47	53	40	52	50	49	49	50	52	53	58	48	45	50	50	52	45	51	54	51	54	61	60	61	54	55	56	58	43	55	52	57	63	60	67	61	57	47	55	57	58	61	63	65	66	66	69	70	75	76	72	70	71	71	72	73	76	77	67	77	79	86	89	103	0	1	2	2	4	4	8	6	4	22	30	30	30	5	13	14	9	23	39	44	58	14	8	30	30	23	20	5	25	9	25	25	23	15	15	26	24	29	44	6	12	20	65	6	40	18	15	7	41	34	34	33	23	11	52	9	26	14	28	57	26	49	57	18	8	10	10	15	12	53	59	44	48	69	63	75	73	71	55	70	72	67	36	21	62	67	86	82	85	88	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-473.042520992882260	-482.093364373333600	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999802519582770	3	11	17	29	24	33	47	40	39	44	45	43	42	36	41	33	44	40	47	50	49	44	40	50	40	52	41	50	46	49	49	44	48	54	47	47	54	57	52	43	51	59	58	53	49	58	57	57	54	59	59	54	52	61	56	49	55	55	56	60	55	71	56	57	53	55	64	53	61	67	62	63	64	48	67	71	78	77	68	76	68	72	77	67	61	70	80	83	85	83	94	0	1	2	3	3	4	40	4	16	9	15	9	18	3	14	5	14	16	23	15	10	18	4	9	4	8	14	8	15	27	12	6	13	29	11	18	19	41	12	23	33	28	56	45	29	74	11	65	32	61	57	74	32	49	26	22	24	24	22	45	40	42	32	20	30	56	55	7	61	71	31	31	44	17	60	70	86	76	69	86	67	81	84	71	20	39	86	78	90	80	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-480.935116070409435	-489.985959450860776	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998024121348270	5	11	16	28	33	31	42	36	43	47	46	44	44	39	43	43	37	45	54	39	55	48	46	39	46	39	56	47	52	51	55	52	47	52	47	47	55	51	55	40	49	53	44	50	41	61	51	52	61	62	59	48	56	56	58	47	52	51	56	49	49	63	58	60	51	54	65	61	59	68	64	65	72	65	59	77	65	78	70	75	62	71	69	63	75	69	70	80	81	87	87	0	1	1	3	4	3	8	6	40	8	20	24	14	8	24	24	5	20	23	6	41	18	24	6	20	4	29	14	61	35	16	15	45	10	9	7	41	23	41	6	18	28	20	15	17	54	22	28	60	52	30	7	7	38	57	43	23	20	60	40	43	48	22	54	12	13	65	55	36	71	55	68	70	64	34	77	35	73	21	72	34	67	49	53	84	71	71	80	79	85	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-491.467018742929440	-500.517862123380780	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984023341060165	0	13	11	29	32	35	45	44	37	40	42	40	45	41	33	43	40	47	54	50	49	44	50	47	50	43	55	52	53	48	52	51	50	58	50	51	56	58	53	47	53	56	46	52	53	58	50	57	56	58	62	55	58	56	43	48	55	53	59	60	49	65	57	58	53	59	62	62	56	55	68	59	71	66	67	71	81	66	70	75	77	74	66	73	75	68	77	72	86	92	88	0	1	1	3	4	5	12	6	15	5	6	6	17	9	4	5	15	7	56	43	55	5	7	10	43	9	41	43	56	8	16	10	7	25	24	8	31	36	20	26	8	56	15	11	33	52	43	45	65	29	46	21	57	32	9	16	40	43	37	19	8	34	61	39	40	70	57	13	65	47	48	29	62	70	30	66	27	69	53	32	27	64	50	34	73	57	51	62	77	89	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-486.894156623520018	-495.945000003971359	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997399530871115	5	11	17	28	24	34	45	37	46	47	45	43	43	31	46	44	38	47	50	40	55	45	50	40	47	44	59	46	47	51	49	51	48	47	52	51	58	53	52	50	50	59	47	57	55	41	54	42	58	60	59	57	49	53	59	52	56	53	47	57	57	63	65	54	59	62	66	58	62	64	68	67	70	70	60	71	62	70	69	72	74	67	74	77	76	65	78	83	82	87	94	0	1	2	5	3	4	48	4	24	8	6	14	17	3	24	20	4	24	7	14	58	46	12	6	46	12	59	24	46	40	11	26	11	24	59	11	43	16	25	24	12	28	11	35	15	14	29	17	30	29	21	53	22	24	19	16	13	33	46	47	28	38	45	7	22	45	68	30	28	56	57	49	82	37	10	82	35	65	37	70	63	42	73	71	63	50	82	80	81	85	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-491.453137629920377	-500.503981010371717	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967798274930090	4	13	12	26	34	28	40	44	41	45	45	39	42	37	38	31	43	47	53	48	55	42	47	45	47	42	48	49	54	50	51	45	50	52	49	46	57	60	53	50	57	50	50	52	53	63	54	49	58	52	58	56	54	56	55	47	40	47	55	61	57	68	60	52	58	62	52	56	51	64	67	61	65	66	73	68	63	79	66	73	75	67	72	70	72	68	80	75	79	87	96	0	1	1	2	6	2	5	16	4	15	26	6	5	16	4	6	9	14	25	22	69	14	22	16	13	4	8	17	42	36	25	15	14	27	10	7	39	69	20	9	31	8	7	14	10	29	18	32	35	42	69	39	30	22	25	26	5	22	26	21	9	68	34	32	69	21	13	27	24	55	30	50	53	65	60	63	29	88	72	86	75	49	44	38	46	20	80	76	66	82	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-467.192811479744933	-476.243654860196273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999816313959838	3	7	12	30	30	21	40	40	44	44	44	44	35	36	39	44	43	38	54	51	55	41	51	41	51	44	58	49	51	52	50	46	46	58	51	42	56	48	47	49	54	55	58	52	54	58	55	57	58	63	62	53	51	57	45	51	52	58	53	62	55	68	62	56	51	61	63	44	51	67	67	66	71	60	74	75	65	69	67	74	67	68	74	75	66	65	80	79	81	86	82	0	1	1	6	6	3	13	5	7	8	8	8	6	5	13	13	15	13	17	10	25	4	40	14	16	14	52	36	38	68	55	24	8	35	11	14	52	17	17	15	68	25	44	33	26	19	33	29	69	74	30	40	12	30	24	18	9	38	65	48	20	66	56	35	32	57	58	4	55	35	63	48	86	59	70	78	34	37	45	85	64	51	79	71	34	42	84	80	76	88	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-477.919057796258642	-486.969901176709982	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967973905666642	0	7	14	31	26	30	41	40	38	48	41	40	41	35	44	41	39	41	52	52	50	47	48	49	42	49	50	49	51	51	51	45	46	54	50	52	53	46	58	49	51	43	61	50	52	62	54	49	60	58	58	56	56	60	51	49	58	43	58	59	57	66	62	52	60	59	65	58	62	67	64	60	71	60	71	67	77	77	67	76	69	62	78	65	67	67	75	83	79	89	97	0	1	1	5	3	5	5	14	6	17	14	4	9	6	8	14	6	14	33	33	8	8	7	11	9	18	12	25	12	40	18	8	18	30	7	32	21	8	33	58	22	14	38	7	38	68	44	16	60	13	34	44	38	36	40	25	64	14	56	10	40	52	31	32	44	36	68	36	19	50	35	20	66	37	61	69	73	63	50	65	71	39	43	46	72	67	70	80	81	80	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-477.607372952573371	-486.658216333024711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989867280555537	-1	4	15	24	34	27	34	39	42	37	46	40	44	39	41	35	39	47	52	52	54	48	50	44	51	47	58	46	50	51	54	47	46	49	49	49	52	53	54	52	47	57	55	49	53	58	49	57	52	51	60	57	58	63	52	52	56	57	55	62	52	65	64	57	58	62	57	51	52	67	59	66	64	63	68	72	68	63	56	70	63	71	72	71	79	73	81	79	74	88	97	0	1	2	3	4	3	4	6	8	5	14	16	8	16	16	4	5	17	32	36	20	9	9	15	28	12	40	10	9	12	36	8	14	12	28	15	26	32	22	44	12	38	34	33	32	69	32	15	23	33	44	68	23	67	33	41	68	38	45	18	18	21	19	40	47	64	56	18	22	52	26	69	65	48	60	42	53	39	29	54	42	66	52	42	82	78	75	83	80	87	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-485.974931164301722	-495.025774544753062	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982484515011746	4	9	14	24	34	27	43	42	43	43	46	37	43	37	43	45	38	48	46	43	52	38	51	45	47	45	57	47	49	51	53	50	51	56	47	53	51	55	47	48	54	58	55	45	57	52	50	57	62	62	59	43	59	54	58	51	56	50	57	56	57	60	60	48	59	61	64	51	63	66	67	55	62	66	74	67	75	68	67	64	74	71	67	79	67	69	76	84	77	87	92	0	1	2	3	2	3	12	14	17	14	22	3	12	5	5	17	4	44	8	17	7	5	18	17	12	17	37	52	9	44	8	28	16	29	20	15	18	58	8	22	29	31	28	17	39	39	20	29	46	33	39	5	25	68	24	44	36	24	44	25	28	33	72	20	64	36	72	11	30	55	49	7	36	62	80	51	27	34	73	61	51	54	49	71	21	49	74	82	66	75	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-495.262066583201317	-504.312909963652658	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996389694342703	1	9	14	30	32	25	37	35	40	31	42	45	47	42	43	37	46	47	49	47	53	44	50	47	35	50	52	49	53	52	50	44	50	53	39	52	55	56	57	49	53	52	52	57	44	62	54	53	61	54	48	49	60	57	56	49	56	54	55	63	58	56	59	58	57	61	58	55	52	59	63	47	66	64	71	77	75	73	68	70	69	69	68	75	66	71	72	88	80	93	100	0	1	2	3	4	3	5	10	5	3	25	10	11	8	35	5	35	14	45	35	20	9	11	15	4	45	72	20	26	45	22	5	17	24	10	45	28	14	69	9	18	28	12	18	4	50	15	20	41	32	32	18	33	13	36	12	42	11	40	30	48	41	42	27	11	34	14	51	23	17	18	4	49	41	66	73	86	69	67	60	46	74	67	87	27	60	60	78	77	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-471.344990258796940	-480.395833639248281	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962329195575750	6	13	17	23	32	28	37	39	44	44	39	39	45	36	45	45	44	47	52	47	53	43	47	40	41	51	56	47	54	51	51	51	48	56	43	49	57	58	52	50	57	44	58	50	56	58	55	55	60	61	56	56	60	61	55	49	57	55	58	60	60	63	60	60	56	56	56	61	58	61	69	66	70	58	74	68	69	71	62	72	73	69	76	67	77	71	66	80	85	84	94	0	1	2	3	6	4	5	5	11	24	14	6	7	6	11	25	14	22	15	9	35	6	17	5	11	22	32	8	22	35	15	22	8	30	12	22	26	29	10	42	36	12	39	8	28	36	30	15	52	56	23	44	10	55	30	7	9	42	47	34	15	34	55	21	32	42	15	19	32	21	57	53	41	58	76	27	49	60	38	84	84	41	47	21	73	54	70	86	78	73	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-472.930625702951602	-481.981469083402942	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999723341594611	5	10	18	26	30	36	43	40	40	43	34	41	42	40	36	33	41	43	53	52	51	39	44	48	46	44	53	48	47	46	52	41	51	58	43	43	56	51	54	46	58	61	50	50	54	60	51	54	60	57	60	59	58	62	57	50	56	60	54	62	52	65	63	49	55	63	60	56	47	62	47	67	66	69	72	72	72	75	64	72	74	73	69	63	73	70	77	81	78	84	94	0	1	2	3	4	16	15	5	16	8	4	16	11	15	4	5	15	15	7	29	69	15	14	10	6	22	36	32	17	35	18	6	17	48	16	11	56	40	35	9	31	10	12	40	30	71	14	40	47	47	48	71	44	21	31	6	24	37	21	56	71	50	46	12	23	41	71	69	22	55	18	58	52	63	53	73	63	54	65	73	54	54	51	51	86	70	80	77	85	89	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-467.381104681199531	-476.431948061650871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990782082419117	0	8	16	20	32	34	39	39	41	47	43	39	42	37	42	43	36	46	54	53	52	47	46	46	42	51	52	51	52	53	49	46	51	52	47	48	53	56	56	46	55	61	45	55	54	59	51	54	56	56	62	59	58	58	49	51	56	57	57	60	60	68	55	47	51	56	56	59	57	60	59	67	67	66	75	68	77	69	72	70	67	67	78	68	76	74	81	83	76	89	97	0	1	2	3	4	5	17	6	7	11	14	6	5	5	14	12	5	7	12	8	24	13	6	8	7	64	31	24	12	15	8	17	36	15	8	25	64	33	10	13	47	23	13	65	22	20	32	33	27	27	31	27	33	36	43	8	64	22	31	50	64	46	36	13	40	31	27	19	24	32	44	60	59	46	76	59	79	21	74	59	60	52	82	52	80	68	75	78	84	88	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-490.905947838363261	-499.956791218814601	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996598669930017	3	10	9	22	30	33	37	37	40	44	37	39	42	43	45	36	47	45	47	49	46	46	48	45	45	35	52	33	53	47	53	45	47	56	45	53	56	43	40	49	47	59	55	53	56	58	46	57	51	61	61	53	49	57	50	55	52	53	57	65	61	71	63	52	56	60	65	60	58	61	64	66	64	63	75	68	69	77	67	69	62	57	70	72	67	67	72	82	76	88	99	0	1	1	2	4	4	6	6	7	9	5	6	5	26	13	6	14	6	11	12	9	8	38	11	9	5	13	4	14	35	41	16	14	49	11	24	21	39	11	13	39	55	24	53	53	25	6	19	24	44	43	41	8	15	10	41	25	32	53	49	27	81	53	8	53	41	81	32	30	20	46	81	66	27	77	44	67	62	59	60	52	30	73	51	48	29	73	89	85	88	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-477.693181244122854	-486.744024624574195	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988864107367592	-2	8	18	27	31	34	36	43	33	45	46	41	40	38	37	41	45	49	55	50	54	45	50	50	44	42	48	42	51	47	43	45	45	52	46	51	55	59	53	46	55	62	55	53	51	60	54	57	59	64	56	54	50	60	57	46	57	51	60	58	50	60	56	58	60	58	63	54	61	65	70	63	67	67	69	70	79	65	69	73	75	66	79	68	74	63	71	74	80	81	92	0	1	2	3	4	4	9	16	4	7	12	5	15	9	9	14	16	26	20	14	45	16	10	31	14	7	31	14	13	10	15	28	15	40	25	14	36	44	53	14	30	47	36	8	25	36	45	18	18	41	30	40	17	34	39	7	29	26	27	40	26	66	23	45	61	41	46	53	37	65	60	48	51	41	72	47	49	60	42	63	57	54	81	65	50	64	72	87	76	76	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-482.165581037692846	-491.216424418144186	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997873642920575	6	13	14	25	29	35	46	41	41	34	41	43	42	35	31	45	45	39	49	45	51	47	50	46	45	40	55	49	44	51	50	44	48	51	49	49	49	56	55	52	56	55	59	52	51	52	57	55	59	59	51	58	58	56	56	53	55	53	49	62	58	67	55	56	57	57	66	58	59	60	45	59	71	69	68	70	71	64	67	75	73	68	73	76	75	75	77	85	87	77	89	0	1	1	2	4	15	18	14	14	4	15	18	6	5	4	8	8	4	18	11	16	12	6	26	5	10	7	15	9	17	16	8	9	9	25	13	71	19	45	29	30	44	55	59	9	9	34	19	27	33	17	39	40	7	45	17	19	26	20	44	51	50	20	58	51	17	65	45	64	33	6	23	82	67	68	63	70	38	49	52	76	61	62	83	73	60	61	86	84	52	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-507.381442055247192	-516.432285435698532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998911070678275	4	11	18	24	33	29	44	44	46	42	42	42	47	42	44	46	41	44	54	52	46	46	49	37	51	49	52	41	52	44	53	46	49	40	53	49	52	43	50	48	55	60	53	52	50	59	53	56	57	57	50	57	60	62	51	34	59	52	45	59	59	66	62	59	48	53	60	61	55	63	63	61	69	68	66	63	81	77	74	70	70	61	65	75	71	69	75	83	72	87	97	0	1	1	2	6	4	34	34	11	56	28	24	18	56	34	28	24	4	38	11	10	15	9	4	21	38	26	56	16	24	34	10	59	5	13	32	16	34	11	28	32	44	25	51	10	29	18	44	29	20	7	7	49	25	7	4	19	16	14	35	37	23	46	35	11	38	27	49	11	35	60	23	70	19	49	29	76	84	70	27	42	31	54	50	52	68	81	87	70	60	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-478.424996731481372	-487.475840111932712	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983960023711384	1	12	15	28	35	32	36	30	42	42	45	38	42	39	43	43	43	43	51	45	46	45	41	49	44	45	56	51	52	48	51	42	48	49	45	46	46	58	54	50	57	58	53	52	52	58	55	55	59	54	54	56	53	59	54	45	56	52	56	61	53	68	63	57	47	61	57	55	61	64	60	66	71	67	61	69	70	73	65	69	74	71	78	74	75	67	69	85	82	89	92	0	1	2	3	6	8	6	3	4	8	23	8	5	6	8	14	8	12	22	12	14	23	4	11	9	17	22	20	5	18	36	12	56	32	9	23	15	24	19	35	34	43	33	16	26	39	30	28	28	18	21	35	25	29	37	23	14	21	19	51	16	75	29	29	18	47	53	45	28	66	33	46	75	70	55	68	72	41	47	42	74	72	74	29	79	71	34	81	78	83	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
