step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-543.601531446930608	-542.129764932272792	-1.471766514657871	0.000019676184250	0.000020200269614	1.026635518180611	0.586788145653910	1	2	-1	0	1	2	2	5	4	4	2	4	4	5	4	5	6	7	5	9	7	8	9	6	10	9	8	8	9	9	9	8	10	7	9	10	10	10	8	10	11	12	11	10	10	10	12	9	12	11	11	11	13	13	13	13	12	13	13	13	12	13	12	15	14	14	14	14	12	17	14	16	13	16	15	14	17	14	16	15	16	18	16	16	16	17	17	17	18	21	19	21	21	24	3	4	0	3	3	4	4	4	5	7	3	5	7	10	4	5	10	8	3	11	10	14	16	7	19	28	15	24	22	17	22	24	22	8	15	34	24	8	34	28	9	40	45	48	6	35	45	10	33	28	27	39	63	29	35	44	45	35	27	51	52	43	48	44	58	56	37	36	27	85	20	52	37	63	49	63	44	69	22	31	64	41	76	71	54	79	54	75	65	49	70	75	38	93	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	4	2	2	2	2	3	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	4	1	1	1	4	1	2	3	1	2	3	2	1	2	1	2	1	2	2	1	1	1	1	3	1	1	2	2	2	1	2	3	2	2	1	1	3	1	3	3	1	3	1	2	1	1	2	1	2	4	1	4	7	1
5500	-551.320091233738935	-549.928201248851337	-1.391889984887556	0.000038227157089	0.000015950786852	0.417263225049296	0.600193947333605	1	1	-1	2	2	2	3	4	4	4	4	4	4	6	6	5	7	8	8	7	8	7	9	7	9	9	9	8	9	8	8	8	10	7	10	10	10	10	10	10	9	10	12	10	9	11	12	12	12	12	12	12	14	13	12	11	12	12	14	14	13	13	12	14	14	15	13	13	14	17	15	15	16	15	15	16	19	15	17	15	16	16	17	17	15	18	19	18	17	20	21	21	21	21	3	3	0	1	2	3	4	1	4	6	5	4	5	10	6	5	10	17	8	16	10	14	21	8	28	20	9	20	28	22	8	2	25	7	23	20	24	41	20	30	14	18	45	17	11	35	39	44	22	24	32	39	58	49	35	44	33	28	42	51	8	51	27	44	55	50	23	37	51	85	59	52	65	48	38	63	63	68	80	33	23	69	67	58	49	80	60	80	80	80	70	50	46	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	2	4	3	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	2	2	2	1	1	1	2	1	1	2	2	3	1	1	3	3	1	2	2	1	2	1	2	1	4	2	3	3	1
6000	-510.215706537590620	-508.211104455152565	-2.004602082438029	0.000099360605826	0.000013706675412	0.137948790654352	0.625370995554314	1	1	0	2	2	3	2	4	4	4	3	3	4	6	5	5	6	7	6	8	7	9	9	6	10	9	7	6	7	8	8	7	9	9	10	11	10	9	11	8	11	11	11	11	11	10	13	11	11	13	10	12	13	14	12	12	13	12	13	11	12	14	13	15	15	15	13	13	14	18	15	15	14	15	15	17	18	16	16	14	16	17	16	16	18	18	18	18	16	20	20	18	21	23	3	3	0	2	2	3	2	4	11	6	5	7	4	13	13	4	8	6	4	15	4	29	18	8	13	14	8	2	14	17	28	16	18	19	31	11	23	7	38	10	38	17	15	21	25	15	35	26	26	52	34	4	56	29	38	40	42	36	42	51	36	41	41	21	57	39	58	33	51	64	47	36	49	13	49	48	56	69	50	26	63	74	39	55	80	75	63	33	57	86	70	50	70	93	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	2	2	1	4	1	4	1	1	1	2	3	3	1	3	2	1	2	1	1	5	1	4	1	2	1	1	1	1	1	1	1	5	1	2	1	3	2	2	1	2	1	5	2	2	2	1	2	4	2	2	2	2	2	2	2	3	1	1	1	2	1	1
6500	-540.963953594973304	-538.892220354577944	-2.071733240395353	0.000161058685167	0.000020671933279	0.128350316887754	0.493409200630548	1	0	-1	2	1	2	2	4	4	4	3	5	5	6	5	6	7	6	7	8	8	9	10	6	10	9	8	8	8	6	8	7	10	8	9	9	10	10	10	10	10	10	11	9	10	12	14	9	10	12	10	12	14	14	12	12	12	12	13	13	14	14	12	13	14	14	14	14	15	16	16	16	16	15	15	17	19	15	15	13	17	17	15	15	17	18	18	17	19	20	19	19	20	25	3	3	0	1	2	3	2	3	1	7	3	5	8	10	9	9	8	3	3	16	10	19	20	5	21	34	14	14	11	10	18	10	11	18	19	19	21	27	19	28	21	11	38	7	12	45	10	11	32	35	15	40	58	80	44	41	29	49	45	31	15	57	27	24	37	20	23	17	12	62	65	51	67	63	44	65	4	57	80	33	53	75	68	58	57	41	70	80	83	31	62	88	74	58	1	1	1	1	1	1	1	3	2	1	2	2	1	1	1	1	3	4	4	1	2	1	1	3	1	1	1	1	2	2	1	2	3	1	2	1	1	1	2	1	1	3	1	4	2	1	4	3	2	2	2	1	1	1	2	2	3	1	1	4	6	1	2	3	2	3	2	3	3	1	1	3	1	1	3	1	8	2	1	2	1	1	1	1	4	3	1	2	2	7	3	1	2	5
7000	-490.678720842386610	-488.360574440145001	-2.318146402241581	0.000206063863080	0.000020823034571	0.101051364660376	0.664299789454487	1	1	-1	2	2	3	2	5	3	4	3	4	4	6	5	5	6	7	7	8	8	8	10	6	9	9	9	8	8	8	9	9	8	8	10	10	10	10	10	10	10	12	11	10	9	11	13	12	11	13	11	12	14	13	11	13	12	12	13	13	11	12	12	13	15	14	14	13	14	17	14	15	15	16	14	16	18	14	16	15	14	18	16	17	16	18	19	17	19	20	20	20	21	23	3	3	0	3	2	2	1	5	7	7	1	1	1	13	9	7	7	14	24	17	5	14	26	8	17	28	33	8	13	1	19	30	15	11	18	13	8	21	20	20	19	28	27	6	18	37	46	31	17	41	28	12	37	21	26	26	31	39	41	51	9	27	41	49	50	41	42	58	19	78	37	68	71	42	52	41	81	26	73	31	27	81	37	73	75	74	82	80	70	80	84	79	87	92	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	2	2	2	3	3	1	1	1	1	2	1	3	1	1	1	2	3	2	1	5	2	2	1	2	1	2	1	1	4	2	1	1	1	2	1	1	4	1	2	1	1	2	2	2	1	2	1	3	2	1	2	1	1	1	1	2	1	2	1	3	1	1
7500	-508.988199119584976	-506.366249186396317	-2.621949933188657	0.000194883810297	0.000015251990591	0.078261968338406	0.566905159619047	2	1	0	2	2	3	2	3	4	4	3	4	4	5	5	5	6	8	6	8	7	9	9	5	10	9	8	8	7	9	6	6	9	8	9	11	10	9	11	11	11	10	9	11	9	12	14	11	12	12	9	12	15	13	13	12	12	12	13	13	12	13	13	15	15	13	13	14	14	16	15	17	15	16	16	17	17	16	16	16	14	17	17	16	16	18	18	15	19	20	21	19	22	23	3	3	0	2	2	1	3	5	7	4	2	7	7	11	4	9	1	29	10	4	13	29	29	6	14	32	32	32	31	27	12	1	27	6	6	37	2	14	34	33	43	21	32	21	21	7	20	18	34	43	11	32	50	19	37	27	25	32	50	20	13	40	56	48	68	36	27	36	61	30	36	68	40	81	21	58	47	62	41	47	48	64	81	65	62	50	46	37	81	80	79	53	82	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	4	2	2	1	1	2	2	2	1	4	3	1	2	1	3	3	1	3	2	1	1	2	1	2	5	1	1	2	1	1	2	2	1	3	2	2	2	1	4	2	1	2	3	1	1	1	2	1	1	2	3	2	3	2	4	1	3	1
8000	-523.559621313050457	-521.066562777553941	-2.493058535496502	0.000203852322748	0.000017705643328	0.086855244469091	0.624878501894726	1	1	-1	3	2	2	3	4	4	4	4	5	4	6	5	5	6	8	8	9	6	9	9	4	9	9	7	7	8	8	7	7	8	8	9	10	10	10	10	10	9	11	11	9	11	11	13	10	11	13	11	13	13	14	12	11	12	10	13	13	13	12	14	14	16	15	14	14	13	16	15	16	15	15	14	16	18	15	15	14	16	17	17	17	16	15	18	18	18	21	20	20	22	24	3	3	0	1	2	1	6	6	7	6	5	5	7	9	11	5	7	11	31	18	10	31	12	6	14	24	11	12	15	21	24	16	15	21	27	8	6	28	4	29	17	8	24	21	26	35	19	19	40	26	16	26	49	40	32	18	48	28	36	41	19	44	26	38	45	26	19	45	27	41	67	46	52	75	11	64	18	54	80	49	64	78	70	79	29	57	67	65	51	47	47	78	55	73	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	2	1	3	3	1	3	1	2	3	4	1	2	1	2	1	1	1	3	2	1	2	3	2	1	1	2	2	2	2	3	2	2	2	3	2	3	2	1	3	1	1	4	2	4	1	1	1	1	1	1	1	3	1	2	1	3	3	3	2	5	3
8500	-517.297995569859381	-514.762166261936045	-2.535829307923303	0.000187673828492	0.000015736676184	0.083851202433035	0.602171520231378	1	0	-1	3	2	2	3	5	5	4	4	4	4	4	6	5	7	6	5	7	7	9	8	7	9	10	6	7	9	8	7	8	9	8	10	10	9	11	10	10	10	11	11	11	10	11	13	12	11	13	10	13	15	13	12	12	12	12	13	13	13	13	13	14	15	15	13	14	13	16	16	16	16	15	16	15	17	15	15	15	16	17	17	17	17	18	18	17	17	20	20	21	22	24	3	3	0	6	2	3	1	11	10	1	5	7	5	4	11	7	14	8	6	8	19	34	28	16	9	11	13	11	21	27	10	19	15	19	23	7	20	33	12	9	8	12	12	11	27	35	33	45	33	41	32	39	56	31	32	28	40	34	57	30	34	41	37	47	67	52	34	21	7	57	66	23	29	31	32	59	45	50	38	49	48	53	81	64	42	38	89	74	69	49	74	84	91	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	3	2	3	4	2	4	2	1	1	1	1	2	1	1	1	3	2	2	1	2	1	3	3	1	3	1	1	1	2	3	3	3	1	4	3	3	4	1	2	1	3	2	2	1	1	1	3	4	1	1	3	3	3	2	1	1
9000	-486.252108902007308	-483.505904100891257	-2.746204801116032	0.000205059416407	0.000014586628317	0.071133667365743	0.699259220001774	0	2	-2	2	1	3	3	4	5	4	3	5	5	5	5	6	6	8	8	7	7	7	8	6	9	9	7	9	9	9	9	7	9	9	9	10	9	10	9	10	9	11	11	10	11	11	14	11	12	11	11	12	14	14	12	13	13	12	12	13	13	12	12	14	16	15	13	13	15	17	16	16	15	15	16	16	18	15	17	14	16	15	17	18	17	18	18	17	16	20	21	21	22	23	3	5	0	5	1	1	5	4	11	4	3	7	6	8	7	11	10	22	20	13	13	14	21	6	22	23	2	18	22	27	21	11	15	21	24	19	13	32	27	33	22	40	33	15	6	13	29	21	31	25	26	16	63	15	30	42	42	44	34	34	26	51	42	68	60	64	37	43	13	89	80	61	57	57	57	74	42	56	74	58	64	51	68	71	66	89	60	89	64	33	84	86	90	90	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	3	2	2	2	1	1	1	3	1	3	1	1	1	1	2	2	2	1	1	1	2	1	2	1	5	1	1	1	2	2	1	1	3	1	1	1	1	2	2	1	1	2	3	1	1	5	2	1	1	1
9500	-496.933729536250269	-494.540557776747221	-2.393171759503062	0.000189209030962	0.000017889758010	0.094550233246694	0.605666714050665	1	1	-1	3	2	3	3	5	5	5	3	3	5	5	6	6	6	6	7	8	7	6	9	6	9	10	8	9	8	8	8	9	9	8	9	10	10	11	10	10	11	11	11	10	11	12	14	11	10	13	10	12	14	13	13	12	13	12	13	13	13	14	12	14	15	14	14	12	13	15	15	15	15	13	14	16	18	15	16	15	16	17	16	18	17	19	18	17	19	20	21	20	22	24	3	3	0	2	2	1	1	6	1	7	1	2	7	11	4	5	8	5	7	8	4	14	22	7	9	27	9	19	8	19	22	30	34	6	8	8	1	24	28	9	15	28	20	25	9	40	63	31	19	25	15	26	68	49	68	44	25	48	38	19	52	45	26	26	74	59	60	39	37	54	62	39	60	42	27	25	41	29	22	43	25	65	41	80	29	82	80	26	85	77	77	82	89	86	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	4	2	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	3	1	1	4	1	2	1	2	1	1	1	1	3	1	1	2	1	1	2	4	4	3	4	2	3	1	3	2	5	1	2	3	1	1	1	2	2	3
10000	-529.036249037408083	-526.462812418753060	-2.573436618655006	0.000168117618375	0.000013674441385	0.081338538560352	0.577201774277646	1	1	-1	3	2	2	3	3	5	5	3	3	5	5	6	4	6	8	7	9	7	7	9	7	10	10	9	7	9	8	9	8	7	8	8	10	8	10	10	10	8	12	11	10	10	12	13	11	11	11	10	12	15	13	11	13	12	13	13	12	13	13	13	13	15	15	14	15	14	17	16	15	15	15	15	16	18	16	17	15	17	15	16	18	17	18	16	16	19	19	20	20	22	22	3	3	0	6	2	1	1	5	11	8	1	6	4	6	7	8	3	33	10	16	10	14	24	7	17	27	41	4	9	33	28	9	15	13	17	34	6	41	5	27	33	36	37	23	18	23	55	40	29	19	23	13	25	32	19	17	34	37	37	23	28	50	37	37	27	62	13	36	50	66	64	28	59	19	63	64	42	67	80	30	57	56	61	73	54	57	48	62	62	75	30	77	91	91	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	3	1	1	1	3	2	1	1	2	1	1	2	2	1	1	1	1	3	1	4	1	1	1	1	1	1	2	1	1	2	2	1	3	2	3	2	4	1	3	2	2	3	1	3	3	3	1	4	2	1	1	1	2	1	3	1	2	5	1	1	3	2	1	1	2	2	3	2	3	3	2	4	1	1	1
10500	-525.257806967597617	-522.149775296620874	-3.108031670976722	0.000256244471332	0.000014111187780	0.055069238008784	0.615685043003556	1	1	0	3	2	2	2	5	3	4	3	3	4	5	5	4	7	8	7	5	7	9	9	6	8	10	7	9	7	9	8	9	10	9	9	10	10	10	9	10	10	12	9	10	11	10	12	11	12	11	11	13	14	14	12	13	13	12	13	12	14	12	13	14	14	14	15	14	13	18	15	15	15	14	15	16	19	15	16	12	15	18	16	16	16	18	17	18	18	18	20	18	22	24	3	3	0	5	2	1	3	16	3	1	1	2	2	7	6	6	10	8	12	2	11	8	25	10	29	23	8	21	15	17	8	20	28	21	24	1	31	39	18	25	17	23	8	10	19	30	33	22	36	28	13	26	42	30	36	48	39	19	17	31	38	27	38	62	57	40	19	52	38	54	36	38	18	40	31	47	45	61	80	28	57	87	49	64	54	59	83	84	17	75	66	31	92	93	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	2	1	1	2	2	1	1	1	1	1	4	2	1	2	2	2	2	3	2	1	2	2	2	1	1	3	4	1	2	2	2	2	4	2	2	2	3	1	2	1	1	1	2	1	1	2	1	2	5	1	2	5	2	1
11000	-540.166913181870427	-537.709271964631853	-2.457641217238609	0.000169792574969	0.000015191240500	0.089469404083811	0.578526437456898	1	2	-1	2	1	1	3	4	5	5	2	4	4	6	6	6	7	6	8	7	7	8	10	7	8	10	7	8	9	9	8	9	8	8	9	10	11	11	10	10	11	11	12	10	11	10	14	11	12	12	10	13	14	11	13	11	12	11	13	14	14	13	13	15	13	14	14	14	15	17	15	16	15	13	15	16	18	15	16	15	15	17	15	18	17	17	17	16	19	20	20	20	21	25	3	5	0	5	3	3	6	4	7	7	5	11	4	7	9	7	10	5	18	4	10	14	10	3	18	24	2	14	21	33	14	34	8	8	8	19	4	32	13	25	18	13	44	10	19	8	39	24	23	42	16	26	63	26	45	21	42	26	48	51	8	56	4	48	39	15	13	65	63	63	55	63	62	19	42	64	65	49	42	29	74	65	37	56	66	30	73	62	47	71	86	88	78	82	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	4	1	2	1	1	2	4	2	1	2	1	1	1	1	1	2	3	2	1	4	1	2	1	3	3	2	2	2	3	3	2	2	1	2	2	1	1	1	2	1	1	1	2	5	2	5	3	1	5	3	1	1	1	1	2	1	2	3	1	3	1	3	3	1	2	3	3	1	4	1	1	2	3	2	2	3	3
11500	-512.750290994877787	-509.862060068261769	-2.888230926616047	0.000192989795814	0.000012371431150	0.064104068807322	0.638916136560932	2	1	-1	3	2	1	1	5	4	5	4	4	4	5	7	6	6	7	7	9	7	8	9	7	9	9	7	8	6	8	6	8	9	8	9	9	10	10	11	11	10	11	11	10	10	12	11	10	11	12	11	12	14	13	11	11	11	12	13	12	14	13	13	14	15	14	14	13	13	17	15	16	14	15	15	16	17	15	16	16	15	16	15	18	15	18	19	17	19	20	20	22	22	24	3	3	0	1	2	3	3	5	1	6	5	4	2	9	2	9	14	5	10	1	1	29	31	11	8	24	29	10	11	9	7	16	28	11	31	21	7	32	30	25	31	9	11	18	32	38	27	26	26	26	8	38	50	28	18	27	30	30	42	30	38	42	32	63	63	58	43	36	43	74	28	73	32	44	43	47	56	41	74	37	63	20	32	76	40	68	64	41	77	82	78	87	74	92	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	1	2	1	4	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	4	1	1	1	3	3	5	2	1	1	3	1	1	2	2	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	2	2	1	2	3	1	2	4	2	2	2	1	1	3	1	4	3	1	2	2	3	3	1	1	2	2	3	1
12000	-547.875490343689535	-545.616964726035008	-2.258525617654501	0.000246236750227	0.000026282223326	0.106735583950753	0.558114355118458	1	2	-1	3	1	3	3	5	5	1	3	4	3	6	6	5	7	7	7	8	6	9	10	6	10	10	6	6	8	7	8	8	9	8	9	10	11	9	10	10	11	9	9	9	10	8	14	11	11	11	11	12	14	12	12	12	12	12	12	12	13	13	13	14	16	15	14	14	13	16	16	17	15	15	15	16	18	15	16	15	17	17	16	17	14	16	18	16	17	20	20	19	22	23	3	5	0	1	3	1	2	6	4	3	1	2	10	13	7	7	6	14	11	12	6	31	33	3	42	42	6	6	14	2	28	6	19	15	7	31	28	21	32	46	43	18	21	18	20	17	48	27	43	26	30	26	60	42	30	45	51	26	9	40	26	19	50	26	73	51	24	50	20	85	59	30	46	63	48	66	76	52	59	62	40	63	53	78	58	62	66	42	65	78	30	71	77	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	2	2	2	1	1	3	1	1	2	1	1	1	1	3	1	1	3	1	3	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	3	1	1	1	3	2	2	2	2	2	1	2	4	1	3	1	1	6	3	1	2	1	1	2	2	1	3	2	2	1	1	1	1	4	1	2	8	1	2	4
12500	-543.665944636587483	-540.975519880067054	-2.690424756520450	0.000245791253113	0.000018239809076	0.074208536084440	0.522369016946823	1	2	0	3	1	2	2	4	5	5	4	3	4	6	6	5	6	7	7	7	7	7	9	6	9	7	8	9	9	8	7	7	9	9	8	10	11	11	10	9	10	11	12	10	10	12	13	12	11	12	11	13	15	12	12	11	13	13	13	13	12	13	14	13	15	14	14	15	15	17	15	16	16	13	16	17	19	15	16	14	16	16	17	17	17	16	18	18	17	20	20	21	21	25	3	5	0	5	3	3	5	1	1	6	1	5	2	7	12	5	2	1	16	5	1	7	20	13	22	10	7	35	22	17	16	11	10	24	19	27	23	20	16	31	20	28	36	26	11	44	41	44	34	10	36	16	37	29	34	6	36	35	8	51	36	25	43	42	30	52	34	59	9	47	54	74	49	14	66	34	40	42	71	23	19	80	71	58	71	25	86	71	74	49	87	14	42	51	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	3	4	1	3	3	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	3	1	1	1	1	2	3	1	2	2	1	4	1	4	1	1	1	3	2	2	6	1	1	2	1	1	2	1	3	1	6	2	1	1	4	4	1	3	6	3	1	2	5	1	1	2	1	2	1	2	1	5	1	8	5	8
13000	-549.169177283924569	-547.189377273856621	-1.979800010067896	0.000152133160194	0.000021573681460	0.141807883517262	0.515436852801542	2	2	-1	1	0	1	2	4	4	5	3	5	4	5	6	6	7	7	7	7	7	9	8	7	9	8	8	7	9	8	8	8	10	8	10	10	11	10	9	10	9	9	11	10	10	12	13	11	12	12	12	11	14	13	9	13	12	12	13	13	14	13	11	11	15	14	13	13	14	17	14	16	15	13	16	16	18	15	16	16	16	16	15	17	17	18	19	17	18	21	19	21	22	25	6	5	0	5	3	3	4	7	6	5	7	4	6	13	13	2	4	15	15	9	3	14	28	10	14	10	24	15	17	13	15	10	21	18	9	16	17	12	31	26	21	14	10	15	19	36	15	1	29	55	23	39	74	25	15	64	48	10	21	58	40	22	31	25	47	64	8	63	48	58	39	50	54	23	48	17	74	64	28	8	28	57	54	81	22	81	80	21	63	76	80	86	92	85	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	1	5	2	1	1	3	1	1	1	1	2	1	1	2	1	4	2	1	3	1	1	1	2	2	2	1	2	3	4	1	2	2	1	1	1	2	1	1	4	2	1	2	2	2	2	1	2	3	1	2	2	3	3	1	1	3	5	4	2	6	6	4	2	1	1	6	1	1	4	5	2	2	2	1	4
13500	-501.874299051823186	-499.131817328447312	-2.742481723375860	0.000182267974445	0.000013001713921	0.071332958850541	0.558057854907788	2	1	-1	3	1	3	2	4	4	4	4	4	4	5	5	5	6	7	7	7	7	7	9	6	8	9	8	8	8	8	9	7	9	9	9	10	8	10	11	10	10	11	11	11	10	10	13	10	11	12	11	13	14	14	12	12	12	12	14	12	14	12	13	14	15	15	14	14	14	17	16	17	15	15	15	16	17	15	16	14	16	16	16	17	17	18	17	17	18	20	20	22	22	23	3	3	0	2	3	1	3	1	3	1	4	7	5	11	6	1	8	4	15	16	13	15	25	7	9	15	24	7	13	15	21	8	29	25	11	13	21	33	18	33	26	17	31	21	31	19	26	4	32	36	34	58	46	62	26	34	48	34	19	30	9	25	34	24	51	52	34	58	23	78	67	23	52	30	49	59	74	44	33	50	64	64	58	66	25	80	31	23	42	85	84	88	76	82	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	3	3	2	1	2	1	1	2	3	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	2	1	1	2	1	1	3	2	4	2	2	4	2	1	1	1	2	1	1	3	1	3	2	1	2	2	3	1	1	1	2	1	4	2	3	2	2	2	2	3	3	3
14000	-508.949388434362049	-506.624923904640525	-2.324464529721520	0.000205267311418	0.000020624681915	0.100477186417622	0.601886680625209	0	0	-1	3	2	2	3	3	4	4	4	5	5	6	6	6	7	7	8	8	7	8	9	6	9	9	8	8	9	8	8	8	9	8	9	9	10	10	10	9	11	11	11	9	9	11	14	11	11	12	11	12	14	11	13	11	12	11	13	13	13	13	13	14	13	15	13	15	13	17	16	16	15	15	13	17	19	15	16	13	16	17	15	17	17	18	19	17	18	20	19	21	22	25	3	3	0	5	2	1	2	2	1	4	7	7	4	8	11	10	14	14	17	4	10	10	10	4	14	27	16	16	24	18	14	16	15	6	34	16	31	35	13	10	33	38	28	21	24	15	62	19	45	51	23	31	75	25	36	22	7	21	4	15	36	49	56	28	23	65	31	47	9	59	62	39	80	48	32	47	76	75	49	58	64	55	62	26	31	49	74	83	32	85	70	79	86	90	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	3	2	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	2	2	1	2	1	2	3	1	2	1	1	1	3	1	1	2	1	5	1	4	3	1	1	1	2	2	1	2	1	5	1	2	3	1	2	3	2	1	1	2	1	1	2	1	4	4	4	2	1	5	1	1	3	1	2
