step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87
5000	-290.545236879939409	-299.596080260390750	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970271239731456	0	4	2	3	5	5	6	3	6	15	6	6	4	5	7	8	7	9	8	6	8	10	9	8	10	10	11	10	9	11	13	14	15	11	7	11	11	7	10	12	13	12	16	13	12	15	21	10	8	11	13	14	10	11	11	15	12	10	11	13	8	13	16	10	13	13	10	16	13	13	17	12	14	14	15	19	11	13	15	13	9	13	19	21	23	29	26	0	8	1	3	13	2	2	3	14	70	5	3	3	8	9	12	6	17	38	8	9	24	17	35	7	21	48	4	35	81	59	42	29	39	14	49	28	6	24	25	57	64	30	36	24	60	43	61	2	67	40	44	19	53	39	51	48	61	81	28	7	57	74	5	72	77	18	45	55	55	45	24	66	24	37	41	28	36	73	22	7	72	43	79	43	87	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-262.581910329888331	-271.632753710339671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990496417025940	0	3	2	2	2	4	5	5	5	13	4	8	6	7	7	6	8	8	8	9	10	7	9	9	11	10	10	9	10	10	12	14	14	10	10	11	11	10	9	12	9	8	15	13	11	15	21	12	11	10	13	12	11	12	13	15	10	14	13	12	13	13	13	13	11	11	11	20	11	14	17	13	14	14	14	14	15	15	14	17	17	17	20	21	23	24	26	0	1	1	1	1	5	11	6	5	40	4	5	6	6	16	11	13	22	9	16	22	9	8	18	20	20	18	15	8	13	69	55	52	19	39	26	29	28	19	50	15	13	72	23	35	32	83	21	57	17	53	50	39	21	57	21	12	50	29	69	36	66	24	42	35	12	21	75	23	48	78	21	59	67	52	48	76	49	49	32	10	78	43	68	84	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-262.749367905563531	-271.800211286014871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987198151673982	0	3	2	3	2	4	3	3	5	13	5	9	4	7	6	7	8	9	8	8	7	10	8	8	11	10	11	11	9	11	14	13	16	10	10	7	11	12	11	11	11	9	14	13	11	16	20	12	12	10	9	12	12	13	14	13	8	10	15	11	13	12	17	10	14	12	15	16	13	14	17	13	13	14	14	16	13	15	14	11	15	15	20	21	22	28	25	0	5	1	3	1	3	3	3	4	41	3	36	8	9	6	9	16	19	36	36	4	29	14	15	35	20	21	35	17	58	49	80	43	18	14	2	12	42	50	24	51	13	66	53	51	28	33	29	41	42	17	45	25	66	52	22	8	17	38	17	35	34	27	51	80	45	10	69	25	77	82	45	40	66	48	82	39	32	60	24	69	40	46	47	47	84	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-268.066355344870374	-277.117198725321714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996452103927768	-1	3	1	4	5	4	6	5	3	14	5	9	6	7	6	8	9	9	8	7	9	9	10	7	11	11	11	12	9	10	14	12	16	11	8	11	12	11	10	12	12	10	15	12	12	15	21	11	10	8	10	13	13	11	12	12	13	13	13	14	13	14	16	7	13	11	14	21	13	14	17	13	8	10	12	16	15	15	15	15	16	16	19	20	22	25	18	0	3	1	9	4	9	6	9	3	53	4	24	8	11	4	13	20	35	64	9	19	13	19	15	42	12	21	18	50	35	32	22	45	51	11	17	25	29	50	12	21	50	72	36	27	61	28	30	29	14	73	45	66	49	54	39	39	34	42	36	25	72	58	6	23	18	44	87	34	75	79	39	13	20	73	65	17	19	59	27	60	43	72	48	76	47	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-265.217592249418601	-274.268435629869941	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995795485731757	0	3	2	5	3	3	6	2	5	15	5	8	5	2	2	7	10	4	7	8	9	8	10	8	10	11	11	12	4	10	12	13	15	11	9	9	10	11	9	12	12	13	14	13	12	16	17	13	10	11	12	12	11	14	14	16	12	13	13	12	11	11	16	11	12	10	13	21	15	14	13	12	11	14	14	18	11	16	15	17	14	15	19	21	23	29	26	0	15	1	5	3	15	13	1	6	51	3	4	29	1	1	2	19	2	15	7	12	6	24	19	39	23	30	30	14	12	62	61	40	25	20	19	18	36	20	27	25	28	65	26	6	30	69	26	35	37	50	36	16	45	52	79	50	49	72	62	24	21	55	36	17	39	31	83	65	22	26	17	49	64	58	81	39	31	44	65	59	42	80	83	68	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-267.631447855007082	-276.682291235458422	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986496240001668	-1	3	2	3	5	5	6	4	5	14	5	7	5	8	7	8	10	8	7	9	11	11	10	9	6	8	10	11	9	11	14	12	16	12	12	11	10	12	9	12	12	12	14	12	12	15	19	13	8	6	10	12	9	12	14	13	11	9	10	13	13	10	17	12	13	13	15	19	15	15	15	13	14	13	13	18	10	15	15	17	12	16	18	21	16	29	27	0	1	1	3	2	3	4	2	2	36	4	25	3	19	13	19	14	7	11	11	20	26	19	15	9	2	25	17	6	24	41	22	60	22	77	16	19	7	18	30	20	59	35	23	21	55	63	59	13	3	18	20	26	37	81	23	51	18	50	32	28	39	82	27	57	52	45	60	35	72	61	35	66	44	34	33	16	48	72	10	22	61	82	47	78	84	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-262.197865418993501	-271.248708799444842	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998909532753505	0	2	2	2	3	4	3	5	5	14	6	9	7	8	6	6	8	6	7	9	11	11	8	9	10	10	10	11	9	9	14	12	16	11	12	8	9	11	10	11	9	13	16	12	12	14	17	12	12	9	10	14	12	14	15	15	12	14	15	13	14	14	16	11	12	13	14	19	16	16	18	13	14	14	15	14	14	16	16	13	16	16	18	22	24	28	21	0	1	1	1	2	7	1	2	6	40	9	36	16	15	6	2	16	8	15	7	24	41	11	23	12	24	6	12	13	19	39	25	46	27	40	15	15	24	36	12	5	34	57	27	40	35	24	25	21	8	8	32	51	48	62	42	28	26	54	34	72	60	62	30	64	16	49	47	57	59	10	32	57	66	60	29	32	73	52	29	56	67	60	63	68	84	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-253.520117238545026	-262.570960618996367	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992700910105444	-1	4	2	4	2	3	5	5	5	13	6	8	7	7	6	7	10	8	8	8	8	11	9	9	6	9	10	11	10	8	14	10	15	11	12	10	12	11	11	12	8	12	15	12	10	15	15	12	11	11	11	13	13	14	11	16	13	13	15	13	14	13	17	12	13	10	13	19	12	16	16	13	13	15	14	17	15	16	15	17	14	16	18	21	24	22	19	0	5	1	5	1	3	6	6	2	50	6	25	2	25	7	2	24	25	4	16	25	29	18	20	4	18	24	45	21	8	44	16	73	29	51	14	66	45	24	12	16	28	75	32	18	67	65	19	17	26	26	27	28	65	23	58	27	24	49	27	50	50	61	22	22	19	40	63	51	53	60	64	42	57	66	54	57	79	39	59	66	47	70	68	86	87	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-290.745962218142608	-299.796805598593949	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975710686241588	0	3	1	3	5	2	6	5	5	9	4	8	2	7	7	7	8	6	4	9	5	8	7	9	10	10	10	12	5	8	14	12	15	11	12	11	8	9	9	10	12	13	16	7	10	10	18	12	9	5	12	13	12	13	13	15	12	14	12	13	13	13	14	12	13	12	15	19	14	14	18	11	13	14	14	19	15	12	14	11	16	17	18	21	22	28	24	0	1	1	3	13	1	8	2	11	12	6	29	1	29	2	6	29	19	1	22	2	23	6	23	19	18	37	40	6	7	10	26	65	23	36	15	23	15	17	38	30	37	33	8	16	7	81	20	11	13	38	25	45	53	46	57	12	45	34	64	35	57	28	49	35	49	64	71	34	38	67	24	27	41	78	71	75	46	32	10	61	75	56	67	68	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-277.114622101121029	-286.165465481572369	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994224120468803	0	2	2	3	3	4	5	4	5	11	6	9	6	8	6	8	5	6	8	9	7	11	10	6	7	11	10	12	8	7	11	13	16	12	11	10	12	10	10	11	10	11	13	12	8	15	20	12	11	12	13	14	10	13	14	15	13	13	12	11	10	14	16	12	13	13	14	22	16	16	16	14	12	15	15	16	15	16	15	14	16	12	18	22	16	27	25	0	1	1	3	2	4	6	4	6	27	4	16	5	15	8	8	4	8	21	13	15	41	9	3	1	7	18	22	13	6	39	40	74	29	20	17	41	29	16	29	24	25	35	12	21	64	56	53	30	53	35	59	20	28	66	34	35	34	41	41	21	57	43	49	28	29	57	47	79	58	44	12	39	62	42	23	35	52	48	31	67	53	73	47	72	87	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-244.376115124894909	-253.426958505346249	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990116529381460	0	3	2	5	4	4	5	5	5	10	5	9	7	6	7	6	8	7	8	8	7	11	8	7	9	10	9	12	8	9	14	13	16	12	11	12	10	10	10	11	13	12	16	11	11	15	20	12	11	11	13	14	13	13	14	16	10	11	14	13	14	14	15	10	12	12	14	21	16	16	18	13	13	14	14	18	12	15	14	13	16	16	17	19	22	24	25	0	3	1	6	3	3	2	6	2	15	3	13	9	8	7	8	14	4	4	8	4	15	16	7	9	25	21	17	16	20	53	40	60	49	12	38	21	29	19	25	50	37	64	39	10	45	71	39	57	39	39	80	39	22	60	52	12	13	32	40	45	73	74	27	38	10	45	70	60	67	56	34	26	73	35	56	40	31	57	48	48	66	70	56	47	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-267.216953258555407	-276.267796639006747	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990860707246143	-1	3	1	2	5	3	6	5	5	8	6	9	7	8	6	6	7	8	7	9	11	11	9	8	10	10	10	10	8	11	15	10	16	12	9	10	11	11	8	11	13	8	16	13	10	15	21	9	12	11	9	10	7	13	15	8	11	14	15	14	13	13	14	12	13	13	15	21	10	14	15	12	12	14	14	18	15	15	15	16	17	16	19	16	24	29	26	0	3	1	3	2	3	9	2	4	7	2	18	4	8	8	3	5	7	8	19	35	20	17	17	42	53	20	19	17	69	54	10	62	48	16	11	51	23	19	20	64	7	34	42	48	50	83	14	50	56	29	20	5	10	44	53	14	20	66	22	37	22	40	39	51	30	64	33	39	73	75	30	18	45	40	84	50	49	22	46	80	70	80	66	68	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-264.901248596757114	-273.952091977208454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988596788060875	0	2	2	4	4	5	6	3	6	15	5	8	6	6	6	5	9	8	8	9	11	10	7	8	10	10	11	12	10	10	13	12	15	11	10	12	12	11	11	8	12	12	14	13	10	12	16	13	8	11	13	13	13	12	10	11	13	12	13	11	13	13	14	11	12	13	15	21	14	13	12	13	12	13	13	17	12	15	13	15	14	17	17	19	23	28	26	0	1	1	8	2	3	6	1	4	44	5	9	16	16	6	5	24	9	13	9	17	6	5	13	17	19	20	64	49	19	56	27	69	49	12	6	18	17	45	7	50	25	61	36	49	34	80	45	2	24	56	60	39	29	23	5	32	64	21	23	32	29	44	13	64	28	59	84	48	60	22	41	30	60	34	43	25	79	71	48	56	65	63	47	75	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-252.483934405974935	-261.534777786426275	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994614075684825	-1	4	2	4	5	5	6	4	6	13	6	9	7	7	3	6	9	6	8	8	11	11	9	8	8	9	11	11	9	10	13	13	17	11	8	7	11	12	6	12	13	10	16	12	10	15	20	12	11	9	12	14	10	13	13	15	13	13	12	14	13	14	17	13	14	12	8	22	16	16	16	12	14	15	15	18	15	12	16	15	16	11	19	22	23	30	27	0	15	1	3	8	15	6	3	15	49	5	6	6	8	3	4	24	5	39	5	26	53	24	16	39	13	9	42	67	17	59	49	46	53	36	6	23	49	4	34	20	23	60	27	13	58	76	49	29	20	42	38	18	82	53	57	30	44	67	27	28	51	58	21	34	34	9	76	10	49	32	53	28	21	60	69	21	34	44	52	65	50	71	47	84	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-285.086477900662032	-294.137321281113373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991390087563889	0	3	2	4	5	5	5	5	6	14	4	9	6	8	6	7	8	6	8	10	8	10	6	7	11	6	9	10	8	9	14	13	15	9	11	9	11	10	10	12	13	6	15	12	12	14	21	13	8	11	12	13	9	13	12	13	12	12	15	11	12	14	16	12	14	11	13	22	11	16	16	14	14	12	14	19	10	15	16	11	17	17	20	21	21	25	27	0	3	1	1	3	4	11	4	4	32	3	16	11	13	2	5	6	7	16	29	15	27	2	9	34	2	6	19	7	14	32	60	10	16	18	17	49	18	34	24	50	4	67	77	29	19	76	80	2	36	38	66	16	53	35	35	77	25	72	17	7	69	33	20	48	29	7	84	19	48	72	51	16	20	52	74	21	41	74	77	46	46	62	83	57	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-272.605211465828461	-281.656054846279801	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991030993903480	0	1	2	1	5	5	6	4	2	15	5	8	6	8	5	5	10	4	7	9	10	10	9	9	10	11	6	12	8	11	14	14	14	6	12	8	10	11	10	11	13	13	16	11	12	15	20	6	12	11	13	13	13	12	13	15	9	14	13	12	14	13	16	11	10	12	14	22	16	14	16	14	12	14	13	18	15	14	16	16	16	15	19	18	23	27	23	0	1	1	1	4	8	8	3	2	42	8	3	6	11	9	18	36	2	11	19	19	12	29	36	12	23	8	64	13	57	17	28	60	3	23	19	7	57	14	11	54	66	55	36	19	42	83	1	24	37	37	37	40	64	73	75	11	64	22	50	75	30	56	22	23	25	52	47	41	26	39	28	50	40	44	43	61	64	10	78	52	55	84	56	83	47	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-273.374460683673249	-282.425304064124589	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998533758733661	0	2	2	5	4	4	5	5	5	13	6	9	7	3	4	7	8	9	6	10	11	8	6	6	10	7	9	9	9	7	13	14	14	11	3	10	12	10	9	11	8	12	14	12	12	13	20	8	12	12	11	13	13	12	13	15	12	13	14	14	14	10	17	13	14	13	13	22	15	15	18	11	12	14	13	18	14	13	15	16	13	16	19	21	23	23	19	0	1	1	6	14	3	2	35	35	34	15	16	15	1	2	23	23	17	5	39	38	7	2	8	41	11	48	26	22	11	45	50	52	62	3	48	27	48	7	29	8	62	72	51	48	20	63	30	12	29	6	37	40	27	73	64	62	13	81	49	25	17	69	45	40	45	72	47	53	67	58	41	48	45	30	80	42	34	42	56	25	60	71	47	87	76	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-279.640223354499085	-288.691066734950425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996431835107226	-2	3	2	2	4	4	6	4	6	14	5	8	6	7	5	8	7	8	7	9	8	9	8	7	9	10	10	7	9	11	14	13	13	11	8	12	9	10	10	12	12	9	16	13	11	13	17	12	12	9	13	12	12	5	10	15	10	13	15	10	11	8	14	11	13	12	12	21	15	14	18	11	14	14	15	18	14	16	16	16	16	15	19	22	22	28	26	0	4	1	1	4	4	8	2	3	64	6	13	8	7	6	9	3	11	8	3	7	7	15	8	24	37	14	54	6	15	67	53	25	23	11	35	11	29	12	55	72	18	32	16	25	40	75	57	26	62	12	27	38	8	35	10	50	18	33	62	60	8	30	38	50	38	64	83	46	45	65	27	39	44	51	43	36	26	73	31	56	10	69	68	69	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-281.768053214603754	-290.818896595055094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997141943038060	-1	1	2	5	4	5	3	4	5	15	6	9	5	6	4	8	8	7	7	10	10	10	9	7	10	11	8	12	7	11	7	12	17	12	11	12	8	11	10	7	11	11	16	11	12	14	17	12	12	9	10	14	8	12	15	15	12	14	13	13	8	13	16	12	10	13	11	20	13	13	18	13	14	14	12	13	12	15	5	15	14	16	18	22	21	28	26	0	1	2	7	3	8	2	3	15	30	79	40	2	7	7	24	40	9	9	16	19	3	9	7	50	22	29	30	9	21	9	37	72	61	53	20	79	22	24	15	12	12	73	12	23	57	62	21	65	29	17	59	13	39	49	36	21	32	36	54	29	25	36	20	17	54	22	10	54	38	48	36	70	75	67	32	39	76	5	76	70	34	34	68	43	87	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-262.008922810369768	-271.059766190821108	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987645094999015	0	3	1	3	5	5	6	5	4	13	6	7	6	5	6	7	10	9	6	10	11	8	8	7	10	10	8	12	10	9	12	12	16	12	9	11	9	10	10	11	12	13	14	12	12	15	20	12	10	11	10	12	11	11	14	15	13	7	14	12	13	9	17	12	13	14	14	13	15	14	15	11	13	13	13	18	14	11	15	14	17	15	20	19	23	28	26	0	1	1	3	4	2	6	4	4	28	9	8	14	2	3	2	24	24	8	27	15	11	11	9	22	23	19	21	22	13	29	11	45	49	13	30	7	30	35	30	21	21	53	29	26	43	63	23	13	38	18	50	38	35	31	67	26	7	21	24	31	27	79	49	29	60	73	78	75	28	10	27	38	50	54	71	44	37	57	10	46	21	46	76	59	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-263.969982769707087	-273.020826150158427	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992447178196055	-2	4	2	5	3	4	5	4	5	15	6	6	4	6	7	7	7	8	6	9	5	8	7	9	10	8	10	11	9	11	14	13	17	7	11	8	11	10	9	12	13	11	10	12	12	15	20	11	8	12	12	13	13	14	14	16	13	14	15	13	13	11	16	12	13	14	14	19	15	16	17	14	14	15	14	19	14	12	14	16	11	15	18	21	24	27	26	0	3	1	8	1	3	5	3	13	61	9	4	5	8	21	2	19	19	13	26	5	23	12	34	34	23	34	18	49	7	45	43	46	14	49	4	27	49	19	37	40	12	26	42	28	72	74	23	4	27	62	37	50	60	40	53	78	78	40	27	78	43	74	62	29	64	51	59	73	51	63	48	64	53	61	59	53	81	44	55	29	55	35	67	84	85	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
