step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-544.193651445617661	-542.505361939734485	-1.688289505883165	0.000017342814125	0.000027174074153	1.566878013925178	0.704658238960172	-1	1	4	3	4	6	5	3	5	5	6	7	6	7	9	8	9	9	9	10	12	10	11	12	12	12	13	13	14	13	14	12	15	16	14	15	18	16	18	18	17	17	17	17	18	16	19	18	18	17	18	17	19	21	20	20	19	20	21	21	22	22	21	21	23	23	23	23	23	26	24	28	25	26	25	27	25	27	28	29	29	30	30	0	1	4	2	1	3	4	2	5	8	9	8	9	9	7	11	10	13	9	14	15	10	19	14	15	17	32	24	20	25	21	23	25	28	28	25	46	36	34	50	36	38	38	36	27	31	36	36	34	35	36	46	46	46	53	50	50	43	38	41	51	52	53	57	58	63	0	64	21	75	68	75	68	68	68	75	68	73	71	68	77	79	72	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	1	3	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	1	1	2	1	1	2	5	1	1	2	1	2	1	1	1	1	2	3	2	1	1
5500	-547.762765146651418	-546.276828837296875	-1.485936309354572	0.000029152257354	0.000031040501657	1.064771804148823	0.594825985137385	-1	1	4	2	3	6	6	4	5	6	6	7	6	8	7	9	9	9	10	9	11	11	11	12	12	11	13	13	13	14	14	13	16	15	14	14	17	15	17	19	16	17	17	18	19	16	19	16	20	17	18	19	18	20	19	21	21	19	20	19	21	20	20	22	23	22	24	24	24	27	24	27	26	26	26	28	27	27	26	29	29	31	32	0	1	1	2	1	3	5	4	5	8	5	8	9	9	7	11	10	9	20	14	7	10	19	14	15	10	23	20	24	25	21	23	36	20	28	25	46	36	34	50	36	38	36	36	27	31	38	36	34	28	41	46	46	46	53	50	50	51	47	51	51	52	37	50	58	63	0	64	32	68	64	71	68	64	68	75	64	75	71	75	77	70	80	1	1	2	1	3	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	3	4	2	1	2	1	1	2	2	1	3	1	2	1	1	1	1	1	1	1	2	3	1	2	1	3	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	1	7	2	1	2	1	2	2	1	2	1	1	1	2	2	2
6000	-464.250449568616034	-462.877077853260857	-1.373371715355165	0.000070267520879	0.000032846798090	0.467453493152371	0.754356383926521	0	2	5	3	4	6	6	5	4	6	6	7	6	7	6	8	9	10	9	9	9	11	11	12	12	12	13	12	14	13	14	13	14	14	14	15	17	17	17	18	17	17	16	18	19	17	19	18	19	16	19	19	19	22	20	20	21	20	21	21	21	21	21	23	22	23	21	23	24	26	24	29	26	26	25	27	26	27	25	29	29	31	32	0	1	4	1	1	3	4	2	2	4	9	4	9	13	2	11	12	19	14	10	5	10	20	20	21	17	18	14	18	25	21	23	30	20	14	25	31	36	34	50	36	36	25	36	27	31	38	36	39	35	36	46	46	53	53	50	56	51	38	51	51	53	52	57	58	63	0	57	67	68	68	75	68	75	68	79	64	70	71	68	77	70	80	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	1	2	3	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2
6500	-469.591751196874498	-468.228253004821795	-1.363498192052702	0.000076877299767	0.000039982150588	0.520077457320738	0.651326166071309	0	2	6	3	5	5	6	3	5	5	7	6	6	7	8	9	9	9	9	10	11	10	12	11	12	13	11	12	13	14	15	13	16	17	14	14	18	15	18	19	16	15	17	17	18	16	20	19	19	16	18	19	19	21	20	20	21	20	21	20	21	21	20	22	21	23	20	23	24	27	24	28	26	27	25	28	26	28	27	30	29	31	31	0	1	6	1	4	4	1	2	4	8	7	4	4	9	4	7	10	13	13	14	15	10	27	14	7	12	18	18	14	25	21	27	25	35	28	25	46	36	34	50	36	36	36	38	27	31	44	43	34	28	38	46	46	46	53	40	40	51	33	51	51	53	46	40	58	63	0	40	67	68	64	70	68	75	68	79	75	73	71	70	77	71	72	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	4	1	2	3	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	2	1	2	2	1	1	1	1	3	1	1	2	2	2	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	3	1
7000	-471.072668402573868	-469.651713404619272	-1.420954997954607	0.000078257704533	0.000028906060656	0.369370157594417	0.665211468923905	0	2	6	4	2	6	5	5	4	4	6	7	7	8	8	8	8	10	9	9	12	10	11	12	11	13	12	11	13	14	14	14	15	16	15	12	18	14	17	19	17	16	17	17	18	17	19	19	18	18	19	19	19	21	20	21	20	20	21	21	21	21	21	22	23	22	21	23	25	26	24	29	26	27	25	27	27	27	27	29	30	30	30	0	1	4	1	1	4	2	10	5	2	9	8	9	9	7	11	8	14	9	11	15	10	20	20	19	22	20	20	14	21	19	23	30	24	28	25	46	36	34	50	38	38	38	36	24	31	44	43	34	35	41	46	46	53	46	50	40	51	30	41	47	37	53	57	58	54	0	64	67	68	64	75	75	68	68	64	75	73	71	75	77	80	79	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1	3	2	2	2	1	2	1	2	1	1	2	1	3	2	1	2	2	1	1	1	1	1	1	1	1	2	3	2	1	1	1	3	1	1	1	1	1	2	1	1	3	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1
7500	-476.808609217905087	-475.349890936402801	-1.458718281502291	0.000094902934589	0.000031102165576	0.327726067802350	0.711622948338962	0	2	5	3	4	6	6	4	6	6	6	7	7	8	8	9	9	8	10	9	9	10	11	11	13	13	11	12	13	12	13	14	15	17	14	14	18	16	17	18	17	17	17	18	18	17	19	16	20	19	18	19	19	20	20	21	21	20	18	19	19	22	21	21	22	23	23	23	25	26	25	27	26	27	26	28	26	28	27	29	29	29	31	0	1	4	1	4	3	4	2	4	8	5	8	2	9	4	11	10	11	15	14	7	10	20	13	21	8	18	19	14	15	21	23	30	29	14	25	31	36	28	35	38	33	36	43	32	31	36	30	34	35	41	37	46	46	46	50	50	51	36	43	51	52	53	50	58	54	0	57	67	68	68	70	68	70	68	75	68	73	71	68	77	79	76	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	1	3	2	4	2	1	2	2	2	2	2	1	3	1	2	2	2	2	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	1	2
8000	-485.724887767756513	-484.293648361388762	-1.431239406367746	0.000075787505727	0.000027014330396	0.356448337192906	0.689502306883139	1	2	5	3	4	6	7	4	5	6	7	5	6	7	7	9	9	8	9	10	11	10	11	12	13	13	12	12	11	13	14	14	15	16	15	14	17	17	17	18	17	16	17	19	17	16	18	19	19	19	18	19	20	22	18	20	22	19	21	21	22	22	21	21	21	22	21	23	25	25	25	28	26	26	26	27	27	28	28	29	30	29	31	0	1	4	1	2	3	1	2	5	8	13	8	9	13	2	11	10	9	9	14	7	17	15	18	15	22	16	20	20	15	21	27	30	24	28	25	46	25	20	35	36	36	36	36	32	21	36	47	34	40	25	46	46	53	46	40	50	51	51	51	41	53	53	50	58	63	0	64	67	68	64	68	68	68	68	70	70	71	68	68	77	76	64	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	2	2	2	2	1	1	1	3	1	1	1	2	2	1	1	2	3	1	2	1	2	1	1	2	2	1	2	1	3	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	3	2	1	2	2	1	2	1	3	2	1	1	5
8500	-488.180573047008920	-486.796510243252328	-1.384062803756596	0.000086063065569	0.000037455138254	0.435205718110040	0.622825577963917	0	1	5	3	5	6	6	5	5	6	7	7	7	7	7	9	7	9	10	10	11	11	9	12	13	13	12	12	13	13	15	13	16	17	14	15	18	17	18	18	17	16	17	19	18	16	19	19	20	19	18	19	17	20	19	20	20	20	19	20	22	21	21	21	22	22	21	23	25	26	25	28	23	24	24	27	26	27	28	29	29	30	31	0	1	2	2	4	3	4	1	4	8	9	10	9	9	4	11	10	13	13	14	15	17	14	13	7	12	14	20	13	21	21	23	21	35	28	30	46	36	29	24	36	25	36	43	26	21	51	36	34	40	41	53	46	53	46	40	40	51	38	42	58	46	53	50	58	37	0	64	67	75	64	70	64	68	68	75	75	71	70	75	77	68	72	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	3	4	3	2	1	2	1	2	2	2	2	2	1	2	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	3	2	2	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	3	2	4	2
9000	-466.334999378015254	-464.840870427741606	-1.494128950273630	0.000093608918669	0.000027972355517	0.298821478917878	0.779270005109322	0	1	6	3	3	5	6	4	5	6	6	7	7	8	9	8	9	9	8	10	11	11	10	12	13	11	12	12	14	14	12	13	15	16	14	14	17	16	18	17	17	16	18	19	17	15	19	19	18	19	18	18	19	20	20	21	21	19	21	20	20	20	22	22	22	22	23	23	25	26	25	29	26	27	25	28	26	28	27	29	29	30	30	0	1	6	1	1	5	4	4	5	8	9	8	9	9	7	13	10	19	11	11	20	10	19	18	15	4	23	9	28	25	15	23	30	35	28	25	46	36	34	26	38	36	36	38	27	31	41	43	34	40	41	31	37	53	52	50	50	51	47	51	51	31	53	40	58	62	0	64	67	68	64	68	64	64	68	70	75	70	71	76	77	79	80	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	2	2	1	2	4	1	3	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	1	2	1	1	3	2	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	2	1	1
9500	-491.670792295017009	-490.094758850189976	-1.576033444827033	0.000086979662420	0.000021826192968	0.250934441001299	0.678387441895639	-1	2	6	3	5	5	7	4	4	5	7	7	7	8	8	8	9	7	10	7	10	8	11	12	13	12	12	12	12	12	14	14	15	16	14	14	15	16	18	18	17	15	17	17	17	18	17	19	18	19	18	19	18	21	20	21	21	19	21	20	22	22	21	22	23	23	23	23	25	26	25	28	27	26	25	27	26	27	28	29	29	31	30	0	1	6	1	4	2	4	2	2	8	9	8	9	18	7	11	10	9	14	9	15	10	14	20	30	10	23	19	14	15	21	19	25	35	24	30	21	36	24	28	36	36	38	38	19	31	36	47	34	24	47	37	37	55	52	50	50	51	43	51	51	46	52	50	47	46	0	64	67	68	68	75	68	64	68	71	68	75	71	68	77	71	80	1	1	1	2	1	2	2	1	1	1	3	1	2	1	1	1	2	2	1	1	2	1	1	2	1	3	1	1	2	2	2	2	1	1	1	1	3	1	2	3	1	1	1	1	3	2	2	1	1	3	1	2	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	2	2	2	1	2	1	1	1	2	2	4	1
10000	-493.894091905007997	-492.501377271430329	-1.392714633577659	0.000096345240125	0.000040036482110	0.415552258296755	0.616265135984073	0	2	5	4	5	4	7	3	4	4	6	6	6	9	9	8	8	8	9	9	10	11	12	11	12	11	11	12	14	13	15	13	15	16	14	14	17	16	17	15	17	16	17	18	18	16	20	19	19	20	18	18	20	21	20	21	21	20	20	20	21	21	22	23	23	23	21	22	24	25	24	29	26	26	25	27	26	28	27	29	29	30	31	0	1	6	2	8	2	9	1	8	8	9	10	9	9	7	11	10	13	18	13	17	12	18	11	22	10	20	20	18	25	26	27	25	14	28	30	31	36	34	24	38	36	36	36	32	26	36	43	34	40	43	31	52	52	46	50	40	41	43	51	51	46	55	57	58	54	0	50	67	68	50	75	70	70	68	71	64	73	64	64	76	77	72	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	4	1	3	1	4	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	2	2	3	3	2	1	1	3	1	2	1	2	1	1	3	1	3	1	2	2	1	1	2	1	1	1	2	2	3	2	1	1	1	2	2	1	2	2	1	2	1
10500	-485.836070169112645	-484.445040285233290	-1.391029883879378	0.000086783229508	0.000036369097505	0.419079788934228	0.631316310944678	-1	1	3	4	3	6	7	3	5	5	4	5	6	8	8	9	10	9	9	9	11	8	11	12	13	13	12	11	13	13	14	14	16	16	14	14	15	16	17	18	16	17	17	18	16	18	19	17	19	19	18	18	19	22	18	21	21	20	20	21	21	21	21	23	23	22	22	22	25	27	23	29	27	27	26	28	27	28	25	30	29	30	32	0	1	2	1	2	10	8	1	11	2	5	8	9	9	4	14	10	13	13	9	4	10	18	9	7	22	23	20	20	7	21	27	30	24	24	30	25	36	34	35	36	36	36	43	27	37	38	25	34	40	41	37	46	53	37	50	50	51	30	51	51	53	46	68	58	63	0	57	67	68	68	71	75	75	64	79	75	73	71	70	77	75	80	1	1	1	3	1	1	2	2	1	2	1	1	1	2	2	1	2	1	2	1	4	1	1	3	4	2	1	1	2	3	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	3	2	2	2	1	1	1	1	1	1	2	2	1	3	1	1	2	1	1	1	1	2	2	2	1
11000	-534.491252288022793	-533.014147714289834	-1.477104573733010	0.000102230340712	0.000031878826370	0.311833318247354	0.595926580454073	0	2	5	2	5	3	6	4	5	5	4	6	7	7	8	9	9	9	7	10	12	11	11	11	12	12	13	12	13	11	14	14	15	17	15	15	16	17	17	17	18	17	17	15	19	18	19	19	19	19	18	19	20	21	19	21	22	21	20	20	22	20	22	23	22	22	21	24	23	26	25	29	27	26	26	27	27	27	28	29	28	31	31	0	1	6	1	1	2	4	4	11	8	4	4	9	9	7	11	10	9	7	14	15	5	20	19	30	12	23	18	14	7	21	23	25	29	26	30	21	36	29	29	36	44	44	30	23	37	36	38	34	35	38	46	46	21	46	50	40	51	47	47	51	55	55	50	47	52	0	57	67	68	64	68	70	64	68	68	68	57	71	75	75	74	76	1	1	1	2	2	1	3	1	1	1	1	2	1	2	1	2	3	2	1	2	2	3	1	1	1	3	1	2	3	3	2	2	2	2	1	2	2	2	2	1	2	1	1	2	5	1	2	2	1	1	1	1	2	5	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	2	1	2	2	2	3	1	1	2	2
11500	-508.480122323746400	-506.821656603186057	-1.658465720560333	0.000103575083976	0.000022496893338	0.217203718062122	0.535473840768882	0	1	6	2	4	5	5	2	5	5	7	7	6	8	9	8	9	10	8	10	11	11	11	12	12	13	13	12	12	13	14	13	16	16	14	14	18	17	18	16	15	16	17	17	19	16	19	18	19	19	18	18	20	21	18	20	21	20	21	20	21	22	21	22	22	22	23	23	24	26	22	29	26	25	25	26	26	28	26	29	30	31	32	0	1	6	1	4	1	2	2	5	5	13	10	9	9	7	7	10	13	9	13	15	10	18	13	21	10	23	20	18	15	7	23	25	18	28	25	46	36	34	35	36	30	36	30	24	31	36	44	34	40	44	31	46	7	46	50	40	38	33	36	47	53	52	28	38	63	0	64	67	68	57	75	68	68	68	75	64	73	71	75	77	80	80	1	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	3	1	3	1	3	1	1	1	2	4	1	2	2	2	1	1	2	2	1	1	2	2	3	3	1	2	1	2	2	1	2	2	7	1	1	3	2	2	3	1	1	1	4	2	1	1	1	1	2	1	2	2	1	2	1	2	1	2	2	1	1	2
12000	-500.698621407247686	-499.315033639500655	-1.383587767747024	0.000071632381166	0.000031261265521	0.436412485703076	0.648192368321294	1	2	5	3	4	6	7	4	6	6	7	6	6	8	8	9	9	9	10	9	11	11	11	12	12	11	12	12	14	12	13	14	15	17	15	14	15	16	15	18	16	15	15	19	17	16	19	18	20	19	18	19	20	21	19	21	20	20	21	19	21	22	21	22	22	22	22	23	24	26	25	28	26	27	25	27	26	27	27	29	30	30	31	0	1	1	2	4	3	1	1	4	8	9	8	5	9	7	13	10	9	13	13	15	10	19	14	15	10	19	23	24	7	21	23	7	20	28	25	21	36	28	20	43	30	36	41	32	7	36	33	34	40	41	37	55	37	46	50	50	51	38	43	51	54	46	57	58	63	0	64	67	68	68	68	68	40	68	68	68	75	71	70	77	72	68	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	2	1	2	3	3	1	1	2	1	1	4	1	1	1	2	2	3	2	2	2	1	1	3	1	3	2	1	1	1	3	2	2	1	2	1	2	1	1	1	2	2	1	2	1	4	2	2	1	1	2	1	2	2	4
12500	-485.308894988795203	-483.923351164865551	-1.385543823929653	0.000079321249080	0.000034230383341	0.431541153700016	0.615824977712758	0	2	5	3	4	4	5	5	5	6	6	6	6	9	9	9	9	8	10	10	12	12	8	13	12	12	12	12	13	13	14	13	16	16	15	14	18	16	18	17	17	16	17	18	18	17	19	19	19	18	18	19	18	21	20	20	21	20	21	20	22	22	22	23	22	23	24	23	25	27	25	27	26	25	25	27	27	27	28	29	30	30	31	0	1	6	1	1	4	4	4	5	8	9	5	9	2	7	11	12	9	13	13	15	8	13	9	15	10	23	19	14	15	21	23	30	19	24	25	21	36	24	35	38	36	36	43	19	21	43	43	34	40	41	53	46	46	53	40	40	43	36	43	58	54	37	40	41	54	0	57	67	68	64	68	68	64	68	64	75	73	71	75	77	72	70	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	2	1	2	2	2	2	3	1	3	2	3	2	1	2	2	2	2	2	3	1	1	2	2	2	1	1	1	2	1	3	3	1	1	1	1	1	1	1	3	1	2	1	2	3	3	1	1	2	3	3	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2
13000	-465.704098431632531	-464.324562920735445	-1.379535510897085	0.000105554252306	0.000047226936569	0.447418607369486	0.681479242027224	0	1	5	3	4	4	7	3	5	6	6	5	6	8	9	7	9	9	9	9	11	11	11	12	13	12	12	13	13	14	14	14	16	16	13	14	17	16	18	17	17	16	18	18	18	16	20	15	19	19	18	20	18	19	19	21	21	17	22	21	21	22	20	23	21	22	22	23	24	27	24	28	26	27	25	27	27	27	27	29	29	31	29	0	1	6	2	1	1	4	2	5	8	5	8	9	9	7	5	10	13	13	14	15	17	18	9	15	10	11	18	19	25	15	23	36	32	5	15	46	36	34	35	38	25	38	38	32	31	43	25	34	40	38	37	46	46	46	40	50	36	43	58	58	52	55	57	58	63	0	57	67	68	64	75	75	64	68	64	75	73	71	75	77	72	68	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	3	2	3	1	2	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2
13500	-501.266028073895257	-499.733284657586921	-1.532743416308338	0.000108372641348	0.000029669534741	0.273773291596091	0.636019077991619	-1	1	6	3	3	4	7	3	5	5	7	4	6	9	7	9	9	9	9	9	11	11	11	13	13	12	12	13	12	12	14	14	16	16	15	15	18	16	17	17	18	14	17	17	19	17	18	17	18	19	18	20	19	20	18	19	21	21	22	21	21	21	21	23	20	22	22	23	25	26	24	28	25	27	26	27	26	28	28	29	29	30	31	0	1	6	2	2	2	4	1	5	8	9	8	9	9	1	11	10	13	13	9	15	10	14	9	30	10	13	18	18	20	21	18	25	14	24	42	31	36	35	28	38	30	36	36	27	31	36	38	28	40	44	55	55	46	31	40	50	65	41	33	51	54	53	57	47	63	0	57	67	68	40	68	71	64	68	68	68	73	71	64	77	76	68	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	2	2	2	3	2	3	1	3	1	3	4	2	2	2	2	3	2	4	1	1	2	1	1	2	1	1	1	1	4	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	3	1	2	1	2	2	3	2	2	4
14000	-447.792976206572973	-446.406665683867629	-1.386310522705316	0.000078675787121	0.000033806905107	0.429698975303696	0.714990554104354	1	2	6	4	4	5	6	3	6	6	7	5	7	8	9	9	10	10	8	9	10	11	11	11	13	12	13	13	13	12	14	13	15	16	15	14	16	17	18	19	17	17	16	18	16	17	20	18	18	19	18	19	19	22	20	21	21	21	21	19	21	21	21	21	20	22	23	23	25	26	25	28	27	27	26	27	25	28	27	30	30	30	32	0	1	6	2	1	2	4	2	5	5	9	8	9	13	7	11	10	19	9	14	4	17	18	20	30	17	23	20	24	15	21	23	25	35	28	30	31	36	34	35	43	36	36	38	27	37	43	43	34	35	41	46	46	53	46	40	40	65	38	41	41	52	53	40	51	63	0	64	67	68	68	77	68	75	68	70	68	75	68	76	77	79	70	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	3	1	2	1	2
14500	-512.535570930313611	-511.108993315454541	-1.426577614859126	0.000090382194451	0.000032729476119	0.362123052195550	0.640884868824639	0	1	5	3	3	5	6	3	5	6	6	6	7	8	8	8	10	8	9	10	9	9	10	12	14	12	13	12	13	13	14	13	16	16	15	14	15	15	18	19	18	16	16	18	17	17	19	19	20	20	17	16	19	20	20	20	21	21	20	21	22	21	21	22	22	22	22	23	24	26	24	26	27	26	24	24	26	27	27	28	28	29	32	0	1	4	2	2	8	8	1	5	8	5	5	9	13	7	11	10	13	13	14	7	10	19	20	21	22	23	14	28	21	15	23	36	9	28	30	21	36	34	35	43	38	36	43	32	31	43	43	28	28	30	31	31	53	46	40	40	41	43	36	59	53	54	50	58	63	0	40	67	68	68	75	75	76	64	50	71	76	71	75	77	71	80	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	3	3	2	1	3	2	1	4	1	2	2	2	1	1	1	1	2	1	2	3	4	2	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	2	1	2	2
15000	-484.567477555418009	-483.123436631107381	-1.444040924310611	0.000094075686721	0.000032190474881	0.342176347604841	0.721795526696602	0	1	5	2	3	4	6	4	5	6	6	5	7	7	9	8	10	9	7	8	12	11	9	12	12	12	12	12	13	13	14	13	15	14	15	14	16	16	17	17	16	15	15	18	19	16	18	19	20	19	18	19	17	21	19	20	22	20	22	21	19	22	19	20	22	22	21	23	24	26	24	28	27	26	24	27	27	24	27	28	29	31	31	0	1	6	1	1	2	8	1	5	12	5	5	9	9	7	11	10	19	9	13	8	10	14	20	15	22	23	20	19	21	15	23	30	28	34	25	31	43	34	24	36	36	36	36	32	31	36	47	29	40	41	46	46	53	53	40	50	51	51	51	47	54	53	40	58	63	0	64	67	75	64	75	71	75	68	75	75	68	71	68	77	70	73	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	3	2	1	2	2	1	2	2	2	1	3	2	1	2	1	1	1	1	2	3	1	1	1	3	3	1	2	1	3	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	3	2
15500	-461.291191010675163	-459.909935900049220	-1.381255110625938	0.000103785223574	0.000045933446209	0.442581753227317	0.775323405517795	0	2	5	3	4	4	6	4	5	6	7	7	6	8	8	8	7	9	10	10	10	11	11	13	12	12	10	12	12	14	15	14	16	16	12	14	18	16	17	17	17	17	16	18	18	17	19	18	19	20	18	19	19	22	19	19	19	20	21	21	22	20	21	20	21	23	23	23	25	26	24	28	27	26	26	28	26	27	28	29	29	30	32	0	1	6	1	4	1	4	2	5	8	9	8	9	13	7	11	4	13	9	14	15	17	11	20	15	10	18	20	19	21	15	18	25	28	20	25	46	36	34	35	43	43	36	38	34	31	38	38	34	57	41	46	31	37	46	40	40	51	38	51	59	52	52	57	58	63	0	50	67	64	68	68	70	71	64	70	68	75	71	68	77	79	80	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	2	3	2	1	2
