step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-526.533906703382172	-533.389394654341572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694502011190523	1	2	2	2	5	4	3	4	4	3	5	7	5	6	7	8	6	8	7	10	9	10	9	9	10	10	11	11	12	10	10	11	13	12	11	12	12	13	14	13	13	16	14	14	16	14	15	15	15	12	16	16	16	17	18	20	17	20	19	19	19	22	19	21	22	22	21	24	22	23	23	25	25	24	24	26	26	24	26	25	24	25	26	24	26	24	27	28	27	29	27	27	30	31	32	36	38	38	41	0	1	1	1	10	3	4	7	4	0	10	5	10	10	10	13	13	5	13	16	17	15	17	18	18	5	21	21	22	17	18	0	26	23	23	24	25	21	31	23	21	38	50	35	48	30	38	10	27	26	50	44	47	41	53	51	47	47	51	57	57	67	57	60	64	60	58	62	63	66	60	70	67	58	63	86	68	63	72	78	57	71	73	67	75	58	68	92	75	82	84	81	89	88	93	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	2	2	1	1	3	1	1	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	2	1	6	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	2	2	2	2	1	1	3	1	1	2	1	2	2	1	2	2	2	2	2	2	1	2	2	1	1
25000	-538.261425721175101	-545.116913672134501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587209360948820	0	2	2	1	5	4	3	5	5	4	5	6	5	6	6	9	8	8	8	7	9	9	10	10	10	9	11	10	11	11	11	12	14	12	13	12	11	13	13	13	13	17	14	13	14	13	14	14	16	15	17	16	16	16	15	20	18	20	18	19	18	22	21	21	20	22	21	23	23	24	23	24	26	24	23	26	26	23	26	25	25	24	26	25	25	24	25	28	27	29	28	30	31	31	32	35	37	38	42	0	1	1	1	10	3	4	7	4	0	10	5	10	13	10	20	5	15	14	12	5	15	17	18	22	20	19	17	22	17	24	0	16	19	21	24	25	17	31	12	30	35	38	17	26	30	21	30	43	43	27	44	44	41	47	59	38	55	51	61	55	53	65	60	57	64	57	67	63	62	64	61	87	62	65	86	68	63	72	75	71	64	67	74	75	62	67	81	75	82	74	88	75	65	89	95	95	0	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	2	1	3	1	2	1	2	3	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	4	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	3	1	1	1	2	2	2	2	2	1	3	4	3	2	3	1	1
25500	-530.021837649724148	-536.877325600683548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682905071047889	0	2	2	1	5	4	3	3	5	4	5	5	6	6	7	8	7	7	8	10	8	10	8	10	9	11	10	10	12	10	11	13	13	12	12	12	11	13	13	11	11	17	13	13	15	12	15	14	16	15	16	17	16	16	17	19	18	20	18	19	19	22	21	20	20	21	21	23	22	23	23	24	25	24	22	26	26	23	25	26	24	25	26	24	24	24	26	27	27	29	27	29	32	31	32	35	39	39	41	0	1	1	1	10	3	4	4	7	0	10	10	5	5	13	12	5	10	14	16	17	18	17	25	18	20	13	17	18	23	18	0	16	21	21	24	25	23	31	23	28	47	19	46	20	30	41	40	43	33	50	30	47	44	47	49	55	35	51	47	57	67	60	57	52	60	58	67	63	66	66	66	84	67	63	86	62	63	72	75	65	81	62	58	75	58	86	71	80	82	84	71	89	88	89	95	93	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	3	2	3	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	2	1	2	2	2	1	1	3	1	1	1	1	1	5	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	2	1	2	2	2	2	2	1	2	3	1	1
26000	-560.896270393223176	-567.751758344182576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667428617750783	0	1	3	1	5	4	3	4	5	3	6	6	5	5	7	8	8	7	7	10	6	11	10	10	9	8	11	10	13	11	11	12	12	12	11	12	11	13	13	13	14	16	13	13	12	13	15	15	16	15	16	16	14	16	16	19	18	18	18	20	19	22	20	22	22	22	20	24	22	23	23	24	27	23	22	26	26	24	25	25	24	27	24	26	24	24	26	28	27	28	27	29	31	32	33	35	39	36	40	0	1	4	1	10	3	4	4	4	0	10	10	10	10	10	12	21	10	14	26	10	15	21	18	18	11	19	17	22	21	24	0	12	30	21	18	25	17	31	23	40	40	27	30	26	27	53	40	43	43	50	44	30	38	47	50	52	54	51	57	53	58	57	60	60	60	58	67	57	66	57	66	83	58	63	86	62	63	72	75	64	65	62	62	75	62	62	81	80	71	74	82	89	92	89	93	96	0	0	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	3	2	1	1	1	1	2	4	2	1	2	1	2	2	1	2	2	2	1	2	1	4	1	1	1	1	2	2	1	2	2	1	2	2	3	2	2	1	1
26500	-522.722687003800843	-529.578174954760243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654140794032314	0	1	2	2	4	3	3	4	4	3	5	6	5	6	6	9	8	7	9	8	7	10	10	10	10	10	11	9	13	12	11	12	13	12	12	13	12	14	13	13	13	17	14	14	15	13	15	15	16	15	16	16	15	17	16	20	19	19	18	19	20	22	21	20	22	23	21	23	22	24	24	25	26	24	23	26	23	25	26	25	25	26	27	26	26	24	26	27	28	28	27	29	30	32	33	36	39	38	41	0	1	1	1	10	3	3	7	4	0	5	10	10	13	5	20	21	15	14	12	13	15	17	18	18	20	19	21	22	21	24	0	26	23	21	24	25	17	31	17	22	41	27	23	16	23	23	30	50	19	50	48	38	47	53	51	47	47	50	47	57	60	60	60	64	65	42	47	63	40	65	66	74	62	69	86	67	69	72	75	65	81	58	74	80	67	77	81	80	81	62	88	80	92	89	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2	2	2	1	1	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	4	1	5	1	1	1	1	1	2	1	2	1	1	2	1	4	2	1	2	2	1	1	2	3	1	2	2	2	1	2	1	1
27000	-546.273500879307676	-553.128988830267076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648906621396054	0	2	1	2	5	2	4	4	5	2	6	6	5	7	7	9	8	8	8	8	7	10	11	9	10	10	10	10	12	11	10	13	12	13	13	13	12	12	13	12	13	14	12	13	16	13	14	15	16	15	18	16	16	17	16	20	18	20	19	20	18	22	20	19	20	23	20	23	23	24	23	23	25	25	22	25	26	24	25	26	26	25	27	25	26	23	27	28	27	28	27	30	31	32	33	36	38	38	41	0	1	1	1	10	3	4	4	7	0	10	10	10	11	5	20	21	15	13	11	5	15	14	18	18	20	14	21	22	11	24	0	16	19	21	24	25	17	31	23	21	23	27	40	33	23	23	41	43	43	43	42	34	23	47	59	53	52	49	55	41	67	57	44	53	53	38	62	63	64	65	60	68	67	63	86	74	63	72	75	71	71	73	62	75	67	77	71	80	82	84	81	80	88	93	95	96	0	0	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	2	3	3	2	1	2	1	1	3	2	1	1	2	1	1	1	2	2	2	1	2	4	1	1	1	2	2	2	2	1	1	3	2	4	3	1	1	2	2	2	1	3	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	2	2	2	3	2	1	2	1	1	1
27500	-553.468218750685651	-560.323706701645051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591362326373124	0	2	2	1	6	4	2	4	4	3	6	6	5	7	8	8	6	7	8	10	8	10	10	9	10	10	10	11	13	11	10	13	12	13	12	13	12	13	13	13	13	17	13	14	15	13	14	16	13	15	17	16	16	17	17	20	18	20	19	20	19	21	21	21	22	22	20	23	22	24	23	24	27	25	23	26	25	24	26	26	25	27	26	24	25	24	27	29	28	29	27	28	31	32	32	34	37	38	42	0	1	1	1	13	3	4	4	7	0	10	10	10	10	18	13	13	13	5	16	17	14	17	18	18	16	12	23	27	21	24	0	26	30	23	24	25	27	31	21	23	44	27	27	20	23	30	40	22	49	43	35	44	41	40	51	44	40	49	52	44	57	57	61	55	60	44	67	63	66	64	66	77	84	63	86	67	63	72	75	64	64	62	62	75	67	55	71	80	81	84	82	89	92	80	95	95	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	3	1	2	2	2	2	3	1	1	1	3	1	4	1	1	2	1	1	1	1	1	1	3	2	1	2	2	3	2	1	1	2	6	2	1	1	2	1	2	2	2	1	2	1	1
28000	-571.269950644021492	-578.125438594980892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669077928115732	1	3	3	2	4	4	4	5	4	2	4	6	4	6	6	9	9	6	8	8	7	10	10	8	10	11	11	10	12	9	10	13	14	11	12	12	12	14	13	11	11	17	14	12	16	13	14	15	17	15	17	15	16	18	17	16	18	20	19	20	19	23	21	21	22	21	21	23	21	23	23	23	26	24	23	25	24	25	26	26	25	26	25	25	25	24	27	27	29	30	28	28	32	31	33	36	38	39	42	0	1	1	1	10	3	4	9	4	0	10	13	10	10	5	15	21	5	14	5	13	19	21	18	24	20	22	30	22	21	24	0	26	5	21	24	25	44	31	17	23	44	30	40	43	41	35	34	34	43	43	38	28	53	53	43	53	54	56	42	57	38	61	57	67	61	47	67	61	64	64	66	83	62	63	86	68	69	72	75	64	71	62	74	75	67	77	71	78	82	84	81	80	81	93	95	95	0	0	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	4	2	2	1	1	2	1	1	3	2	1	1	1	1	2	4	1	1	1	3	2	1	2	1	1	1	1	1	3	1	3	1	2	4	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	2	2	2	2	2	2	3	3	1	2	3	1	1
28500	-557.818698177591614	-564.674186128551014	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658847259733872	0	2	3	2	6	4	3	5	3	4	5	7	5	7	7	8	9	6	9	7	8	9	10	9	10	11	11	11	12	11	11	13	14	10	13	12	11	12	13	14	14	15	14	14	15	13	15	16	17	16	18	15	16	18	17	19	19	21	18	20	18	23	20	21	22	22	20	23	23	23	22	24	26	24	23	25	24	23	25	26	24	26	25	26	25	25	25	28	28	29	28	29	30	32	31	33	39	38	41	0	1	1	1	10	3	4	2	4	0	10	10	10	5	5	20	21	10	14	10	10	15	10	18	18	20	19	17	22	21	24	0	20	15	17	24	24	17	31	38	46	35	27	21	26	34	38	40	50	43	43	35	52	40	44	51	52	54	43	35	47	58	47	38	57	64	55	58	63	66	64	60	87	67	64	64	68	63	72	75	71	60	62	74	75	67	67	82	75	81	67	82	80	88	89	95	95	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	2	1	1	3	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	2	1	3	1	2	3	1	1	2	4	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	3	1	2	2	4	1	2	2	2	1	3	1	1
29000	-514.598884581675293	-521.454372532634693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631766421721663	0	2	2	2	5	3	4	5	4	3	5	6	5	7	7	8	9	7	8	10	8	11	11	10	10	10	12	11	11	12	11	10	14	12	12	12	12	14	14	14	14	16	14	14	14	13	15	16	17	15	16	14	16	17	18	18	18	19	19	20	19	21	20	21	22	22	22	23	23	24	22	24	26	24	23	25	25	24	25	25	25	25	27	26	25	26	26	28	27	30	28	27	31	31	32	35	38	38	40	0	1	1	1	10	3	4	4	4	0	10	10	10	10	5	14	21	13	5	16	13	15	17	15	18	16	5	17	15	21	24	0	26	21	17	24	25	46	31	23	17	52	27	46	26	17	30	52	43	27	14	21	44	30	47	51	47	47	51	55	47	58	47	60	57	64	62	55	65	66	60	65	62	68	63	68	68	75	72	75	64	64	68	67	75	68	77	66	75	82	74	81	80	92	93	95	95	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	1	2	2	1	3	1	2	2	1	1	2	1	2	1	1	1	2	1	3	1	1	1	2	2	2	1	2	2	3	2	1	3	2	1	2	2	2	1	2	1	2	1	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	2	2	1	3	2	1	2	3	1	1
29500	-513.139734251780169	-519.995222202739569	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686961473367845	1	2	2	2	6	3	3	4	4	2	5	6	4	6	5	8	9	7	7	10	8	9	11	9	9	10	11	10	12	12	10	13	12	12	13	13	12	12	13	13	14	17	14	15	14	13	14	15	17	15	18	16	16	17	16	19	18	20	18	20	19	22	21	20	22	22	20	24	22	23	23	24	25	23	24	24	26	24	25	26	25	26	26	25	26	26	27	28	28	30	27	30	31	31	31	35	37	38	40	0	1	1	1	10	3	4	4	4	0	13	13	10	13	10	12	21	15	14	16	15	15	17	15	15	16	14	21	22	21	24	0	20	23	21	15	25	19	31	17	46	17	21	23	20	30	30	35	50	38	43	34	47	41	40	51	55	44	43	57	57	58	60	52	60	60	23	62	63	66	65	66	74	67	69	67	73	63	72	75	71	64	62	74	75	76	77	71	75	82	74	88	80	88	89	95	96	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	2	3	2	3	2	2	1	3	3	2	2	1	1	2	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	4	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	2	2	1	3	2	1	2	2	1	1
30000	-555.776171032871844	-562.631658983831244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629893937845926	0	3	2	1	4	3	3	5	4	3	5	6	4	6	7	7	8	8	9	10	6	11	9	11	8	10	12	10	10	10	10	11	13	10	13	12	10	13	14	13	13	16	14	15	16	13	15	15	16	16	16	16	17	16	17	20	17	20	18	21	19	22	19	22	22	21	22	23	22	24	23	22	26	24	22	24	24	24	26	25	25	26	23	24	26	26	26	29	28	29	27	28	31	31	33	36	38	39	41	0	1	1	1	10	3	4	7	7	0	13	13	10	13	5	13	21	5	11	12	13	18	21	18	15	16	15	23	15	23	18	0	26	23	23	31	25	30	31	30	30	44	19	30	26	34	40	41	43	43	19	38	38	46	17	59	41	53	51	61	57	53	57	60	60	57	53	67	63	65	65	55	62	62	63	67	68	63	72	75	60	71	58	67	78	76	77	92	69	82	84	81	89	88	93	95	96	0	0	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	4	2	1	1	1	2	4	2	2	2	6	1	2	1	1	1	1	2	1	1	1	2	3	1	2	1	1	2	2	2	2	1	1	2	1	2	3	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1
30500	-547.775959025140082	-554.631446976099483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560902288610882	1	3	2	2	5	4	3	5	4	4	5	6	5	6	8	8	7	7	9	10	9	11	10	9	9	11	10	10	13	11	11	12	13	11	12	12	11	12	14	14	12	17	14	13	15	14	15	15	16	16	17	16	17	17	18	18	19	20	19	19	20	21	20	19	20	22	21	24	22	23	23	24	26	24	23	24	24	25	26	25	25	27	23	26	25	26	27	29	27	29	28	27	31	31	32	35	39	38	42	0	1	1	1	10	3	4	7	4	0	10	13	10	5	10	12	5	5	14	16	17	15	21	18	18	16	11	21	22	17	24	0	16	21	21	24	25	23	31	23	23	30	34	23	26	41	35	23	43	43	43	44	47	41	44	51	47	53	51	40	57	58	57	40	60	64	47	62	64	66	65	66	83	67	69	67	67	69	72	75	64	71	58	74	69	76	77	92	75	66	74	81	80	92	89	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	3	1	2	2	1	1	2	1	1	2	1	1	2	2	1	3	1	2	2	1	1	3	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	3	1	2	2	1	3	1	2	2	2	2	1	2	2	2	1	2	2	2	1	1	2	1	2	2	3	3	2	1	2	2	2	2	2	1	1
31000	-496.920969550754705	-503.776457501714106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664618626663351	0	2	2	1	5	3	3	5	4	4	5	6	5	6	7	8	9	8	8	9	8	10	10	10	10	10	11	11	12	11	11	11	14	12	12	13	11	14	13	13	14	15	13	15	14	13	14	15	15	16	17	16	16	17	17	18	18	19	19	18	20	23	21	21	22	22	21	23	23	24	23	24	26	24	22	25	25	24	25	25	25	26	27	24	26	26	26	28	29	30	28	29	32	30	33	35	38	37	39	0	1	1	1	10	3	4	7	4	0	10	10	10	5	10	12	19	15	14	16	5	10	17	18	18	16	19	21	15	17	24	0	26	21	23	24	25	35	31	17	46	17	19	23	20	35	23	38	43	43	50	40	38	47	47	51	42	53	51	38	52	67	57	61	64	60	55	67	63	66	64	66	62	58	63	68	67	63	72	75	71	65	77	67	75	76	68	81	75	71	84	88	89	88	93	95	96	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	1	3	2	2	2	1	2	1	1	2	1	2	1	2	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	1	1	1	3	3	2	1	2	2	1	1	2	1	1
31500	-541.602092856209651	-548.457580807169052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682038937489912	0	2	2	1	5	3	3	5	4	3	6	6	6	6	6	8	9	7	9	10	8	11	10	10	9	9	12	9	12	11	9	12	14	11	12	11	11	13	13	13	13	16	13	14	15	14	13	14	16	15	18	15	16	16	17	19	18	20	16	21	19	22	21	20	23	22	21	24	22	24	21	24	26	23	23	25	24	25	26	25	25	27	26	26	25	26	26	28	28	29	25	29	31	32	31	35	37	38	40	0	4	1	1	10	3	2	7	4	0	10	10	10	5	10	5	21	15	13	16	5	19	21	18	18	16	19	21	15	21	15	0	20	23	17	31	25	21	31	30	13	41	27	23	16	30	19	38	43	43	49	30	47	38	41	51	42	53	27	64	57	58	57	57	60	60	47	62	63	66	61	66	67	58	71	67	67	69	72	75	71	81	77	91	75	76	67	81	80	81	62	88	80	92	80	95	95	0	0	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	3	2	2	1	2	1	1	1	1	3	2	1	3	2	1	2	4	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	1	2	1	2	2	2	1	2	1	3	1	2	2	1	1	3	2	3	2	3	1	1
32000	-553.380968520228635	-560.236456471188035	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538335657128379	1	2	2	2	5	3	4	5	5	3	5	6	4	6	6	8	8	7	7	9	8	9	10	9	10	11	11	10	11	11	11	12	13	13	12	12	11	12	13	13	13	16	13	14	15	13	14	16	16	14	17	16	16	17	16	20	18	21	17	21	20	22	21	19	23	23	21	23	22	23	24	24	27	24	22	23	25	24	25	26	25	26	25	26	25	25	27	27	28	29	27	30	31	32	31	35	39	38	40	0	1	1	1	10	3	4	4	4	0	13	13	10	10	10	12	10	15	14	16	10	15	21	18	18	20	14	17	15	23	24	0	26	23	17	24	15	23	31	30	30	35	27	30	10	35	38	44	43	43	43	23	47	40	35	51	46	53	50	57	42	53	57	55	60	61	64	58	61	60	61	66	67	58	57	67	68	69	72	75	57	71	68	74	75	76	77	61	80	81	74	88	75	92	80	95	96	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	2	1	3	1	1	2	1	2	1	2	5	1	1	2	2	1	1	2	1	2	2	2	2	3	1	2	2	3	2	2	1	2	1	2	1	1	3	1	3	2	1	1	1	1	1	2	4	1	1	2	2	1	1	3	1	2	2	1	4	2	3	2	2	1	1
32500	-497.332613794236352	-504.188101745195752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751720895213815	0	2	2	1	5	3	4	4	5	4	5	6	6	7	7	8	9	8	9	9	9	10	10	10	10	11	11	10	12	12	11	13	13	12	12	12	11	14	13	14	13	16	13	14	14	13	15	16	17	15	17	16	16	17	17	19	17	20	19	19	20	22	20	22	20	22	20	24	21	23	24	23	26	24	23	24	25	24	25	25	25	27	26	26	25	25	27	28	28	29	28	28	31	31	32	35	37	36	40	0	1	1	1	10	3	2	4	4	0	10	10	10	5	10	12	14	11	14	16	13	15	14	18	15	20	14	17	22	21	25	0	16	23	23	24	25	30	31	30	35	44	19	17	20	17	40	46	50	27	50	40	30	41	53	51	44	42	51	53	57	58	60	65	60	60	53	62	63	66	65	66	77	58	63	67	67	63	72	75	57	71	62	74	75	76	77	71	80	71	74	81	89	92	93	95	96	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	1	4	2	2	1	1	1	1	2	1	2	2	2	2	3	1	2	1	1	1
33000	-493.849376068981485	-500.704864019940885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730689301820939	0	2	2	1	5	4	3	5	4	4	5	6	5	7	6	8	9	7	8	9	8	10	10	10	10	10	11	11	12	12	11	12	12	12	12	13	12	14	14	13	11	17	14	13	15	13	16	15	16	15	17	15	15	16	18	19	19	21	18	20	18	23	21	22	22	22	21	23	22	24	23	24	25	24	23	25	25	24	26	26	25	24	24	26	25	26	26	27	29	29	27	29	31	31	32	36	38	39	40	0	1	1	1	10	7	4	7	7	0	10	10	10	10	10	12	21	15	13	16	5	15	21	18	18	16	14	21	27	17	24	0	16	23	17	24	25	17	31	21	21	52	27	17	26	41	44	30	43	43	50	41	44	52	47	59	53	52	51	61	40	67	55	60	60	60	57	67	63	65	57	66	62	62	63	68	68	63	72	75	66	71	58	74	75	76	77	81	78	64	74	88	80	92	89	95	96	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	1	2	2	1	1	1	2	1	1	2	1	2	3	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	3	2	1	3	1	1	2	2	1	1
