step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24500	-953.550284312830627	-951.583893004866695	-1.966391307963968	0.000119312747139	0.000017177713870	0.143972159571671	0.542356063186716	-5	0	11	5	15	18	17	22	21	24	19	19	28	22	21	22	27	28	28	28	29	29	38	33	20	29	35	30	27	34	31	34	42	42	38	39	41	34	45	34	37	38	39	40	40	39	43	42	43	45	41	43	47	50	47	48	50	46	53	52	63	55	53	56	59	57	62	53	61	62	68	68	62	66	67	71	68	67	69	59	67	69	66	71	64	78	76	72	76	79	75	82	80	85	94	76	82	92	90	91	95	90	86	91	100	0	0	2	1	3	3	3	5	6	25	3	5	8	11	5	6	15	3	25	8	25	0	9	22	3	18	31	17	5	6	25	26	42	21	24	26	3	15	29	16	16	22	18	19	32	40	21	24	41	40	46	43	40	43	51	47	36	16	47	52	80	54	55	57	47	57	63	30	63	63	64	63	80	68	0	67	67	69	46	63	58	59	56	67	50	74	69	85	70	74	77	91	24	88	97	88	88	93	103	97	103	94	96	88	104	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	3	2	1	1	2	1	3	4	2	4	2	3	3	3	2	2	1	4	1	2	2	1	1	2	2	2	1	2	4	2	2	1	1	2	2	2	2	1	4	2	1	4	2	1	3	1	1	1	1	5	2	3	2	3	2	4	1	3	1	2	3	2	1	5	2	2	1	2	1	1	2	1	1	2	3	1
25000	-881.674452136145987	-880.075623198657468	-1.598828937488512	0.000085565394525	0.000020581183130	0.240531621975655	0.618408340915889	1	0	9	8	13	24	15	17	20	22	19	21	23	26	24	23	26	32	33	24	28	28	29	33	31	28	34	29	28	33	35	32	40	42	36	35	39	36	44	38	37	42	41	38	37	37	40	43	44	45	43	42	45	53	50	50	45	49	52	50	53	51	48	55	57	52	58	61	65	66	67	63	68	57	62	71	68	69	70	63	63	70	67	70	69	75	78	74	77	79	76	85	79	86	93	81	84	91	90	91	98	90	92	88	98	0	0	2	1	2	3	3	5	3	3	7	8	8	11	5	9	15	6	11	5	16	0	6	22	6	14	15	17	20	16	25	26	24	41	22	26	31	17	20	21	16	33	9	10	32	21	30	24	46	21	47	44	30	50	47	63	36	50	50	52	46	50	49	57	56	57	56	58	61	80	66	63	80	63	0	72	72	72	58	74	59	72	63	70	81	76	84	79	80	68	84	82	24	88	97	79	88	93	97	96	104	97	94	88	100	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	2	3	2	2	1	3	3	1	2	1	2	1	2	1	1	1	2	2	1	2	1	1	2	3	1	1	3	2	2	2	2	3	1	3	2	1	2	1	2	1	1	2	2	3	2	2	1	2	1	1	1	2	4	2	3	6	2	2	2	2	2	1	1	2	1	1	2	1
25500	-901.248989946809729	-899.557374817298864	-1.691615129510831	0.000105985772284	0.000021847706437	0.206138106710793	0.568343825008151	1	4	8	5	10	21	14	19	12	24	25	16	25	22	19	25	29	27	29	24	29	29	35	32	32	32	34	26	31	38	25	36	43	45	39	36	39	36	41	38	31	37	42	37	39	38	35	41	43	38	39	46	48	49	47	47	50	44	52	50	63	53	55	56	56	55	59	59	65	63	61	66	67	62	60	68	69	68	67	65	68	73	60	70	68	79	71	74	69	80	80	85	82	88	92	82	78	91	89	87	95	92	92	91	100	0	0	2	1	3	9	3	12	3	14	6	5	6	3	2	9	28	2	31	5	16	0	18	22	7	19	17	15	20	16	6	26	35	41	22	26	9	27	29	3	21	22	44	31	26	47	21	24	46	21	30	25	49	50	51	30	36	18	40	52	67	21	56	57	56	57	63	54	67	63	57	63	74	63	0	63	67	83	62	67	69	63	63	83	34	81	76	85	80	68	56	89	35	85	97	88	88	93	96	97	103	94	96	97	95	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	4	1	2	1	1	2	1	2	1	1	1	1	3	1	1	1	2	2	1	4	1	2	4	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	3	2	2	2	1	1	3	1	1	1	2	1	2	2	2	2	2	1	2	1	2	1	1	3	1	1	2	1	2	4	2	1	2	1	3	6	2	6	3	2	1	1	2	1	2	1	1	2	2	1
26000	-913.419642026720680	-911.820957513276767	-1.598684513443903	0.000089962522914	0.000021644495321	0.240594578946246	0.623122688187213	-4	4	10	8	14	18	14	18	19	22	26	22	30	17	24	22	21	28	27	23	30	31	35	34	30	30	34	30	31	33	35	38	39	42	35	39	41	38	43	36	40	40	46	38	33	39	37	41	47	37	42	45	44	50	46	49	50	46	53	48	62	54	52	55	59	58	60	55	57	61	68	63	62	60	68	69	68	65	69	65	65	74	69	70	65	73	78	77	76	77	78	88	81	83	95	82	80	88	98	85	93	95	92	93	100	0	0	2	1	3	3	3	5	5	6	14	8	8	3	17	3	5	3	14	8	16	0	6	22	9	19	5	15	13	16	18	26	24	46	22	45	10	27	29	16	47	35	37	23	14	30	21	35	50	16	21	37	30	40	47	55	19	30	55	25	65	30	56	57	51	64	63	41	63	69	66	56	70	63	0	69	67	70	58	73	53	69	74	81	30	76	83	79	80	85	74	76	85	88	88	97	79	93	103	94	97	100	96	100	104	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	3	1	2	2	1	1	1	1	2	2	1	1	2	2	3	1	2	3	2	1	3	2	1	2	1	3	1	1	2	1	3	2	1	2	2	3	1	2	1	2	1	1	4	1	4	2	2	1	5	1	1	1	2	2	3	4	4	2	3	1	2	1	1	1	2	2	2	2	2
26500	-915.111388246532329	-913.579540292200136	-1.531847954332142	0.000090021669180	0.000024692681741	0.274297088308548	0.623040258098974	3	4	10	7	12	16	13	23	21	24	27	17	29	18	20	23	27	25	32	23	26	26	36	36	30	34	28	26	33	39	31	32	43	43	38	38	40	34	39	34	37	39	43	39	38	33	38	40	46	37	44	42	40	53	44	51	50	50	53	54	57	54	53	54	58	53	59	61	56	61	64	63	68	62	62	70	64	69	67	62	70	67	69	70	72	73	77	75	71	74	76	80	82	80	96	81	85	92	97	91	92	89	91	89	94	0	0	2	1	2	7	2	5	3	6	14	5	8	3	5	9	5	3	14	12	16	0	31	22	10	32	15	15	15	16	10	9	24	46	22	26	18	27	29	21	46	24	17	6	19	21	46	22	34	16	46	10	41	50	47	47	6	40	51	25	56	30	56	57	63	57	69	62	63	69	66	69	80	69	0	67	63	77	59	67	82	67	72	74	68	67	67	79	80	85	76	80	35	88	97	85	85	93	96	94	97	97	96	94	97	1	1	2	1	2	1	1	3	2	1	2	1	2	1	2	1	2	2	3	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	3	1	1	2	1	1	2	4	1	1	1	3	1	2	3	3	1	2	2	1	3	4	2	4	2	3	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	3	1	1	2	2	2	2	1	2	2	2	1	2	3	5	1	2	2	2	2	3	3	1	1	2	2	2
27000	-917.013424651810965	-915.216167298275536	-1.797257353535380	0.000092797278635	0.000016446068204	0.177225759702076	0.568665234871695	-3	4	12	5	11	20	17	21	17	25	26	19	29	23	22	21	20	29	35	26	29	28	39	36	31	34	36	25	27	32	33	38	38	45	37	37	39	30	42	32	39	40	43	42	41	39	39	40	46	35	45	43	41	48	46	51	52	44	50	55	59	55	56	54	52	58	55	61	64	64	65	63	66	62	61	73	66	62	68	66	63	64	68	70	69	74	72	70	72	78	78	83	74	84	90	81	87	80	88	92	96	93	94	93	98	0	0	2	1	2	3	3	5	3	6	14	5	8	6	17	3	5	3	25	8	16	0	30	22	6	14	38	15	8	16	6	26	22	46	22	26	21	15	13	16	40	35	37	31	6	50	40	33	53	16	47	37	40	50	47	54	45	50	46	52	34	50	55	57	59	64	56	30	55	63	66	56	69	59	0	73	78	63	62	63	61	63	78	78	68	72	72	68	73	79	73	80	24	88	97	79	96	93	94	97	94	95	96	95	103	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	2	2	3	2	1	1	1	2	2	1	1	1	1	2	1	1	2	3	2	1	3	1	1	1	2	2	1	1	1	1	2	4	3	1	1	3	1	2	1	1	1	3	2	1	1	2	1	2	2	2	1	2	1	2	2	3	7	3	1	2	1	2	1	2	1	1	2	1	1
27500	-911.950784646366856	-910.236759565890338	-1.714025080476497	0.000076794322753	0.000015302956764	0.199271980214682	0.551723987339512	-2	4	9	9	10	21	16	13	18	21	19	23	31	24	21	23	15	24	33	24	27	30	37	38	28	32	36	27	33	37	33	36	42	44	37	36	39	30	44	35	36	42	46	41	41	41	39	42	47	42	44	38	43	53	50	50	47	51	52	50	64	51	55	51	55	58	62	58	65	59	65	63	66	65	62	66	63	69	67	59	55	73	64	69	73	68	81	72	70	77	78	84	82	83	87	81	81	85	95	93	97	88	93	94	99	0	0	2	1	2	3	3	5	3	3	3	8	20	11	17	9	5	3	6	8	16	0	25	22	6	11	28	17	20	31	3	26	22	46	22	26	9	28	29	16	16	24	37	25	19	41	10	24	46	40	41	18	40	30	51	47	26	50	55	23	70	40	56	57	56	57	63	54	81	63	64	70	81	63	0	63	70	83	58	63	51	63	41	56	68	83	84	68	70	79	67	89	33	96	96	88	79	93	103	95	95	94	88	95	95	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	2	2	2	2	1	4	1	2	1	2	1	3	1	2	2	3	1	1	3	1	1	4	1	1	2	1	3	2	2	2	3	3	2	1	5	2	2	1	1	1	2	2	1	3	2	2	1	1	2	1	2	1	1	2	1	2	2	5	3	2	1	1	3	2	2	2	2	5	1	1	1	2	1	1	1	2	1	2	2	2
28000	-861.230119405594110	-859.629980463483321	-1.600138942110759	0.000083208342498	0.000019966855918	0.239962187912477	0.624013549264063	-8	3	8	10	13	19	14	15	14	21	27	22	30	25	22	22	28	30	32	22	30	28	37	33	21	34	35	27	29	33	35	35	36	45	37	33	43	33	42	38	40	40	45	41	42	42	36	43	46	36	44	42	42	52	45	50	45	46	50	56	63	48	53	49	57	54	61	56	63	58	65	64	65	68	61	71	67	68	66	64	67	75	65	62	73	75	81	77	70	77	76	84	79	85	85	82	89	87	87	87	99	94	90	92	96	0	0	2	1	2	3	3	2	3	6	14	8	20	6	5	9	15	3	11	8	16	0	31	22	6	18	38	15	20	21	25	19	22	46	24	6	40	15	29	9	40	35	6	31	26	40	30	22	53	30	47	31	41	58	47	47	32	31	55	52	56	30	56	57	56	64	63	58	63	63	64	63	63	70	0	84	70	83	54	70	59	63	63	70	79	67	91	79	83	79	84	89	35	85	88	88	95	93	96	95	104	94	96	100	94	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	4	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	2	4	1	1	3	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	3	1	2	2	3	2	1	1	2	1	2	1	3	4	2	1	1	2	1	2	1	1	2	2	7	2	1	1	1	1	1	1	2	1	2	1	3
28500	-921.011847525521375	-919.351642439587636	-1.660205085933693	0.000101596922586	0.000022005221200	0.216593383340276	0.670364459986119	-1	5	10	11	13	19	15	22	17	23	28	20	30	26	20	23	26	24	33	26	29	23	32	29	30	36	33	30	34	30	33	36	39	46	35	37	38	26	47	38	35	38	43	42	31	42	38	40	46	44	45	46	39	50	50	51	51	49	49	48	59	54	55	46	58	56	59	57	65	63	66	68	66	63	60	73	68	56	73	64	63	73	66	65	76	79	70	71	72	79	78	83	83	86	95	80	79	86	93	91	99	88	92	92	99	0	0	2	1	2	3	3	12	7	3	3	5	20	7	5	9	5	6	14	8	16	0	18	22	16	19	8	17	13	16	6	14	24	50	22	23	31	15	29	30	16	24	37	23	11	30	30	24	53	16	47	18	41	40	47	51	32	30	47	44	55	30	56	32	55	57	63	34	63	63	66	69	74	63	0	63	70	56	54	67	55	74	63	67	79	82	67	58	80	85	74	89	35	96	97	79	85	93	96	97	104	85	96	96	104	1	1	2	2	1	1	1	1	1	2	3	2	1	3	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	2	3	2	2	2	1	2	1	2	2	2	2	4	1	1	2	2	2	3	1	1	2	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	4	1	1	2	2	7	2	2	1	1	1	2	2	1	2	2	2	1
29000	-908.069188611985510	-906.394751865756461	-1.674436746229001	0.000109961894378	0.000023281918739	0.211727152125322	0.517979394462675	-2	-1	12	7	16	19	13	18	16	24	23	20	28	21	20	23	28	19	30	26	29	30	37	36	32	33	31	32	32	35	31	32	38	39	38	32	43	34	38	35	39	39	40	44	42	45	40	44	48	44	45	44	43	51	41	51	43	42	52	53	54	52	57	47	57	53	57	61	65	64	62	68	69	65	66	65	69	67	70	58	68	74	61	68	72	76	75	73	71	80	78	85	78	87	93	85	83	88	91	92	99	92	96	92	98	0	0	2	1	3	2	2	5	3	18	14	8	20	6	3	6	15	3	14	8	16	0	9	22	18	32	17	17	20	16	18	14	22	21	22	6	19	27	29	16	40	22	18	25	32	34	18	22	53	34	55	31	40	44	30	47	36	43	47	52	51	40	47	57	61	64	56	46	67	67	66	67	69	67	0	67	76	70	21	56	51	70	67	67	58	84	76	30	72	58	67	74	35	90	94	90	85	93	96	97	96	97	96	97	94	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	2	2	1	1	1	1	3	2	1	1	2	2	2	2	1	1	2	1	2	3	3	2	1	5	2	1	1	1	2	2	1	1	3	2	1	2	2	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	7	1	4	2	2	2	4	2	1	7	1	6	3	3	5	1	2	1	1	1	1	2	1	1	2	2	2
29500	-880.604441520860291	-878.773834151348296	-1.830607369512047	0.000087899768996	0.000014910519443	0.169630928650323	0.694506884493543	-2	2	6	4	13	24	9	19	18	20	23	20	29	13	18	23	27	29	33	27	30	31	36	36	25	32	35	27	33	33	34	30	35	43	37	39	40	37	45	37	36	40	47	36	38	46	43	40	43	44	45	30	42	52	38	50	51	47	50	50	56	53	48	53	59	57	58	62	61	63	64	61	63	62	66	72	68	63	65	64	68	65	67	61	72	73	76	75	69	73	69	86	79	84	91	84	84	91	90	84	94	89	94	89	98	0	0	2	1	2	3	3	5	3	9	14	5	8	3	5	9	15	25	6	8	16	0	25	22	10	32	17	8	20	21	18	11	22	40	22	26	52	28	20	16	21	33	37	18	32	34	55	24	21	30	47	6	41	50	30	63	36	16	55	43	63	58	47	57	61	64	63	30	59	63	64	63	63	63	0	73	82	67	46	72	82	63	69	63	79	91	74	79	84	68	83	89	35	88	97	88	88	93	96	90	97	97	100	97	88	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	3	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	5	2	2	2	2	2	2	1	1	1	1	3	1	1	2	1	2	1	1	3	2	1	1	1	2	5	2	1	2	1	4	1	2	2	1	2	2	4
30000	-872.988304546565246	-871.039884301491725	-1.948420245073483	0.000084279012254	0.000012385959064	0.146963742607113	0.588951793096234	2	3	11	9	12	24	15	16	20	17	26	18	32	18	19	23	27	28	33	27	31	27	30	37	33	30	34	29	34	34	31	36	42	44	37	33	42	31	41	34	36	39	46	40	37	43	43	38	44	41	42	39	41	49	37	45	50	45	45	53	60	52	51	54	54	54	63	60	58	58	67	57	66	65	65	65	70	66	71	64	66	72	64	69	70	74	76	76	75	71	78	86	77	83	93	82	88	92	94	87	97	93	83	94	99	0	0	2	1	2	14	3	5	3	3	14	8	8	3	5	9	15	6	6	8	16	0	3	22	18	11	38	15	13	21	10	26	24	41	22	26	52	17	29	16	31	22	37	18	19	40	55	22	53	16	55	23	41	16	30	55	36	40	51	52	63	30	56	57	56	57	63	58	63	56	66	63	72	63	0	56	74	67	68	69	59	63	63	83	58	74	67	85	80	81	84	89	35	88	85	88	103	93	103	103	104	100	85	79	95	1	1	2	1	2	1	1	1	3	2	2	1	2	1	1	1	2	1	3	3	2	1	3	2	2	2	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	2	1	1	2	1	1	1	4	1	1	2	2	1	2	3	1	1	1	2	1	2	2	2	3	2	2	1	2	1	4	1	1	2	2	4	3	2	1	4	1	2	1	2	1	1	2	4	1	3	2	1	2	2	1	1	1	2	5	1
30500	-900.882294026290424	-898.935822934306316	-1.946471091984087	0.000101695656254	0.000014979230537	0.147294693686463	0.503752508303261	1	5	11	9	10	22	15	23	16	20	22	19	33	21	24	20	24	29	34	27	27	31	33	33	33	31	30	26	31	29	31	36	41	45	37	39	31	39	46	32	36	40	42	43	40	39	40	37	41	42	46	35	43	50	49	49	49	49	51	53	60	52	55	52	58	54	59	62	61	60	67	64	70	67	64	64	64	67	72	64	67	72	62	64	73	75	66	76	76	72	80	84	80	84	91	75	87	91	90	89	97	88	91	93	97	0	0	2	1	2	9	3	12	3	3	3	5	8	3	5	9	5	6	10	8	16	0	18	22	16	14	17	17	8	16	6	25	24	40	22	26	3	27	29	16	40	24	37	10	32	41	40	22	41	21	40	23	41	25	30	47	36	50	58	37	56	21	56	57	56	64	63	62	67	56	66	63	67	70	0	67	63	76	55	70	51	77	56	63	58	69	67	90	80	68	72	89	33	79	88	79	94	93	96	79	99	94	96	79	103	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	3	1	1	1	1	1	3	3	1	1	2	1	2	1	2	2	1	1	2	2	3	3	1	2	2	5	1	1	2	1	1	2	2	1	1	2	3	2	3	2	1	4	2	4	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	3	1	3	1	3	2	4	2	2	1	2	2	2	2	8	3	2	1	1	2	3	3	1	1	2	3	2
31000	-895.856929803109779	-894.074283644737193	-1.782646158372571	0.000082646150245	0.000014938665328	0.180754521335397	0.497464947723229	-2	3	12	10	14	20	18	17	15	24	24	20	31	25	18	21	27	29	33	25	30	24	33	35	32	34	35	28	25	34	33	38	42	41	39	35	39	37	40	38	41	41	45	38	41	41	42	42	45	39	46	37	42	52	46	52	47	46	50	54	56	53	57	51	59	55	51	59	58	64	66	64	68	68	66	63	60	69	66	65	64	74	66	61	72	76	80	75	72	76	76	80	76	89	93	83	84	92	89	90	98	93	92	88	90	0	0	2	1	2	7	3	5	3	6	3	8	12	6	5	3	15	11	11	8	16	0	6	22	7	25	15	15	12	16	6	26	24	40	22	31	25	15	13	21	40	24	37	10	32	50	40	22	53	30	47	23	40	58	21	55	36	50	47	37	55	40	67	57	61	64	55	58	67	67	66	67	67	63	0	77	67	69	62	77	68	74	63	67	79	69	69	79	80	54	70	80	24	90	100	90	88	93	96	96	88	90	94	88	97	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	2	2	3	1	3	2	1	2	2	1	1	1	2	1	1	4	2	2	1	2	2	4	1	1	1	2	1	1	1	1	1	2	5	1	2	1	1	3	2	2	2	1	1	1	1	4	1	2	2	3	2	3	1	1	2	2	2	1	1	2	2	2	1	2	2	1	2	5	2	3	8	3	1	2	2	3	1	1	4	2	1	4	2
31500	-899.517447254414378	-897.814289300377254	-1.703157954037080	0.000097927045218	0.000019834576521	0.202544419443316	0.608225885084507	1	5	7	12	11	21	11	18	17	21	26	21	27	26	22	25	25	25	36	29	29	29	37	35	33	35	26	31	33	34	33	37	40	39	38	37	45	32	43	41	40	40	36	40	42	45	42	38	48	38	46	44	45	47	49	49	53	39	54	51	57	51	55	50	57	51	56	59	68	62	65	67	64	58	64	70	69	66	63	65	64	70	63	68	72	77	76	69	74	79	76	84	78	89	95	83	80	91	94	89	97	91	94	93	96	0	0	2	1	2	3	3	5	3	9	9	8	8	9	5	9	15	6	11	8	3	0	9	22	18	9	5	15	13	16	21	26	24	23	22	14	18	15	29	30	21	24	11	31	26	34	41	22	53	30	47	43	41	58	51	51	26	30	55	52	56	54	47	26	56	64	63	40	67	63	66	74	63	67	0	78	70	83	50	67	51	74	67	67	79	83	67	79	69	79	78	89	35	97	97	88	88	93	94	97	100	85	100	100	100	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	3	3	1	3	2	1	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	3	1	1	2	1	1	3	2	1	1	1	4	2	2	3	2	2	1	1	1	2	1	3	1	2	1	2	2	2	2	5	1	1	2	2	2	4	2	2	2	3	2	1	3	1	4	1	1	1
32000	-896.764638825043107	-894.712518032309731	-2.052120792733418	0.000099388712941	0.000013023434687	0.131035349000860	0.592286105380906	-4	5	8	6	10	19	13	17	18	23	24	19	31	27	20	22	27	30	29	27	26	30	32	35	30	33	30	30	33	35	32	35	35	36	38	37	39	35	44	34	41	40	44	43	37	39	41	41	46	43	45	45	43	45	43	48	44	51	51	55	50	53	52	54	57	51	62	57	54	65	66	64	66	67	67	72	70	67	68	67	64	75	67	63	66	71	75	75	76	72	81	85	84	88	89	78	85	90	97	87	93	91	95	93	100	0	0	2	1	2	3	3	5	3	9	6	5	12	11	8	6	15	10	11	8	16	0	10	22	11	19	17	17	20	21	3	19	22	21	22	14	31	27	29	16	34	24	31	25	32	9	30	24	53	30	46	37	41	30	47	47	36	40	30	37	51	58	50	66	59	57	69	51	63	69	57	69	67	63	0	63	70	67	54	69	47	67	67	69	54	83	74	85	80	85	83	89	33	97	97	79	88	93	102	88	100	88	96	95	100	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	3	1	1	2	2	2	1	1	1	2	1	1	2	2	1	3	1	1	1	3	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	3	1	1	2	1	2	1	1	3	2	4	3	1	2	3	1	1	2	1	2	3	2	9	1	1	3	2	1	1	2	1	3	2	1	2
32500	-884.825598130107096	-883.002155749868962	-1.823442380238160	0.000093523258834	0.000016012270228	0.171211636847535	0.645943416764721	-1	4	13	9	8	21	10	14	15	25	27	22	32	27	18	23	27	26	29	26	30	25	32	36	26	34	30	29	31	29	35	37	39	38	38	30	30	38	41	38	38	39	40	44	39	45	36	39	45	42	42	46	41	47	49	46	47	49	51	55	55	51	56	52	59	52	61	56	61	65	65	65	56	67	63	71	70	66	70	64	64	71	69	61	70	75	80	69	77	80	79	81	80	88	89	81	85	87	94	92	93	90	89	89	97	0	0	7	1	2	3	2	5	3	6	6	8	20	25	5	9	12	3	14	8	16	0	25	22	9	19	15	17	20	16	23	11	22	16	22	11	25	28	29	9	16	24	37	31	32	34	16	24	41	47	40	44	21	50	53	34	36	54	34	52	55	54	56	57	61	57	56	54	73	69	57	69	56	84	0	70	84	67	81	73	59	72	63	73	68	82	63	68	67	79	67	89	24	97	96	88	79	93	103	104	95	85	96	97	94	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	1	3	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	3	2	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	3	1	3	2	1	1	2	2	1	1	1	2	1	1	3	1	2	1	1	1	2	1	2	2	3	1	1	1	3	1	4	3	2	2	3	2	5	1	2	3	2	1	1	1	1	3	2	1	2
