step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22
5000	-155.511793477686496	-162.367281428645867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536061581143235	3	9	11	13	12	15	16	21	19	20	20	23	21	24	24	23	25	26	27	26	31	33	0	0	1	3	2	4	3	6	7	6	7	13	5	11	13	9	8	10	17	14	14	21	1	1	3	1	1	1	2	3	1	2	3	1	5	2	2	3	3	2	1	2	3	1
5500	-164.165407043636350	-171.020894994595722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508420501071179	0	7	11	13	11	15	16	21	19	22	20	23	21	23	22	23	24	26	26	27	30	33	0	0	1	3	2	3	3	4	7	3	7	13	5	11	13	9	8	10	17	11	11	21	1	1	6	1	3	2	3	4	2	5	2	1	5	1	1	3	3	2	1	3	5	1
6000	-158.135246433509678	-164.990734384469050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439374698001296	1	8	11	12	12	14	17	21	20	21	19	21	18	24	22	23	24	25	26	28	31	33	0	0	1	3	2	3	3	3	7	3	7	13	5	11	13	9	8	10	17	14	14	21	1	1	5	1	2	2	2	4	1	5	1	1	5	3	2	2	2	2	1	2	4	1
6500	-150.671159352811600	-157.526647303770972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540447587039890	2	8	10	13	10	15	16	19	18	20	20	22	20	24	23	24	24	25	26	27	31	33	0	0	1	3	2	4	3	4	7	4	7	13	5	11	12	9	8	10	17	14	14	21	1	1	5	2	1	2	3	3	1	3	2	2	4	2	1	3	2	2	1	2	3	1
7000	-161.730917333345587	-168.586405284304959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507838211910591	2	8	10	13	11	15	15	20	19	22	20	22	21	23	23	24	24	27	26	28	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	14	20	21	1	1	5	1	1	1	4	2	1	4	3	1	6	2	1	3	1	2	1	3	2	1
7500	-159.476716265976705	-166.332204216936077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384444097943501	2	7	11	13	11	15	15	22	19	19	20	23	21	23	22	23	23	26	26	27	31	32	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	8	17	7	14	14	1	1	4	1	2	1	3	6	2	2	3	1	4	4	1	2	1	2	1	9	5	4
8000	-162.202442282107000	-169.057930233066372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.388748274092561	1	8	11	13	12	14	16	22	19	21	21	22	20	22	23	23	23	24	26	27	31	31	0	0	1	3	2	3	3	4	7	6	7	13	5	11	12	9	8	10	17	7	20	7	1	1	4	1	3	1	2	4	2	4	2	1	4	1	1	2	1	1	1	6	2	5
8500	-154.524946072766539	-161.380434023725911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381230021748486	2	6	10	13	12	15	17	22	19	22	21	23	21	23	24	23	25	26	26	27	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	10	17	7	14	14	1	1	2	2	5	1	3	4	1	4	2	1	4	3	2	2	1	3	1	6	4	6
9000	-171.560642977066294	-178.416130928025666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547376699019623	3	7	9	12	11	15	16	21	19	22	21	22	19	23	22	23	23	26	25	28	30	32	0	0	1	3	2	4	3	4	3	4	7	13	5	7	13	9	8	10	17	14	14	11	1	1	3	2	1	2	4	3	4	5	2	2	3	4	2	2	1	2	1	3	4	5
9500	-167.641088029186449	-174.496575980145820	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.454000649844503	3	7	11	14	12	14	16	20	19	20	20	22	21	24	24	22	24	27	27	27	30	34	0	0	1	3	2	3	3	4	3	3	7	13	5	11	13	9	8	10	8	14	14	14	1	1	3	2	3	1	2	3	4	3	3	1	4	2	1	1	3	4	3	2	4	4
10000	-155.256897704945516	-162.112385655904887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439989765197636	3	8	11	13	11	15	16	22	19	21	21	22	19	23	22	24	24	25	26	26	30	32	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	10	8	7	14	14	1	1	4	2	2	1	2	4	1	3	3	2	4	3	2	2	1	2	1	4	4	4
10500	-158.931939418325868	-165.787427369285240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405729511553675	1	8	11	13	10	14	17	21	20	21	20	22	21	24	23	22	24	27	25	28	30	32	0	0	1	3	2	4	3	4	7	6	3	13	5	11	13	7	8	10	17	14	14	14	1	1	5	1	1	1	3	4	2	3	3	1	4	2	1	2	2	3	1	3	3	4
11000	-175.288842138249748	-182.144330089209120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411527832902384	3	8	10	13	12	15	16	20	20	22	20	22	19	22	24	23	23	25	24	28	31	33	0	0	1	3	2	4	4	4	7	6	7	13	5	11	12	9	8	6	17	11	11	11	1	1	4	3	1	1	1	4	2	3	2	2	4	1	1	1	1	5	1	5	7	8
11500	-157.388132165087683	-164.243620116047055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492766806766875	2	8	9	13	12	14	17	22	19	21	20	22	20	24	23	24	23	26	27	25	31	34	0	0	1	3	2	3	3	6	7	6	7	13	5	11	13	9	8	10	17	7	7	21	1	1	4	2	2	3	4	4	1	4	3	1	3	2	1	3	1	3	2	4	6	2
12000	-152.091474571266190	-158.946962522225562	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434642773123765	1	9	9	13	11	15	16	21	19	21	20	22	20	23	23	22	24	26	26	27	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	14	7	11	1	1	5	2	1	1	3	5	2	3	2	1	4	2	1	2	2	3	1	2	8	5
12500	-153.601766842351168	-160.457254793310540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436226440759316	2	8	10	14	11	14	17	20	19	22	20	22	20	22	24	23	24	25	26	26	31	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	6	17	7	14	21	1	1	4	2	1	2	5	2	1	4	2	2	5	2	2	2	2	5	1	4	4	1
13000	-164.131049156403463	-170.986537107362835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408864518598303	3	7	10	14	11	13	14	22	18	18	20	21	20	24	23	23	24	24	25	27	31	33	0	0	1	6	2	3	3	4	7	4	7	13	5	7	13	9	8	10	17	14	14	21	1	1	3	1	2	2	3	4	2	2	2	1	6	5	3	2	1	2	1	2	3	1
13500	-157.102497412991596	-163.957985363950968	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449094318124339	2	9	11	13	12	15	17	21	19	21	20	22	20	22	23	24	25	26	27	27	31	33	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	10	17	7	14	21	1	1	5	1	1	2	3	4	1	3	1	1	4	1	3	3	2	2	1	3	5	2
14000	-172.301734124512166	-179.157222075471537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621031250377191	3	9	10	12	12	14	16	21	20	21	20	22	19	23	23	22	24	26	26	27	31	33	0	0	1	3	2	4	3	4	3	6	7	13	5	11	12	7	8	10	17	14	9	21	1	1	3	1	2	1	4	6	3	4	1	2	4	1	1	3	2	2	1	2	5	1
14500	-159.266558033605833	-166.122045984565204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.367232212285958	2	9	11	13	12	14	16	21	20	20	20	23	22	24	23	23	25	27	27	27	32	33	0	0	1	3	2	3	3	4	3	6	7	13	5	7	13	11	8	10	17	7	14	21	1	1	5	1	2	2	3	4	4	2	3	1	6	3	1	1	2	3	1	5	4	1
15000	-158.138206943060709	-164.993694894020081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450195114068316	2	7	11	12	11	14	16	21	20	20	20	23	20	24	23	23	24	26	26	27	30	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	7	10	8	17	14	14	21	1	1	4	1	2	1	2	4	2	5	2	2	5	2	1	3	1	3	1	2	3	1
15500	-159.694787761440494	-166.550275712399866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427594727855953	2	8	10	12	11	14	16	22	19	21	20	23	21	22	23	24	24	26	25	26	32	34	0	0	1	3	2	4	3	10	7	4	7	13	5	11	13	9	8	8	17	11	14	21	1	1	5	1	1	1	3	1	2	5	2	1	4	1	1	3	1	2	1	2	5	1
16000	-150.149313195812994	-157.004801146772365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600242811965286	2	9	10	13	11	15	17	21	19	20	19	23	21	23	23	23	24	24	27	27	31	33	0	0	1	3	2	4	3	10	7	6	7	13	2	11	13	9	8	10	17	14	14	21	1	1	4	1	1	1	3	1	1	2	1	1	6	2	1	3	2	2	1	3	4	1
16500	-162.654546841759696	-169.510034792719068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369473308483245	3	7	10	13	11	14	17	22	19	21	20	22	21	24	24	23	24	27	26	26	31	33	0	0	1	3	2	3	3	4	7	4	7	13	2	7	12	9	8	6	17	14	14	14	1	1	4	2	2	3	3	5	2	3	1	1	8	3	1	3	1	6	1	1	4	3
17000	-164.447509127262947	-171.302997078222319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393742173304230	3	6	11	12	11	14	16	22	19	22	20	22	21	22	23	22	24	26	27	28	31	33	0	0	1	3	2	4	3	3	7	4	7	13	5	7	13	9	8	6	17	14	11	21	1	1	3	1	2	1	2	5	1	5	2	1	5	3	1	3	1	7	2	4	6	2
17500	-165.795010968792212	-172.650498919751584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.359319353175134	2	8	11	13	12	15	14	20	18	21	19	21	19	22	23	23	25	26	25	28	31	33	0	0	1	3	2	4	3	9	3	6	7	13	5	11	13	9	8	10	8	11	14	21	1	1	5	1	3	1	1	1	4	3	3	1	3	2	2	3	2	3	2	5	4	2
18000	-156.586497925842082	-163.441985876801454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.498902221104606	2	8	10	14	12	15	16	22	19	21	19	22	20	23	22	24	25	24	25	27	31	33	0	0	1	3	2	4	3	3	7	6	7	13	5	7	13	9	8	8	8	7	14	21	1	1	4	2	3	1	4	6	2	3	2	1	3	3	1	3	1	1	2	4	5	1
18500	-149.564559561678635	-156.420047512638007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465949477140631	2	8	10	12	11	14	17	21	19	22	20	23	21	24	23	24	25	25	26	28	31	33	0	0	1	3	2	3	3	4	7	8	7	13	5	11	13	9	8	10	8	7	14	14	1	1	3	1	1	2	3	4	1	1	1	1	4	2	1	2	2	2	2	5	3	5
19000	-164.304705880711111	-171.160193831670483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.428312593644253	2	8	10	12	12	14	17	21	19	20	21	23	21	23	23	23	24	26	27	27	29	33	0	0	1	3	2	3	3	3	7	4	7	13	5	11	13	9	8	10	17	11	14	7	1	1	5	1	2	3	3	4	1	3	2	1	4	1	1	2	2	6	2	3	4	7
19500	-167.341686785139075	-174.197174736098447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399009380119613	2	7	11	14	10	15	15	20	20	22	18	23	21	23	23	22	24	26	26	27	30	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	14	14	7	1	1	5	2	1	1	2	3	2	5	2	1	4	1	1	1	2	2	1	2	4	8
20000	-156.519545563927181	-163.375033514886553	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466913983971418	3	7	10	13	11	15	15	21	19	20	20	23	21	23	24	23	24	26	26	28	29	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	9	8	10	17	11	11	21	1	1	4	1	3	2	3	4	3	2	3	1	3	1	2	2	2	4	1	4	4	3
20500	-169.771426209581136	-176.626914160540508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407916044283074	2	8	10	12	10	15	17	21	19	22	21	22	21	23	23	22	25	26	26	26	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	11	12	9	8	6	17	11	7	21	1	1	4	1	1	2	4	6	2	3	2	1	8	1	1	2	2	6	1	1	6	1
21000	-166.042430883435401	-172.897918834394773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.500468086705888	3	7	10	13	12	15	17	20	19	19	21	22	21	23	23	24	22	26	27	25	31	33	0	0	1	3	2	4	3	3	3	6	7	13	5	11	12	9	8	6	17	11	14	21	1	1	4	1	4	2	3	5	4	2	2	1	4	1	1	2	1	5	3	1	3	1
21500	-153.767799805031416	-160.623287755990788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541429745142960	3	9	10	14	10	14	17	21	19	21	19	23	21	23	23	24	24	27	26	26	31	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	8	17	14	14	21	1	1	3	2	1	2	3	4	1	4	1	1	7	2	1	3	2	2	1	1	3	1
22000	-156.106556387067769	-162.962044338027141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479529594105376	2	9	11	13	11	15	17	21	20	21	21	21	20	23	23	24	24	26	26	27	32	34	0	0	1	3	2	4	3	4	7	6	7	13	5	11	12	9	8	8	8	11	14	21	1	1	5	1	1	1	2	3	2	3	2	1	3	1	1	2	2	3	2	2	3	1
22500	-166.764934807201513	-173.620422758160885	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442433518649146	3	9	10	13	11	14	16	19	20	22	19	22	21	23	24	24	24	27	25	27	32	34	0	0	1	3	2	4	3	4	7	4	7	13	2	11	12	9	8	10	17	14	7	21	1	1	3	1	1	1	3	2	2	3	2	1	6	2	1	2	2	3	1	3	8	1
23000	-159.957337663400807	-166.812825614360179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492544413842149	3	9	9	13	11	15	15	21	19	21	19	22	21	22	23	23	23	26	25	26	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	7	8	6	17	7	14	21	1	1	4	2	1	1	4	5	2	3	2	1	3	3	1	4	1	6	1	5	5	2
23500	-158.118237960131921	-164.973725911091293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.351427274997764	3	7	9	13	11	15	14	21	19	22	19	23	20	23	23	23	23	25	27	26	31	33	0	0	1	3	2	4	3	4	7	6	7	13	5	7	13	9	8	6	8	14	11	21	1	1	3	2	2	1	2	4	3	4	2	2	4	5	2	2	1	4	3	2	4	2
24000	-163.139514997524628	-169.995002948484000	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.419238757354497	2	8	10	13	11	14	15	22	18	21	20	22	20	23	21	23	23	25	27	27	31	33	0	0	1	3	2	3	3	4	7	6	7	15	5	11	13	9	8	3	17	14	14	21	1	1	3	1	1	2	3	4	1	3	2	1	5	1	1	3	1	7	2	2	4	1
24500	-156.670825775344667	-163.526313726304039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422826464353171	2	8	11	13	11	15	16	21	18	21	20	21	19	23	23	23	24	26	26	27	30	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	8	3	14	14	1	1	6	1	1	2	2	3	1	3	2	1	4	3	2	3	2	2	3	7	3	5
25000	-157.641909571542811	-164.497397522502183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337445615889905	1	9	11	13	11	14	16	21	18	20	20	22	20	23	23	24	25	26	27	27	30	33	0	0	1	3	2	4	3	3	7	6	7	13	5	11	13	9	8	10	8	7	11	14	1	1	5	1	1	1	2	4	1	2	2	1	4	1	1	3	2	3	3	4	5	5
25500	-166.185054576015801	-173.040542526975173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512743323310169	3	9	10	14	12	15	16	20	20	21	19	23	20	22	24	24	24	25	26	27	31	34	0	0	1	3	2	4	3	4	7	6	7	13	5	11	13	14	8	10	17	11	20	11	1	1	4	2	1	1	3	2	2	2	2	2	4	1	2	1	2	2	1	3	2	7
26000	-164.675384193774278	-171.530872144733650	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535072757642545	2	8	10	13	11	13	15	20	19	20	21	21	20	23	23	23	24	25	26	27	31	33	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	8	17	11	7	11	1	1	4	1	1	2	2	5	2	2	3	1	4	1	1	2	2	2	1	2	6	6
26500	-173.616707247495100	-180.472195198454472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.251315185889936	2	8	11	13	12	14	17	20	20	21	20	23	20	23	22	22	24	26	26	25	30	33	0	0	1	3	2	3	3	3	7	6	7	15	5	7	13	7	8	10	8	3	7	14	1	1	4	2	2	1	3	6	2	3	1	1	5	3	1	3	3	3	2	6	8	6
27000	-168.491624118839809	-175.347112069799181	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433253170233070	3	8	11	14	11	14	15	21	20	21	18	22	20	22	24	24	25	26	27	28	30	33	0	0	1	3	2	3	3	3	7	6	3	13	5	11	13	9	8	10	17	7	20	14	1	1	4	1	1	2	3	4	2	3	3	1	5	1	2	2	1	2	1	6	1	5
27500	-175.841399559592958	-182.696887510552330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461779084785654	2	8	10	14	11	15	16	18	20	22	21	23	21	23	23	22	23	25	25	27	30	34	0	0	1	3	2	3	3	3	3	6	7	13	5	11	13	9	8	6	17	7	9	21	1	1	5	3	2	2	4	3	5	3	3	2	6	1	1	1	4	5	1	5	4	2
28000	-150.245580581660278	-157.101068532619649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328118190427740	2	9	11	13	11	14	16	22	18	22	19	22	21	24	23	23	24	25	26	28	32	31	0	0	1	3	2	3	3	4	7	6	7	13	5	11	13	9	8	10	17	14	14	14	1	1	4	1	1	2	3	4	1	4	1	1	6	3	1	2	1	2	1	2	4	4
28500	-160.669816891629949	-167.525304842589321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.342873391212084	2	9	8	13	11	15	16	20	19	21	19	23	19	24	23	23	23	25	26	28	32	33	0	0	1	3	2	4	3	7	7	6	7	13	5	11	13	9	8	10	17	14	14	7	1	1	3	2	1	1	5	3	2	2	2	2	4	3	3	2	2	2	1	2	3	9
29000	-170.859176735656774	-177.714664686616146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.426768048784960	3	8	10	13	12	14	17	20	19	21	20	22	20	24	24	22	22	24	25	27	30	34	0	0	1	3	2	3	3	3	3	6	7	13	5	11	12	7	8	10	17	8	14	14	1	1	4	2	2	2	3	6	4	4	1	1	4	2	1	2	1	2	3	3	3	4
29500	-177.158992250188504	-184.014480201147876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.215091834063204	3	7	11	13	12	14	16	22	19	21	21	21	19	21	22	24	23	26	26	28	32	32	0	0	1	3	2	4	3	6	3	6	7	13	5	7	13	7	3	3	8	14	11	14	1	1	5	1	2	1	3	5	5	3	3	2	3	3	2	4	5	8	2	4	5	5
30000	-154.717518521868470	-161.573006472827842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396849836084149	2	9	10	13	11	14	17	22	19	21	21	22	21	23	22	23	24	26	26	25	31	33	0	0	1	3	2	4	3	4	3	6	7	13	5	7	13	7	8	6	17	14	14	11	1	1	4	2	1	1	3	5	4	3	3	1	5	3	1	3	1	5	1	1	3	5
30500	-173.437548179177838	-180.293036130137210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416153913492246	2	8	11	13	11	13	16	20	19	21	20	23	20	24	23	24	23	24	27	27	31	33	0	0	1	3	2	3	3	3	7	6	7	13	5	11	13	3	8	6	17	7	14	7	1	1	4	1	1	1	3	6	2	4	2	2	5	2	1	5	2	6	3	4	3	10
31000	-159.102614394396056	-165.958102345355428	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496666565049725	3	9	10	12	11	15	16	21	18	21	20	22	20	24	23	23	23	27	27	27	32	33	0	0	1	3	2	3	3	6	7	6	7	13	5	11	13	9	8	10	17	14	11	11	1	1	4	1	1	2	2	3	1	3	3	1	5	2	2	2	1	3	2	3	5	6
31500	-169.055127465367661	-175.910615416327033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.316760358117228	3	9	11	14	10	14	15	22	19	21	21	22	20	22	24	23	23	25	27	28	32	31	0	0	1	3	2	3	3	4	7	4	7	13	5	11	13	9	10	10	17	11	11	11	1	1	4	2	1	2	2	5	2	3	3	1	6	1	2	2	1	2	2	5	5	5
32000	-163.084382801235847	-169.939870752195219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452296224490998	3	8	10	13	11	13	16	22	18	21	19	22	20	23	23	21	23	26	25	27	32	34	0	0	1	3	2	3	3	4	7	6	7	13	5	7	12	9	8	10	17	14	14	14	1	1	3	2	2	2	3	5	2	6	1	1	3	3	1	2	1	2	1	3	3	4
32500	-152.580032231249476	-159.435520182208847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523846796222204	2	9	10	13	11	14	16	21	20	22	20	22	20	24	24	23	23	26	25	26	30	33	0	0	1	3	2	3	3	6	7	4	7	13	5	11	13	9	8	10	17	14	14	21	1	1	4	2	1	2	3	3	2	5	2	1	4	2	4	1	1	2	1	1	2	2
33000	-163.385637156574319	-170.241125107533691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457894227766940	2	8	10	14	11	14	14	20	19	21	20	23	21	22	23	22	23	26	27	27	32	34	0	0	1	3	2	3	3	4	7	4	7	13	5	11	13	11	8	10	17	11	11	21	1	1	3	3	1	2	2	2	3	3	4	1	5	2	2	1	2	2	2	3	6	1
