step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
49000	-483.127560497502031	-481.509307745350952	-1.618252752151078	0.000248986195942	0.000057858009409	0.232374365938776	0.581821657066591	-1	3	6	4	7	6	6	7	8	8	7	11	10	10	10	10	11	9	11	9	13	12	14	12	11	13	11	12	11	12	12	14	13	13	14	13	11	14	14	14	15	15	14	14	13	15	14	15	15	15	18	17	13	15	16	17	16	16	16	14	17	17	16	18	17	18	19	17	16	17	18	16	18	15	17	18	17	17	19	18	17	19	20	19	17	20	19	18	18	17	17	20	20	19	20	21	20	21	20	20	21	21	21	20	23	23	22	21	22	21	25	26	23	27	0	1	4	1	4	2	2	6	6	7	4	15	5	9	4	7	10	5	20	8	12	5	12	14	18	13	2	27	6	12	15	14	29	5	22	31	5	16	27	19	33	30	5	15	12	33	12	10	44	45	38	12	22	4	60	31	25	23	31	27	63	14	34	23	42	14	89	12	50	47	68	53	74	28	4	37	21	59	68	54	23	68	56	52	32	85	52	30	55	48	48	80	79	52	64	83	79	83	64	23	82	34	85	94	96	99	83	89	108	66	92	86	81	17	1	2	1	3	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	3	2	1	1	1	3	1	2	1	1	3	1	3	1	1	2	2	1	1	1	1	5	2	1	1	1	2	1	1	2	2	1	6	2	2	3	1	3	3	1	3	1	1	1	2	1	2	1	2	1	2	1	1	6	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	4	1	5	2	1	1	1	1	2	1	2	3	3	4	6
49500	-484.907456121920234	-483.459157384357752	-1.448298737562481	0.000330993670374	0.000111808366054	0.337796085127068	0.532627010300528	0	4	6	2	8	6	4	6	8	8	8	10	10	10	10	10	11	9	11	11	11	12	14	11	12	11	12	12	11	13	11	14	12	13	14	13	12	14	14	15	16	14	13	12	15	14	15	16	17	15	18	16	14	16	15	17	18	15	15	16	16	16	16	17	17	16	19	17	15	17	17	18	18	16	13	19	17	18	19	18	16	18	19	19	16	20	17	19	19	18	20	21	20	21	19	21	22	22	20	18	20	20	21	21	22	23	22	21	22	24	25	22	26	30	0	4	2	1	6	2	4	7	3	6	7	11	11	5	2	11	18	7	18	12	14	18	16	10	24	2	7	31	18	31	16	14	12	33	43	18	13	16	12	37	47	25	8	11	36	33	34	35	23	34	66	36	25	35	44	19	44	15	30	7	32	10	43	46	41	20	58	22	38	62	75	27	33	40	14	64	23	42	71	50	42	59	56	60	12	45	26	52	48	53	88	84	61	51	25	89	101	40	79	37	51	68	50	73	67	109	99	70	66	98	110	13	9	106	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	3	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	3	2	2	1	1	1	1	1	1	2	1	1	1	3	4	2	1	5	1	5	2	2	1	2	1	2	1	1	2	2	4	1	1	1	2	2	1	3	1	2	2	1	2	3	3	3	2	2	1	1	2	3	3	1	1	4	1	4	1	1	3	1	2	1	1	2	4	1	1	3	9	2
50000	-458.495513930631034	-457.067128844857734	-1.428385085773307	0.000138030564151	0.000049675682849	0.359889008310055	0.610640153306237	-2	4	4	3	7	7	6	8	8	8	9	10	9	10	10	9	12	10	11	12	11	13	14	11	11	12	11	12	11	13	11	12	13	13	15	13	12	13	14	13	15	15	14	14	15	15	15	15	16	15	17	16	14	14	15	18	16	15	16	13	17	17	17	19	17	18	17	17	17	17	17	17	17	15	16	19	17	18	18	18	17	19	19	19	18	18	19	20	19	18	20	21	19	20	19	21	22	19	19	20	20	19	22	21	23	21	22	21	23	24	25	25	25	30	0	1	4	1	7	1	3	7	7	7	5	7	10	5	7	6	18	9	13	9	12	25	32	6	11	12	16	12	18	11	13	18	26	12	22	24	15	29	28	12	60	60	31	27	40	30	26	60	23	40	28	34	33	12	18	29	22	40	45	27	48	47	2	44	48	77	14	42	43	40	74	24	52	14	28	52	38	59	45	67	53	67	61	69	61	73	57	46	73	53	93	88	65	38	65	83	35	51	72	45	84	57	88	99	100	45	55	78	101	91	66	106	51	56	1	2	1	2	1	4	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	3	2	1	2	2	3	2	1	1	1	1	1	6	3	1	1	3	1	2	2	1	2	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	4	1	1	2	1	1	1	1	2	3	4	2	2	2	4	2	4	5
50500	-447.614903294862415	-446.252680611874382	-1.362222682988018	0.000292705256171	0.000178143155144	0.608609348102295	0.701609461555374	0	2	6	4	7	7	6	8	8	7	8	10	10	9	10	9	12	10	12	10	12	12	14	11	11	12	11	12	12	14	12	12	13	13	15	12	13	14	15	15	15	14	15	15	13	13	15	15	14	15	17	16	12	16	15	17	16	16	15	16	16	17	15	18	18	16	18	18	16	17	18	18	17	16	15	19	15	17	18	17	17	18	19	19	18	19	19	20	19	18	19	20	20	20	19	20	21	22	20	21	21	19	21	20	21	23	21	21	23	24	25	24	25	27	0	1	2	2	3	7	4	7	7	7	7	5	8	11	8	5	27	11	13	8	15	14	6	15	14	25	8	14	12	34	20	8	19	31	49	12	24	24	29	36	33	29	31	33	28	22	25	28	32	24	35	50	24	37	14	54	55	50	32	2	34	63	13	33	81	41	54	54	47	48	57	11	52	63	45	26	13	74	59	7	77	66	51	17	36	58	43	45	17	73	67	56	50	81	56	72	91	71	86	70	63	14	87	69	44	107	81	70	98	79	109	17	58	112	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	3	1	1	2	1	1	1	1	4	1	1	1	1	4	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	4	1	1	1	3	2	2	2	2	2	1	1	1	2	2	1	1	1	2	1	2	3	4	1	2	3	1	2	2	1	2	1	4	2	2
51000	-473.563592703814095	-472.085600054538588	-1.477992649275493	0.000232532124689	0.000072344851451	0.311117664053183	0.687344862765980	0	2	5	3	7	7	6	7	8	9	9	10	9	10	10	10	12	10	10	12	11	12	14	11	12	12	11	12	12	13	12	12	13	12	15	13	13	13	14	14	15	14	12	15	15	14	16	14	16	16	18	16	14	13	15	17	16	17	16	15	16	17	16	19	18	17	19	18	16	17	17	16	17	17	16	18	17	18	17	18	18	18	19	20	18	20	17	20	19	17	20	22	20	21	20	20	21	21	20	21	20	19	21	19	22	24	22	21	22	24	25	24	24	30	0	1	4	1	7	7	2	3	3	9	6	3	3	11	7	9	24	5	5	4	6	27	34	8	19	18	18	21	18	20	14	19	31	14	42	31	16	22	16	9	29	21	10	25	37	34	39	31	48	55	42	23	15	31	9	38	40	35	27	21	60	39	17	48	36	61	76	49	43	46	44	37	55	33	30	73	42	77	49	52	50	53	82	42	57	68	18	25	66	45	80	99	76	51	66	72	67	64	48	27	62	85	84	35	62	50	87	23	70	59	112	105	66	105	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	4	2	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	2	3	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	2	3	1	1	1	1	1	1	1	1	1	1	3	4	2	1	1	1	2	3	3	3	2	2	1	2	3	3
51500	-494.741245858804234	-493.164934870610580	-1.576310988193676	0.000250733895605	0.000062884517615	0.250801821043156	0.577431751225216	0	2	5	4	7	6	6	7	8	9	8	10	10	10	10	9	11	8	12	11	12	12	14	11	12	13	10	12	11	14	11	13	13	13	15	13	12	13	15	12	15	13	14	13	15	14	15	14	17	14	17	15	15	16	15	18	17	16	16	15	14	18	16	19	18	18	18	18	14	17	17	18	17	16	15	20	18	18	19	17	17	18	19	19	18	18	17	18	19	16	20	21	21	20	20	21	22	20	20	20	21	20	22	21	22	23	21	19	21	22	23	25	25	29	0	1	1	2	2	2	3	6	6	7	6	9	18	11	8	8	8	2	13	5	14	5	25	11	12	17	8	9	9	44	14	5	31	19	46	20	10	19	3	7	26	31	10	10	19	36	42	36	75	33	35	30	37	69	17	81	2	48	43	34	40	43	13	34	23	54	36	59	28	44	47	90	34	26	10	39	46	80	78	22	43	59	70	47	60	48	35	48	80	46	87	95	76	108	58	74	62	51	62	35	90	48	51	108	104	101	89	63	52	98	108	33	62	82	1	1	3	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	4	1	1	1	1	1	1	4	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	5	1	1	1	1	2	3	3	2	1	1	1	1	2	1	1	2	1	4	2	2	1	1	2	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	3	2	1	1	3	2	2	3	1	1	1	1	1	3	1	3	4	3	6
52000	-450.464282223312921	-448.857229882788999	-1.607052340523897	0.000301926958857	0.000071558035656	0.237004459379020	0.696855347962471	-1	1	5	3	7	6	5	8	9	8	9	10	10	9	11	9	11	10	12	11	13	11	13	11	11	12	10	12	11	13	11	13	13	13	13	14	12	13	13	15	14	14	12	14	13	14	15	16	17	16	17	14	14	15	15	15	15	15	16	15	15	17	15	17	18	18	19	17	16	16	15	16	18	17	15	19	17	17	19	17	16	18	19	20	19	20	18	19	19	17	18	21	18	20	19	20	23	20	21	20	21	20	21	21	21	22	21	20	22	24	25	24	24	29	0	1	4	2	3	7	4	2	6	6	5	8	10	7	14	3	5	8	13	7	18	9	17	14	12	13	8	13	8	17	10	7	26	31	31	33	17	27	8	23	32	30	5	19	13	43	21	44	31	28	48	13	16	39	34	39	37	39	33	2	15	55	21	34	35	35	50	57	38	43	21	52	54	71	8	34	71	39	62	55	75	81	70	93	93	26	61	75	60	57	80	84	78	89	82	85	92	66	78	37	74	28	88	91	81	84	67	87	102	109	112	86	33	100	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	7	2	1	1	2	2	2	1	1	1	2	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	4	1	1	2	1	1	1	1	1	1	2	8	3
52500	-458.695602644695839	-457.151186759498387	-1.544415885197439	0.000164209072879	0.000043869134971	0.267154148075107	0.655242212415280	0	2	4	4	7	5	5	7	9	8	9	11	10	9	11	9	12	9	11	10	11	11	13	12	13	12	11	12	12	12	11	13	14	13	16	14	12	13	15	13	15	14	13	14	13	14	15	13	16	14	17	14	14	14	16	18	17	14	15	13	17	17	17	18	18	17	18	18	17	17	17	18	16	14	15	19	17	18	19	17	17	18	19	20	19	19	18	19	20	19	19	22	19	20	20	20	22	21	20	20	21	20	20	20	22	23	22	21	22	22	24	25	22	29	0	1	2	2	7	1	3	4	8	5	5	9	10	5	14	8	16	8	18	3	11	9	22	14	19	20	14	14	15	13	18	8	43	28	39	26	20	26	20	13	23	40	16	45	28	38	32	21	50	40	41	27	16	30	43	53	13	29	34	22	41	52	41	81	55	26	32	46	18	41	50	17	12	27	54	63	41	19	80	58	36	70	42	87	71	61	77	28	64	63	47	59	39	93	88	65	94	84	81	62	86	66	85	22	82	100	98	90	67	83	89	27	91	109	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	3	1	1	1	1	2	2	1	1	2	2	2	3	1	1	2	3	2	1	1	1	2	2	2	1	1	2	1	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	5	2	3
53000	-461.549216572905493	-460.002107877261096	-1.547108695644386	0.000357176633007	0.000094894543254	0.265679595148701	0.565777248236109	-1	3	5	4	7	7	6	8	7	8	8	10	9	10	11	10	10	11	10	9	13	12	12	12	12	13	11	12	11	13	11	13	14	14	14	13	12	14	14	13	12	15	15	13	14	13	15	15	17	15	17	15	15	16	16	17	17	17	17	15	16	17	17	19	18	17	18	17	15	18	17	18	17	15	14	19	18	18	18	18	17	17	19	19	19	18	19	20	19	19	21	19	20	19	20	21	23	21	19	21	21	18	21	20	21	23	21	21	23	23	23	24	25	28	0	1	2	2	2	2	4	9	2	2	9	10	6	20	19	4	4	7	10	7	10	27	3	12	19	24	9	17	14	16	17	37	36	25	27	27	12	7	5	16	15	35	24	16	26	17	24	27	55	12	21	26	34	42	25	38	12	38	43	22	60	45	38	28	68	38	22	53	26	71	52	61	19	19	2	63	75	50	43	5	52	75	44	68	52	20	77	29	82	52	84	22	102	59	78	80	63	49	82	78	82	61	95	67	83	59	72	57	95	94	98	82	58	110	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	4	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	3	1	1	1	1	1	2	4	1	1	4	1	1	1	1	1	5	2	4	1	1	2	1	5	1	2	3	1	2	4	1	3	1	2	1	4	1	1	1	2	3	2	1	1	2	1	1	1	1	3	2	2	2	2	1	4	3	2
53500	-556.580064502073810	-554.708138812137122	-1.871925689936666	0.000497982853971	0.000080180048796	0.161009657574389	0.683802255866102	0	3	4	4	7	5	6	7	8	8	9	10	9	9	10	6	11	10	12	10	12	13	12	12	10	12	11	12	11	14	11	12	12	13	15	12	13	13	12	15	14	14	13	12	15	11	14	16	16	14	17	16	13	16	16	17	17	16	15	16	15	17	15	19	16	18	19	16	16	16	16	16	16	15	17	19	17	19	19	18	17	19	18	19	18	18	18	18	19	18	21	19	21	22	18	21	22	20	20	20	20	20	21	20	23	24	20	21	22	21	25	25	23	28	0	1	2	2	7	2	3	3	7	6	5	11	8	9	2	1	13	4	15	9	17	24	31	29	9	46	14	15	13	39	13	12	20	18	30	25	18	28	16	53	53	32	4	25	44	11	29	47	34	34	23	45	12	59	21	38	27	28	47	33	21	52	21	46	23	49	43	37	9	26	50	13	20	22	26	69	63	45	75	26	47	59	65	83	19	69	40	29	83	48	107	71	100	87	60	88	40	81	71	73	52	55	100	54	91	64	90	98	107	57	91	25	53	113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	1	4	1	1	3	1	4	2	1	3	3	1	4	1	1	2	1	2	2	1	1	1	3	1	1	3	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	2	2	6	4	2
54000	-480.809839933238379	-479.356399765399090	-1.453440167839263	0.000226527375615	0.000075369784077	0.332718215058917	0.573143122536629	-2	4	6	3	7	5	5	7	8	7	7	10	9	9	9	9	11	11	10	11	13	13	14	11	12	13	10	13	11	12	11	14	12	13	15	14	13	14	14	14	14	15	15	15	15	13	16	15	16	15	17	15	15	15	15	17	18	17	16	15	16	17	16	15	18	18	17	17	17	16	17	19	17	16	16	20	17	18	18	18	17	19	18	19	17	20	18	18	19	18	21	21	19	22	20	21	22	21	20	19	20	20	21	19	23	23	21	20	21	24	25	25	24	30	0	1	7	1	7	2	4	7	5	6	3	16	5	10	8	9	12	5	8	27	17	18	22	16	17	18	6	25	6	27	9	2	19	31	20	15	25	22	19	37	6	34	38	38	21	18	42	30	44	37	64	28	34	9	37	16	11	64	48	13	46	64	42	8	55	61	53	28	38	38	48	25	5	32	36	63	48	36	70	1	44	55	63	58	34	48	74	51	47	48	84	86	32	71	38	71	103	70	35	73	53	7	102	45	103	84	80	74	82	94	91	85	58	89	1	4	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	4	6	1	1	2	1	1	1	2	2	2	1	2	1	1	1	4	4	1	1	2	1	2	1	10	1	2	1	1	2	2	1	1	3	1	1	1	3	1	2	2	1	3	3	1	3	7	1	2	1	1	2	2	1	1	2	5	3	4
54500	-436.508272832926195	-434.905229053138953	-1.603043779787260	0.000206479748424	0.000049288742120	0.238709812930885	0.706620269914386	-1	2	5	4	7	6	5	8	8	9	9	11	8	10	10	10	12	10	11	11	12	12	13	12	13	12	12	13	11	14	11	14	13	11	16	14	13	14	14	14	16	15	14	15	14	14	13	15	15	15	18	16	14	15	14	17	17	16	16	14	17	16	16	16	18	17	17	18	16	17	15	18	16	16	16	19	18	17	19	18	15	18	20	19	18	20	18	20	20	18	19	21	21	21	19	22	22	20	20	21	20	20	22	20	22	21	20	21	22	22	24	25	25	30	0	1	1	2	3	4	4	6	4	13	5	14	4	11	8	2	10	4	10	7	10	11	18	34	14	14	14	12	13	14	13	24	34	13	45	21	18	12	17	31	33	28	12	14	27	23	34	32	47	39	75	33	25	47	12	42	32	55	34	10	46	54	40	47	54	74	38	45	36	44	14	53	19	46	7	67	41	54	57	52	28	21	84	74	26	76	52	69	72	63	47	79	84	79	72	79	92	87	56	104	80	63	101	63	75	59	56	29	88	84	84	88	100	103	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	2	1	2	2	2	2	1	5	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	3	1	3	4	2	1	3	1	1	2	3	2	3
55000	-430.776681666232605	-429.157847975177901	-1.618833691054717	0.000227059895189	0.000052709557336	0.232139441852329	0.684937173163064	-1	3	4	4	7	5	5	6	8	9	8	10	9	10	10	8	10	11	11	11	13	12	14	11	12	13	11	12	10	12	11	14	14	14	14	13	12	14	14	15	15	13	14	13	14	14	15	16	16	16	17	16	15	16	15	16	15	17	14	16	14	17	15	18	18	18	18	17	16	18	16	19	18	16	15	19	18	17	19	18	18	16	19	20	16	18	18	19	17	17	21	21	20	20	20	22	22	20	20	21	21	20	21	21	21	23	20	20	22	23	24	25	26	30	0	1	2	2	8	4	2	6	7	5	3	11	8	5	9	7	4	4	15	7	18	4	44	10	17	12	13	17	16	18	13	10	37	28	21	31	17	28	26	44	36	12	11	31	25	18	22	17	59	32	54	35	36	19	26	35	26	32	20	36	22	75	22	23	52	71	35	45	23	49	32	52	38	57	25	50	74	57	71	42	42	59	21	56	34	71	85	37	40	55	87	102	86	56	72	79	94	43	86	26	107	47	77	98	87	92	68	73	94	79	106	88	104	112	1	3	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	3	1	2	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	3	3	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	2	1	1	1	1	1	1	2	4	2
55500	-465.470731089125707	-463.767785540094792	-1.702945549030890	0.000386986889297	0.000078407193833	0.202609432002028	0.677405332309358	-1	4	5	3	7	7	6	8	8	9	9	10	8	11	11	9	11	10	11	10	11	13	13	11	12	12	11	12	11	13	11	14	13	13	14	14	13	12	13	13	16	14	14	13	13	13	15	16	15	15	17	16	15	16	15	17	17	15	16	14	17	18	17	18	18	18	19	16	15	17	18	17	16	16	16	20	16	17	17	18	17	18	20	16	17	19	17	18	19	16	21	21	19	22	19	21	21	21	19	19	20	21	21	20	22	22	21	21	22	22	25	23	26	29	0	4	2	1	4	7	2	6	7	9	5	8	7	18	2	7	9	13	10	2	8	14	27	16	17	19	18	21	10	15	20	29	12	24	45	45	26	17	7	29	35	21	16	21	21	17	23	60	42	39	68	69	45	49	12	58	54	39	36	46	90	90	33	30	52	29	52	29	46	42	58	38	37	35	17	80	55	21	50	12	4	17	72	40	50	74	18	47	61	20	64	89	58	91	31	86	63	81	61	35	75	70	93	75	95	104	84	88	101	68	108	86	76	108	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	3	2	3	1	1	1	1	2	1	2	1	1	3	1	5	6	3	1	1	1	2	3	1	1	3	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1	1	3	1	1	3	3	3	2	4
56000	-451.266478668527043	-449.742444465996016	-1.524034202531032	0.000238606354203	0.000066564251128	0.278970991155999	0.536426834281416	0	4	5	3	7	6	6	7	8	8	9	11	9	10	9	9	11	9	11	11	12	13	13	11	12	13	10	11	11	12	11	14	12	14	16	14	13	14	14	15	15	11	14	13	14	13	15	15	16	15	17	16	14	15	16	17	17	16	15	15	16	17	15	18	18	16	19	18	16	17	17	18	17	16	16	19	18	18	18	18	18	19	20	20	18	19	18	20	19	19	20	21	20	18	19	22	22	21	20	19	21	20	22	21	21	23	22	22	22	23	26	25	24	28	0	1	4	1	7	2	4	3	7	3	5	9	5	11	4	2	27	5	6	7	8	24	31	14	24	13	10	3	3	15	9	23	42	23	34	44	19	25	33	22	25	13	19	24	30	19	22	46	37	33	48	25	30	17	47	27	14	22	19	11	32	46	7	69	44	34	69	55	53	13	14	74	69	48	21	73	58	50	12	55	38	80	72	20	55	74	50	42	13	54	32	53	39	43	57	60	79	60	40	53	75	23	62	85	65	71	95	90	84	109	103	67	62	74	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	1	1	2	1	3	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	3	4	1	2	4	1	2	3	1	2	1	1	1	1	4	3	1	1	1	2	1	1	2	2	1	1	1	1	4	1	2	1	5	5	2	3	2	3	3	1	2	2	3	3	3	2	2	2	1	1	2	2	1	1	1	2	4	4	5
