step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-685.771055747399146	-692.626543698358546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569899266936320	-1	2	4	6	6	7	7	5	7	8	8	9	8	9	9	9	9	8	10	11	10	10	11	11	12	10	11	12	12	14	12	12	14	13	14	13	15	16	14	16	14	13	15	13	15	15	15	16	17	17	17	16	17	17	17	18	18	20	20	17	17	19	19	18	18	18	18	20	19	21	21	21	22	20	20	19	23	23	23	23	24	24	26	27	29	33	34	35	34	38	36	38	37	40	41	0	1	2	3	8	3	8	3	4	8	5	10	8	4	9	9	7	5	13	15	18	17	18	18	18	7	18	21	18	18	22	26	26	19	13	28	28	27	29	31	18	26	33	17	28	31	34	34	37	41	31	39	43	39	30	46	37	49	50	18	43	38	35	38	39	51	37	41	51	64	69	43	50	66	51	51	59	76	75	25	74	77	79	0	38	51	85	89	0	87	85	85	89	89	86	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	4	1	1	2	2	3	1	2	3	2	2	2	2	1	2	2	2	1	2	1	1	3	1	1	2	2	1	2	2	2	3	1	2	3	1	2	1	2	3	1	2	1	3	2	1	1	1	2	2	2	4	2	1	2	1	6	7	2	1	1	2	3	7	2	3	4
5500	-666.549611661376957	-673.405099612336357	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559354014104159	0	2	4	5	5	7	6	6	8	7	8	7	8	7	9	9	10	9	10	11	7	10	11	12	12	10	10	11	13	13	12	14	14	14	13	13	14	14	14	14	13	14	14	16	16	16	17	16	16	16	16	16	15	18	17	18	19	20	19	17	18	18	19	18	20	19	19	20	19	22	22	22	22	21	20	21	22	22	22	23	24	25	26	28	30	33	35	34	33	38	36	38	37	39	39	0	1	2	3	3	3	4	5	4	5	8	4	10	4	9	9	4	21	10	15	8	12	18	18	18	9	5	21	18	18	17	35	26	26	26	28	28	25	21	17	27	22	26	31	30	40	34	34	37	38	12	25	35	50	35	46	49	49	23	18	43	31	53	50	55	56	49	25	40	64	17	43	41	56	69	62	29	76	75	77	74	80	79	0	71	71	85	89	0	87	85	89	89	89	86	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	3	2	2	2	2	1	2	2	2	1	2	1	3	2	1	1	2	2	1	1	1	1	1	1	5	2	1	1	2	1	2	2	5	3	1	3	2	1	1	1	2	4	3	2	6	2	4	2	1	2	4	1	2	1	1	1	3	1	3	3	2	1	1	2	3	5	2	2	4
6000	-643.372281787370753	-650.227769738330153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698912337169304	-2	3	4	5	5	6	6	6	9	7	7	7	9	6	9	10	11	9	8	11	8	10	12	13	12	10	11	12	11	14	13	14	13	14	13	14	15	16	15	15	15	15	16	14	16	16	16	15	17	17	16	14	15	18	17	18	19	21	21	17	18	19	19	17	19	19	18	20	20	22	21	21	20	22	21	21	24	23	24	22	23	24	26	29	31	33	35	35	34	38	37	36	36	41	40	0	1	2	3	2	3	3	5	12	5	5	3	12	2	7	7	22	21	8	15	7	4	18	25	18	19	13	21	18	18	12	35	26	35	26	28	36	30	25	17	52	33	53	17	28	17	34	34	45	38	44	25	33	64	41	46	37	67	50	52	43	46	53	30	41	56	37	50	31	54	40	63	55	66	51	51	50	76	75	38	66	80	79	0	69	77	86	89	0	87	85	89	89	89	85	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	2	2	2	2	1	2	1	3	2	2	1	2	2	2	2	3	2	2	3	2	1	1	1	6	3	1	1	1	2	2	1	1	4	4
6500	-631.429203200755296	-638.284691151714696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614526870462454	0	2	4	5	5	6	6	6	8	7	8	8	8	8	9	10	11	9	10	11	9	10	11	10	12	11	11	12	13	14	13	13	15	13	13	14	15	16	13	14	15	13	14	16	15	16	16	15	16	15	17	15	15	16	18	19	19	20	20	17	17	19	19	18	20	19	20	19	20	21	22	21	22	21	19	19	23	22	23	23	23	26	26	27	31	32	35	35	34	38	36	37	38	40	39	0	1	2	3	3	4	4	5	4	5	10	7	8	7	9	9	22	5	18	9	9	12	18	5	24	10	21	21	9	39	22	26	42	26	26	28	28	23	25	22	30	19	26	22	28	31	34	34	37	39	22	18	43	50	38	46	49	49	50	52	53	51	43	54	55	17	49	50	62	25	62	63	65	56	51	51	68	76	75	70	66	80	79	0	84	70	86	89	0	87	86	89	89	92	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	3	1	1	2	1	1	1	2	3	1	1	1	1	2	2	2	1	2	1	2	2	1	5	2	2	1	4	2	1	1	1	1	1	2	2	2	1	2	2	2	1	3	5	2	1	1	2	2	2	2	2	3
7000	-652.905279332371947	-659.760767283331347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646763937375441	0	2	3	5	5	6	7	6	7	7	8	9	7	8	10	9	10	9	9	9	9	11	11	13	11	12	12	13	11	14	12	13	14	13	13	14	15	15	14	15	15	15	15	16	17	16	17	15	16	16	16	15	16	17	18	18	18	21	19	17	17	18	19	20	19	19	18	20	20	21	22	20	21	20	20	20	23	23	23	24	23	25	26	27	31	33	34	35	32	36	36	35	38	40	41	0	1	2	3	3	3	3	5	3	5	5	7	8	3	21	9	12	5	10	9	5	12	21	29	18	18	10	21	18	18	17	26	35	19	19	27	36	39	18	22	25	33	33	40	30	22	48	34	37	25	22	18	43	38	39	46	49	57	41	41	43	46	43	54	25	22	49	30	62	59	62	63	59	56	51	51	64	76	75	77	74	80	69	0	84	65	85	89	0	86	87	89	88	92	86	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	2	1	1	3	2	1	1	2	1	2	2	1	3	2	1	1	2	3	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	3	1	1	2	2	2	1	1	3	2	4	3	1	2	1	1	2	1	1	1	2	2	2	2	2	1	2	1	2	1	2	6	2	1	1	3	1	1	1	2	4
7500	-645.506242630670954	-652.361730581630354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624484882029232	-1	2	4	6	5	5	6	6	8	6	8	7	8	9	8	10	11	9	11	11	10	8	8	12	12	11	10	12	12	14	12	12	13	14	13	13	16	14	14	14	13	16	15	15	16	17	15	15	15	16	16	15	17	18	18	18	18	20	20	17	17	18	19	20	18	18	17	21	20	21	22	20	21	20	20	19	23	22	24	23	23	25	26	27	32	33	34	34	33	38	36	36	37	40	41	0	1	2	3	3	3	3	5	7	5	5	3	5	3	3	15	22	13	11	15	18	12	4	18	23	10	23	21	18	10	22	26	26	26	19	28	49	25	18	22	21	33	33	17	28	31	34	34	28	38	40	41	43	30	41	51	37	49	54	25	43	31	43	54	30	40	49	64	76	54	51	43	52	46	62	31	39	76	75	30	74	80	75	0	84	84	85	89	0	87	86	89	92	92	86	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	4	2	1	1	2	1	1	1	1	2	3	1	1	1	3	2	3	1	1	2	1	1	2	1	1	3	1	1	2	1	3	1	3	2	2	3	2	2	1	1	2	2	2	2	2	1	2	4	1	2	3	2	1	3	1	2	4	1	1	1	3	2	2	1	2	4
8000	-670.282860816868038	-677.138348767827438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586457978976326	0	2	4	5	5	6	7	6	8	8	7	8	7	9	10	9	11	9	8	11	8	9	12	13	11	12	11	11	12	14	12	13	14	13	13	13	15	15	15	14	14	16	15	14	16	15	15	16	17	16	17	15	17	18	18	18	19	19	20	16	17	19	19	18	20	19	19	20	20	21	21	21	20	21	21	18	24	23	24	21	23	24	24	27	31	33	34	35	34	36	36	36	37	40	39	0	1	2	3	3	3	3	5	8	8	5	3	8	3	9	9	3	21	8	9	7	12	18	25	18	10	21	21	25	21	22	26	26	26	19	28	28	18	25	22	25	38	33	22	36	17	34	34	37	30	31	23	43	41	28	40	37	49	50	41	35	51	53	25	25	44	37	64	51	54	62	63	55	66	62	17	68	71	75	45	56	80	51	0	64	84	85	89	0	86	87	89	92	92	86	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	2	1	1	2	1	1	2	1	2	1	3	3	1	1	1	2	1	2	2	2	3	2	1	1	2	2	2	1	2	2	1	2	2	1	2	3	1	2	2	2	1	2	1	2	4	4	2	2	1	2	1	2	1	1	1	1	3	2	1	2	2	2	2	3	1	7	3	2	1	1	1	1	1	1	2	3
8500	-585.625962369576428	-592.481450320535828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683303489484867	-1	1	3	6	5	7	5	6	8	6	7	7	8	8	9	10	10	10	11	11	8	9	11	13	11	12	12	13	13	14	12	13	14	13	13	14	14	14	15	13	14	15	15	14	16	16	16	16	16	17	16	16	16	16	18	18	18	20	19	17	17	19	19	16	19	19	18	20	21	22	20	21	21	21	20	20	24	23	23	24	23	25	26	28	32	34	35	34	33	37	36	35	37	40	38	0	1	2	7	3	3	3	5	4	5	5	4	8	4	9	9	22	21	11	15	4	12	18	18	18	19	18	18	25	18	22	19	26	19	26	28	21	18	18	22	21	35	33	31	39	31	34	34	28	38	22	38	43	38	50	46	37	57	39	41	43	51	43	30	55	56	49	39	76	21	51	63	55	66	62	51	59	76	75	38	74	77	75	0	51	85	86	89	0	87	86	89	92	92	85	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	3	1	1	1	1	2	2	2	2	2	3	1	1	1	1	1	2	1	3	2	1	1	2	1	1	1	1	2	1	5	2	1	2	1	1	2	2	2	2	5	1	1	2	1	8	2	1	1	1	1	1	1	1	2	2
9000	-598.871913644676169	-605.727401595635570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744537995674051	1	3	5	4	6	7	6	5	7	7	8	8	7	6	9	9	10	9	9	10	9	11	12	13	11	12	11	12	12	14	13	13	14	15	13	14	15	15	15	14	14	16	14	16	16	15	16	16	16	15	16	14	16	17	19	17	17	20	20	16	17	19	19	20	19	18	19	20	20	19	21	20	21	22	20	20	23	23	24	23	20	26	26	28	31	33	35	34	32	37	35	36	38	41	40	0	1	4	2	8	4	3	4	7	8	5	4	5	3	7	9	12	9	8	9	13	17	25	25	18	18	18	21	18	25	17	26	26	35	19	28	21	30	25	17	25	33	35	31	39	31	34	34	37	25	40	25	43	41	41	46	49	67	38	30	35	51	61	50	38	56	49	38	62	38	62	61	39	66	51	62	68	76	75	55	66	80	71	0	73	85	86	89	0	87	85	88	92	92	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	2	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	1	2	3	1	1	1	2	1	2	2	1	2	2	1	2	2	1	2	2	1	3	1	2	1	1	2	2	2	2	1	3	1	4	2	1	1	1	1	1	1	1	3	4
9500	-604.599368133758844	-611.454856084718244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632016179208907	0	2	4	6	6	5	7	5	9	8	7	8	7	8	9	9	10	9	10	10	9	11	12	11	10	12	11	12	12	15	12	14	12	14	13	13	14	16	14	16	13	16	15	15	13	16	16	16	16	16	16	15	17	18	16	19	19	20	19	17	18	18	18	19	19	17	20	20	20	19	22	21	20	22	20	19	23	23	24	22	22	25	24	29	31	33	34	34	33	37	36	35	36	39	41	0	1	2	3	8	2	3	3	4	8	5	3	8	4	7	7	10	13	8	15	13	17	7	18	18	10	9	21	24	25	17	19	19	33	19	28	28	18	18	31	25	26	19	17	21	17	34	34	37	39	12	41	43	50	41	46	49	49	30	52	53	12	53	50	55	40	37	38	46	38	76	63	30	56	51	62	54	69	69	68	66	80	75	0	62	85	86	89	0	87	86	89	92	93	85	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	3	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	3	2	3	1	1	1	1	4	1	2	2	1	1	2	2	2	1	1	4	1	2	2	1	3	2	2	2	1	2	3	2	2	1	3	2	3	1	1	2	2	1	5	1	1	1	1	2	2	1	1	2	4
10000	-578.385913414177821	-585.241401365137222	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627330360282218	1	2	3	6	5	7	6	4	8	7	7	8	8	7	10	10	11	9	9	11	7	9	12	12	11	12	11	12	13	15	12	13	14	13	11	14	15	15	15	15	14	16	15	14	16	16	17	16	16	17	16	15	16	18	17	18	19	18	20	18	17	18	19	19	19	19	19	20	20	21	21	20	22	21	21	20	22	22	22	23	24	24	26	28	32	33	35	35	34	37	37	36	38	39	41	0	1	2	3	8	7	3	3	3	4	8	14	11	3	9	12	22	21	21	15	8	14	18	25	18	35	21	25	18	25	7	35	26	35	19	28	28	24	9	17	23	33	33	12	28	31	34	34	37	30	22	41	43	39	39	46	49	49	50	41	53	51	39	54	55	46	49	38	51	64	62	63	65	66	62	51	59	69	69	68	74	68	71	0	39	85	86	89	0	86	85	89	92	93	85	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	4	2	1	2	1	1	2	1	4	2	1	1	1	2	2	2	2	2	1	1	2	1	1	1	2	1	2	1	2	3	1	1	2	1	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	2	2	3	2	1	5	1	1	1	1	2	2	1	1	1	4
10500	-577.803563679168406	-584.659051630127806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632465646634154	-1	1	4	5	6	7	5	5	6	7	8	8	8	8	9	9	11	9	10	10	9	11	10	13	12	13	10	13	13	15	12	14	14	13	12	14	15	14	15	16	15	15	15	15	17	16	17	16	16	16	16	15	17	18	17	18	18	21	20	18	17	18	19	20	19	18	19	19	20	21	21	21	21	20	20	19	21	22	24	23	24	26	25	28	31	33	35	35	33	37	36	36	38	40	40	0	1	2	3	8	3	3	3	4	8	5	7	10	5	13	9	5	5	10	9	5	12	18	23	23	35	18	18	25	24	22	35	35	35	19	28	28	18	28	31	28	26	35	12	28	12	34	34	37	24	22	24	43	24	41	46	37	49	54	39	33	51	53	68	55	46	49	30	46	39	62	63	55	66	46	62	68	76	75	77	74	80	69	0	40	85	86	89	0	86	87	89	92	92	85	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	2	3	2	4	2	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	1	2	1	2	1	4	1	1	1	1	2	1	1	1	2	4
11000	-600.765311043739416	-607.620798994698816	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591925321488806	0	2	4	5	6	6	7	5	7	7	7	8	9	8	9	9	10	9	10	10	10	10	11	12	10	13	12	11	13	15	11	12	14	13	12	12	14	15	14	16	15	15	15	15	16	15	17	15	16	17	15	14	17	17	19	18	19	18	20	18	17	18	19	19	20	16	19	21	21	22	21	19	21	21	20	20	22	21	23	24	23	25	26	27	32	33	35	34	32	37	36	37	38	40	41	0	1	2	3	8	4	2	3	3	5	8	7	5	3	3	9	12	8	7	15	10	12	18	18	5	35	18	18	21	13	17	13	35	35	13	25	28	18	13	22	19	33	33	31	37	22	48	34	37	30	9	25	33	38	41	66	49	49	39	41	43	30	53	54	41	51	37	25	46	64	62	53	55	66	51	62	59	40	69	77	66	80	79	0	84	85	86	89	0	87	86	89	92	92	85	1	1	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	2	1	1	3	1	2	1	1	1	1	2	3	3	3	3	1	1	2	1	2	1	2	1	1	3	1	2	1	2	1	2	1	3	1	2	1	1	1	2	1	3	4	3	2	2	1	1	3	3	1	1	2	1	1	3	1	2	1	4	1	2	1	1	1	1	3	1	2	4
11500	-601.531682218437481	-608.387170169396882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681745533437691	0	2	6	4	6	6	5	5	7	7	7	9	8	7	9	9	11	10	10	11	9	11	11	12	12	11	11	12	12	14	12	12	13	13	13	14	14	16	14	15	14	16	14	15	14	14	17	15	16	16	16	14	16	17	19	18	18	21	19	17	17	19	20	19	18	19	19	20	21	21	21	20	22	20	21	20	23	23	22	23	23	25	27	28	32	33	34	34	32	37	36	38	38	40	40	0	1	4	2	8	7	4	4	7	8	5	4	5	7	9	9	12	5	11	15	8	12	21	18	18	13	18	23	21	35	17	19	26	26	26	28	28	30	19	22	23	35	35	22	28	31	48	34	28	39	40	25	43	50	65	46	37	49	30	39	43	12	53	23	41	56	37	65	62	38	51	53	55	66	62	40	70	75	75	70	74	80	76	0	84	85	86	89	0	87	87	89	89	93	85	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	3	3	2	2	2	5	2	2	2	1	3	1	2	2	2	2	2	1	2	3	1	1	1	1	2	1	4	1	2	1	1	1	1	2	1	3	2	1	3
12000	-613.270002132945820	-620.125490083905220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611301791977474	0	2	5	4	6	6	6	5	6	8	8	7	7	7	9	9	10	9	11	10	9	11	10	12	11	12	11	11	12	13	13	12	13	14	13	14	14	15	15	15	14	16	15	15	16	15	17	15	15	16	16	15	17	17	19	17	18	21	20	16	16	19	18	19	19	18	20	20	21	22	21	21	21	19	20	20	22	22	23	23	23	25	26	29	30	31	34	34	32	38	36	37	38	40	41	0	1	4	2	8	4	4	4	3	8	8	4	8	7	9	9	12	8	10	15	13	12	18	18	10	5	18	21	25	18	17	10	26	26	25	28	21	25	30	22	23	33	26	31	28	17	48	34	37	30	22	30	26	38	50	40	37	49	50	25	43	51	43	54	29	46	49	50	51	64	62	53	55	66	51	40	38	62	62	38	74	80	69	0	84	85	86	89	0	87	86	89	89	89	87	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	3	1	1	1	1	2	2	1	1	2	2	2	2	1	2	2	2	1	1	2	3	1	1	1	2	3	1	3	1	1	1	3	3	2	2	1	2	1	1	3	2	3	2	2	2	1	1	2	1	2	3	3	1	2	4	2	1	2	1	1	1	2	1	1	2	2	2	3	3	4
12500	-626.413484050149464	-633.268972001108864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623912435844629	0	2	6	5	4	7	7	5	7	6	8	8	8	8	9	9	11	9	10	11	10	11	11	13	11	12	11	12	12	15	12	13	15	14	13	13	13	13	14	15	13	15	16	15	16	16	15	16	15	17	15	14	15	18	18	17	19	21	20	16	17	18	19	19	19	19	19	21	18	22	22	21	21	21	21	20	22	23	22	23	24	24	25	26	32	33	34	35	34	36	36	38	37	40	39	0	1	4	5	2	4	4	5	4	8	5	10	10	4	9	9	14	10	5	15	18	12	18	18	18	19	21	21	19	52	12	19	35	26	19	28	18	18	25	17	18	14	53	22	28	40	34	34	37	41	31	25	26	23	41	46	49	57	50	39	53	51	53	50	39	56	49	45	51	64	54	42	65	66	69	40	59	76	69	68	74	80	75	0	62	85	86	89	0	87	86	89	89	92	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	3	2	3	1	2	2	1	1	1	1	1	1	2	2	4	2	1	2	1	2	1	1	3	2	1	2	1	3	2	2	2	2	2	1	1	2	2	1	2	3	1	1	1	2	1	9	1	1	1	1	1	1	2	2	2	3
13000	-595.720319389847646	-602.575807340807046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606379802816459	-1	2	6	4	5	6	6	6	7	8	7	8	8	8	9	9	9	10	9	11	10	10	11	13	11	10	10	12	12	14	12	13	13	14	11	14	14	13	15	16	14	15	15	14	17	15	17	16	16	16	16	16	15	17	18	16	18	21	21	18	17	20	18	20	19	17	19	20	21	22	20	20	21	21	21	20	23	23	23	22	24	25	25	27	31	32	35	34	32	37	36	36	38	40	38	0	1	4	2	2	4	4	4	3	8	5	4	8	4	3	2	12	13	5	15	10	17	18	25	18	19	10	21	18	18	22	26	35	35	26	28	28	25	25	22	25	33	33	17	50	17	34	34	37	38	22	30	33	30	30	46	49	57	25	52	53	51	43	50	50	46	49	50	71	68	51	63	55	66	76	40	59	40	75	65	66	77	75	0	2	85	86	89	0	87	87	89	92	92	85	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	3	1	1	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	3	2	2	2	2	1	3	1	1	1	2	2	1	1	2	2	1	1	2	4	1	1	2	1	2	1	1	2	2	1	1	2	1	2	3	1	2	1	3	1	2	4	1	2	1	12	1	2	1	1	1	1	1	2	2	3
13500	-606.411906277017124	-613.267394227976524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576173419667471	0	2	5	3	6	7	7	4	7	8	7	8	8	9	9	9	10	10	10	10	8	11	12	12	11	12	10	10	12	14	13	14	13	14	14	13	14	15	14	15	12	15	14	16	17	15	16	16	16	16	16	15	16	18	18	17	19	20	20	18	17	18	20	20	18	19	19	18	20	21	21	22	20	20	19	21	23	23	22	21	24	26	26	29	31	33	34	35	33	37	34	36	38	41	40	0	1	4	2	8	3	3	4	3	8	5	3	5	9	7	12	12	21	13	15	5	17	18	18	18	19	10	21	18	24	17	19	26	26	26	21	36	10	18	22	25	33	33	31	36	22	34	34	37	25	40	41	43	39	41	40	36	49	39	52	43	51	61	50	38	56	49	25	51	54	51	63	38	56	62	62	38	75	75	54	74	80	79	0	68	85	86	89	0	86	85	89	92	92	85	1	1	1	1	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	2	1	4	2	2	1	2	1	1	2	2	1	2	1	2	1	1	2	2	3	2	3	2	3	1	1	2	2	1	1	2	2	4	2	2	2	2	3	1	1	1	2	2	2	2	2	2	2	1	6	1	1	1	1	2	1	1	1	3	4
14000	-588.523814934911343	-595.379302885870743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570914412104391	0	2	5	6	6	7	4	5	6	7	7	8	8	8	9	10	10	10	10	10	8	10	11	11	12	12	9	11	12	15	12	14	14	15	13	14	15	15	13	15	13	16	14	15	15	15	17	16	16	17	16	15	17	17	18	18	18	20	19	17	17	19	19	19	20	19	19	21	20	22	20	21	20	19	21	19	23	23	23	23	24	26	26	28	31	33	35	34	33	37	37	35	37	41	41	0	1	7	3	8	7	2	7	7	5	8	4	9	6	5	9	12	21	5	15	10	12	18	18	18	19	11	21	18	39	17	26	26	26	26	28	28	25	25	17	24	33	26	31	28	17	34	34	37	41	31	41	43	41	50	46	49	49	38	39	33	51	43	50	55	56	49	59	76	64	51	53	55	56	76	51	50	51	75	73	74	80	75	0	84	85	86	89	0	87	87	89	92	92	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	2	1	3	1	1	1	2	2	3	2	1	1	2	1	1	1	2	1	2	1	3	2	2	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	2	4	3	2	1	2	2	2	1	3	1	2	1	1	1	1	2	1	3	5
