"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"08b2866dad","zuper",91,0.533333333333333,0.45375,3.19539835164835,NA,1,1,0.00943595436407729
