step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86
5000	-256.299224243423225	-265.350067623874565	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999928538043667	-1	0	2	3	6	4	5	4	6	7	7	8	6	7	8	6	3	6	4	7	5	9	8	9	9	6	8	5	10	8	10	12	8	8	9	7	9	12	12	10	9	11	10	6	10	9	11	11	9	10	12	14	11	8	10	11	9	10	8	13	10	11	9	16	12	19	12	11	13	11	14	13	14	12	13	14	17	12	13	18	13	18	12	15	16	19	0	1	2	3	21	3	8	3	8	6	4	19	19	16	6	8	2	19	3	13	17	36	10	16	10	21	44	17	30	18	30	59	9	19	54	4	10	58	31	34	12	8	12	6	24	7	23	22	14	6	68	65	24	18	54	59	16	24	7	42	46	63	20	52	62	39	53	31	63	40	42	53	60	45	83	65	58	31	49	64	43	85	46	24	71	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-261.898756818749007	-270.949600199200347	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994413224489233	-3	1	3	4	6	0	5	5	2	7	5	8	6	6	9	7	8	7	6	7	3	8	5	7	9	8	7	4	10	9	9	12	10	9	9	11	9	10	11	10	7	10	6	9	9	8	11	10	7	11	9	13	11	7	10	9	10	10	11	15	12	12	11	16	13	12	13	9	12	11	12	13	12	15	11	11	18	14	12	17	13	16	14	16	16	18	0	6	9	9	2	1	21	9	6	28	28	13	21	23	54	7	8	28	23	5	2	10	4	23	13	16	23	2	22	12	13	44	15	54	24	38	43	18	56	35	23	51	23	26	18	54	51	45	23	46	22	76	40	5	25	22	13	12	33	72	70	40	26	66	22	63	75	5	12	37	38	53	50	78	37	56	80	38	42	61	63	53	79	72	78	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-264.019917250942171	-273.070760631393512	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965826442219148	0	1	2	4	6	3	5	4	6	6	7	7	6	4	9	6	8	6	6	6	7	8	9	9	7	7	7	8	7	8	9	14	9	5	9	10	10	10	11	10	4	8	10	9	11	9	8	10	9	12	12	8	7	11	11	11	7	10	13	12	11	11	13	13	11	17	9	11	13	14	14	14	13	15	14	13	16	13	14	15	12	19	15	17	17	16	0	1	1	6	4	3	8	3	34	34	7	14	8	2	57	4	27	7	41	4	2	5	47	10	9	10	34	27	9	25	7	54	9	4	30	57	47	20	49	31	2	9	14	30	15	11	25	44	22	65	65	20	18	40	37	43	34	20	60	56	24	37	62	62	24	64	29	46	60	21	51	64	55	73	51	51	79	45	61	30	33	59	64	72	13	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-276.419268253326948	-285.470111633778288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997933810137293	-1	1	3	4	4	3	4	3	6	5	5	7	6	7	9	7	8	6	7	5	6	8	8	10	7	7	8	7	8	7	9	9	10	9	10	10	9	12	12	11	8	10	4	10	9	9	11	10	8	12	8	7	11	7	11	9	11	12	9	15	11	9	13	14	9	14	12	12	12	10	18	11	14	15	13	14	18	13	13	14	14	18	16	15	18	19	0	1	1	8	8	2	1	1	10	43	3	4	43	5	52	6	18	20	43	3	43	13	13	56	13	13	19	11	28	18	18	25	46	49	45	52	20	35	46	41	30	15	8	46	23	25	56	34	18	28	21	21	33	3	4	17	27	32	19	33	32	29	35	61	26	75	33	48	61	28	58	65	61	73	46	69	64	32	35	27	39	63	63	78	40	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-252.233611114095993	-261.284454494547333	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987319917332476	-1	1	1	4	4	3	4	5	6	5	6	7	4	6	10	6	8	6	4	7	7	7	9	9	8	8	8	8	10	6	10	11	8	9	10	8	6	11	10	11	7	10	9	10	11	9	9	11	9	12	11	14	11	11	10	9	11	11	10	8	12	12	13	17	12	18	13	11	12	13	16	13	14	12	12	15	17	13	14	16	14	15	17	13	11	17	0	1	1	1	6	2	3	4	5	19	19	10	3	4	7	10	12	10	3	13	10	16	41	12	30	16	18	20	36	7	56	33	22	20	17	10	19	43	46	39	11	60	21	17	29	6	21	28	37	56	43	70	24	15	33	26	56	47	46	13	36	43	69	80	35	64	75	56	55	29	82	53	69	60	44	70	71	48	40	52	60	61	40	12	46	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-258.590655784893045	-267.641499165344385	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998725400931471	-2	-1	3	4	6	4	3	5	4	6	8	8	1	6	7	6	5	7	6	7	3	8	6	10	8	8	7	8	10	6	9	12	6	5	10	11	8	11	11	9	10	11	9	10	8	9	8	10	10	10	12	14	6	8	11	10	9	12	10	14	9	11	12	11	13	15	9	11	9	12	12	13	12	15	13	15	17	13	13	19	12	18	17	17	19	17	0	1	13	3	8	3	13	3	3	34	18	16	2	7	33	9	4	16	6	17	13	4	6	20	18	15	53	30	12	7	37	59	3	7	54	15	30	40	45	19	25	49	26	45	5	47	14	28	20	47	41	64	8	4	57	28	54	62	69	73	47	35	64	20	39	65	37	23	27	57	59	68	47	81	54	78	56	71	51	86	36	75	74	60	86	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-280.067021884836890	-289.117865265288231	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991053610704785	-1	1	2	3	5	3	4	4	4	7	7	8	5	6	10	5	7	5	7	8	5	9	8	7	7	8	9	6	11	8	6	11	8	8	9	11	10	10	12	11	6	11	9	10	9	5	10	11	7	12	7	10	7	9	10	7	10	8	12	9	12	9	11	15	14	14	13	11	11	13	15	12	10	16	13	10	15	14	11	17	9	18	17	18	15	13	0	1	2	1	9	2	4	6	3	13	6	28	4	46	28	4	21	8	14	53	9	19	17	28	7	21	10	21	60	49	18	53	21	13	11	57	34	54	53	73	4	44	25	81	11	8	58	56	8	29	9	53	8	9	54	28	24	14	42	26	22	26	24	65	69	37	69	57	15	72	61	54	10	39	42	62	39	68	24	71	24	72	78	50	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-253.690288762873422	-262.741132143324762	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974072768926441	0	1	3	3	5	4	4	2	5	4	3	8	6	6	10	5	7	6	7	7	3	7	7	9	9	8	7	8	10	5	9	14	8	9	10	9	9	10	10	6	9	7	8	8	10	8	8	10	7	12	10	13	12	11	9	11	11	10	13	12	9	10	12	16	11	19	12	12	13	13	16	13	14	13	14	10	17	13	14	16	14	17	15	16	14	18	0	1	1	1	4	21	21	2	3	3	2	14	5	11	47	3	14	21	30	30	2	5	11	46	47	13	18	14	13	21	17	36	18	49	34	19	33	19	34	7	27	13	27	5	31	22	30	25	14	56	61	60	45	47	43	51	35	36	53	38	44	24	37	78	58	71	41	23	56	29	81	67	65	67	36	28	64	38	74	57	76	85	78	79	63	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-258.096071933413953	-267.146915313865293	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984356715908604	-1	1	2	4	4	3	4	5	5	5	6	8	5	6	8	7	6	6	7	6	7	7	8	10	9	8	9	8	10	7	6	13	8	8	10	11	9	12	11	11	9	10	9	9	9	9	11	9	10	12	12	13	10	9	8	10	10	11	13	15	5	12	7	15	13	17	11	11	12	14	16	14	10	14	14	13	17	12	14	19	13	17	14	15	12	18	0	1	2	2	6	3	3	7	4	6	7	7	6	7	22	8	61	5	6	10	10	18	31	21	15	10	34	22	19	20	61	39	16	16	43	42	19	28	44	45	22	19	63	16	17	16	56	7	25	43	6	36	26	28	13	41	43	23	29	74	6	48	31	65	67	35	56	44	57	78	79	35	5	73	62	53	64	15	49	79	27	75	57	52	12	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-264.995743843974026	-274.046587224425366	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984423655479088	-1	0	1	3	6	4	4	2	5	6	7	8	5	7	10	5	8	7	6	8	5	5	9	9	8	6	7	7	9	7	10	12	6	8	9	11	9	11	12	9	10	5	8	9	11	10	9	10	10	10	10	12	9	11	10	11	9	12	13	11	11	8	9	16	14	17	9	10	4	12	13	13	13	16	10	13	17	14	14	19	12	17	15	15	17	18	0	1	1	3	3	3	8	1	6	13	16	21	7	16	14	4	28	7	9	13	3	6	25	16	14	16	42	69	12	16	40	45	16	42	26	12	62	40	13	25	25	69	10	22	28	25	27	30	10	40	14	50	34	15	19	34	34	68	24	68	49	16	11	65	54	84	19	43	8	29	12	45	56	65	62	70	84	39	71	77	60	72	38	39	83	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-264.693184888651444	-273.744028269102785	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960902161861774	0	1	1	4	4	2	5	3	6	7	7	8	5	7	7	7	8	5	7	8	7	7	8	6	8	6	9	9	11	3	9	13	9	8	10	10	10	11	11	8	9	11	9	10	8	10	10	10	9	12	12	13	9	10	9	11	11	12	13	11	12	11	12	16	13	15	12	11	13	13	14	13	13	16	12	14	14	10	14	17	15	9	16	11	17	17	0	1	1	3	8	1	4	3	7	24	13	26	1	30	26	26	24	6	3	11	13	8	13	5	24	30	16	16	24	2	10	53	25	19	14	21	28	15	45	11	24	35	12	25	26	43	19	17	21	35	27	35	11	19	26	34	37	49	58	78	37	25	57	53	54	60	41	44	57	60	69	60	39	50	55	84	57	12	65	83	59	21	76	82	56	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-253.953864479762387	-263.004707860213728	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980078703713911	-1	0	3	2	5	4	4	5	6	7	8	6	6	7	10	7	5	6	7	8	7	8	7	9	6	2	6	8	10	9	10	14	8	8	9	11	9	10	11	9	9	9	10	9	9	8	9	6	10	11	11	14	11	11	10	11	10	11	11	13	12	11	13	17	13	15	13	11	10	14	17	11	12	10	11	13	16	14	12	18	14	17	17	17	15	15	0	1	26	2	3	26	3	3	5	4	14	3	8	7	28	17	6	17	8	21	9	10	48	18	6	1	4	13	20	3	37	35	48	17	18	40	16	46	24	14	46	33	20	12	28	19	11	17	34	45	47	47	34	74	20	74	40	5	35	68	39	40	50	85	42	59	79	55	23	62	52	42	36	28	37	56	85	29	38	83	56	66	37	76	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-257.683571318747852	-266.734414699199192	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999328599310031	-2	0	0	3	4	3	5	5	4	7	4	1	6	6	10	7	6	6	5	7	6	8	5	9	7	6	8	8	10	4	9	10	9	8	9	11	10	10	10	11	10	9	9	8	9	6	9	9	7	8	12	11	10	11	10	10	10	10	12	13	9	12	12	16	14	15	12	12	12	13	16	14	11	16	13	13	18	10	15	17	15	15	16	18	17	19	0	1	1	2	12	2	4	4	4	23	6	1	9	19	28	14	5	30	9	13	30	18	4	13	7	19	46	14	42	4	46	22	14	13	16	24	35	6	14	56	44	34	34	9	26	23	14	21	21	17	53	22	42	27	50	47	18	50	57	36	27	41	18	76	69	32	31	73	36	78	75	63	48	76	73	58	80	16	51	65	41	54	76	74	65	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-258.955285045545054	-268.006128425996394	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999059153237539	-1	1	2	4	4	3	4	4	6	6	7	8	6	5	10	7	8	5	7	8	2	8	7	9	9	7	9	6	5	9	10	13	10	9	10	10	10	12	10	9	9	9	10	9	10	8	11	9	10	11	10	13	9	9	11	10	11	12	12	14	12	7	12	16	14	18	12	11	12	14	17	14	10	16	11	15	11	10	14	17	14	16	16	18	19	17	0	1	1	21	21	1	3	3	8	18	28	13	18	5	21	29	9	8	18	14	2	10	18	23	14	13	16	6	3	16	46	58	16	20	42	11	4	51	17	16	22	11	20	12	13	18	54	28	11	54	41	77	13	9	27	41	27	17	20	32	30	29	73	12	61	82	49	29	47	33	60	77	62	47	33	55	54	30	43	36	50	65	63	83	86	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-244.268809839059003	-253.319653219510343	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990499433031286	-2	1	3	4	6	4	5	4	4	6	8	8	5	7	7	6	7	7	6	8	7	6	7	9	7	8	9	8	10	8	10	13	10	9	8	11	8	11	9	10	9	7	8	9	11	9	10	10	9	10	11	13	11	11	8	8	9	12	13	15	10	11	13	17	12	12	13	11	13	11	16	11	13	16	14	12	16	13	12	18	12	17	15	18	19	18	0	1	2	2	9	2	2	2	3	7	5	21	3	5	10	4	7	6	8	42	19	4	13	12	6	21	42	22	20	21	37	62	15	43	16	27	25	61	55	28	15	7	42	5	34	22	34	14	7	14	16	68	44	47	17	23	20	38	72	54	49	55	72	75	68	54	68	37	58	26	52	12	34	76	66	33	52	51	70	71	21	77	48	63	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-242.373279837808212	-251.424123218259552	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998883356320963	-2	0	2	4	2	3	5	4	6	7	8	7	6	5	6	5	7	6	5	7	7	9	7	9	9	7	8	9	10	9	5	13	9	9	10	8	9	12	12	11	9	4	10	9	11	7	10	11	9	11	12	11	11	11	10	10	9	11	12	13	12	12	10	16	12	15	10	9	13	12	18	12	14	15	13	13	17	12	14	19	15	17	17	16	19	18	0	1	2	6	2	5	8	3	4	4	26	31	42	4	42	2	7	42	42	15	13	46	15	15	9	14	15	8	68	20	3	35	8	13	25	17	46	23	29	30	12	3	19	27	37	31	24	28	12	25	47	43	55	24	44	34	21	47	67	39	49	54	26	81	35	32	33	21	68	45	77	58	69	65	65	70	39	34	51	84	68	74	66	32	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-258.774703872317787	-267.825547252769127	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995748341114179	-1	0	2	4	5	4	3	4	6	7	3	8	1	5	10	6	6	6	4	7	5	7	7	9	7	3	8	4	9	6	9	13	8	8	9	6	10	11	12	11	8	10	5	10	10	9	10	11	9	7	11	14	9	9	10	10	10	11	9	14	9	12	11	15	12	19	12	10	11	13	17	11	13	16	11	10	16	13	15	13	13	18	14	15	18	16	0	1	13	3	19	3	13	11	6	19	13	43	1	4	27	28	19	28	26	4	8	17	36	6	26	13	20	3	43	6	50	56	25	36	17	5	10	59	68	57	17	53	4	50	27	20	33	42	20	16	44	42	25	22	46	23	46	45	12	59	20	54	41	60	29	77	35	49	29	37	84	57	51	52	23	23	52	16	67	51	45	64	67	73	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-259.319051894682104	-268.369895275133445	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967176584234605	-1	1	3	3	5	2	4	4	6	6	8	8	5	6	8	6	7	7	6	6	5	7	9	9	8	8	7	7	9	8	9	12	7	8	9	11	8	8	10	10	8	7	9	10	11	9	11	9	9	9	10	10	12	9	10	7	9	11	12	13	12	12	11	14	12	19	12	10	11	13	15	11	13	11	8	14	16	15	14	15	13	16	16	17	18	18	0	1	2	2	3	2	1	4	1	5	19	8	2	5	56	8	9	14	8	21	7	20	37	28	27	5	21	3	15	7	12	72	16	13	14	39	9	22	12	28	9	14	11	31	40	18	75	27	26	34	33	28	51	38	15	10	75	50	55	23	48	36	51	30	24	83	39	24	39	52	70	23	65	39	19	53	81	45	73	39	40	78	79	24	79	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-248.314526013094110	-257.365369393545450	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989966848684091	-1	1	2	4	6	3	3	4	6	2	7	8	5	7	9	7	3	6	6	7	7	8	9	8	7	7	7	7	10	9	6	13	8	7	9	11	9	12	12	11	6	10	9	10	8	8	11	11	10	11	10	9	12	11	11	10	11	9	10	11	12	12	13	17	13	15	10	10	12	13	18	12	14	13	13	14	17	15	14	18	14	19	16	17	17	19	0	1	2	17	4	10	2	17	8	1	18	14	2	5	14	9	2	7	8	8	4	34	31	2	9	8	9	31	58	34	13	44	34	4	16	46	41	29	15	30	8	34	28	33	34	9	14	23	9	12	15	16	48	68	30	52	68	28	21	15	48	46	60	66	52	73	13	41	36	54	79	57	62	54	40	68	78	69	60	77	32	85	75	75	65	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-258.927783729876808	-267.978627110328148	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999382446018613	-1	0	2	1	4	4	5	4	4	6	7	7	6	6	10	5	7	6	6	7	7	6	9	7	8	3	5	9	11	8	9	10	9	6	8	5	9	11	9	10	9	11	8	7	8	10	11	10	9	10	12	14	11	7	7	11	10	11	8	13	9	11	13	16	12	10	12	12	11	14	17	12	14	12	12	14	17	13	12	17	14	12	16	14	15	14	0	1	4	1	26	2	9	3	3	16	13	7	36	5	43	2	36	16	5	19	13	5	21	9	34	4	8	59	32	12	43	30	34	27	19	9	12	61	24	45	54	54	34	27	55	31	46	35	10	20	57	60	66	7	16	32	49	48	10	74	45	30	25	60	15	35	39	46	37	63	83	57	65	62	47	15	83	49	57	84	51	50	28	79	52	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-256.539756878391472	-265.590600258842812	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976655369508413	-1	0	2	4	6	2	4	2	6	4	8	8	5	7	8	6	6	6	6	6	7	9	8	10	8	6	9	8	9	3	9	13	7	8	9	11	6	11	10	11	9	9	8	7	10	10	9	8	8	11	11	14	7	9	11	11	9	10	13	14	11	10	9	16	13	17	13	11	12	12	11	13	14	15	11	11	15	12	14	14	12	16	15	17	18	18	0	1	2	6	7	2	8	2	10	30	21	6	6	7	37	4	4	13	7	13	13	21	5	4	37	4	18	33	33	1	15	63	7	16	12	63	7	31	43	57	18	33	9	17	28	63	37	26	20	28	22	65	37	26	11	46	21	11	61	38	57	23	48	55	25	72	61	17	76	63	24	38	68	72	39	24	70	55	22	75	62	73	79	82	83	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
