step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-493.888984317516815	-502.939827697968155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998309582940502	3	9	4	1	4	-5	17	5	0	9	9	5	5	10	7	10	11	14	20	16	7	5	13	9	22	18	6	-3	7	0	10	10	1	23	6	19	12	11	11	15	20	14	19	13	18	12	2	16	10	17	15	11	10	17	13	12	22	19	23	24	12	17	19	23	20	13	26	27	27	24	17	11	19	22	15	16	24	22	11	26	18	24	26	18	24	25	27	29	25	23	30	35	36	48	32	28	12	28	28	30	0	72	33	28	47	47	9	9	8	1	21	49	37	39	44	33	47	8	8	73	66	47	6	1	6	1	1	6	44	47	40	21	13	5	47	46	47	53	3	37	13	28	31	4	10	11	21	47	72	12	12	55	42	62	23	35	21	5	73	20	31	45	85	64	41	52	1	42	3	29	72	43	76	12	55	52	76	25	37	11	62	25	45	23	29	64	68	41	77	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-493.220220359172231	-502.271063739623571	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997204497569548	6	7	0	7	6	-5	20	3	0	12	7	9	7	15	7	3	12	12	25	12	11	0	12	15	20	16	1	3	9	13	16	8	7	10	12	17	12	15	11	14	25	5	14	5	9	11	15	9	8	5	19	3	9	16	18	10	21	11	26	19	17	23	14	20	20	16	24	24	31	26	14	16	16	20	19	16	22	20	16	13	20	30	15	20	29	26	35	31	26	20	31	30	31	40	37	27	42	6	28	3	0	16	9	6	4	27	27	22	10	8	9	13	5	54	9	2	6	32	20	21	28	6	3	22	33	49	50	6	33	33	1	1	4	28	49	55	22	44	27	50	1	56	50	27	28	10	6	13	58	18	5	13	2	77	43	56	61	2	49	32	37	51	57	84	72	52	13	53	80	21	58	71	47	49	15	18	41	35	46	73	83	93	26	23	80	74	70	64	87	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-503.615201674705588	-512.666045055156928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997550434547097	2	5	-1	5	4	-8	17	4	14	6	9	10	11	16	0	9	14	11	22	16	1	-2	9	8	15	13	4	6	9	7	13	12	11	5	14	15	11	16	12	11	25	15	18	6	20	11	10	8	-1	19	19	17	15	15	16	17	21	14	23	23	16	17	15	11	22	20	28	17	27	19	20	8	23	21	17	21	15	22	13	21	20	20	21	12	29	30	42	30	18	29	29	33	26	31	37	3	3	6	3	3	0	79	22	28	49	5	44	1	28	6	34	23	72	79	10	22	6	1	3	34	13	1	49	24	3	27	8	28	3	29	72	23	5	2	2	76	5	47	22	36	15	3	1	6	26	9	39	8	28	11	37	20	2	79	82	49	12	11	34	38	46	59	49	76	10	30	3	31	7	53	68	4	42	12	39	18	13	9	34	80	84	95	69	16	60	54	90	76	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-486.330158134615033	-495.381001515066373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999414070379597	5	3	10	5	6	-8	14	1	10	-1	4	3	-1	13	9	10	16	11	21	12	10	7	14	4	20	16	8	7	7	7	10	6	2	21	20	14	7	21	-1	11	25	21	18	15	13	13	12	8	4	17	16	13	10	14	8	15	19	11	24	21	3	28	13	16	19	16	23	23	26	26	21	17	21	14	20	21	22	22	21	26	16	15	22	25	24	28	31	35	29	26	34	28	35	47	40	6	6	12	10	10	0	9	6	55	6	13	10	6	28	10	1	20	61	26	2	49	10	11	10	36	8	33	1	13	2	61	13	6	36	52	32	2	47	6	48	66	17	58	15	37	53	30	24	10	21	37	16	10	21	1	46	22	12	15	26	39	83	55	9	82	37	43	47	71	25	74	7	18	47	40	44	81	15	74	25	22	12	66	16	26	72	73	80	42	19	90	60	89	88	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-505.236801981132373	-514.287645361583714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984414914244216	2	-5	7	8	-1	-10	18	7	12	5	7	7	14	12	3	12	12	13	22	14	7	7	12	11	17	9	7	0	3	11	11	9	9	15	13	18	13	13	13	14	24	15	19	10	7	11	17	12	4	17	16	14	11	6	13	12	23	20	24	21	4	21	20	14	17	17	26	22	20	18	22	18	20	21	16	22	20	24	21	16	19	25	18	23	27	26	29	33	14	24	29	34	36	29	28	6	6	2	54	2	0	31	5	29	28	49	5	30	12	28	32	12	61	70	24	28	15	54	4	48	11	29	2	28	15	61	54	61	46	29	15	49	32	3	44	76	5	23	27	1	28	35	54	2	33	53	31	49	1	15	45	46	14	50	7	5	24	22	10	17	16	83	35	31	34	35	17	12	64	61	1	65	77	24	2	33	66	38	64	36	65	85	41	49	14	77	78	80	64	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-492.640737407644224	-501.691580788095564	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973570821804454	2	6	9	5	1	-6	17	4	8	8	9	7	8	4	5	10	16	13	14	5	-1	7	11	11	18	16	9	-1	8	12	11	3	7	20	15	18	12	20	16	15	14	20	19	12	21	8	13	10	11	19	17	19	13	17	-3	13	21	13	24	23	13	14	17	15	20	20	23	25	27	26	22	17	17	15	19	16	19	21	21	24	17	20	22	20	28	19	34	27	26	19	26	31	33	34	38	6	8	33	55	55	0	46	55	21	5	4	28	8	55	5	32	11	2	15	21	6	28	5	46	11	32	5	6	28	10	9	55	14	37	58	10	2	53	48	31	8	64	62	22	41	55	2	15	12	17	12	13	46	3	6	33	77	8	90	47	13	29	44	56	81	35	40	81	43	74	77	49	62	33	46	48	53	48	73	71	27	9	33	76	17	23	92	57	25	13	38	69	69	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-495.019332428072289	-504.070175808523629	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992434491730686	6	5	8	9	2	-1	18	5	5	9	4	13	7	2	4	9	3	9	14	17	9	4	8	13	21	17	11	8	13	10	10	7	7	22	20	19	14	16	7	11	19	13	20	14	16	12	12	13	14	12	13	14	15	18	18	10	23	17	26	27	6	23	19	14	16	11	26	23	27	27	16	20	23	17	18	21	27	26	17	25	17	15	23	23	29	23	34	28	28	26	33	32	29	37	38	11	22	11	33	6	0	42	14	6	39	6	22	14	6	6	15	6	9	56	51	39	6	15	6	23	50	14	14	8	15	6	11	6	7	50	51	13	4	2	17	44	15	79	46	4	39	39	3	66	15	32	46	1	19	23	2	79	19	55	47	6	29	82	4	21	14	34	53	45	55	61	64	58	48	51	18	82	43	8	35	66	37	33	9	35	58	67	79	36	72	37	25	67	59	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-482.830590059441818	-491.881433439893158	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998890813901326	4	4	8	1	2	-4	21	10	12	8	0	10	11	8	1	9	15	9	21	16	-1	4	12	15	24	10	7	8	7	11	13	10	6	21	17	16	11	16	13	12	23	15	16	10	13	11	17	4	12	6	13	19	11	20	15	11	21	15	21	24	10	26	17	16	23	18	26	22	31	22	15	21	11	18	19	15	23	22	20	19	19	32	19	25	21	20	38	24	27	27	30	40	33	31	28	11	21	11	6	21	0	35	33	28	22	6	21	22	22	6	48	12	33	37	26	6	11	14	39	79	3	48	21	4	2	46	21	6	76	61	26	22	5	15	50	36	61	26	1	29	18	49	6	3	15	1	23	22	13	5	48	73	12	47	17	2	41	13	32	53	73	25	58	90	56	50	23	29	31	55	8	56	80	40	12	71	70	31	23	42	73	34	86	75	66	70	94	90	72	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-487.631989574985425	-496.682832955436766	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999915447208135	3	4	6	6	-3	-9	14	9	8	8	5	11	12	11	9	11	9	12	16	12	4	3	12	14	13	16	10	-6	12	7	13	8	2	8	17	21	14	19	11	14	27	17	20	12	6	6	9	15	14	16	19	12	11	14	13	16	20	11	21	25	15	29	23	21	14	14	26	23	23	21	17	15	24	19	20	24	23	26	16	22	20	31	15	23	20	20	39	23	25	20	29	36	33	38	37	5	6	5	1	28	0	9	11	4	5	5	1	21	4	1	22	21	17	58	2	5	6	2	33	46	53	46	6	11	33	8	28	28	5	25	79	2	9	2	33	74	20	49	10	33	22	2	47	11	34	7	10	33	46	10	12	26	2	25	25	8	63	90	18	21	3	81	43	58	48	65	29	24	21	71	8	65	90	39	7	24	80	23	35	16	39	82	56	57	52	66	59	62	89	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-499.345839308943425	-508.396682689394765	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987971295902789	-2	5	0	9	5	-4	16	3	-2	12	4	7	11	5	0	12	9	12	19	4	7	7	11	8	19	7	10	1	11	12	14	11	7	20	12	20	-1	14	12	9	14	16	14	2	18	9	18	16	5	16	17	13	11	19	13	12	21	17	17	22	8	20	17	20	20	14	16	23	23	23	20	10	18	21	18	14	24	19	14	24	10	30	23	26	24	18	35	31	24	21	29	35	24	42	32	6	9	6	1	37	0	40	28	6	15	37	28	14	3	6	20	15	8	2	9	28	6	20	11	66	20	33	6	44	2	21	12	8	51	46	52	6	72	8	15	12	28	61	9	46	2	61	13	3	31	27	2	33	56	12	33	23	13	52	86	44	38	41	63	67	53	46	39	19	35	17	9	61	66	52	40	48	18	2	41	44	39	73	48	63	30	60	84	58	10	78	88	38	93	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-496.223030508840850	-505.273873889292190	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996568006271271	4	7	4	6	0	-6	19	1	11	-1	6	11	10	7	1	6	18	9	18	15	11	10	14	13	17	14	7	-4	10	10	12	11	5	23	7	15	7	17	8	12	16	17	19	12	9	6	16	11	3	19	21	18	13	15	17	13	21	19	22	27	16	23	22	9	9	13	27	15	28	22	23	14	23	22	15	17	19	22	19	27	20	32	23	20	18	28	33	26	23	28	26	26	24	37	39	28	5	10	3	28	0	36	6	39	28	6	11	35	15	6	8	14	1	4	30	37	4	9	39	4	14	49	6	14	27	16	11	10	79	8	14	49	27	28	33	33	11	48	3	3	28	45	39	10	33	25	13	4	14	40	32	38	21	68	31	18	3	58	1	8	46	58	9	84	36	75	33	68	25	13	1	65	25	33	89	68	52	43	54	15	62	57	85	19	58	50	81	38	51	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-496.935730165383177	-505.986573545834517	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974143663684341	1	3	3	4	4	-11	20	-1	1	7	9	10	13	11	8	5	14	5	22	9	-6	3	11	14	24	16	7	7	12	5	14	8	6	16	9	17	12	17	-1	15	22	16	22	9	15	11	11	16	12	19	19	8	15	13	16	13	18	16	20	21	12	26	18	18	22	21	27	27	23	26	19	9	19	16	18	15	23	22	19	27	9	32	19	23	30	29	35	33	23	28	33	26	33	43	37	8	39	39	1	9	0	37	21	8	21	33	2	5	2	5	22	16	9	76	33	6	6	8	35	53	13	9	39	16	8	30	30	1	14	5	3	30	10	21	10	71	4	73	22	35	10	4	37	10	28	29	30	81	14	81	30	24	18	31	20	72	9	23	23	48	48	73	58	71	78	15	2	44	18	33	33	7	29	49	76	3	51	53	83	62	25	25	69	35	60	79	19	67	93	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-483.237091033361764	-492.287934413813105	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983104933943988	3	5	-1	0	1	-5	17	4	6	7	8	14	11	10	1	8	7	9	25	16	11	3	7	16	22	9	4	3	10	5	12	7	4	20	18	18	10	13	10	17	22	13	22	13	15	7	12	17	12	21	17	15	6	9	18	13	18	13	28	15	13	29	19	13	19	12	23	20	17	21	21	12	15	19	15	22	26	23	19	24	20	30	19	20	28	19	36	30	27	27	24	40	32	48	33	4	3	6	6	6	0	54	4	28	3	6	17	23	30	6	4	28	30	69	11	22	3	6	10	57	9	5	4	4	4	11	3	5	56	14	17	30	32	2	37	38	8	60	53	16	33	46	31	53	52	10	16	33	33	42	54	42	9	43	16	53	91	31	54	58	17	49	60	12	48	44	26	15	60	72	55	40	60	13	43	75	70	16	14	43	60	43	41	7	75	60	82	75	93	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-484.064362517265522	-493.115205897716862	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987318143267143	4	5	6	3	4	-7	16	0	13	7	2	11	7	11	5	6	11	14	23	8	-3	-1	10	10	16	19	10	8	10	8	12	6	8	22	10	17	15	18	11	10	15	11	15	15	12	10	13	16	15	18	15	14	15	16	18	11	21	17	27	28	9	21	16	17	22	13	22	25	25	23	22	16	19	14	9	18	24	27	15	24	23	24	14	21	27	28	31	31	21	24	35	31	32	44	40	8	21	1	8	22	0	39	6	2	2	22	5	22	30	8	5	16	3	9	11	6	6	10	32	3	49	28	11	3	11	35	11	8	72	32	39	45	46	28	3	3	32	45	61	30	11	28	46	75	23	27	28	2	20	37	20	24	39	73	69	15	18	15	14	47	6	36	79	41	79	40	46	51	4	1	52	76	26	33	66	56	76	39	7	89	29	85	54	64	84	93	78	86	69	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-482.075754988954998	-491.126598369406338	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975566807350718	0	0	7	2	5	-6	20	1	12	10	6	7	7	7	9	11	16	10	20	18	6	4	12	10	15	15	8	2	12	8	10	7	10	21	16	13	15	14	6	9	24	20	17	10	16	14	11	13	11	19	21	12	13	17	17	18	21	-2	23	26	10	25	19	16	19	20	28	26	28	22	19	17	21	15	17	21	16	21	19	16	15	18	20	23	12	29	23	24	23	21	34	35	32	36	42	6	6	6	6	28	0	25	6	22	5	1	4	28	1	13	22	12	6	72	13	58	2	30	5	32	10	8	6	12	21	11	28	5	26	44	13	16	30	2	21	19	33	40	39	61	61	14	11	5	17	35	8	44	31	48	23	48	6	46	70	28	72	40	49	44	61	83	42	71	43	48	13	37	15	74	80	47	61	23	9	48	24	31	46	5	89	79	82	42	56	79	7	84	7	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-481.619728691595924	-490.670572072047264	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994053103225318	5	7	0	7	1	-7	20	8	8	6	2	12	13	8	9	8	17	11	18	15	2	9	15	8	20	13	1	-4	7	4	13	8	8	19	12	17	10	17	12	13	23	14	18	11	17	12	17	16	8	18	20	15	14	19	15	12	13	15	26	24	15	20	17	12	15	17	25	26	12	18	24	15	19	18	18	17	20	19	21	22	23	27	22	27	29	14	39	25	19	23	33	38	33	43	40	28	11	28	21	6	0	40	28	3	27	28	33	21	28	11	28	31	10	61	56	28	11	8	30	72	3	28	6	21	28	33	21	21	45	32	26	1	2	29	2	62	5	9	16	44	1	15	10	3	37	57	39	33	53	37	29	30	31	62	69	15	29	29	21	56	12	31	72	6	40	58	49	10	46	35	16	13	86	58	61	75	76	52	26	73	21	85	76	46	74	45	93	81	92	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-488.656610163069615	-497.707453543520955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995057700129137	5	1	9	7	4	-6	10	8	11	8	4	2	10	8	7	11	11	12	23	12	0	7	5	7	16	17	3	-2	5	6	9	-3	11	13	13	17	12	15	9	13	22	16	21	11	18	1	18	6	10	19	18	10	8	16	8	12	17	17	24	25	11	22	16	13	22	20	26	24	23	24	22	18	17	18	20	16	27	27	14	21	17	29	18	20	30	28	28	33	24	16	37	32	35	44	29	28	6	27	12	21	0	11	2	27	32	28	28	23	27	12	31	55	14	63	30	32	23	28	46	4	29	28	6	21	46	2	6	21	31	5	33	12	27	4	23	29	18	18	1	14	6	16	21	32	56	64	11	28	61	6	30	15	37	72	47	11	17	13	8	34	64	15	57	58	42	16	14	16	15	40	31	90	69	24	90	8	66	23	54	59	71	18	33	17	37	85	19	59	93	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-491.554225109999209	-500.605068490450549	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987940793576066	5	6	7	4	6	-5	16	0	12	7	0	11	8	7	2	4	17	11	23	14	3	8	11	13	15	15	2	8	9	12	14	9	10	23	19	15	8	15	10	9	20	18	21	13	20	12	13	12	3	20	18	18	9	14	18	15	16	17	27	28	12	20	14	19	12	14	24	23	26	13	10	20	19	18	19	20	26	29	16	23	17	24	23	21	29	22	21	28	28	23	30	30	35	27	39	27	16	6	6	11	0	40	6	28	49	6	16	1	5	6	11	3	21	74	13	11	16	28	14	18	40	11	1	27	28	13	15	14	79	33	29	27	32	10	21	57	7	29	14	9	49	5	2	6	38	38	47	16	39	9	39	18	18	84	45	28	54	27	70	14	33	48	24	38	39	14	71	18	48	71	26	62	68	37	61	29	74	53	81	36	41	20	90	70	13	68	94	45	86	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-488.562468233470383	-497.613311613921724	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994469957613878	5	3	9	6	4	-4	19	5	7	9	7	9	3	9	8	4	9	2	21	12	7	1	12	11	16	14	5	1	9	11	2	11	6	22	12	14	15	14	10	14	19	15	18	13	15	9	13	14	8	16	18	16	8	18	16	17	11	12	18	29	13	23	21	18	20	11	25	17	23	19	11	19	15	19	14	22	22	26	17	24	24	30	16	22	25	23	23	23	20	15	31	36	18	34	31	22	6	1	22	28	0	83	22	18	9	2	8	28	21	5	6	11	6	52	53	22	6	53	29	29	17	28	6	4	27	6	22	13	20	18	27	15	27	33	33	24	17	75	53	35	31	16	33	28	24	8	39	28	90	24	35	27	14	47	70	21	64	50	53	46	5	74	17	59	57	21	24	58	30	30	66	73	41	30	44	29	80	47	79	75	89	54	59	56	66	85	67	37	77	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
