step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
5000	-549.810728528882009	-556.666216479841410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462421383266308	0	2	4	3	3	4	5	3	3	4	4	3	5	5	5	4	6	5	5	6	6	6	6	5	6	6	6	4	7	8	7	7	8	6	7	7	5	7	8	8	7	8	10	9	9	10	10	10	10	9	10	8	7	10	9	9	9	10	12	9	10	9	10	10	10	11	10	11	10	9	11	8	13	13	11	14	14	14	12	10	11	13	12	13	12	14	11	13	13	14	14	15	17	17	15	16	16	18	19	19	0	1	1	1	1	8	4	1	1	4	4	2	8	4	4	1	1	1	8	7	1	7	10	1	3	11	10	1	1	17	15	7	23	5	1	17	1	17	17	17	27	3	26	17	9	52	25	39	13	1	14	27	11	27	1	3	4	56	17	38	25	17	41	62	27	40	1	4	17	19	1	1	60	63	62	29	54	44	63	27	35	87	47	62	4	38	23	71	62	27	85	63	21	35	89	73	90	26	68	95	1	2	3	2	1	1	1	2	3	1	1	1	1	1	1	2	3	2	1	1	4	1	1	4	1	2	1	1	3	1	1	1	2	2	3	1	3	1	2	1	1	2	2	2	2	1	2	1	1	4	3	1	2	2	4	2	2	1	3	1	2	1	2	1	1	2	4	4	2	2	5	4	2	1	1	3	2	4	2	2	2	1	1	2	4	4	2	1	2	5	1	3	5	5	1	1	1	5	5	1
5500	-604.254612746561179	-611.110100697520579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537488617583195	0	2	2	4	3	5	4	4	3	4	4	4	2	4	6	5	6	5	6	4	6	4	6	7	6	6	6	6	8	7	8	7	8	7	8	6	6	8	5	9	7	9	11	9	10	9	10	10	9	8	9	6	6	9	9	8	8	10	10	6	10	9	10	11	8	10	11	12	10	11	12	11	11	13	11	12	13	13	13	10	13	12	12	12	13	13	14	12	13	12	14	15	16	16	13	15	17	17	20	17	0	1	1	9	1	8	3	2	1	1	1	13	1	1	1	9	6	1	13	3	4	1	1	11	4	4	22	20	1	1	53	9	21	25	10	10	14	60	1	15	16	11	45	6	49	24	16	30	32	4	25	5	10	1	18	1	1	50	37	16	39	17	24	19	26	29	30	55	46	46	15	39	1	58	27	80	55	1	23	13	30	40	10	24	84	47	32	23	44	1	73	79	68	36	1	81	81	78	78	95	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	3	2	2	1	2	2	2	1	1	1	1	4	4	1	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	2	2	2	2	1	2	1	4	3	3	3	1	2	1	2	2	1	3	1	1	1	2	1	1	2	4	5	1	2	2	1	6	5	4	2	2	3	3	1	1	3	3	3	4	1	2	2	4	4	1	2	3	4	2
6000	-562.238095057957253	-569.093583008916653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510330466180253	0	3	2	3	2	3	5	5	4	3	5	4	6	4	5	4	6	6	6	5	6	6	7	6	5	6	6	6	7	7	8	6	7	6	8	7	7	7	7	8	6	9	11	9	8	8	10	9	10	9	9	9	9	9	9	9	9	9	11	8	10	10	11	9	10	9	10	11	10	8	11	11	12	13	12	13	13	13	14	12	12	11	12	11	12	13	14	12	13	13	16	14	14	17	15	16	16	18	21	18	0	1	1	3	1	3	10	1	6	1	1	3	3	6	4	1	9	6	10	5	9	9	1	6	5	6	4	16	6	15	38	25	25	1	26	1	16	2	13	17	16	4	66	27	6	15	33	7	24	6	16	7	25	25	27	1	39	38	56	14	39	40	24	31	31	23	46	53	70	25	6	49	25	42	65	80	81	26	47	66	16	42	58	19	1	60	31	1	70	83	63	70	36	4	70	61	75	6	81	95	1	2	1	1	1	1	1	3	1	1	2	1	3	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	2	1	3	2	2	1	1	2	3	1	1	2	2	2	2	1	2	2	2	2	2	2	5	1	1	1	2	2	1	2	1	1	1	2	1	1	2	4	1	4	2	1	1	1	3	2	2	5	2	2	2	4	3	3	6	4	1	2	3	3	6	2	3	1	7	4	2
6500	-654.850432469702582	-661.705920420661982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607123293430583	0	2	4	4	4	4	6	2	5	3	5	4	6	3	5	4	7	5	6	5	5	7	6	7	5	7	6	5	7	7	9	5	8	7	7	7	7	8	7	9	7	8	11	9	9	10	9	9	8	9	10	9	8	10	9	9	8	9	12	10	9	9	11	10	8	10	11	12	10	10	11	10	12	12	12	13	14	13	14	10	12	12	13	11	12	12	14	12	12	15	16	13	13	17	14	15	17	16	20	18	0	1	1	8	1	10	9	1	1	2	10	2	12	1	14	8	18	6	6	6	1	1	9	21	4	10	5	14	32	25	10	1	41	10	9	10	6	6	6	27	23	9	45	27	4	49	6	26	16	30	38	7	6	27	19	6	39	65	31	48	25	24	60	53	6	25	22	55	6	23	51	39	25	23	58	43	84	84	49	21	69	40	46	35	6	49	92	21	33	1	96	62	36	55	74	17	90	47	98	42	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	4	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	2	1	3	1	2	1	1	2	2	2	2	3	1	1	2	1	2	1	1	1	2	2	2	3	3	2	1	2	3	2	1	1	1	2	2	2	1	2	1	2	4	2	1	4	2	6	1	2	2	4	1	4	1	3	2	4
7000	-558.955728034691560	-565.811215985650961	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509933409337731	0	2	2	3	2	4	5	5	5	4	3	4	4	5	5	4	6	5	5	5	5	6	4	7	6	5	6	5	6	5	8	6	8	5	8	6	7	8	8	7	7	8	11	9	10	10	8	8	9	8	10	9	7	9	9	9	9	10	10	9	11	9	10	11	9	9	10	11	10	10	12	8	12	11	11	14	13	13	13	11	12	12	12	14	12	12	13	12	11	14	14	13	16	16	12	15	15	17	19	19	0	1	1	1	1	1	6	3	1	1	1	4	4	2	1	5	12	1	11	23	3	19	1	5	13	6	9	6	4	2	16	1	41	4	6	2	1	28	6	7	23	3	38	4	29	9	4	37	10	19	1	27	34	10	1	6	1	49	56	6	62	47	31	44	35	30	9	58	19	47	21	25	58	67	35	40	61	1	49	25	25	21	45	85	47	15	74	32	47	78	54	24	83	64	19	16	60	49	94	95	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	3	2	2	1	1	1	2	1	2	3	1	1	1	2	2	2	3	1	2	3	2	2	2	2	3	1	3	1	4	3	1	3	3	2	4	1	1	2	1	1	1	1	1	2	2	1	3	1	4	1	1	1	2	3	1	4	2	3	2	3	1	1	2	3	1	3	1	1	2	5	1	2	2	4	2	6	1	2
7500	-626.533050978978395	-633.388538929937795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523202538300588	0	2	4	4	3	5	4	1	5	3	4	5	5	5	6	3	6	6	5	3	6	4	7	7	6	6	6	5	7	7	8	7	8	6	8	7	7	7	8	8	8	10	10	9	9	10	11	9	10	7	9	8	9	10	9	9	9	9	11	8	11	10	10	10	9	10	10	12	10	10	11	10	11	12	12	13	13	12	14	12	12	11	12	12	12	12	14	12	12	14	16	14	15	15	14	14	16	15	17	18	0	1	1	16	1	22	1	1	2	1	1	16	2	20	1	2	5	5	8	8	7	1	25	20	7	1	19	5	16	28	29	11	6	10	5	11	1	25	27	2	27	21	52	26	12	27	9	24	48	1	6	5	26	15	24	1	7	37	56	38	39	41	19	33	10	31	33	46	31	25	1	1	58	17	24	66	82	17	35	7	1	49	42	24	5	58	83	46	32	78	86	42	1	1	74	89	76	25	87	95	1	1	2	1	2	1	2	1	2	1	2	1	1	1	3	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	2	3	2	3	2	3	1	1	3	1	2	1	2	1	1	4	1	1	3	2	2	1	1	1	4	3	1	1	1	2	1	2	1	3	1	1	1	2	2	4	2	1	3	3	2	1	4	4	3	4	1	1	3	5	1	1	1	3	1	3	2	5	4	1	1	1	3	1	1
8000	-639.960903512682194	-646.816391463641594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561098400374491	0	3	2	3	4	4	5	4	5	3	3	4	5	3	4	5	6	5	5	6	6	6	4	7	6	6	7	5	7	6	8	5	7	7	7	7	7	8	7	8	7	8	10	8	9	9	9	8	10	9	11	8	9	8	10	9	10	11	11	9	10	9	10	11	10	10	9	12	10	9	10	11	12	13	11	12	13	12	11	10	12	13	11	12	13	14	12	13	10	14	15	14	16	16	13	15	16	17	21	19	0	1	1	3	4	3	2	4	3	1	1	1	4	1	10	5	7	10	4	1	7	6	1	30	4	11	19	1	9	4	34	1	21	10	4	11	32	14	1	7	4	32	36	4	19	20	6	32	48	25	31	16	25	1	4	27	67	43	56	30	39	35	3	50	34	67	2	62	4	16	28	67	19	23	9	25	57	16	1	6	46	54	67	46	84	49	34	9	27	78	76	4	58	19	49	83	95	88	98	95	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	3	2	2	2	1	2	2	2	2	1	1	1	2	2	2	5	3	1	1	1	1	1	2	1	3	1	1	1	3	1	4	2	2	1	3	4	3	2	2	3	5	3	2	2	1	3	1	3	2	5	2	1	2	5	2	4	1	2	1	2	2	2
8500	-605.541224878377875	-612.396712829337275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559519022389157	0	1	4	3	4	4	6	4	4	4	4	5	5	2	5	4	6	5	6	5	6	4	7	6	5	6	6	6	7	7	8	6	7	7	6	8	7	8	9	9	7	9	10	9	6	9	9	10	9	8	8	8	8	8	9	10	8	10	11	10	10	10	10	10	9	10	11	11	10	10	9	10	10	11	12	12	14	12	13	11	12	12	12	14	10	13	14	11	13	13	16	13	17	15	14	12	16	17	19	19	0	1	4	2	1	4	2	4	2	1	1	6	6	1	16	14	11	5	16	11	4	1	9	1	3	4	14	1	3	7	11	22	19	28	1	6	4	14	57	17	9	3	7	26	16	15	19	54	30	16	25	24	17	34	36	37	27	50	37	30	1	36	40	21	19	17	25	35	46	20	16	1	19	42	26	80	79	43	33	48	58	48	29	35	1	27	82	41	25	78	92	96	36	55	89	62	79	55	98	95	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	2	1	1	1	1	1	1	4	2	3	2	1	1	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	5	1	1	2	2	1	3	3	1	3	2	4	3	1	2	1	1	1	3	1	2	1	2	4	3	3	1	3	3	1	1	1	4	3	1	1	1	3	2	2
9000	-560.590350328392560	-567.445838279351960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588925421172003	0	2	2	2	3	5	5	4	5	5	4	3	6	5	6	5	7	5	4	5	6	6	7	7	6	6	7	6	7	7	7	5	8	4	8	6	5	9	8	8	7	10	12	9	9	8	10	9	9	8	10	8	8	8	10	10	10	10	12	9	11	9	11	10	8	11	9	11	9	11	12	9	12	12	11	13	13	12	13	10	13	12	13	13	12	13	12	11	12	14	15	14	17	14	12	15	17	15	21	15	0	1	1	1	2	34	3	1	3	5	1	1	19	1	1	3	7	1	3	11	19	19	4	10	8	5	8	1	19	16	13	1	21	1	28	1	1	16	28	9	9	62	42	17	1	14	33	35	27	15	31	25	27	27	19	37	9	35	37	14	72	27	67	40	25	31	16	55	25	45	51	1	58	47	49	45	85	35	1	40	69	47	74	58	28	73	62	31	9	78	92	77	68	83	15	60	67	1	96	95	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	2	1	3	1	1	1	1	2	1	1	1	2	4	1	1	1	3	1	2	1	2	3	1	1	3	2	1	2	1	5	1	2	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	2	6	1	2	1	1	2	2	1	1	2	3	2	1	1	2	1	3	2	3	7	4	2
9500	-551.070404079630634	-557.925892030590035	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520114067346315	0	2	3	3	3	4	6	4	4	4	5	5	5	4	5	3	6	5	5	4	6	6	6	6	5	5	6	5	7	6	9	6	8	7	8	7	6	9	9	8	7	10	11	8	10	9	9	9	9	8	10	8	8	10	9	8	9	10	8	7	11	10	10	10	10	10	11	11	9	10	12	11	12	14	9	14	11	13	14	12	13	12	12	12	11	12	13	12	12	15	15	14	17	16	14	15	15	17	19	18	0	1	1	1	1	2	6	1	3	1	4	8	4	1	6	2	9	16	20	4	9	4	25	10	4	4	25	4	13	1	44	1	23	5	32	25	16	60	27	21	23	19	26	6	4	11	16	41	37	1	50	4	8	1	23	1	1	39	1	19	39	21	59	53	27	4	33	36	30	50	51	57	50	42	27	40	53	65	66	77	80	6	50	45	17	15	24	47	25	1	83	17	4	43	17	83	49	32	98	96	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	2	1	1	2	2	1	1	1	2	3	2	4	2	4	1	1	4	1	2	2	4	2	3	3	1	2	2	2	2	1	1	3	4	2	3	1	1	1	1	3	2	1	2	2	2	2	1	1	5	2	1	3	4	4	2	3	8	2	4	7	3	4	1	2	5	1	2
10000	-544.427811133946648	-551.283299084906048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444362418053393	0	2	4	2	4	4	5	3	4	3	3	5	6	4	6	4	5	6	5	6	5	6	4	4	6	6	7	3	7	7	9	7	8	6	9	8	6	8	8	7	7	8	11	9	9	10	8	10	8	8	10	9	9	10	10	9	9	10	12	9	10	8	11	10	9	11	10	10	11	10	11	11	12	14	12	13	14	13	12	10	11	12	13	13	11	13	12	11	11	13	15	14	17	16	14	15	16	18	20	17	0	1	1	1	1	2	11	1	4	1	4	4	4	4	4	2	3	16	10	4	6	3	4	4	3	10	19	1	3	4	27	1	23	16	19	5	1	34	30	1	21	20	64	14	8	47	27	47	30	15	6	1	34	27	27	4	1	62	37	2	27	3	62	13	28	3	44	32	31	27	1	57	66	1	31	32	44	1	1	62	44	19	81	32	1	31	44	7	32	1	59	80	16	36	89	62	82	55	36	74	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	4	1	1	2	2	3	1	1	3	1	1	1	3	3	1	1	1	1	1	2	5	1	2	1	3	5	1	2	2	2	2	2	2	4	2	1	2	1	1	5	1	1	7	2	3	2	4	5	1	1	3	1	3	6	1	1	2	2	7	2	2	8	3	2	3	1	3	5	1
10500	-576.431220344233111	-583.286708295192511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521499570219350	0	2	3	3	2	5	4	4	5	5	5	4	6	4	4	5	6	4	5	5	5	7	6	7	6	5	6	6	7	7	8	6	8	7	7	5	7	8	6	7	8	9	12	9	9	9	9	10	9	9	11	8	9	10	7	10	9	10	11	8	11	9	11	10	9	11	11	12	9	10	12	11	12	14	11	14	13	13	12	9	13	11	13	13	12	13	13	13	13	14	15	14	15	17	14	15	16	17	20	19	0	1	1	1	1	2	3	1	1	14	1	1	7	4	2	14	10	1	14	3	4	25	1	10	8	1	4	15	25	23	16	36	27	5	5	1	6	15	4	4	8	33	59	36	12	29	21	40	30	25	60	4	35	31	1	1	39	41	37	4	39	16	49	4	5	21	9	24	13	13	51	57	6	7	36	80	58	75	1	16	66	27	56	44	1	6	73	64	7	58	45	64	55	91	16	65	96	5	77	70	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	2	3	3	1	2	3	2	1	1	1	3	2	1	2	2	1	2	1	2	1	1	3	4	2	1	2	3	2	2	2	3	5	4	3	2	2	3	1	2	2	4	3	3	2	1	6	2	1	2	1	2	6	4	1	3	4	2	3	3	4	1	5	2	1	5	4	5
11000	-506.762895960201831	-513.618383911161231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448022670888441	0	2	3	4	3	2	5	4	4	5	3	4	5	4	5	4	6	4	6	6	5	6	4	7	6	7	6	5	7	7	9	5	8	5	8	6	6	8	7	8	7	10	12	7	9	9	9	9	10	8	10	9	8	10	10	8	9	10	12	10	10	10	11	10	9	10	10	12	10	11	8	10	12	13	9	13	13	13	11	11	12	11	11	14	12	11	13	12	11	15	15	15	14	16	14	15	17	17	20	17	0	1	6	2	6	1	6	1	6	1	1	6	1	6	1	1	8	6	6	1	23	1	3	10	11	1	8	1	1	6	50	6	21	1	6	6	6	25	6	11	22	6	55	1	16	27	26	26	40	20	10	44	25	25	10	1	6	56	1	16	44	6	45	41	16	20	19	36	7	19	1	57	38	41	4	79	59	75	1	33	49	64	53	75	25	16	39	22	41	62	35	17	68	68	62	70	84	62	94	95	1	1	1	1	1	1	2	2	1	2	2	1	2	2	3	2	2	1	2	3	1	3	1	2	2	2	1	3	4	2	1	2	2	2	2	2	2	2	3	2	1	4	1	5	2	1	1	1	1	1	2	1	1	2	2	3	2	1	5	4	1	3	1	1	2	1	1	2	2	3	3	1	2	4	3	1	1	2	7	2	1	1	2	3	3	2	2	2	3	2	4	6	1	2	2	3	1	3	1	2
11500	-557.381242554655500	-564.236730505614901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515303784906871	0	2	2	4	2	5	5	5	5	4	4	3	5	5	5	4	7	3	6	4	6	5	6	5	4	6	7	3	7	7	9	6	9	5	8	7	6	8	9	8	6	9	11	9	8	8	9	10	7	9	10	7	6	10	9	9	8	10	11	7	9	9	9	11	8	10	10	10	9	11	10	9	11	12	12	12	13	13	13	10	13	10	13	13	12	13	13	12	12	14	14	15	16	17	13	16	16	17	18	17	0	1	1	1	1	3	3	5	4	1	1	1	3	1	1	5	22	1	18	1	25	1	6	1	2	10	24	1	16	34	38	1	3	1	1	1	1	15	49	4	11	49	71	1	16	19	21	37	1	49	11	24	10	4	49	37	1	65	1	1	28	40	25	61	25	32	28	55	49	16	19	1	31	42	54	70	38	49	1	13	76	17	31	1	64	66	43	67	42	63	19	91	68	35	44	75	44	32	94	49	1	1	1	2	2	1	2	1	1	2	3	2	1	2	2	1	1	1	1	2	1	3	1	4	1	1	1	1	1	1	1	3	4	2	6	3	3	1	1	2	1	2	1	5	2	1	1	2	3	1	3	1	1	3	1	1	3	1	4	3	2	1	2	2	3	3	3	1	1	4	2	4	2	2	1	1	2	4	7	3	1	2	2	6	1	1	1	2	1	3	5	1	2	4	3	2	3	4	1	5
12000	-551.140829346607688	-557.996317297567089	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529719225548846	0	2	2	4	4	5	5	5	4	5	3	4	6	4	4	5	6	5	4	6	5	6	7	6	4	6	6	6	7	7	8	6	8	6	9	6	6	9	9	8	8	9	12	10	9	7	10	9	9	8	7	8	8	9	10	9	7	10	12	9	10	10	10	10	8	11	10	10	8	11	12	9	12	13	12	12	13	13	13	10	12	13	12	13	11	14	13	11	13	14	16	15	16	15	14	15	16	18	20	18	0	1	1	11	11	19	4	1	1	11	3	1	3	1	2	3	25	1	3	25	4	9	27	18	2	4	9	15	27	1	34	1	21	6	26	1	1	30	57	7	21	27	49	26	27	27	21	36	31	14	1	16	1	1	16	1	16	34	1	46	1	52	2	24	1	13	23	53	28	27	15	57	14	80	1	49	48	16	33	19	69	30	44	65	48	50	80	19	47	75	54	77	75	16	63	95	90	93	94	74	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	2	3	3	1	1	2	1	1	1	2	2	1	2	2	1	2	3	2	4	4	2	4	1	2	3	1	5	1	4	2	4	3	1	1	1	2	4	1	4	1	4	1	1	4	3	5	2	2	1	4	1	3	2	3	2	1	3	1	3	5	3	1	1	2	3	3
12500	-546.626253686733889	-553.481741637693290	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571913882535734	0	2	3	3	2	5	5	3	4	4	5	3	4	2	5	5	6	5	5	6	5	6	6	6	5	7	7	2	6	7	9	7	8	6	8	6	6	8	9	8	6	10	12	9	10	9	10	8	9	9	10	5	8	9	9	10	7	9	12	7	10	8	10	10	10	9	10	12	10	10	11	9	12	14	12	13	11	13	12	12	12	13	12	13	12	13	13	11	11	14	15	14	16	17	14	14	17	17	19	17	0	1	2	5	1	12	1	1	4	5	10	1	1	1	14	8	6	12	4	6	1	21	9	13	3	5	7	1	3	6	30	21	13	3	16	1	1	16	57	7	1	58	69	7	41	27	25	30	34	17	26	1	34	52	36	1	1	41	56	14	17	1	38	34	11	25	3	60	20	6	1	1	71	70	26	80	45	64	21	15	69	47	54	85	64	48	16	21	1	78	77	33	68	86	89	79	44	31	94	95	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	3	2	1	1	3	1	1	2	2	2	2	1	2	2	1	3	1	2	2	6	3	2	1	3	2	3	1	2	3	2	2	2	2	2	6	5	1	2	3	1	1	2	3	4	1	2	1	1	1	3	3	3	4	1	2	3	1	3	2	1	4	3	1	2
13000	-540.708988618559260	-547.564476569518661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621133599297914	0	2	3	3	2	4	6	4	4	4	5	4	6	4	5	3	6	5	5	5	5	7	6	6	6	7	6	6	8	7	9	5	7	6	8	7	5	8	8	8	8	9	12	10	10	10	11	7	8	9	11	8	8	9	9	8	10	9	11	8	9	10	11	10	8	11	9	11	11	10	11	10	12	13	10	13	14	13	13	10	13	12	11	13	12	14	13	11	13	15	15	13	16	15	15	14	16	17	20	18	0	1	1	2	1	4	20	1	1	1	4	16	3	1	16	2	3	1	4	2	16	19	6	1	14	11	19	20	17	19	21	5	21	6	17	6	1	1	4	7	9	49	75	35	1	30	49	12	27	36	60	17	17	1	17	37	39	30	37	4	1	65	49	67	27	58	33	55	70	14	16	1	64	66	26	66	82	44	6	33	66	64	44	65	45	87	25	33	58	84	84	48	38	68	1	55	86	27	94	45	1	1	2	1	1	1	1	2	2	2	1	1	2	3	1	1	1	3	1	2	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	3	2	3	1	1	2	1	1	1	5	2	1	1	1	1	2	1	1	4	1	2	1	1	3	2	3	1	2	1	1	1	1	1	1	3	2	4	1	1	1	1	1	2	4	1	1	1	1	3	1	1	3	2	3	1	1	3	2	2	4	2	1	4	2	4
13500	-556.066464895935269	-562.921952846894669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614773704914339	0	1	2	2	3	4	5	2	4	3	4	4	4	4	5	5	6	4	6	5	5	4	6	6	5	6	7	5	7	7	8	6	8	6	9	7	7	7	7	8	7	9	10	10	8	9	11	9	9	9	10	8	8	8	6	9	7	10	10	8	9	9	9	11	10	10	9	10	9	11	10	9	13	13	12	13	13	13	13	11	13	9	13	14	11	13	14	13	12	13	15	13	13	16	15	15	17	17	20	17	0	1	1	1	1	4	4	1	1	4	10	4	4	4	11	14	6	4	15	4	22	4	4	4	10	25	24	1	8	1	38	6	21	6	9	19	6	28	28	6	4	24	49	34	4	26	31	33	22	27	1	6	4	17	4	27	17	54	1	1	4	19	14	35	26	19	9	41	20	48	6	4	46	48	11	62	85	85	70	17	69	16	89	35	25	64	92	49	6	17	81	27	68	60	74	81	87	58	94	27	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	2	1	2	1	1	3	1	1	1	2	2	3	1	1	1	2	1	1	1	2	1	4	2	3	1	3	1	1	1	5	4	2	2	2	1	2	2	3	1	3	1	2	3	2	2	3	2	1	1	1	3	2	2	1	3	3	1	1	2	5	2	1	2	2	4	2	1	1	2	2	4
