step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
24000	-658.813703903347800	-657.238246709832538	-1.575457193515248	0.000097611822297	0.000024521094368	0.251210291854562	0.673092460039059	1	0	3	3	4	5	5	4	6	7	7	6	9	8	8	7	9	12	11	10	9	10	12	11	11	11	10	12	12	11	12	14	14	13	13	16	14	17	16	16	17	16	15	14	14	20	18	17	16	16	17	18	18	17	18	18	20	18	19	20	20	21	18	20	20	25	20	22	22	22	23	22	23	23	22	24	25	25	25	25	24	24	25	24	25	26	30	27	28	27	25	27	28	29	29	30	31	29	30	31	30	32	32	33	33	34	34	35	38	38	40	2	0	1	1	2	5	4	4	5	7	8	8	9	10	9	9	14	21	14	16	16	21	15	17	27	20	10	27	20	15	15	35	23	23	29	44	30	19	37	33	23	35	35	19	19	42	36	34	33	34	42	33	54	34	48	35	32	30	58	41	50	51	37	58	58	59	63	39	65	65	68	54	67	65	58	70	74	74	84	69	75	59	69	65	65	83	92	91	79	76	58	85	88	79	76	86	84	92	78	87	69	95	87	99	83	87	96	99	95	108	110	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	2	1	1	3	1	1	2	2	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	3	1	2	3	2	1	1	2	2	2	1	1	3	1	3	2	1	1	3	2	2	2	2	1	1	1	2	1	2	2	2	2	1	2	1	1	1	4	1	1	2	2	2	3	1	2	1	2	1	1	1	5	2	2	2	4	1	1
24500	-657.675985379727194	-656.156520300008083	-1.519465079719070	0.000104090555072	0.000029332074879	0.281793817499775	0.678344157072341	1	0	3	4	4	3	5	5	6	7	7	7	9	8	9	7	9	12	10	10	9	10	11	11	11	11	11	12	12	14	12	14	13	13	14	15	16	17	17	15	16	17	16	17	14	17	17	17	16	16	18	18	19	19	17	19	18	20	18	18	20	20	18	22	22	24	20	23	21	22	24	21	23	23	21	24	26	25	25	27	24	25	25	24	25	27	28	28	27	26	25	26	26	27	29	29	30	30	30	31	31	33	31	31	32	33	35	36	37	38	40	2	0	1	3	2	2	4	4	5	8	8	8	9	10	9	9	14	21	10	16	16	21	16	17	10	16	19	27	20	13	15	20	5	31	29	27	23	10	31	31	40	35	35	36	28	32	36	40	31	40	43	37	63	48	37	46	46	37	49	37	50	51	48	54	49	64	37	70	48	37	65	37	53	75	58	75	69	74	69	79	74	66	75	75	75	78	92	93	69	84	75	78	83	91	77	80	80	87	74	96	91	86	97	99	97	104	105	106	101	108	110	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	3	2	1	2	1	1	1	3	1	2	5	1	1	2	2	4	2	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	2	1	2	3	1	2	2	2	1	2	2	1	2	2	1	1	2	2	2	1	2	1	3	1	2	1	1	1	2	2	2	1	3	1	2	2	1	1	1	1	2	2	2	1	1
25000	-658.110733286434993	-656.574453525757235	-1.536279760677703	0.000118262265383	0.000032135119224	0.271727580388407	0.641582887091544	1	0	3	3	4	5	5	4	7	7	8	9	9	8	9	8	8	12	10	10	11	9	11	12	11	11	11	13	12	13	12	14	13	15	14	14	15	17	17	15	16	16	14	16	16	19	17	18	16	17	16	16	19	18	17	19	20	19	19	18	19	19	18	20	23	25	21	22	21	23	24	22	24	22	20	25	25	25	24	27	25	25	26	24	26	27	30	27	27	26	27	27	27	27	29	29	29	29	31	29	30	31	30	32	32	35	34	36	37	38	40	2	0	1	1	1	2	4	4	6	6	8	11	9	10	5	6	10	21	10	13	22	16	9	17	10	20	10	19	20	15	9	29	23	31	29	28	30	44	37	15	34	32	20	36	36	32	28	37	23	34	43	23	63	40	40	35	56	34	60	33	34	51	40	48	75	59	54	64	75	69	70	59	53	75	58	70	69	74	69	90	65	59	70	75	74	83	92	65	78	71	69	77	85	79	70	86	86	85	92	77	86	88	94	87	96	99	97	107	97	108	110	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	1	2	3	1	1	2	1	1	3	3	1	2	1	1	2	1	2	1	3	1	2	1	2	2	2	1	1	3	3	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	3	2	1	2	2	1	1	2	1	1	2	3	1	2	2	2	1	1	2	1	1	2	2	3	1	3	1	1
25500	-666.372956171487203	-664.963098488960327	-1.409857682526919	0.000088723931251	0.000034179141413	0.385230240945069	0.598553487990743	0	-2	3	4	5	5	5	5	6	7	7	6	9	8	9	7	10	11	12	10	10	9	11	11	10	12	11	13	12	14	13	15	13	15	15	15	15	16	17	15	16	17	15	16	16	17	17	16	17	17	16	18	18	19	17	19	17	19	19	19	20	20	19	21	21	23	21	22	22	23	23	20	24	22	23	24	24	26	24	26	25	25	24	24	25	28	28	27	28	27	26	26	28	29	30	29	30	31	31	30	31	33	31	33	31	35	32	35	38	37	39	2	0	1	1	3	1	3	4	6	7	8	4	9	10	9	9	14	22	10	13	16	6	15	17	10	20	10	27	20	23	5	29	15	23	29	19	33	19	37	23	30	32	29	36	36	32	36	37	34	40	29	30	31	39	30	32	35	48	49	49	41	51	48	30	58	59	53	64	65	64	69	30	67	65	65	69	65	69	70	71	70	52	75	65	65	85	92	84	79	69	74	76	78	83	84	86	87	65	92	87	96	91	97	98	86	104	86	104	97	108	108	1	1	2	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	3	1	2	2	1	1	1	1	2	1	2	2	5	1	3	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	1	1	2	2	2	5	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	4	1	2	2	2	1	2	2	2	2	1	2	2	3	1	1	5	3	1	1	3	1	1	2	2	2	1	3	1	2
26000	-637.371262841941643	-635.771710521448767	-1.599552320492926	0.000094129220749	0.000022611422182	0.240216821117575	0.692745625103152	1	0	3	2	6	5	6	4	7	7	8	9	8	7	9	8	9	12	10	10	10	10	10	11	11	11	11	13	13	13	12	15	13	14	14	15	15	16	17	15	16	16	15	15	16	18	15	16	17	16	16	19	19	18	19	20	20	19	19	20	20	22	17	21	21	24	19	22	22	21	23	23	24	22	24	25	26	26	26	24	24	25	25	25	26	28	28	27	28	28	26	26	27	28	29	30	30	30	31	30	29	32	31	30	33	34	35	36	39	38	39	2	0	1	1	6	2	4	4	5	7	8	8	9	7	9	9	14	21	10	16	16	16	9	14	19	20	19	19	20	23	5	35	23	30	29	28	34	36	37	23	34	35	29	10	28	42	28	37	37	33	29	30	63	34	48	46	46	54	49	49	50	51	37	49	58	72	63	54	65	58	74	64	63	58	69	69	65	70	74	70	74	66	69	58	65	74	92	80	91	71	75	75	74	79	78	88	86	94	87	92	78	89	97	87	96	104	91	106	107	108	110	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	4	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	3	2	1	1	3	4	2	2	1	1	2	2	2	3	1	2	1	3	1	1	2	2	3	1	1	1	2	2	1	2	1	1	1	2	3	1	2	1	1
26500	-711.215946528545942	-709.819174259230749	-1.396772269315170	0.000100159942712	0.000040818560910	0.407533788507898	0.622597693765953	1	-1	3	3	5	3	5	4	6	8	7	7	9	7	8	7	8	12	11	11	8	10	12	10	12	11	11	12	11	14	13	15	13	14	13	16	15	16	17	16	16	17	15	17	14	18	17	18	17	17	16	19	18	17	19	19	20	19	17	19	18	22	19	20	21	24	20	22	19	23	23	22	24	20	23	25	24	25	26	26	24	23	26	24	25	28	30	28	26	27	25	27	27	28	30	31	31	30	30	30	30	33	30	32	30	34	34	35	39	38	41	2	0	1	1	6	1	3	1	5	7	4	4	9	8	9	5	14	21	10	16	16	21	15	17	27	16	8	19	16	23	15	35	26	31	29	14	33	28	37	31	34	32	35	28	28	32	27	39	34	41	26	30	40	34	54	46	46	40	40	39	31	43	37	34	48	39	53	40	33	65	65	49	67	69	65	74	65	48	77	69	31	60	74	65	48	75	77	93	78	76	65	65	91	79	79	95	78	91	94	86	83	87	86	98	91	104	103	104	99	106	110	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	1	1	3	4	1	2	1	3	1	1	1	1	5	1	2	2	2	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	3	2	3	1	4	1	2	3	1	1	1	2	1	2	4	2	3	1	3	5	2	3	2	4	2	3	1	1	2	2	3	1	2	2	1	2	2	1	1	2	2	1	1	3	1	2	2	4	1	1
27000	-667.933884275756100	-666.543123128577690	-1.390761147178400	0.000079990130619	0.000033568202234	0.419654299526469	0.614047309882226	0	-1	3	4	5	5	5	5	7	8	6	8	9	7	8	7	10	12	10	10	9	10	11	12	11	11	10	12	12	14	12	16	13	15	14	15	15	16	16	15	16	16	14	16	15	17	16	17	16	16	17	18	18	18	19	20	19	20	18	19	20	22	18	21	20	22	21	22	21	21	24	22	23	22	22	25	25	25	23	27	24	24	26	25	25	27	29	28	25	27	27	27	27	28	28	31	30	31	31	29	29	32	31	32	32	35	35	36	39	38	40	2	0	1	1	2	3	4	4	6	7	8	11	9	5	9	5	14	21	10	5	16	16	15	17	10	20	10	27	26	23	15	35	13	31	26	10	33	19	31	23	34	20	20	28	19	42	36	37	31	30	43	30	37	39	37	46	32	39	49	5	50	51	49	54	39	39	53	58	33	60	69	59	67	60	70	75	69	75	70	78	65	72	70	70	70	70	92	93	79	85	70	84	85	79	79	86	86	87	91	76	78	85	86	96	97	99	96	106	107	108	108	1	1	1	2	4	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	3	1	3	3	1	1	3	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	6	2	2	1	2	3	3	2	2	3	1	1	1	2	2	1	2	2	2	1	1	2	1	2	2	2	3	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	3	2	1	2	2	3	1	2	1	2
27500	-716.785196112952576	-715.323436295623878	-1.461759817328678	0.000103251073423	0.000033550760413	0.324943453862507	0.578331904890121	1	0	2	3	4	6	5	4	3	8	6	8	9	7	7	7	10	11	12	8	11	9	10	12	10	11	11	12	12	13	13	16	14	14	13	14	15	16	18	14	17	16	15	16	15	16	16	16	17	16	17	18	15	19	17	19	19	18	18	19	19	21	18	22	22	25	21	22	21	23	24	22	24	22	22	25	26	25	25	26	25	24	25	25	24	27	29	26	27	25	26	27	28	28	29	30	30	30	30	31	30	33	31	31	33	34	33	36	39	38	40	2	0	1	1	9	5	4	4	2	14	8	8	15	7	9	9	10	22	10	16	23	16	9	17	14	20	10	25	20	13	9	35	16	30	26	14	13	45	34	23	33	35	31	25	28	35	36	30	37	30	35	40	30	39	34	46	46	37	30	49	31	51	53	54	58	72	53	59	58	65	65	60	63	58	69	75	83	74	75	85	69	72	75	75	75	83	90	65	83	65	79	69	88	71	79	76	76	94	89	87	74	95	96	83	86	104	84	106	86	106	110	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	3	1	1	2	1	1	1	2	2	2	2	2	2	2	3	7	2	4	1	1	3	3	1	2	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	3	2	2	2	2	2	3	3	2	1	2	1	4	2	1	2	1	2	1	1	3	1	2	2	1	1	3	2	1	2	1	3	2	2	2	3	1	1	2	1	4	2	1	3	2	2	4	1	6	2	1
28000	-682.135809547948838	-680.676938888751124	-1.458870659197753	0.000089272413815	0.000029244310161	0.327585072604589	0.521772589032469	1	0	2	2	5	5	5	4	7	7	7	9	9	8	8	7	9	12	9	10	10	11	11	12	12	11	11	12	11	14	12	15	13	15	13	16	15	17	17	13	16	16	14	16	14	18	17	17	17	16	18	18	17	18	19	19	19	19	19	19	18	21	19	21	23	24	20	20	20	21	23	21	24	23	23	24	25	26	26	25	25	24	24	25	24	27	29	27	28	27	27	28	28	28	28	29	30	30	30	29	30	33	30	33	33	35	32	35	38	37	39	2	0	1	1	2	2	4	4	6	8	8	11	9	10	9	5	14	21	10	16	16	21	13	17	19	20	10	19	16	23	13	35	23	31	29	45	31	36	37	23	31	35	20	45	28	42	36	33	37	31	43	30	33	39	48	46	32	48	34	49	50	51	48	54	70	72	34	52	39	69	72	40	67	69	70	70	75	70	80	65	65	72	70	70	70	65	92	83	79	80	70	75	75	84	69	91	84	100	87	84	76	94	80	95	99	104	86	104	96	108	108	1	1	1	1	2	3	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	2	2	2	3	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	4	1	2	1	1	4	2	2	1	2	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	3	1	3	1	2	1	1	2	2	2	2	3	2	1	2	1	4	1	2
28500	-654.280612249193723	-652.794559157963135	-1.486053091230534	0.000097044776253	0.000029580643455	0.304814381533177	0.641218692532323	1	0	2	4	6	5	5	4	6	7	6	8	9	8	9	8	9	12	12	9	10	10	9	11	10	11	12	11	13	12	11	12	14	15	14	16	14	17	16	15	16	16	16	16	15	18	17	18	17	16	15	18	17	18	18	20	20	19	18	20	20	21	19	22	22	25	21	21	22	20	23	22	23	23	23	23	24	25	25	26	24	24	26	25	25	27	30	27	27	27	26	27	28	28	28	30	30	31	30	29	29	33	32	32	32	33	35	35	37	38	40	2	0	1	3	6	2	4	1	2	8	8	11	5	10	5	9	10	21	28	16	16	16	5	17	10	20	28	10	32	15	15	26	15	31	32	14	23	36	34	15	33	32	32	28	28	42	44	37	37	33	35	33	40	34	40	46	46	39	40	55	50	51	53	33	70	68	53	39	70	48	70	48	63	70	70	69	69	76	74	71	74	72	48	70	70	84	92	79	79	80	69	85	84	74	80	86	86	74	92	65	83	85	96	99	97	104	78	106	105	108	108	1	1	1	1	1	1	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	3	2	1	1	3	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	3	1	3	1	2	3	3	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	3	1	2	1	4	1	3	1	3	1	1	1	1	7	1	3	2	3
29000	-691.828001733860560	-690.436642481950344	-1.391359251910222	0.000112273539282	0.000046973025738	0.418380199276430	0.584881320680395	1	0	3	3	5	6	5	4	6	6	7	9	10	7	7	7	9	11	11	11	11	9	11	11	11	11	11	12	12	13	12	16	14	14	14	15	15	17	17	15	16	13	16	17	14	20	17	17	16	17	18	19	18	17	17	20	20	18	18	19	19	20	18	21	22	24	21	23	22	20	24	22	21	23	24	25	25	24	23	25	25	22	25	23	25	27	29	27	27	25	26	26	28	27	28	29	31	29	30	30	30	30	31	32	33	34	34	36	37	38	41	2	0	1	1	2	2	3	3	3	7	1	11	15	10	5	5	14	22	11	16	22	16	15	17	17	16	7	25	20	13	13	42	15	31	26	45	30	36	41	30	34	29	29	36	19	32	36	37	34	34	32	30	39	37	33	32	32	39	49	49	50	51	49	48	70	52	63	37	70	58	33	60	63	70	65	70	84	70	65	69	71	59	70	70	39	83	93	79	75	84	65	74	74	79	79	78	86	85	80	96	96	88	86	86	87	104	74	106	105	108	110	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	4	2	1	2	1	1	2	3	1	1	2	2	2	5	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	5	2	1	6	2	1	2	1	2	1	1	1	2	1	2	2	2	4	1	1	2	3	1	2	2	2	2	2	2	1	2	3	1	1	1	2	2	1	1	5	1	2	1	2
29500	-650.093446212059007	-648.663242125771262	-1.430204086287693	0.000102860799889	0.000036791695907	0.357684326260720	0.658179467979635	1	0	3	3	5	4	5	5	6	8	6	8	8	7	9	7	10	12	9	10	10	9	12	12	12	11	10	11	12	13	10	15	13	12	14	15	15	17	17	16	16	16	16	15	14	18	17	17	18	15	18	18	16	19	19	20	18	20	18	20	20	21	19	21	22	24	20	23	22	23	23	22	23	19	23	24	25	26	24	27	25	24	25	24	24	27	29	27	27	28	26	26	27	28	29	28	31	31	31	30	30	33	31	33	32	34	34	35	39	39	41	2	0	1	1	6	3	4	4	5	7	8	7	9	7	6	9	7	21	10	16	22	16	15	10	19	20	10	27	20	15	15	35	23	31	29	28	30	36	53	23	34	35	35	19	19	35	45	30	53	30	42	33	23	52	40	46	35	55	39	49	50	51	53	54	74	72	63	64	74	69	74	60	67	48	74	69	71	84	69	71	71	72	69	74	70	83	92	79	79	75	77	85	76	76	75	86	96	92	86	69	96	89	91	92	94	104	80	104	105	108	110	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	3	1	2	2	2	3	1	2	3	2	3	1	2	1	3	2	2
30000	-665.079411840022317	-663.648319545567801	-1.431092294454569	0.000104653029894	0.000037321692790	0.356623146296899	0.625974422774674	1	0	3	3	6	4	5	4	7	8	7	8	9	7	7	8	8	12	9	11	10	10	10	12	11	11	11	13	12	12	11	16	13	15	13	15	15	17	18	15	15	17	16	17	16	19	18	17	16	16	17	17	18	19	17	19	20	18	17	18	20	21	18	21	21	24	20	21	22	21	23	22	22	23	24	24	25	25	25	26	25	24	25	24	25	28	29	26	27	26	27	27	27	28	29	30	31	29	31	30	29	33	32	33	32	34	34	34	37	38	41	2	0	1	1	6	2	4	4	2	14	8	11	5	7	6	5	14	21	14	16	9	16	16	17	19	9	10	19	26	23	15	35	23	30	29	28	31	27	34	23	31	35	35	19	36	42	36	34	37	41	43	40	37	48	37	32	56	40	33	49	50	51	55	59	58	54	53	39	70	58	70	59	53	37	70	71	76	70	69	71	74	37	70	70	70	85	91	75	79	74	83	84	88	89	74	86	86	92	92	92	78	94	99	99	86	104	103	99	100	108	110	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	2	2	3	1	2	2	2	2	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	2	2	1	2	1	1	1	3	2	4	2	1	1	1	3	1	2	4	2	2	2	1	1	1	1	2	2	2	1	1	3	2	2	1	2	1	2	2	1	1	2	1	2	2	5	2	2
30500	-651.159028531974741	-649.660803109135600	-1.498225422839094	0.000101974161654	0.000030173625895	0.295894816942043	0.686070093584644	1	0	3	3	5	4	5	4	6	7	7	9	9	7	9	8	9	12	11	11	10	10	12	12	12	9	12	11	12	13	12	15	13	13	14	13	15	15	17	16	16	17	16	16	15	18	17	17	17	14	17	17	18	18	19	19	19	20	18	20	18	21	18	21	21	24	20	23	21	20	23	22	24	22	23	24	26	25	26	26	25	23	25	23	25	27	29	26	28	27	26	26	28	28	29	30	29	28	30	29	30	32	29	33	30	34	34	36	39	38	40	2	0	1	1	6	2	4	4	5	7	8	8	9	7	9	9	14	21	4	26	16	16	13	14	19	16	28	10	20	31	15	29	9	31	20	28	34	19	31	30	34	35	32	36	36	35	44	37	37	33	32	33	52	40	48	46	42	55	49	59	50	51	37	54	70	72	63	48	52	63	69	39	67	70	65	70	74	84	76	71	76	59	59	65	84	80	92	71	79	84	65	83	79	79	89	71	86	91	88	76	80	95	78	96	92	98	103	106	107	108	110	1	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	2	1	3	2	1	1	2	2	1	1	1	1	1	1	2	2	3	1	2	1	1	3	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	2	1	1	2	3	1	1	2	2	1	1	2	1	2	4	1	1	1	2	2	1	2	2	1	1	1	1	5	1	1	2	2	3	1	2	2	2	3	3	1	2	1	1
31000	-631.742212289081749	-630.315978022493482	-1.426234266588291	0.000081248346521	0.000029456788585	0.362552468405493	0.702535059254819	1	0	3	3	4	6	5	4	6	6	6	8	9	8	7	8	9	12	9	10	10	11	11	11	12	11	11	12	12	10	12	16	13	14	14	15	16	17	15	15	17	17	16	16	14	18	17	18	17	16	17	19	19	18	18	20	20	19	18	20	20	21	17	19	20	23	20	21	22	23	23	22	23	23	24	24	26	24	26	26	23	24	25	24	25	28	29	25	27	27	26	28	26	29	28	31	29	30	31	31	29	31	31	31	33	33	33	35	38	39	40	2	0	1	1	1	2	4	4	5	7	8	11	9	10	9	5	14	21	10	16	13	16	30	17	19	20	19	27	26	15	30	35	23	31	29	45	30	44	31	30	40	35	35	36	28	42	36	39	37	31	32	33	63	63	39	46	46	31	50	52	50	51	31	39	58	52	63	40	65	65	65	59	58	65	65	69	76	65	70	75	58	72	76	65	69	78	92	74	91	84	69	84	88	95	89	92	85	86	87	97	74	91	97	92	86	104	99	106	100	108	110	1	1	1	2	3	3	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	1	1	2	2	3	1	1	2	2	2	1	2	1	2	3	2	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	3	1	2	2	1	2	1	3	2	1
31500	-658.364849082111391	-656.860146412085442	-1.504702670025897	0.000093311714111	0.000027192107472	0.291411509599151	0.642746323366097	1	0	3	3	3	4	5	5	7	5	6	8	9	6	7	7	9	11	10	9	8	10	11	12	12	10	12	12	12	13	12	15	14	14	12	15	16	16	18	15	17	16	16	16	15	18	16	18	17	16	18	16	19	18	18	19	20	19	16	19	20	22	18	21	22	24	21	22	21	23	23	23	23	23	23	24	26	25	26	25	25	24	25	24	25	28	29	27	24	27	27	27	27	28	30	29	30	29	30	31	30	29	28	32	33	34	34	36	38	39	41	2	0	1	1	2	2	4	4	5	4	8	11	16	10	6	2	14	21	10	16	16	21	13	17	19	16	19	10	20	23	23	26	23	31	26	19	40	45	31	13	31	35	29	36	19	43	19	37	37	34	42	23	63	23	40	46	46	37	31	49	50	51	37	52	69	68	53	52	58	69	58	54	54	65	69	55	70	75	89	71	71	59	65	48	75	78	92	79	74	71	69	80	84	89	89	78	86	85	87	86	84	91	84	92	83	104	97	106	99	108	110	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	4	1	1	3	2	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	3	1	1	3	3	4	2	2	1	2	1	2	2	1	1	1	2	1	4	2	1	1	2	1	1	2	2	1	2	1	1	1	3	1	1	2	2	3	1	1	2	2	1	1	1	1	4	2	3	1	2	1	1	1	2	2	1	2	2	2	1	1	3	1	1	3	1	2	3	3	1	2	1	3	1	1
