"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"62ad23df02","R-1.1",79,0.72,0.431833333333333,0.503164556962025,0.758148734177215,1,1,0,0,0.400783933507494,985
