step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-475.496518436370536	-482.352006387329936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610638274828625	0	2	4	5	6	8	8	9	10	9	10	10	7	11	10	10	10	12	14	13	11	12	14	13	13	13	13	13	16	14	13	14	12	14	13	14	15	16	16	16	17	16	16	15	15	16	16	16	17	18	16	17	16	16	18	17	17	18	18	18	17	18	19	19	20	20	19	19	19	19	20	19	22	20	22	21	24	21	22	22	23	23	24	27	26	27	27	28	28	31	0	1	1	2	3	13	5	5	6	6	6	7	4	8	10	13	6	8	12	17	10	9	9	10	11	12	15	11	37	33	12	26	7	33	11	27	23	45	32	30	32	32	32	31	33	33	30	31	39	40	19	32	33	45	29	32	32	31	31	48	46	34	48	48	55	46	39	53	19	58	50	46	41	57	69	70	48	49	40	50	76	66	66	81	82	83	81	76	76	88	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	3	2	1	1	1	2	2	3	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	3	1	3	2	1	2	2	2	2	2	2	2	3	2
5500	-470.713346786123736	-477.568834737083137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669169064746976	0	2	4	5	6	9	9	8	9	9	11	10	7	11	11	11	10	13	14	12	11	13	13	13	14	11	14	14	15	15	13	13	15	15	14	15	16	17	15	15	17	17	15	15	16	16	17	13	17	18	18	17	17	16	18	19	16	18	20	19	17	18	18	19	17	21	18	19	19	19	17	20	22	20	21	21	24	22	20	22	24	23	24	26	27	27	27	28	28	32	0	1	2	2	4	13	5	5	13	13	6	7	5	8	10	9	13	8	12	13	10	10	16	21	11	12	15	15	10	48	12	26	48	31	11	20	29	48	26	19	39	26	32	31	19	34	30	12	26	40	57	57	46	19	37	43	31	33	33	45	44	48	44	50	36	72	39	53	47	63	44	34	59	39	58	63	66	49	50	71	76	62	82	81	83	82	84	81	84	87	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	5	2	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	3	2	2	1	1	1	2	1	3	1	2
6000	-508.529811856771630	-515.385299807731030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674618010320491	1	3	4	4	5	9	8	9	8	9	10	11	8	11	10	10	11	12	14	14	12	12	12	13	13	12	13	11	14	13	14	15	14	14	15	14	15	17	15	15	17	15	17	16	16	16	16	17	17	17	17	16	15	17	18	18	16	16	19	19	17	18	18	19	19	20	19	18	18	19	20	19	22	20	22	22	22	22	22	22	24	23	24	25	26	24	26	28	28	32	0	1	1	1	4	9	3	4	5	9	6	7	4	8	13	13	13	4	12	23	10	15	16	21	17	12	15	9	25	12	7	12	12	12	20	9	29	58	26	30	32	26	19	19	31	53	12	44	39	40	57	32	34	44	37	26	26	19	48	47	46	44	47	50	36	32	39	31	38	63	40	34	66	26	48	63	66	57	50	19	76	72	77	63	82	66	81	76	81	88	1	1	2	1	1	1	2	4	2	1	1	2	1	2	1	1	1	4	2	1	1	2	1	1	2	1	2	2	1	1	4	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	1	2	3	2	2	1	1	2	3	1	4	2	2	2	2	2	4	2	2	1	3	2	2	1	3	2	2
6500	-476.981427304669808	-483.836915255629208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622895720152461	0	2	4	4	5	9	8	9	8	10	11	10	9	11	10	10	11	12	14	14	11	12	13	14	13	13	13	13	12	14	15	15	14	14	14	13	16	16	16	15	15	16	16	16	15	16	16	17	18	18	17	14	16	17	18	20	18	18	18	18	17	18	18	17	19	20	19	19	19	20	18	18	22	20	21	21	22	21	20	22	23	24	24	27	26	26	27	28	28	33	0	1	2	2	4	9	4	5	5	13	6	7	9	8	13	9	6	8	12	17	15	15	11	27	16	12	10	22	15	12	26	26	12	12	6	10	36	45	32	30	26	26	26	34	12	12	30	31	39	33	43	26	33	31	29	31	26	31	44	45	46	46	30	33	55	72	32	53	31	33	40	46	79	67	31	63	45	42	19	71	76	66	77	81	83	83	81	81	81	88	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	3	2	2	1	1	1	2	3	2	1	2	2	1	1	1	2	1	1	1	1	3	3	2	1	1	2	1	1	3	2	1	1	2	1	2	3	2	1	1	1	2	1	3	2	3	1	1	3	1	2	1	1	3	2	4	3
7000	-473.917192207428684	-480.772680158388084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654609405106195	0	2	5	3	5	9	8	8	7	9	11	10	8	11	11	8	10	12	14	13	12	13	12	13	13	12	14	13	14	15	14	14	15	14	13	15	16	15	14	16	17	15	17	16	16	15	16	14	18	17	17	17	16	17	18	19	17	18	20	18	17	17	17	18	19	20	19	17	19	19	20	19	22	19	21	21	24	21	20	22	23	24	24	25	27	26	25	28	29	31	0	1	2	2	4	9	5	5	5	13	9	7	9	8	10	9	10	8	12	17	15	10	10	21	6	12	24	15	21	19	12	26	12	7	15	29	29	48	26	48	42	26	48	48	33	34	33	12	39	44	42	26	19	48	37	57	32	44	44	33	48	19	47	19	36	61	31	53	33	63	40	34	19	43	44	63	59	33	50	40	76	78	66	81	86	83	76	81	81	87	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	1	2	2	1	2	3	1	3	1	1	1	2	3	3	1	2	2	2	4	2	3	1	2	2	1	1	1	2	2	3	2
7500	-475.661480064854800	-482.516968015814200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600825810427501	0	2	4	4	5	8	7	8	7	9	11	11	9	11	10	10	10	13	15	13	12	12	13	13	13	13	12	13	14	15	13	14	15	14	15	14	15	17	15	15	15	17	16	17	13	16	15	17	16	18	17	17	17	18	17	19	17	19	20	17	17	16	17	18	19	20	17	19	20	20	20	19	21	20	21	21	22	21	21	21	22	23	24	27	26	26	27	27	29	32	0	1	1	2	3	9	5	5	5	9	13	7	9	8	10	9	13	8	31	22	10	13	13	10	11	12	16	11	10	12	12	26	31	12	6	16	24	30	32	31	26	26	26	33	12	34	31	33	39	40	32	26	46	19	37	32	26	48	44	45	34	30	47	30	29	57	49	53	19	63	40	46	44	56	58	70	72	67	56	40	76	66	66	81	77	77	81	81	84	84	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	3	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	2	3	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	3	2	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	2	2	3	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	3	2	1	3
8000	-488.050605080041350	-494.906093031000751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670877102378594	-2	0	3	4	5	10	8	9	7	9	9	10	8	11	10	11	9	12	15	11	11	13	14	13	13	11	13	13	15	15	14	15	14	15	15	14	14	16	15	15	16	14	18	16	16	17	16	17	17	17	18	18	17	18	18	19	17	18	17	18	18	18	18	17	19	20	18	19	19	20	19	18	22	20	21	22	23	22	22	20	23	22	24	26	25	26	25	28	28	32	0	1	2	3	3	13	3	5	3	13	13	7	9	8	10	11	13	8	33	17	10	10	17	16	20	12	15	17	37	31	12	26	12	31	27	22	6	33	26	12	42	26	32	33	31	34	30	19	32	40	32	32	19	48	29	43	39	48	33	31	34	31	40	30	36	59	32	72	19	63	50	34	62	52	58	63	66	67	58	50	63	66	59	76	77	83	76	76	87	88	1	1	2	1	1	2	3	2	3	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	3	2	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	2	1	1	3	2	2	1	3	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2
8500	-493.986150034831439	-500.841637985790840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581655728292208	-1	2	4	4	6	8	8	10	10	9	9	10	10	11	11	10	9	13	14	13	12	12	14	13	14	12	13	13	15	15	15	15	12	14	13	14	16	17	16	15	17	16	16	16	16	16	16	16	17	17	17	17	16	17	18	20	18	19	19	16	17	18	17	18	19	20	18	19	20	20	18	19	21	20	21	22	22	22	21	22	24	23	23	26	25	26	26	29	28	32	0	1	2	2	3	4	5	5	6	6	6	7	6	8	10	6	6	8	33	17	15	15	13	21	35	12	22	21	36	33	19	33	7	33	17	10	29	30	26	12	32	33	26	31	31	34	40	33	48	12	42	32	34	31	37	64	26	44	31	30	46	34	48	12	36	50	48	53	58	48	47	34	72	39	58	70	66	42	71	58	76	66	72	76	73	82	76	84	81	88	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	3	2	2	2	1	1	2	2	1	2	2	1	1	2	1	3	1	3	1	2	1	1	1	1	2	2	2	1	1	1	1	4	3	2	1	2	1	2	1	3	1	2	1	1	1	3	2	1	2	2	2	2	2	1	2	1	1	2
9000	-470.382425966034020	-477.237913916993421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626440742078171	-1	2	3	4	6	10	8	9	8	9	10	11	7	12	10	9	9	11	15	13	11	12	13	13	14	13	14	14	15	14	13	15	14	15	14	15	14	16	15	15	16	17	16	16	16	16	16	17	17	18	18	17	15	17	18	17	17	18	18	17	17	18	18	18	17	20	18	19	19	20	20	19	20	21	19	21	24	22	21	22	23	23	24	25	26	26	26	28	29	33	0	1	1	3	4	17	5	3	13	13	9	8	3	8	10	9	9	8	31	6	10	15	17	15	23	12	6	21	37	12	12	26	12	31	6	37	24	12	26	30	32	12	26	12	31	34	33	19	39	40	32	32	33	44	37	39	26	33	19	31	53	34	48	44	36	46	41	31	33	63	40	34	68	43	19	70	66	67	50	48	76	66	82	76	77	83	81	81	84	88	1	2	2	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	3	2	3	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	2	2	1	1	1	2	2	3	2	1	2	2	1	3	2	1	2	2	1	3	1	2	1	2	1	1	2	2	2	2
9500	-479.247676463954178	-486.103164414913579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696819841283306	-1	0	3	4	5	10	8	9	9	9	10	10	9	11	11	9	8	12	13	14	11	12	13	13	14	12	13	13	15	11	14	16	14	14	12	14	13	16	14	14	16	15	17	17	15	17	15	15	17	16	17	18	16	17	15	20	18	18	18	18	17	18	17	17	18	20	18	19	20	20	20	19	22	21	22	21	24	22	20	23	23	24	24	26	26	26	27	29	28	32	0	1	1	2	3	9	5	4	17	17	16	7	17	8	10	17	5	8	12	16	10	10	35	15	23	7	15	22	37	12	12	42	19	12	6	22	9	33	26	30	33	39	42	48	19	53	12	19	39	31	26	42	47	33	37	32	32	48	48	47	34	34	47	31	55	46	39	53	59	63	50	46	66	67	59	70	46	58	50	50	76	66	68	81	82	83	81	76	84	89	1	1	2	1	1	1	2	3	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	4	2	2	2	1	2	1	2	1	1	2	2	1	2
10000	-494.329261117398971	-501.184749068358371	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647763261587045	0	1	5	3	5	9	8	9	9	10	11	10	9	12	11	11	7	12	12	14	11	12	13	13	13	13	11	14	16	14	14	16	14	15	12	14	15	16	14	15	14	16	15	14	15	16	16	16	16	18	17	17	17	18	17	19	18	19	17	19	18	17	18	18	19	20	18	20	20	19	19	18	22	21	20	20	23	22	20	20	22	23	25	26	27	27	27	27	29	32	0	1	2	2	4	17	5	5	17	9	6	7	17	5	10	17	5	8	12	11	10	21	9	27	13	12	10	23	37	7	19	43	12	19	13	21	20	26	26	19	26	43	26	19	19	19	44	44	39	40	43	43	46	31	29	57	43	44	48	45	46	30	34	44	36	72	32	53	50	63	40	46	66	56	62	63	72	67	40	38	76	73	82	81	82	83	81	81	87	88	1	1	2	1	2	2	2	2	2	1	1	1	1	3	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	3	1	1	2	3	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	2	1	2	1	2	1	2	2	2	3	1	1	1	2	1	1	3	2	1	2
10500	-462.580613994307214	-469.436101945266614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677254418030333	0	2	3	5	6	10	8	8	10	9	10	11	8	11	10	9	10	12	14	13	11	13	14	11	14	13	12	12	15	14	14	15	15	14	13	15	13	16	15	16	16	15	17	16	16	16	17	17	17	18	17	18	15	17	19	20	15	19	19	18	16	18	17	19	19	19	18	19	20	19	19	18	22	20	21	21	23	22	21	22	23	23	24	27	27	26	27	28	28	32	0	1	2	3	4	13	5	4	13	13	13	7	5	8	10	13	13	5	12	13	10	24	16	10	20	12	24	21	37	12	7	26	12	12	16	37	27	34	26	19	26	26	26	26	31	31	19	44	39	40	19	32	34	45	29	67	26	48	48	12	34	44	33	33	36	46	26	62	33	63	50	31	33	57	44	70	66	56	71	79	76	19	77	81	77	83	81	81	87	87	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	2	1	2	3	1	2	2	1	2	3	3	2	1	2	1	1	1	1	4	1	2	2	2	2	3	1	2
11000	-463.850058871002375	-470.705546821961775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656157576203633	0	2	3	4	5	9	8	9	8	9	9	10	7	11	11	10	10	12	14	12	11	12	13	13	12	13	13	14	15	14	12	16	15	14	14	15	15	16	14	15	17	17	16	16	15	17	16	16	17	18	17	17	17	17	18	18	17	18	19	18	17	17	18	19	18	20	18	19	18	20	19	19	22	20	21	21	23	22	21	22	24	23	24	26	26	25	26	28	28	31	0	1	2	3	4	13	5	5	13	13	9	7	5	8	10	13	13	8	31	13	10	21	15	15	11	12	9	10	22	12	12	26	31	12	6	27	22	31	26	31	32	26	26	31	19	34	31	31	39	47	39	26	40	34	37	32	33	19	54	33	34	34	38	44	36	34	48	46	34	63	50	48	46	58	58	63	66	67	71	71	76	66	73	81	83	83	76	84	87	88	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	2	1	2	1	2	2	3	2	1	1	3	1	2	1	2	2	2	1	2	3	2	2	1	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	3	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	1	1	1	1	3	1	1	2
11500	-469.200109665065497	-476.055597616024897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673056748348705	1	2	3	4	5	9	9	9	10	10	10	11	7	11	9	11	11	12	15	14	11	12	12	13	13	12	12	14	15	14	13	15	14	14	15	14	15	16	15	15	17	15	17	14	15	16	15	17	17	17	16	16	16	18	18	19	17	19	20	18	18	19	18	18	19	20	18	19	19	20	19	19	22	18	19	22	23	20	19	22	24	22	24	26	26	25	27	28	28	33	0	1	2	3	4	13	5	5	13	15	13	7	5	8	13	6	6	8	44	23	15	10	17	17	17	12	21	10	24	31	26	26	12	12	25	10	11	42	26	30	32	26	32	31	31	34	30	44	39	40	12	33	34	31	29	43	26	44	48	33	46	34	50	33	36	58	49	53	34	63	40	33	59	32	48	63	66	39	40	79	76	66	66	80	86	82	81	81	84	89	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	2	2	1	1	2	1	2	3	1	1	1	2	2	2	3	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	2	1	2
12000	-456.511487243253328	-463.366975194212728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664871506349240	1	3	3	4	5	9	8	10	7	9	9	10	9	12	11	10	10	13	14	13	11	12	12	13	14	12	14	13	16	15	14	15	14	15	15	14	13	17	16	16	16	15	17	14	14	16	16	15	17	18	17	18	17	17	18	19	18	18	19	17	16	18	17	18	18	19	18	19	19	19	18	19	21	19	22	21	24	22	21	22	23	23	22	26	26	27	27	28	28	32	0	1	1	2	4	9	5	5	5	9	9	7	9	8	10	9	6	8	12	6	10	10	17	10	23	12	15	21	37	45	12	33	12	31	25	37	21	19	26	31	31	45	32	12	12	34	30	44	26	44	44	31	34	19	29	42	32	48	48	45	34	46	19	40	36	31	51	53	33	63	40	34	46	49	38	70	66	67	71	50	76	66	66	81	83	77	84	76	81	87	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	2	2	2	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	3	1	3	3	2	2	2	2	2	2	2	1	1	4	2	3
12500	-482.975716920438117	-489.831204871397517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641592058757582	0	2	3	3	6	9	9	10	7	10	9	11	10	12	11	11	11	12	13	13	11	13	10	13	13	12	14	13	13	13	13	16	13	13	14	15	16	16	13	15	17	17	17	16	16	15	15	17	16	17	18	18	15	18	18	19	16	18	20	17	18	18	18	19	20	20	18	19	20	19	20	19	22	19	20	21	23	21	20	22	23	23	25	24	25	26	27	29	29	31	0	1	2	2	4	9	5	5	5	9	9	7	9	8	13	9	11	8	12	17	10	10	9	21	6	12	10	21	15	12	12	26	12	12	16	24	29	12	26	30	32	32	26	12	31	34	30	31	39	33	49	43	34	19	29	42	26	19	54	38	48	33	50	40	37	46	49	48	56	63	40	53	66	43	50	70	58	42	64	47	76	72	59	81	82	66	84	76	87	89	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	2	1	3	2	1	3	1	2	3	1	2	3	2	6	1	1
13000	-460.679447699156469	-467.534935650115870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660497018473258	1	2	3	5	6	10	9	9	8	9	11	11	9	11	10	11	10	12	14	12	11	11	13	13	11	13	12	14	15	14	15	15	13	15	14	14	16	17	15	16	17	15	16	16	16	16	16	16	18	18	17	18	17	18	18	20	16	17	19	18	17	18	18	17	19	20	17	19	19	19	19	19	22	20	21	21	23	22	21	22	23	24	22	26	26	26	27	28	29	32	0	1	1	3	4	9	5	5	5	9	9	7	9	8	10	9	9	8	12	17	10	10	9	21	9	12	22	24	21	12	12	26	12	33	17	6	29	31	26	30	57	26	26	12	33	34	19	12	39	31	42	42	34	58	29	32	26	45	58	31	31	34	30	31	29	46	39	53	57	63	42	19	66	49	44	63	72	49	71	30	63	83	66	81	83	83	81	81	81	84	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	1	1	1	3	1	1	2	2	2	2	2	5	2	2	1	2	2	2	2	3	3	3
13500	-462.685677880102958	-469.541165831062358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718556266133654	0	2	4	4	5	8	9	9	9	10	7	11	9	12	10	9	10	12	13	14	12	12	14	13	14	13	13	14	15	14	14	15	13	15	12	14	14	16	16	15	17	16	17	16	17	16	16	16	18	17	18	17	17	17	18	19	17	18	20	19	17	17	19	18	19	20	18	19	19	18	19	19	21	21	20	21	22	23	22	22	24	23	24	26	27	26	28	28	28	33	0	1	2	2	4	11	5	5	11	16	5	7	11	8	6	6	16	8	12	35	10	10	17	10	16	12	10	35	37	12	12	26	7	19	6	24	21	12	26	33	32	32	32	19	12	34	40	30	19	40	57	32	33	26	27	43	26	48	58	45	31	34	70	19	37	58	52	53	57	30	50	34	49	67	19	63	66	49	50	50	76	77	72	81	83	72	70	84	84	84	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	1	3	1	2	2	2	4	1	1	2	2	2	2	1	2	1	1	2	4	2	1	2
14000	-491.142609668156524	-497.998097619115924	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701549722503026	0	3	5	3	5	7	8	8	9	10	9	11	8	11	11	10	10	12	13	14	12	13	13	12	13	12	12	14	15	13	14	15	14	15	15	14	13	17	16	15	17	16	18	16	16	16	17	15	17	17	18	16	15	16	18	19	17	18	18	17	17	18	19	17	19	21	17	19	19	17	19	17	20	21	20	19	22	22	21	21	22	24	23	27	27	26	27	27	29	33	0	1	4	1	2	5	4	5	6	9	13	7	6	8	10	11	13	8	12	23	10	24	11	10	16	7	10	10	37	12	12	19	7	12	16	37	27	31	32	30	53	32	42	53	31	34	30	12	39	40	52	33	12	33	28	57	42	44	44	31	48	46	70	33	36	34	39	46	59	48	50	46	46	67	48	70	53	56	40	58	76	83	66	81	77	83	81	81	84	89	1	1	1	2	1	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	3	2	2	4	1	2	2	1	1	1	2	2	2	4	2	1	3
14500	-490.174785230781197	-497.030273181740597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665162793807558	1	2	3	4	5	8	8	7	9	9	11	11	10	10	10	9	10	11	15	13	11	12	14	12	12	12	13	13	12	13	14	15	14	14	14	15	16	15	15	16	15	16	18	16	16	16	14	17	17	15	18	17	17	17	17	20	17	18	19	18	18	19	17	18	18	20	19	19	19	20	18	19	21	20	21	21	22	23	22	22	22	23	25	26	25	26	26	28	29	33	0	1	1	3	4	5	4	5	6	6	9	7	9	8	10	6	9	8	33	13	10	13	25	15	11	12	21	24	21	12	12	26	26	30	17	27	29	33	12	50	26	26	26	33	12	31	30	33	39	30	39	32	34	31	29	57	41	19	33	31	46	34	30	42	36	42	32	53	44	63	40	46	58	43	48	12	66	57	71	50	76	66	77	81	82	82	81	81	87	88	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	3	2	1	2	1	1	2	1	2	1	2	2	1	2	3	2	1	3	1	1	2	1	2	1	1	2	2	2	1	1	2	4	1	3	1	4	1	2	2	2	1	1	2	2	2	2
