step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
1	-2575.925254741050139	-2582.780742692009426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.949310649696495	-1	4	7	7	7	8	8	8	8	9	8	9	9	9	10	12	10	10	11	11	12	12	12	12	13	12	13	13	12	14	14	14	16	14	18	15	16	16	15	17	16	17	17	18	18	18	17	19	18	20	18	18	18	19	19	22	19	20	20	20	20	19	20	19	21	20	22	20	20	22	22	23	22	21	23	23	23	23	22	24	23	23	23	24	26	25	24	24	25	26	28	30	30	32	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	4	4	5	5	5	5	5	5	5	5	5	6	7	6	6	6	6	7	7	7	7	7	7	7	7	7	8	8	8	9	8	10	8	9	9	8	9	9	9	9	10	10	10	9	10	10	11	10	10	10	10	10	12	10	11	11	11	11	10	11	10	11	11	12	11	11	12	12	12	12	11	12	12	12	12	12	13	12	12	12	13	14	13	13	13	13	14	15	16	16	17
500	-527.813121744064460	-534.668609695023861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.269533398580495	0	4	5	6	7	8	8	9	8	9	8	9	10	10	9	12	10	10	11	11	12	12	11	12	13	12	13	13	12	12	15	15	17	15	17	15	15	16	15	17	17	15	17	18	18	17	17	18	18	21	18	19	18	19	20	22	18	18	21	21	20	16	20	19	20	19	21	21	19	22	23	23	22	21	23	23	22	23	23	24	22	21	23	24	25	25	24	23	25	26	27	30	29	31	0	1	1	1	2	3	1	1	5	2	1	11	11	1	1	10	6	2	4	15	18	6	10	18	1	1	18	26	10	18	24	1	42	1	39	23	13	13	19	1	14	20	31	47	20	20	1	21	46	63	38	43	43	1	1	58	20	34	52	40	48	30	1	1	53	24	55	1	15	1	64	42	82	1	74	82	44	1	41	1	9	1	14	63	73	1	71	1	1	1	67	83	0	88	1	2	3	2	2	1	4	4	1	2	4	1	2	4	5	2	2	2	2	1	1	2	1	2	9	6	1	1	2	1	1	7	1	7	1	2	3	4	2	8	3	2	1	1	3	3	8	2	1	1	1	1	1	10	9	2	3	2	1	2	1	2	8	9	1	3	1	10	6	10	1	3	1	11	1	1	2	10	3	12	5	11	6	2	2	13	1	10	13	15	3	3	1	3
1000	-587.901724511270345	-594.757212462229745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.219005489335925	0	4	8	7	7	6	6	9	8	9	8	10	9	7	10	12	10	10	11	11	12	12	13	13	12	12	14	13	12	14	14	15	16	14	19	14	17	17	16	18	15	17	18	17	18	17	16	18	19	21	16	16	19	20	19	22	19	20	20	21	20	18	20	17	22	20	22	18	20	23	22	24	23	21	23	23	24	24	23	25	23	24	23	23	27	25	24	24	25	27	28	30	30	32	0	1	1	1	2	1	1	1	7	5	7	7	5	2	6	17	10	1	9	15	4	1	1	3	17	1	13	12	17	14	21	22	22	6	51	18	5	31	3	1	24	28	51	34	24	39	1	31	15	28	20	3	31	4	1	15	13	57	38	11	33	33	1	1	36	22	58	1	23	5	37	45	17	30	59	68	24	9	62	1	24	23	33	41	63	1	21	66	1	1	61	44	0	26	1	2	4	3	1	3	2	5	1	1	1	2	1	2	3	1	1	5	2	1	3	5	5	3	2	6	3	1	1	4	1	2	2	3	1	2	7	2	4	10	1	3	2	1	2	1	8	1	3	4	2	4	2	6	10	7	5	1	1	6	2	1	9	9	4	4	1	9	2	8	3	5	6	4	1	2	5	8	2	14	4	4	4	4	4	11	5	1	13	15	3	6	1	11
1500	-521.780339073039499	-528.635827023998900	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.281923662422375	0	4	6	6	7	8	9	8	9	9	8	9	9	10	11	12	11	10	10	12	10	12	12	12	13	12	13	13	10	14	14	15	16	15	19	15	16	17	16	17	16	17	15	18	17	18	18	19	18	19	18	18	18	19	19	22	19	21	20	19	21	20	19	19	22	20	22	19	20	22	23	22	21	21	24	23	23	23	23	24	24	23	23	24	27	25	24	24	25	24	27	30	31	32	0	1	1	1	2	1	1	1	3	11	3	1	8	7	12	2	9	8	6	1	9	29	1	4	26	9	15	18	7	16	22	1	22	1	36	12	14	28	1	1	13	23	29	34	30	40	1	17	27	47	19	30	5	52	1	47	8	44	15	22	33	46	1	1	50	20	69	1	40	1	4	41	31	47	55	61	56	9	57	1	59	54	45	51	86	1	49	69	1	1	56	48	0	89	1	3	4	4	2	3	5	5	1	1	1	5	1	1	1	3	1	1	1	6	1	1	5	4	1	3	1	2	1	1	1	7	1	7	2	3	2	3	7	10	3	2	3	2	2	1	9	4	3	1	4	2	6	1	10	2	6	1	4	4	2	1	9	9	1	4	1	9	1	10	9	3	3	2	3	1	1	7	3	11	2	2	3	4	1	9	4	2	12	13	2	5	1	5
2000	-548.486895465541807	-555.342383416501207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.287497783818534	0	3	5	8	8	8	8	5	8	7	9	10	9	9	10	13	7	11	11	11	12	11	13	11	13	13	13	14	11	15	15	14	16	14	18	15	16	16	14	18	16	17	18	17	18	17	17	18	19	21	18	19	18	19	17	22	19	21	19	21	20	18	20	19	21	20	22	18	20	22	23	22	20	22	23	23	23	24	23	23	23	24	24	23	27	25	24	23	26	26	28	30	30	32	0	1	1	1	8	1	1	1	8	2	7	17	17	1	9	18	1	1	5	1	1	4	15	4	10	3	7	19	17	19	21	1	26	9	15	17	4	9	1	6	30	38	27	13	28	36	28	41	26	51	38	29	47	16	1	59	37	57	22	63	6	2	14	1	52	45	69	1	55	10	1	44	19	57	60	60	53	72	70	1	35	10	71	34	56	58	67	39	1	1	74	87	0	83	1	2	3	3	1	3	4	3	2	2	1	2	1	5	1	1	3	5	1	7	5	1	2	1	3	3	2	2	2	3	2	6	1	3	4	3	3	4	6	6	1	1	3	5	2	1	3	1	2	1	2	4	1	3	8	2	2	1	4	1	7	7	7	8	1	1	1	9	1	8	11	3	5	2	1	1	3	2	1	10	3	9	1	4	2	2	1	5	13	12	4	3	1	6
2500	-526.597565353603159	-533.453053304562559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335583247769537	0	5	7	8	7	9	7	9	7	9	9	9	9	9	10	13	10	11	10	9	12	13	12	11	13	12	12	13	12	13	13	15	17	14	17	15	17	16	15	16	16	18	17	18	18	18	16	18	17	21	18	19	18	18	19	22	19	20	21	20	20	19	19	19	20	19	22	20	21	23	21	23	22	20	22	23	23	23	22	24	20	24	23	25	26	25	25	24	25	26	28	31	30	32	0	1	1	1	2	1	1	1	2	9	1	1	1	5	13	20	1	1	3	3	5	23	19	14	13	1	19	17	1	18	20	1	13	29	22	8	4	8	26	13	18	37	18	29	40	29	14	39	18	44	41	43	38	31	39	8	42	47	60	66	62	3	46	32	19	14	81	13	35	33	1	65	81	4	65	67	74	45	74	1	16	51	45	67	59	61	88	33	1	1	56	91	0	90	1	2	4	4	1	5	4	5	1	1	5	4	4	1	1	2	4	5	1	1	3	1	1	1	2	6	1	2	5	1	2	9	6	2	3	2	4	3	1	5	2	1	4	3	2	2	4	2	3	1	1	1	1	3	2	4	1	2	1	1	1	7	1	2	6	4	2	6	2	4	9	2	1	6	1	1	2	2	1	12	3	3	2	2	2	3	1	3	13	12	3	2	1	4
3000	-546.883378420105828	-553.738866371065228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.354260138885754	0	5	6	7	7	8	8	7	9	10	6	9	10	9	9	13	9	10	11	11	12	12	13	12	11	10	13	13	12	15	15	15	16	15	18	14	14	16	15	17	15	18	17	18	17	16	17	19	19	20	17	19	18	19	18	22	19	20	20	20	18	19	19	19	21	20	22	19	21	22	21	23	22	21	24	23	22	24	21	23	23	22	22	24	26	24	24	24	25	25	29	31	29	32	0	1	1	1	2	3	11	1	7	7	1	1	6	1	11	3	1	1	12	13	8	15	13	2	11	3	3	12	7	19	13	20	20	3	34	24	4	20	1	46	28	28	25	31	46	10	18	46	41	52	18	45	22	47	33	50	41	27	57	24	34	10	14	8	66	57	42	39	35	44	1	57	69	1	62	3	19	83	16	1	52	59	48	36	46	45	67	52	1	64	85	78	0	48	1	3	3	5	1	1	1	4	1	1	3	5	1	3	2	3	4	3	2	1	2	1	1	4	3	3	3	1	2	1	3	2	3	6	1	1	3	3	5	1	1	2	4	1	1	3	4	2	2	1	3	1	3	1	1	1	2	3	1	5	1	4	4	4	1	1	2	2	1	2	12	3	1	10	2	8	7	1	3	12	3	1	2	5	7	4	1	1	13	2	2	3	1	6
3500	-571.024947780023126	-577.880435730982526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.325811377567306	-1	5	6	7	8	7	8	8	9	10	7	8	9	10	10	13	10	10	11	10	12	12	11	13	13	13	11	13	12	14	14	14	16	14	17	15	16	16	16	16	16	17	17	19	18	18	17	20	17	20	18	16	19	19	19	22	20	20	21	18	20	18	21	19	21	20	21	20	20	23	22	22	22	21	22	23	23	24	22	24	23	22	23	23	25	25	23	24	26	27	28	30	30	30	0	1	1	1	3	1	3	2	4	2	1	1	12	1	1	14	11	8	13	6	8	27	7	18	17	1	13	23	23	29	14	14	29	3	26	20	24	28	32	25	9	32	32	22	41	17	14	41	29	62	36	31	10	45	34	51	46	39	43	42	35	21	37	24	49	45	32	39	26	21	1	32	52	30	74	64	45	83	41	1	63	54	50	36	81	73	48	58	1	64	70	80	0	47	1	3	3	3	2	4	1	2	1	3	4	4	1	5	4	1	2	1	1	2	2	1	1	1	1	6	1	1	1	1	1	1	2	4	1	3	2	2	1	3	4	2	1	4	1	4	3	2	3	1	1	1	4	1	3	3	1	2	3	1	1	4	2	2	3	1	5	1	3	7	14	3	3	4	1	2	1	1	3	13	2	2	2	4	1	1	2	1	13	4	3	2	1	5
4000	-537.165772229999334	-544.021260180958734	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.364871717292598	-1	4	7	7	8	9	9	8	8	9	7	9	9	10	11	12	11	10	10	11	13	13	12	13	14	13	13	13	11	13	14	15	16	15	18	15	15	17	15	18	16	18	17	17	18	18	18	19	18	20	18	18	18	18	19	23	19	20	19	19	21	19	21	19	20	21	20	21	20	22	23	22	22	21	24	22	23	23	20	23	23	24	23	24	27	25	24	24	25	26	27	30	29	33	0	1	2	1	3	1	11	1	2	4	1	1	11	1	3	4	6	1	4	9	13	29	3	18	10	1	13	12	10	13	3	13	16	28	6	2	4	41	30	20	26	33	21	34	14	15	8	42	20	18	38	13	25	33	35	59	11	53	24	53	57	31	35	54	41	53	49	39	1	9	1	58	54	36	38	79	41	67	42	1	50	54	49	68	42	1	70	53	1	82	87	7	0	68	1	2	1	4	1	5	1	5	2	1	4	4	2	5	2	2	1	6	2	2	2	1	2	2	3	6	2	2	1	2	3	5	2	1	6	5	4	1	1	3	1	1	2	2	3	4	6	1	4	4	1	5	2	1	1	2	6	1	3	1	1	2	1	1	2	2	1	2	6	8	14	1	2	2	2	1	5	1	1	12	2	3	2	1	5	11	1	2	13	1	2	7	1	5
4500	-588.517838563160353	-595.373326514119753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.340687145911262	0	5	6	7	7	9	9	8	8	9	9	9	10	10	10	12	9	11	9	11	12	11	10	11	13	12	14	14	12	13	14	14	17	14	18	16	17	16	16	17	16	16	17	18	19	19	14	20	18	20	18	18	19	20	19	23	18	20	21	19	20	20	21	19	21	18	22	21	21	21	22	23	22	22	23	24	21	24	22	24	24	23	21	25	27	26	25	24	25	26	28	31	30	33	0	1	2	1	2	1	1	1	5	4	1	3	3	4	1	15	1	4	5	17	4	11	1	1	20	6	21	25	19	22	21	26	23	23	17	3	18	27	26	32	25	2	27	34	37	29	14	12	14	52	15	36	33	4	39	7	43	47	66	11	37	40	44	4	45	32	49	53	66	51	1	51	39	17	50	60	55	44	4	1	31	38	57	45	79	43	69	48	1	67	37	93	0	59	1	2	1	3	1	5	3	4	1	1	5	1	2	2	3	1	4	2	1	1	2	1	4	6	2	1	1	1	1	1	1	1	4	2	5	5	4	1	2	2	1	5	3	2	1	4	1	5	4	1	3	1	1	6	1	5	1	3	1	5	3	1	1	6	1	2	2	1	1	2	12	3	3	6	1	2	1	4	9	12	4	3	2	3	3	3	2	3	11	1	4	1	1	7
