step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-726.040150484210926	-724.226828972161570	-1.813321512049386	0.000025525481729	0.000047765658702	1.871293134031900	0.812640671498947	-1	0	1	1	3	2	3	4	4	4	6	4	6	3	6	7	6	7	6	7	5	7	9	9	7	8	6	10	8	8	9	10	10	9	9	9	9	10	10	11	11	11	9	9	11	11	11	13	14	12	11	14	11	12	12	12	12	12	13	14	12	13	12	12	14	17	14	14	14	14	14	14	14	14	15	14	15	15	15	16	16	17	17	17	20	17	18	18	21	19	21	22	0	1	1	1	2	3	3	14	4	6	21	6	8	4	8	27	4	7	14	8	5	17	13	13	14	14	4	19	20	21	0	20	21	21	22	29	0	23	23	24	24	27	27	30	36	25	25	33	42	43	43	44	44	44	45	47	32	39	41	46	47	33	51	30	51	77	55	56	63	63	56	58	46	61	63	64	52	70	65	68	72	77	77	80	82	0	0	82	82	84	0	85	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
5500	-623.314937708745219	-621.943902288737490	-1.371035420007733	0.000053810574847	0.000025646448619	0.476606107488785	0.759234388054421	-1	1	0	1	2	2	3	4	5	4	6	4	5	3	5	7	6	6	7	6	5	8	9	8	9	8	6	9	8	7	7	8	8	10	10	9	11	10	11	10	10	10	9	9	11	11	11	13	11	12	11	13	12	12	12	13	11	13	13	14	13	12	13	13	15	16	13	14	15	14	14	14	15	15	14	16	15	15	16	17	16	17	16	18	19	18	18	19	21	19	19	21	0	1	1	1	2	3	3	14	4	6	21	6	8	4	8	27	2	7	8	8	5	17	24	13	26	15	4	19	20	21	0	20	21	21	22	29	0	23	23	24	24	27	27	30	36	25	25	62	42	43	43	44	44	44	45	47	32	39	41	46	47	33	51	44	51	77	55	56	63	63	56	58	46	61	63	64	64	70	65	68	72	77	77	80	82	0	0	82	82	84	0	82	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
6000	-536.165837348693572	-534.431500464083797	-1.734336884609781	0.000157789734136	0.000030520295425	0.193423834524949	0.735341002890095	0	2	1	2	3	2	3	4	5	4	5	4	6	7	6	6	4	7	7	7	7	7	8	8	7	6	7	10	8	8	9	9	9	10	9	9	9	10	10	9	10	10	9	9	10	11	10	13	14	12	11	14	11	12	11	12	12	12	12	13	12	11	12	13	15	17	14	14	14	14	14	14	12	15	15	16	14	15	16	16	16	18	17	18	20	16	19	19	21	20	20	21	0	1	1	1	2	3	3	4	4	6	5	6	8	26	8	9	4	7	8	8	11	17	13	13	26	8	16	19	20	21	0	20	11	21	22	29	0	40	23	13	40	27	16	30	36	25	25	62	42	43	27	54	44	44	45	47	32	39	41	73	47	33	43	44	50	77	55	47	63	63	56	58	46	47	63	52	64	70	51	68	72	77	77	80	88	0	0	82	88	84	0	82	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	2
6500	-587.767311164241960	-585.853735853944272	-1.913575310297635	0.000302993682958	0.000046383115802	0.153082781624278	0.754309911089807	0	2	2	2	3	3	4	4	5	5	5	5	6	6	6	7	6	7	8	7	7	8	8	8	9	9	8	10	7	9	8	9	9	10	10	10	9	10	11	10	10	12	9	10	11	11	11	14	10	13	10	14	9	13	12	12	12	12	12	13	13	13	11	12	16	17	14	15	15	14	14	14	13	15	15	15	15	13	16	16	15	16	17	17	18	17	19	18	21	19	20	20	0	1	1	1	2	3	3	4	4	6	5	6	8	4	9	1	9	7	14	15	5	17	13	13	8	14	9	19	8	11	0	15	11	21	22	15	0	29	13	23	24	16	20	33	29	25	25	64	16	26	4	64	21	44	36	47	32	23	36	46	47	33	43	33	50	82	55	56	63	43	56	39	46	61	63	54	52	63	70	68	72	77	77	80	83	0	0	82	88	84	0	82	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	3	1	2	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	3	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
7000	-615.272462292495561	-613.313941899919541	-1.958520392576063	0.000325024549015	0.000047216089432	0.145269302195994	0.711262015243464	0	1	3	1	3	2	4	4	3	5	5	5	6	6	5	7	5	6	8	7	6	8	8	9	8	8	7	11	9	9	7	9	9	10	10	8	10	11	10	10	11	12	8	8	12	10	11	13	13	9	12	15	11	12	12	13	13	11	13	10	13	13	13	12	15	17	13	15	13	15	13	13	14	15	15	16	13	14	15	16	16	18	15	17	19	17	18	19	19	20	20	21	0	1	1	1	2	1	3	4	4	6	5	6	8	8	9	9	9	7	8	8	5	17	13	20	14	14	21	19	19	11	0	20	5	21	22	13	0	24	19	19	24	43	21	11	19	25	26	30	42	27	27	48	33	34	36	47	32	23	51	19	47	34	43	33	33	83	45	47	51	69	47	33	25	61	63	64	33	51	63	68	72	66	77	80	82	0	0	66	82	84	0	82	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	2	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	3	1	1	1	2	1	2	1	1	1	1	1	3	1	3	2	1	2	1	2	1	3	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1
7500	-778.601591806785223	-776.858671611362638	-1.742920195422625	0.000493438169836	0.000094271874871	0.191051038679007	0.510938314518789	0	2	2	1	3	2	3	4	5	5	5	4	6	5	5	7	6	6	7	6	6	8	9	8	8	8	8	9	8	9	9	9	9	8	9	8	9	9	11	10	11	11	7	10	9	11	12	13	13	11	12	14	12	12	11	14	12	13	13	13	10	13	12	13	13	17	15	15	16	15	14	14	14	15	16	16	14	15	16	16	17	16	15	17	19	16	18	20	20	20	20	22	0	1	1	1	6	1	1	4	6	8	5	6	11	2	3	11	5	7	8	9	2	17	25	2	8	17	17	8	13	9	0	27	2	5	19	20	0	43	14	25	33	21	8	21	13	26	24	24	51	19	21	33	11	2	33	61	28	25	44	46	25	26	33	33	26	82	36	39	65	57	47	40	33	61	57	64	53	33	67	56	58	64	64	56	76	0	0	48	52	56	0	66	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	2	1	2	2	1	3	1	1	3	2	1	1	1	2	4	2	1	3	3	3	1	1	2	3	1	1	3	2	4	6	1	3	2	2	2	1	1	2	2	3	2	1	3	2	2	1	2	2	3	2	2	2	2	3	1	1	2	2	1	2	2	1	1	2	2	3	1	3
8000	-806.217852702647065	-804.534065679997070	-1.683787022649963	0.000672141901013	0.000140241088105	0.208648036810608	0.479626757134490	0	2	1	1	3	2	3	5	5	4	5	4	6	6	4	6	5	7	6	7	6	8	8	7	9	8	8	11	7	7	8	9	10	11	9	9	10	11	10	10	10	11	9	8	11	12	12	14	13	12	11	15	11	12	11	13	13	14	12	13	13	13	13	12	15	15	14	14	13	14	14	13	15	15	15	14	13	12	15	17	16	16	13	17	18	17	17	19	20	19	21	20	0	1	1	1	2	3	3	15	5	7	5	6	10	10	4	9	10	21	10	8	10	17	13	9	14	19	11	43	21	1	0	1	22	2	3	21	0	35	22	20	14	43	16	5	29	33	21	40	19	22	13	35	44	51	36	46	26	45	24	26	41	51	28	53	34	57	33	49	21	43	56	24	19	72	40	54	44	33	63	74	39	33	34	61	69	0	0	53	21	68	0	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	5	2	3	3	2	1	1	1	2	2	1	2	2	2	2	3	2	3	2	3	4	1	1	2	1	3	2	3	3	1	1	1	1	2	1	1	1	5	3	1	2	4	1	3	1	2	2	1	1	4	3	1	2	2	1	1	3	6	2	1	2
8500	-842.775705116193649	-841.055721496658634	-1.719983619535047	0.000768084066842	0.000151712860966	0.197521166647511	0.516732003341236	0	2	2	2	3	2	4	5	4	4	4	5	6	5	6	6	6	6	7	5	6	9	8	8	8	7	6	10	9	8	9	8	7	10	9	9	9	9	10	9	10	11	9	9	12	11	11	13	14	13	12	15	12	12	12	13	12	14	13	13	12	12	11	12	14	14	13	15	15	14	13	15	14	16	15	16	15	14	15	16	16	16	16	16	18	15	19	17	20	19	21	21	0	1	1	1	2	1	1	9	3	6	5	10	10	11	8	10	9	7	8	2	7	33	13	33	14	14	12	26	33	19	0	27	13	21	17	3	0	30	27	1	29	5	32	19	28	8	39	21	27	28	43	17	26	11	39	25	63	46	41	25	36	36	19	30	43	33	42	28	7	5	47	48	19	25	4	63	53	53	27	39	70	64	51	65	79	0	0	34	53	61	0	48	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	4	1	4	1	1	1	2	1	3	3	1	2	4	3	3	1	2	1	1	2	2	1	2	2	3	3	4	1	3	7	4	1	2	4	3	7	2	3	1	5	3	1	2	2	1	1	1	1	3	3	3	1	2
9000	-866.464773096451836	-864.804203836968327	-1.660569259483478	0.000665107577347	0.000143973202208	0.216466038143896	0.495669968464273	0	2	2	2	3	3	3	5	4	4	4	5	5	6	3	6	6	4	6	6	5	8	8	8	7	5	5	11	7	8	9	9	9	9	9	9	11	10	10	10	10	12	9	10	12	12	11	12	14	12	11	14	10	10	12	13	10	12	12	13	12	13	11	11	15	16	14	14	16	15	14	14	13	15	15	15	15	12	14	17	16	17	16	18	19	18	19	19	20	19	21	20	0	1	1	1	2	3	3	15	2	6	5	6	15	5	4	21	13	7	21	4	5	4	25	15	13	10	6	22	21	11	0	26	5	9	14	29	0	21	17	19	29	28	16	2	14	24	57	39	63	57	34	9	17	5	33	24	23	44	40	38	19	20	23	22	63	11	29	28	17	22	61	54	26	68	45	54	45	34	14	67	15	1	30	45	53	0	0	81	45	81	0	52	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	2	1	1	3	3	1	1	1	2	2	1	1	1	2	4	4	1	1	1	1	1	1	4	2	3	2	1	1	1	1	2	3	3	2	2	2	10	4	2	4	3	1	2	4	1	2	2	2	1	3	1	6	6	4	4	4	1	1	1	3	2	1	2
9500	-788.091892214927270	-786.449840771943400	-1.642051442983926	0.000797693456334	0.000177998558925	0.223141555834141	0.530453861333644	0	1	3	2	2	1	4	4	5	4	6	3	5	6	6	7	7	5	6	7	6	7	8	8	9	8	7	11	8	8	7	9	9	9	10	9	11	9	10	11	10	12	8	9	12	12	12	13	13	11	9	15	11	12	12	14	12	14	12	13	11	13	12	12	15	17	13	13	15	13	14	13	14	15	14	16	14	12	16	15	15	17	15	17	18	17	19	19	20	19	20	22	0	1	6	1	2	1	12	4	12	5	4	6	4	7	3	14	9	4	8	11	7	15	11	22	17	18	13	19	14	13	0	2	7	30	13	11	0	18	11	27	36	15	2	8	39	33	14	35	78	7	9	77	32	5	36	57	20	44	26	14	25	23	17	40	72	63	47	33	33	30	40	16	61	55	28	47	63	44	11	63	46	63	48	38	79	0	0	79	69	61	0	44	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	3	2	1	3	1	1	3	2	2	1	3	4	3	1	2	4	2	1	4	2	1	2	8	2	1	2	4	3	4	1	3	3	1	1	2	1	2	3	1	1	2	2	2	2	2	1	1	4	2	2	2	1	4	1	1	1	1	3	3	1	7
10000	-815.845979634710375	-814.207211152174864	-1.638768482535537	0.000597106165801	0.000133972420668	0.224369514738219	0.525436389155428	0	2	3	1	3	3	4	4	4	2	6	4	7	7	5	7	7	6	8	8	6	8	8	8	9	8	7	10	9	8	8	9	9	11	9	9	11	9	11	10	10	11	9	10	11	11	12	13	11	12	10	14	11	13	12	14	12	14	13	13	12	13	13	13	13	16	11	16	15	14	15	15	14	15	15	16	14	15	14	17	17	17	15	17	20	18	19	19	18	19	21	22	0	1	1	1	2	10	1	4	10	1	1	6	9	11	8	5	11	7	27	1	5	11	8	16	14	21	9	32	4	16	0	3	20	5	22	16	0	16	11	24	16	9	27	4	26	9	19	23	14	10	11	33	11	29	19	47	17	53	24	50	25	1	13	42	9	54	36	23	11	4	25	39	47	32	49	63	50	17	51	34	78	54	53	47	69	0	0	82	74	62	0	82	1	1	2	1	1	1	1	1	1	1	3	1	3	1	1	2	1	1	1	3	2	1	2	1	1	1	1	1	4	1	1	3	1	3	1	1	1	2	3	1	2	3	1	5	2	3	1	1	2	4	2	3	3	2	2	1	3	1	2	1	1	5	4	1	4	2	1	3	5	5	4	3	1	3	2	3	1	4	3	4	1	1	2	2	3	1	1	2	2	2	1	3
10500	-783.709418237437490	-782.041738419731587	-1.667679817705902	0.000672043972903	0.000143823924540	0.214009693322896	0.540541853572478	0	2	2	1	2	1	3	4	4	4	6	5	6	6	5	7	5	6	8	6	7	8	7	8	8	8	7	11	8	9	7	9	10	8	8	7	10	9	11	9	9	11	10	6	11	12	11	12	11	12	10	15	11	12	12	13	12	11	12	12	12	14	12	12	16	16	15	14	15	15	15	14	14	14	14	15	14	14	15	16	16	18	15	17	19	17	20	19	20	20	21	20	0	1	1	1	6	1	3	2	7	2	6	7	8	12	3	44	7	7	11	2	18	44	17	44	14	14	6	36	13	5	0	14	40	21	4	11	0	14	8	17	36	32	2	1	36	27	4	6	23	29	16	34	40	34	40	40	9	30	1	8	40	21	39	21	78	53	29	46	40	48	61	20	27	46	40	35	54	28	49	71	14	67	11	61	73	0	0	62	77	71	0	59	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	4	1	2	1	1	4	1	1	1	3	2	1	1	5	4	2	2	3	4	2	2	2	5	1	2	2	2	4	1	4	3	2	2	1	2	1	3	4	1	3	1	1	3	4	2	2	6	1	1	2	1	4	1	5	2	3	1	1	2	4	3	1	3
11000	-835.498852198674285	-833.824864698166493	-1.673987500507763	0.000745240766541	0.000157899667115	0.211877388093419	0.453280531305473	0	1	3	2	3	2	3	4	3	4	5	4	7	5	5	7	5	7	7	6	6	9	6	7	8	9	8	9	9	8	8	10	8	9	8	7	9	10	11	9	9	12	9	7	11	11	11	13	13	13	11	14	11	11	12	13	12	13	12	13	12	13	12	13	14	17	14	15	15	15	14	14	14	16	16	13	15	12	15	17	16	17	16	17	19	18	20	18	21	18	20	21	0	1	6	1	2	1	6	4	6	1	3	6	4	3	7	1	6	5	9	5	14	36	15	10	8	36	18	17	13	36	0	27	12	14	9	5	0	27	5	23	36	20	8	1	34	19	15	40	8	24	40	78	11	14	19	13	36	2	20	36	14	30	38	30	26	70	61	49	56	19	19	50	5	41	24	34	62	44	55	59	64	21	49	47	44	0	0	44	52	47	0	70	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	4	3	2	2	2	1	1	1	1	3	1	1	2	1	1	1	1	3	2	1	2	1	1	3	2	1	3	3	3	1	1	3	2	4	3	2	1	3	4	2	3	2	7	4	3	3	3	1	4	2	1	1	1	1	4	4	1	5	4	4	2	1	3	1	3	2	5	1	3	5	1	1	4	3	3	1	3
11500	-833.306865588750043	-831.587579144595111	-1.719286444154902	0.000592505511030	0.000117152838589	0.197724470757646	0.493775996403224	0	1	3	2	3	1	3	5	4	4	6	5	6	5	4	7	6	5	7	8	6	7	8	8	9	8	8	8	9	8	7	7	10	9	10	9	10	10	11	10	11	10	9	8	11	11	11	14	13	11	11	15	10	13	11	10	12	12	13	14	13	11	11	13	14	16	15	15	14	13	14	14	14	15	15	16	14	15	16	14	15	17	15	15	19	14	16	19	22	18	20	20	0	1	4	1	6	1	6	3	4	6	2	6	3	6	4	3	2	6	2	3	12	7	8	12	20	11	6	17	16	17	0	8	20	21	9	17	0	4	43	4	27	30	9	3	19	43	12	44	9	33	29	49	5	11	32	14	26	20	29	17	38	13	18	38	33	33	45	59	17	51	56	58	59	49	35	49	36	63	43	40	19	76	16	47	52	0	0	22	52	71	0	79	1	1	1	1	1	1	1	1	1	1	3	2	2	3	1	3	3	2	3	2	1	2	1	1	1	1	3	1	1	1	1	1	2	1	3	3	1	3	1	4	1	1	3	2	2	1	2	3	4	1	1	1	4	4	2	3	1	2	2	4	2	1	2	2	2	3	2	1	4	1	2	1	1	1	2	2	2	2	5	2	2	1	2	1	2	1	1	4	3	2	1	2
12000	-811.050206294722557	-809.349655403059046	-1.700550891663483	0.000611701288209	0.000124386543034	0.203345236362860	0.592969581428856	0	1	2	1	3	3	3	3	4	5	4	5	7	6	5	7	6	7	6	6	5	8	9	9	9	9	7	11	8	5	8	9	9	10	9	10	9	10	9	11	10	10	8	10	11	12	12	13	14	11	10	14	12	11	13	13	12	14	12	12	12	12	12	12	15	17	15	16	13	14	15	15	14	16	15	16	15	14	15	16	16	17	15	15	18	16	20	19	20	16	18	21	0	1	4	1	2	3	3	4	2	7	1	6	19	11	8	30	15	11	30	4	5	18	13	4	14	14	11	41	17	9	0	13	18	20	4	13	0	25	13	21	1	16	16	20	32	20	25	21	36	25	4	5	24	1	54	62	35	38	51	35	54	7	16	11	27	65	55	72	50	50	46	25	62	60	40	48	21	35	24	65	63	51	48	25	54	0	0	79	70	48	0	83	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	5	2	2	1	1	1	1	1	1	1	2	3	1	1	1	1	3	3	1	1	2	1	3	2	4	2	1	3	5	1	4	1	1	1	2	1	2	1	5	3	5	4	1	1	1	1	2	2	2	2	3	2	2	4	2	4	1	2	3	2	2	2	1	1	3	3	2	1	2
12500	-817.742972035901857	-816.136794797781590	-1.606177238120276	0.000691320817684	0.000164101947785	0.237374520753555	0.492550514709397	0	1	3	2	3	2	3	5	5	5	5	4	6	6	4	6	7	6	6	7	7	9	8	7	8	8	7	11	8	8	8	8	9	10	8	8	10	10	9	10	11	10	9	9	10	11	10	14	13	13	9	14	11	12	13	13	11	13	11	13	12	13	11	11	16	16	14	15	15	15	14	14	14	15	15	14	14	13	16	16	16	17	15	17	19	16	20	18	22	20	21	19	0	1	4	1	1	1	1	7	7	4	5	3	5	5	7	8	1	3	7	7	9	29	4	9	17	10	9	33	16	5	0	15	3	16	9	14	0	32	17	30	17	27	20	5	36	44	30	1	51	26	16	1	21	3	33	61	51	51	43	47	47	9	16	5	42	16	32	56	42	78	54	44	50	50	63	11	64	63	78	71	49	44	67	47	77	0	0	62	67	67	0	42	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	1	1	8	2	2	2	6	1	4	2	1	1	1	1	1	1	2	2	3	3	7	5	1	3	1	1	2	1	1	2	3	2	1	2	1	2	4	1	4	2	1	1	2	3	4	1	3
13000	-850.378256074125261	-848.620979075982518	-1.757276998142694	0.000662919808631	0.000124101467193	0.187204342934879	0.501495034645660	-1	1	2	2	2	0	4	4	4	4	4	4	6	5	6	7	7	6	7	7	7	9	8	8	8	8	7	9	8	9	7	7	9	11	10	9	9	8	9	10	11	10	9	9	11	11	11	13	12	11	11	14	10	12	11	13	13	11	12	12	12	13	10	12	15	16	15	14	15	14	15	13	13	13	15	16	14	13	14	16	17	17	16	18	19	17	20	20	21	18	21	21	0	1	6	1	2	1	3	4	1	4	5	4	8	10	8	2	9	7	8	15	12	23	6	19	14	2	15	19	15	32	0	8	21	11	23	38	0	10	20	16	20	26	5	5	14	25	20	33	17	11	26	21	5	16	38	38	50	53	28	40	25	30	9	50	42	70	56	44	38	38	23	20	25	25	41	38	42	54	34	73	8	30	70	74	56	0	0	81	56	71	0	64	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	3	1	1	1	2	1	2	1	3	1	1	1	2	1	2	2	1	4	4	3	1	2	2	3	2	3	4	4	3	1	4	1	1	1	1	2	3	2	1	3	1	1	2	3	3	3	2	2	3	2	5	2	1	1	2	5	5	1	3	4	1	1	2	4	1	1	3
13500	-835.156241587459249	-833.472912651590832	-1.683328935868392	0.000771801437327	0.000161149670216	0.208796799826891	0.512752355730223	0	1	3	2	2	1	3	4	4	4	5	5	6	6	4	5	7	6	8	8	5	8	8	7	9	9	8	10	9	9	9	9	9	11	8	10	8	8	11	10	10	12	9	9	12	11	11	13	14	12	10	14	12	13	11	14	13	14	12	13	13	12	11	12	15	16	14	15	15	13	14	12	14	16	15	15	14	15	14	16	16	18	16	18	20	16	20	19	22	20	20	21	0	1	1	1	2	1	6	3	7	7	5	3	8	21	4	7	12	12	13	14	5	9	1	21	24	38	11	19	13	18	0	5	35	32	17	33	0	13	44	33	24	27	24	1	29	25	32	11	26	40	27	32	5	62	24	44	24	26	1	21	20	27	33	18	45	30	41	55	42	4	44	46	25	73	4	34	30	62	9	49	9	75	70	74	75	0	0	70	75	46	0	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	4	1	2	1	6	3	1	1	1	7	1	3	2	3	2	3	4	2	1	1	3	2	4	2	2	2	4	3	1	3	2	5	2	2	2	5	1	5	2	1	1	3	1	1	3	2	9	1	1
14000	-822.506583752795336	-820.818982573950848	-1.687601178844541	0.000651586143340	0.000135150402452	0.207417551514430	0.481564137735590	-1	1	3	1	3	3	3	5	4	5	5	5	5	7	6	6	6	6	7	7	7	6	9	8	8	9	8	8	8	8	8	9	8	10	7	9	10	10	10	10	11	10	9	10	12	12	12	14	13	12	11	14	10	13	12	13	12	13	12	13	13	14	13	13	15	15	14	14	14	14	14	14	14	16	16	15	13	13	15	17	17	17	16	15	18	16	20	19	22	19	21	22	0	1	1	1	2	2	2	9	4	3	6	6	9	10	4	6	4	3	8	7	13	9	19	11	13	12	16	16	14	5	0	27	16	11	2	3	0	25	20	30	34	43	7	2	25	26	19	36	36	19	4	1	33	2	27	25	39	50	20	16	36	33	27	53	26	51	29	24	24	24	24	40	45	62	24	34	53	20	43	46	56	36	66	70	51	0	0	64	62	61	0	48	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	1	1	2	3	3	1	1	1	4	1	1	1	3	3	3	1	1	2	1	1	1	2	3	3	2	3	2	2	3	4	7	1	6	2	3	1	1	2	3	2	4	3	1	4	2	3	3	3	4	4	2	2	1	4	3	2	3	3	3	3	4	1	1	3	1	1	2	4	3	1	4
