step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94
5000	-493.489814090208256	-502.540657470659596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997493253421423	0	10	17	24	38	42	34	43	39	46	58	52	54	48	50	44	56	53	59	54	62	45	53	64	56	61	63	59	55	60	66	46	58	56	61	62	56	69	63	66	57	63	76	76	60	64	63	73	58	67	68	64	74	67	67	65	65	69	66	68	76	68	61	68	67	64	74	74	57	65	70	66	75	71	71	68	75	73	74	69	77	81	88	74	82	79	75	73	79	81	85	94	81	98	0	1	2	3	4	9	4	5	7	8	13	6	9	16	8	9	13	22	23	8	8	6	32	17	14	49	37	18	10	22	27	5	37	22	13	18	10	36	25	45	18	37	55	54	23	45	25	80	23	49	42	13	51	69	63	42	29	55	25	41	65	63	17	28	19	41	74	58	12	36	52	29	46	28	46	36	64	76	59	70	52	48	82	49	58	54	54	64	50	79	79	86	77	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-474.093890502707040	-483.144733883158381	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979435607582451	1	7	12	25	34	42	45	44	47	46	55	57	52	47	50	60	58	59	57	53	62	50	57	56	55	62	64	58	61	55	66	62	63	56	64	55	65	63	51	63	58	67	74	78	62	70	60	74	66	67	60	68	78	67	64	69	66	64	65	77	72	72	69	66	65	68	73	76	71	63	71	72	65	71	70	73	73	75	74	76	79	82	83	79	81	76	73	81	84	87	81	84	88	100	0	1	2	3	4	5	5	5	6	6	39	25	8	8	9	30	25	11	20	8	24	6	22	6	9	30	36	20	12	22	17	23	41	7	25	9	41	25	6	13	24	26	40	64	24	58	34	61	36	70	23	58	27	45	11	29	41	29	17	67	16	31	24	29	23	65	40	52	17	22	54	52	45	52	47	26	31	54	58	71	61	87	86	43	43	54	56	46	87	53	77	44	43	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-486.702881013609556	-495.753724394060896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983977467620816	4	10	16	21	29	37	45	41	50	47	59	52	54	44	50	56	55	53	53	52	60	56	58	59	56	61	63	59	67	56	63	58	50	57	64	58	60	72	65	62	59	68	73	70	61	63	63	73	62	65	68	67	76	63	50	65	68	64	70	79	68	73	68	69	76	61	76	75	65	69	64	66	73	64	64	72	70	74	71	73	81	85	83	75	79	72	76	81	78	83	92	87	90	103	0	1	2	3	2	5	8	6	14	6	17	8	15	8	10	9	7	15	9	7	13	55	17	30	20	11	55	15	21	10	21	9	10	19	32	30	17	75	34	28	15	35	69	16	19	18	41	42	16	26	45	74	73	21	7	17	45	16	47	79	71	50	27	47	43	22	62	71	11	41	20	41	51	24	11	70	52	29	57	37	68	89	80	57	76	35	74	40	64	86	83	90	88	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-481.704258170080720	-490.755101550532061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996862216589673	1	8	12	22	34	38	42	39	47	45	50	59	54	49	53	58	53	56	58	44	65	53	52	65	61	53	62	59	59	55	61	62	62	57	63	55	67	67	63	61	63	68	63	77	64	74	68	68	59	61	68	68	72	67	70	67	68	66	62	77	69	72	69	67	70	70	72	76	65	71	72	70	76	72	76	75	70	73	65	76	74	82	72	73	79	75	72	73	79	72	87	91	81	95	0	1	2	3	4	5	8	5	5	6	7	22	7	6	7	15	14	14	17	5	25	11	9	32	36	10	17	23	18	11	36	19	28	11	30	11	25	12	23	26	40	25	19	87	50	45	31	43	30	26	40	19	39	59	64	30	69	18	9	61	27	40	45	59	43	38	69	84	32	45	77	16	53	61	16	52	25	51	9	90	66	80	69	21	67	66	77	77	90	63	93	91	71	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-495.169092503160471	-504.219935883611811	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965905857078500	2	5	15	26	33	40	47	43	50	45	56	59	55	50	52	49	56	47	58	53	58	60	59	61	54	53	60	59	62	57	63	48	58	54	63	59	68	70	60	64	64	65	71	76	64	72	67	66	59	63	66	59	75	67	59	63	68	64	69	76	66	65	67	58	70	71	78	70	66	67	65	68	74	71	70	66	69	78	74	76	80	82	88	83	81	76	69	86	79	85	85	92	86	102	0	1	2	3	4	5	6	6	6	4	26	15	32	8	32	10	20	5	25	8	20	11	14	64	32	10	26	20	15	26	22	10	26	10	20	34	58	71	30	55	12	33	15	76	52	30	50	19	20	30	12	9	77	26	25	25	64	19	23	87	32	39	12	15	70	45	48	76	15	52	27	29	12	63	45	19	11	45	47	47	53	80	86	89	73	31	36	80	77	84	89	88	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-496.349690966745129	-505.400534347196469	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985393075655527	-2	6	16	26	30	40	37	47	45	50	56	57	51	51	45	57	56	56	58	53	65	52	48	62	56	59	63	55	60	51	58	58	57	51	64	53	68	67	62	65	61	69	62	72	62	70	61	69	61	67	53	62	69	68	71	67	70	68	65	80	75	67	58	62	67	71	67	75	68	67	77	70	72	66	66	71	74	66	72	77	85	82	87	82	85	78	70	79	78	84	82	81	85	101	0	1	2	3	4	5	5	7	6	6	51	22	6	15	5	15	15	23	20	8	63	7	7	18	13	51	16	23	11	15	20	6	22	9	19	23	47	39	12	26	12	62	12	50	17	49	63	21	14	49	8	63	33	64	67	43	74	63	36	37	35	47	17	33	31	43	41	29	26	39	48	29	49	32	45	35	76	32	21	46	70	72	73	86	88	59	24	73	50	89	48	53	54	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-493.104482646611018	-502.155326027062358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993249956957013	2	10	13	27	36	41	42	44	46	45	53	58	53	48	48	50	58	56	52	58	59	56	57	60	58	61	67	53	55	54	51	60	59	60	66	61	61	66	60	63	60	67	71	75	62	62	63	68	62	66	66	72	70	67	69	60	64	63	63	75	78	71	66	65	69	71	75	78	65	67	73	70	69	68	73	75	78	75	71	77	79	77	79	73	81	77	66	70	82	68	80	77	88	91	0	1	1	3	4	5	5	6	5	5	9	13	6	8	8	8	28	8	9	19	13	19	11	28	28	19	12	14	19	9	6	28	31	31	34	10	15	24	13	33	11	39	33	87	17	16	36	28	22	58	34	65	38	20	51	13	20	29	33	57	74	47	41	26	23	35	27	90	34	56	64	49	26	64	88	48	22	79	45	76	66	60	21	74	80	54	26	59	92	31	65	55	67	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-486.036132033916829	-495.086975414368169	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996220757672520	-5	4	16	25	37	35	41	48	45	42	59	54	54	48	44	56	56	54	56	52	61	53	56	62	50	56	63	60	49	49	59	51	61	60	62	55	63	68	61	59	62	64	74	79	64	72	59	69	64	65	60	72	73	68	70	57	68	73	62	75	76	68	71	72	70	66	70	76	68	66	69	72	68	68	69	71	77	72	65	78	84	80	85	79	81	72	74	77	79	78	89	91	89	103	0	1	2	3	4	4	5	5	5	5	56	10	30	15	5	32	29	30	20	14	20	15	13	34	9	8	17	8	7	9	36	8	26	32	25	20	11	36	8	17	22	29	72	78	23	48	12	39	28	51	14	17	75	31	11	25	79	67	18	48	73	35	34	11	27	28	79	37	42	40	34	62	35	37	42	45	38	74	17	72	84	58	77	48	48	39	79	76	86	63	43	90	77	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-504.925030445714640	-513.975873826165980	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973056481784308	3	7	9	22	18	43	45	40	34	48	48	57	56	47	51	45	58	57	48	54	62	53	54	62	52	59	68	58	64	56	62	60	62	59	66	55	60	70	51	64	57	65	73	77	60	67	68	69	56	62	64	70	74	68	65	69	68	67	62	78	57	72	54	68	66	71	64	72	69	67	72	65	70	71	67	73	76	77	69	75	79	81	82	82	82	78	78	80	66	74	87	98	86	95	0	1	2	5	3	8	8	9	4	8	16	39	15	9	11	8	49	15	6	14	36	11	14	13	16	18	45	23	13	39	36	23	41	13	37	7	41	25	7	41	23	14	26	67	13	40	26	21	15	49	18	28	69	18	30	89	18	49	23	55	19	46	7	34	32	40	32	46	28	26	61	12	29	45	40	13	75	56	55	46	79	47	90	71	66	76	58	55	13	54	83	91	44	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-490.979502627712009	-500.030346008163349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993208851484641	-1	7	15	25	35	32	40	40	49	45	53	52	50	45	44	56	55	52	56	57	61	52	56	57	59	57	65	52	59	59	66	64	59	57	64	48	57	67	61	61	57	66	74	74	66	71	65	75	66	66	67	70	69	51	66	63	64	70	68	78	75	66	63	68	73	63	74	65	60	60	74	61	68	69	71	62	73	76	76	70	79	81	68	77	80	77	76	74	85	81	92	94	86	102	0	1	1	3	4	4	6	4	8	8	36	36	14	7	7	18	9	10	13	18	41	36	9	15	28	7	17	15	11	22	34	19	18	13	34	5	28	30	22	54	10	69	50	32	70	35	66	75	40	39	70	63	49	36	70	21	34	31	76	61	56	29	29	30	80	17	83	66	18	26	31	23	66	32	42	36	80	75	46	37	73	87	32	44	84	71	50	38	48	65	90	90	88	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-490.551237037658723	-499.602080418110063	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995867191325992	-5	10	7	16	32	41	39	47	45	42	57	49	52	51	48	54	57	57	54	51	64	58	57	50	52	53	66	60	64	47	65	61	57	61	60	55	67	67	60	56	58	67	72	65	60	61	63	70	59	63	65	68	74	68	65	58	60	62	68	76	75	70	67	70	72	64	78	73	71	64	70	75	77	65	70	74	73	76	72	73	85	84	87	77	78	81	75	83	79	76	90	77	80	96	0	3	1	2	4	5	5	6	5	7	12	10	24	9	10	9	14	12	12	10	35	14	14	7	5	7	66	14	19	6	23	19	26	24	23	24	39	49	8	13	26	23	27	32	20	11	56	58	24	36	49	11	71	23	25	13	33	16	34	69	54	22	34	55	35	45	62	44	48	17	42	64	38	49	74	37	51	56	28	47	86	53	84	64	77	73	27	61	75	52	80	52	65	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-494.192531832880661	-503.243375213332001	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999689020803505	-8	6	13	22	25	35	44	42	50	44	52	53	55	50	49	59	54	55	56	54	53	57	58	59	46	58	62	53	61	57	61	57	58	52	65	57	65	63	61	60	63	70	73	78	63	64	67	68	63	62	60	65	70	67	64	63	68	70	61	66	72	68	60	66	73	66	71	78	71	70	76	70	55	73	73	74	69	68	75	71	85	81	85	76	79	81	69	72	77	84	90	93	89	96	0	1	2	3	4	5	6	6	7	6	25	8	14	7	10	21	25	9	14	14	25	11	34	11	8	21	9	14	23	28	73	20	21	8	34	14	18	36	13	19	19	13	55	76	32	13	45	27	33	73	73	63	57	22	23	22	50	24	24	45	45	13	11	30	57	56	20	87	60	18	53	12	25	60	55	64	16	49	70	12	82	44	29	58	43	68	24	48	43	74	81	86	87	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-486.180056834972959	-495.230900215424299	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984359287734456	-6	8	15	23	33	39	41	42	47	42	58	53	56	50	45	56	60	54	61	50	65	58	60	61	49	53	64	53	64	58	65	53	63	62	64	56	64	66	61	66	62	66	70	78	62	72	57	75	65	67	59	69	73	71	69	68	62	72	68	71	76	68	59	70	70	73	76	73	67	68	73	77	69	69	60	74	73	71	70	67	78	80	83	72	74	83	76	77	71	82	89	88	80	94	0	1	2	3	4	4	6	5	8	6	32	10	10	8	7	14	36	9	32	10	33	20	16	36	15	15	23	14	12	14	30	15	14	51	63	20	30	63	47	16	13	51	45	50	18	59	9	64	39	41	28	63	43	49	34	57	9	70	51	49	55	51	20	33	17	52	55	49	45	24	45	31	31	31	32	31	37	69	31	19	62	65	52	34	52	64	49	59	27	72	84	89	60	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-480.026068287883390	-489.076911668334731	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979686711003069	1	11	13	25	30	40	37	43	49	45	55	46	53	52	51	51	58	55	55	51	59	60	57	63	60	58	65	53	62	58	61	63	56	61	62	63	66	71	66	62	60	68	72	68	63	71	62	70	65	66	60	60	68	62	51	58	64	70	69	76	72	70	70	64	70	70	67	75	65	68	75	73	74	75	73	72	72	75	73	75	68	81	85	83	82	76	76	84	75	80	89	93	81	100	0	1	2	2	4	7	5	4	12	6	10	7	8	12	8	10	55	10	9	8	18	20	20	41	33	55	26	8	15	28	13	33	15	17	51	26	56	53	19	52	13	21	29	54	18	64	26	22	31	34	28	28	23	19	8	9	11	47	39	63	81	31	34	41	39	54	47	70	14	49	62	47	50	70	81	59	24	58	66	35	56	71	80	87	69	63	69	72	44	87	88	91	89	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-493.228015279170791	-502.278858659622131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986066346624162	-1	6	13	24	30	41	33	46	49	49	57	55	52	51	48	59	54	51	56	56	62	57	55	54	62	56	64	59	59	53	62	62	60	56	58	57	63	61	62	62	55	62	58	80	62	74	66	73	65	65	60	66	67	65	69	69	65	70	70	77	71	64	64	66	73	67	75	66	68	71	72	72	72	65	71	76	68	73	66	65	83	72	85	82	71	77	67	78	82	82	88	96	82	98	0	1	2	3	4	4	4	6	8	6	10	9	15	15	6	20	10	6	8	14	28	17	15	8	36	18	32	15	26	14	18	20	36	18	20	30	36	13	41	9	10	35	13	60	26	57	17	47	36	17	41	16	20	19	27	45	25	36	38	85	69	34	15	17	37	43	68	26	26	50	21	62	80	38	74	72	17	85	25	24	67	74	67	67	74	20	12	85	85	85	90	90	65	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-496.298155025474045	-505.348998405925386	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981645911804944	-2	7	12	17	32	40	41	35	44	47	47	54	54	46	52	52	56	56	49	54	58	59	54	60	59	60	62	58	51	58	62	43	61	62	61	57	66	66	66	53	63	62	68	68	62	72	63	72	66	62	55	72	74	71	70	66	59	70	63	76	63	67	64	63	74	71	76	61	68	67	74	74	75	73	70	76	76	78	70	77	84	81	88	82	82	75	70	78	83	85	80	93	80	102	0	1	2	3	4	5	8	3	5	32	7	16	32	6	9	11	19	16	6	29	20	51	19	12	10	10	36	51	8	15	57	6	17	28	23	16	45	13	35	6	21	51	23	27	12	45	24	38	27	26	10	37	55	68	24	57	12	27	36	55	12	64	12	57	70	22	72	17	36	26	58	62	61	55	41	54	58	48	21	69	78	86	88	87	66	41	42	79	77	41	61	90	77	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-489.944332956403571	-498.995176336854911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988811228572519	3	9	12	27	34	43	37	42	39	45	55	53	52	43	51	56	53	48	60	56	52	59	59	64	55	57	63	56	64	56	60	61	53	59	64	62	63	55	58	65	64	67	75	74	65	66	69	69	62	69	69	61	76	67	66	64	64	66	69	79	69	66	64	70	73	67	69	77	63	71	65	70	65	63	73	76	72	77	74	71	84	82	83	76	80	75	70	81	70	81	85	85	83	93	0	1	1	3	4	7	4	7	4	8	18	18	7	7	14	10	10	9	11	18	18	17	11	23	18	28	21	33	16	17	20	21	10	17	20	21	34	15	17	19	23	74	51	74	23	23	71	35	28	32	19	17	47	11	57	13	39	12	27	69	74	33	31	58	73	26	45	19	38	40	31	63	33	23	80	72	57	89	66	41	82	43	76	27	66	37	22	44	41	53	48	60	78	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-490.646377887066080	-499.697221267517421	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967544730452731	1	8	16	27	36	41	41	43	46	45	52	54	53	47	45	48	53	57	58	55	59	57	56	56	54	62	66	52	63	54	63	56	58	63	63	58	66	67	60	58	56	68	69	77	64	74	62	74	65	59	65	70	64	69	62	66	70	68	69	73	76	66	66	66	67	71	78	78	60	71	77	71	65	71	68	68	74	76	76	75	83	82	77	79	70	75	76	83	79	84	83	85	84	98	0	1	1	3	4	5	4	7	6	5	10	15	15	8	5	5	14	30	30	28	16	28	10	28	9	23	30	9	32	16	24	28	13	23	41	12	26	45	30	13	14	47	29	43	23	66	30	43	32	25	40	53	30	35	39	55	42	18	37	47	53	69	35	12	29	24	64	59	24	23	24	39	22	30	51	32	38	76	50	74	79	68	60	38	65	42	76	89	51	44	89	68	78	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-484.829594384852612	-493.880437765303952	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984257339873634	-3	8	4	20	33	35	43	43	49	41	57	53	55	49	53	50	60	57	60	59	62	50	54	58	56	59	63	51	65	59	65	63	63	63	63	60	59	70	61	56	60	66	66	75	66	64	67	72	60	66	65	58	76	63	69	63	59	71	68	74	68	69	68	68	75	66	73	71	70	71	70	73	76	66	70	76	62	75	73	71	84	79	90	81	81	82	70	83	81	83	84	91	84	98	0	3	1	2	4	4	6	6	10	6	28	14	14	7	14	7	28	12	11	40	25	7	14	9	14	13	17	10	17	16	18	13	11	57	18	9	28	42	12	7	16	77	49	61	26	25	34	32	13	57	25	23	80	37	51	37	25	36	23	48	39	24	27	25	31	30	32	54	45	34	39	61	67	39	52	19	57	59	41	47	60	87	88	79	59	65	47	76	79	69	70	89	69	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
