step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
24000	-766.158945223332012	-764.702420958004836	-1.456524265327212	0.000156216531249	0.000051516355289	0.329775311723334	0.375878264818461	1	2	2	5	5	6	5	9	8	7	9	9	9	9	7	8	10	10	10	9	10	13	11	12	11	13	11	12	14	13	11	13	14	15	14	14	14	13	16	14	12	15	14	15	16	16	16	17	17	16	18	18	19	19	16	19	20	18	18	21	20	21	22	18	22	21	21	20	24	22	22	24	23	23	23	26	25	25	23	25	25	25	27	27	29	27	28	28	25	26	28	30	29	31	30	32	30	29	32	31	32	28	33	33	34	33	35	38	39	0	1	1	1	1	7	1	1	5	1	1	1	15	9	7	10	6	9	7	10	2	10	15	27	8	14	12	1	21	25	12	27	1	32	16	41	13	1	1	32	12	30	11	38	1	26	10	10	19	36	1	32	17	30	25	55	25	13	40	56	48	49	68	28	53	29	47	35	71	61	57	70	63	29	17	42	63	63	1	63	34	68	80	75	56	51	89	63	64	77	76	76	33	88	77	95	84	79	43	29	87	51	61	74	70	79	105	62	56	1	1	1	3	2	1	2	4	1	3	4	4	1	1	1	1	2	2	3	1	4	3	2	1	1	2	1	5	3	1	1	1	5	1	4	1	3	6	7	1	1	1	3	2	8	2	5	4	4	1	10	3	6	3	2	2	5	4	3	1	1	2	2	3	2	4	1	2	1	1	1	1	1	4	5	5	2	1	9	2	4	2	1	3	4	4	1	3	4	1	1	2	8	2	3	2	1	3	9	9	2	5	4	5	6	3	1	9	11
24500	-735.773688058215043	-734.325712575794341	-1.447975482420656	0.000141051788770	0.000047692838151	0.338122887821758	0.305091666359545	1	2	3	5	4	3	5	7	8	7	9	9	10	9	8	9	10	7	9	10	10	13	11	12	12	12	12	10	13	12	10	13	15	14	15	15	12	15	17	15	14	14	15	15	17	16	15	18	17	16	18	18	18	16	18	20	18	19	18	20	18	19	21	20	22	21	21	21	23	21	22	24	22	23	25	24	23	25	25	26	27	26	28	26	29	27	29	29	27	28	28	32	28	30	30	31	30	30	31	31	32	31	34	32	34	34	36	37	39	0	1	1	1	1	2	1	1	6	1	6	1	1	1	1	1	5	1	1	1	12	10	21	20	16	28	12	10	28	16	10	27	18	26	18	22	14	1	32	1	11	25	4	1	1	22	32	49	20	29	1	39	40	33	27	57	50	42	14	53	45	35	57	57	64	11	43	50	35	26	1	63	57	42	63	34	64	68	74	69	54	49	51	74	89	54	70	68	20	79	45	98	70	93	89	88	82	50	67	87	32	70	90	58	92	85	102	89	71	1	1	1	3	2	1	2	4	3	3	3	3	4	4	3	3	3	2	4	5	1	3	1	1	1	1	1	2	2	2	2	1	5	1	3	1	2	5	2	7	2	1	4	5	9	2	1	1	3	1	9	1	1	1	3	1	1	2	6	1	1	3	2	1	1	6	3	3	4	4	8	1	2	5	1	4	2	2	1	2	6	5	5	2	1	6	4	5	9	2	6	1	3	1	1	1	2	8	4	2	9	4	4	9	1	4	4	5	8
25000	-750.555889817707794	-749.078118934620534	-1.477770883087211	0.000145848794298	0.000045402141208	0.311295965293335	0.319471128954356	1	2	2	4	4	5	6	7	8	8	8	8	9	10	7	10	8	10	9	10	10	12	12	13	11	11	12	9	14	14	11	13	15	14	13	14	14	14	15	14	13	15	14	13	17	15	17	17	17	17	17	18	18	18	17	19	19	20	18	20	19	20	21	20	21	22	22	21	24	22	21	24	23	22	23	25	24	22	25	25	26	26	27	27	29	28	30	29	28	28	29	31	28	32	30	31	31	28	31	32	33	29	32	32	34	32	36	37	40	0	1	1	2	1	2	6	4	4	1	1	15	1	1	1	4	7	7	17	1	7	21	21	23	15	19	5	1	16	1	10	9	24	15	27	21	17	1	27	17	31	19	41	1	27	27	10	1	23	37	14	6	47	21	32	28	42	1	21	50	41	31	55	30	57	57	55	17	10	48	60	14	63	64	18	48	63	59	70	75	80	72	70	65	80	65	65	82	65	77	83	72	79	88	64	84	71	30	67	97	88	78	87	80	86	90	94	57	100	1	1	1	1	1	1	1	2	2	4	4	1	4	4	2	3	1	2	1	5	2	1	1	1	2	1	4	3	2	6	1	4	1	3	1	3	2	7	2	3	1	2	1	5	3	2	3	7	3	3	3	6	1	6	3	4	2	9	4	1	4	3	2	3	1	2	2	6	9	3	1	5	1	1	7	4	1	2	1	1	1	1	2	4	2	4	5	2	4	2	1	3	2	2	4	3	5	7	5	1	2	4	1	5	3	2	2	9	3
25500	-811.814182847809207	-810.317527115576240	-1.496655732233006	0.000148276033962	0.000044039114400	0.297007636520641	0.362774100389113	1	2	2	4	4	5	6	8	8	6	8	7	8	10	8	10	10	8	9	11	8	12	10	11	10	14	12	10	14	12	12	12	13	14	14	15	13	13	15	14	11	15	16	15	16	13	14	17	17	15	17	17	18	17	17	19	19	19	16	21	19	20	21	17	21	21	22	21	23	21	22	24	21	21	25	25	24	25	25	25	26	26	28	27	27	28	29	29	29	28	28	29	28	31	30	30	30	27	32	31	32	30	33	32	33	33	36	38	39	0	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	15	1	1	7	10	9	9	16	9	17	16	9	25	9	1	25	7	32	32	40	1	14	18	27	9	26	47	1	9	1	28	11	22	9	30	35	64	9	45	26	42	52	9	31	34	36	27	26	42	62	17	42	31	64	50	42	9	57	25	53	60	42	57	54	74	40	77	65	69	73	78	79	72	70	84	76	22	57	86	60	70	43	72	81	85	63	85	75	104	13	82	85	97	1	1	1	2	2	1	3	4	3	2	3	2	2	5	3	4	1	4	5	2	1	2	1	1	2	3	1	2	2	2	5	1	2	1	1	1	6	2	3	1	1	1	1	6	4	6	2	4	3	4	2	1	1	3	1	3	2	1	3	5	2	2	6	2	3	1	6	2	6	2	3	4	7	1	9	3	2	5	3	4	3	7	2	3	3	4	2	2	3	3	1	2	10	4	1	4	4	7	4	3	2	4	2	3	1	11	7	6	4
26000	-735.903920988337745	-734.479945575099123	-1.423975413238636	0.000101438179638	0.000037067446058	0.365419077811324	0.281001817743826	1	2	3	3	4	6	3	8	9	7	9	9	9	9	7	10	10	10	9	9	10	14	11	11	10	13	11	11	13	12	11	12	16	13	15	14	13	11	15	12	15	15	15	15	16	16	16	17	18	16	17	18	16	19	15	19	19	18	17	20	20	19	21	19	21	22	20	21	21	21	21	25	22	22	24	23	25	26	25	24	26	26	27	27	30	26	28	27	29	27	28	31	27	32	29	30	30	29	30	31	33	30	34	32	32	34	36	36	39	0	1	1	1	1	4	1	1	10	1	1	7	1	1	1	7	6	1	7	15	11	20	13	9	19	32	10	16	1	12	16	19	39	11	36	18	1	1	14	15	31	37	29	1	36	18	35	1	14	31	21	24	36	24	11	14	48	29	11	43	49	1	1	11	15	52	53	12	54	26	1	75	24	61	58	65	52	43	42	43	73	80	77	62	74	80	75	72	79	66	83	76	73	88	84	86	88	47	88	86	76	76	82	63	32	1	106	68	105	1	1	1	1	2	3	1	3	1	3	3	4	3	4	3	5	2	4	2	1	1	2	1	1	1	1	2	1	5	1	1	2	1	2	1	2	7	6	3	2	2	1	1	6	1	3	1	8	3	2	3	3	1	3	3	5	1	3	3	2	1	9	8	5	7	1	2	5	2	3	8	1	7	1	3	1	3	6	5	6	2	1	1	4	4	1	3	1	2	2	1	3	4	3	1	2	2	6	2	3	4	5	4	4	8	15	1	7	4
26500	-771.471435485465122	-769.975499682286568	-1.495935803178520	0.000133399298154	0.000039689170178	0.297521581654777	0.370523795591291	0	2	2	4	4	6	4	8	8	8	7	8	9	9	9	11	11	9	8	11	10	13	10	13	11	11	12	12	14	14	12	12	15	13	14	14	14	14	16	15	14	15	15	15	14	16	16	17	17	16	18	18	18	19	17	20	19	19	19	20	18	19	22	21	21	22	22	21	24	20	22	24	23	22	23	25	23	25	24	23	25	26	27	28	27	26	29	29	27	28	27	32	29	31	30	31	28	29	31	29	33	29	35	32	34	33	35	37	39	0	1	1	3	1	7	1	1	4	7	1	1	1	7	10	1	18	1	1	14	9	25	10	25	14	14	23	1	18	31	14	1	27	6	14	32	1	1	37	24	21	24	21	21	7	14	26	22	15	36	18	45	33	29	16	34	33	7	40	1	33	23	46	51	43	52	22	10	16	26	16	64	37	52	26	69	68	28	57	51	70	81	58	56	75	74	97	67	58	58	58	91	63	91	64	77	61	82	64	9	99	60	97	82	96	78	91	56	104	1	1	1	1	2	1	2	4	2	2	5	4	5	2	1	5	1	4	3	1	1	1	1	1	1	1	1	6	3	1	1	6	1	3	3	1	7	7	1	1	2	1	2	3	4	4	2	2	4	1	5	2	1	2	3	3	2	7	3	8	2	4	3	1	3	2	3	6	9	4	7	2	5	3	7	1	1	6	3	4	2	1	5	5	2	2	1	4	3	4	6	2	3	2	5	3	5	2	5	11	1	4	2	3	1	4	5	8	3
27000	-744.033486309824866	-742.566622275788518	-1.466864034036363	0.000127699336356	0.000040917122301	0.320417658135723	0.289298076825115	0	1	3	5	5	4	5	7	8	8	8	8	8	9	8	10	10	9	9	10	11	13	11	12	11	13	12	12	13	12	11	10	15	13	14	13	13	14	16	15	14	12	14	15	16	15	17	17	17	17	17	19	18	18	16	19	18	19	17	18	20	19	21	20	21	21	21	22	21	21	22	25	22	21	25	25	24	26	23	26	26	26	27	27	30	27	29	29	28	27	28	30	28	32	30	31	29	28	30	32	29	32	33	32	35	34	36	36	39	0	1	1	1	1	2	1	1	6	1	1	1	1	1	1	7	15	1	1	7	13	31	5	21	7	30	25	1	23	15	14	1	26	5	24	32	1	1	29	29	1	25	18	1	13	15	7	13	23	13	1	40	18	32	26	25	23	20	45	1	23	36	61	48	61	42	28	48	14	27	52	68	1	58	25	58	52	1	32	52	68	69	50	77	93	79	50	64	70	29	77	76	81	68	75	89	43	68	87	76	68	67	70	79	96	100	91	56	76	1	1	2	3	2	2	2	3	2	4	3	4	3	5	4	3	1	5	6	2	2	1	3	1	3	1	1	7	1	2	1	4	1	3	1	1	5	7	2	1	7	1	3	7	4	3	6	6	3	5	11	2	4	2	1	4	4	4	1	9	4	3	1	2	1	4	5	2	5	4	2	1	10	1	7	3	3	10	6	4	2	3	4	1	1	2	6	4	3	6	2	3	1	5	2	1	7	2	1	4	2	7	6	6	1	1	4	8	6
27500	-760.700308981233320	-759.162249758890312	-1.538059222342981	0.000105232835237	0.000028487761968	0.270711721339644	0.262699341750394	1	2	2	5	4	6	5	8	6	6	9	8	9	10	8	10	11	9	9	11	11	14	12	13	11	14	12	12	15	13	12	13	16	14	14	14	13	14	16	14	13	14	16	15	17	15	15	18	16	17	17	19	19	17	17	19	16	20	19	19	20	20	21	21	20	21	20	19	22	20	20	24	22	21	24	25	24	25	23	24	27	25	27	26	30	27	29	26	28	27	28	32	28	31	30	31	30	29	31	30	32	31	34	32	33	34	34	37	39	0	1	1	1	1	4	1	1	4	5	1	10	1	10	1	6	9	10	5	1	19	11	13	7	1	18	15	1	24	15	19	1	1	16	6	19	1	1	1	1	1	6	26	1	29	41	32	26	27	21	1	43	57	33	26	57	28	57	50	20	28	48	23	58	51	1	19	16	61	1	50	60	58	42	16	80	64	1	59	8	74	59	75	59	65	29	66	72	74	73	61	77	59	95	80	84	36	12	82	77	94	1	82	70	102	50	89	1	67	1	1	1	2	1	1	2	5	1	1	4	1	4	2	3	2	2	2	3	5	1	3	2	3	4	4	2	6	1	4	2	5	6	2	4	4	6	5	6	7	9	3	1	8	2	1	1	2	2	4	11	2	1	1	2	1	1	2	1	3	5	1	5	1	2	8	5	4	1	11	1	2	1	3	10	1	1	11	3	10	5	2	2	3	5	5	4	1	3	3	4	4	3	1	4	4	9	9	4	3	1	13	3	6	2	9	4	15	10
28000	-798.010341335540261	-796.591017256539430	-1.419324079000881	0.000133029759419	0.000049428952240	0.371563118324413	0.230470582490088	0	1	2	4	4	5	5	8	9	8	7	8	9	10	9	10	10	9	9	10	8	13	12	12	12	13	12	11	13	12	12	11	16	15	14	14	13	14	17	15	14	14	15	16	15	15	16	17	17	16	16	18	19	18	18	19	18	19	19	20	19	20	20	21	22	21	21	22	23	21	22	25	21	22	25	24	24	26	25	25	27	25	27	27	30	27	30	29	29	27	28	31	26	31	31	31	29	29	31	31	31	32	35	32	34	35	35	37	37	0	1	1	1	1	4	1	1	12	1	1	1	1	8	1	21	12	1	5	1	2	4	9	8	1	16	13	1	21	1	1	1	34	26	23	25	10	1	1	21	1	23	7	18	24	16	1	23	12	34	43	49	27	32	29	46	1	1	45	56	55	20	42	59	60	61	17	59	41	15	48	64	11	46	26	56	15	1	31	50	22	57	79	73	66	16	20	67	76	80	30	75	65	76	56	39	22	48	76	81	67	30	82	75	48	47	95	28	58	1	1	1	2	1	1	3	3	1	4	4	4	6	1	4	2	1	5	2	5	4	5	2	2	6	2	1	5	2	8	6	6	1	1	1	1	4	7	7	3	8	1	5	5	1	2	7	2	6	1	1	1	3	3	3	2	7	9	2	1	1	4	2	1	2	2	5	1	4	5	3	2	7	2	5	2	8	15	7	5	6	3	1	4	5	9	10	4	2	1	8	4	2	4	6	6	7	5	3	1	5	8	4	4	7	10	2	13	8
28500	-773.925697627326258	-772.453205860926346	-1.472491766399866	0.000112713772095	0.000035574999753	0.315622475338252	0.266546523791924	1	2	2	4	5	6	6	9	8	5	8	6	9	10	7	11	11	9	7	9	11	13	11	12	11	12	12	10	14	13	13	12	15	15	14	14	12	14	17	13	14	15	15	15	17	15	16	18	15	15	17	18	18	18	18	20	20	20	18	18	20	20	21	21	21	19	21	21	24	22	22	24	21	22	25	22	21	26	24	25	26	27	26	27	30	27	28	28	28	27	28	31	29	29	30	29	29	29	32	31	33	31	33	33	34	35	35	38	40	0	1	1	1	1	1	1	1	7	1	5	1	1	1	10	1	14	10	1	19	8	28	12	28	1	11	7	10	1	15	1	1	28	7	32	40	9	1	49	11	1	17	31	38	30	11	1	18	1	40	31	23	37	1	11	5	25	1	44	33	52	20	66	34	3	31	31	33	52	46	1	34	36	34	74	66	22	1	64	64	45	50	56	61	87	41	79	31	81	62	65	96	64	79	1	76	63	64	94	51	31	68	99	56	77	56	86	70	72	1	1	1	2	2	3	2	4	2	1	2	2	4	4	1	4	1	3	3	1	1	2	2	1	6	2	3	3	7	3	7	6	4	4	1	1	2	6	2	3	6	2	1	1	2	5	8	4	7	2	2	3	4	7	4	6	5	11	1	1	1	5	1	5	10	2	5	3	3	4	9	4	4	3	2	1	3	14	2	2	5	5	4	4	1	6	2	8	2	4	3	2	5	2	11	5	4	4	2	8	9	6	1	5	6	6	4	5	7
29000	-720.445303305677839	-718.950042617512395	-1.495260688165413	0.000115482989036	0.000034414576454	0.298005591487117	0.294600551744025	1	2	3	4	3	5	5	8	9	8	7	8	9	8	9	9	10	9	9	7	10	13	10	11	11	12	12	11	15	13	13	12	14	14	14	14	13	15	16	15	14	16	15	15	16	16	16	17	16	17	16	18	18	19	17	19	19	20	18	21	17	21	22	21	20	20	21	21	24	21	23	22	22	22	24	25	25	24	24	25	24	26	27	27	30	27	29	30	29	27	28	31	27	30	31	32	29	28	32	31	32	31	34	32	35	33	35	38	40	0	1	1	1	1	1	1	1	8	1	1	1	20	1	6	1	8	6	5	1	11	6	1	14	1	13	13	7	26	19	25	1	26	13	23	21	1	1	22	30	1	12	21	1	15	30	1	1	37	45	41	37	42	1	26	33	30	1	28	1	37	59	7	57	59	54	48	48	74	11	51	65	11	11	22	23	54	1	72	67	72	51	76	48	12	30	93	74	36	14	77	84	54	54	1	32	74	56	88	90	64	10	99	74	99	74	89	76	107	1	1	1	2	1	2	2	4	1	5	3	4	1	4	2	5	1	2	3	2	2	4	4	1	6	1	1	2	2	2	1	6	1	3	2	2	7	6	1	2	6	2	2	5	2	2	7	7	1	1	1	3	1	8	3	2	3	11	3	7	2	2	8	1	1	1	2	1	1	6	3	1	6	8	6	9	3	13	1	2	1	4	1	4	10	6	1	4	8	8	2	2	4	5	15	6	4	5	1	3	5	10	1	5	1	5	4	7	3
29500	-787.315224632834997	-785.812506416510814	-1.502718216324201	0.000160200626179	0.000046901443561	0.292766917829350	0.370921145926184	1	2	2	4	5	6	5	8	7	7	9	8	10	9	7	10	10	9	9	10	11	12	11	13	11	14	12	12	15	13	11	12	15	14	14	14	12	13	16	15	15	15	14	16	16	16	14	17	18	17	16	19	18	19	16	19	19	18	18	20	19	20	21	20	21	21	22	19	24	21	22	24	22	23	24	26	24	25	23	26	25	25	28	25	27	28	29	27	28	27	28	30	27	30	30	31	28	29	31	31	32	31	34	32	34	34	35	38	39	0	1	1	3	1	1	1	1	4	1	8	7	1	3	1	7	9	1	1	11	14	14	5	12	11	1	23	7	23	1	7	25	12	28	28	38	1	1	13	1	22	25	37	21	34	19	31	30	51	51	18	45	30	43	27	32	46	1	24	32	18	44	33	50	61	64	23	37	67	55	63	17	57	63	60	66	21	1	60	71	60	67	59	60	72	93	42	79	79	84	85	93	57	60	1	21	61	83	77	95	90	67	89	85	88	87	66	106	104	1	1	1	1	2	2	2	4	1	2	1	2	4	3	3	2	1	5	4	1	1	1	3	3	2	7	1	4	1	7	3	1	3	1	1	1	6	6	3	7	1	2	1	3	1	4	3	3	1	1	4	2	2	3	1	4	2	9	2	4	4	3	5	1	1	1	7	3	1	2	1	8	2	2	1	2	5	12	1	2	2	1	3	2	2	1	8	2	3	1	1	1	6	5	12	9	4	1	2	1	2	5	3	3	3	4	7	2	4
30000	-762.191543791255526	-760.719560731938373	-1.471983059317203	0.000133205020559	0.000042099173270	0.316047946943031	0.291747728586598	1	2	2	3	4	5	3	8	8	7	7	8	10	9	8	8	11	8	9	10	10	12	11	12	11	14	11	11	14	14	13	12	16	14	14	13	13	14	16	15	14	14	15	15	15	16	16	18	18	17	15	18	17	19	18	20	19	19	18	20	19	19	22	21	21	20	21	21	23	22	23	24	22	23	24	25	24	23	25	25	26	25	28	27	29	28	30	30	27	27	27	32	29	32	30	31	30	29	31	31	32	30	35	32	34	35	35	37	39	0	1	1	1	1	4	1	6	4	1	1	1	1	1	7	7	11	7	1	16	6	18	18	15	1	20	16	9	14	5	24	1	1	16	1	32	1	1	42	18	36	1	13	24	29	30	34	30	14	20	14	47	23	1	30	45	16	1	46	48	9	31	29	37	54	6	17	14	51	49	19	70	11	62	24	69	32	62	57	65	31	57	57	61	89	65	86	83	13	82	68	97	75	88	42	82	83	51	63	89	79	67	101	75	90	68	92	104	95	1	1	1	1	1	1	1	1	3	4	3	3	5	4	2	3	2	2	3	1	2	2	2	2	6	2	2	2	2	6	1	5	8	3	6	1	4	6	1	4	1	6	2	2	1	1	1	2	4	3	2	1	2	9	2	2	5	10	1	1	6	4	4	4	1	9	5	6	4	2	6	1	7	2	6	1	6	2	3	1	6	3	6	4	1	3	1	2	9	1	4	1	2	1	7	2	1	7	5	3	4	3	2	3	3	10	2	1	5
30500	-769.689052833214873	-768.280876069414148	-1.408176763800747	0.000121653818508	0.000047183016472	0.387846571937048	0.295213903921965	1	2	3	4	5	5	6	8	7	6	9	8	7	10	8	7	10	10	9	10	10	14	11	13	11	13	11	12	12	13	11	13	15	14	15	14	13	15	16	13	14	14	15	15	17	16	17	18	18	16	17	18	18	19	16	19	17	20	18	20	19	20	20	19	22	21	22	21	24	21	23	24	23	21	25	26	25	24	22	26	25	25	27	28	29	27	28	29	27	26	29	31	28	31	31	31	31	29	32	29	32	30	33	33	34	35	34	38	39	0	1	1	1	1	2	1	1	7	1	5	1	1	7	1	1	5	13	5	1	4	10	19	27	18	13	1	1	18	31	11	20	26	15	5	40	12	1	32	27	31	25	20	1	21	20	11	15	20	16	12	51	55	24	9	45	39	1	40	20	45	55	7	16	64	55	74	11	36	42	64	45	61	61	60	70	64	68	64	54	21	36	55	70	70	74	63	79	59	47	50	76	90	88	62	100	88	56	79	90	85	63	95	68	87	62	96	68	106	1	1	1	1	1	1	2	4	1	2	2	4	2	2	3	4	3	2	2	4	3	3	1	1	1	2	5	6	1	1	1	2	1	4	7	1	2	6	2	1	2	1	3	6	3	2	3	5	4	5	3	1	1	2	5	1	1	8	2	4	1	2	7	7	1	2	1	7	5	5	3	3	2	1	3	2	4	2	2	4	8	6	6	3	3	2	5	3	5	4	7	2	2	2	5	1	1	3	4	1	1	4	1	5	3	7	1	9	2
31000	-753.524213419474904	-752.078721551794501	-1.445491867680398	0.000093727099039	0.000031929540726	0.340664984336622	0.339864494878129	0	2	2	4	4	6	5	7	6	7	9	8	9	10	9	10	10	10	9	10	11	13	10	11	10	13	12	11	15	13	11	13	15	15	13	15	11	15	15	14	12	14	16	12	16	17	15	17	17	17	17	18	19	19	17	19	18	18	19	20	19	20	21	21	19	21	21	22	23	21	23	23	23	22	25	24	23	25	24	25	26	27	28	26	28	26	28	28	28	28	28	30	28	29	30	31	31	29	32	30	32	31	33	30	34	34	34	37	38	0	1	1	2	1	1	1	4	5	1	1	6	1	9	10	1	7	5	1	9	13	15	6	12	1	23	15	1	40	9	10	13	1	10	1	30	18	1	21	30	16	26	38	1	30	40	24	36	24	47	21	29	40	6	15	22	32	30	57	7	11	65	43	36	32	14	50	58	48	22	54	28	55	62	67	67	59	17	63	77	64	58	80	77	65	80	79	70	64	67	75	62	82	79	62	95	38	82	88	75	88	73	89	81	83	102	34	106	66	1	1	1	1	2	3	3	2	1	4	4	2	4	3	1	5	2	4	4	2	1	1	2	2	4	2	2	5	1	4	3	3	8	4	6	2	1	7	2	1	1	1	1	5	2	2	2	1	2	1	4	1	3	4	3	2	2	2	1	8	6	1	2	3	2	5	2	2	3	4	1	6	3	1	3	1	2	7	2	1	3	3	2	1	4	1	2	4	4	3	2	3	1	4	5	1	7	1	2	2	3	5	2	1	3	2	8	2	9
31500	-764.613155595908097	-763.131158957832554	-1.481996638075600	0.000191622327529	0.000059008984422	0.307944200357934	0.360320205841695	1	2	2	4	4	6	5	7	8	7	7	7	9	9	8	10	11	9	9	11	11	13	10	13	10	14	12	11	12	11	13	11	15	14	12	14	12	15	16	14	15	15	14	15	17	17	16	18	16	16	16	17	18	18	17	19	19	20	18	19	19	20	22	21	21	21	22	22	24	20	22	24	22	23	25	25	24	25	24	25	27	26	26	26	29	28	28	30	26	26	28	32	29	32	29	30	31	29	31	30	33	31	34	32	34	34	34	36	39	0	1	1	1	1	4	1	1	5	1	5	1	1	1	1	1	7	1	8	1	2	2	14	27	15	27	6	1	23	11	17	1	37	16	25	10	11	22	34	29	43	6	16	1	26	14	34	15	27	28	12	44	16	22	1	25	26	20	46	49	45	48	70	30	56	46	30	27	68	56	20	63	61	48	11	40	22	57	48	68	80	67	58	19	89	71	90	56	72	73	79	79	89	72	17	83	88	90	55	91	83	95	64	86	98	102	87	106	62	1	1	1	1	2	1	2	3	3	3	2	3	4	3	3	4	3	4	1	5	5	5	1	1	1	1	3	4	1	2	1	5	2	2	1	4	2	2	1	1	1	5	2	7	2	3	1	6	3	3	5	1	4	2	8	5	3	5	1	2	1	1	1	5	1	2	6	7	1	1	5	1	3	2	9	5	6	4	3	2	1	3	4	6	1	3	1	5	1	1	2	3	2	4	8	2	1	1	4	2	3	1	6	2	2	1	3	1	8
