step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
24500	-902.124583157720281	-908.980071108679681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540634679446330	0	2	4	2	6	6	9	7	6	8	11	8	10	10	11	13	14	15	14	16	16	17	18	21	20	21	23	19	25	24	26	26	25	28	26	27	26	28	29	28	30	29	30	30	32	32	33	33	31	33	34	33	36	34	36	36	36	38	33	36	36	38	39	38	40	40	40	39	38	42	40	40	40	40	39	40	38	42	41	42	40	41	42	44	41	41	44	43	46	42	42	44	44	43	43	45	47	47	46	49	0	1	2	1	3	3	12	6	3	0	14	6	9	1	8	14	15	0	14	18	17	11	0	18	21	23	28	22	30	27	33	30	0	0	33	33	30	0	34	31	0	40	36	42	0	49	41	34	40	41	59	42	47	32	0	51	39	60	0	59	47	45	64	0	61	50	58	53	51	72	43	69	0	62	48	62	60	71	68	73	64	63	54	73	58	68	95	68	73	0	74	0	80	69	0	54	0	93	80	74	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	3	1	1	2	1	1	2	2	2	1	1	2	3	1	1	1	1	5	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	3	1	1	1	1	4	1	5	1	1	2	3
25000	-507.343620803400654	-514.199108754360054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734232415619604	0	2	4	4	6	6	7	8	7	11	9	9	10	11	12	14	12	15	14	15	16	18	18	20	21	20	22	21	24	23	27	25	24	27	27	28	28	27	28	28	29	29	31	30	31	31	33	33	30	33	34	33	34	34	36	37	37	38	37	37	38	39	40	38	39	39	40	39	37	40	41	39	39	40	39	41	39	41	43	40	40	42	42	44	42	41	42	44	44	43	43	44	45	43	45	45	47	46	48	48	0	1	2	2	4	4	6	5	2	0	7	7	8	12	7	11	11	0	17	15	18	20	0	17	24	22	25	15	25	26	33	30	0	0	30	33	38	0	32	35	0	31	38	31	0	42	45	34	37	41	47	41	46	52	0	54	48	48	0	54	59	34	62	0	61	59	53	59	50	60	70	64	0	58	48	58	59	77	73	57	77	70	74	76	68	73	71	70	73	0	63	0	78	76	0	94	0	92	84	83	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	4	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	3	1	1	1	2	1	1	1	1	2	2	1	2	1	5	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	2	2
25500	-537.163657498788211	-544.019145449747612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665999163987343	0	2	4	3	7	6	10	7	6	10	11	9	11	11	12	13	13	14	13	15	17	16	19	19	20	20	22	22	25	24	27	26	25	27	28	27	27	27	29	28	28	28	30	30	32	31	33	33	32	33	32	34	34	35	36	37	37	39	37	37	35	39	39	37	40	40	40	39	38	41	40	39	40	40	38	40	39	41	41	43	41	42	43	41	42	41	44	44	46	43	42	43	44	43	42	45	47	48	47	49	0	1	2	1	3	1	12	9	2	0	10	5	6	8	7	11	6	0	10	19	18	16	0	17	22	22	26	25	28	28	33	27	0	0	29	27	33	0	33	33	0	29	42	39	0	34	46	34	35	36	29	45	51	48	0	39	51	48	0	61	44	54	60	0	62	57	64	47	55	50	55	47	0	64	57	69	69	65	72	79	54	78	79	49	76	73	73	71	87	0	66	0	92	65	0	92	0	86	93	99	1	1	1	2	2	3	1	1	3	1	1	1	2	2	1	1	4	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	1	1	1	1	2	1	3	2	3	4	1	1	1	1	5	5	3	1	1	2	1	1	1	1	1	1	3	1	3	2	3	1	1	1	1	1	1	1	2	4	1	1	4	1	1	2	2	1	1	1	1	1	2	1	1	1	4	1	1
26000	-639.855606020187224	-646.711093971146624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682819617103967	1	3	5	4	6	7	8	8	6	11	10	10	11	10	12	14	13	15	15	15	17	17	19	20	21	21	23	22	26	24	27	24	25	28	28	28	26	27	26	28	30	29	30	29	31	32	33	34	32	32	34	33	36	34	35	36	35	38	35	37	37	39	40	38	39	38	41	40	37	41	39	39	40	41	40	40	39	40	42	41	39	41	43	44	41	41	43	43	44	43	42	43	44	44	44	45	47	48	47	49	0	1	2	1	4	3	5	5	4	0	9	7	11	7	12	14	10	0	17	14	19	18	0	17	23	24	25	20	30	19	33	28	0	0	39	24	33	0	26	33	0	35	28	34	0	36	50	37	41	41	49	41	47	50	0	48	48	59	0	51	47	64	62	0	69	61	68	62	50	77	54	49	0	76	64	58	60	60	86	71	48	71	67	91	61	77	62	67	86	0	67	0	90	56	0	92	0	99	94	92	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	4	1	3	2	1	1	1	1	5	1	1	2	2	1	1	4	1	1	1	1	6	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2
26500	-480.768816700742377	-487.624304651701777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.883872889562272	1	2	4	3	7	5	8	8	8	11	11	10	10	10	13	13	13	15	14	15	16	17	18	20	20	20	22	21	25	24	28	25	26	27	26	27	27	28	28	28	30	28	31	29	32	31	33	33	31	32	35	33	36	34	36	35	36	38	33	37	37	37	39	37	39	39	40	40	38	40	41	39	38	40	36	38	39	41	43	42	40	42	41	42	41	42	44	44	42	43	43	44	44	45	43	45	48	47	46	47	0	1	4	2	6	3	5	6	6	0	14	7	8	8	11	14	10	0	10	17	19	20	0	17	21	22	25	26	30	24	37	30	0	0	29	32	29	0	34	33	0	35	41	34	0	44	31	26	31	41	43	49	54	47	0	48	48	64	0	75	75	39	69	0	61	75	66	58	55	69	69	69	0	64	56	75	62	69	83	74	66	78	67	68	81	57	77	80	73	0	83	0	85	79	0	80	0	96	80	87	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	2	2
27000	-748.628638807875291	-755.484126758834691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871632988455267	1	2	4	3	5	5	10	8	7	11	11	8	10	9	12	13	13	15	15	15	16	16	18	20	20	21	21	21	25	24	27	26	25	29	29	28	27	26	28	27	29	29	31	31	32	31	34	33	31	33	35	34	36	34	36	36	36	39	37	36	38	38	38	37	39	39	39	39	38	41	40	39	39	40	39	40	37	41	42	42	41	39	42	45	41	40	43	44	45	44	43	42	44	43	43	45	47	47	47	49	0	1	2	1	4	4	12	4	2	0	7	5	14	6	10	13	10	0	17	16	17	16	0	21	23	25	25	23	27	28	33	30	0	0	37	31	38	0	30	29	0	37	34	41	0	41	41	34	42	46	52	31	54	46	0	50	43	62	0	52	56	53	59	0	53	77	47	69	56	68	69	56	0	66	64	61	50	57	70	85	59	55	69	94	65	49	79	95	67	0	80	0	83	73	0	87	0	96	81	93	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	2
27500	-459.845309960751308	-466.700797911710708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791208528635775	-1	3	5	1	6	7	9	7	8	11	10	9	8	9	11	13	12	15	14	15	16	17	18	20	20	19	23	20	23	24	26	24	24	28	29	27	27	28	29	27	30	27	30	29	31	32	33	33	30	33	35	33	35	33	36	36	36	38	36	36	35	38	39	37	38	40	40	37	39	42	38	38	39	40	39	40	40	42	42	42	40	41	42	44	41	41	43	43	43	44	42	42	44	44	43	45	44	46	48	49	0	4	2	1	3	3	6	3	5	0	8	3	6	6	8	11	10	0	10	17	19	21	0	20	23	22	25	23	24	25	33	27	0	0	42	31	33	0	27	30	0	30	35	40	0	35	46	34	44	41	54	49	52	44	0	53	48	51	0	52	52	51	55	0	64	65	65	51	55	55	19	59	0	64	64	73	58	66	82	68	58	68	66	87	63	73	76	70	66	0	76	0	85	83	0	66	0	84	95	99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	7	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
28000	-532.566258661712027	-539.421746612671427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796156082243421	0	2	4	4	6	7	10	8	5	10	10	9	8	8	10	13	14	15	15	15	17	17	18	19	21	20	22	22	25	24	27	25	26	29	29	24	28	27	28	29	28	29	31	30	31	31	33	33	32	32	34	34	35	34	36	34	36	39	35	36	37	38	39	38	38	38	39	39	37	41	40	39	39	39	40	38	40	40	42	42	41	41	42	44	41	42	43	42	43	44	43	43	44	45	44	44	47	48	47	49	0	1	1	2	9	5	12	5	2	0	13	5	5	6	14	15	10	0	10	10	17	17	0	21	24	23	24	26	36	28	33	28	0	0	31	28	38	0	30	33	0	29	40	31	0	34	35	45	38	29	43	50	49	50	0	47	34	59	0	51	55	53	62	0	60	55	66	62	55	69	66	54	0	48	62	59	64	76	81	71	58	72	81	91	72	73	71	81	57	0	63	0	76	76	0	79	0	99	96	91	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	3	1	3	1	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	3	3	1	1	1	1	1	2
28500	-408.516752161831107	-415.372240112790507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698835264686219	0	2	4	3	6	6	8	8	8	10	10	9	10	8	11	14	14	15	14	15	16	17	19	20	21	21	23	21	25	24	26	24	25	29	26	28	27	28	28	28	30	29	30	30	30	31	33	32	32	34	34	34	35	34	33	37	36	38	36	36	36	39	40	38	39	39	41	38	38	41	38	39	38	40	40	40	38	42	42	42	40	42	43	42	41	41	41	43	46	41	41	44	45	44	43	46	47	46	48	49	0	1	2	1	3	3	6	6	5	0	12	5	14	5	14	15	10	0	10	15	9	18	0	17	23	17	26	22	27	26	33	26	0	0	32	31	29	0	29	33	0	38	36	40	0	42	46	34	46	26	55	31	55	48	0	61	48	59	0	52	53	58	48	0	64	60	58	61	60	55	53	56	0	64	58	71	60	69	90	87	69	85	79	76	65	73	62	56	73	0	81	0	94	70	0	83	0	88	97	99	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	3	2	5	1	1	2	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	3	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	4	1	1	1	1	1	1	1	1	1	1	1
29000	-452.526410667306550	-459.381898618265950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792235263165935	0	2	5	4	7	5	10	8	7	11	9	9	11	9	13	13	13	14	14	15	17	17	18	20	20	20	22	22	25	24	27	25	25	28	28	28	27	28	27	29	28	29	29	31	30	31	33	32	31	33	34	32	36	34	36	37	35	37	35	37	37	38	39	37	39	38	40	39	38	40	40	40	40	39	40	40	39	42	42	43	41	39	42	44	41	42	44	43	42	41	42	43	44	43	44	45	46	47	47	49	0	1	2	2	3	1	5	6	6	0	5	5	5	9	10	13	10	0	10	17	20	18	0	21	23	23	25	24	30	28	33	24	0	0	37	39	32	0	32	34	0	39	37	41	0	37	46	34	34	29	49	45	57	47	0	59	48	29	0	57	57	64	69	0	64	55	69	60	55	69	66	55	0	64	64	77	60	81	71	85	72	56	70	92	59	73	89	78	73	0	71	0	89	62	0	94	0	95	96	98	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
29500	-408.260756777804829	-415.116244728764229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858686875566054	0	2	5	4	6	6	9	8	7	9	9	8	11	11	12	14	13	16	15	14	16	17	18	20	20	20	22	21	25	25	27	24	25	29	29	28	27	28	27	28	30	30	30	31	32	30	33	33	31	34	34	34	35	35	36	36	35	38	37	37	37	38	40	36	40	39	41	38	38	39	40	38	39	40	37	40	39	41	43	40	40	42	42	45	42	42	43	43	45	44	43	42	43	44	44	45	47	46	47	50	0	1	4	1	4	4	5	6	5	0	9	6	7	10	9	14	14	0	17	15	10	16	0	19	23	22	24	24	26	32	33	25	0	0	39	31	33	0	30	37	0	38	35	34	0	38	45	35	46	41	44	49	48	52	0	53	48	64	0	56	51	54	75	0	55	69	81	60	50	50	69	56	0	64	64	60	59	73	85	73	70	71	62	90	70	77	86	81	77	0	71	0	62	85	0	82	0	90	89	97	1	1	1	3	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1
30000	-542.838516014367542	-549.694003965326942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798631877807095	1	2	5	3	7	6	10	7	7	11	9	9	11	10	13	13	13	16	14	15	16	18	18	20	21	19	22	20	23	24	27	26	24	27	29	28	27	28	28	29	29	29	30	30	32	30	33	34	31	34	35	32	34	34	35	36	36	38	36	37	37	38	40	38	39	39	41	38	39	40	40	38	38	40	39	40	40	40	42	42	40	42	42	44	41	40	43	43	46	43	43	43	43	44	44	44	47	47	45	46	0	1	4	1	4	3	11	3	3	0	8	5	8	8	10	13	3	0	17	17	16	21	0	17	26	23	24	21	24	27	33	33	0	0	34	31	33	0	31	38	0	37	38	31	0	36	49	47	31	41	48	46	42	45	0	51	48	59	0	55	51	61	73	0	44	58	69	47	60	69	69	57	0	64	61	62	61	61	55	64	75	85	74	71	86	73	67	76	73	0	71	0	79	93	0	63	0	99	79	94	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1
30500	-552.884045867812688	-559.739533818772088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735754770445711	0	3	4	4	6	6	8	8	7	10	9	10	10	11	11	12	12	13	13	15	16	17	19	21	20	20	23	20	26	24	26	25	26	29	29	27	28	28	28	29	30	30	31	31	32	30	33	33	31	32	32	34	35	34	36	35	36	39	37	37	38	38	38	37	39	39	39	37	38	40	40	39	39	40	39	41	40	42	43	42	40	41	43	44	41	41	43	42	45	44	40	44	44	45	45	45	46	47	48	49	0	1	1	2	3	3	5	9	6	0	9	11	3	8	7	14	10	0	17	12	18	17	0	21	9	22	22	22	30	28	24	27	0	0	33	31	28	0	29	28	0	36	41	32	0	39	50	23	38	41	44	45	47	45	0	47	48	68	0	57	57	57	53	0	64	59	64	53	55	69	69	48	0	64	54	67	56	73	70	77	75	72	85	67	66	73	86	75	86	0	63	0	87	77	0	80	0	94	90	99	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	7	1	2	2	1	1	2	1	1	1	1	1	3	1	1	5	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1
31000	-547.963500484646147	-554.818988435605547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.776125076830406	-1	2	4	3	5	6	7	7	7	10	10	10	11	8	11	13	13	15	15	15	16	18	17	19	18	21	23	21	25	25	28	26	25	28	28	27	26	25	28	26	29	29	30	31	31	31	33	33	31	34	34	34	34	34	37	36	36	38	36	37	37	39	40	37	40	39	39	39	38	41	40	39	39	40	38	40	39	40	41	42	37	41	43	45	42	42	43	44	45	43	42	43	44	45	44	45	47	48	47	49	0	1	2	2	4	5	5	3	5	0	3	7	8	5	11	13	15	0	10	17	17	18	0	17	18	24	25	25	27	27	33	27	0	0	37	33	29	0	32	33	0	34	34	39	0	40	46	34	42	49	43	43	46	31	0	47	52	51	0	59	50	58	77	0	77	75	60	69	55	61	69	55	0	66	64	81	60	53	66	78	59	52	86	91	74	73	86	85	82	0	76	0	70	86	0	87	0	89	84	97	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1
31500	-405.367724505972490	-412.223212456931890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791442760739273	-1	1	4	4	6	6	10	6	8	10	9	9	10	11	11	13	12	14	14	16	16	17	19	20	21	21	23	21	25	24	26	25	24	29	27	27	26	27	28	28	29	28	30	29	31	31	33	33	30	33	34	34	36	34	37	36	35	38	36	36	38	38	39	38	39	39	40	39	38	41	40	39	38	41	38	41	40	41	42	42	40	40	41	44	40	41	44	44	44	43	41	42	45	44	43	45	48	47	45	47	0	1	1	2	3	4	12	3	4	0	5	5	9	12	12	13	10	0	17	17	18	19	0	22	23	22	26	22	33	27	33	27	0	0	29	31	32	0	31	36	0	36	42	35	0	41	35	34	44	41	48	47	48	43	0	45	48	59	0	52	59	48	55	0	62	55	59	75	55	69	69	75	0	58	48	67	61	85	81	60	65	55	65	90	58	85	83	83	57	0	47	0	94	74	0	88	0	70	94	88	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	5	1	3	1	1	1	1	1	1	3	1	1
32000	-477.948891802436833	-484.804379753396233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691598341704924	-1	3	4	4	6	6	10	7	8	10	10	8	11	8	11	13	13	15	14	15	17	18	17	21	20	21	23	19	25	24	27	25	25	29	29	28	27	26	29	28	28	28	30	30	31	31	33	33	32	33	35	34	34	34	36	36	36	39	37	36	38	38	37	37	40	39	40	40	38	42	40	38	39	39	39	41	40	39	42	43	40	42	43	44	41	41	43	43	45	44	41	44	44	44	44	46	45	45	45	47	0	1	2	2	4	4	9	2	2	0	4	5	8	6	7	8	10	0	9	19	18	18	0	17	28	25	24	23	25	26	33	30	0	0	41	31	29	0	30	31	0	37	35	29	0	31	49	34	33	33	48	34	50	37	0	51	51	63	0	51	56	60	54	0	57	55	61	64	55	55	55	57	0	64	60	78	73	51	67	91	74	68	65	79	62	77	85	81	86	0	66	0	82	70	0	98	0	58	85	83	1	2	1	1	1	1	1	2	3	1	2	1	2	1	1	2	3	1	3	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	4	6	1	4	1	4	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	4	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2
32500	-643.582382611759272	-650.437870562718672	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703744788446902	0	2	4	4	6	6	8	7	7	10	10	9	10	10	12	13	13	16	15	16	17	17	19	20	20	20	22	21	26	24	27	25	24	29	28	27	26	27	28	28	28	28	31	30	29	30	34	32	30	33	34	32	36	34	36	35	35	37	37	36	37	38	39	36	40	39	41	38	38	41	41	38	37	39	38	40	36	42	42	43	40	40	41	43	42	41	43	43	46	43	41	43	44	45	44	45	47	46	46	50	0	1	2	2	3	3	5	4	4	0	9	7	6	7	13	3	10	0	10	15	16	19	0	17	21	18	26	23	33	26	33	25	0	0	36	37	28	0	30	38	0	37	39	40	0	29	48	34	29	41	46	42	51	46	0	50	6	48	0	44	57	48	68	0	72	68	74	77	53	50	68	58	0	61	64	59	52	71	62	65	73	66	82	60	65	73	67	91	86	0	81	0	84	88	0	53	0	82	86	94	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	2	2	1	1	1	3	2	2	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	4	2	2	1	2	1	1	9	3	1	3	1	2	1	1	1	1	1	1	1	4	3	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	3
33000	-623.967451470557421	-630.822939421516821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637007735659040	1	3	5	3	6	7	9	7	7	11	10	8	11	9	12	13	13	15	15	15	15	17	18	21	20	20	22	22	26	24	27	25	25	28	28	28	28	27	29	28	29	29	30	30	31	32	34	31	32	32	34	32	35	35	36	35	36	38	37	37	37	38	39	37	40	40	39	40	38	39	40	39	40	40	40	41	39	41	42	42	38	42	42	44	41	41	43	43	46	43	42	43	45	44	42	44	47	47	48	50	0	1	4	1	2	5	12	5	3	0	3	5	9	6	7	15	10	0	17	13	17	20	0	17	19	20	22	26	24	27	33	30	0	0	33	33	29	0	30	29	0	30	40	37	0	42	48	37	42	41	44	44	29	47	0	44	30	40	0	54	31	34	69	0	81	63	59	53	55	61	70	69	0	58	62	77	64	72	66	71	64	73	69	91	63	67	95	86	57	0	75	0	90	95	0	88	0	76	89	94	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	4	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	5	1	1	2	5	3	1	1	4	5	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	8	1	1	1	1	1	1	1	1	3	2	2
