step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
25500	-572.370921520649972	-570.488404292703876	-1.882517227946041	0.000264084247106	0.000041969763339	0.158925660274398	0.548658636675499	0	4	6	3	4	5	9	9	12	11	10	11	9	14	13	12	13	13	12	14	14	15	15	14	15	14	15	14	14	17	16	15	15	17	17	18	17	18	15	16	16	16	17	17	17	19	16	18	18	18	20	19	17	17	18	17	19	18	19	21	18	21	21	20	21	21	19	20	23	22	22	21	21	22	22	23	24	23	25	24	23	24	26	24	25	25	26	24	27	27	26	25	25	28	27	26	28	27	28	29	32	31	30	32	33	34	32	34	34	34	36	35	0	1	1	1	4	2	2	6	3	13	4	8	6	10	2	7	12	12	8	19	8	7	14	16	19	17	12	8	17	15	12	26	15	19	16	44	27	27	21	29	15	19	24	33	42	35	25	23	56	17	46	56	33	29	40	0	48	56	30	64	0	14	46	36	35	0	7	22	65	56	68	37	40	68	47	0	60	43	27	36	58	78	65	74	37	81	63	62	80	86	81	44	60	82	65	92	85	34	74	88	103	60	99	70	101	100	103	105	95	102	102	109	1	2	3	1	1	1	2	1	4	1	3	1	1	2	4	1	1	1	1	1	2	3	1	1	2	1	2	3	1	1	2	1	1	2	3	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	2	2	1	3	1	1	3	5	3	1	1	2	2	3	1	3	1	2	1	2	3	3	2	3	1	2	5	3	2	1	5	1	4	1	2	1	1	4	1	2	1
26000	-550.091527636390310	-547.754059481149739	-2.337468155240577	0.000214117840118	0.000021264363754	0.099311499416592	0.634192718851191	-1	2	5	4	3	6	9	8	11	11	10	12	11	14	14	12	12	14	13	13	12	14	14	13	16	13	15	14	15	15	16	17	14	16	17	18	17	16	15	17	14	16	17	17	17	19	17	17	18	17	18	18	17	17	17	19	20	18	18	20	19	19	22	20	22	21	21	22	24	22	21	22	24	22	21	22	23	23	26	23	24	24	25	24	25	25	27	24	25	25	26	24	26	27	26	27	29	25	28	30	31	32	32	33	33	33	33	34	34	34	37	33	0	1	2	1	2	4	3	3	11	11	5	11	7	21	21	8	7	10	12	21	11	20	21	13	29	13	26	16	9	15	23	14	24	39	23	42	13	19	13	31	20	18	20	30	9	47	41	26	25	25	30	37	33	23	39	0	50	27	30	55	0	21	57	58	47	0	37	46	72	61	62	66	29	35	56	0	67	34	82	58	70	63	38	74	57	80	89	30	67	78	84	36	71	93	82	83	87	49	85	93	99	70	93	103	103	93	102	102	87	106	108	95	1	1	3	2	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	3	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	5	2	1	1	1	3	1	3	1	1	4	1	2	1	1	4	1	1	1	3	3	1	1	1	1	2	1	2	1	5	3	1	1	3	1	1	3	1	1	4
26500	-598.657065066951532	-596.852872184752073	-1.804192882199493	0.000192058731191	0.000033724599209	0.175595241099822	0.553044000965831	0	3	6	2	3	7	9	8	12	9	10	11	10	13	14	12	12	13	12	15	13	15	14	15	15	14	15	15	15	17	15	16	15	17	15	17	16	17	15	16	14	16	17	17	17	17	18	16	17	18	19	17	17	18	18	16	19	18	18	19	19	21	21	20	22	21	21	20	24	21	21	21	23	20	22	22	23	23	25	23	25	23	26	23	24	24	27	23	25	24	26	25	26	28	26	25	27	29	29	29	31	30	30	33	34	32	32	33	33	34	35	34	0	1	1	1	4	4	3	3	13	3	5	2	8	10	9	13	6	10	11	18	17	17	17	16	17	21	21	19	19	31	18	21	21	24	21	22	23	19	6	27	12	23	35	24	12	16	33	18	26	17	26	15	9	7	15	0	45	40	48	38	0	45	30	34	32	0	49	29	25	7	26	30	74	45	47	0	75	54	84	57	49	65	49	65	65	75	71	62	88	73	96	57	75	66	34	69	88	90	79	93	83	73	87	103	79	90	102	100	100	102	108	102	1	1	3	1	1	2	2	1	1	1	3	4	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	2	1	1	1	3	2	2	1	2	3	2	2	2	3	2	1	2	1	1	1	1	2	1	1	3	1	2	2	4	5	4	1	1	1	2	1	1	2	1	1	4	1	4	1	1	1	3	2	1	1	1	3	2	2	5	1	3	2	1	1	2	3	2	2	3	5	1	1	2	2	1	3
27000	-572.590107273547460	-570.640150926037791	-1.949956347509622	0.000158444721439	0.000023244448080	0.146703833795148	0.535315858589037	0	2	5	2	3	6	8	8	10	10	10	12	10	13	13	12	13	13	12	12	14	15	15	14	16	13	14	14	16	15	14	17	14	16	14	19	16	16	15	15	14	15	17	17	17	19	17	17	16	17	19	19	17	17	17	17	19	18	19	19	19	19	21	19	21	22	21	22	23	23	22	21	24	21	22	21	23	24	24	25	24	25	25	25	24	26	24	23	26	26	24	25	26	28	27	25	29	29	29	27	31	31	31	31	34	33	33	35	34	34	35	35	0	1	5	1	4	2	6	6	8	4	6	10	1	11	13	8	10	12	9	11	20	18	20	19	31	11	11	20	42	10	16	17	16	41	12	55	27	27	24	18	13	9	28	39	15	5	40	38	41	41	45	27	19	21	20	0	48	14	47	40	0	55	36	54	19	0	50	59	29	76	43	49	20	52	67	0	55	48	43	69	71	78	47	88	43	96	68	48	78	83	30	69	56	90	82	67	78	81	93	92	98	98	95	89	95	104	89	102	49	103	106	70	1	1	1	1	1	2	1	1	1	4	2	1	3	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	3	2	1	3	8	1	1	1	2	1	3	2	1	3	1	1	2	1	2	1	1	1	1	6	1	2	2	3	1	3	3	5	1	1	1	3	3	4	1	1	1	3	1	3	1	1	3	2	1	4	1	4	1	1	3	2	3	2	1	1	1	2	2	3	1	3	1	11	1	1	5
27500	-564.294630509404556	-562.030396822685475	-2.264233686719109	0.000262788039944	0.000027900107045	0.106169622678057	0.672104590907846	0	3	4	1	2	6	8	9	12	9	11	11	9	14	13	11	9	14	11	13	13	15	16	15	14	12	14	11	16	17	16	16	15	15	17	19	16	18	15	18	14	15	17	17	17	18	16	16	18	18	19	19	17	18	18	18	20	18	20	19	19	20	21	19	20	19	21	22	22	23	22	21	22	21	21	22	22	24	25	24	24	24	27	24	25	24	25	25	27	26	24	26	26	27	28	26	27	28	30	28	31	30	30	33	33	32	33	34	34	34	34	34	0	4	2	1	4	3	6	3	8	6	10	10	6	20	11	8	7	9	13	16	12	26	14	8	10	28	15	8	25	25	16	27	16	25	25	43	17	39	19	32	26	20	23	11	39	24	20	21	15	48	32	35	33	48	27	0	21	29	60	47	0	52	38	31	46	0	14	54	62	67	36	64	46	61	43	0	59	62	72	67	71	77	81	76	58	56	84	63	78	81	68	81	66	81	91	84	85	75	98	89	100	93	98	64	97	103	102	102	83	106	106	107	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	3	4	1	2	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	7	3	1	1	3	3	1	1	1
28000	-576.469324045108124	-574.759163577353547	-1.710160467754547	0.000149181973670	0.000029899618726	0.200423804504247	0.554390082387358	-1	4	5	1	3	6	6	8	11	10	9	12	10	14	14	12	13	14	11	14	12	15	15	14	15	13	14	15	16	16	17	17	15	16	16	19	17	17	16	18	15	16	17	17	15	18	17	17	18	18	19	19	17	18	17	17	18	18	19	20	19	20	22	20	20	20	22	19	23	21	21	21	22	21	22	22	23	22	26	24	24	24	25	25	24	25	26	23	27	27	26	26	26	24	27	25	27	27	30	29	30	31	31	31	31	33	32	32	32	34	36	35	0	5	5	1	4	4	2	7	7	8	7	7	6	21	10	10	11	9	8	16	19	19	26	10	8	9	10	18	10	16	21	7	17	33	18	31	20	21	9	28	26	25	24	26	21	37	27	39	28	15	18	48	42	29	18	0	41	33	24	55	0	46	36	39	54	0	50	48	55	60	36	59	14	60	62	0	47	64	73	70	64	71	48	78	23	77	82	52	54	65	96	82	86	25	39	63	83	85	92	94	62	94	100	95	101	104	103	100	90	109	110	108	1	1	1	1	1	3	1	1	2	1	1	3	2	1	2	1	3	1	2	1	1	3	2	3	2	1	2	1	2	2	2	6	1	1	1	1	2	3	2	1	1	1	1	3	1	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	2	3	1	1	1	5	1	1	1	3	2	2	2	2	2	3	1	3	1	1	2	4	3	1	1	1	4	4	2	1	2	2	3	4	2	1	2	1	2	1	1	2	1	1	2
28500	-513.082511523675748	-511.104443698829641	-1.978067824846138	0.000223332870419	0.000031732097236	0.142084311978135	0.717678270722142	-1	4	5	2	3	6	10	9	12	9	11	11	8	12	13	11	11	13	12	13	13	15	15	15	14	14	14	14	16	16	15	15	15	15	13	19	16	16	14	16	15	15	17	17	18	17	18	17	17	18	19	18	17	18	17	19	18	17	18	20	19	20	20	20	20	21	21	21	22	22	19	21	24	19	21	22	23	23	23	24	23	25	27	24	24	26	26	25	26	26	26	23	25	28	27	26	28	29	30	29	30	32	32	32	33	33	34	34	34	35	35	35	0	4	5	1	4	2	8	6	10	5	8	8	6	7	8	8	3	12	17	17	12	7	14	35	11	7	17	11	18	27	9	25	35	20	16	58	26	27	35	41	26	26	34	40	58	32	37	30	30	14	23	18	31	49	27	0	12	23	44	26	0	45	48	51	29	0	52	56	72	74	59	60	67	46	53	0	75	66	74	75	41	77	85	69	75	73	58	62	84	92	70	75	79	87	63	85	87	84	98	97	97	93	99	90	95	102	101	103	79	109	99	86	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	3	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	4	2	1	1	3	1	1	1	4	1	1	2	1	1	1	4	1	3	3	1	2	1	5	1	2	3
29000	-586.738972508973347	-584.895353709389269	-1.843618799584104	0.000225361063138	0.000037596422174	0.166827497395021	0.553258425057843	0	4	4	3	3	7	10	9	11	10	11	11	10	13	13	13	13	12	12	14	13	16	15	15	15	14	12	14	16	16	15	16	15	17	16	18	17	16	16	18	14	17	18	16	17	16	17	18	17	16	19	18	17	18	17	19	20	19	19	20	19	21	21	20	21	21	21	21	23	22	21	21	23	19	21	22	22	22	26	23	25	25	27	25	23	24	26	24	25	27	26	25	25	27	27	27	27	29	29	29	29	31	32	32	32	31	34	35	34	33	35	35	0	1	5	1	1	5	6	3	2	6	3	8	8	10	7	9	6	13	10	17	3	26	41	19	10	7	13	13	20	41	10	12	13	25	10	38	22	27	28	17	7	22	38	21	32	18	31	46	25	14	44	22	31	50	12	0	34	47	20	38	0	57	54	24	34	0	10	74	68	40	60	45	19	53	49	0	62	60	70	51	59	85	73	39	74	61	92	71	80	68	88	69	80	89	73	73	80	95	73	95	83	101	93	106	84	101	100	104	11	90	99	104	1	2	1	1	1	2	2	3	4	2	3	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	2	2	1	2	2	2	1	3	1	1	2	1	2	1	1	2	2	1	2	1	1	1	3	1	1	1	2	3	1	2	1	3	2	1	1	2	2	2	1	6	1	1	2	1	2	4	1	1	1	1	1	2	2	2	1	2	5	2	2	1	3	1	3	1	1	1	1	1	3	1	1	2	1	1	1	3	1	3	1	2	2	8	4	3	2
29500	-621.777133651347299	-620.058059873897946	-1.719073777449406	0.000199991767885	0.000039555685350	0.197786567758405	0.495515568745225	0	3	6	2	4	6	9	8	11	11	9	9	10	13	11	13	12	13	12	15	13	15	15	15	16	14	14	14	13	17	16	15	15	16	15	19	16	17	13	18	15	16	16	17	18	18	17	17	17	18	19	18	17	18	17	17	18	18	19	19	19	20	22	19	22	21	20	22	23	21	21	21	23	21	22	21	21	24	25	23	24	24	26	24	24	25	27	25	25	25	26	25	24	27	27	25	28	29	30	29	29	31	31	33	32	34	32	33	34	33	35	35	0	1	5	1	2	5	5	6	7	6	6	4	11	9	13	3	12	15	13	13	7	19	16	15	16	19	19	29	7	37	18	7	12	10	18	40	10	26	11	55	27	28	12	37	20	18	35	27	23	10	37	8	41	22	23	0	37	29	30	43	0	19	54	22	16	0	33	59	53	64	29	54	53	48	59	0	40	57	64	51	44	34	85	51	43	69	71	45	78	69	88	77	58	96	74	70	86	75	95	72	85	101	50	101	89	97	97	101	100	44	84	107	1	2	1	1	1	1	3	1	1	3	1	3	1	1	1	4	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	3	2	3	1	1	2	1	1	1	1	1	3	1	2	3	1	1	1	3	1	5	1	2	1	1	2	2	1	1	1	3	2	3	5	1	2	1	3	2	5	1	4	1	1	1	1	3	4	2	3	4	1	2	5	1	3	3	1	1	1	2	2	1	3	2	2	3	2	4	3	2	7	2	4	3	2	2	3	7	6	1
30000	-616.844608229915366	-615.242755135462403	-1.601853094452968	0.000285754578212	0.000068358625374	0.239221452904943	0.577941937656656	-1	4	5	3	4	5	10	8	10	10	11	11	9	13	12	13	13	14	13	15	13	16	15	14	16	14	14	15	15	15	17	16	15	17	17	18	16	17	14	16	14	17	17	16	18	18	16	18	18	16	19	19	18	17	17	18	19	18	18	19	18	19	22	18	22	21	22	21	23	22	20	21	23	20	22	22	22	22	25	24	23	24	27	24	25	26	27	24	26	26	24	25	24	28	27	27	28	29	29	30	30	31	30	33	32	33	32	35	34	34	36	35	0	4	5	1	1	5	8	2	8	13	10	13	8	9	12	8	13	7	11	21	15	39	41	9	39	10	13	11	12	17	17	16	18	30	39	24	41	27	7	19	9	28	32	12	15	24	27	30	47	27	55	35	33	17	17	0	64	23	23	38	0	34	74	27	52	0	26	23	19	45	49	26	49	54	31	0	49	59	35	12	70	66	37	77	17	69	85	29	66	52	68	82	75	95	91	45	80	67	97	98	94	101	75	107	95	102	94	65	48	102	100	99	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	1	2	1	3	2	1	2	2	1	1	1	2	1	2	1	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	4	2	7	1	1	3	2	2	2	1	2	1	4	7	1	2	4	1	6	2	1	3	3	3	1	1	1	1	1	2	2	3	1	1	1	1	6	1	2	1	2	6	7	2	2	3
30500	-602.023373811219471	-600.282491391260805	-1.740882419958717	0.000201340479540	0.000038578707155	0.191609294082961	0.620155708080219	-1	3	4	4	1	6	10	8	10	9	11	9	11	14	13	13	12	13	11	13	13	15	15	14	16	13	15	15	16	15	16	17	16	15	16	16	16	18	13	17	16	15	16	17	17	18	18	16	17	19	19	17	18	19	16	19	19	19	20	20	19	20	21	20	20	21	21	20	23	21	22	21	21	22	22	22	23	24	26	24	25	23	26	24	24	26	27	23	26	26	27	26	26	27	28	26	28	25	29	29	31	31	30	31	34	33	33	34	31	32	37	35	0	1	2	2	1	5	3	2	6	6	7	6	7	7	8	12	11	12	12	10	19	20	20	17	20	13	15	14	15	13	39	14	19	15	20	16	14	55	19	34	13	26	11	55	34	29	31	7	34	44	37	48	24	29	7	0	34	8	40	45	0	45	51	61	52	0	17	53	58	68	30	40	53	61	50	0	67	69	44	17	61	73	98	69	70	64	89	38	78	80	96	57	77	98	98	63	89	65	91	92	96	76	99	100	103	59	87	90	79	103	108	107	1	1	1	1	1	1	4	2	2	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	3	1	2	2	1	1	1	1	3	1	2	1	1	1	1	3	1	1	2	1	2	1	2	1	3	4	2	2	1	2	1	1	2	1	4	1	2	1	4	2	2	2	2	1	1	1	4	5	3	1	1	1	1	3	1	2	1	1	1	2	1	1	2	3	1	3	1	1	3	3	1	1	2	6	3	5	3	1	2	1
31000	-558.200878620849153	-555.964066318448090	-2.236812302401118	0.000188552987795	0.000020539678269	0.108933189069152	0.582331127958736	-2	3	6	3	4	6	9	8	10	10	11	11	10	13	13	12	13	13	12	15	14	16	14	14	16	13	15	13	16	17	17	16	14	17	16	18	16	18	15	18	14	15	17	17	18	18	17	17	18	16	19	18	18	19	16	19	19	19	19	20	19	19	21	21	20	22	22	21	24	22	21	22	23	20	22	22	23	23	26	25	24	23	26	24	24	26	27	24	26	26	26	26	24	27	28	27	28	28	29	30	31	30	32	32	33	34	33	34	33	33	36	35	0	1	2	1	1	5	2	3	8	4	5	3	8	12	7	9	11	11	10	9	10	42	19	6	21	7	18	10	41	17	19	14	12	15	23	22	23	55	33	41	28	23	18	22	21	20	42	22	31	19	25	50	39	37	21	0	48	18	34	18	0	17	65	57	57	0	39	19	67	40	54	56	28	62	52	0	61	42	75	44	76	65	52	67	43	64	70	78	85	93	47	75	82	85	85	88	71	85	93	58	87	79	99	97	104	92	66	101	63	86	108	109	1	2	2	3	3	1	2	1	1	4	3	2	1	1	2	1	1	1	1	2	2	1	1	4	1	2	1	2	1	2	3	2	2	2	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	2	2	1	1	2	1	1	1	2	1	4	1	3	1	1	1	1	2	4	1	2	1	1	4	1	2	1	1	4	2	3	1	2	4	1	3	3	2	1	1	1	3	2	1	2	2	2	3	2	2	7	2	2	2	2	1	3	5	1	6	4	1	1
31500	-597.068348805002870	-594.968915208807516	-2.099433596195300	0.000199246537165	0.000024848314494	0.124711399493135	0.513971771388326	-1	1	6	3	4	7	10	8	11	10	10	12	10	13	13	10	13	13	13	14	12	16	12	14	15	12	14	15	14	16	16	17	15	15	16	18	16	17	14	17	15	17	17	16	18	19	17	17	17	19	20	18	17	18	17	18	18	18	20	20	19	18	22	19	21	20	21	20	23	23	21	21	23	20	21	23	23	22	25	24	24	24	26	25	22	25	27	24	27	27	27	26	23	27	27	27	29	28	30	29	31	32	29	31	33	33	32	34	32	34	36	35	0	1	4	1	2	5	8	6	11	6	3	13	5	21	5	8	7	10	21	16	13	17	6	19	14	11	26	39	7	41	12	14	8	39	24	41	15	37	16	22	19	31	15	27	44	19	17	33	18	57	39	35	41	9	27	0	44	42	43	64	0	34	50	22	54	0	50	57	48	54	51	61	14	30	58	0	63	17	44	49	32	35	71	69	15	50	79	55	38	78	86	69	59	86	75	77	62	75	100	95	88	94	89	96	109	102	86	102	57	106	103	109	1	2	2	2	2	1	1	1	1	2	2	1	4	1	4	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	3	3	1	1	2	2	1	2	1	1	1	3	1	1	3	2	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	5	2	1	1	1	5	5	6	3	4	2	1	4	4	1	4	4	1	1	1	1	1	3	2	5	4	1	1	3	3	1	2	1	1	2	1	5	1	3	2
32000	-612.786471836469900	-611.084346061892347	-1.702125774577546	0.000197778922795	0.000040121577176	0.202860732623695	0.561258410961468	0	3	5	2	4	6	8	8	12	10	10	12	11	13	13	11	10	14	12	15	13	15	15	14	15	13	15	15	12	16	15	17	15	16	16	18	16	18	15	17	16	17	16	17	18	19	17	17	17	18	19	19	17	18	18	19	19	18	20	19	17	19	21	20	21	21	22	21	23	23	20	20	23	21	21	22	23	23	25	25	24	23	27	25	25	23	26	24	26	26	24	26	26	27	27	26	29	28	29	29	31	29	32	31	33	33	33	32	34	34	36	35	0	1	1	1	1	2	3	6	7	6	7	10	7	19	29	8	8	19	10	26	10	16	14	14	16	13	21	12	11	13	9	39	21	33	15	37	18	53	17	23	39	20	17	31	20	31	16	30	18	20	53	20	22	12	12	0	44	20	53	38	0	10	25	54	64	0	46	36	43	32	58	25	23	55	26	0	65	29	21	41	59	62	53	70	65	55	73	74	18	77	62	63	88	84	63	85	96	49	90	91	89	95	89	97	101	99	108	102	13	98	110	103	1	1	2	1	2	2	3	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	2	1	1	1	1	1	1	3	1	1	1	3	1	2	2	2	1	2	1	1	1	1	3	2	1	2	1	2	1	1	4	3	1	1	1	1	1	3	3	1	3	5	1	4	1	1	5	7	4	1	1	5	1	2	3	2	1	5	1	2	3	1	2	3	1	1	6	2	3	2	1	2	1	1	1	1	2	12	3	1	2
32500	-568.415365909731122	-566.135031174760002	-2.280334734971141	0.000199386833570	0.000020855604331	0.104598703722863	0.535767287677368	-2	4	6	1	2	4	10	8	12	9	11	11	11	14	14	13	12	13	13	14	13	14	16	14	16	14	14	15	15	16	16	17	16	17	16	19	17	16	16	16	15	16	17	17	17	19	17	18	17	19	19	18	18	19	17	18	19	18	19	20	19	20	21	20	22	21	22	20	23	22	21	21	22	21	21	23	23	24	24	24	25	24	26	24	24	24	26	24	26	26	25	25	25	28	27	27	27	28	29	30	31	32	31	32	32	34	33	34	34	34	36	34	0	4	4	1	4	4	3	2	7	2	10	10	10	3	17	10	8	17	13	13	13	9	22	16	15	17	11	13	14	21	11	7	15	9	19	35	17	21	18	20	17	11	33	20	40	14	35	18	12	12	23	45	45	41	27	0	18	17	49	38	0	52	61	52	54	0	54	34	51	61	61	62	47	47	13	0	68	49	52	51	76	49	84	67	54	58	86	45	75	80	80	69	82	87	54	65	88	41	89	92	71	99	89	90	85	103	100	103	79	97	109	105	1	2	2	1	1	1	2	2	1	2	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2	3	1	2	2	1	1	1	1	3	1	1	1	2	1	3	3	4	2	1	1	3	2	1	2	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	5	1	1	3	3	2	1	3	1	1	3	4	2	2	3	1	1	1	1	1	4	2	1	5	1	3	5	2	3	2	3	1	1	1	5	3	1	1
33000	-581.874967831893969	-579.851483452834373	-2.023484379059547	0.000197809582371	0.000026729863855	0.135129266919011	0.568247462762907	-1	2	4	1	4	6	8	8	12	10	10	11	10	13	14	12	13	13	12	15	13	15	16	13	14	13	15	14	16	15	16	16	15	16	16	18	15	16	15	16	15	16	15	17	17	19	17	18	17	18	19	19	18	18	18	18	19	18	19	20	19	20	22	20	21	19	21	22	23	23	22	22	23	21	22	21	24	22	26	25	24	25	27	24	22	25	26	21	25	27	26	25	23	28	27	25	28	27	28	29	29	29	31	31	33	33	30	34	32	34	37	35	0	4	2	1	2	5	6	6	8	8	8	7	7	10	21	7	12	13	10	24	8	26	12	16	8	12	26	14	25	3	16	20	9	18	11	20	26	18	19	13	17	22	26	26	38	23	41	24	27	43	19	50	31	41	34	0	15	40	40	39	0	25	52	44	12	0	34	51	57	76	59	48	50	27	31	0	74	88	17	93	50	71	72	68	54	66	73	45	69	70	80	42	45	72	81	36	83	84	52	36	90	85	98	98	98	100	78	103	99	104	110	110	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	3	1	4	1	2	1	2	1	1	5	2	1	1	1	3	1	1	3	1	4	1	1	1	2	1	2	1	3	1	2	4	1	1	2	1	1	2	1	2	2	1	3	1	1	4	1	2	2	2	1	2	2	1	3	3	1	1	1	6	1	3	2	1	1	2	2	1	2	1	2	1	4	2	3	2	3	1	2	4	4	1	4	2	2	4	2	2	2	2	1	1	1
