step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-240.886954122330792	-249.937797502782132	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985024577258757	4	1	3	2	-1	1	2	2	1	4	10	5	6	5	5	10	7	3	13	4	5	5	7	7	6	7	6	12	9	9	10	8	10	9	9	10	11	5	8	14	10	12	10	13	11	11	9	10	11	12	10	8	9	9	11	10	10	11	12	11	11	11	15	12	10	12	13	14	12	14	12	11	13	14	14	15	14	16	23	18	16	15	16	23	7	5	4	9	0	5	2	9	5	7	24	2	18	10	3	52	21	6	53	2	4	20	14	12	38	13	14	48	25	13	34	24	29	17	17	35	33	20	21	66	32	41	39	52	33	53	13	25	11	51	23	20	12	24	47	23	32	29	41	16	11	35	44	49	29	16	65	72	47	72	58	56	28	44	60	31	45	77	80	67	58	49	70	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-255.454853215699359	-264.505696596150699	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990462455422964	3	2	2	2	-1	1	5	4	3	4	9	4	6	4	6	11	4	5	13	5	6	7	7	8	2	6	4	11	8	9	10	6	9	6	8	9	6	9	8	13	7	12	11	12	8	10	10	12	9	12	9	9	6	12	12	10	10	13	11	11	11	8	13	12	8	12	12	7	10	16	14	15	15	15	12	14	14	19	22	15	14	19	17	18	6	5	6	6	0	5	10	3	4	3	41	6	10	9	18	38	2	9	28	14	9	4	34	17	5	17	3	46	68	68	51	10	32	17	68	20	18	13	26	38	32	31	57	69	34	65	21	69	7	62	22	45	12	56	11	15	45	43	39	52	39	68	60	43	15	47	47	7	11	54	55	58	60	55	39	52	66	70	82	46	58	80	74	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-252.398793513333942	-261.449636893785282	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978265024782361	4	2	3	1	-1	1	5	2	3	4	9	4	5	3	6	9	7	5	11	3	5	6	6	7	7	7	7	12	7	10	10	9	11	8	6	5	10	8	6	13	10	13	10	13	10	11	10	10	10	10	10	9	10	12	11	9	11	13	11	9	8	11	15	12	13	13	10	14	13	16	13	15	15	14	15	15	8	14	20	16	12	19	16	24	3	6	4	5	0	5	12	6	4	6	12	9	9	4	36	77	35	20	11	8	12	20	7	36	12	7	21	43	10	38	52	21	11	18	36	6	38	18	3	59	38	33	27	37	35	45	77	25	34	29	24	17	34	51	45	77	60	64	60	22	39	52	40	11	37	81	29	71	81	68	45	20	58	57	66	58	36	67	80	74	55	42	73	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-250.865872182726832	-259.916715563178172	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984861174917522	1	2	2	2	-1	1	4	1	3	3	10	4	5	5	5	8	7	4	11	5	5	4	6	8	5	7	3	12	7	8	6	9	11	8	8	8	11	9	9	13	10	13	11	12	9	11	9	10	11	13	10	10	8	11	8	10	9	13	11	10	9	10	14	11	12	12	12	12	12	16	13	14	12	14	15	16	15	17	25	17	17	19	17	22	5	8	1	8	0	5	10	5	6	1	30	3	27	3	27	14	20	1	51	10	9	10	14	12	10	13	5	46	12	17	4	16	16	13	25	17	32	21	35	19	61	64	60	52	16	38	26	45	45	59	17	26	12	51	31	61	26	44	25	26	21	39	39	29	55	30	64	11	37	66	49	28	57	60	42	47	71	63	84	66	74	78	46	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-277.552826212574701	-286.603669593026041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989294005717789	2	1	2	1	0	1	4	4	3	3	10	4	6	5	6	7	6	5	12	4	4	7	7	6	7	6	7	11	8	5	8	9	11	5	6	9	11	6	4	13	8	13	11	11	11	8	10	12	11	10	10	9	8	12	12	9	8	13	12	11	5	11	14	11	9	7	14	14	13	11	12	13	11	12	15	10	15	16	26	13	17	11	9	22	4	5	5	5	0	5	10	4	2	6	66	2	20	10	7	61	9	9	76	3	3	13	18	12	8	12	21	36	15	3	61	27	53	10	1	38	26	9	3	54	23	48	76	11	47	22	22	62	52	31	15	66	15	6	36	27	25	33	83	50	2	66	60	83	53	38	43	41	54	83	50	49	47	70	42	30	68	33	84	28	77	57	23	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-251.294339269825741	-260.345182650277081	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987691662472061	3	1	2	1	0	2	4	3	2	5	10	3	3	4	5	11	5	4	11	5	5	7	6	7	8	6	4	11	8	7	8	10	11	8	7	7	11	8	9	13	9	9	9	11	9	11	9	8	6	13	6	10	9	10	11	10	11	12	12	11	11	6	16	13	13	11	9	14	12	12	14	13	15	15	14	15	13	19	21	14	17	17	14	18	3	5	5	5	0	2	3	2	2	1	34	9	2	5	14	25	1	2	45	9	27	62	10	10	23	8	2	11	26	17	22	53	43	27	21	27	53	10	22	41	48	10	36	47	36	52	35	15	20	11	8	42	25	45	67	42	43	47	11	54	32	13	68	11	55	31	38	44	55	54	65	66	30	40	55	72	37	71	78	70	76	73	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-242.828089478078738	-251.878932858530078	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995103149229173	3	2	3	1	-1	2	4	4	2	4	9	5	4	5	6	10	6	5	13	5	6	7	6	7	8	5	6	9	8	9	9	9	10	8	8	7	10	7	9	12	9	11	9	8	8	9	8	11	4	13	9	10	9	11	11	10	10	12	12	13	11	10	14	13	12	12	14	9	12	14	14	15	12	12	13	15	14	19	26	18	14	16	16	20	4	5	4	5	0	4	9	3	4	3	38	2	3	8	49	45	7	8	54	10	10	21	49	17	8	49	14	22	12	22	25	22	47	38	26	6	39	13	21	16	27	45	47	24	13	44	17	16	6	46	25	32	22	41	51	38	53	68	28	48	34	22	52	61	37	47	59	14	42	64	73	64	56	31	57	69	19	80	84	72	75	81	75	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-246.892357272320652	-255.943200652771992	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996182480382657	3	1	1	2	0	2	3	4	3	3	11	5	6	5	5	6	5	4	10	4	5	7	7	6	4	5	6	11	7	9	9	10	8	7	8	9	10	7	7	12	8	13	10	13	10	11	10	11	11	7	9	8	10	11	11	8	11	8	12	13	10	11	9	12	12	10	14	13	10	15	14	13	12	13	15	16	13	19	21	17	17	16	18	21	3	5	5	2	0	2	6	6	3	4	30	10	20	10	10	10	10	4	29	2	1	27	13	12	2	10	20	66	16	34	52	18	14	20	23	22	31	1	27	43	27	49	35	69	13	36	52	41	37	16	13	34	24	69	63	39	33	27	46	64	26	19	12	11	11	38	72	62	41	77	64	46	53	48	43	70	64	80	78	67	59	67	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-254.137908229382219	-263.188751609833560	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971686597611436	4	0	2	2	-1	1	5	3	2	5	9	4	6	4	6	11	6	4	12	6	5	7	6	8	7	6	5	12	8	9	7	3	10	9	9	9	11	8	6	14	9	11	10	12	11	10	8	11	9	13	8	7	9	11	11	6	9	12	11	13	12	10	15	13	11	13	13	13	13	14	13	14	15	15	8	15	16	17	15	6	17	18	18	21	8	5	2	2	0	2	14	2	6	12	39	3	18	4	12	30	12	2	65	9	14	9	8	25	26	32	4	49	20	52	10	3	51	75	13	52	43	52	3	68	75	41	25	59	34	24	80	30	25	36	26	12	51	36	35	9	10	65	36	55	46	15	71	16	46	59	45	59	59	30	49	68	19	71	13	41	79	77	67	14	63	74	16	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-256.232135402748554	-265.282978783199894	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993421098605709	3	2	3	1	-1	1	4	4	2	4	11	4	6	5	5	10	7	5	10	5	5	0	6	4	7	6	6	12	9	9	9	8	9	5	7	9	11	8	6	14	8	12	10	12	9	11	5	12	11	12	7	7	5	10	12	10	7	13	11	12	11	11	15	10	10	11	11	13	10	15	13	14	14	12	15	15	13	11	25	18	15	17	16	23	4	22	4	22	0	22	3	1	4	3	38	6	8	2	24	38	21	24	52	1	8	5	10	3	27	10	24	53	26	12	38	35	51	12	15	52	45	47	24	31	17	31	38	37	51	41	1	65	25	54	47	21	9	51	19	32	12	69	32	66	54	33	71	41	20	52	41	29	53	71	56	71	55	67	54	73	16	33	84	63	42	77	76	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-262.347568189931394	-271.398411570382734	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997586619053599	3	1	3	1	0	2	5	3	2	3	11	2	6	5	5	11	7	6	10	3	6	5	6	7	7	7	7	12	6	9	8	8	9	8	8	8	6	4	7	12	10	10	11	12	10	11	11	9	9	13	10	10	7	9	8	9	11	10	12	12	11	10	15	10	12	12	12	14	13	12	14	12	14	15	15	15	14	16	17	16	16	17	13	18	9	5	12	5	0	5	1	2	5	4	36	5	10	6	8	41	22	14	56	5	3	20	8	7	18	7	13	45	1	22	29	23	31	18	13	14	22	12	13	61	39	36	54	30	30	24	51	21	31	46	55	56	20	31	14	12	32	27	61	16	49	33	47	31	33	31	54	66	56	51	69	42	70	83	52	77	59	69	59	67	68	13	28	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-259.659963130678648	-268.710806511129988	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990687277142208	4	1	3	2	-1	2	4	3	3	3	9	5	5	3	5	9	7	6	9	6	5	5	6	7	8	7	7	12	7	8	9	10	9	8	8	7	4	7	7	12	7	11	5	13	8	8	8	10	11	13	9	8	7	11	8	11	8	13	12	11	10	10	14	13	13	12	13	12	11	14	13	15	15	15	15	13	14	19	22	17	15	16	16	22	6	5	6	2	0	2	3	4	5	4	13	3	37	6	37	35	22	8	41	21	14	6	13	12	36	9	7	69	22	9	41	47	37	41	24	22	6	22	18	48	18	19	3	68	53	23	29	34	61	59	29	29	23	10	36	38	27	69	31	62	29	35	40	42	49	26	61	49	62	69	66	44	70	77	63	21	28	81	82	69	40	58	81	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-244.280946713074286	-253.331790093525626	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997790149201946	4	2	2	2	0	1	4	3	2	4	11	3	5	4	6	11	6	6	13	5	4	6	6	8	6	7	7	11	6	9	10	3	9	8	9	9	11	7	8	14	10	10	11	13	11	10	10	10	10	11	8	9	9	11	10	11	4	14	13	12	10	11	13	10	11	12	10	13	10	15	9	15	12	14	15	14	16	16	22	12	17	19	17	16	2	5	5	6	0	5	32	9	5	4	49	9	57	5	20	46	57	2	45	14	9	32	20	26	7	22	15	30	21	24	71	3	26	29	26	32	55	17	23	65	15	71	33	65	51	30	24	35	17	53	12	14	17	53	53	61	3	68	56	56	33	52	56	24	53	61	51	47	34	40	23	74	42	68	66	44	40	74	82	31	84	58	78	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-269.519382776451096	-278.570226156902436	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991950057958183	4	2	3	2	-1	1	4	3	2	3	8	1	6	4	5	11	5	6	8	5	5	5	6	8	8	7	6	11	8	10	7	9	11	6	9	10	10	7	7	12	9	12	11	12	8	9	10	12	8	9	8	6	10	10	12	11	11	14	12	9	11	11	13	12	12	9	13	11	5	15	12	14	14	12	13	13	10	15	25	14	17	19	17	23	9	12	12	5	0	5	9	12	12	9	22	5	22	4	10	47	4	14	26	10	14	7	22	8	22	15	21	36	22	66	13	34	11	14	11	11	39	15	13	16	26	61	66	36	26	13	35	68	17	27	15	15	11	41	21	41	52	76	54	27	37	49	74	28	60	45	57	22	6	73	57	77	77	24	56	68	60	75	81	74	76	72	36	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-274.888839386945790	-283.939682767397130	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999693204691129	4	2	2	2	0	2	5	3	1	4	9	5	5	4	6	9	5	4	6	5	5	7	7	7	6	6	6	7	8	6	9	8	10	7	8	9	8	8	7	12	10	11	10	11	7	11	10	11	10	11	9	8	10	11	10	10	10	9	12	13	11	12	5	9	9	6	11	8	10	12	11	13	14	15	13	16	13	15	22	17	17	18	15	21	8	5	9	5	0	5	4	9	5	4	10	6	2	5	20	15	10	8	1	10	1	9	12	7	63	13	21	21	19	10	10	12	52	18	23	45	25	23	13	50	68	68	35	32	7	52	26	32	34	22	39	24	36	64	58	27	32	66	65	16	53	55	4	22	39	18	37	25	13	71	33	46	48	75	44	77	42	62	37	83	74	78	60	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-274.445820197317005	-283.496663577768345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995988112644168	3	2	3	0	-1	2	5	4	3	2	10	4	5	3	1	11	7	2	12	5	6	5	6	5	6	6	4	8	2	8	10	10	9	7	8	8	7	9	8	11	10	6	9	12	11	10	9	12	11	12	7	9	8	12	11	10	10	12	11	13	11	10	15	8	13	13	13	14	13	14	10	12	9	15	14	15	12	15	24	17	14	16	17	18	2	15	15	5	0	15	27	29	10	5	23	5	18	10	4	42	12	5	41	9	8	29	9	9	27	7	29	23	4	8	27	17	37	14	34	17	7	35	7	36	30	7	17	49	53	28	35	52	36	46	8	37	26	61	43	17	37	40	34	45	43	28	48	25	62	32	45	9	61	45	33	53	21	31	44	60	55	75	83	74	69	48	76	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-260.163106230416645	-269.213949610867985	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998369001065201	3	2	0	2	-2	2	5	3	3	4	9	5	6	5	3	10	6	4	12	5	5	3	6	8	7	7	5	12	9	9	10	8	11	8	6	7	10	8	6	14	9	12	10	13	7	11	10	11	10	13	6	2	9	9	12	8	10	14	11	11	11	10	12	9	12	11	13	13	12	14	13	13	14	12	13	15	15	19	21	18	14	19	13	24	6	3	5	3	0	5	10	4	2	1	26	15	22	15	6	32	10	8	16	18	15	52	20	23	35	15	18	47	35	35	35	35	23	51	15	7	56	14	15	62	22	35	34	61	39	30	39	31	11	31	2	3	51	25	57	13	26	28	49	26	11	11	16	56	60	47	74	65	33	47	65	74	37	62	48	55	64	73	82	67	43	80	32	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-254.460159186343503	-263.511002566794843	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974733736197887	3	1	2	2	0	2	4	3	3	4	9	4	5	4	6	8	5	6	11	6	6	7	7	8	3	7	7	8	9	8	5	7	11	8	8	9	11	9	7	12	10	9	9	11	10	9	10	10	10	11	6	10	9	10	6	5	9	12	11	12	10	12	14	11	12	12	13	13	12	15	12	14	13	15	16	16	15	16	25	17	14	17	17	24	3	5	5	5	0	5	6	4	2	2	27	4	8	4	9	55	8	8	42	13	12	51	20	13	6	51	55	27	15	23	12	18	43	22	55	32	16	16	10	43	34	55	27	29	42	28	46	11	16	41	10	39	39	29	31	1	15	48	9	33	11	64	68	32	64	41	44	10	24	69	44	50	66	63	70	77	68	72	83	78	64	52	78	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-273.810481748311929	-282.861325128763269	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992752057249303	1	2	3	0	-1	1	5	2	3	5	9	3	6	3	6	11	2	5	13	6	4	7	7	4	5	6	4	12	8	10	8	10	10	8	6	8	10	9	9	12	10	13	11	11	11	8	9	11	11	11	9	8	8	7	12	9	10	9	12	11	11	10	11	13	11	11	9	12	13	14	12	12	13	15	10	15	13	14	25	16	13	17	17	22	5	6	8	5	0	5	24	1	6	17	54	6	8	17	14	36	4	12	56	12	6	24	7	8	12	25	5	43	54	10	27	36	52	10	9	54	11	22	15	37	38	18	52	53	54	23	23	31	32	58	22	26	22	27	57	22	51	35	15	58	11	47	36	75	53	11	53	57	28	50	16	65	56	19	20	73	44	41	84	44	72	71	19	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-248.311805982391547	-257.362649362842888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998016541784330	1	2	1	2	-1	1	4	3	3	5	10	3	5	4	5	8	6	4	13	5	5	2	6	7	4	6	6	8	6	8	9	8	9	8	8	10	8	8	7	13	9	12	9	13	11	10	11	12	11	12	8	10	10	11	12	10	10	14	12	13	12	10	16	11	11	11	12	14	12	15	11	14	10	15	16	15	15	17	19	17	16	16	14	19	5	6	5	5	0	5	12	22	2	22	39	1	8	4	6	29	14	8	32	18	8	3	9	20	1	2	15	1	20	24	26	24	35	24	24	30	13	26	20	48	32	28	17	50	62	28	28	56	16	64	29	30	31	57	45	27	32	40	71	73	73	24	60	33	27	38	62	55	45	41	53	71	37	60	72	83	48	19	74	82	19	60	49	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-249.552726091548038	-258.603569471999378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999547986250323	4	2	3	1	0	2	5	2	3	5	11	4	5	5	6	11	5	6	11	4	1	6	6	7	8	7	6	11	9	9	9	10	9	8	8	9	9	9	8	13	7	12	10	12	11	10	11	10	11	13	9	10	8	11	10	7	10	12	13	9	12	10	15	12	9	13	12	8	12	15	14	14	14	13	14	15	16	13	24	15	16	15	12	20	3	21	21	5	0	21	3	4	4	9	65	2	4	3	2	30	9	7	35	4	5	14	1	22	10	7	17	43	26	34	13	18	15	14	13	39	53	27	26	49	3	33	17	31	27	27	36	33	36	11	24	35	14	60	33	18	29	45	67	56	55	51	83	54	7	62	36	15	16	74	44	66	67	46	46	73	71	29	84	66	71	74	38	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
