step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
12000	-198.578702106457484	-197.116620021938616	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.833276940345368	0	2	3	6	4	5	7	7	9	8	8	10	11	12	14	11	12	14	12	13	14	13	14	13	15	15	16	14	15	14	17	17	17	16	16	17	17	18	16	19	18	20	19	19	20	19	19	20	20	19	21	22	21	22	24	26	26	32	34	36	40	41	45	47	44	46	0	1	2	5	2	3	6	5	3	4	4	7	9	16	20	9	12	17	16	19	8	14	12	19	15	19	24	24	22	13	39	35	29	21	23	26	34	36	30	22	26	41	38	36	41	37	33	40	43	41	41	48	48	47	43	55	52	56	58	59	60	61	65	63	62	65	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2
12500	-173.341702668011692	-171.879620583492823	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983848255565914	0	2	4	6	5	6	3	7	8	9	9	10	11	12	15	13	12	15	14	14	13	13	13	15	13	16	16	14	14	15	17	17	18	15	16	17	18	19	16	18	19	21	20	17	19	20	19	20	21	20	20	22	22	23	23	25	26	32	34	36	38	40	47	46	45	48	0	1	2	3	3	3	2	6	8	4	5	4	12	10	22	12	12	23	22	14	10	14	10	17	14	16	18	23	16	21	18	34	44	25	30	34	24	33	34	35	44	33	32	18	33	33	15	33	38	41	33	46	47	52	42	54	54	57	58	59	60	61	64	65	62	64	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
13000	-195.260655139561351	-193.798573055042482	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.882397217756072	-2	2	4	6	5	6	6	7	9	9	9	10	12	12	14	12	9	14	11	13	15	12	14	14	15	15	16	14	14	14	17	16	17	17	16	18	16	18	17	18	18	21	19	19	18	20	18	20	21	20	21	19	22	23	23	24	26	33	35	37	39	40	45	46	44	49	0	1	2	3	2	5	3	5	8	5	6	10	10	12	13	12	8	13	12	11	14	12	22	14	16	23	25	14	12	22	25	18	32	35	18	25	15	39	25	30	37	50	33	34	31	45	23	27	41	38	48	47	33	42	42	54	49	57	58	58	60	60	65	65	61	64	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	2	1
13500	-211.811384473399386	-210.349302388880517	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.789650421115363	0	2	4	4	6	5	7	7	7	8	9	8	11	13	13	11	12	15	14	14	14	12	14	13	14	15	17	14	14	15	17	16	16	16	17	18	17	19	16	18	19	20	16	18	18	21	20	20	22	19	21	22	22	23	24	24	27	33	35	37	40	39	46	47	44	49	0	1	2	2	4	3	3	6	5	9	10	5	8	13	8	10	13	29	22	14	16	12	24	8	15	20	23	16	17	24	34	23	23	20	29	35	23	31	25	17	35	36	25	24	19	38	35	45	50	33	38	47	41	38	52	49	55	49	58	58	60	60	65	65	61	64	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	5	1	2	2	1	1	1	2	1
14000	-223.448038986699089	-221.985956902180220	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.681682656585213	-1	3	4	6	5	6	5	7	8	9	8	10	11	12	15	12	13	14	13	14	14	12	13	14	14	15	17	13	15	16	15	16	16	16	16	18	17	18	18	17	19	20	19	18	19	21	18	19	21	20	20	20	23	22	23	23	27	30	35	36	39	39	46	46	45	48	0	1	2	5	3	5	1	3	4	11	6	11	10	9	28	10	14	14	13	14	22	13	22	22	16	20	31	13	24	24	23	22	21	13	16	27	4	32	19	31	15	47	27	15	16	44	25	32	44	48	24	35	49	40	49	31	53	57	58	59	59	59	65	65	62	63	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	5	1	2	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	1	4	2	1	2	1	2	2	1	1	3	1
14500	-211.931990962149342	-210.469908877630473	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.748424872384200	-2	3	6	6	6	4	7	7	9	8	9	10	10	12	15	12	12	14	13	12	15	14	14	15	15	16	17	14	14	15	17	17	14	16	17	17	18	18	17	19	18	20	19	19	17	21	19	20	21	19	20	21	22	23	23	22	26	32	35	36	39	40	47	45	45	48	0	1	6	6	6	2	6	4	7	8	5	7	7	12	16	13	13	14	14	12	18	3	16	17	23	16	19	14	20	29	25	24	14	16	24	34	35	35	25	31	30	39	35	32	33	44	28	41	40	32	40	40	44	40	46	36	54	57	58	58	59	61	65	61	62	63	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	3	2	2	1	1	1	2	2	1
15000	-204.038988169195278	-202.576906084676409	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.691168716787372	0	4	5	6	4	6	6	7	8	9	8	10	10	12	14	11	12	14	13	12	14	14	15	13	14	16	16	13	15	15	18	16	17	16	17	18	16	19	17	18	18	21	18	19	18	21	19	21	21	20	21	21	22	23	23	25	26	32	34	36	39	40	46	47	45	49	0	1	5	2	1	5	5	4	7	7	7	8	7	13	20	4	10	13	16	13	14	28	18	11	14	23	23	14	15	25	29	15	37	21	30	32	21	19	25	23	35	38	30	35	27	47	34	35	47	40	50	50	41	40	48	49	26	57	58	59	60	61	65	65	62	64	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	5	3	1	1	1	1	1	1	3	1
15500	-199.341991307765085	-197.879909223246216	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.827610725015114	0	3	6	6	5	5	7	6	8	8	5	9	11	12	15	13	12	14	14	14	14	12	15	15	13	16	16	13	14	15	18	16	17	15	17	16	17	19	17	18	18	20	18	18	17	20	19	20	22	20	19	21	22	22	24	25	25	32	34	36	36	39	45	47	44	48	0	1	6	11	2	2	6	6	3	4	2	7	4	12	29	7	8	14	16	17	22	12	19	25	14	15	18	17	22	19	26	19	24	18	32	29	34	41	30	15	24	35	37	19	34	51	15	40	52	51	23	43	48	47	49	42	48	57	58	59	59	60	65	63	62	63	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	2	1
16000	-192.948692930510106	-191.486610845991237	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.777620702238413	0	4	5	6	6	5	5	6	7	9	8	9	11	12	14	13	11	14	13	14	14	13	13	15	14	15	15	15	14	15	18	17	16	16	17	17	17	20	17	18	18	20	19	18	19	19	19	19	21	20	21	22	22	23	24	24	27	32	35	37	39	41	46	46	44	47	0	1	2	7	2	2	2	6	4	11	2	4	12	13	23	17	11	22	17	16	23	17	14	22	10	23	19	29	22	19	33	29	20	22	29	26	33	31	24	24	26	36	33	24	31	34	37	44	45	43	39	38	33	51	51	38	56	57	58	59	60	61	65	65	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
16500	-226.619850181973419	-225.157768097454550	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.657559871427591	-1	3	5	6	5	4	7	6	9	9	9	9	12	12	14	13	11	15	13	13	15	14	14	14	14	14	16	14	13	14	17	17	17	16	16	17	17	19	17	19	18	21	19	18	19	19	18	19	21	20	19	21	22	22	24	26	25	31	34	37	39	41	45	46	45	48	0	1	1	1	2	1	5	3	8	3	7	7	12	12	13	11	12	20	10	17	19	14	17	19	20	10	24	17	10	19	28	35	30	21	22	23	28	35	8	39	34	44	44	34	32	15	24	37	40	37	41	39	49	47	28	57	54	45	58	59	60	61	62	65	62	64	1	1	2	3	1	2	1	1	2	1	1	1	2	2	1	2	1	1	3	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	1	3	2	1	1	2	1	2	1	2	4	1	1	5	1	1	1	1	3	1	1	1
17000	-201.378133431542892	-199.916051347024023	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.685592797490427	-1	3	5	7	4	5	6	7	8	7	8	9	10	11	14	11	12	14	13	13	14	14	13	14	14	16	17	13	12	15	17	16	17	15	15	17	17	20	17	19	19	21	20	18	18	20	18	19	21	21	19	22	23	22	24	26	26	33	34	36	39	41	47	46	45	47	0	1	2	6	2	2	5	5	7	5	8	10	11	12	29	12	9	20	14	16	28	19	29	14	20	25	22	14	13	3	35	21	24	15	20	20	18	47	28	37	36	41	41	33	19	44	25	27	41	38	27	49	38	38	53	55	55	49	58	59	58	61	65	65	62	65	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	5	1	1	3	1	1	1	1	1
17500	-209.387907805346487	-207.925825720827618	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.829885587803422	-2	3	5	5	5	6	7	7	9	9	9	9	11	12	15	11	11	11	14	14	15	13	14	14	15	16	15	15	14	16	16	17	18	17	15	17	17	19	15	18	18	21	18	17	19	20	19	19	21	19	20	21	21	22	23	26	25	32	34	36	39	41	46	47	45	49	0	1	2	2	1	5	4	3	7	4	8	7	10	18	20	10	9	9	17	14	20	6	11	17	19	27	29	18	13	24	14	25	39	21	18	28	28	37	24	34	44	48	30	15	34	33	34	34	50	44	26	33	47	49	40	57	54	57	58	59	60	61	65	65	62	64	1	1	1	1	5	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	3	1	1	1	1	1	1	2	2
18000	-181.836786505354723	-180.374704420835855	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.866433132322260	0	3	5	7	2	5	6	6	8	8	8	10	12	12	13	13	12	14	13	12	15	14	14	15	14	14	16	15	14	15	17	16	17	17	16	18	17	20	16	18	18	20	19	19	20	20	20	19	22	20	19	21	22	22	22	25	27	32	34	36	38	41	47	46	44	49	0	5	2	3	1	5	2	5	8	7	8	10	12	10	17	14	12	16	17	9	16	20	14	13	14	16	18	19	13	25	23	21	32	24	25	33	18	23	23	30	39	40	37	40	33	40	44	31	47	20	41	45	42	45	45	54	56	57	58	59	60	61	64	65	62	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3
18500	-200.157211441638736	-198.695129357119868	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.893907129257148	-1	1	4	6	5	5	6	6	9	8	8	9	12	12	13	12	11	14	13	14	15	13	12	13	13	15	16	14	14	16	18	17	17	15	15	18	18	17	17	18	18	20	18	19	18	20	20	20	21	20	21	21	21	23	24	24	25	31	34	36	38	41	47	47	45	49	0	1	1	6	3	2	3	5	4	8	4	10	12	6	16	10	11	13	17	23	25	17	9	17	13	22	21	25	14	18	21	19	20	15	24	30	35	28	30	33	38	45	38	26	32	34	37	36	42	40	41	44	50	52	51	54	53	55	58	59	60	61	65	65	62	63	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
19000	-221.480644124385719	-220.018562039866850	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.680763842340184	-1	2	6	5	4	6	6	7	8	8	8	9	11	13	15	11	13	15	13	13	15	11	14	13	15	16	17	14	14	16	17	16	17	16	17	17	18	18	15	19	18	20	20	18	20	20	20	19	22	18	20	22	22	22	23	25	24	32	34	36	39	41	47	46	45	49	0	1	5	5	1	2	4	4	5	2	7	3	9	13	14	12	16	23	16	16	24	6	14	13	24	19	25	12	16	21	19	25	19	12	39	15	34	19	20	27	15	31	35	15	30	31	41	27	37	18	31	47	45	46	52	43	36	55	58	59	60	61	64	65	62	64	1	1	1	1	2	2	1	2	2	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	3	3	4	1	1	1	1	1	1	3	1
19500	-198.500048924677372	-197.037966840158504	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.829700955896953	0	4	6	6	2	5	6	7	8	8	8	10	12	12	14	11	13	12	12	13	15	13	13	15	14	16	17	13	14	14	18	15	17	16	16	17	16	18	16	19	18	21	19	17	18	21	18	20	21	20	21	22	21	24	22	25	26	32	34	37	39	40	47	46	45	47	0	5	2	2	1	2	2	7	6	5	3	11	12	12	19	9	19	9	12	16	23	18	19	14	17	25	25	18	22	13	24	29	35	25	17	30	25	39	30	36	26	50	27	21	39	15	39	38	40	45	40	40	48	55	42	42	56	36	58	59	60	60	65	65	62	64	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	6	1	1	1	1	1	1	3	1
20000	-197.821344090308685	-196.359262005789816	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928362911534124	0	4	6	7	4	5	6	6	8	8	7	9	8	11	14	13	12	15	13	13	14	13	14	15	12	15	17	15	15	15	17	16	18	16	15	18	16	20	17	17	18	19	19	17	18	19	19	21	19	20	21	23	22	23	23	25	26	32	34	36	39	41	47	46	45	49	0	1	2	2	1	5	5	5	8	3	6	9	7	10	25	12	9	20	14	12	25	14	17	19	12	16	29	15	25	23	22	23	32	22	23	31	24	33	18	16	24	33	39	23	18	29	36	43	37	45	47	43	33	51	51	55	52	56	58	59	60	61	64	65	61	64	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1
20500	-195.878286523595847	-194.416204439076978	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.779854839688154	-1	1	4	6	5	4	6	6	8	9	8	9	11	12	15	11	12	15	13	14	15	13	14	15	14	15	16	15	14	15	17	17	17	16	17	16	16	18	18	18	16	20	17	18	19	20	18	20	21	20	20	22	23	22	23	25	26	33	34	36	38	40	47	46	44	48	0	1	2	5	6	2	3	5	4	5	8	8	10	12	16	12	10	10	16	7	19	16	17	25	22	23	28	22	13	22	18	15	21	19	27	21	29	31	37	29	30	38	37	41	34	44	37	43	39	38	47	50	48	45	40	55	40	53	58	59	60	61	64	65	61	64	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	4	4	1	1	1	1	1	1	2	1
21000	-161.945827219380220	-160.483745134861351	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957368854616656	-1	3	4	7	5	5	5	7	8	9	8	9	11	13	15	11	12	12	13	13	15	13	14	15	14	14	16	14	15	16	17	16	17	17	16	17	18	18	18	17	18	20	19	18	20	21	19	20	22	20	21	22	20	23	23	25	27	33	35	37	39	41	46	45	44	48	0	1	2	6	2	3	3	7	7	11	7	8	12	16	14	11	12	16	16	16	14	16	17	22	20	20	28	13	14	19	25	18	23	30	22	30	27	34	27	21	27	41	36	40	44	43	36	38	42	36	53	51	37	46	51	49	56	57	58	59	60	61	64	65	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
21500	-201.230976993521722	-199.768894909002853	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.754160743228274	-1	3	5	6	5	6	5	7	9	9	7	9	11	12	15	12	12	14	13	13	14	13	14	15	15	14	15	15	14	16	18	15	18	16	16	17	18	19	16	18	18	21	19	18	19	20	18	21	20	21	20	22	23	22	23	25	27	32	34	36	39	40	47	45	44	48	0	1	2	1	2	2	2	7	11	11	4	6	8	8	21	12	8	10	13	16	9	13	17	22	21	22	22	21	17	23	39	19	15	27	27	24	39	37	20	30	30	31	40	30	31	31	17	44	39	47	31	45	42	28	45	38	53	57	58	59	60	60	65	65	61	63	1	2	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	3	2	3	2	2	1	1	1	2	1	1	3	1
22000	-194.917168013883497	-193.455085929364628	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.867200223972004	0	4	6	6	6	4	6	6	9	8	9	8	11	12	13	12	11	15	11	13	15	12	13	13	15	15	15	14	15	14	17	16	18	16	15	18	17	19	17	17	18	20	18	18	20	19	20	20	21	18	19	22	22	22	23	24	27	32	34	36	39	38	46	47	45	48	0	1	2	6	2	1	2	2	12	4	7	4	3	9	14	13	11	20	11	17	15	11	17	19	17	23	24	15	30	16	29	28	32	28	23	29	29	21	23	20	18	31	18	35	39	43	50	46	46	26	36	42	47	48	48	53	49	57	58	59	60	58	65	63	61	64	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1
22500	-201.473455952125420	-200.011373867606551	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.852131918316378	0	2	5	6	5	4	6	6	7	8	7	9	10	12	14	12	12	13	12	13	14	14	14	14	14	15	17	14	14	15	16	15	17	15	16	18	17	20	17	19	17	20	18	17	20	20	19	19	20	20	18	21	23	23	22	24	26	32	34	36	38	41	45	47	44	48	0	1	6	6	2	2	5	6	5	11	3	9	10	13	18	13	4	17	13	14	18	17	14	19	14	18	23	17	12	10	15	17	31	24	26	32	23	47	23	35	28	37	32	30	36	40	43	33	33	44	24	46	46	45	42	54	56	21	58	59	60	61	65	63	62	64	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1
23000	-237.955781412789605	-236.493699328270736	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.707105436911653	0	3	4	7	5	6	5	7	8	9	9	9	10	13	15	12	13	12	13	12	13	12	15	15	14	15	17	14	14	16	16	16	17	16	15	17	17	19	18	18	18	19	19	18	19	20	19	20	21	19	21	23	22	24	22	23	26	31	34	36	40	41	46	47	45	49	0	1	2	2	2	3	1	7	8	2	7	6	4	13	11	11	10	4	22	11	13	12	20	21	16	16	29	11	22	28	29	25	30	35	25	23	23	29	35	35	32	27	28	34	23	44	30	40	41	24	45	51	31	41	46	51	49	53	58	59	59	61	65	65	62	63	1	2	1	2	1	1	1	1	1	4	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	3	2	1	1	1	3	1	2	1	1	2	1	2	1	1	3	2	1	1	1	5	1	1	3	1	1	1	1	1
23500	-203.141681247184181	-201.679599162665312	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.755185991241194	0	3	5	5	4	6	7	6	8	8	9	10	12	11	14	11	12	13	14	13	14	14	14	14	13	16	15	15	12	15	17	16	17	16	16	16	17	20	18	18	19	21	19	17	20	21	19	20	21	18	20	22	22	23	23	25	26	32	35	37	39	40	44	47	45	48	0	1	2	5	1	5	3	5	8	6	4	7	12	12	14	9	11	14	17	16	13	17	13	18	16	23	17	23	16	23	19	24	21	23	15	15	28	26	33	37	37	47	37	34	34	47	35	50	41	34	43	35	45	42	51	54	42	54	58	58	59	61	61	65	62	64	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	3	4	1	2	1	1	3	1	1	1
24000	-220.066936029000829	-218.604853944481960	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.696403338057048	0	3	5	7	5	6	7	5	8	7	8	9	11	12	15	12	10	14	10	13	14	13	14	12	14	15	15	14	14	15	18	15	17	16	16	17	16	19	17	18	18	20	19	18	18	20	19	19	22	19	21	22	22	24	23	24	26	32	34	36	40	41	45	46	47	47	0	1	2	2	2	3	3	2	3	6	10	6	11	7	17	17	9	24	11	16	19	16	12	17	14	20	28	24	16	18	29	23	20	29	28	10	28	32	23	26	14	38	34	39	36	32	45	27	42	45	28	50	42	46	53	53	51	55	58	59	60	61	61	63	62	63	1	2	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	2	3	1	1	2	1	3	1	2	1
24500	-210.117497878100579	-208.655415793581710	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.800104164959200	0	3	5	7	5	6	7	7	8	8	8	10	11	12	15	12	13	15	13	14	14	13	15	12	15	16	15	14	14	15	17	16	17	14	16	16	17	18	18	18	18	20	19	18	20	20	19	20	22	18	21	23	21	24	22	25	27	32	34	36	39	38	46	44	47	48	0	1	2	6	2	3	5	5	7	7	5	4	5	9	22	13	14	22	16	22	13	13	16	13	19	30	24	24	17	29	18	29	21	14	21	17	17	28	32	20	22	16	41	15	47	41	40	47	48	28	39	51	34	53	45	52	55	57	58	59	60	60	64	61	64	65	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	4	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1
25000	-182.252637941295262	-180.790555856776393	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.858528749926974	-1	3	4	6	5	5	6	7	8	9	8	8	10	11	15	13	13	15	12	12	14	13	15	13	14	15	15	14	15	15	18	16	17	17	16	17	18	19	16	19	18	20	20	19	19	20	18	20	20	19	20	22	22	23	23	25	26	32	34	36	39	40	46	44	47	48	0	1	2	3	2	3	5	4	4	4	3	6	12	7	24	13	20	17	10	13	17	14	24	14	19	20	28	20	22	10	35	15	28	16	21	17	35	36	15	15	35	41	41	29	39	47	29	31	40	36	33	48	50	43	38	55	54	57	58	59	60	61	64	62	63	63	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1
