step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-816.115882669299708	-822.971370620259108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704516237951603	-1	0	1	2	1	4	4	3	6	6	7	9	6	9	9	12	11	10	10	11	13	15	16	15	21	18	23	23	21	23	24	25	24	26	27	27	28	29	29	30	30	30	30	30	32	32	32	32	31	32	31	32	31	31	32	34	33	35	33	34	35	33	34	36	35	35	34	37	36	36	35	37	37	37	36	37	38	38	38	39	42	44	44	47	48	49	52	50	50	54	52	54	54	56	55	55	55	57	57	57	58	59	57	62	0	1	2	2	1	5	4	5	6	8	8	11	2	9	11	20	13	12	12	13	19	21	17	21	23	0	23	29	23	29	0	31	29	32	31	28	31	35	34	34	27	25	31	38	42	41	42	41	33	42	39	42	34	43	31	40	50	44	49	43	48	49	52	44	60	59	50	46	67	61	53	49	59	66	66	58	43	56	43	66	77	81	61	83	0	0	0	85	0	91	88	91	87	93	93	91	93	96	95	0	94	90	96	99	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	1	3	1	1	4	1	4	1	4	1	2	1	1	1	1	1	1	2	2	1	1	2	2	3	3	1	1	1	1	1	4	1	1	1	3	1	5	2	1	3	1	2	2	1	1	4	1	1	1	2	1	1	2	3	2	1	1	1	6	2	4	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
24500	-605.485843275566936	-612.341331226526336	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654393795952581	0	1	3	3	2	4	3	5	6	7	7	8	6	9	11	11	11	10	12	12	14	16	16	16	19	18	22	22	22	21	23	25	25	26	27	27	28	28	30	30	29	30	30	30	31	30	32	32	32	32	32	31	30	32	32	34	33	35	34	32	34	33	34	35	36	35	33	37	35	37	35	37	39	38	38	34	39	39	39	39	42	44	46	47	45	50	50	50	50	54	53	53	52	55	54	55	56	57	57	58	59	59	57	60	0	1	1	1	1	5	2	1	6	4	3	7	6	6	18	12	18	11	14	16	15	21	16	21	24	0	25	22	30	22	0	31	28	33	32	28	34	27	38	36	37	38	34	41	53	37	35	36	40	42	42	36	36	38	40	49	35	49	47	44	43	55	60	55	64	63	55	62	60	61	63	58	75	68	55	55	74	72	63	70	77	81	77	79	0	0	0	82	0	91	89	89	87	93	93	92	93	96	95	0	93	87	96	97	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	3	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	3	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	3	1	1	1	2	1	1	1	3	4	1	1	1	3	1	1	1	2	1	2	1	1	3	1	1	1	4	5	1	2
25000	-530.766823517260264	-537.622311468219664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629653529107136	0	2	1	2	2	4	3	4	6	7	8	8	6	8	9	11	11	10	12	10	13	15	15	15	20	16	22	22	21	21	23	24	25	26	26	28	28	29	29	29	30	31	30	31	32	33	32	31	31	32	33	32	31	32	32	33	34	35	33	32	35	33	33	35	35	36	34	36	36	36	36	37	38	37	37	38	36	38	39	41	41	43	46	45	49	50	51	52	48	52	54	52	55	56	56	56	57	58	57	57	57	58	58	62	0	3	1	3	1	5	1	2	7	8	9	9	6	6	14	15	12	12	16	12	17	17	20	16	24	0	26	25	24	25	0	31	31	30	33	31	35	28	34	34	36	39	35	35	38	28	42	38	36	39	53	41	14	48	37	49	42	40	42	43	52	49	49	55	56	58	41	55	53	61	46	58	65	58	65	41	60	56	77	78	79	81	43	80	0	0	0	85	0	86	88	85	87	93	93	92	94	96	95	0	93	94	96	95	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	3	1	4	1	1	1	1	3	1	3	1	3	1	1	1	1	1	2	2	7	1	1	2	2	1	1	5	1	2	1	1	3	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	4	1	3	1	1	1	1	8	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
25500	-559.173513231428501	-566.029001182387901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552203406916293	0	2	2	1	1	3	3	4	6	5	7	9	8	7	11	11	11	11	11	11	13	15	16	17	20	18	23	23	22	22	23	24	26	27	26	28	28	28	29	30	31	30	30	31	32	31	32	31	32	31	31	33	31	33	32	30	32	34	33	31	36	33	34	36	34	35	34	36	34	36	35	35	38	38	38	36	38	39	39	40	40	44	46	45	48	49	51	51	51	53	53	52	53	55	55	56	57	57	57	57	58	56	57	59	0	4	1	1	1	5	1	7	7	7	10	11	9	6	8	14	12	12	9	14	5	19	21	19	16	0	30	29	20	25	0	31	32	35	32	31	35	28	31	38	39	30	39	39	30	24	42	34	31	29	43	46	28	28	33	31	44	57	53	36	41	49	62	67	55	45	62	55	37	43	50	56	49	76	55	49	61	72	61	75	79	77	81	79	0	0	0	86	0	88	87	89	87	93	91	92	93	94	95	0	95	89	96	99	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	2	3	2	5	1	2	3	4	1	1	1	4	1	1	1	1	1	1	2	1	3	3	2	1	3	1	1	5	5	1	2	4	3	1	1	3	4	3	3	1	1	1	2	3	1	1	1	1	2	1	2	3	3	3	1	2	1	4	1	2	2	1	1	1	3	3	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1
26000	-602.834193093143881	-609.689681044103281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545187483410372	0	1	3	3	1	4	3	3	6	5	7	8	7	9	10	11	12	9	11	12	15	14	15	16	17	18	22	23	21	23	24	25	26	27	27	27	28	28	30	30	30	28	29	30	31	32	32	31	32	30	32	33	31	32	32	33	33	35	32	33	35	34	33	36	36	36	35	37	34	36	33	37	39	37	38	37	38	38	38	41	41	44	47	47	48	50	50	52	51	54	53	53	54	55	56	56	58	58	58	58	59	57	58	61	0	1	1	1	1	2	5	2	6	3	6	8	6	9	13	9	14	11	14	18	17	16	18	23	16	0	25	25	24	23	0	31	30	28	32	27	31	33	35	37	33	33	35	34	36	40	40	50	39	33	44	46	25	40	39	49	51	56	41	43	60	49	45	58	69	67	50	58	49	60	45	55	65	60	65	58	43	62	36	60	77	81	77	45	0	0	0	87	0	92	88	89	88	93	93	92	93	102	95	0	93	85	96	98	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	2	2	1	3	1	3	1	2	3	3	4	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	7	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	4	2	7	3	2	2	3	9	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	4	1	1
26500	-628.899484462478995	-635.754972413438395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640504575138164	0	2	3	2	1	5	1	5	3	6	8	7	6	8	10	10	10	9	11	12	15	15	17	17	20	19	21	21	23	20	22	25	25	26	27	25	28	29	29	27	30	31	30	30	31	32	32	31	32	32	32	33	31	33	31	32	34	33	34	34	36	33	33	34	34	35	34	37	35	36	35	36	38	38	38	37	37	37	39	40	42	45	45	47	49	47	52	51	50	53	54	53	54	55	56	57	56	57	57	57	58	59	58	61	0	7	5	7	1	9	1	3	7	5	8	9	1	13	14	14	14	6	14	16	17	17	22	15	21	0	26	23	25	24	0	31	31	32	33	31	27	28	35	36	40	38	34	40	44	53	55	39	55	41	43	48	29	56	37	55	38	48	58	39	67	56	45	58	46	63	49	50	56	60	63	58	67	65	77	59	51	62	43	50	77	81	34	83	0	0	0	85	0	88	90	89	87	93	94	90	94	97	95	0	94	96	96	99	1	1	1	1	1	2	1	1	1	2	2	1	3	1	1	1	1	2	1	1	2	2	1	4	4	1	1	2	1	1	1	2	1	1	1	2	3	5	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	2	1	3	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	5	2	4	5	3	2	7	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2
27000	-615.202622344327665	-622.058110295287065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749906788104884	0	1	2	2	1	3	3	4	6	6	6	6	7	9	7	10	11	10	11	9	15	16	16	16	20	19	21	22	23	22	23	24	25	24	27	28	28	29	29	30	31	30	30	29	30	32	32	31	33	29	33	32	31	32	31	33	33	34	34	32	35	34	35	33	35	34	35	37	34	35	34	36	39	37	36	37	38	38	39	40	41	44	45	48	47	50	50	51	50	53	53	54	54	55	56	56	57	57	57	57	58	58	58	61	0	1	1	1	1	2	1	1	7	7	4	6	9	12	6	20	16	20	14	12	14	17	17	21	23	0	26	25	25	25	0	31	32	30	33	35	35	30	36	39	36	50	31	33	37	44	42	39	55	37	39	50	45	36	33	55	47	49	51	43	43	56	46	55	41	38	51	62	47	60	55	64	75	63	71	62	43	51	40	68	79	81	81	85	0	0	0	85	0	86	88	89	87	93	94	91	94	88	95	0	94	85	96	99	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	5	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	3	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	5	1	2
27500	-617.306066374406328	-624.161554325365728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616568464228269	-1	2	1	2	1	4	4	5	6	6	6	9	7	8	10	11	11	11	12	10	14	15	16	16	20	18	22	23	23	21	24	25	25	27	26	27	28	29	29	30	31	29	30	30	32	32	32	32	32	33	33	32	31	33	30	33	34	34	30	33	36	33	34	33	35	36	34	38	36	35	36	36	38	37	38	37	38	38	38	40	41	43	47	48	49	49	51	50	51	53	53	52	55	56	55	54	58	57	57	58	57	58	56	61	0	5	1	3	1	2	2	3	6	7	6	9	6	11	12	14	11	15	12	13	14	21	21	19	7	0	25	30	23	26	0	31	28	33	31	33	36	29	37	32	38	29	32	38	37	39	59	40	31	41	46	59	38	45	31	52	41	56	35	52	70	55	49	34	63	40	54	51	60	59	53	58	59	65	56	49	69	56	69	78	69	81	82	83	0	0	0	84	0	89	87	57	87	93	91	92	94	93	95	0	93	96	96	99	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	3	1	1	2	2	1	1	2	6	1	1	1	4	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	4	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	3	1	3	1	3	3	1	3	2	1	2	1	2	1	1	1	1	1	1	2	1	6	2	1	1	1	1	1	1	1	1	2	1	2
28000	-660.281451124139608	-667.136939075099008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528748871383965	0	1	2	2	2	4	3	4	5	6	7	8	7	8	10	10	11	10	12	11	14	15	14	16	19	18	21	23	21	22	24	25	25	26	27	28	29	29	30	29	30	28	29	30	30	32	32	32	30	33	33	31	31	32	32	32	32	34	34	32	35	34	35	35	35	35	32	37	36	36	35	36	38	37	37	37	39	38	38	41	41	44	46	47	49	49	51	51	49	53	54	53	53	54	55	55	56	58	57	58	59	58	56	61	0	1	1	1	2	3	2	5	2	8	3	6	5	6	12	13	12	14	15	12	16	21	18	23	19	0	25	27	21	22	0	31	30	31	33	32	35	28	36	30	40	29	31	42	25	42	33	39	34	42	53	45	33	44	31	32	40	56	54	30	60	56	57	56	28	44	39	64	47	43	62	56	72	57	56	56	43	71	59	75	60	79	82	80	0	0	0	89	0	88	84	37	87	93	93	90	95	99	95	0	93	86	96	95	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	1	4	1	1	1	3	4	1	1	2	2	1	1	2	2	1	2	1	3	1	1	4	2	3	1	2	3	1	1	3	1	4	2	1	1	1	3	1	1	1	1	5	3	1	1	2	4	1	2	2	2	4	2	4	2	2	1	5	2	1	2	1	1	1	1	1	2	4	7	1	1	1	1	1	1	1	1	2	4	1	4
28500	-649.038023338253424	-655.893511289212825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579100285044280	-1	2	3	1	2	4	3	4	7	6	7	8	7	8	9	11	11	10	12	12	14	16	16	16	20	19	22	23	22	22	21	25	25	26	26	27	27	30	30	28	30	29	31	29	31	31	32	32	33	31	32	32	30	32	30	33	34	34	33	34	36	34	34	34	36	35	35	38	35	35	35	36	36	37	37	38	37	37	39	40	40	44	46	48	48	50	51	51	50	53	53	51	54	56	55	55	57	58	57	58	58	58	57	61	0	4	1	1	1	2	4	3	2	8	7	10	6	7	13	6	14	12	17	15	14	21	21	17	21	0	25	30	17	26	0	31	30	32	29	34	35	37	44	37	40	29	39	36	24	35	41	43	55	37	40	50	28	55	31	39	39	55	55	43	60	49	59	54	58	57	50	70	62	39	57	64	49	50	57	69	48	58	60	77	32	71	77	77	0	0	0	84	0	88	85	35	87	93	93	90	94	97	95	0	94	97	96	102	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	3	2	1	1	2	4	1	1	1	3	1	1	1	6	2	1	1	2	1	1	1	1	2	1	1	1	4	1	1	8	3	1	1	3	4	2	1	3	1	3	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	4	2	1	1	2	3	1	5	5	4	5	1	1	1	2	1	1	3	8	1	1	1	1	1	1	1	1	1	1	2	2
29000	-721.029406724330556	-727.884894675289956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423886296637757	0	1	2	3	1	4	4	3	6	6	8	8	7	7	10	10	11	11	12	10	14	15	16	17	20	18	22	23	22	22	23	25	26	25	26	27	28	28	28	30	28	30	30	30	31	32	30	32	33	31	32	32	30	32	29	33	34	35	32	32	35	30	34	34	36	36	34	36	34	36	35	37	39	37	37	38	38	36	40	40	42	45	47	47	48	50	52	51	50	54	54	53	54	56	55	56	57	57	57	56	58	59	58	62	0	1	1	2	1	3	8	2	7	7	9	7	5	9	11	6	13	14	18	13	17	21	17	23	16	0	25	24	13	25	0	31	32	25	31	34	35	34	32	38	35	37	31	32	36	47	27	44	62	42	53	43	38	62	39	55	33	55	44	40	60	39	60	49	17	38	59	44	59	59	59	55	55	58	57	55	59	48	39	54	80	77	81	80	0	0	0	68	0	88	83	74	87	93	93	89	93	95	95	0	93	90	96	99	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	3	2	2	1	1	1	1	3	1	4	1	1	3	8	1	1	1	1	2	2	1	1	2	1	2	1	1	2	3	2	2	4	1	3	1	1	1	1	1	1	3	3	3	1	1	2	1	1	1	13	5	1	2	1	3	2	4	5	1	1	5	5	2	6	4	1	4	2	5	1	1	1	8	1	2	5	7	1	1	1	2	1	1	1	1	2	2	2	3
29500	-600.334690804223442	-607.190178755182842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.527706683537267	-1	1	1	2	1	4	3	4	6	7	5	9	7	8	9	12	11	10	12	11	15	16	16	17	20	18	23	22	23	23	23	24	25	27	24	27	29	28	29	29	31	29	30	30	31	33	32	32	31	33	32	32	28	32	32	33	34	34	34	34	35	34	34	32	35	35	34	37	34	36	35	34	38	37	37	36	38	38	39	39	42	44	45	47	49	50	50	51	51	54	53	54	54	55	56	54	57	57	58	58	58	59	57	61	0	1	1	3	1	5	2	2	7	11	6	13	11	7	4	20	14	6	14	14	17	17	16	22	19	0	12	21	12	23	0	31	32	35	28	33	53	30	34	36	36	28	36	35	53	44	42	43	25	41	44	43	30	37	49	55	55	55	64	43	52	56	49	36	69	45	47	61	64	43	57	55	76	67	64	49	52	72	77	73	77	79	61	82	0	0	0	85	0	89	86	85	87	93	93	88	93	94	95	0	94	103	92	99	1	1	1	1	1	2	1	1	2	1	1	1	1	2	4	1	1	3	1	2	2	2	2	1	4	1	6	3	7	4	1	1	1	3	1	1	1	2	1	1	2	4	2	2	2	2	1	1	4	1	1	1	3	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	4	3	2	1	1	3	2	6	1	1	1	1	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1
30000	-726.500915011273605	-733.356402962233005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519672721884066	0	2	2	2	2	3	2	4	6	7	7	8	8	8	10	11	12	10	11	9	14	16	16	15	20	18	22	22	22	20	23	24	26	26	26	27	29	30	30	28	30	30	30	28	31	30	33	32	31	32	32	31	31	32	32	34	32	35	33	34	34	33	34	35	36	34	34	37	35	36	34	35	39	37	37	37	38	36	39	38	40	44	46	46	46	48	51	52	50	54	54	54	56	55	56	56	57	58	58	56	58	56	57	60	0	1	1	1	1	7	1	2	6	8	4	7	9	11	13	20	19	12	12	14	17	21	21	11	16	0	22	30	24	26	0	31	30	32	29	31	36	29	40	34	26	27	36	29	42	35	40	43	40	52	39	46	27	41	49	49	44	39	52	42	43	41	57	55	60	49	51	58	57	61	55	49	54	66	64	62	71	60	60	66	77	81	43	50	0	0	0	87	0	89	83	85	88	88	94	92	94	103	95	0	93	92	102	98	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	2	1	1	1	1	4	4	1	3	1	3	1	1	1	3	1	1	1	1	2	1	2	4	6	2	2	1	2	3	2	1	1	1	1	3	1	1	2	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	2	5	2	2	2	2	1	4	2	1	2	10	7	1	1	1	1	1	1	4	4	2	2	1	1	1	1	1	1	1	1	1	1
30500	-730.886009732217531	-737.741497683176931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545579300843439	-1	0	3	2	1	4	3	3	6	6	6	7	5	8	10	12	12	10	11	10	15	13	14	16	20	19	22	20	22	23	23	24	25	26	27	27	28	30	30	26	29	31	31	30	29	31	32	32	31	33	32	32	31	33	32	32	33	33	34	32	36	34	34	35	36	35	34	38	35	36	35	35	38	38	37	37	38	38	40	39	41	44	47	46	49	49	49	50	50	53	52	54	55	54	56	55	58	57	57	57	57	58	57	61	0	1	5	5	1	5	1	2	7	8	4	7	7	6	13	13	15	14	20	14	22	17	20	17	24	0	17	24	28	29	0	31	27	32	16	30	34	33	34	32	34	24	39	34	35	23	36	38	36	18	46	43	36	46	31	49	36	49	41	43	55	56	60	58	50	48	50	63	51	52	50	37	71	65	55	62	70	69	77	60	77	79	79	81	0	0	0	85	0	83	83	89	94	91	94	92	94	93	95	0	93	98	92	99	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	1	2	2	1	1	4	2	1	1	1	1	1	1	7	2	1	2	1	1	2	8	1	1	1	8	3	1	2	5	1	1	2	1	5	1	2	1	2	1	2	1	1	1	1	2	1	2	1	4	1	3	2	1	2	2	2	1	1	4	2	2	3	3	1	1	1	1	1	3	2	2	1	1	1	1	2	1	1	1	1	1	1	2
31000	-657.857806264289707	-664.713294215249107	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502265451896358	-1	1	3	3	2	5	3	5	5	6	7	8	7	8	8	11	10	10	11	9	14	16	17	16	21	18	22	21	22	22	22	24	25	26	27	27	28	30	28	28	30	30	29	30	30	31	32	33	32	31	33	32	32	32	31	32	33	34	34	33	36	33	33	34	36	35	34	35	34	37	35	37	39	38	36	37	37	37	39	40	40	44	46	48	47	49	51	51	50	52	52	53	54	53	55	54	57	57	58	57	57	59	57	62	0	1	5	2	1	7	1	7	1	2	7	10	6	5	9	15	14	11	17	15	17	14	15	19	23	0	26	24	14	23	0	31	31	25	27	27	32	39	35	31	36	24	32	43	23	34	44	55	44	23	42	39	34	30	31	44	50	49	56	55	59	56	53	47	59	62	46	48	53	47	48	64	41	61	71	43	54	64	77	64	77	79	82	83	0	0	0	85	0	89	89	90	94	87	93	91	93	93	95	0	94	88	90	95	1	1	1	1	1	1	2	1	3	2	1	1	2	3	1	1	1	2	1	1	2	4	4	2	2	1	2	3	4	3	1	1	2	2	2	2	2	1	1	4	2	5	2	1	5	3	1	1	1	4	2	2	4	4	7	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	4	1	1	3	2	3	1	3	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	4	2	4
31500	-755.159409123994351	-762.014897074953751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600814867142789	0	1	1	3	2	4	4	3	7	6	6	8	8	9	11	11	10	10	11	12	13	15	15	16	20	19	23	21	22	22	22	24	25	26	26	27	27	29	28	30	28	30	30	29	32	31	33	32	32	31	31	31	31	33	32	33	33	32	32	32	35	33	35	35	36	35	34	37	34	34	36	36	39	36	37	37	38	38	39	39	41	44	46	48	49	50	52	52	51	53	54	53	55	54	56	53	57	57	57	57	58	59	58	61	0	1	1	1	2	2	5	3	6	5	1	10	11	1	11	13	2	7	9	17	19	21	16	19	23	0	29	26	25	28	0	31	25	33	26	29	33	35	36	39	33	30	41	34	42	36	51	40	40	44	38	40	44	45	40	58	40	41	41	43	48	58	40	58	60	54	55	66	58	43	67	56	49	52	67	60	52	72	60	62	60	81	77	83	0	0	0	86	0	89	87	85	94	87	94	89	94	93	95	0	93	95	92	98	1	1	1	1	1	2	1	1	1	1	3	1	2	4	3	2	4	3	2	1	1	1	2	3	3	1	1	1	1	1	1	2	3	1	3	3	1	1	1	1	2	5	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	4	3	2	2	3	1	3	3	3	2	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2
32000	-532.523880906333943	-539.379368857293343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552112647409584	-1	2	3	3	0	5	2	3	6	6	7	8	7	8	10	11	12	8	11	12	14	15	17	17	20	19	21	22	23	22	23	24	26	27	26	26	27	29	28	29	29	31	30	30	32	31	31	31	32	33	32	31	30	33	30	34	32	34	33	33	35	33	35	36	35	35	34	36	36	36	35	37	38	36	35	37	38	37	39	41	41	45	47	47	48	50	51	51	50	53	53	52	55	53	55	57	58	58	58	57	59	58	55	60	0	5	5	2	1	3	5	7	6	8	8	11	2	9	12	7	19	11	14	9	17	21	21	16	14	0	21	21	24	23	0	31	32	32	28	29	36	29	32	29	37	25	33	32	53	29	41	43	55	47	43	36	29	45	33	49	47	59	55	55	43	49	54	49	58	44	43	58	50	43	43	49	56	45	55	59	60	64	70	65	79	81	79	82	0	0	0	83	0	88	92	89	94	87	94	103	93	100	95	0	93	89	92	99	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	4	1	1	1	4	1	1	1	2	5	1	3	4	3	2	1	1	1	2	2	2	1	3	2	2	1	6	3	3	1	4	1	1	1	1	1	2	3	1	3	1	1	1	1	2	3	1	1	1	1	3	3	1	2	3	2	4	2	2	2	2	3	1	2	2	1	2	5	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	4	2	1
