step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
23500	-465.660914618195648	-464.120598735446379	-1.540315882749284	0.000073440933942	0.000019787643076	0.269436157923017	0.562703220978548	0	1	3	2	3	2	5	6	5	3	4	4	6	6	5	7	9	9	7	5	7	8	8	9	8	9	7	8	10	10	10	9	8	10	10	10	12	9	9	10	11	9	11	11	12	12	10	10	11	12	11	12	10	11	12	13	13	12	13	13	13	12	13	14	15	13	14	12	16	14	15	14	13	12	13	15	15	16	17	16	18	16	15	19	15	15	16	18	16	16	18	18	17	21	19	20	21	22	28	30	29	29	31	31	32	32	33	33	32	34	32	34	35	35	36	0	1	4	1	6	2	5	20	5	4	1	4	9	11	3	15	16	27	20	2	15	13	19	9	7	14	15	10	1	17	13	21	27	14	33	7	36	16	19	26	23	21	31	38	14	48	7	19	23	48	32	24	25	39	42	41	50	17	30	68	7	32	44	26	57	45	54	2	56	57	51	58	41	23	37	73	63	83	48	55	72	70	56	79	63	74	50	29	48	83	90	50	64	67	9	79	84	80	97	101	89	94	99	99	102	0	103	104	0	103	100	109	108	101	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	5	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	5	2	1	3	1	1	2	4	3	1	3	1	1	2	1	1	1	1	4	1	2	1	1	1	1	2	2	4	2	1	1	3	2	3	7	2	1	4	3	1	6	4	3	1	2	1	1	1	1	2	1	1	1	3	1
24000	-456.472629152262186	-454.985695657684062	-1.486933494578109	0.000186258392575	0.000056649741868	0.304145982816891	0.614944205709386	-1	1	3	2	3	1	6	5	4	4	4	4	7	6	6	6	7	9	7	5	6	7	9	9	8	9	9	8	10	10	10	9	7	10	11	9	11	9	10	10	11	9	10	11	11	11	11	11	9	9	11	13	13	11	12	13	13	12	13	12	13	12	13	13	13	14	15	14	15	14	14	14	15	15	14	15	15	15	14	17	15	14	15	17	15	17	17	15	19	17	19	18	17	19	16	18	21	21	27	30	28	30	29	32	31	34	32	32	34	34	33	35	35	35	36	0	1	4	1	4	1	11	2	1	4	4	3	20	11	11	3	11	17	12	3	8	16	15	22	20	19	17	13	17	36	18	17	12	14	42	28	42	33	5	16	31	14	3	43	42	13	38	31	25	19	23	60	41	24	49	58	34	34	41	46	27	29	35	41	42	63	72	54	54	51	13	45	46	28	7	64	37	63	54	88	59	27	55	58	63	61	13	43	50	74	65	47	62	80	58	34	90	81	97	99	98	103	99	100	103	0	105	105	0	108	107	108	103	101	111	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	4	2	1	2	4	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	2	3	1	1	4	3	1	2	1	1	1	1	2	1	3	2	2	4	3	5	1	3	3	2	1	1	3	2	3	3	1	5	1	1	1	1	1	1	1	1	1	1	2	2	3	2
24500	-469.709990538641307	-468.130811244556412	-1.579179294084872	0.000174384889053	0.000043498616404	0.249440284876690	0.677515202178921	0	1	3	2	2	3	5	5	5	4	5	4	6	6	5	4	8	9	7	6	6	8	7	10	9	7	8	9	10	9	11	6	9	11	11	9	11	8	9	10	12	10	11	11	9	11	11	12	10	12	13	13	13	11	12	14	12	12	12	12	13	12	13	14	15	12	13	13	14	14	14	14	15	13	14	15	14	15	15	17	17	15	14	19	15	18	15	17	18	15	16	18	16	20	18	18	21	22	28	29	29	30	30	31	32	34	32	31	34	34	33	33	35	36	36	0	1	2	1	1	4	5	2	10	6	6	3	16	15	10	2	14	32	15	4	3	8	21	27	9	32	8	7	5	23	33	10	14	7	28	38	11	13	26	19	18	17	22	18	19	17	33	49	17	47	62	33	66	25	43	50	28	40	3	39	30	9	54	26	72	39	29	21	24	35	52	43	49	29	25	61	43	62	18	78	72	67	60	74	28	51	35	55	50	74	71	11	41	65	37	80	78	95	97	99	94	99	101	102	100	0	100	99	0	107	105	104	100	110	106	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	2	4	1	1	1	2	4	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	3	3	1	3	1	2	2	3	3	1	1	1	1	2	2	1	2	2	2	1	1	1	1	3	3	2	2	2	2	1	1	4	3	2	4	1	2	2	3	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1
25000	-506.230842486618144	-504.701211223110988	-1.529631263507156	0.000108932587145	0.000030022257952	0.275604011057130	0.636735940350379	-2	0	4	2	3	2	5	5	4	3	4	4	6	6	6	6	9	10	8	6	7	8	8	10	7	8	8	8	9	9	10	9	9	10	11	9	10	10	10	11	11	10	12	12	11	10	10	12	12	11	11	12	13	11	12	14	13	11	12	13	14	13	12	14	14	12	13	14	16	12	13	14	14	15	14	15	15	15	16	16	17	16	16	19	15	17	17	18	18	16	18	18	17	20	19	19	21	23	27	29	29	30	30	31	32	32	33	32	34	34	32	34	34	36	36	0	1	4	2	1	2	3	10	6	1	4	2	7	6	10	9	8	27	16	12	20	20	16	28	6	5	14	21	21	20	7	21	19	20	17	8	26	26	14	27	16	13	18	34	32	27	4	37	4	27	27	45	35	47	42	51	41	33	47	40	31	21	39	63	50	26	31	37	68	41	17	29	66	60	30	21	24	59	61	52	85	52	68	86	44	83	17	72	50	54	69	14	61	64	69	89	95	87	98	99	91	101	99	100	101	0	100	100	0	111	104	111	105	113	101	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	4	1	4	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	3	2	2	2	1	1	1	2	1	1	1	1	5	2	4	2	1	3	1	2	1	1	1	2	1	1	5	1	2	1	1	1	2	2	1	1	1	1	1	1	3
25500	-443.324642446719849	-441.960724114523543	-1.363918332196318	0.000164636369596	0.000103486974930	0.628579062964068	0.693574536981240	-1	0	4	2	3	1	5	5	5	3	5	5	7	5	4	6	7	9	7	6	7	8	9	9	8	8	8	8	11	9	10	10	8	10	10	9	12	9	9	11	11	7	10	11	12	10	11	11	9	11	13	12	13	11	12	13	14	12	12	12	13	12	12	14	14	13	14	13	13	15	13	15	14	15	14	15	15	15	14	17	17	16	16	18	15	18	17	17	17	16	18	18	17	20	19	19	22	22	26	30	29	30	29	31	31	34	31	32	32	32	33	35	36	37	36	0	1	4	2	2	1	15	15	6	4	15	5	14	3	10	5	8	16	11	14	14	8	21	19	8	19	2	19	9	17	36	30	16	14	16	21	23	13	42	30	23	1	14	27	35	6	38	11	11	35	47	28	32	46	31	39	69	54	41	25	32	48	48	48	52	16	19	5	5	53	32	27	37	29	19	60	45	30	71	45	70	56	70	50	44	53	55	82	60	79	83	69	56	93	79	87	94	96	98	103	88	103	99	99	101	0	101	104	0	100	109	107	106	106	108	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	2	1	1	1	3	2	1	2	1	1	1	1	2	4	1	1	5	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	5	6	5	1	1	3	1	2	2	1	1	2	1	2	1	1	1	2	2	2	3	1	2	1	1	2	2	1	2	1	1	1	2	1	6	1	2	2	1	1	1	1	1	1	1	2	1	2	1
26000	-474.438583335917599	-472.920214034239848	-1.518369301677764	0.000238510779896	0.000067374786723	0.282481096882456	0.681084252185240	0	1	3	2	4	2	6	5	5	3	5	4	7	3	6	6	9	9	6	5	7	9	8	9	7	9	7	7	8	9	11	9	7	10	10	8	11	9	10	11	10	10	11	12	11	10	12	11	12	12	13	12	13	12	12	12	14	13	12	10	13	12	13	13	13	13	13	14	15	14	13	14	14	15	13	15	16	14	17	16	16	16	15	16	16	15	18	15	18	16	18	19	16	18	19	19	22	23	27	29	28	29	30	30	31	33	32	32	34	31	34	34	34	35	35	0	1	2	1	2	1	11	12	10	4	3	10	11	6	11	5	21	27	6	14	8	9	19	28	11	21	20	15	13	11	19	10	5	8	25	28	19	28	14	35	33	9	9	42	30	13	45	24	22	7	49	46	19	43	42	45	50	37	24	32	49	11	15	31	59	40	49	44	61	24	20	37	24	25	31	11	74	54	86	69	67	71	56	64	78	64	88	72	36	88	75	22	49	64	86	84	93	81	92	99	95	101	101	101	101	0	103	100	0	101	108	105	108	109	111	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	1	2	1	4	1	2	3	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	2	1	1	4	2	1	1	1	1	1	1	2	3	2	1	4	1	5	1	1	1	1	2	1	1	1	1	1	2	1	4	1	4	5	2	2	2	2	2	2	4	1	5	1	1	1	2	1	1	2	1	2	1	1	1	1	1
26500	-448.277757168760957	-446.583890713135247	-1.693866455625715	0.000190223097535	0.000039077023030	0.205427329993374	0.608679385407780	0	1	4	2	4	1	4	5	2	3	5	4	6	6	6	6	7	9	8	5	8	8	6	9	8	8	8	9	9	10	11	9	10	11	10	9	12	9	8	10	12	9	11	12	12	11	12	10	11	12	11	11	13	11	12	13	13	13	12	13	12	11	11	15	12	13	15	13	14	12	15	14	15	15	14	14	15	14	17	16	17	15	15	18	15	18	18	17	16	16	18	18	17	20	19	20	22	22	27	29	29	31	30	31	33	33	32	33	32	33	33	35	35	36	36	0	1	9	1	6	1	10	5	1	2	4	1	10	5	11	20	9	39	14	2	20	14	12	25	13	8	23	14	11	19	35	11	36	15	38	17	49	19	13	27	39	10	21	40	22	39	19	32	38	28	38	42	62	21	33	47	43	21	51	55	43	25	30	46	52	31	47	33	70	15	39	53	36	2	17	61	50	65	85	69	80	18	55	93	57	90	70	72	66	76	89	79	50	69	69	66	94	28	90	99	83	100	101	103	107	0	101	103	0	99	107	104	102	110	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	2	1	2	2	1	1	2	1	3	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	4	2	1	2	6	4	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	3	3	3	4	1	3	6	1	7	1	1	1	1	1	1	1	1	3	1	2	2	2	1
27000	-485.154830630926369	-483.562620877817608	-1.592209753108776	0.000178584487436	0.000043477139632	0.243454178222396	0.627808695168154	-1	0	3	2	2	2	5	5	4	3	4	3	5	4	6	6	7	9	7	6	8	8	8	8	7	6	8	8	10	10	10	9	9	8	10	9	11	9	11	10	10	8	10	11	10	11	11	12	11	12	13	11	11	11	12	14	13	11	12	13	13	12	12	13	14	13	14	14	15	15	14	14	14	15	14	14	16	14	16	14	18	15	14	18	14	17	18	17	18	16	18	18	17	20	18	19	19	22	26	28	29	30	31	30	33	33	31	30	33	34	34	34	33	35	36	0	1	1	2	2	1	14	11	5	2	6	5	10	12	11	11	11	19	26	1	8	7	26	10	6	13	25	16	24	36	23	19	25	16	21	23	11	28	40	27	18	11	11	33	25	13	22	36	20	36	43	16	35	27	40	63	62	34	24	52	31	18	24	46	47	39	24	28	60	37	47	43	46	35	32	13	75	55	31	51	88	80	58	79	17	72	22	56	15	70	50	8	76	75	74	71	30	94	96	99	99	99	101	100	107	0	101	101	0	113	101	105	102	109	103	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	3	1	2	2	1	2	2	4	4	1	1	3	1	1	1	2	1	4	1	2	1	5	1	3	6	2	3	1	2	4	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3
27500	-410.148280465885762	-408.378898201641050	-1.769382264244727	0.000313270670044	0.000057664834336	0.184073518046901	0.690794074296395	0	1	4	2	3	2	6	5	5	3	4	4	6	5	6	5	9	7	7	5	7	9	9	9	9	8	8	7	11	9	11	9	10	10	10	10	9	8	11	9	11	8	11	11	11	9	11	10	8	12	12	12	12	11	12	13	13	12	13	9	13	13	13	14	13	13	14	11	15	14	15	15	15	13	14	15	15	15	17	16	16	16	15	17	14	17	15	18	18	15	18	18	17	21	19	19	21	21	27	29	29	29	30	32	32	33	31	32	33	33	34	35	35	35	37	0	1	4	2	2	1	10	1	11	2	4	4	3	5	11	3	15	5	16	10	8	3	26	7	15	20	9	13	13	21	40	7	8	21	42	46	8	21	37	26	28	11	27	36	46	21	24	21	15	13	37	23	31	24	48	53	46	68	54	9	51	54	58	43	54	30	50	25	75	38	39	85	17	54	8	24	62	66	69	73	64	74	67	75	31	67	22	70	17	40	79	32	90	96	31	55	88	96	83	99	99	99	100	102	103	0	102	103	0	105	103	106	108	110	106	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	4	1	1	3	1	4	3	1	1	1	1	1	1	1	1	1	1	4	2	4	2	1	3	1	1	4	4	2	1	4	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2
28000	-417.436427599484261	-415.852155763918120	-1.584271835566115	0.000339264882601	0.000083819701840	0.247062711583453	0.706610257895003	0	1	4	2	2	3	6	5	5	4	3	4	6	5	6	7	7	9	8	6	6	8	8	9	9	9	9	8	11	9	10	9	10	10	10	8	11	6	10	10	11	9	12	11	11	11	11	11	11	13	12	12	13	11	12	12	13	13	11	11	13	11	12	15	14	12	13	14	15	14	14	14	14	15	14	15	16	15	16	16	18	15	14	17	15	18	17	17	18	17	17	18	17	20	18	19	21	22	27	30	30	29	31	32	31	33	33	32	32	33	34	34	34	36	36	0	1	11	2	2	4	2	1	6	4	2	4	9	3	8	20	10	15	15	3	12	21	7	21	21	4	7	38	32	8	27	20	14	9	38	16	42	12	18	23	39	23	4	11	32	36	16	17	20	52	33	37	44	42	60	24	49	48	33	36	51	3	24	32	44	22	51	56	60	58	25	52	20	67	44	71	74	53	68	75	78	67	47	57	8	75	51	80	4	66	53	58	78	95	76	82	89	68	98	99	102	99	102	103	101	0	101	101	0	101	100	110	110	106	112	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	4	3	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	2	1	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	5	2	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
28500	-437.493093338068149	-436.005546117312690	-1.487547220755448	0.000130207734723	0.000039541782684	0.303682287138024	0.675794916791763	0	1	4	3	3	2	4	6	4	4	3	3	6	6	6	6	9	10	8	4	8	7	9	9	8	8	7	7	10	9	11	9	9	11	11	9	10	9	11	9	12	9	11	11	12	11	10	12	11	10	13	12	12	12	12	12	13	12	12	12	13	13	11	14	13	13	14	14	15	13	13	12	14	15	14	15	14	15	15	17	18	16	15	18	15	17	17	16	17	17	18	18	16	20	20	20	21	22	27	28	29	31	31	32	32	34	32	32	32	33	33	33	35	36	35	0	1	4	6	2	1	6	5	2	12	2	2	10	4	7	9	9	19	15	5	15	15	7	21	4	7	5	4	21	8	18	14	15	30	38	15	36	27	47	22	29	20	28	21	24	20	13	33	32	28	29	43	17	33	19	50	31	47	40	63	50	39	18	41	24	44	24	63	55	37	41	28	72	2	31	57	41	61	61	83	93	73	56	74	60	76	93	67	77	62	82	30	67	84	32	91	94	96	91	99	99	101	100	103	100	0	103	101	0	108	107	103	111	106	112	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	1	5	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	4	1	1	6	1	1	1	4	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
29000	-474.383609949049571	-472.844111031079308	-1.539498917970235	0.000147547908326	0.000039822636920	0.269896316199820	0.726166484188754	0	1	3	1	3	2	6	5	5	4	4	5	6	6	5	6	8	9	6	5	7	9	8	8	7	7	8	8	9	10	11	10	10	9	10	9	11	9	10	10	11	9	10	11	12	11	12	11	12	13	13	13	13	10	12	11	12	12	12	12	12	13	12	15	15	13	14	10	15	14	14	14	13	15	15	13	15	14	17	16	18	16	16	18	15	18	17	17	17	16	18	18	16	20	19	19	20	21	27	29	30	31	29	30	32	34	32	33	34	33	32	34	36	37	35	0	1	6	1	2	2	12	1	2	4	5	4	15	11	3	11	21	8	11	3	20	13	20	25	7	1	3	19	23	17	18	26	15	10	2	23	54	24	9	36	42	23	23	43	35	42	40	42	24	39	32	68	46	18	17	40	32	40	35	31	33	28	30	58	57	48	59	9	52	29	28	48	1	21	14	42	66	45	82	56	77	5	65	79	67	83	37	85	24	71	83	18	67	74	69	91	81	95	98	99	103	103	99	99	103	0	103	102	0	100	102	105	110	111	110	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	2	2	1	5	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	7	3	5	2	1	1	1	2	1	6	1	1	1	1	3	1	4	1	1	5	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
29500	-423.222449863455267	-421.715193729399289	-1.507256134055989	0.000054908057339	0.000061534815377	1.120688262517066	0.734068873359563	-1	0	3	3	3	1	6	5	5	3	3	5	7	4	5	7	5	8	7	5	8	8	8	9	8	6	8	7	9	9	10	9	10	9	10	10	11	9	8	10	12	10	10	11	11	11	10	12	12	12	12	13	12	12	12	13	13	13	12	13	13	12	10	14	14	14	14	13	15	14	15	14	13	13	12	15	15	15	14	13	17	15	15	19	16	17	17	17	18	17	19	18	17	21	19	19	22	22	27	28	29	31	29	31	33	34	33	32	33	33	33	34	34	36	35	0	1	1	6	2	2	5	5	11	1	2	11	9	10	5	15	4	16	8	11	20	26	4	27	12	9	20	14	5	19	23	22	8	13	22	15	38	21	13	30	38	13	20	13	40	38	24	40	38	34	28	53	35	23	42	49	34	53	29	49	51	5	38	27	48	47	44	11	56	46	15	41	24	21	21	73	52	50	35	59	64	57	66	85	13	48	52	71	86	35	64	60	77	95	89	87	96	73	96	99	99	100	99	99	104	0	102	102	0	104	104	107	102	112	109	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2	1	1	4	1	3	1	2	1	4	1	2	4	1	2	2	2	1	1	2	2	1	1	1	1	1	4	2	1	1	1	2	2	2	1	1	1	1	2	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-435.329218896117766	-433.966586959897484	-1.362631936220309	0.000126651284153	0.000066949634003	0.528613937478212	0.745553033306766	0	1	3	2	2	2	6	5	4	4	3	4	7	5	5	6	8	10	7	5	8	6	8	9	8	8	7	8	10	9	10	7	9	10	10	10	10	9	11	11	10	9	11	11	9	10	11	10	9	11	12	13	11	10	12	12	13	12	12	13	14	12	12	14	14	14	14	14	15	15	13	14	15	16	12	16	16	16	17	16	17	16	15	19	15	18	17	17	16	13	18	17	18	21	19	20	22	23	27	29	29	30	30	31	32	33	33	32	33	31	33	34	35	36	35	0	1	2	2	2	2	12	12	3	6	6	5	20	9	11	9	9	38	8	3	7	12	22	28	13	27	8	16	13	32	25	15	9	17	45	42	26	22	38	46	19	11	48	15	28	17	33	25	13	25	37	35	34	23	47	45	44	41	17	30	57	35	31	35	44	58	63	41	48	57	41	46	10	58	18	40	52	73	73	68	18	60	56	88	57	77	45	77	66	44	78	24	88	95	47	93	96	96	98	99	99	101	101	103	103	0	108	102	0	100	110	110	100	112	106	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	3	1	1	3	5	2	2	2	2	1	1	1	3	1	1	1	1	1	4	1	1	1	1	3	1	1	5	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2
30500	-410.188324185118120	-407.974626916956709	-2.213697268161422	0.000240172170605	0.000026744019649	0.111353532684806	0.593128453360158	-1	0	4	2	4	3	5	5	4	3	4	4	7	6	5	6	8	9	8	5	7	8	7	8	8	6	8	9	10	9	10	9	8	9	11	9	10	9	9	11	12	9	12	11	12	11	11	11	11	11	11	13	11	11	10	12	13	13	12	13	14	10	13	14	13	13	14	14	15	13	13	14	14	15	14	14	14	15	17	16	18	15	14	16	15	17	16	17	19	16	18	16	17	21	18	20	20	23	27	29	29	30	30	31	32	33	32	31	33	33	33	34	35	36	36	0	1	4	2	10	4	4	6	6	4	4	4	20	12	10	5	14	15	26	2	7	16	7	8	9	1	7	17	20	21	8	27	21	21	55	13	33	25	20	18	18	20	32	34	51	36	39	55	42	24	28	47	13	37	22	47	47	15	36	54	53	17	44	45	40	40	43	53	57	47	17	22	5	58	52	45	52	60	83	54	90	72	41	74	50	64	37	76	54	68	74	23	66	82	58	18	61	86	98	99	99	101	99	100	102	0	104	102	0	101	104	108	109	112	112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	3	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	1	1	2	2	2	1	1	1	1	2	1	1	2	3	4	2	1	1	1	1	1	3	1	1	1	1	1	1	3	1	4	1	1	3	1	3	4	5	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
