step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104
24000	-594.911289926926315	-601.766777877885715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643326478079770	-2	3	4	6	7	6	9	8	8	9	8	8	7	9	8	8	10	11	10	11	10	12	12	10	11	12	11	10	10	12	11	13	10	12	11	12	13	13	12	13	14	13	13	15	12	13	13	14	14	14	14	14	14	13	14	15	15	15	16	14	16	16	15	15	16	16	15	16	19	16	15	18	17	17	16	16	18	17	17	19	17	17	20	21	18	18	18	17	19	19	19	19	19	20	21	20	23	21	23	26	26	28	28	30	0	1	2	3	4	2	12	6	5	6	2	4	6	12	6	2	2	29	6	4	15	11	35	4	13	14	19	15	8	18	8	10	8	9	6	20	29	5	17	12	14	28	45	18	33	29	8	15	23	19	34	36	8	8	31	39	43	47	50	11	33	48	32	49	25	41	51	35	45	38	54	59	55	37	44	45	65	38	59	76	31	46	60	65	45	61	75	45	77	61	82	81	53	77	90	25	78	92	90	98	99	101	100	101	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	2	2	1	2	1	2	2	1	1	1	1	1	2	2	2	2	2	1	2	3	1	3	2	2	1	3	1	2	2	3	1	3	1	1	2	2	1	1	1	1	1	4	3	1	1	1	2	1	1	2	4	2	1	1	2	2	1	2	1	3	1	2	2	2	3	2	3	1	1	3	1	2	1	1	3	1	2	3	3	1	1	3	2	1	1	2
24500	-578.893333697243406	-585.748821648202807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691449987536702	0	3	5	5	7	7	6	8	8	9	8	8	9	8	9	10	9	11	12	10	10	11	10	10	11	11	11	10	9	12	11	14	11	13	12	12	12	12	14	13	13	13	13	16	14	12	11	12	11	13	13	15	15	14	15	12	15	16	15	15	17	14	15	15	15	17	15	13	19	15	15	17	17	16	16	16	16	18	18	19	18	18	20	21	19	17	16	18	19	20	19	21	20	20	22	20	25	22	24	25	27	26	28	30	0	1	2	2	4	2	2	5	5	6	4	2	2	3	9	7	7	29	9	12	15	24	11	11	20	1	21	15	8	29	9	34	29	19	23	13	33	8	56	25	20	28	33	45	48	8	29	9	24	12	25	68	33	38	33	16	38	47	50	42	87	26	62	49	50	65	51	36	38	38	54	77	55	31	38	53	65	75	65	70	54	45	60	96	30	75	53	44	77	75	82	81	61	65	90	50	69	81	98	90	81	99	102	102	1	1	1	1	1	2	2	1	1	1	2	3	2	1	1	2	1	1	2	1	1	1	1	1	1	5	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	1	3	1	2	2	1	2	1	1	3	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	2	2	3	2	2	1	3	1	1	1	2	3	1	1	2	3	1	4	2	2	1	2	4	1	1	2
25000	-600.670888745388652	-607.526376696348052	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660289956610006	0	4	5	4	7	6	8	8	8	9	8	8	7	9	9	11	9	11	11	10	10	11	12	10	11	10	10	11	10	12	11	13	12	11	11	13	12	13	10	14	12	12	12	14	13	12	12	14	15	13	13	15	14	13	16	14	14	15	15	16	15	14	15	16	16	15	16	17	16	16	15	17	15	18	16	15	16	17	17	17	16	18	20	18	18	19	19	19	18	20	18	18	18	20	22	20	23	20	24	25	27	29	29	29	0	1	4	1	3	3	6	5	2	4	4	6	6	3	9	7	12	8	4	6	15	11	11	6	13	11	15	10	8	29	8	21	31	9	24	11	29	29	7	25	26	28	8	29	29	18	18	15	24	12	26	36	46	31	30	16	43	47	50	48	30	5	32	23	50	50	51	49	43	31	54	59	31	70	61	8	50	69	77	76	44	37	28	66	8	69	53	73	72	81	75	81	53	50	82	65	86	92	92	98	95	99	99	101	1	2	1	2	1	1	1	1	2	2	2	1	1	3	1	2	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	1	3	2	1	2	1	1	1	2	2	2	2	1	2	1	2	3	1	1	2	1	1	3	2	1	1	1	1	3	5	1	4	2	3	3	1	2	1	1	2	4	1	2	2	1	2	2	2	2	4	1
25500	-580.022022729644732	-586.877510680604132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573922650839279	0	3	6	7	8	6	9	9	9	9	9	8	9	9	9	11	10	8	11	10	10	11	11	11	11	11	9	10	11	12	11	12	11	13	11	11	13	11	13	13	13	12	13	15	14	13	12	13	13	14	15	15	15	13	14	14	14	16	15	14	16	15	15	14	15	16	15	16	19	16	16	18	17	17	15	17	16	16	17	18	18	17	18	21	20	18	18	18	19	19	20	20	20	20	22	20	24	22	22	25	26	28	28	30	0	1	1	1	6	2	4	4	4	4	4	6	3	3	4	7	3	4	9	12	4	11	11	11	3	5	4	4	18	3	18	28	18	9	11	11	8	18	17	25	14	21	31	46	8	18	29	3	13	13	2	36	55	38	37	7	30	47	50	19	33	19	25	49	50	25	41	36	78	37	54	77	75	45	37	78	59	31	59	45	71	46	60	89	70	78	44	37	77	81	74	87	3	72	90	65	93	92	90	98	99	101	99	101	1	1	4	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	3	1	1	2	2	2	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	2	1	3	2	2	5	1	1	1	1	3	1	2	1	2	3	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	3	1	2	1	2	2	2	1	1	1	5	1	2	2	2	1	1	2	2	1	3	2
26000	-561.716755227633371	-568.572243178592771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624548926021326	1	3	5	6	7	5	8	7	9	8	9	7	8	9	9	11	9	11	11	10	10	11	10	10	10	11	9	10	10	10	11	13	9	13	12	13	12	13	13	13	14	14	13	15	13	13	12	14	14	14	14	14	15	15	14	15	16	14	15	14	16	12	14	15	16	16	15	16	18	15	15	16	16	17	16	17	18	17	18	19	17	18	20	22	20	19	18	19	19	20	20	21	20	20	21	17	24	23	24	24	26	28	28	30	0	1	2	1	3	2	4	2	5	5	4	6	4	12	5	7	7	33	9	4	15	11	11	11	13	14	5	15	8	8	8	11	8	19	24	23	29	33	7	16	20	28	33	38	33	8	30	62	11	25	14	36	33	29	45	39	43	47	25	9	44	9	62	24	20	50	40	52	45	29	30	50	33	71	37	53	72	38	50	70	54	75	32	66	82	75	61	38	72	81	61	90	87	79	54	25	44	90	92	98	99	101	99	99	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	3	1	1	2	2	2	1	3	2	1	1	2	1	2	2	1	1	1	2	3	1	1	1	2	3	3	1	4	1	2	1	2	2	2	2	1	1	3	2	1	2	1	2	2	2	2	1	1	1	2	3	4	1	1	1	1	1	2	3
26500	-559.072078468696077	-565.927566419655477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661385812098429	0	4	5	6	4	6	8	8	6	8	9	7	7	9	9	11	9	10	11	9	11	11	12	11	10	10	11	9	11	11	11	13	12	11	12	14	11	13	12	12	13	13	12	16	13	12	13	14	13	15	14	15	14	13	15	13	16	16	15	15	15	15	15	14	16	17	16	17	20	16	15	16	16	17	15	17	17	17	18	18	17	17	19	21	19	16	19	18	19	19	19	21	20	20	23	19	25	21	24	24	27	27	28	29	0	1	2	2	1	5	4	5	5	4	12	3	6	12	9	7	7	8	9	9	15	11	11	11	13	14	5	3	8	18	8	27	30	28	24	49	8	18	7	25	14	19	37	29	31	37	29	15	35	27	26	23	31	31	53	7	43	47	20	42	38	48	15	23	25	59	41	52	58	45	54	50	45	53	29	70	50	61	59	73	44	53	60	96	53	29	73	73	77	81	82	90	74	59	81	50	87	90	92	98	99	99	99	102	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	3	2	2	1	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	2	2	3	1	1	1	2	1	2	1	2	1	3	2	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	2	4	2	2	1	2	2	2	1	2	1
27000	-617.208925484950441	-624.064413435909842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629357331920256	0	3	5	5	7	7	9	8	8	8	8	9	7	9	8	10	10	10	11	11	9	11	11	10	12	12	10	11	11	11	12	12	12	11	11	14	12	13	13	13	14	13	12	13	13	13	12	13	15	14	12	13	15	14	14	14	15	15	15	15	16	14	15	14	17	17	15	15	19	16	14	16	15	17	17	16	17	18	17	18	18	17	20	21	19	17	16	17	18	20	19	21	20	20	22	20	25	21	25	26	26	28	28	29	0	1	2	1	4	3	3	4	4	5	2	10	4	3	2	9	2	8	21	9	9	11	11	11	12	14	15	9	8	8	29	15	8	3	11	24	18	8	16	33	34	28	30	29	37	30	29	34	20	25	20	11	18	29	38	16	38	47	25	42	44	48	48	24	50	40	51	23	45	73	18	59	18	37	29	73	72	86	17	70	54	54	60	65	75	71	45	31	72	81	45	90	45	77	90	79	85	81	92	99	92	99	99	98	1	1	1	2	1	1	2	2	2	1	2	1	1	2	3	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	4	2	4	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	2	3	1	1	1	3	1	3	1	2	3	2	1	2	2	2	1	3	1	3	2	1	2	3	2	2	1	2	2	1	4
27500	-564.745605732335093	-571.601093683294494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678187525709087	0	3	5	6	7	7	8	8	6	8	10	8	8	9	9	10	10	9	11	10	10	12	11	11	11	12	11	11	11	10	11	13	11	12	12	13	12	12	13	13	13	13	10	16	14	12	13	13	15	14	14	12	15	15	15	14	16	15	15	16	16	16	15	14	16	17	15	16	17	15	16	17	17	17	15	17	16	17	19	17	18	18	19	21	19	18	17	19	18	20	19	20	21	21	23	19	23	23	25	26	26	27	28	29	0	1	1	3	9	3	4	3	2	5	3	4	4	6	9	2	7	8	16	12	15	23	11	11	13	15	15	15	30	18	18	28	18	16	11	52	18	8	4	16	14	28	8	53	18	29	33	33	11	13	19	11	18	29	30	39	55	37	40	42	45	25	19	36	59	65	26	52	55	29	75	77	37	29	37	70	50	53	59	70	45	87	60	65	70	33	44	53	77	81	33	81	61	89	92	65	75	92	90	98	99	99	99	99	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	2	1	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	3	1	1	1	1	2	1	2	1	2	2	2	2	1	2	1	1	3	1	2	2	1	2	3	2	2	2	1	1	2	2
28000	-564.275427139540056	-571.130915090499457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716138760716328	0	3	5	5	7	6	8	8	8	9	8	9	9	10	8	10	8	11	11	10	10	11	12	10	11	11	10	10	11	11	11	13	10	12	12	13	10	12	12	13	12	13	12	15	14	13	12	14	14	15	14	15	16	14	15	14	15	15	15	15	16	15	15	15	15	16	15	17	19	17	13	17	17	18	16	17	17	17	19	18	17	17	17	21	19	18	18	19	19	18	20	18	20	20	22	20	22	22	23	26	26	29	27	29	0	1	2	2	4	3	6	5	5	9	6	3	6	6	3	7	3	33	15	12	15	11	11	9	13	14	15	15	8	8	33	9	8	10	11	11	8	37	14	14	3	28	18	38	18	29	37	12	22	20	14	36	45	37	31	39	30	47	42	19	29	48	34	49	13	65	32	52	55	29	37	59	44	78	18	45	65	61	77	29	54	44	60	66	73	30	55	70	72	81	80	81	45	89	90	50	87	92	95	98	99	98	101	101	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	4	2	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	1	1	1	2	3	1	1	1	1	2	2	1	1	1	3	1	1	1	2	1	3	2	1	1	1	1	1	4	1	2	3	3	2	1	2	2	4	1	1
28500	-609.237905482911060	-616.093393433870460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541903671446008	0	3	5	4	7	7	8	7	9	9	8	8	9	9	10	10	9	10	11	10	11	11	12	10	12	11	11	10	10	12	11	12	11	13	12	13	11	12	10	13	12	12	12	14	14	13	13	13	12	16	14	14	15	12	15	14	15	15	16	16	13	16	16	15	16	16	15	16	19	15	15	18	17	17	15	17	15	18	19	18	17	19	20	22	19	19	17	18	18	19	18	19	20	20	21	19	22	22	22	23	27	28	28	29	0	1	2	1	4	4	3	4	5	5	3	5	12	1	9	7	7	8	9	3	15	24	24	11	13	20	28	9	8	29	10	12	8	9	24	14	8	29	7	25	26	28	8	61	37	30	33	9	24	48	49	35	46	8	8	7	33	47	77	42	31	34	20	49	20	25	51	52	73	8	54	77	30	30	44	70	20	55	66	43	54	91	60	66	70	55	75	44	77	81	75	81	75	72	90	13	43	90	92	92	99	99	99	101	1	1	1	2	1	1	1	2	1	1	2	1	1	5	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	1	3	4	2	2	1	2	1	1	3	2	3	2	1	1	1	4	2	2	2	3	1	2	2	1	1	2	2	1	2	3	2	2	1	1	2	2	2	1	2	1	1	4	5	2	2	2	2	4	3	1
29000	-602.861109536645699	-609.716597487605100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586067790535640	-1	3	4	5	6	7	8	8	9	9	9	8	9	8	8	11	9	10	11	10	10	11	11	9	11	11	9	10	7	11	12	13	12	10	11	13	12	12	13	13	13	12	13	15	13	13	12	13	14	15	14	13	12	13	15	13	15	15	15	16	16	15	14	14	17	16	16	15	19	15	15	17	17	18	17	16	18	17	18	18	18	18	20	20	20	18	18	18	18	19	18	20	20	20	22	20	23	22	24	25	26	28	29	30	0	1	1	3	3	2	4	29	5	2	4	4	12	5	5	7	7	29	13	6	15	24	24	4	13	14	15	5	5	8	8	19	8	9	24	23	29	8	7	25	26	15	30	33	8	29	18	19	35	12	5	23	8	37	38	16	30	47	26	28	44	48	16	22	50	50	51	36	8	18	18	20	38	73	38	45	12	70	72	70	45	61	60	77	75	38	44	61	72	75	37	90	58	72	81	50	88	92	92	98	98	101	102	102	1	2	2	1	1	2	1	1	2	2	3	1	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	3	1	2	2	1	1	2	2	1	1	2	3	3	1	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	7	3	3	3	3	1	3	1	4	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	2	2	4	2	1	2	2	2	1	1	1
29500	-567.080441327519793	-573.935929278479193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615024061813730	1	3	5	7	7	7	8	8	8	9	9	6	7	9	9	10	9	9	11	10	11	11	11	10	10	11	11	11	10	11	11	12	12	11	12	13	13	13	11	12	13	13	13	15	13	12	12	14	13	14	13	15	15	15	15	13	15	16	15	15	17	13	15	15	16	17	16	16	20	15	13	17	17	17	16	16	17	16	19	18	17	17	19	21	19	19	19	18	19	20	19	20	20	21	22	20	23	20	24	24	27	28	28	29	0	1	2	2	3	3	4	3	5	4	4	2	2	13	9	7	4	8	9	6	15	11	11	11	4	4	15	13	8	18	18	9	8	9	24	34	30	8	16	20	7	15	29	33	8	30	18	62	11	25	4	36	37	45	38	34	38	47	50	15	37	34	19	24	20	65	51	36	80	33	29	59	8	38	33	30	25	37	50	30	54	45	60	50	31	53	88	44	72	81	82	81	75	77	92	79	91	81	92	98	99	99	99	100	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	2	2	2	1	1	1	3	1	1	3	2	2	1	3	1	2	1	2	2	3	1	1	2	1	1	1	2	1	2	2	1	2	2	3	1	2	1	1	1	1	1	4	2	2	3	3	1	3	4	1	2	2	2	3	1	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2
30000	-529.171319456023639	-536.026807406983039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736629736796896	0	3	5	6	7	7	9	7	8	9	8	9	8	10	9	11	10	11	10	10	10	11	11	10	11	10	11	10	10	12	12	12	11	12	11	13	13	12	13	13	13	13	12	15	13	12	12	14	14	15	14	14	16	14	15	14	15	14	16	15	16	16	16	15	16	16	16	15	20	15	14	17	17	17	17	17	18	17	18	18	16	19	18	21	19	18	18	19	19	20	20	20	18	20	22	19	23	22	24	23	27	27	28	29	0	1	2	3	4	3	6	3	5	5	2	6	3	3	9	7	7	8	5	3	15	24	11	11	13	12	15	15	8	29	29	9	8	9	24	35	38	29	25	3	26	20	33	45	38	29	29	32	11	40	12	35	45	18	38	39	33	47	50	42	44	48	48	23	9	50	51	35	87	45	33	59	55	30	44	53	72	55	59	70	54	75	42	50	74	37	70	61	72	81	82	81	31	72	90	49	73	92	92	98	99	99	102	102	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	4	2	1	1	1	1	1	1	1	3	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	4	2	1	2	2	1	2	1	2	2	1	1
30500	-531.841773892242827	-538.697261843202227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.753567121303493	0	3	5	6	8	6	8	8	7	10	9	6	8	9	9	10	10	9	9	9	11	10	11	10	11	12	10	10	10	10	11	13	10	11	12	14	12	13	14	12	14	13	12	15	13	13	12	15	14	15	15	15	15	14	15	13	15	15	14	15	17	14	15	15	16	16	14	17	19	16	15	17	17	17	17	14	16	18	18	18	16	17	18	22	18	17	19	15	18	20	19	20	20	20	22	21	24	22	23	24	26	28	29	29	0	1	2	2	9	3	6	4	12	19	3	3	6	4	9	7	7	8	9	6	15	11	2	11	19	14	9	9	18	8	29	19	8	15	24	24	30	8	56	11	14	21	18	46	29	29	30	62	11	32	67	24	8	33	33	25	43	47	25	21	54	32	34	49	50	50	26	52	29	76	29	77	18	53	44	37	59	55	77	70	71	44	60	65	86	38	75	37	72	81	82	81	87	72	90	66	73	92	92	98	99	101	101	102	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	1	1	3	1	2	1	3	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	3	4	1	1	1	2	1	1	1
31000	-558.336836470803405	-565.192324421762805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714467738692766	1	4	6	6	6	7	8	8	8	8	9	9	8	9	9	10	7	10	11	11	10	11	12	10	11	12	10	11	11	10	11	14	11	11	11	14	12	12	12	12	13	13	12	16	13	12	12	13	14	14	14	13	15	14	14	15	14	16	15	15	15	16	16	14	16	14	15	16	19	16	14	18	17	17	13	15	17	17	19	18	17	19	18	21	16	17	18	19	19	20	17	21	20	20	23	20	23	22	24	25	26	28	27	30	0	1	1	2	2	1	3	5	5	3	3	4	4	4	6	7	1	8	9	12	9	11	11	11	13	3	15	15	8	8	8	48	8	9	13	35	30	30	16	17	14	28	30	75	30	31	30	34	24	19	26	24	33	38	31	39	33	47	50	34	75	48	15	11	66	12	26	52	91	38	30	77	61	37	37	19	59	55	77	70	71	44	60	96	45	55	75	87	77	81	33	81	87	72	92	50	53	81	92	98	92	101	101	102	1	1	3	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	2	2	1	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	2	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	3	5	2	2	2	2	1	1	1
31500	-627.871995435016743	-634.727483385976143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478409790833203	1	3	4	5	8	5	8	7	7	9	7	8	8	9	9	10	9	10	11	11	9	11	12	10	12	12	9	11	10	10	11	12	9	13	11	13	13	11	13	13	12	13	13	15	12	12	12	13	14	15	15	15	16	14	15	15	15	14	14	15	16	16	16	16	16	16	15	16	19	15	15	15	16	17	16	16	18	16	19	19	17	18	19	21	20	18	17	18	18	19	19	20	20	19	22	19	24	22	24	26	24	27	27	29	0	1	2	2	2	2	2	4	6	5	1	4	6	7	9	17	7	8	9	4	7	14	35	11	13	14	5	15	8	33	33	9	8	5	11	25	38	8	16	12	2	21	29	29	8	8	31	20	35	59	14	36	18	30	30	16	18	29	41	19	38	48	48	23	50	59	20	36	73	29	54	59	37	30	37	31	72	38	59	70	71	53	60	77	57	8	46	78	72	81	82	54	87	72	92	65	93	92	98	85	92	101	101	99	1	1	1	1	2	1	3	1	1	1	3	2	2	1	1	1	1	2	2	3	1	1	1	2	2	1	1	2	2	1	1	3	1	3	2	1	2	2	2	2	4	3	1	2	2	3	1	1	2	1	3	2	3	2	3	3	3	2	1	2	3	1	2	1	1	2	3	2	1	2	1	1	1	2	2	3	2	3	2	2	1	1	2	1	2	4	2	1	2	2	1	3	2	2	2	2	2	1	1	2	2	1	1	3
32000	-579.521608479728798	-586.377096430688198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704163854957741	1	3	5	5	7	6	9	8	8	9	7	8	7	7	9	11	10	9	12	9	11	9	11	10	10	12	10	10	11	11	11	14	12	12	12	14	12	10	13	12	13	12	12	15	14	13	12	12	14	15	15	15	16	15	14	15	15	15	15	14	16	15	16	14	17	16	14	16	19	15	16	16	16	17	16	16	17	15	18	18	18	18	19	22	19	18	18	18	19	19	19	21	20	20	23	20	24	21	22	23	26	28	28	29	0	1	2	2	3	4	3	6	5	5	3	6	3	3	9	7	7	8	9	12	15	11	5	11	13	20	9	15	18	38	8	42	31	9	25	24	29	18	16	25	20	28	38	55	30	33	38	9	24	41	25	36	37	37	33	39	55	47	20	4	44	48	34	11	34	59	26	64	74	30	31	59	18	73	78	31	72	29	77	55	73	18	60	65	73	53	75	61	72	81	44	81	61	59	87	25	69	81	90	98	99	101	101	102	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	2	3	1	1	1	1	2	2	1	4	1	1	3	1	2	1	2	1	4	2	3	1	1	1	1	2	1	2	2	2	2	2	4	2	2	1	1	2	1	1	1
