step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83
5000	-265.901962890690982	-274.952806271142322	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992516108819258	0	1	5	6	7	7	5	8	8	9	9	11	9	6	9	10	8	12	9	12	11	13	12	8	7	13	13	15	13	11	10	14	13	15	18	14	16	13	20	13	16	15	20	16	18	14	20	18	17	18	18	17	18	25	17	19	19	17	15	23	18	17	18	17	22	20	18	24	19	15	20	21	15	20	20	21	19	21	22	24	22	18	20	0	1	2	7	3	4	1	4	5	24	24	10	25	3	25	9	7	25	9	10	31	30	21	5	7	25	8	22	10	10	13	23	30	36	62	13	16	12	69	23	59	19	57	46	44	40	50	49	37	58	37	59	34	81	42	52	51	41	38	72	34	37	70	26	43	55	26	43	45	40	55	77	33	45	73	83	35	83	83	60	75	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-264.623508277110943	-273.674351657562283	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975025658489985	0	1	7	7	6	9	8	5	7	9	5	13	8	8	10	9	10	11	11	11	8	12	12	9	12	9	13	14	15	13	14	14	12	14	18	16	16	15	22	15	16	16	20	15	13	14	20	18	13	16	18	17	18	25	17	16	20	20	19	23	19	19	17	20	21	19	22	21	15	17	17	17	17	24	18	22	19	18	22	24	18	24	25	0	1	5	11	11	9	5	1	5	4	2	18	9	8	10	9	7	26	16	21	5	7	18	3	15	3	23	23	23	33	25	30	18	49	19	12	45	32	64	34	30	22	48	49	23	25	78	63	15	69	36	38	29	79	41	29	46	51	55	39	52	29	19	31	58	69	65	37	21	22	56	50	45	39	56	57	81	29	49	47	52	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-235.109538530662348	-244.160381911113689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997362116333295	0	2	5	9	7	6	6	8	8	6	8	13	7	9	9	11	10	12	10	12	10	13	11	11	12	13	10	14	16	13	12	14	13	12	19	15	17	16	23	15	16	15	20	16	19	15	21	13	18	17	17	17	17	21	13	18	19	21	18	24	18	19	19	21	21	20	22	22	19	16	19	21	21	23	20	23	20	19	22	22	21	19	26	0	1	2	5	10	3	3	10	13	2	7	24	7	9	10	19	5	8	7	4	4	8	17	19	27	16	14	18	32	18	17	14	19	21	56	32	30	46	72	55	24	32	69	32	37	34	53	27	37	29	46	44	41	32	23	53	40	59	38	68	29	38	53	45	71	59	82	75	49	32	53	45	43	80	36	72	69	56	72	64	75	51	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-258.199714469792241	-267.250557850243581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975391529879727	0	2	7	9	5	9	7	9	8	9	8	12	6	10	9	10	8	10	8	9	10	12	10	11	12	12	14	15	13	13	14	11	10	13	15	14	17	16	21	15	16	13	17	16	17	15	21	17	16	18	18	17	18	20	17	19	19	21	19	23	13	19	19	19	22	20	19	23	18	18	19	20	19	22	17	19	20	20	23	21	23	21	25	0	1	5	11	2	3	13	7	13	3	5	15	5	17	17	7	7	15	13	9	20	19	17	3	3	11	30	22	22	26	22	6	11	24	31	61	7	42	59	61	31	18	44	36	28	14	35	44	23	40	43	46	48	56	28	38	31	78	70	54	32	70	37	52	71	70	53	39	22	41	52	70	45	66	34	50	63	45	78	70	39	76	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-242.632555845512059	-251.683399225963399	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996084086772681	0	2	6	8	7	8	7	6	5	8	9	13	9	10	10	10	8	11	11	13	11	13	9	11	12	10	14	12	12	14	13	13	14	15	16	14	17	16	20	15	16	14	19	14	18	16	20	17	17	18	18	17	18	21	16	18	19	20	18	20	18	19	19	22	20	19	20	24	20	17	19	19	21	23	14	23	13	19	22	23	24	21	24	0	1	2	3	8	3	3	2	1	9	7	29	4	5	4	17	8	8	11	18	17	16	5	16	18	23	31	4	24	20	18	18	22	30	16	12	38	30	66	27	27	19	70	28	41	36	45	36	35	41	75	42	55	63	33	34	50	72	46	30	55	55	53	39	63	38	71	58	32	12	51	51	66	64	28	82	16	70	39	73	74	63	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-264.665602586402485	-273.716445966853826	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995259641285743	0	1	6	9	7	8	7	8	7	9	8	13	6	9	9	11	10	12	12	12	10	13	11	11	13	12	14	15	15	12	14	11	13	14	19	15	19	15	23	17	14	16	17	16	16	16	21	17	18	17	19	18	14	23	17	17	19	20	16	19	15	18	17	17	22	17	19	18	19	16	13	21	21	24	15	20	16	21	22	22	20	22	23	0	1	1	5	13	9	13	13	2	11	9	18	2	8	9	6	14	23	5	21	5	23	10	17	18	4	10	30	25	21	20	10	16	15	33	53	64	31	73	30	22	25	61	61	27	16	67	77	12	61	63	44	4	47	29	61	48	37	22	43	23	46	41	75	81	61	48	36	43	61	21	76	51	51	20	59	71	69	58	68	52	59	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-279.087439742640584	-288.138283123091924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993040362087018	0	1	5	9	6	9	8	5	7	7	7	11	8	10	10	6	11	12	11	9	10	13	7	10	13	11	13	14	13	14	11	14	13	14	18	14	17	16	16	17	17	14	17	15	16	11	20	16	17	16	16	17	18	15	17	18	20	21	18	23	18	16	12	22	21	18	19	22	19	17	15	21	20	21	19	18	18	20	23	22	23	22	24	0	1	2	13	2	7	16	2	3	8	8	24	8	16	9	8	5	4	21	7	9	24	3	7	31	13	15	27	18	25	20	27	24	14	50	25	48	32	17	30	25	27	54	17	20	4	66	44	62	42	36	28	43	31	48	39	75	41	39	74	45	30	23	58	70	45	55	55	45	50	22	47	38	40	48	22	70	34	70	77	74	75	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-269.292227832591436	-278.343071213042776	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973168967539996	-2	1	7	8	4	8	6	5	6	7	8	13	3	9	9	10	11	12	11	13	10	13	11	11	13	8	14	15	15	13	12	11	13	14	19	15	17	15	22	16	15	16	19	16	19	14	19	14	18	18	17	15	17	25	17	17	17	21	19	16	18	18	18	22	19	19	21	23	20	18	20	18	20	20	20	21	16	20	21	21	21	21	24	0	1	5	7	2	9	8	1	8	7	3	16	2	10	8	26	14	14	15	16	10	24	3	14	19	10	19	20	30	31	24	14	11	20	55	27	60	20	63	38	17	31	49	18	56	20	53	22	32	38	52	23	30	61	60	29	30	66	44	27	37	53	42	58	62	61	65	81	63	25	62	34	46	48	43	78	25	70	37	69	62	52	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-254.421662029166839	-263.472505409618179	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992006322875687	0	2	7	9	6	8	6	9	8	8	8	13	5	9	9	9	11	12	8	13	10	11	12	10	12	12	13	15	15	13	10	12	14	15	17	15	18	16	22	17	15	14	19	14	17	16	21	18	16	14	14	16	17	25	17	18	19	21	17	24	15	19	18	19	21	20	20	23	16	17	19	20	20	20	20	22	19	22	23	22	12	21	23	0	1	13	10	13	5	13	13	7	3	7	81	1	11	6	11	14	14	13	17	16	16	8	9	14	19	81	12	30	24	3	17	18	20	52	12	34	28	56	33	33	30	37	24	29	18	64	38	51	24	20	20	28	79	17	36	38	74	28	79	30	49	38	55	45	55	71	65	33	46	52	59	70	64	62	69	81	74	57	74	4	57	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-238.190168134463988	-247.241011514915328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999590427039716	-1	2	7	8	4	9	6	7	8	8	6	12	9	10	8	10	11	12	11	13	10	13	11	11	11	9	13	12	15	13	14	12	14	15	18	15	18	14	21	13	10	15	19	16	17	15	20	16	17	15	18	17	19	24	16	18	19	20	18	24	19	17	17	21	19	17	22	23	18	18	17	19	21	20	18	21	20	20	23	20	24	22	23	0	1	5	11	2	15	5	11	11	8	2	9	11	26	8	6	13	14	4	32	4	18	4	10	21	4	24	17	33	28	25	13	27	12	62	24	42	32	52	41	4	33	63	33	55	22	37	30	42	22	48	31	55	83	36	45	70	56	62	64	66	50	12	57	69	50	78	82	55	45	36	27	57	65	46	69	66	53	67	69	39	80	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-269.377738090377250	-278.428581470828590	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977656127866176	0	2	4	6	6	8	6	9	8	7	6	12	5	9	8	11	9	11	12	13	7	14	12	11	13	11	13	13	16	13	13	11	14	14	19	14	17	15	22	17	17	13	19	15	13	16	18	15	18	17	19	17	15	21	17	17	18	20	19	23	16	20	19	21	21	13	22	24	16	18	20	20	19	24	18	21	20	21	20	24	23	23	24	0	1	2	13	3	21	1	9	21	4	3	26	3	9	3	7	7	9	21	18	13	12	14	17	16	5	24	8	16	23	23	21	27	12	49	31	30	28	62	46	24	23	70	34	26	27	56	28	36	69	30	61	31	58	42	8	29	50	75	78	27	75	22	70	73	32	78	72	48	33	70	70	55	50	37	55	31	62	73	67	72	65	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-268.599825461885985	-277.650668842337325	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952788878732279	0	2	6	9	5	7	8	8	7	5	9	12	9	7	9	11	10	11	12	12	9	13	11	11	11	10	13	15	13	12	13	13	13	14	17	14	16	16	19	16	15	14	19	16	18	15	18	18	15	15	18	16	19	22	17	17	20	21	17	21	18	17	18	21	17	20	23	21	19	18	20	21	20	15	19	23	16	16	21	22	22	24	25	0	1	5	6	2	2	10	14	3	2	2	26	7	5	6	11	9	4	18	18	8	19	15	13	13	8	23	29	23	15	18	25	26	4	12	33	18	74	45	50	31	18	47	27	42	27	74	56	31	32	7	31	51	64	36	41	47	55	49	66	74	50	52	42	36	70	35	39	56	77	53	47	45	34	55	66	33	18	37	50	56	80	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-253.796753314999080	-262.847596695450420	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995841653186924	-1	2	4	9	7	8	7	9	8	9	9	12	8	9	7	9	8	11	10	13	10	13	12	11	12	12	5	14	13	13	13	13	14	13	18	15	18	15	22	16	13	15	18	15	15	15	20	18	14	18	19	17	19	24	16	19	20	17	17	22	15	20	17	22	22	19	22	22	20	17	19	21	20	24	18	23	20	20	21	24	22	21	25	0	1	2	15	27	7	3	3	5	7	13	8	27	17	27	7	15	19	3	24	9	9	24	6	10	8	2	22	8	19	25	23	22	24	55	26	61	49	72	30	18	20	55	18	26	32	63	70	25	30	63	30	43	69	25	29	43	42	45	50	31	75	46	66	47	43	63	43	51	24	40	35	71	67	46	48	48	37	50	72	57	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-246.786104568604770	-255.836947949056110	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997543911823086	0	2	6	9	7	8	7	9	5	6	8	13	9	9	10	8	9	11	12	12	10	10	10	10	11	12	14	14	16	13	13	14	13	14	19	15	17	16	22	17	17	16	18	14	17	15	21	18	17	18	16	17	19	21	16	17	20	17	15	21	17	18	18	19	21	20	22	23	18	17	18	19	20	23	18	21	17	20	21	24	22	22	25	0	1	9	11	10	7	3	3	2	2	2	22	9	3	11	5	6	8	23	14	4	9	6	4	22	21	26	4	20	26	18	33	25	14	40	16	27	32	54	51	34	34	52	19	29	28	55	61	44	44	31	59	52	72	36	59	35	33	27	35	51	61	49	43	29	77	58	65	51	44	56	70	62	53	41	53	32	43	73	81	57	64	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-258.508508153786920	-267.559351534238260	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992400137312301	0	2	5	6	4	7	6	9	8	7	8	13	9	9	8	11	10	12	11	11	9	13	11	12	13	12	12	13	15	14	12	14	13	15	18	15	18	15	24	16	16	14	18	16	16	15	18	16	17	18	18	17	17	24	17	18	15	21	17	22	17	19	16	22	13	19	20	23	19	18	19	21	20	21	20	20	17	21	22	21	20	24	26	0	1	5	3	2	5	2	7	5	5	6	18	6	15	7	17	8	14	6	6	15	20	8	9	19	11	20	17	25	22	23	19	4	22	16	23	61	28	75	46	24	22	52	65	34	65	61	36	45	42	44	27	21	60	40	29	32	40	41	76	46	77	25	56	7	53	47	67	55	63	43	75	56	48	40	43	42	69	80	66	41	58	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-261.080441286540463	-270.131284666991803	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979779516662722	0	1	7	8	2	9	8	9	6	9	9	12	8	9	8	10	11	11	11	12	11	13	8	11	12	13	14	13	15	13	12	10	12	15	18	14	17	16	24	17	16	16	18	16	19	15	21	15	16	17	18	16	18	25	18	14	20	19	16	24	17	20	18	19	21	19	22	21	20	19	14	19	19	23	17	23	18	21	17	21	20	23	18	0	1	9	9	2	13	3	3	5	9	4	32	2	3	9	13	32	16	8	10	6	17	9	15	16	11	33	24	24	17	24	11	19	14	75	22	44	17	64	29	31	48	34	29	75	3	57	28	26	21	61	46	42	39	79	28	41	49	6	76	52	63	52	41	81	75	45	69	50	75	32	48	51	47	48	65	34	43	42	70	63	47	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-273.899816172282897	-282.950659552734237	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994168170306933	-2	2	6	7	7	5	8	9	7	9	5	12	8	8	10	8	10	11	12	12	10	12	12	11	12	12	14	14	15	10	12	9	11	15	17	13	16	14	23	17	15	16	17	15	15	14	21	18	17	16	18	17	17	21	17	18	19	17	16	20	18	15	14	19	20	18	21	23	19	18	19	21	20	23	19	14	19	18	21	23	22	18	21	0	1	11	6	3	2	5	11	3	5	2	5	4	9	16	4	3	13	17	3	9	8	18	9	15	9	36	20	20	7	21	7	10	31	59	19	36	24	65	42	20	27	44	4	32	20	59	46	29	62	63	59	29	42	44	50	35	27	38	82	62	28	31	70	71	44	69	81	42	40	46	48	71	78	48	31	53	34	43	79	75	35	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-256.003637845545597	-265.054481225996938	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983259647589583	-1	0	6	9	5	8	7	9	7	8	9	11	8	8	9	10	10	12	12	9	10	8	12	12	13	13	14	11	15	11	12	14	13	14	18	16	18	16	24	13	16	14	17	15	19	15	20	16	18	15	19	18	19	23	18	19	17	20	17	24	17	15	19	21	20	14	23	22	18	18	18	21	19	23	20	17	20	21	20	23	21	21	25	0	1	5	10	2	5	5	7	5	9	13	13	3	5	9	6	8	12	4	6	9	3	30	15	31	12	17	17	33	15	30	26	4	8	20	62	57	66	82	19	25	33	18	27	44	66	37	27	57	27	55	76	71	82	44	70	46	55	25	74	30	40	69	45	70	30	81	66	38	50	40	49	43	68	63	26	71	52	56	78	63	43	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-257.180616195648213	-266.231459576099553	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994805288329188	-2	1	7	8	6	6	7	9	8	8	9	13	9	10	9	10	11	11	11	10	10	13	10	9	12	12	14	14	12	13	13	13	12	15	16	16	18	14	20	15	16	10	19	16	16	15	20	18	17	16	18	17	18	24	17	18	19	21	19	21	18	19	17	17	21	19	23	21	19	15	18	20	18	24	19	19	17	20	22	22	22	23	20	0	1	6	5	2	2	6	3	5	3	9	26	7	8	7	13	42	42	8	4	4	18	24	6	4	16	17	23	14	25	11	17	16	23	25	14	22	26	77	31	12	15	49	21	32	30	57	40	41	40	49	27	38	68	40	45	46	51	48	59	12	52	38	25	59	46	61	76	64	26	63	53	29	82	73	45	25	71	58	51	78	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-260.130153225844481	-269.180996606295821	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999291495570456	-2	1	6	7	5	6	7	9	8	9	9	13	9	10	7	10	8	11	12	13	11	13	10	11	11	9	11	14	13	13	13	14	13	14	18	16	19	13	22	15	12	15	18	12	14	16	21	17	18	16	17	18	18	24	18	18	16	19	19	21	17	19	18	18	22	17	22	23	19	18	17	19	21	23	20	22	19	21	23	16	23	21	26	0	1	5	3	2	5	3	17	6	9	4	18	4	7	6	11	15	9	5	19	7	19	10	14	8	15	16	24	27	41	25	20	14	44	30	40	56	21	64	20	25	19	66	23	44	34	43	42	20	40	12	12	10	65	38	66	30	52	44	46	36	42	61	71	69	42	51	62	36	50	40	64	49	67	70	77	49	75	65	45	78	62	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-260.198214509067213	-269.249057889518554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969508406896605	-1	1	6	5	6	9	7	8	6	8	8	11	8	9	9	11	10	11	11	13	10	13	11	11	11	12	13	14	16	14	14	13	13	14	18	15	19	15	23	13	16	12	12	16	16	15	18	17	16	15	17	16	18	22	17	17	19	18	18	21	18	19	14	22	19	20	15	23	19	16	19	18	19	22	16	21	16	22	21	17	21	23	25	0	1	4	2	4	10	5	3	4	3	3	11	4	5	8	21	10	7	11	18	15	24	21	5	15	19	43	20	19	43	43	25	23	17	77	22	55	40	69	19	63	21	17	67	24	43	70	24	30	31	41	67	46	66	52	49	55	45	33	73	44	72	26	62	80	56	63	52	58	20	61	77	34	66	46	34	23	37	65	38	65	56	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-252.916006875893174	-261.966850256344514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998444922539448	-1	1	7	9	7	9	7	6	3	8	8	12	9	10	9	9	11	12	11	12	10	13	12	11	13	10	14	14	13	14	13	12	11	15	10	14	14	11	24	16	16	9	19	15	18	16	17	15	18	18	19	18	19	23	16	17	19	18	17	22	14	20	18	21	22	15	20	23	19	19	14	18	18	24	17	22	19	21	22	23	24	22	26	0	1	8	10	9	11	9	9	2	8	7	26	5	11	7	3	16	38	11	38	11	33	33	15	13	10	20	32	32	23	33	26	26	22	15	11	31	11	65	34	30	3	41	22	40	30	44	25	41	48	50	41	75	63	27	36	40	27	71	62	23	73	40	57	75	20	63	60	40	45	15	23	41	65	37	61	75	69	64	64	54	57	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
