step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-503.543140794090334	-501.898943827719165	-1.644196966371182	0.000012508280409	0.000018263582674	1.460119383100747	0.568785491045499	0	3	5	4	4	6	6	6	7	9	8	7	11	9	9	12	8	12	11	12	11	10	10	12	12	12	13	14	14	14	16	14	15	15	16	16	15	16	16	16	17	17	18	19	19	19	20	20	18	20	21	19	21	22	24	23	22	22	24	23	24	22	24	23	24	24	25	22	25	26	28	25	25	26	26	26	28	26	29	28	28	30	30	31	0	1	2	2	2	4	3	5	4	9	4	1	7	9	5	23	12	22	15	23	9	6	10	19	23	19	20	23	24	25	19	27	32	28	19	32	29	34	34	23	34	34	38	41	49	39	41	43	34	38	41	43	44	48	57	62	47	50	68	51	56	43	57	68	52	56	56	41	60	63	56	64	65	47	60	56	78	59	65	76	51	41	79	79	1	2	1	1	1	1	1	1	1	1	2	4	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	3	1	1	1	1	3	1	1	1	1	1	2	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	3	1	3	1	1	2	2	4	6	1	2
5500	-464.400019352016670	-463.038319790114713	-1.361699561901962	0.000018702598197	0.000011225954243	0.600235011434823	0.735836598810518	0	2	5	4	4	7	6	7	9	9	8	7	11	8	9	12	10	11	11	11	12	10	10	13	14	13	12	14	14	13	16	14	15	15	18	17	16	16	16	16	17	17	19	18	19	17	19	20	20	18	21	21	22	22	23	21	20	20	23	23	23	23	24	24	23	25	25	25	24	26	27	26	26	25	26	28	27	28	29	28	29	28	30	31	0	1	2	2	2	4	3	5	4	6	4	4	7	6	8	23	14	11	8	23	22	12	10	19	23	19	20	23	19	23	26	27	32	28	26	32	29	34	34	16	34	38	34	34	39	39	41	43	50	38	41	43	44	48	57	43	47	50	47	51	56	56	57	47	56	61	56	59	60	63	56	51	67	59	69	71	47	59	73	67	49	74	79	79	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	2	2	2	1	2	1	1	1	2	2	1	2	1	1	4	2	2	3	4	2	1	1
6000	-478.621700208843549	-477.238713281618232	-1.382986927225290	0.000035184723101	0.000015409568720	0.437961915339034	0.575231893302212	0	1	4	3	4	6	6	7	8	8	8	6	11	8	11	12	10	11	10	11	11	11	10	12	14	11	13	15	12	15	17	14	14	14	17	16	15	17	17	16	17	17	17	18	18	17	20	18	19	19	22	20	22	22	22	23	22	22	24	22	22	23	24	24	23	24	25	22	25	25	27	26	25	26	25	28	29	28	27	27	28	29	30	32	0	1	1	2	2	4	3	5	6	12	12	4	7	12	19	23	14	11	5	23	6	6	10	15	23	19	20	16	19	21	24	16	27	16	26	32	29	34	34	23	34	34	34	38	41	34	41	43	44	38	47	43	49	48	47	52	44	38	47	50	43	52	57	51	61	56	56	47	60	63	56	59	65	47	60	56	81	74	73	67	59	81	79	79	1	1	2	1	1	1	2	2	1	1	1	2	3	1	1	2	2	2	2	1	3	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	1	3	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	3	2	2	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	1	3	2
6500	-467.094783037733862	-465.419845897018718	-1.674937140715121	0.000090417113995	0.000019128650330	0.211560062967525	0.656208804411234	-1	2	4	4	5	6	6	7	9	7	8	7	10	8	10	11	11	10	12	11	12	11	10	11	13	13	13	14	14	14	15	14	14	15	17	17	15	16	16	17	18	18	18	18	19	19	20	20	18	18	21	23	21	22	23	20	22	22	24	22	24	22	24	23	23	24	24	23	25	26	27	25	26	25	26	29	28	27	27	29	28	28	30	31	0	1	2	2	2	4	3	5	11	4	4	4	3	6	8	23	14	10	8	23	22	11	10	8	23	15	20	23	26	16	19	27	27	16	26	32	8	28	28	25	34	39	34	38	44	44	38	43	38	38	41	43	44	48	41	44	51	46	47	51	56	49	57	58	48	43	56	47	60	57	67	68	65	64	60	61	74	68	65	67	58	74	79	79	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	2	2	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	2	2	3	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	1	4	3	1	2	3
7000	-454.569130037474110	-452.991111705004244	-1.578018332469865	0.000081415752111	0.000020353074843	0.249989397816225	0.615717271363036	0	3	4	4	5	6	6	7	8	8	9	7	12	8	10	10	11	11	10	11	12	11	13	12	13	12	13	14	14	15	16	14	15	15	18	17	15	16	16	17	17	18	18	17	20	18	19	19	19	19	21	23	21	21	22	23	22	23	22	22	24	22	24	23	23	23	25	24	24	26	28	25	25	26	27	28	28	29	28	28	29	28	30	31	0	1	2	2	2	4	3	5	6	6	6	6	15	12	3	10	14	11	8	10	6	9	16	8	16	19	20	10	8	16	19	27	32	23	8	23	19	34	34	25	34	30	34	34	44	39	41	43	44	38	42	43	50	48	41	43	51	47	49	51	52	50	57	47	49	59	43	64	60	55	62	59	65	68	60	67	68	68	52	67	74	74	79	79	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	2	3	2	2	2	1	1	1	3	4	2	4	1	1	1	4	2	2	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	2	2	1	1	1	1	2	2	1	2	1	1	2	3	2	1	1	2	2	2	4	2	1	2	1	1	2
7500	-509.239543885481964	-507.388297833926003	-1.851246051555953	0.000105704939042	0.000017464882487	0.165222955945366	0.584608250033277	1	2	4	3	5	7	6	8	9	8	6	9	10	9	9	11	10	11	11	11	10	12	12	13	12	12	14	14	14	15	15	13	15	16	17	16	16	17	15	15	16	18	18	17	19	17	20	20	20	19	21	22	21	23	22	24	23	22	25	22	23	22	24	24	24	24	25	24	24	23	27	25	26	26	26	28	28	27	29	29	27	29	30	31	0	1	2	1	2	3	3	11	6	11	4	11	7	4	1	10	15	3	7	11	6	12	15	19	10	8	32	20	26	20	15	20	27	25	37	27	29	28	28	18	39	34	34	23	39	39	41	43	50	46	41	43	49	48	49	61	55	41	50	47	62	43	55	58	58	52	61	50	60	55	56	69	38	53	60	67	72	64	62	52	57	78	65	83	1	1	2	1	1	1	2	1	1	2	1	2	1	2	5	2	1	4	2	2	1	2	1	2	2	2	1	2	1	2	2	1	1	3	1	1	2	2	1	3	1	1	1	3	2	2	2	1	1	1	2	2	1	2	1	1	1	3	4	1	1	2	1	1	2	1	1	2	2	1	2	1	4	2	2	2	2	2	3	3	2	1	3	1
8000	-447.974828437082749	-446.177434974829396	-1.797393462253340	0.000088654571767	0.000015709013078	0.177193491151112	0.691556658830961	0	2	4	3	5	6	6	8	7	8	8	8	11	8	10	11	11	11	10	11	12	11	12	13	13	12	14	14	15	14	16	13	14	15	15	17	15	17	17	16	18	17	18	19	20	19	20	19	19	19	22	21	21	21	23	23	21	21	24	22	21	22	23	24	24	25	24	24	24	24	27	26	26	26	26	28	28	28	28	28	28	30	29	30	0	1	2	2	2	4	1	6	6	6	6	6	7	9	8	10	14	4	8	10	6	10	22	19	23	19	32	25	26	25	24	20	32	28	26	32	19	34	34	30	38	34	34	25	39	38	41	43	34	34	47	49	44	48	49	62	34	44	47	57	43	44	44	57	52	44	62	51	55	63	67	64	67	68	60	52	38	74	73	66	57	77	77	65	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	2	4	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	2	1	3	1	2	1	2	2	2	2	2	3	1	1	1	1	2	1	1	1	2	4	6	1	1	2	3	1	1	4
8500	-489.005645142241292	-487.367730070978780	-1.637915071262499	0.000106766305517	0.000023989430181	0.224691020870570	0.564620173656942	1	2	4	3	6	7	6	8	8	9	5	9	12	8	7	10	10	10	9	12	13	12	13	12	11	11	13	13	14	14	17	15	14	15	15	18	15	16	16	17	17	15	17	18	18	18	20	20	19	19	21	22	21	22	21	22	22	22	25	22	23	21	23	24	22	24	24	24	24	24	27	25	25	26	27	28	28	29	27	29	28	30	30	30	0	1	2	2	2	4	3	15	2	11	4	11	7	4	2	10	5	10	15	25	9	18	25	19	16	19	20	9	19	23	26	27	27	28	26	32	19	16	28	23	28	28	38	34	38	39	50	38	44	34	41	43	49	62	47	62	55	47	53	55	56	43	47	50	43	56	56	53	60	57	43	64	61	68	69	56	64	57	65	59	74	77	79	79	1	1	1	1	2	2	1	1	3	2	1	1	3	2	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	3	1	1	3	1	2	2	1	1	1	1	1	6	1	1	1	2	4	2	3	2	3	2	1	1	2
9000	-472.471229880895578	-470.714842109080223	-1.756387771815367	0.000127021341609	0.000023808665063	0.187438305730078	0.654667819298961	0	2	4	4	6	6	6	7	8	8	9	8	11	9	11	10	10	11	11	11	12	11	12	13	14	12	13	12	15	14	16	15	15	14	17	18	13	16	16	16	17	18	19	18	20	18	19	19	18	20	21	22	20	22	24	23	21	23	23	21	22	22	23	22	23	23	24	25	24	25	25	24	27	26	26	28	29	29	28	27	27	29	30	31	0	1	1	2	1	4	3	2	4	5	4	6	7	3	11	9	14	12	5	16	8	12	16	19	23	11	20	16	37	16	24	27	27	28	26	20	19	34	28	30	38	28	38	38	42	39	41	38	34	38	41	43	44	48	64	61	50	61	47	44	43	39	57	41	50	43	61	49	64	63	56	44	64	59	69	42	76	47	73	71	74	68	79	79	1	1	2	1	3	1	1	2	2	1	3	1	3	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	3	1	3	1	2	1	3	1	1	1	3	2	2	1	5	1	4	1	1	1	2	1	1
9500	-533.451656950987172	-531.042575365386142	-2.409081585600973	0.000120323765483	0.000011220861062	0.093255567732341	0.543763768434704	1	2	4	3	4	6	6	8	7	8	8	9	11	8	10	12	10	9	9	11	10	10	12	12	11	12	12	13	14	15	16	15	15	15	17	17	15	17	16	16	17	18	19	18	18	19	20	20	19	19	21	22	21	22	21	23	22	22	23	22	23	22	24	24	23	24	24	24	24	26	27	25	25	26	27	28	28	28	28	29	28	29	29	31	0	1	1	1	1	4	5	5	6	6	2	1	7	9	8	25	4	9	2	11	9	6	25	8	12	11	11	16	24	28	8	16	10	16	19	27	24	25	34	27	34	33	33	34	39	34	43	43	44	34	41	38	43	48	34	43	46	38	43	38	38	48	55	47	58	46	48	46	60	68	56	38	65	51	63	71	72	68	67	67	74	57	79	79	1	1	1	2	1	1	1	2	1	2	3	3	2	1	1	1	2	2	3	2	2	2	1	2	1	2	3	1	1	1	3	3	4	1	4	3	2	2	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	3	1	2	3	2	2	3	1	1	2	1	2	2	2	1	1	2	3	2	2	2	1	2	2	2	3	1	3	1	2
10000	-450.348669783267553	-448.549269146077791	-1.799400637189763	0.000092308087817	0.000016312583223	0.176718894400223	0.618513748143443	0	2	4	4	4	6	6	7	7	8	8	8	11	8	10	10	11	9	10	12	12	11	12	12	13	12	13	13	13	15	16	15	15	15	17	17	14	16	16	17	17	16	19	19	19	19	19	20	19	20	21	21	21	22	24	23	22	21	25	22	23	22	24	23	24	24	24	24	22	26	26	25	26	27	26	28	29	28	28	28	28	29	30	31	0	1	2	2	2	4	3	5	2	9	6	6	7	9	8	10	14	12	8	16	12	6	16	19	16	19	20	16	19	25	26	27	27	28	24	25	29	34	25	23	34	34	39	34	38	38	38	43	38	38	46	47	49	43	51	58	47	38	51	44	51	50	57	44	52	62	61	64	44	60	67	64	65	68	69	54	43	59	73	71	68	74	79	79	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	3	2	1	1	2	2	1	1	2	3	1	2	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	2	3	5	2	1	1	2	1	1	2
10500	-513.729745045846244	-512.057154927518354	-1.672590118327874	0.000118222106292	0.000025103999897	0.212346072018813	0.579398332953540	-1	2	4	4	6	6	7	7	8	8	8	8	11	9	10	11	10	10	11	12	13	11	12	12	13	13	12	15	14	14	16	14	14	15	17	17	14	17	13	16	18	17	18	19	19	19	19	20	19	19	20	21	21	21	23	23	21	20	23	22	22	22	25	24	22	24	22	24	24	25	24	25	27	26	26	27	29	28	28	29	29	29	30	31	0	1	2	2	2	4	6	2	3	4	4	4	3	6	2	10	14	9	5	22	8	4	10	19	10	24	22	23	15	25	29	27	23	23	19	23	19	34	16	16	34	23	36	39	42	38	39	43	23	38	41	43	50	48	41	61	49	38	51	47	52	44	47	56	49	52	49	44	60	59	67	49	68	51	60	61	55	74	73	71	68	50	79	79	1	1	1	1	2	1	1	2	2	1	2	2	3	1	4	2	1	1	2	1	4	4	2	1	4	1	1	1	3	1	2	1	1	1	3	3	1	1	1	2	1	2	1	3	1	1	4	1	3	1	1	2	1	1	3	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	3	2	2	1	2	2	5	1	2
11000	-449.156298703260347	-447.466869884999255	-1.689428818261105	0.000100685665898	0.000020825122519	0.206833041562795	0.660052697404045	0	2	4	4	4	7	6	6	6	9	9	7	11	8	11	12	11	11	11	9	13	11	11	12	13	13	13	14	13	14	16	13	14	16	18	16	15	15	17	16	17	17	18	18	19	18	19	20	18	19	21	22	20	22	23	21	21	22	22	23	24	22	23	24	23	24	24	23	24	25	28	25	26	26	25	29	28	27	28	28	28	30	30	31	0	1	1	2	1	9	3	5	4	12	4	4	7	6	9	23	11	11	6	6	4	10	10	19	20	15	20	23	19	16	19	20	27	38	24	33	29	28	34	30	34	34	34	34	49	34	44	43	38	38	28	43	49	48	57	50	50	51	47	47	52	43	51	59	62	44	56	59	57	63	61	64	65	68	55	80	74	74	73	61	75	77	79	79	1	1	1	1	2	1	1	1	1	1	2	2	3	1	3	1	2	1	2	1	4	1	1	1	2	1	2	1	1	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	2	1	1	1	2	1	1	1	2	1	2	1	1	1	3	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2
11500	-455.899767777905367	-454.181700373856472	-1.718067404048868	0.000108301699155	0.000021452501957	0.198080936169992	0.721475674897055	0	2	4	4	4	7	7	8	9	8	6	7	11	7	11	11	9	11	10	10	12	10	11	12	14	13	13	14	14	14	17	11	15	16	17	17	16	15	16	15	18	17	18	18	20	18	20	19	19	20	21	21	21	23	22	22	23	22	24	22	24	22	25	24	23	24	25	23	25	26	27	26	27	26	27	26	28	28	28	27	29	29	30	31	0	1	2	2	2	11	3	5	10	6	4	4	7	11	19	9	14	9	5	10	12	12	10	15	23	19	32	23	19	16	26	22	32	38	26	33	24	28	38	16	38	34	38	34	44	39	41	43	43	49	41	43	50	52	47	52	41	34	47	49	56	52	68	50	52	43	56	41	60	63	56	64	65	58	55	56	59	74	73	67	63	78	79	79	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	3	2	2	2	1	2	1	2	2	2	2	2	2	1	1	2	1	1	2
12000	-472.255314372326382	-470.650424161010676	-1.604890211315691	0.000101144576490	0.000024064421893	0.237921030743260	0.651368514180443	1	2	5	4	4	5	6	6	8	9	8	7	11	9	10	10	11	9	11	11	12	12	13	11	13	12	14	15	13	14	15	12	14	16	16	17	15	15	16	17	18	17	18	19	19	18	19	20	19	19	21	22	21	22	24	22	22	21	24	22	24	23	24	22	24	23	23	25	24	25	28	26	27	26	26	27	28	28	27	28	27	28	30	30	0	1	2	1	2	4	1	5	7	11	4	4	7	12	18	11	14	12	8	10	6	9	21	8	16	19	32	21	24	16	21	20	32	38	26	27	29	25	38	30	34	39	34	38	34	38	41	43	38	38	47	43	49	48	57	48	51	44	51	38	67	56	64	38	52	48	56	51	50	63	56	64	65	46	64	56	68	58	52	61	52	44	78	79	1	1	2	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	2	1	4	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	3	1	1	1	3	1	2	1	1	2	1	4	2	2	4	2	2	1	4	2	2	3	4	1	2
12500	-443.096132895291703	-441.252965264667466	-1.843167630624265	0.000104148219049	0.000017384763794	0.166923294055104	0.705239853575686	0	2	4	3	4	6	7	8	7	9	8	9	9	7	10	11	10	9	11	12	10	12	12	12	14	12	13	14	14	15	16	15	14	15	17	16	15	17	16	16	17	16	18	18	20	18	19	20	20	19	21	22	19	22	23	24	22	20	24	22	24	22	24	24	24	25	23	24	25	25	26	26	26	23	27	27	29	26	28	27	27	29	29	31	0	1	2	2	2	1	6	6	4	6	6	11	7	6	8	11	14	9	8	10	11	11	10	19	6	19	20	20	24	23	26	27	27	28	15	25	24	34	25	25	34	34	38	34	50	39	41	43	44	34	41	43	25	48	57	67	44	44	47	50	67	43	57	51	62	61	62	51	60	68	43	68	65	58	69	52	81	63	73	61	74	81	79	79	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	4	1	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	2
13000	-477.364222711965510	-475.609494164882506	-1.754728547083014	0.000096194621630	0.000018072694390	0.187876349885535	0.611697770160638	0	2	4	3	5	6	6	7	7	9	8	7	12	8	11	11	9	10	11	11	11	8	13	12	14	13	13	14	12	15	17	14	15	15	17	17	15	17	16	16	16	17	19	17	20	18	19	20	20	18	20	22	20	22	23	23	21	22	22	22	24	22	23	22	23	24	25	23	24	25	27	24	26	24	25	28	27	28	28	28	28	27	30	30	0	1	1	2	2	4	3	3	5	12	9	4	7	12	8	10	14	11	8	12	6	9	16	5	16	19	16	23	15	28	15	27	21	28	26	32	29	23	34	30	34	39	38	34	39	34	41	38	44	44	41	43	47	48	51	52	47	51	46	38	52	43	57	41	52	56	56	42	60	59	67	47	65	52	60	56	50	74	71	66	74	34	79	79	1	1	2	1	2	2	1	1	1	1	1	2	3	1	2	2	1	1	3	2	3	1	1	3	2	2	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	3	5	2	1	2	2	5	1	1
13500	-460.534756658736967	-459.027846031143042	-1.506910627593952	0.000067847461892	0.000019670450007	0.289921678105098	0.595524308405217	0	2	4	3	5	5	6	7	9	8	7	8	11	8	11	11	10	11	11	11	11	11	13	12	13	13	14	12	15	14	15	12	13	14	17	15	15	17	16	17	17	16	17	16	18	17	20	19	20	19	21	21	22	23	24	24	22	22	24	22	23	23	25	23	23	23	24	24	25	26	27	25	25	24	27	27	28	28	27	28	28	28	29	31	0	1	2	2	2	4	5	5	4	6	4	6	7	6	8	12	14	12	8	10	12	12	10	19	21	19	32	20	19	25	15	20	16	23	15	32	15	34	34	23	34	34	44	34	39	39	41	43	34	34	41	43	47	48	51	61	49	44	51	49	52	49	57	38	52	52	61	38	60	63	67	51	65	51	69	67	74	64	73	65	59	64	79	79	1	1	1	1	2	1	1	1	2	2	2	1	3	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	2	1	2	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	4	2	2	2	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	3	2	1	2	2	1	2	1	2	2	3	1	3	2	2	1	2
14000	-453.918309803895397	-452.120097489339912	-1.798212314555494	0.000078416528814	0.000013879693307	0.176999588182105	0.649574009448241	0	2	4	3	4	6	6	8	8	8	9	8	11	8	10	10	11	12	11	12	12	11	12	13	13	13	13	15	13	14	16	14	15	15	17	16	15	16	17	16	17	18	18	17	19	18	19	20	19	17	22	22	21	21	23	21	21	22	22	22	23	22	23	25	23	25	23	25	25	25	26	25	26	26	25	25	28	26	27	29	29	29	31	30	0	1	1	2	1	4	3	5	6	6	12	6	3	1	8	10	14	12	15	16	22	11	10	19	23	19	20	25	19	23	29	27	32	25	26	33	29	23	34	25	34	44	50	34	34	38	41	43	34	34	47	43	49	48	57	48	49	45	34	57	56	43	57	51	62	61	56	47	60	63	67	59	76	51	60	67	68	34	61	71	64	78	79	79	1	1	1	1	2	1	1	2	1	2	1	1	3	3	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	3	1	1	1	2	2	1	2	2	1	3	2	1	2	5	2	2	2	2	2	3
14500	-430.809347252814007	-429.102931944606723	-1.706415308207293	0.000094388046289	0.000019024149075	0.201552525163636	0.730143289474096	0	2	5	4	6	6	7	7	9	8	8	7	12	7	10	11	9	11	9	11	11	11	11	11	12	12	13	14	14	14	17	13	14	15	17	18	16	16	17	15	18	18	19	18	19	18	20	20	20	17	22	21	19	22	23	23	22	21	23	23	22	22	24	24	23	24	25	25	25	24	27	26	27	26	26	29	29	29	28	29	28	28	31	30	0	1	2	2	2	4	3	5	12	6	6	4	7	4	5	10	14	6	8	10	9	15	10	19	10	19	20	23	24	16	37	20	32	28	26	33	29	34	34	30	38	34	50	34	44	39	50	43	34	34	41	43	34	48	57	61	47	44	47	57	43	43	57	41	62	61	56	57	60	59	67	64	65	59	60	61	68	81	73	71	68	68	84	79	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	2
15000	-493.531252297284766	-491.866060186569143	-1.665192110715643	0.000104635142740	0.000022482181212	0.214862622860056	0.734292927974360	0	2	5	3	4	6	6	6	9	8	9	7	12	8	10	10	10	9	11	11	12	11	13	13	13	12	13	14	14	14	16	15	14	15	16	17	13	17	16	17	16	17	18	19	19	18	19	19	19	17	19	21	21	23	24	24	23	22	25	22	21	22	25	24	23	22	24	24	24	25	28	25	27	26	24	27	28	26	27	26	28	30	29	31	0	1	5	2	2	3	2	5	6	6	6	4	7	4	14	10	14	4	5	10	11	12	10	15	10	15	20	23	24	25	19	16	16	28	24	27	15	34	28	23	34	23	23	38	50	39	41	43	38	34	41	43	50	58	57	61	51	46	68	52	43	61	60	47	50	47	61	49	60	68	67	47	80	57	60	67	67	59	80	65	78	81	73	79	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	3	1	1	2	3	1	2	2	1	1	1	1	2	2	2	1	2	3	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	3	1	1	3	1	1	2	3	1	1	1	2	1	1	1	3	1	1	1	2
