step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8
61500	-21.587715855362831	-28.443203806322202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906646516055538	4	6	8	8	6	9	8	11	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	2
62000	-25.053783850542622	-31.909271801501994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694884088755968	5	6	8	9	7	8	9	11	0	1	1	0	2	5	5	7	1	1	1	1	1	1	1	1
62500	-17.838085224784592	-24.693573175743964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.993714940953696	4	5	7	8	6	9	8	9	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
63000	-18.268221564926865	-25.123709515886237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.957339542485646	4	6	7	8	7	9	9	11	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
63500	-19.662873403691087	-26.518361354650459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817863600741870	4	6	7	7	7	9	8	10	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
64000	-28.750112061732565	-35.605600012691937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611233335704963	3	5	5	7	6	8	8	11	0	1	1	0	2	2	5	7	1	1	1	1	1	1	1	2
64500	-18.237770504308862	-25.093258455268234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.892702950148098	5	6	7	8	7	9	8	9	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
65000	-21.366386850140714	-28.221874801100086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825880424880230	5	6	8	8	7	7	9	11	0	1	1	0	1	1	5	7	1	1	1	1	1	1	1	1
65500	-16.065237879578866	-22.920725830538238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955858726912387	5	6	7	8	7	9	8	10	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
66000	-18.231571689274336	-25.087059640233708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829072492941036	5	6	7	8	8	9	9	10	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
66500	-30.850369917872086	-37.705857868831458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777630517487249	4	5	5	9	7	9	9	11	0	1	1	0	2	2	5	7	1	1	1	1	2	2	1	2
67000	-20.269222948822769	-27.124710899782141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958062980644935	4	5	7	8	7	7	9	10	0	1	1	0	2	2	5	7	1	1	1	1	1	1	1	1
67500	-22.838339761012620	-29.693827711971991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623402028377103	4	6	7	9	7	8	8	10	0	1	2	0	2	1	5	7	1	1	1	1	1	2	1	1
68000	-20.490504450916966	-27.345992401876337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737417486432941	5	6	8	7	7	9	9	10	0	1	2	0	1	2	5	7	1	1	1	1	1	1	1	1
68500	-18.349604089732072	-25.205092040691444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.944442090972965	5	6	7	8	6	9	8	10	0	1	2	0	1	2	5	7	1	1	1	1	1	1	1	1
69000	-23.645399267468093	-30.500887218427465	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749329844574383	4	5	6	8	6	10	8	9	0	1	1	0	1	2	5	7	1	1	1	1	1	2	1	1
69500	-17.457049404228687	-24.312537355188059	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845576034112340	5	6	7	9	7	9	8	10	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
70000	-19.469458644826950	-26.324946595786322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.904810592508728	4	6	8	9	7	10	9	10	0	1	2	0	2	3	5	7	1	1	1	1	1	1	1	1
70500	-18.715894101177408	-25.571382052136780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.997296934205948	3	5	7	8	7	8	8	10	0	1	2	0	2	2	5	7	1	1	1	1	1	1	1	1
71000	-24.552830154349522	-31.408318105308894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828378156027996	5	6	8	8	8	10	7	11	0	1	1	0	7	3	1	7	1	1	1	1	1	1	1	2
71500	-18.706989442922030	-25.562477393881402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825550739374461	5	6	7	9	6	9	8	10	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
72000	-19.754168168052260	-26.609656119011632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.968584527128659	4	5	7	7	7	9	9	10	0	1	1	0	1	3	5	7	1	1	1	1	1	1	1	1
72500	-19.197528637171260	-26.053016588130632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.985973609778643	5	6	7	7	7	9	8	11	0	1	1	0	1	2	5	7	1	1	1	1	1	1	1	1
73000	-37.083028942107077	-43.938516893066449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.381897635928425	3	6	6	7	8	10	7	10	0	1	1	0	3	7	1	7	1	1	2	1	1	1	2	2
73500	-18.865871489874081	-25.721359440833453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902466974476027	4	6	6	8	6	9	8	10	0	1	1	0	1	3	5	7	1	1	1	1	1	1	1	1
74000	-21.831126235858509	-28.686614186817881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.852667770022338	4	6	8	8	7	10	9	10	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
74500	-21.192033870411731	-28.047521821371102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867449858183631	4	6	6	8	7	9	8	10	0	1	1	0	2	1	5	7	1	1	1	1	1	2	1	1
75000	-20.954906836450682	-27.810394787410054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770933492219132	5	6	8	7	7	9	8	10	0	1	2	0	2	1	5	7	1	1	1	1	1	2	1	1
75500	-20.214884995173428	-27.070372946132800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.861321060852808	5	6	7	9	7	8	8	11	0	1	2	0	1	2	5	7	1	1	1	1	1	1	1	1
76000	-19.004515166884126	-25.860003117843497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977713039569798	5	6	8	8	7	10	8	11	0	1	2	0	2	3	5	7	1	1	1	1	1	1	1	1
76500	-25.716967599292722	-32.572455550252094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856550921498227	4	6	7	6	7	8	8	11	0	1	1	0	1	2	5	7	1	1	2	1	1	1	1	1
77000	-19.590349520288520	-26.445837471247891	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955807538966333	5	6	7	8	7	10	8	9	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
77500	-23.287186463268583	-30.142674414227955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825482636295811	5	6	8	8	6	8	8	11	0	1	2	0	1	1	5	7	1	1	1	1	1	1	1	2
78000	-21.032643886066779	-27.888131837026151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.974095720627316	5	6	6	7	7	8	8	10	0	1	1	0	2	1	5	7	1	1	1	1	1	1	1	1
78500	-19.893007017045438	-26.748494968004810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.908789648479867	4	6	7	8	8	9	9	11	0	1	1	0	3	3	5	7	1	1	1	1	1	1	1	1
79000	-19.028233849608057	-25.883721800567429	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.909112486870236	4	6	6	8	7	9	8	10	0	1	1	0	3	2	5	7	1	1	1	1	1	1	1	1
79500	-18.468209034906845	-25.323696985866217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958360501879607	5	6	8	9	7	9	9	11	0	1	2	0	1	2	5	7	1	1	1	1	1	1	1	1
80000	-27.359860941146266	-34.215348892105638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.898647880010947	4	6	8	6	7	9	8	10	0	1	1	0	2	7	5	7	1	1	2	1	1	1	1	1
80500	-23.741133116531948	-30.596621067491320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698785757872993	5	6	6	7	7	8	9	10	0	1	1	0	1	1	5	7	1	1	1	1	1	2	1	1
81000	-20.825430823278996	-27.680918774238368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867908455137788	4	6	7	9	7	10	9	11	0	1	2	0	2	3	5	7	1	1	1	1	1	1	1	1
81500	-17.251982977483948	-24.107470928443320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.943102763029702	5	6	7	9	7	9	8	10	0	1	1	0	1	2	5	7	1	1	1	1	1	1	1	1
82000	-21.275671879865222	-28.131159830824593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.968107219469866	5	6	7	8	8	10	9	11	0	1	2	0	2	2	5	7	1	1	1	1	1	1	1	1
82500	-17.686290994634579	-24.541778945593951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877248743154770	5	6	8	8	7	9	8	10	0	1	2	0	1	2	5	7	1	1	1	1	1	1	1	1
83000	-21.328760325157408	-28.184248276116779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.959579119213110	5	6	8	8	7	9	9	8	0	1	2	0	2	3	8	5	1	1	1	1	1	1	1	1
83500	-22.997857061509915	-29.853345012469287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760445746143636	4	5	7	8	7	9	9	8	0	1	2	0	2	2	8	5	1	1	1	1	1	2	1	1
84000	-26.618894928825725	-33.474382879785097	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695060960551854	4	5	7	8	6	8	9	8	0	1	2	0	2	1	8	5	1	1	1	1	1	1	1	1
84500	-23.030562668366329	-29.886050619325701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778867131310631	5	6	8	8	8	9	9	11	0	1	1	0	2	1	5	7	1	1	1	1	1	1	1	1
85000	-17.079340577179391	-23.934828528138762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.970633532567093	5	6	7	8	6	9	8	10	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
85500	-19.277280165043820	-26.132768116003191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837464458839984	5	6	8	8	7	10	9	11	0	1	1	0	1	3	5	7	1	1	1	1	1	1	1	1
86000	-24.927069641221436	-31.782557592180808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913627046485744	4	5	7	8	6	9	9	8	0	1	2	0	1	1	8	5	1	1	1	1	1	1	1	1
86500	-23.925047840045217	-30.780535791004588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869602148017606	5	6	7	8	7	10	9	8	0	1	2	0	1	2	8	5	1	1	1	1	1	1	1	1
87000	-33.707276122325645	-40.562764073285017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790627395056492	4	6	8	7	7	10	9	9	0	1	1	0	2	2	5	2	1	2	3	1	1	2	1	1
87500	-20.967386256211473	-27.822874207170845	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877278178569208	5	6	7	9	8	10	9	10	0	1	2	0	2	3	5	7	1	1	1	1	1	1	1	1
88000	-18.063979177987687	-24.919467128947058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.823729789851648	5	6	7	8	7	9	8	9	0	1	1	0	1	3	5	7	1	1	1	1	1	1	1	1
88500	-28.299531008381550	-35.155018959340921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784016985362043	5	6	8	8	7	9	9	8	0	1	1	0	1	2	8	5	1	1	1	1	2	2	1	1
89000	-24.703984711236107	-31.559472662195478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.981477992853215	4	5	6	8	6	8	8	7	0	1	1	0	2	3	8	5	1	1	1	1	1	1	1	1
89500	-24.727640098887811	-31.583128049847183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977719013863768	5	6	8	9	7	9	9	8	0	1	2	0	1	1	8	5	1	1	1	1	1	2	1	1
90000	-26.283652331404070	-33.139140282363442	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.977558224225294	4	6	7	9	5	8	8	7	0	1	1	0	1	2	8	5	1	1	1	1	1	1	1	1
90500	-18.928595395617464	-25.784083346576836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.887574936990314	5	6	8	8	7	9	8	9	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
91000	-28.789670493150346	-35.645158444109718	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676440438520568	4	6	7	6	8	10	9	11	0	1	1	0	2	3	5	7	1	2	1	1	1	2	1	1
91500	-21.077501794135280	-27.932989745094652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751751156942576	4	6	7	9	6	9	8	10	0	1	2	0	1	2	5	7	1	1	1	1	1	2	1	1
92000	-17.860692568590871	-24.716180519550242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.881937140632092	5	6	8	8	7	10	9	10	0	1	2	0	1	3	5	7	1	1	1	1	1	1	1	1
92500	-20.256573916385520	-27.112061867344892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803083678087264	4	6	7	8	6	9	8	10	0	1	2	0	1	2	5	7	1	1	1	1	1	2	1	1
93000	-19.822412531540202	-26.677900482499574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.991084334258984	5	6	8	9	7	7	9	10	0	1	2	0	1	1	5	7	1	1	1	1	1	1	1	1
93500	-19.204155122312958	-26.059643073272330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913739713841819	5	6	7	8	7	8	8	9	0	1	1	0	2	2	5	7	1	1	1	1	1	1	1	1
94000	-21.950062219341348	-28.805550170300720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675466223117040	4	6	7	8	6	9	8	11	0	1	5	0	1	3	5	7	1	1	1	1	1	1	1	1
94500	-20.513500376315594	-27.368988327274966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829343078317529	4	5	7	7	7	9	8	10	0	1	1	0	2	3	5	7	1	1	2	1	1	1	1	1
95000	-21.565332747185217	-28.420820698144588	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.815709711840450	4	5	7	8	7	9	9	10	0	1	2	0	2	1	5	7	1	1	1	1	1	3	1	1
95500	-25.566256276821974	-32.421744227781346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720312059407850	5	6	7	8	7	8	8	11	0	1	1	0	1	1	5	1	1	1	1	1	1	1	1	3
96000	-25.103849228061563	-31.959337179020935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864464326996475	3	5	5	8	6	8	8	9	0	1	1	0	3	3	5	7	1	1	1	1	1	1	1	1
96500	-18.757169886076635	-25.612657837036007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.913299505347397	5	6	7	9	7	8	8	10	0	1	1	0	2	3	5	7	1	1	1	1	1	1	1	1
97000	-18.914103750412394	-25.769591701371766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.998715485570954	4	6	6	9	6	9	8	10	0	1	1	0	1	2	5	7	1	1	1	1	1	1	1	1
97500	-22.558158496290666	-29.413646447250038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847408977438907	4	5	8	9	6	9	8	9	0	1	5	0	2	3	5	7	1	1	1	1	1	1	1	1
98000	-21.161132731771534	-28.016620682730906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884529752148928	5	6	7	8	7	10	9	10	0	1	2	0	2	2	5	7	1	1	1	1	1	1	1	1
98500	-22.376883080325936	-29.232371031285307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834898966119450	4	5	6	8	6	8	8	10	0	1	2	0	1	3	5	5	1	1	1	1	1	1	1	2
99000	-22.466787292228361	-29.322275243187732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.922218750638255	5	6	8	8	6	9	9	11	0	1	2	0	1	1	5	7	1	1	1	1	1	1	1	1
99500	-22.605422280018949	-29.460910230978321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859300860692209	5	6	7	8	6	8	8	11	0	1	1	0	1	1	5	7	1	1	1	1	1	1	1	2
100000	-18.333286810465133	-25.188774761424504	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.980155322404818	5	6	8	9	7	8	8	10	0	1	2	0	2	2	5	7	1	1	1	1	1	1	1	1
