step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
5000	-1718.278672911310878	-1715.885834471058160	-2.392838440252701	0.000021045994625	0.000072243639784	3.432655052561219	0.401349749278388	-2	2	0	2	6	6	5	7	9	8	8	9	10	9	11	11	12	13	13	12	10	14	12	13	13	12	16	13	13	15	15	16	17	15	15	15	16	16	17	16	17	18	17	18	17	19	18	18	19	19	18	19	20	16	20	21	18	19	21	20	20	21	23	22	21	22	24	23	21	24	22	24	22	24	23	25	25	24	26	26	24	23	26	25	27	27	25	25	26	27	29	27	28	28	29	30	31	0	3	1	3	3	7	2	3	4	5	7	10	7	8	13	6	21	10	23	6	11	6	21	13	26	7	10	13	14	14	16	12	20	11	3	25	10	7	22	19	25	17	54	38	31	26	41	40	18	41	41	23	43	7	43	31	36	4	49	39	24	55	38	38	14	69	69	58	50	26	50	65	24	68	42	0	75	71	70	33	33	55	72	75	7	0	51	63	67	82	80	39	89	85	40	27	86	1	1	1	1	3	1	1	4	3	1	1	1	2	1	1	2	1	2	1	3	1	4	1	2	1	4	4	2	2	2	2	3	3	4	8	1	2	3	2	2	1	3	1	1	1	3	1	1	2	1	1	3	1	3	1	4	2	7	1	2	3	1	4	2	6	1	2	3	1	7	1	2	4	1	2	1	1	1	1	5	3	1	1	1	9	1	4	1	1	2	2	5	1	1	6	10	3
5500	-542.490235938589763	-540.877915069828873	-1.612320868760905	0.000041298830343	0.000057102367152	1.382663060363111	0.325785057444771	-1	2	0	1	6	6	5	7	7	8	10	7	10	9	11	11	12	12	12	12	13	14	13	10	12	12	16	15	15	14	15	17	15	17	14	15	17	16	16	18	16	19	16	19	18	19	19	19	21	18	20	18	20	19	21	21	20	18	22	20	21	22	23	23	21	22	24	22	22	23	23	24	22	24	25	26	25	25	26	24	22	24	25	26	28	27	26	26	27	28	29	27	27	29	29	30	33	0	1	1	3	4	3	3	6	4	12	7	5	14	12	24	24	10	1	14	8	5	8	11	4	13	11	17	20	12	16	30	4	4	36	21	20	15	17	33	36	26	16	12	40	39	50	19	13	11	6	46	17	4	24	47	6	34	26	28	29	17	55	21	4	58	42	42	30	60	30	24	69	43	62	43	0	46	42	45	73	11	53	62	58	37	0	49	46	80	87	62	11	56	74	73	16	46	1	2	1	1	2	3	4	1	3	1	3	1	1	1	1	1	2	3	2	2	5	4	1	4	1	1	1	2	3	1	1	8	7	2	1	1	3	2	1	2	2	3	5	1	1	1	3	4	5	6	1	3	9	5	1	7	1	3	3	2	4	1	6	9	2	2	4	4	1	6	8	1	2	1	6	1	3	3	3	1	5	2	2	3	6	1	3	3	2	1	4	6	3	2	5	11	9
6000	-911.444152874393239	-909.993161025187874	-1.450991849205377	0.000113282016558	0.000109747362494	0.968797747680956	0.361635799791287	-1	1	0	1	3	4	5	7	8	9	7	9	9	9	10	11	12	12	12	13	12	15	13	12	13	14	14	13	15	15	16	17	17	17	16	18	16	18	18	17	17	18	18	18	18	18	18	20	19	17	20	19	18	18	19	20	18	21	21	21	21	22	23	20	22	22	23	19	20	23	23	23	21	25	23	26	25	23	25	25	26	24	25	25	26	26	26	25	25	28	29	27	27	28	30	29	33	0	1	1	3	4	3	5	4	3	2	2	7	11	9	13	13	15	15	13	15	13	17	7	16	14	6	18	19	13	14	26	10	12	20	21	35	5	20	18	16	21	18	31	37	41	50	31	15	53	20	39	44	24	17	12	30	50	10	46	68	39	61	32	12	37	26	33	33	46	3	1	54	28	38	61	0	12	53	56	58	33	45	78	65	31	0	49	66	64	85	76	74	71	89	70	7	83	1	1	1	1	1	2	2	2	4	5	3	2	1	1	1	1	1	1	2	1	1	2	3	1	2	6	1	1	4	5	1	6	4	2	2	1	6	3	3	3	2	2	1	1	1	1	2	6	1	2	1	1	5	2	4	3	1	3	2	1	1	1	5	3	2	4	3	1	1	12	12	2	3	3	1	1	6	2	2	2	4	3	2	1	3	1	6	2	2	1	2	1	4	1	4	12	7
6500	-552.790590625871573	-551.322506606557567	-1.468084019314053	0.000495465506574	0.000158232537474	0.319361358912696	0.338919671519910	0	2	1	2	4	5	4	8	9	8	9	9	10	10	10	11	13	12	13	11	12	14	14	12	12	12	16	15	15	16	15	17	17	16	17	17	15	18	17	17	19	18	16	18	17	18	18	19	20	19	18	18	20	18	19	22	20	20	21	20	23	23	23	24	22	22	23	23	21	23	24	24	22	25	25	27	25	25	25	25	25	25	25	25	27	26	26	27	26	27	29	27	27	28	30	29	29	0	1	1	1	4	4	2	1	4	2	5	5	8	12	4	11	21	14	13	12	6	2	19	9	8	9	12	17	15	9	19	6	3	22	1	17	16	23	37	15	13	22	19	34	25	30	30	40	38	17	27	13	52	22	51	36	39	15	49	48	49	51	37	24	19	40	17	4	7	10	37	24	47	63	54	0	61	8	38	64	4	69	42	48	21	0	48	63	57	78	92	12	22	93	74	62	30	1	1	1	1	2	1	2	3	4	3	3	3	1	1	4	1	1	1	2	1	3	7	1	2	2	2	3	1	4	4	1	5	6	1	8	2	1	2	1	4	5	2	1	2	2	1	1	1	1	4	1	5	1	2	1	1	1	7	1	1	1	3	7	8	5	3	4	9	9	9	5	5	1	1	2	1	1	8	3	1	9	2	3	2	5	1	3	2	3	1	1	7	6	1	3	3	5
7000	-482.088231543231132	-480.654478541699859	-1.433753001531293	0.000313118855253	0.000110688206736	0.353502208121597	0.337796146156860	-1	1	1	2	6	5	6	7	6	8	8	9	10	9	12	11	11	11	12	14	12	15	13	13	12	13	16	14	14	15	16	16	16	15	16	18	15	18	17	18	19	18	17	18	18	19	17	19	20	16	20	18	20	20	21	20	21	21	21	20	22	22	22	24	21	22	22	23	22	23	24	25	23	24	24	26	26	25	25	24	24	24	26	24	26	26	26	28	26	28	28	27	27	28	28	28	32	0	1	1	3	3	1	6	1	4	5	7	5	1	11	14	7	8	14	8	19	10	7	2	2	14	21	28	21	18	9	6	3	3	16	14	19	16	26	34	16	10	18	34	20	31	44	21	45	27	19	40	32	15	34	56	44	44	6	44	40	53	23	36	20	46	23	7	3	53	19	35	70	39	36	53	0	73	71	56	62	14	47	62	53	84	0	49	53	64	76	76	39	36	14	22	56	25	1	1	1	1	1	3	1	5	3	2	1	2	6	1	2	2	2	1	3	1	2	5	6	6	1	1	1	1	2	4	4	6	6	3	3	3	3	3	1	3	6	4	1	2	1	1	2	1	2	3	1	1	4	2	1	1	1	8	2	1	1	4	2	5	1	4	8	8	1	5	4	1	3	4	2	1	2	1	2	1	8	3	2	2	2	1	4	6	1	1	1	5	5	8	6	4	9
7500	-445.842787816661428	-444.016924658097821	-1.825863158563608	0.000424651748793	0.000072477255552	0.170674572181867	0.402602357530805	0	2	1	1	4	5	6	6	8	9	7	8	10	9	11	11	11	12	12	14	12	14	13	13	12	13	15	14	13	15	15	16	15	17	17	17	17	17	17	18	18	18	17	18	17	19	17	19	20	17	21	19	20	20	20	21	18	20	21	19	22	20	24	23	22	22	23	23	21	23	23	24	23	25	25	26	25	23	26	26	24	23	26	26	26	27	26	27	26	28	28	28	28	28	29	29	32	0	1	1	1	1	3	4	3	7	11	7	7	3	1	10	5	2	7	1	23	13	25	15	10	10	14	16	24	16	17	20	22	12	1	3	33	2	30	30	20	12	23	29	32	31	45	33	22	57	22	30	42	42	20	45	55	28	19	27	44	69	41	19	28	49	69	1	69	20	40	6	38	59	69	70	0	68	57	40	81	45	69	25	72	24	0	70	76	58	79	85	82	89	70	92	38	4	1	1	1	1	2	2	2	1	1	1	1	2	4	4	1	3	4	3	7	1	2	1	1	2	2	3	1	1	2	2	1	2	4	9	8	1	8	2	1	2	4	2	3	1	1	1	1	2	1	1	4	1	1	5	2	1	2	5	3	1	1	1	6	3	1	1	9	2	3	3	13	4	1	2	1	1	1	2	4	1	3	1	7	1	8	1	2	1	2	1	1	5	1	2	1	6	14
8000	-566.411184512797490	-565.002162987778320	-1.409021525019155	0.000334995733320	0.000129483821474	0.386523792976633	0.410492073489378	0	2	1	2	6	6	6	7	8	8	9	8	10	10	11	11	13	12	13	13	10	15	14	13	10	13	15	11	15	14	15	15	15	17	17	16	17	17	16	17	18	18	17	17	17	20	18	17	19	18	21	19	19	20	19	20	19	20	18	18	23	21	22	23	22	21	21	20	22	21	23	24	23	24	24	26	26	25	25	25	26	24	25	23	28	26	26	27	24	29	29	25	25	27	30	29	31	0	1	1	1	4	4	2	2	7	8	8	6	6	6	6	11	16	12	21	13	11	11	18	10	12	15	26	21	19	21	24	4	25	30	1	24	29	12	5	20	6	37	31	32	6	47	45	29	22	43	55	29	31	34	16	55	35	19	29	39	67	42	47	62	53	35	17	14	48	53	7	33	44	37	46	0	89	71	23	84	14	56	89	51	63	0	17	59	40	85	92	39	51	66	78	73	91	1	1	1	2	2	2	2	3	1	1	1	1	2	2	3	1	1	2	2	1	1	2	1	3	1	1	1	1	1	2	1	7	3	1	11	2	1	4	4	2	5	1	1	1	6	1	1	1	3	1	1	2	3	3	4	1	1	4	2	1	1	1	3	2	1	2	5	4	3	2	9	4	2	3	2	1	1	1	6	1	8	2	1	1	4	1	4	5	4	1	2	3	2	3	3	3	2
8500	-510.383621940118132	-508.908323250433000	-1.475298689685108	0.000360063315276	0.000112808627780	0.313302197126407	0.415968930236667	-1	1	1	0	5	5	2	7	7	7	8	7	11	10	11	11	12	12	13	12	12	14	13	11	12	13	14	15	14	15	16	17	16	16	16	17	17	17	17	17	18	18	18	18	17	19	18	19	19	18	21	18	21	18	20	20	20	18	21	21	22	23	23	22	23	20	24	23	22	23	23	24	23	24	25	27	23	25	25	23	24	24	25	25	27	26	25	27	27	28	29	24	27	26	27	30	32	0	4	1	1	4	3	3	4	3	6	9	5	1	10	10	12	8	16	15	4	11	10	16	14	6	12	17	25	25	23	24	22	3	27	1	9	8	20	35	18	10	40	31	34	27	32	34	32	38	40	42	33	50	37	33	52	54	14	40	33	44	48	53	31	52	3	12	12	36	53	22	64	38	25	38	0	66	40	71	13	36	36	56	65	80	0	30	46	65	53	82	49	35	63	83	24	3	1	1	1	1	2	3	1	3	3	1	1	2	4	1	3	3	2	1	1	7	2	4	1	1	5	3	1	1	1	1	2	2	7	1	7	3	5	3	1	3	4	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	2	3	7	7	10	3	1	4	1	2	6	3	1	2	4	1	7	4	4	2	1	2	1	6	4	2	3	2	2	7	1	1	10	18
9000	-567.648688749128496	-566.147136062706409	-1.501552686422108	0.000426458178225	0.000125195485425	0.293570370595534	0.425909268429500	-1	2	1	0	4	6	5	8	8	9	8	9	9	10	12	11	12	13	11	13	13	13	13	10	13	13	15	14	14	15	15	16	15	17	17	17	17	15	17	17	17	19	18	19	16	18	17	19	21	18	21	16	19	20	20	21	20	21	21	20	21	21	23	24	22	23	21	23	21	23	23	25	23	24	25	26	24	25	24	26	25	25	26	26	27	25	27	26	26	28	28	26	27	27	28	29	33	0	1	4	1	3	7	5	1	4	9	5	7	1	7	7	24	24	7	13	11	16	9	14	11	2	12	23	19	22	17	23	14	3	52	3	6	20	25	33	38	3	33	20	26	17	32	22	40	36	36	27	20	18	36	27	36	46	3	52	40	22	48	61	54	41	54	38	12	8	59	1	73	62	43	30	0	57	74	57	79	6	40	79	73	38	0	21	74	82	94	84	51	83	88	49	82	3	1	2	1	1	1	1	1	4	4	1	2	2	4	2	4	1	1	5	1	2	1	2	2	1	5	2	1	2	1	2	1	4	5	1	10	5	3	1	1	1	7	2	3	2	2	1	2	1	2	1	2	2	2	1	2	2	2	9	3	2	4	1	1	3	3	1	3	8	7	1	11	1	1	3	5	1	1	1	3	1	11	5	1	1	8	1	8	1	1	1	1	3	1	1	4	2	18
9500	-644.249892944706403	-642.766181171314088	-1.483711773392343	0.000476654795078	0.000146147440409	0.306610658106850	0.324440106496925	-1	1	0	2	5	4	6	7	9	8	8	7	10	10	10	12	13	11	13	13	12	15	14	12	11	14	15	13	14	15	14	16	16	17	16	18	16	16	17	17	17	19	17	18	16	18	17	20	18	19	19	18	21	20	20	21	21	20	21	18	20	22	23	24	21	23	24	20	22	24	23	23	24	24	24	25	24	24	26	26	23	24	26	25	27	26	27	27	25	27	30	24	28	28	29	30	32	0	1	1	1	3	2	6	3	1	12	12	7	3	9	11	15	16	6	15	14	15	11	20	15	15	24	28	14	16	24	9	31	5	22	3	16	26	17	26	8	12	19	14	18	17	35	13	38	34	49	45	37	50	34	32	40	27	7	32	45	42	33	29	25	51	65	53	11	39	3	5	57	59	62	66	0	65	60	67	64	11	58	43	43	29	0	60	89	30	74	78	45	79	61	78	57	6	1	1	1	1	2	1	1	3	5	1	1	1	5	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	1	2	2	1	4	1	6	4	1	2	1	5	5	3	4	4	1	1	4	2	1	1	3	1	1	2	2	2	3	6	2	1	1	3	6	7	1	1	3	8	2	8	10	1	1	1	1	1	2	2	1	1	5	3	3	4	6	1	4	1	4	1	3	4	1	4	2	7	18
10000	-597.029712211977426	-595.564525062130997	-1.465187149846406	0.000303380458096	0.000097653705808	0.321885286944272	0.428974714853201	-1	1	1	2	5	5	6	8	9	7	9	7	9	9	11	12	13	12	12	13	11	14	12	12	13	14	15	14	13	15	16	17	15	17	15	17	16	18	17	18	19	18	17	18	17	17	19	19	21	18	20	17	20	20	21	21	21	20	21	20	21	22	23	23	21	22	23	23	23	23	20	25	23	23	24	26	24	24	25	26	24	23	25	25	26	26	27	28	27	27	28	26	27	28	30	27	31	0	1	1	2	3	1	3	3	3	1	7	4	4	6	8	12	9	6	11	8	11	18	5	10	10	16	4	2	10	16	13	4	10	26	13	37	28	16	28	11	10	19	17	30	8	16	43	32	46	31	33	30	39	50	48	50	52	31	27	36	50	54	27	27	45	27	3	13	49	27	3	68	60	24	68	0	35	62	58	72	15	60	49	47	66	0	84	85	57	76	64	50	21	82	81	66	1	1	1	1	1	2	3	2	5	4	2	1	3	3	2	1	2	2	4	1	3	1	1	3	2	2	1	7	7	3	2	3	6	5	1	3	1	1	3	2	3	6	4	3	2	4	2	1	1	2	1	3	1	2	1	1	2	2	2	2	2	1	1	6	5	2	3	10	5	1	6	8	2	2	6	1	1	4	1	2	1	5	2	2	3	2	1	1	1	4	1	1	4	8	2	4	1	19
10500	-549.392834627715615	-547.780243824033164	-1.612590803682506	0.000511603546434	0.000120068566649	0.234690645688435	0.355926644554456	-1	1	0	2	4	5	4	7	6	8	10	7	11	9	11	11	13	11	10	12	9	14	13	12	12	12	14	12	15	16	16	16	17	15	15	18	15	18	17	16	17	18	17	17	17	19	19	19	19	17	20	19	21	20	20	21	20	20	22	20	22	22	23	23	22	22	21	21	22	22	23	24	23	25	24	26	24	24	24	25	22	24	26	26	27	27	26	28	26	28	29	28	28	28	29	29	32	0	1	1	3	1	3	4	7	6	9	12	2	3	7	21	12	15	14	10	8	9	16	26	12	8	19	20	15	25	8	17	14	4	23	3	29	23	30	28	27	7	30	24	31	30	42	40	27	14	22	49	22	23	21	21	35	35	15	51	40	43	40	60	38	44	60	14	12	52	1	10	37	33	77	59	0	37	38	68	68	36	66	72	71	37	0	49	61	39	86	55	71	75	49	88	69	3	1	1	1	1	3	3	1	2	1	1	2	2	5	2	1	1	1	2	1	2	2	1	1	4	3	1	2	1	1	6	2	2	4	1	9	2	1	1	2	1	6	1	2	1	1	1	2	2	4	1	1	2	5	7	6	2	2	3	1	3	3	3	1	3	2	1	4	7	1	9	9	5	2	1	1	1	5	4	2	2	1	1	1	1	6	1	2	4	4	1	5	2	2	4	1	3	16
11000	-529.392691600281182	-527.932856177944473	-1.459835422336688	0.000279931278130	0.000091452514911	0.326696307473655	0.432396496619073	-1	2	1	0	5	4	5	5	9	8	9	8	10	9	11	11	13	11	12	14	12	14	14	12	12	14	15	14	14	15	15	16	15	17	16	16	15	17	17	18	18	17	15	17	18	18	16	20	20	18	20	17	20	19	21	19	20	18	18	20	23	20	20	23	22	22	23	22	23	24	22	24	22	24	23	27	25	23	23	25	25	25	24	24	26	26	26	26	24	27	29	28	27	29	30	29	33	0	1	1	1	3	1	6	3	3	8	4	5	12	2	10	13	11	3	14	8	11	25	24	13	11	10	14	18	18	10	25	25	3	47	1	22	21	8	17	52	14	17	12	24	37	25	9	36	15	52	21	19	45	6	56	32	13	25	44	20	43	45	36	40	53	22	48	43	63	39	11	54	51	69	15	0	75	63	50	69	43	41	78	62	17	0	36	66	65	61	44	52	82	76	76	64	31	1	2	1	1	2	3	1	1	4	1	4	1	2	3	2	1	2	4	1	3	1	1	1	1	2	4	3	1	3	3	1	1	9	1	10	2	1	5	2	1	5	2	3	2	2	4	4	1	3	1	4	2	1	4	1	1	5	2	1	3	3	1	3	2	1	3	2	4	1	4	6	4	2	1	6	1	1	1	2	1	6	2	1	2	4	1	2	2	1	2	5	3	1	1	1	2	9
11500	-553.140501155102925	-551.669412400494366	-1.471088754608522	0.000333031676597	0.000105504331702	0.316799689388385	0.380254168696893	0	2	1	1	5	3	6	7	8	9	10	6	11	8	11	9	13	11	13	10	13	14	12	13	12	14	15	14	14	15	15	17	17	15	15	16	17	18	18	18	19	16	15	17	17	19	17	19	20	19	21	17	19	20	19	21	18	18	22	21	22	22	22	20	22	21	23	21	23	23	21	22	23	24	24	26	25	23	25	25	24	23	26	25	27	26	27	26	27	27	30	28	28	28	29	27	32	0	1	1	1	6	1	5	1	1	5	7	6	1	5	16	8	18	4	13	3	20	13	13	18	5	16	16	23	16	8	19	34	6	10	14	7	15	27	26	31	1	24	10	42	30	32	31	24	44	19	48	7	37	53	37	12	13	36	44	64	30	49	32	21	54	24	71	1	54	32	36	56	28	44	19	0	16	64	68	56	12	14	40	54	24	0	62	46	56	82	88	74	74	79	94	50	20	1	1	1	1	1	2	1	4	4	2	3	2	6	2	1	1	1	4	1	5	2	1	1	1	3	2	3	1	2	3	1	1	7	3	3	4	3	2	3	1	8	2	3	1	1	1	1	3	2	3	1	4	1	1	2	9	3	1	2	1	2	1	3	7	1	5	1	8	1	2	2	1	4	2	5	1	9	1	1	2	6	7	3	3	5	1	2	3	2	2	2	3	1	1	1	2	8
12000	-475.694984786793782	-474.180068335323938	-1.514916451469858	0.000595998192615	0.000169664980702	0.284673649693277	0.403378988795315	-1	2	1	2	6	6	5	7	9	8	9	9	10	8	12	12	13	12	13	13	11	15	13	12	10	14	14	14	14	16	15	16	16	16	16	17	17	17	17	16	18	18	17	19	17	20	18	19	20	18	18	18	20	18	18	20	21	20	21	20	22	22	24	23	22	23	23	21	21	23	23	22	23	23	25	25	25	24	24	26	24	24	26	23	28	26	26	27	26	29	29	27	27	28	30	30	29	0	1	1	3	1	4	4	3	6	8	10	6	4	5	9	14	15	3	9	25	9	19	11	11	1	20	11	12	12	17	5	26	25	8	29	26	5	40	22	20	4	21	16	33	12	51	31	35	52	33	20	20	42	29	43	55	39	20	40	47	56	56	51	12	58	39	7	8	48	46	35	54	69	53	57	0	55	84	67	69	6	68	63	20	47	0	16	6	72	81	41	60	44	63	94	52	78	1	1	1	1	3	2	2	2	2	1	1	1	4	1	2	1	1	4	2	2	1	1	1	2	5	1	2	2	2	2	4	1	3	3	1	1	5	1	1	2	6	4	2	1	3	2	1	1	1	1	2	3	1	3	1	1	3	3	2	1	1	1	4	5	1	2	8	5	1	2	4	2	1	1	2	1	5	1	1	3	7	2	1	4	5	1	6	9	4	2	6	3	3	3	1	7	2
12500	-528.346500532404548	-526.850420176192983	-1.496080356211554	0.000435633950056	0.000129565468189	0.297418206668238	0.381400503730474	-1	2	1	1	5	5	6	7	9	7	9	7	10	9	11	12	10	11	13	12	13	14	12	13	12	13	16	13	14	16	14	16	17	17	16	17	15	17	18	16	17	19	18	17	17	19	18	20	18	18	20	17	21	18	18	20	20	19	21	21	21	23	23	24	22	23	24	21	22	22	22	25	23	25	25	25	26	21	26	25	25	25	25	25	27	26	27	28	27	28	30	26	27	26	29	30	31	0	4	1	1	1	4	5	4	1	6	10	5	6	7	11	15	7	4	18	13	2	16	7	12	14	25	31	14	12	14	20	1	6	28	7	26	25	29	29	15	1	30	30	32	28	32	36	43	26	33	58	16	27	37	8	49	47	5	26	33	55	78	52	57	51	44	3	23	48	52	7	66	36	71	56	0	70	40	68	42	3	64	66	27	24	0	43	36	59	55	92	67	43	63	79	55	67	1	1	1	1	3	2	1	2	5	1	1	1	3	1	1	1	2	6	1	1	4	1	3	3	1	1	1	3	2	4	1	6	6	2	5	2	2	1	3	2	9	1	1	1	2	2	1	1	2	1	1	2	3	2	5	1	1	6	4	2	1	1	4	2	1	3	13	4	1	3	5	1	3	3	3	1	2	4	3	3	9	1	1	5	7	1	4	4	3	4	2	1	3	2	2	7	3
13000	-513.525277194605223	-511.938737926897318	-1.586539267707879	0.000393064552865	0.000096701763511	0.246020056517236	0.456471447899418	0	2	1	2	3	5	5	7	7	7	9	9	11	9	12	11	12	13	11	13	12	15	13	12	13	13	16	15	14	14	15	16	16	17	17	18	16	18	17	17	18	19	18	19	16	20	19	17	19	18	21	19	21	19	20	22	20	20	20	20	21	22	23	23	22	21	22	23	23	22	22	25	23	24	23	25	25	22	25	26	25	24	26	24	27	27	25	28	26	28	30	26	26	28	30	29	31	0	1	1	3	1	1	2	1	7	5	3	6	2	4	9	14	2	19	12	12	6	18	13	16	17	21	20	23	23	15	14	23	6	28	4	12	30	17	22	45	29	18	2	36	16	49	26	37	26	39	44	15	59	17	35	54	18	26	21	50	39	35	40	24	43	44	4	29	62	55	49	42	38	59	60	0	52	54	68	71	47	71	63	78	53	0	14	51	35	23	76	38	73	80	93	28	66	1	1	1	1	2	2	1	4	1	2	5	3	5	2	2	1	5	1	1	2	3	2	1	1	1	1	1	1	1	1	3	2	6	1	8	4	1	3	1	1	3	2	6	1	2	1	2	1	3	1	1	3	1	2	2	2	4	4	4	1	3	2	2	6	2	1	10	4	1	1	1	3	3	2	2	1	3	1	1	2	4	1	1	2	2	1	8	3	4	6	3	4	1	1	2	6	5
13500	-453.975481770229635	-452.545286122565074	-1.430195647664550	0.000817386534661	0.000292374631771	0.357694455894896	0.326803639135437	0	2	1	2	6	5	5	7	6	8	10	7	10	8	11	11	12	12	10	14	12	13	13	13	12	13	15	13	14	14	15	16	16	17	16	17	17	18	15	18	19	17	17	18	16	17	16	20	21	18	19	18	19	20	20	21	19	19	20	19	23	22	23	23	21	22	24	22	23	24	23	24	21	22	24	26	25	24	26	24	26	24	25	25	27	26	26	27	24	28	29	27	26	28	30	30	33	0	1	1	1	3	3	4	4	4	2	12	7	3	7	10	12	7	16	12	12	19	25	14	15	11	2	24	16	18	9	29	28	22	16	3	23	20	33	17	28	1	39	39	33	19	19	23	51	58	32	45	21	38	45	27	28	36	34	34	21	56	37	51	4	40	53	1	12	68	12	7	18	51	60	59	0	61	43	33	40	28	58	49	82	36	0	23	69	71	78	86	57	41	76	83	34	3	1	1	1	1	3	2	2	2	2	4	2	1	4	1	1	2	4	1	2	4	1	1	2	1	1	5	1	1	1	6	1	2	2	3	6	2	2	2	2	3	7	1	2	1	2	4	1	1	1	1	1	3	1	3	2	4	1	1	2	3	1	2	2	7	2	3	12	6	1	11	7	6	1	2	2	1	1	4	5	2	9	3	2	1	5	1	7	2	1	2	2	4	3	1	2	7	18
