step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
25000	-933.884350130632924	-932.038753753747756	-1.845596376885221	0.000329750835184	0.000054873431704	0.166408772469633	0.403320819940094	0	3	2	2	2	4	3	4	6	6	6	6	6	6	8	7	7	8	9	11	9	10	12	7	9	10	10	8	10	10	11	11	12	12	11	7	11	12	12	12	9	12	14	11	13	13	14	13	14	15	14	12	13	14	12	14	14	14	16	13	14	13	14	14	13	14	15	15	17	15	14	16	15	15	15	15	16	16	14	16	19	17	16	17	18	20	22	21	22	21	22	21	18	23	22	25	23	25	26	25	26	25	27	27	27	30	28	29	29	29	31	30	31	0	3	1	1	1	3	4	3	7	8	4	8	4	8	10	4	10	13	9	5	17	0	3	13	36	16	10	7	2	16	30	28	4	22	10	11	36	24	2	26	3	24	40	16	13	26	53	40	15	62	5	44	21	55	30	55	28	55	52	20	16	20	3	55	2	7	27	56	64	24	60	37	55	19	65	23	29	45	32	35	63	25	57	49	20	45	55	83	74	84	51	82	43	83	35	86	0	30	86	85	65	74	97	90	95	101	63	105	83	94	33	81	101	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	4	1	1	5	1	1	1	3	2	3	2	1	1	5	2	3	1	2	2	4	1	5	3	1	2	4	1	1	1	3	1	5	1	2	1	1	1	3	1	2	1	3	1	5	1	4	6	2	1	2	3	1	2	2	3	1	2	3	2	1	3	4	3	2	2	4	3	4	3	5	2	4	2	3	5	4	3	1	7	3	6	5	4	2	4	2	2	7	1	7	4	10	4	2
25500	-938.767814139660572	-936.935368793021780	-1.832445346638838	0.000315988297814	0.000053474615093	0.169229732439743	0.561616359067977	0	3	1	3	2	4	3	5	5	5	6	7	5	6	7	8	8	8	8	10	9	8	11	9	9	10	8	10	11	11	11	8	13	11	12	10	11	13	13	13	12	12	13	12	12	14	13	13	12	14	14	12	14	13	13	15	13	12	16	16	14	14	12	14	14	15	16	16	16	15	15	17	16	17	15	17	17	17	16	16	18	18	18	18	16	19	21	21	21	22	20	20	21	22	24	24	24	26	25	25	25	25	26	27	26	31	27	28	30	30	31	29	32	0	1	1	3	1	3	3	3	7	4	7	6	4	8	5	6	13	6	4	17	17	0	19	12	12	4	7	18	21	18	16	11	36	22	13	12	7	29	18	49	28	23	11	5	25	52	25	52	32	33	54	32	35	12	58	20	18	19	54	35	38	49	18	31	17	57	26	42	54	23	63	47	24	45	15	66	70	36	46	38	35	36	78	65	47	58	66	74	58	65	37	38	58	83	89	88	0	94	89	10	43	86	97	94	88	110	101	104	102	54	83	91	110	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	3	2	1	1	1	3	1	1	4	2	1	1	2	1	1	1	1	3	2	4	2	2	1	1	1	4	5	1	1	2	1	2	1	1	2	1	2	1	3	2	2	1	2	1	1	1	3	3	1	3	3	1	3	2	2	2	2	3	1	1	5	1	1	2	3	1	1	1	2	3	3	3	3	2	3	4	3	2	1	1	3	2	6	6	3	1	1	2	1	2	1	4	9	7	6	1
26000	-933.308707636198505	-931.362913733503547	-1.945793902694964	0.000288548571062	0.000042534938702	0.147409978659430	0.434361346158689	1	4	2	2	3	5	3	4	6	6	6	7	6	5	9	8	8	8	7	11	10	9	11	10	9	10	9	11	10	10	12	12	12	10	11	10	12	13	12	13	10	13	14	12	13	14	12	13	13	13	14	12	13	14	11	14	14	14	15	15	14	13	13	12	14	15	16	16	18	16	15	17	16	17	16	17	17	17	16	17	18	18	17	18	17	20	22	22	22	21	21	18	21	20	23	23	25	24	26	24	25	26	26	27	26	30	27	29	30	29	30	30	32	0	4	1	1	1	8	1	3	1	7	7	14	3	8	10	5	19	14	1	18	27	0	11	4	7	15	7	1	2	9	19	10	3	22	18	17	11	64	18	27	12	18	13	10	16	55	7	8	28	28	31	18	47	38	18	42	20	16	50	27	64	21	18	23	35	27	40	56	50	59	51	60	21	20	47	67	15	57	65	59	16	58	25	58	33	84	69	86	94	73	81	40	62	43	84	86	0	88	98	48	33	95	97	96	95	81	101	98	102	73	58	81	106	1	2	1	1	1	1	1	1	2	2	1	1	3	1	2	3	1	2	3	3	1	1	2	5	2	1	3	4	3	2	1	3	5	1	2	1	3	1	2	2	1	2	4	4	2	2	5	5	1	1	1	2	1	1	1	1	2	3	1	3	1	1	2	1	2	2	1	1	2	1	1	1	3	4	1	1	4	2	1	1	4	1	4	2	2	2	2	1	1	2	1	2	4	3	2	2	1	1	1	8	6	1	1	2	2	4	1	1	1	6	9	7	1
26500	-935.652228025551949	-933.921758668303596	-1.730469357248339	0.000356890440352	0.000069419332370	0.194511605022363	0.451314034856223	0	3	2	3	2	4	3	6	5	6	7	7	7	6	9	7	8	8	9	10	9	8	11	9	9	9	10	10	11	11	10	11	11	11	12	11	12	13	10	12	12	12	14	12	11	12	13	13	13	13	14	11	13	13	13	15	13	14	15	16	14	15	14	13	14	15	14	16	18	15	15	17	17	14	16	15	16	17	15	17	18	17	17	18	17	17	22	20	22	22	21	21	22	23	21	23	25	24	25	23	26	26	27	27	27	30	28	29	29	27	32	30	30	0	3	1	1	1	3	1	6	6	4	9	6	9	6	18	7	13	12	16	17	16	0	19	7	11	17	15	13	17	4	25	26	21	22	15	14	17	31	10	45	15	18	42	10	16	15	17	15	24	33	13	18	19	16	8	15	24	47	64	23	47	50	25	6	15	33	33	64	38	17	53	53	79	10	27	47	45	30	18	37	70	50	23	31	70	19	32	58	77	60	81	17	44	58	60	73	0	37	92	81	92	88	97	96	99	101	100	104	99	85	83	107	92	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	4	1	1	1	1	1	3	2	1	2	1	1	2	1	3	2	2	3	2	2	2	4	2	3	3	3	4	2	1	1	3	1	1	2	3	3	1	2	1	2	4	1	2	2	4	3	1	4	6	3	2	2	2	2	5	1	3	4	2	2	3	1	6	5	5	2	2	1	4	2	3	3	4	1	2	1	2	3	2	2	5	8	1	4
27000	-978.389220728771193	-976.571249375522484	-1.817971353248662	0.000240044728425	0.000041392568346	0.172436897977720	0.427251964541537	0	4	2	3	2	5	4	5	5	6	7	6	5	6	7	8	6	8	10	9	9	9	11	9	9	9	8	10	10	12	10	11	11	11	11	10	11	12	11	13	12	11	14	11	11	13	14	10	13	12	15	12	13	11	11	14	14	13	15	15	13	13	13	13	14	13	16	13	17	15	15	15	16	16	16	15	17	17	16	17	17	16	17	18	16	21	22	21	22	22	20	20	22	23	23	25	24	25	25	24	25	27	28	27	27	30	28	29	27	29	31	30	32	0	3	1	1	1	3	3	3	7	3	1	6	1	3	1	5	1	14	21	13	15	0	2	17	17	8	10	25	20	45	13	10	17	22	7	11	27	54	27	24	54	21	55	25	21	26	8	6	31	26	52	31	15	17	26	68	20	23	16	63	42	42	23	2	44	21	76	33	68	13	63	66	65	24	52	50	49	21	35	49	11	72	31	23	24	70	66	84	69	28	64	69	74	58	83	95	0	48	88	85	48	95	91	90	99	110	101	104	95	98	86	98	101	1	1	1	2	1	2	1	1	1	3	4	1	2	2	3	3	3	1	1	2	1	1	3	1	2	2	1	1	1	1	3	2	2	1	3	1	2	1	1	1	1	1	2	1	1	2	4	3	1	1	1	2	4	2	1	1	3	1	4	1	1	1	2	5	2	2	1	1	3	6	1	1	1	3	1	3	2	3	2	1	4	1	3	3	4	4	5	1	3	5	2	2	3	5	3	1	1	12	3	6	8	3	3	3	2	1	2	1	2	4	7	3	4
27500	-924.525477546190473	-922.608770230183495	-1.916707316006934	0.000373735897738	0.000057000193693	0.152514634097831	0.457967400442502	0	3	1	2	2	4	4	4	6	6	6	7	5	6	9	8	8	8	9	11	10	8	11	9	9	11	10	10	9	11	11	11	11	10	11	11	10	12	12	13	12	13	13	12	12	14	14	12	13	13	14	12	13	12	13	13	13	12	16	16	14	15	13	13	14	13	14	16	18	14	16	18	17	16	15	17	16	17	17	17	18	18	18	18	16	19	21	21	19	21	22	21	22	20	23	23	24	25	26	24	24	26	27	25	26	29	28	29	29	28	31	30	32	0	4	1	1	1	4	4	3	5	1	4	5	4	3	8	2	10	13	9	17	14	0	24	17	8	11	17	25	8	28	28	19	19	22	11	37	17	19	12	37	24	19	25	18	18	40	18	37	36	21	48	37	15	21	36	23	20	30	70	47	15	33	19	54	45	25	35	75	68	32	41	35	46	62	35	75	75	41	33	33	73	45	61	73	40	11	73	72	45	84	66	79	75	58	73	74	0	88	98	86	86	74	97	74	95	101	100	88	96	91	88	100	101	1	1	1	1	2	1	1	2	2	2	2	3	2	2	2	3	1	2	2	1	2	1	1	1	2	3	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	3	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	3	3	2	1	1	1	1	1	1	1	2	3	2	1	2	1	1	3	3	3	1	3	1	1	2	9	2	1	3	3	4	2	5	4	4	3	1	2	1	4	3	4	2	6	2	2	3	3	4	3	5	3	4
28000	-896.195877801728329	-894.411135651367658	-1.784742150360649	0.000310156320406	0.000055902665966	0.180240292679165	0.509505994063868	1	3	2	3	3	4	3	6	4	7	7	6	7	6	9	8	9	8	8	11	10	11	11	9	10	10	11	10	10	9	11	12	12	12	12	8	12	12	12	13	11	12	14	12	13	12	11	13	14	12	14	12	13	14	13	15	14	13	16	14	13	12	12	13	14	14	15	13	16	14	16	17	17	16	15	16	17	15	16	17	18	18	17	17	18	20	21	21	20	21	21	22	18	22	24	23	24	26	25	25	25	25	27	27	28	29	28	30	27	29	32	31	30	0	1	1	1	1	3	1	6	2	6	8	6	3	9	11	9	9	14	10	11	30	0	2	4	16	36	17	11	10	4	11	4	11	22	24	13	36	19	41	46	15	26	33	2	31	41	16	20	64	19	44	31	35	32	5	64	30	19	64	20	44	25	47	20	25	62	68	3	38	50	63	23	35	11	15	49	76	32	11	64	64	64	19	23	55	28	76	68	58	35	23	27	28	58	92	58	0	95	93	97	91	23	100	93	95	107	91	98	99	91	105	107	92	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	2	1	1	4	3	1	1	1	2	2	4	2	3	2	1	2	1	1	3	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	1	5	1	3	2	2	1	1	1	1	2	2	1	1	5	2	1	2	3	2	5	3	1	1	1	5	2	3	2	4	2	2	4	3	5	4	4	5	5	4	4	1	5	1	1	3	1	1	5	1	3	2	1	5	2	1	4	3	2	3
28500	-956.796557437995148	-955.113345765570671	-1.683211672424497	0.000338235707856	0.000070635425299	0.208834914998464	0.595071082648280	0	4	2	3	3	5	2	4	5	7	5	6	7	5	8	8	6	9	9	10	9	10	10	9	9	9	8	10	11	12	12	12	10	12	11	11	12	10	12	12	11	12	13	12	12	12	13	12	13	14	14	13	13	14	12	14	12	13	14	14	14	13	14	13	14	16	14	16	16	15	15	17	17	17	14	16	17	17	17	18	19	19	16	17	17	21	22	20	21	21	19	21	22	21	24	25	22	25	24	25	25	25	27	27	26	30	28	29	26	29	31	30	32	0	1	1	1	1	8	1	5	8	14	4	8	17	4	17	17	5	17	7	25	7	0	17	27	13	17	17	3	15	33	5	26	7	22	21	13	24	15	27	24	24	7	25	26	16	25	35	41	30	62	30	41	41	55	26	33	5	16	53	10	31	28	19	37	30	62	57	56	56	11	52	43	61	56	37	32	60	56	17	60	19	47	30	70	63	57	80	83	61	84	38	37	74	58	93	88	0	88	94	97	79	90	100	102	96	101	82	96	102	85	95	107	101	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	4	1	4	1	2	1	1	2	1	3	1	1	4	2	3	1	1	2	2	1	3	1	1	4	2	2	2	1	1	1	1	1	1	1	1	1	1	2	3	2	1	3	1	1	3	1	1	1	1	1	1	3	1	2	2	2	1	3	1	2	3	2	5	2	2	1	2	5	2	2	2	1	3	3	3	4	1	2	1	2	1	1	5	2	1	1	1	2	3	2	1	5	2	1	6
29000	-844.227509847282249	-842.506833763049144	-1.720676084233083	0.000327046725772	0.000064532741567	0.197319638088463	0.609355366730506	0	4	1	3	3	3	3	5	5	6	6	5	6	7	8	8	8	8	9	11	10	10	11	9	10	11	9	9	10	10	12	11	12	11	12	11	11	12	13	13	10	11	14	12	12	12	13	12	14	12	15	11	14	14	13	14	13	13	15	15	15	14	14	14	14	16	14	15	17	15	15	18	17	15	14	16	17	16	17	18	18	17	18	18	17	19	21	20	21	21	20	20	21	22	24	24	23	25	24	25	26	27	27	27	28	30	28	30	29	27	29	31	31	0	7	1	1	1	3	3	6	4	7	7	6	4	12	9	11	14	14	10	15	27	0	24	18	17	10	15	13	17	16	16	15	52	22	42	5	19	24	25	23	24	11	38	20	30	41	44	9	33	29	37	13	24	20	38	26	17	41	55	36	45	50	46	33	38	67	52	36	53	32	52	59	54	48	48	62	25	56	48	44	48	53	48	43	15	43	59	80	84	43	81	49	83	88	93	94	0	93	86	97	74	95	100	89	96	107	80	99	104	85	93	107	110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	3	1	1	2	4	2	1	2	1	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	3	1	2	4	4	1	2	2	3	3	3	1	2	4	1	3	2	1	2	1	1	2	2	1	6	1	1	4	3	1	4	3	1	4	3	3	3
29500	-847.915718044709820	-846.153753841429079	-1.761964203280730	0.000232183805064	0.000043181590833	0.185980201424738	0.455417754819361	0	4	2	3	2	3	4	4	5	7	7	5	7	6	8	8	9	8	9	10	9	10	11	10	8	10	9	9	10	12	11	11	13	12	10	9	12	12	13	13	11	12	13	12	13	13	13	13	12	15	14	12	14	14	10	15	14	12	15	15	14	14	14	13	15	15	16	16	16	15	15	17	17	14	16	17	17	17	17	17	19	18	18	16	18	21	20	19	22	21	22	21	21	22	22	25	22	25	24	25	25	27	27	26	26	27	29	27	30	29	32	31	31	0	3	1	1	1	3	5	1	4	14	1	6	6	3	2	8	10	7	16	21	10	0	4	16	14	16	4	7	10	13	8	18	44	22	16	1	55	29	38	36	9	55	23	21	30	4	58	26	20	62	47	21	58	16	3	57	38	19	40	41	30	33	37	5	18	23	29	27	57	52	63	60	58	10	44	70	21	55	55	28	23	23	84	19	55	23	67	58	83	88	85	50	88	88	83	94	0	89	95	97	81	89	100	99	89	81	101	84	105	85	74	106	101	1	1	1	2	1	1	1	2	1	1	4	1	3	3	1	2	1	2	1	1	1	1	4	2	1	1	4	4	3	2	3	1	1	1	1	3	1	1	1	2	3	1	1	2	1	5	1	1	1	1	1	3	1	4	4	1	1	2	1	2	1	1	1	6	3	2	3	4	2	2	1	1	2	3	2	2	3	4	4	4	4	4	1	4	4	5	2	2	2	1	2	2	1	2	2	2	1	3	1	1	4	1	1	1	1	5	2	5	2	4	9	2	3
30000	-894.203849614647083	-892.503324516096654	-1.700525098550400	0.000233368146194	0.000047456157075	0.203353190438608	0.447562179821664	1	3	2	2	2	4	3	5	4	5	6	6	6	6	7	9	8	7	10	9	8	10	11	9	9	10	11	11	10	11	12	11	12	12	12	9	11	12	12	13	11	12	14	12	12	13	13	14	12	14	13	12	13	11	10	14	13	13	16	16	14	14	13	13	15	16	16	16	17	14	12	17	16	16	16	15	16	17	16	18	18	18	17	17	17	20	22	21	21	21	22	22	20	20	23	25	24	25	25	25	26	26	27	26	27	30	28	28	30	28	31	31	29	0	1	1	1	1	7	1	6	5	9	3	6	4	6	3	5	10	14	36	10	4	0	2	10	7	11	16	20	2	21	41	16	16	22	55	7	16	54	3	35	20	20	30	9	36	25	13	41	16	24	38	25	41	55	7	44	21	44	70	44	30	33	71	41	46	20	29	11	48	54	23	49	44	48	36	49	64	54	11	70	39	52	43	28	39	84	67	94	84	19	44	76	83	74	88	47	0	95	94	97	81	88	97	93	94	85	101	95	102	90	89	110	101	1	1	1	1	1	1	2	1	1	1	3	1	2	1	3	3	3	1	1	2	3	1	3	2	2	2	1	1	3	1	1	1	2	1	1	3	1	1	4	1	2	2	3	4	2	2	5	2	1	2	1	2	1	1	3	1	2	1	2	2	2	1	1	1	1	4	3	4	2	1	1	3	2	1	4	1	1	3	5	2	3	3	1	3	2	2	3	1	2	6	6	3	2	2	1	8	1	1	3	1	4	2	2	4	3	6	2	3	2	2	5	2	2
30500	-838.975115144323127	-837.176673320463578	-1.798441823859506	0.000248683603517	0.000044003397654	0.176945311357136	0.503402619100237	0	3	2	2	2	4	3	5	5	6	6	6	5	6	8	7	8	9	9	9	7	10	9	10	8	11	11	9	11	9	11	11	13	12	11	10	12	11	12	12	12	11	12	13	13	13	13	11	13	13	14	11	13	13	12	13	13	14	15	16	14	14	13	13	15	15	15	15	18	14	15	18	18	15	15	16	18	15	16	18	19	17	16	17	17	20	21	21	21	21	22	21	21	22	24	24	23	24	25	25	26	26	27	26	27	31	28	28	30	29	31	31	30	0	3	1	1	1	3	3	6	7	5	3	8	6	6	21	13	8	14	7	11	10	0	15	15	11	20	17	16	21	16	16	36	13	22	19	25	25	24	17	21	21	10	28	26	40	26	37	30	26	42	40	19	55	55	38	17	11	35	41	52	30	21	52	18	53	33	50	33	62	20	63	47	35	28	52	21	50	57	62	75	26	63	41	83	60	84	70	86	86	58	60	66	58	86	88	94	0	86	86	97	74	96	100	89	74	91	101	88	102	101	93	91	101	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	2	1	3	1	2	1	3	1	1	1	2	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	2	1	4	2	3	1	3	1	2	1	1	2	3	2	3	3	5	2	3	3	1	1	2	2	3	2	1	1	1	4	1	1	4	4	2	5	1	2	1	1	2	3	1	7	1	1	3	7	7	2	3	2	2	5	4	2
31000	-859.546737600419419	-857.697276425724112	-1.849461174695313	0.000207152011243	0.000034303529784	0.165595929183268	0.514239804715524	1	3	2	2	3	3	4	4	6	5	6	6	6	6	7	8	8	8	9	10	10	10	12	9	10	10	10	11	10	11	10	11	12	11	10	11	11	12	12	13	11	11	14	12	13	13	13	13	13	14	13	11	13	13	12	14	12	14	14	16	15	14	14	14	14	14	15	14	18	16	15	17	17	16	15	17	16	17	16	18	19	18	17	18	16	19	21	21	21	20	20	21	21	23	24	25	24	25	23	22	26	25	28	26	25	31	29	28	29	29	32	28	32	0	1	1	1	1	3	1	6	7	7	3	8	4	8	2	9	14	14	16	15	7	0	41	2	16	2	10	15	7	24	16	20	11	22	7	25	20	21	27	4	29	11	19	15	15	19	38	41	28	17	27	11	28	7	7	42	7	19	11	52	30	33	51	38	31	35	50	42	68	36	63	55	64	19	24	62	66	40	27	59	85	50	15	29	55	58	66	84	90	54	54	40	45	90	90	94	0	90	93	91	29	74	100	88	94	81	101	98	105	101	95	85	101	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	4	1	1	2	1	3	3	3	4	1	1	1	2	1	3	1	1	1	1	6	1	2	2	1	4	2	1	1	1	4	2	2	1	4	4	2	4	2	2	2	2	1	1	2	2	3	1	1	2	2	1	2	1	4	2	2	2	2	3	1	2	3	5	4	2	3	2	2	1	2	3	5	3	2	2	1	1	2	2	2	7	3	3	3	1	8	1	2	2	2	4	3	3
31500	-891.826562355833630	-889.886033468530741	-1.940528887302934	0.000253162169275	0.000037546906912	0.148311681085467	0.562936775172542	-1	3	2	3	2	3	4	5	5	7	6	6	5	7	8	8	8	8	9	10	10	9	12	9	8	10	10	10	10	11	11	12	12	11	12	9	10	13	12	11	10	12	12	12	12	14	14	13	14	14	13	12	14	13	11	14	13	13	16	15	13	15	14	13	13	15	15	14	17	15	15	18	17	17	16	17	17	17	17	17	18	18	18	18	17	20	21	20	21	21	20	21	20	23	23	24	23	25	25	25	26	27	27	26	26	31	28	28	29	29	31	30	31	0	1	1	1	1	3	4	6	3	6	7	6	4	8	11	11	13	14	16	11	13	0	24	11	7	3	13	2	36	10	5	7	55	22	27	2	25	12	27	11	25	41	10	25	28	16	52	15	48	38	27	27	35	24	11	42	27	17	70	65	30	48	44	55	5	23	26	27	50	38	52	65	46	28	40	44	71	38	27	59	85	31	58	16	38	43	27	83	84	43	18	72	83	93	83	89	0	93	86	97	65	95	100	83	99	101	101	105	105	101	105	101	101	1	2	1	2	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	2	3	1	2	2	2	5	3	3	1	1	4	4	1	1	2	2	1	3	1	2	2	1	3	2	1	3	1	3	1	1	1	2	1	2	2	1	2	2	1	2	2	2	1	1	6	2	3	2	2	1	2	3	2	4	2	2	2	2	4	1	1	4	2	4	1	3	4	1	1	6	4	2	1	2	3	1	1	2	3	1	5	3	2	4	1	4	1	1	1	1	3	2	2
32000	-872.031172878515463	-870.276528989695635	-1.754643888819795	0.000312086899023	0.000058640738933	0.187898752291960	0.452041638459217	0	3	2	3	3	3	4	6	5	6	7	5	7	6	8	6	7	9	10	10	9	8	11	9	8	9	11	10	9	11	12	11	11	10	11	10	12	13	11	13	11	13	13	13	12	12	13	13	13	15	14	13	13	13	13	15	14	13	14	15	14	14	13	11	15	16	16	16	17	15	15	18	16	17	14	15	16	18	17	17	19	18	18	18	17	19	20	22	22	21	19	21	22	23	22	24	23	25	25	25	25	26	28	27	27	31	28	29	29	29	31	30	28	0	3	1	1	1	3	3	7	4	4	8	6	3	6	11	7	3	8	24	21	17	0	10	11	7	17	7	7	7	24	4	14	21	22	21	25	25	41	8	11	15	13	27	20	41	29	41	41	20	75	49	21	11	21	64	26	4	33	52	44	41	49	35	11	40	62	50	21	66	33	37	55	38	56	35	42	42	56	59	52	68	47	54	65	42	84	50	73	86	74	85	33	90	86	68	86	0	86	73	97	85	86	100	86	89	85	101	86	102	101	108	101	101	1	1	1	2	2	1	1	1	2	1	1	2	3	2	1	1	1	1	1	1	1	1	2	1	1	1	4	4	3	1	4	2	2	1	1	1	2	1	3	2	2	3	1	1	1	2	1	1	1	1	1	1	2	2	1	3	7	1	1	1	1	1	1	1	1	1	1	5	1	1	2	3	2	1	2	1	2	1	1	2	2	1	3	2	2	1	2	3	2	2	1	5	1	2	3	3	1	4	4	1	4	3	2	3	3	7	2	5	2	3	1	3	2
