"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"153d04578e","mu1-0-fixedMu",110,0.0747663551401869,0.0634345794392523,0.929545454545455,0.771477272727273,0,1,1,1,0.0789189936460407,585
