step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
23500	-277.290032389694261	-275.902095058163184	-1.387937331531054	0.000000347319789	0.000000264749813	0.762265269720033	0.981130470115140	-1	1	3	2	3	1	2	4	5	3	1	7	5	4	6	5	7	6	4	5	6	6	7	7	6	7	6	7	8	7	8	9	10	9	9	8	10	8	9	10	8	10	12	11	10	11	9	13	12	13	12	13	11	12	10	13	12	13	12	12	12	13	13	13	14	14	16	14	14	12	16	14	13	16	15	15	14	13	15	16	17	18	19	14	17	15	18	16	17	17	18	16	19	18	20	20	19	18	20	22	21	22	23	23	24	26	25	25	27	29	0	1	11	6	6	1	11	6	10	6	1	21	5	5	10	10	9	9	11	10	14	9	16	9	16	20	8	18	17	27	25	12	35	12	21	23	30	15	31	39	25	28	41	45	12	30	15	53	47	54	37	43	34	35	47	53	42	70	33	46	55	49	40	61	52	49	79	51	49	40	56	54	49	69	60	52	70	49	52	62	79	74	75	57	62	62	74	75	77	76	85	73	91	77	81	98	91	67	98	95	85	95	101	102	102	108	104	103	108	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-268.713150490918906	-267.235860294941460	-1.477290195977472	0.000000042242708	0.000000013166350	0.311683373449829	0.994157109205713	-1	1	2	2	4	1	3	4	3	3	4	5	6	5	4	6	6	8	5	5	6	5	7	7	6	8	6	6	9	7	8	7	8	7	7	9	9	10	10	9	10	11	10	11	10	9	8	13	12	13	13	12	11	13	10	12	10	12	10	13	14	14	9	13	15	14	16	14	14	14	15	15	16	15	15	17	14	15	15	15	16	17	17	14	16	16	17	17	18	17	18	18	19	18	20	20	18	19	21	23	22	22	24	24	24	25	24	25	28	30	0	1	6	2	7	1	4	7	2	6	10	7	20	9	3	8	22	14	7	6	9	11	20	13	10	16	12	20	27	16	32	19	21	27	27	25	35	32	46	23	32	37	18	25	13	24	16	58	63	53	53	41	29	44	46	45	31	43	31	49	60	50	32	46	70	60	74	52	56	56	69	58	69	77	58	86	48	60	64	70	66	65	71	41	68	68	71	71	67	85	67	73	97	76	97	76	72	81	91	102	93	76	101	99	102	104	99	102	108	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-274.357317360185050	-272.574610619245391	-1.782706740939633	0.000000004777579	0.000000008581699	1.796244056158024	0.929978452444571	-1	1	2	2	2	3	3	1	5	3	4	8	5	4	4	7	7	8	6	4	5	4	8	7	7	7	6	6	8	9	8	9	9	9	9	9	9	8	10	10	7	12	10	10	11	10	10	12	12	12	13	12	12	12	11	13	12	12	12	14	13	14	11	12	14	14	15	14	14	12	16	15	16	15	16	17	14	16	14	17	17	17	18	15	17	16	18	17	17	16	19	17	18	18	19	20	19	19	20	23	21	22	24	23	24	24	25	25	28	30	0	1	2	2	1	1	8	1	22	2	4	16	7	3	2	11	27	16	10	6	3	7	19	13	21	9	14	14	24	25	25	41	19	28	25	29	24	19	34	17	21	39	16	16	47	18	18	40	43	45	39	43	40	63	47	54	45	25	44	54	46	57	33	39	43	42	61	64	63	35	62	50	79	69	57	64	64	62	51	78	62	78	71	49	84	67	73	65	84	68	88	78	92	65	77	83	87	86	82	101	97	98	100	101	104	100	106	101	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-323.368669424696520	-321.693814047911360	-1.674855376785173	0.000000392036295	0.000000601527229	1.534366170252036	0.846394608744038	-1	1	2	0	2	2	3	4	4	3	5	6	5	4	5	6	7	7	5	6	6	5	6	8	7	7	5	7	9	8	8	9	9	7	8	9	10	9	10	9	10	12	12	10	10	11	10	13	11	12	11	13	13	13	11	13	12	13	12	14	14	12	12	14	14	13	15	14	14	13	14	14	16	12	16	15	13	15	14	16	16	18	18	16	15	16	17	17	18	16	18	17	20	18	19	21	19	17	20	23	22	22	23	24	25	26	24	24	25	28	0	4	2	1	4	4	2	3	5	5	3	13	7	6	8	8	19	16	3	8	8	10	11	5	23	8	10	13	25	17	21	26	31	13	13	24	32	12	16	2	18	29	31	21	28	29	17	49	33	23	33	49	37	46	18	51	36	49	44	54	42	46	21	50	77	74	56	41	62	59	56	74	78	46	69	62	50	70	53	61	61	81	75	85	65	48	73	65	75	77	75	81	82	75	84	95	72	68	87	91	99	88	99	103	100	108	103	99	108	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1
25500	-317.207596853011125	-315.809434595660548	-1.398162257350561	0.000001270592606	0.000001018706798	0.801757222052367	0.876595337557750	0	1	2	2	4	2	3	4	4	3	4	6	6	4	5	6	6	7	5	5	6	5	7	5	5	7	7	8	9	8	8	9	10	9	8	9	10	9	6	10	9	11	11	10	10	9	10	12	10	12	12	12	13	12	11	12	13	11	11	13	13	14	12	14	14	15	15	13	14	13	15	14	16	15	15	16	13	14	15	16	14	17	19	16	15	16	18	17	16	17	18	18	18	18	20	20	20	19	20	23	23	23	23	23	24	22	25	24	26	29	0	1	1	1	7	2	1	6	1	2	10	11	14	6	10	5	2	20	2	4	24	10	24	11	6	39	21	12	14	27	27	10	38	15	21	21	24	26	24	23	30	47	38	30	35	18	28	47	30	37	47	45	34	44	37	58	37	29	46	49	42	68	45	52	53	52	57	40	61	51	61	54	79	43	69	47	51	56	70	79	57	62	82	63	54	81	82	74	70	66	90	89	85	64	87	91	82	82	80	97	96	106	93	96	83	83	102	96	100	109	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1
26000	-318.185103628143111	-316.778595287976827	-1.406508340166308	0.000001162391905	0.000000453923156	0.390507843343165	0.900339795468844	0	1	1	1	3	2	3	4	3	2	3	7	5	4	5	6	7	8	4	4	4	3	7	8	5	6	5	7	8	9	9	8	9	7	8	10	9	8	9	9	10	12	12	9	10	9	11	12	11	13	12	13	13	13	11	13	12	12	12	14	11	12	10	14	13	15	16	14	14	14	14	15	16	16	15	18	12	16	15	15	16	16	18	16	16	17	17	15	17	16	19	17	20	17	19	20	17	20	20	23	22	22	25	21	24	23	24	26	26	31	0	1	1	1	3	2	4	1	10	3	2	13	11	2	6	19	27	17	11	6	2	2	27	34	22	27	11	8	25	35	27	25	18	16	16	24	34	27	12	35	28	36	47	19	28	29	31	55	37	47	29	77	49	63	29	42	45	36	47	77	30	12	38	52	47	57	70	58	57	55	62	53	80	80	64	84	39	66	42	56	60	64	67	60	54	54	60	50	80	60	92	64	87	70	83	83	85	84	76	95	93	96	95	97	102	91	96	102	100	108	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2
26500	-377.070620393105287	-375.459592861107524	-1.611027531997758	0.000000045023691	0.000000062110667	1.379510760004516	0.655031308399866	0	2	3	1	2	3	4	4	3	3	3	7	5	5	5	5	8	6	4	5	5	5	7	7	6	4	6	8	8	9	8	8	10	9	8	10	9	9	7	9	10	10	11	10	10	9	10	12	13	13	12	13	12	12	11	11	13	11	13	15	12	12	13	13	15	15	16	14	13	13	15	13	16	14	13	17	14	15	14	16	16	18	18	15	16	16	17	17	17	18	18	18	19	19	19	21	19	19	20	22	20	23	21	22	24	25	24	24	27	31	0	4	1	1	1	4	5	5	1	4	2	27	4	26	6	19	39	2	5	26	2	7	13	21	11	3	2	25	14	12	15	12	29	22	12	8	11	31	26	24	12	31	41	31	35	32	17	39	35	58	41	47	23	44	31	12	43	36	55	35	33	45	48	56	54	50	36	55	51	54	64	47	59	34	41	85	52	55	45	50	43	80	76	50	71	59	71	71	65	61	67	68	80	67	80	94	92	70	76	89	71	91	87	63	100	99	89	100	107	109	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	4	3	1	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	5	2	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	2	3	3	3	2	3	1	2	2	1	1	2
27000	-305.960939235827709	-304.571843819618266	-1.389095416209470	0.000000194012837	0.000000082124190	0.423292559750823	0.819240914642715	-1	1	2	2	2	3	3	3	4	4	4	7	6	3	5	6	8	7	5	6	6	5	7	7	5	8	6	7	8	8	8	9	10	8	8	10	10	8	8	9	9	11	12	9	10	11	10	12	12	12	11	13	11	12	11	12	12	12	13	12	13	13	12	14	13	14	16	14	14	13	16	15	16	13	14	17	15	15	15	14	16	17	17	14	16	16	16	17	18	18	18	17	19	18	20	21	19	18	21	23	22	23	25	21	24	25	24	24	28	29	0	1	2	2	1	2	2	2	2	4	5	15	14	2	4	11	20	9	8	22	8	3	22	10	8	16	11	22	12	16	13	16	35	16	12	29	35	16	12	34	27	37	28	34	31	40	35	33	46	47	26	46	39	31	30	36	39	40	46	33	55	58	51	49	41	60	64	51	49	46	66	64	69	33	57	69	36	59	74	63	64	67	73	49	84	84	43	68	66	81	67	59	91	43	90	98	65	85	94	88	59	99	108	93	104	105	100	99	103	99	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	3	1	1	2	3	1	1	1	1	1	1	1	1	4
27500	-322.248845352542332	-320.865049145122725	-1.383796207419594	0.000004976568802	0.000002169191906	0.435881024060651	0.908256248286709	0	2	3	2	4	3	4	5	4	2	5	6	6	4	6	6	8	8	5	6	5	6	7	7	7	7	6	7	8	8	9	8	10	9	8	10	9	9	9	7	9	11	12	11	9	9	10	13	11	13	12	12	12	11	9	11	10	11	13	14	12	13	12	12	14	13	15	15	15	13	15	14	17	13	15	17	15	15	15	16	15	18	18	14	17	14	17	17	18	18	17	17	19	19	20	21	17	20	20	22	20	22	24	22	24	26	24	24	28	27	0	1	2	1	4	2	2	6	3	1	4	7	14	4	7	7	13	11	3	5	10	6	6	11	15	19	9	27	16	20	32	28	35	20	22	55	19	12	28	12	24	55	56	57	12	23	37	58	29	53	57	55	32	34	24	36	25	36	63	53	36	37	47	35	44	49	51	58	60	56	47	66	79	7	66	71	70	62	62	60	84	80	84	70	78	54	60	53	80	85	81	81	83	97	82	98	59	89	91	95	72	90	102	83	104	108	100	104	106	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
28000	-270.169024633710478	-268.793667224849230	-1.375357408861271	0.000000222782287	0.000000102579886	0.460449019822443	0.978816343250775	-1	1	1	1	3	3	3	5	3	3	4	8	6	5	4	6	8	7	4	6	6	5	7	7	7	7	5	7	7	8	9	6	9	8	9	9	9	10	7	10	10	11	11	11	10	10	11	12	12	12	13	11	11	13	11	13	13	13	12	14	13	12	13	14	14	12	14	14	15	14	16	14	15	15	16	17	15	15	15	16	16	17	19	15	17	16	17	15	16	17	18	17	18	18	20	20	19	19	19	24	21	23	23	22	24	25	25	26	27	29	0	1	1	1	2	3	3	7	4	2	7	25	15	15	7	7	39	22	7	14	19	6	8	32	14	9	9	32	8	13	17	19	18	22	30	32	32	39	14	30	18	34	37	31	24	34	37	52	55	31	30	29	33	45	37	48	55	50	45	49	38	40	43	48	66	38	50	56	51	45	65	52	70	63	56	69	63	51	51	77	79	60	76	59	80	68	86	56	65	84	70	54	90	92	83	90	90	73	86	104	99	101	99	96	102	105	102	105	106	108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-264.749911390494049	-263.291439157639275	-1.458472232854761	0.000000906436563	0.000000897311146	0.989932647041793	0.994009120300567	0	1	2	2	4	3	3	4	5	3	4	7	6	4	5	5	8	7	5	5	5	5	6	8	7	7	5	8	9	8	8	8	9	7	7	7	10	8	10	9	9	11	9	10	8	10	10	13	12	11	12	12	10	11	12	13	12	12	13	13	14	13	11	12	15	13	14	14	15	13	15	13	17	15	15	17	14	15	13	17	16	16	19	15	17	16	17	17	17	16	17	18	19	18	19	21	19	19	21	22	22	21	25	24	23	25	23	24	27	30	0	1	2	2	4	1	2	7	8	3	2	16	16	6	10	10	21	9	7	10	6	6	19	34	19	5	4	35	35	13	18	36	35	20	22	13	45	27	43	19	25	29	23	33	36	24	30	43	47	33	63	46	32	39	47	50	12	39	42	57	70	63	47	50	79	42	70	56	61	41	79	63	84	77	59	78	72	79	37	74	77	61	94	72	78	78	69	71	90	68	78	88	91	85	90	93	76	91	98	96	94	94	107	101	96	107	101	102	104	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
29000	-266.400938943454264	-265.031019067894022	-1.369919875560224	0.000000183076389	0.000000088136120	0.481417184163432	0.993493846081014	-1	2	3	1	2	2	4	4	5	3	3	8	5	4	6	6	8	7	6	5	4	6	7	8	6	5	7	7	9	8	9	6	10	7	8	10	9	10	9	10	8	11	12	10	10	11	9	12	11	12	11	11	13	12	11	13	11	12	12	15	13	13	12	13	15	13	15	14	14	13	16	14	14	15	14	18	14	15	16	14	16	18	18	16	16	15	17	18	17	17	18	17	18	18	18	20	19	19	19	22	23	22	25	24	23	25	22	25	28	30	0	1	4	1	1	4	11	11	14	4	5	13	5	5	8	10	14	16	20	10	6	3	22	25	14	11	20	8	19	16	35	8	25	19	18	30	23	19	27	17	16	45	39	12	24	31	15	42	35	45	29	33	46	36	31	46	37	38	34	48	52	52	46	42	75	39	66	70	54	45	73	48	54	53	50	67	62	75	80	63	69	71	78	68	73	68	60	74	86	67	71	81	84	92	71	87	95	87	90	94	107	99	100	107	98	104	96	105	101	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-272.614407917533129	-270.468838299507070	-2.145569618026075	0.000000036638884	0.000000099942371	2.727767884530983	0.994423216358988	-1	1	2	1	4	3	4	5	3	4	3	6	5	4	5	7	7	8	6	6	5	5	6	8	6	8	5	5	9	8	8	7	7	8	9	8	9	9	9	8	10	12	11	11	10	10	10	12	12	13	11	11	12	12	12	12	13	13	13	14	13	12	11	13	14	14	15	14	15	12	14	15	16	14	16	15	14	13	15	15	17	16	18	14	16	17	17	16	17	16	18	16	19	18	19	17	17	19	21	23	23	21	25	23	24	25	25	25	27	30	0	1	1	1	11	3	3	9	3	3	2	5	9	6	9	23	28	22	5	11	5	9	6	21	14	23	9	7	25	25	8	27	15	23	19	33	16	17	18	22	18	45	18	29	29	35	30	63	34	63	39	40	46	44	63	63	43	51	63	62	53	39	35	43	42	57	71	58	58	51	43	66	58	51	60	70	62	52	59	70	66	59	58	56	60	67	71	67	85	71	85	50	97	60	87	73	79	90	98	91	99	96	104	102	100	101	105	100	107	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-310.887159312827521	-309.382707412120283	-1.504451900707260	0.000000000436558	0.000000000486072	1.113417672955708	0.864028400210673	-1	0	2	2	3	1	3	5	5	3	4	7	6	5	6	7	8	8	5	4	5	5	8	7	7	7	6	6	9	6	9	8	9	8	7	9	9	10	9	10	9	10	12	11	10	10	9	12	11	11	13	12	12	13	11	11	11	12	12	15	13	13	13	13	14	13	15	13	14	13	15	15	14	15	16	18	13	15	14	15	15	17	18	15	17	17	18	17	17	16	17	16	19	18	18	20	19	19	19	23	20	23	24	22	24	26	24	25	26	30	0	1	2	6	6	1	4	3	10	6	6	21	9	7	11	15	8	22	10	3	3	5	22	22	20	15	5	11	12	14	25	15	18	28	13	35	30	37	27	39	23	19	46	36	37	23	16	42	41	14	58	46	56	57	45	42	45	38	38	61	52	26	48	56	50	43	66	58	58	56	54	77	52	68	69	85	55	68	52	51	65	60	71	22	81	74	89	80	79	71	78	62	89	66	82	71	76	60	92	96	93	75	102	99	104	105	102	100	103	109	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	3
30500	-282.372166414330195	-281.009810193563737	-1.362356220766444	0.000000255295755	0.000000155856646	0.610494468224668	0.961938891082655	0	2	2	2	3	2	3	3	4	4	4	7	6	5	5	4	7	6	4	5	6	6	8	7	7	7	5	7	6	8	7	8	9	8	7	9	9	9	9	9	9	12	11	10	9	11	11	13	13	13	11	12	12	12	10	12	11	13	13	14	14	13	12	13	15	14	15	14	14	12	15	14	16	15	16	17	14	15	16	16	16	17	18	15	16	16	17	17	18	18	16	17	19	18	19	21	17	19	20	21	21	23	25	23	23	22	24	24	28	30	0	1	1	1	4	1	2	2	6	6	5	18	9	6	1	3	16	27	6	10	19	19	14	18	22	27	19	27	19	12	13	22	28	25	13	35	21	20	32	35	34	46	45	34	31	37	33	43	46	53	40	37	44	57	28	44	33	53	42	48	42	43	31	55	77	53	62	53	43	23	49	48	65	49	71	61	58	43	72	78	62	50	91	50	65	77	65	80	92	76	72	67	87	79	83	88	78	73	83	86	98	96	108	99	96	98	106	101	102	109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-324.713812539146431	-323.319937001006224	-1.393875538140225	0.000000886829426	0.000000696797497	0.785717609660308	0.900899863546432	0	2	2	1	4	2	2	5	4	3	4	6	6	4	4	7	8	8	5	5	5	6	8	7	7	8	6	7	7	9	8	8	9	9	8	9	9	9	9	9	10	10	10	11	10	10	10	11	13	11	12	13	12	9	11	13	12	12	11	14	14	12	11	13	14	13	16	14	14	13	15	14	16	15	15	18	14	14	15	16	16	18	18	15	16	15	17	18	18	15	18	15	17	17	19	20	19	20	20	21	22	22	24	22	24	26	24	26	28	29	0	4	1	1	1	1	1	5	2	1	6	9	9	3	3	8	22	16	3	15	2	15	27	21	8	12	7	20	12	16	21	22	24	31	24	28	12	18	15	35	24	40	32	39	26	37	22	23	18	36	35	54	59	35	17	58	42	43	38	53	56	44	24	50	43	55	69	48	48	57	52	49	68	49	62	73	36	51	66	77	68	80	92	64	79	58	79	67	94	62	72	56	52	71	76	91	84	97	81	83	91	96	102	93	102	107	99	105	106	108	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1
