step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
11000	-585.647454268940805	-592.502942219900206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638477184490877	-2	10	3	3	7	0	10	13	12	11	20	18	16	15	23	28	30	20	25	22	31	30	28	29	27	34	34	34	34	33	39	35	39	39	36	41	38	41	40	43	32	39	41	39	46	44	44	34	50	44	44	48	49	45	50	54	51	53	52	51	53	61	53	55	53	69	60	77	71	76	76	81	0	1	0	1	1	1	5	7	3	4	9	4	10	9	2	19	12	10	20	12	20	0	19	0	0	41	21	24	24	17	41	21	41	16	23	25	28	27	29	25	19	23	28	21	27	37	25	23	31	16	48	40	33	42	25	48	34	52	31	54	48	58	36	0	52	58	52	63	66	66	69	70	1	2	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	4	1	1	1	1	2	2	3	1	1	3	2	1	1	1	3	3	4	1	4	2	4	2	2	1	2	2	3	2	1	1	1	1
11500	-522.645327627218535	-529.500815578177935	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718262019732871	0	11	3	4	2	3	10	13	9	17	12	12	15	13	24	27	29	30	26	24	27	30	29	30	32	34	35	32	37	34	35	37	36	31	37	38	38	39	42	39	32	38	36	40	46	40	49	42	48	43	42	44	47	47	56	47	47	50	56	51	54	60	53	54	53	71	69	77	73	78	80	82	0	4	0	1	1	1	6	1	3	12	3	4	12	9	10	20	10	13	20	10	19	0	19	0	0	41	23	24	24	17	19	21	41	20	23	25	28	27	29	25	21	27	28	31	38	37	25	38	31	20	38	40	41	48	63	48	16	40	44	54	56	65	40	0	47	58	62	69	63	69	70	70	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	3	1	2	3	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	3	1	1	3	1	1	1
12000	-560.215911127403501	-567.071399078362901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596502938222042	-3	8	-1	2	4	3	5	18	11	14	15	17	20	17	23	30	28	24	24	21	30	28	27	30	31	33	32	33	37	33	36	36	40	37	36	40	36	42	42	38	43	35	38	41	46	39	48	43	48	43	40	44	47	45	55	56	52	51	56	51	53	48	54	51	61	70	71	76	74	80	81	84	0	1	0	1	1	1	1	7	3	4	9	4	12	11	12	20	10	13	20	10	19	0	19	0	0	21	23	24	24	17	16	20	21	21	23	25	28	51	24	25	26	27	28	32	42	37	25	51	44	34	42	25	26	48	58	38	34	47	44	54	48	52	58	0	62	63	47	58	63	66	69	70	1	2	1	1	1	1	1	3	3	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	2	1	3	1	1	1	1	2	2	1	1	3	3	1	3	2	2	1	1	1	2	2	3	4	2	2	2	1
12500	-547.619577231638232	-554.475065182597632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682691783955204	-5	7	-2	1	6	1	10	14	11	11	14	18	19	17	16	27	28	31	22	18	27	31	29	28	34	34	32	31	32	34	35	38	40	37	36	38	35	39	36	43	44	39	37	40	45	33	46	43	49	43	36	41	45	49	50	55	51	51	51	53	53	50	53	58	61	68	68	78	67	75	78	84	0	1	0	1	1	1	2	2	3	2	9	10	10	11	4	20	10	13	20	10	19	0	16	0	0	21	23	24	24	17	21	21	19	16	23	25	46	51	24	52	33	27	28	26	42	28	25	38	53	16	27	36	26	48	40	61	50	52	44	54	48	52	62	0	62	63	65	69	52	69	66	71	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	1	2	3	1	2	1
13000	-564.014198890690295	-570.869686841649695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672672666319866	-7	12	5	4	4	-1	12	11	9	14	14	17	19	16	14	27	19	26	27	24	26	29	29	30	32	33	31	34	35	28	40	30	37	37	38	39	41	36	37	42	43	36	43	38	49	37	46	46	48	46	43	46	49	47	53	55	50	53	53	51	51	54	56	55	60	73	68	74	74	68	80	76	0	4	0	1	1	1	6	6	3	4	9	4	4	9	4	20	10	13	20	12	20	0	19	0	0	21	23	24	24	17	34	20	26	16	23	25	46	27	29	25	26	20	28	21	27	28	40	38	41	19	38	36	26	51	47	61	34	36	50	54	51	52	52	0	62	40	65	70	70	63	69	70	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2	3	2	1	1	1	1	3	2	2	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	3	2	2
13500	-536.252985466660562	-543.108473417619962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738513874431673	0	12	4	3	7	4	12	8	8	7	19	12	18	10	22	30	29	30	26	23	29	29	29	29	32	31	35	33	36	31	39	34	34	39	37	40	38	41	45	42	42	32	37	39	46	36	45	44	48	43	46	46	47	46	50	52	50	52	53	49	56	59	56	43	61	71	68	75	70	76	81	83	0	6	0	1	1	1	5	6	3	4	14	10	12	9	12	20	12	13	20	12	19	0	20	0	0	21	42	24	24	17	21	20	26	16	23	25	46	27	29	36	33	23	28	21	34	28	25	38	31	16	38	40	26	48	40	48	50	52	44	54	56	47	58	0	62	62	62	66	63	69	52	70	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	6	2
14000	-518.014962532382015	-524.870450483341415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865294930952430	-2	14	-1	2	5	4	8	16	8	14	15	17	19	12	19	29	26	29	24	20	27	28	31	23	34	34	28	31	32	31	40	32	38	38	34	37	39	41	45	44	37	35	41	41	47	36	48	43	46	42	46	48	42	47	55	54	52	53	55	50	50	55	52	56	58	72	71	76	72	78	82	82	0	7	0	1	1	1	1	10	3	4	9	4	10	9	12	20	10	13	20	10	19	0	27	0	0	16	20	24	24	17	21	21	26	16	23	25	46	42	29	36	26	23	28	34	42	28	36	38	31	34	23	36	26	38	40	61	50	52	44	54	51	63	52	0	62	55	65	69	58	69	66	70	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1
14500	-543.891084719583546	-550.746572670542946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619749485520937	-2	8	1	4	5	3	10	19	4	12	19	16	19	11	24	30	24	31	23	20	30	31	29	28	34	33	33	31	38	30	39	36	38	33	38	41	39	36	45	42	41	40	43	41	47	36	44	43	47	46	45	48	42	48	51	52	44	50	53	51	53	60	54	54	61	68	70	78	76	81	80	83	0	1	0	1	1	1	1	6	3	2	14	10	10	9	12	15	12	13	20	10	19	0	19	0	0	20	23	24	24	17	21	16	26	16	27	25	46	23	29	25	26	23	28	31	48	28	25	27	21	34	38	36	33	51	47	42	41	36	44	54	48	63	52	0	47	63	65	66	66	68	58	69	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	3	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	2	2	2	2	1	3	2
15000	-551.176305375013953	-558.031793325973354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675334410188751	-2	7	3	1	7	4	12	15	10	13	15	15	17	16	15	29	29	25	25	20	27	29	24	30	29	29	33	32	33	32	39	37	39	37	36	39	40	37	41	43	42	38	44	42	44	36	46	43	44	46	43	44	49	47	54	51	49	49	56	50	54	56	54	55	58	67	68	72	72	74	81	83	0	1	0	1	4	1	2	6	3	4	9	10	10	9	6	20	15	13	20	10	19	0	20	0	0	19	23	24	24	17	21	16	26	16	23	25	46	27	29	25	16	23	28	31	27	28	25	38	31	34	38	40	42	48	40	42	50	36	44	54	56	58	52	0	62	63	65	58	67	66	70	70	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	3	3	1	2	1	2	2	1	2	2	1	2	1	1	2	1	3	2	1	1	2	2	1	1	2	2	4	1	1	2	2
15500	-510.246179679522129	-517.101667630481529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738810413558624	-3	7	1	2	1	1	11	12	9	13	18	13	17	15	16	28	26	27	26	23	30	31	29	23	32	34	33	31	38	35	36	35	38	36	35	41	39	37	41	38	44	40	41	42	46	35	45	42	43	46	46	45	47	50	52	46	47	52	54	51	50	55	54	57	57	67	65	76	75	74	79	83	0	1	0	1	1	1	1	6	3	4	14	4	12	9	10	20	10	13	20	10	19	0	19	0	0	21	23	24	24	17	19	21	26	20	23	25	46	27	29	25	33	27	28	31	42	28	36	38	31	34	27	40	41	51	47	48	34	52	44	54	56	52	52	0	62	63	65	66	66	66	70	70	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	1	1	1	2	3	1	1	2	2	1	1	2	2	2	1	2	1	1
16000	-551.038380739531931	-557.893868690491331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744976694660125	-5	2	5	3	7	3	15	9	12	12	18	8	18	16	18	28	23	25	23	21	25	28	29	26	34	31	31	29	35	26	33	30	34	38	38	37	40	42	40	40	38	39	43	42	44	41	46	39	52	49	35	48	48	51	53	50	47	52	50	44	53	53	55	57	57	68	69	74	73	78	79	81	0	1	0	1	2	1	8	6	3	12	9	4	10	3	10	20	4	13	15	15	20	0	16	0	0	16	23	24	24	17	16	21	26	20	23	25	28	42	24	36	26	27	28	31	27	28	36	51	53	16	27	40	33	60	36	48	34	52	44	48	56	52	58	0	52	58	65	66	66	66	69	70	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	2	6	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	2	1	1	3	1	2	2	2	3	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1
16500	-527.007662470070727	-533.863150421030127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688456628803584	0	11	3	3	4	4	13	17	9	10	15	18	16	14	19	28	23	24	24	22	28	24	28	23	32	30	33	32	38	33	39	32	32	37	37	35	34	38	46	43	40	40	43	41	47	40	47	41	49	44	44	47	43	48	56	49	52	53	55	44	53	59	55	55	60	72	63	78	70	78	80	83	0	5	0	1	1	1	1	6	3	4	9	10	10	9	10	20	10	13	20	12	19	0	19	0	0	16	23	24	24	17	32	21	26	20	23	25	28	27	29	36	26	27	28	31	35	37	36	38	31	34	38	40	33	60	40	48	50	52	44	48	56	63	52	0	58	58	62	66	63	66	68	70	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	1	2	4	1	1	1	2	1	2	3	1	1	3	1	1	2
17000	-543.381096161784853	-550.236584112744254	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739164544705545	-2	14	-3	3	3	4	10	20	7	9	11	17	16	15	24	27	26	24	26	19	30	29	28	27	32	29	32	32	33	30	37	36	36	40	36	40	36	36	43	42	42	35	36	40	43	41	47	43	44	46	44	45	46	51	56	51	47	52	53	47	54	56	56	55	61	68	66	75	70	78	74	84	0	7	0	1	1	1	1	2	3	6	9	4	10	9	10	20	12	13	20	12	19	0	19	0	0	16	23	24	24	17	16	21	26	16	23	25	28	27	29	25	26	27	28	31	27	37	25	27	33	34	38	40	26	60	47	48	34	52	44	48	56	47	40	0	58	62	65	69	55	71	69	70	1	1	1	1	1	2	2	1	1	1	1	4	1	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	3	1	1	1	2	1	1	1	2	2	2	1	2	1	1	2	4	1	2	2	1	1	3	1	1	2
17500	-520.927313586001333	-527.782801536960733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772392181929681	1	4	4	4	5	6	10	18	10	11	14	14	13	18	22	29	29	24	23	19	30	28	32	28	31	32	35	32	36	30	40	33	37	35	35	40	36	37	45	44	39	40	39	40	46	42	45	39	46	42	44	48	34	53	55	44	48	52	54	50	51	58	51	55	61	71	69	78	76	76	81	82	0	1	0	1	1	1	1	6	3	4	9	10	10	11	12	20	15	13	20	12	19	0	15	0	0	19	23	24	24	17	21	21	26	21	23	25	28	23	29	25	53	23	28	21	27	37	36	23	44	16	38	47	26	60	36	38	50	52	31	51	56	58	52	0	55	58	65	66	66	66	69	70	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	2	2	1	1	1	4	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2
18000	-565.309610587097836	-572.165098538057237	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692313241910708	-4	11	-2	4	2	5	7	14	8	16	18	12	19	11	19	29	29	29	23	24	29	26	30	29	30	29	33	33	33	34	36	38	37	36	38	36	38	40	42	40	40	34	39	41	48	42	48	44	51	45	42	48	47	52	55	51	47	51	50	46	50	61	43	50	59	70	70	76	77	80	79	84	0	4	0	1	1	5	6	4	3	4	9	4	10	9	12	20	2	13	12	10	19	0	19	0	0	20	23	24	24	17	21	34	26	20	23	25	28	42	24	25	26	27	28	34	42	37	25	38	53	34	27	63	41	60	58	45	34	63	44	48	38	52	40	0	58	52	65	47	66	69	69	66	1	2	1	3	1	1	1	1	2	2	2	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	3	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	3	2	3	2	1	1	3
18500	-561.799091074260787	-568.654579025220187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672132331851037	-3	10	2	5	5	2	9	18	12	15	19	11	18	15	15	30	25	32	21	17	30	30	32	26	32	27	35	32	36	27	35	36	34	34	35	37	37	41	45	36	38	39	41	41	41	40	49	44	45	38	45	45	43	51	53	55	48	50	47	43	57	58	45	58	60	71	70	78	70	77	75	84	0	7	0	1	1	1	1	7	3	12	14	4	10	3	12	20	10	13	20	15	19	0	16	0	0	19	23	24	24	17	19	21	26	20	23	25	28	27	29	25	26	27	28	21	27	37	25	38	33	16	42	40	26	60	63	48	50	52	44	38	51	63	40	0	58	58	65	66	58	69	66	70	1	1	1	2	1	1	2	1	2	1	1	1	1	3	1	3	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	2	3	1	1	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	3	1	2	3	2	1	2	1	1	1
19000	-524.803104869946992	-531.658592820906392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.797397908579781	-4	13	4	-1	8	4	12	14	7	15	18	11	19	15	23	29	25	30	25	23	27	30	31	30	34	32	33	32	34	34	35	31	39	36	37	39	36	38	45	38	39	40	38	42	46	43	47	44	43	41	42	43	49	50	56	47	47	51	55	47	55	56	52	59	64	69	65	65	74	79	78	83	0	1	0	1	1	1	6	6	3	12	9	1	10	9	10	20	10	13	20	10	20	0	19	0	0	21	23	24	24	17	32	20	26	16	23	25	28	27	29	25	26	27	28	34	42	37	36	42	31	34	38	40	26	60	58	48	50	52	44	48	56	63	52	0	58	68	63	55	66	69	66	70	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	1	1	2	1
19500	-543.024407986401798	-549.879895937361198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696599396343653	-2	15	4	3	2	5	8	17	9	13	17	14	20	15	23	29	26	28	21	24	27	24	30	29	34	30	34	31	35	30	35	37	36	40	38	41	35	40	39	42	43	35	42	42	45	41	48	45	49	43	43	48	49	53	46	51	48	51	51	48	53	55	52	57	56	69	69	77	71	74	78	80	0	7	0	1	1	5	1	10	3	7	9	6	10	9	12	20	10	13	10	19	19	0	19	0	0	19	23	24	24	17	21	26	21	20	23	25	28	42	29	25	33	20	28	31	27	37	25	38	31	34	38	36	41	60	36	48	50	47	44	48	56	58	52	0	58	52	65	63	58	66	66	69	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	4	3	2	1	2
20000	-534.004186275233565	-540.859674226192965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751524764930048	-1	9	3	2	7	6	12	19	10	9	18	12	18	18	17	23	29	30	23	20	29	27	31	29	31	29	34	32	32	33	37	36	36	32	34	35	34	37	43	39	37	41	39	40	44	40	49	46	46	48	44	43	47	49	48	56	42	51	50	47	51	54	52	54	56	61	69	76	74	77	81	84	0	1	0	1	1	1	6	5	3	4	9	10	10	3	12	20	6	12	20	15	19	0	19	0	0	19	23	24	24	17	21	21	26	16	23	25	28	23	29	25	26	27	28	33	27	37	25	51	33	33	38	40	41	60	40	61	34	52	44	38	48	63	52	0	62	63	65	69	66	69	66	70	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	3	1	2	1	2	2
20500	-547.140503658561784	-553.995991609521184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718646032242930	-2	6	2	4	4	3	11	12	9	14	19	17	19	17	12	24	27	29	26	20	31	24	30	30	30	29	33	33	37	33	40	35	37	37	35	36	36	37	39	42	36	42	44	39	47	42	41	44	48	44	43	46	44	44	49	55	49	52	53	50	48	58	51	59	61	68	69	73	74	78	71	82	0	1	0	1	1	1	4	5	3	5	9	10	10	9	4	20	15	13	20	8	19	0	19	0	0	19	23	24	24	17	21	21	26	19	23	25	28	27	29	36	26	27	28	21	27	37	36	38	31	34	38	40	26	38	47	48	34	52	44	54	48	52	52	0	62	52	65	66	66	69	63	70	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	2	1	1	1	1	2	2	3	2	2	2	2	2	1	2	1	1	3	1	1	2	2	2	2	1	1	2	1	1	1	3	1	1	2	1	3	1
21000	-562.030418672615269	-568.885906623574670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670880262609974	0	6	0	5	5	6	9	18	9	9	18	17	17	15	19	27	25	31	25	24	28	28	28	30	30	29	34	32	34	34	37	36	36	34	32	38	33	41	43	41	41	38	38	38	43	43	40	43	45	47	45	47	46	44	55	52	48	51	51	49	47	56	54	47	62	62	68	76	77	83	75	78	0	1	0	1	1	1	1	6	3	4	9	4	10	3	13	15	12	13	13	15	20	0	19	0	0	20	19	24	24	17	19	19	26	20	23	25	24	27	29	25	26	27	28	34	42	37	25	38	21	34	38	47	26	48	63	61	34	52	44	54	45	63	47	0	62	40	65	66	63	72	63	71	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	3	1	3	2	1	1	3	1	1	1	2	1	2	1	1	1	2	1	1	3	1	2	4	1	3	1
21500	-532.036563301689398	-538.892051252648798	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663623680201839	0	4	1	3	7	4	10	20	5	15	18	18	17	14	23	28	27	29	22	25	29	28	31	30	33	32	33	34	34	31	27	37	38	36	35	38	37	39	43	43	42	36	42	39	45	44	43	44	51	38	44	45	45	46	56	48	50	52	48	51	55	60	53	56	57	68	63	77	73	74	82	76	0	1	0	1	1	1	1	7	3	7	14	10	10	9	10	20	10	13	10	19	31	0	19	0	0	21	23	24	24	17	19	21	34	20	23	25	28	27	29	36	26	23	28	31	27	28	25	38	31	16	38	47	26	42	63	42	34	52	34	54	48	65	52	0	58	58	65	69	63	66	69	69	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	2	1	3	2	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	2	1
22000	-550.980432890746442	-557.835920841705843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703639161936081	0	14	0	5	6	6	12	17	6	13	15	15	16	15	22	29	28	24	22	24	27	31	27	29	29	32	29	33	33	34	34	33	35	39	35	35	38	40	44	41	41	32	43	39	39	41	46	44	52	45	42	47	47	45	56	49	51	49	53	50	55	57	49	54	62	69	68	77	72	80	81	72	0	6	0	1	1	1	6	6	3	4	9	10	10	9	2	20	12	13	10	19	19	0	19	0	0	19	20	24	24	17	19	21	26	16	23	25	28	27	29	36	26	27	28	21	42	37	40	38	50	34	38	36	33	38	47	48	50	52	44	54	56	63	47	0	58	52	65	66	66	72	36	66	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	3	2	2	1	1	1	2	2	1	2	1	2	8	1
22500	-578.516620821286551	-585.372108772245952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660766955412263	-3	13	-3	2	5	5	11	9	10	15	13	13	16	15	18	28	23	30	19	24	23	27	26	24	29	28	30	29	36	33	33	36	41	37	28	40	36	41	46	39	42	36	42	39	45	42	46	44	48	45	43	48	44	46	49	52	48	51	52	52	48	56	52	57	61	67	68	71	71	75	84	75	0	1	0	1	1	4	6	6	3	8	9	4	12	11	12	20	4	15	10	19	19	0	19	0	0	21	23	24	24	17	21	19	26	19	23	25	28	42	29	25	26	26	37	32	27	37	25	38	32	16	38	36	26	48	36	61	50	40	49	54	48	63	47	0	58	58	65	52	66	58	69	66	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	4	1	2	2	1	2	2	2	2	1	1	2	1	2	1	3	2	1	2	3	1	2	1	1	3	1	1	1	1	1	1	2	3	1	3	1	3	2	1
23000	-543.549757733110823	-550.405245684070223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681598555016739	0	13	0	3	4	6	10	17	11	14	19	17	18	17	21	29	21	24	19	23	27	31	33	30	34	33	31	32	37	31	39	37	40	34	35	41	35	35	43	37	44	41	43	34	42	44	46	43	45	38	39	46	46	45	57	50	49	43	54	51	48	52	57	55	61	65	70	70	63	80	82	72	0	5	0	1	1	1	1	1	3	4	14	10	10	9	12	20	10	13	10	19	20	0	27	0	0	16	19	24	24	17	34	26	26	19	27	25	28	27	29	25	33	27	28	21	27	37	25	51	31	16	38	58	26	48	62	61	53	40	44	54	48	52	52	0	63	63	62	66	63	72	69	66	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	1	1	1	2	2	1	2	2	3	1	1	2	1	1	4	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	2	3	1
