step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84
5000	-723.354329814985022	-721.526165324523959	-1.828164490461088	0.000017836611195	0.000034029539545	1.907847806544223	0.568121418123847	0	1	2	2	4	2	4	4	6	5	5	5	6	5	7	7	7	7	8	6	7	7	6	8	7	10	9	9	9	8	9	9	9	11	10	11	11	12	10	11	12	14	15	14	17	17	16	17	20	18	17	19	20	19	19	20	19	20	21	21	20	21	21	21	23	23	24	23	24	22	23	25	25	27	26	26	26	27	25	28	31	30	32	36	0	1	1	1	2	1	6	3	6	8	3	4	7	5	7	7	3	14	9	8	12	9	14	14	6	17	15	25	18	8	19	19	12	9	19	17	10	14	32	23	33	41	37	37	42	0	0	43	47	45	41	48	42	41	50	50	50	51	52	51	51	53	55	57	49	56	58	62	63	64	63	68	52	66	58	68	69	72	64	76	80	49	49	49	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	2	2	4	1	3	2	1	3	1	2	1	1	1	2	1	2	1	3	3	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	4	3	3	2	1	2	2	1	2	5	5	9
5500	-585.397636448476874	-584.036441537429369	-1.361194911047489	0.000027003895247	0.000015913273294	0.589295475655295	0.587110009180470	-1	1	1	2	4	2	4	4	4	5	5	5	5	6	7	7	6	8	7	6	7	7	7	8	6	9	9	10	10	8	8	9	9	9	10	12	10	12	11	12	12	14	15	15	15	16	16	18	20	19	17	19	18	16	20	20	20	20	22	21	21	20	22	22	23	22	23	23	24	23	23	24	25	27	26	27	25	27	26	28	31	30	32	37	0	1	1	3	2	1	3	3	1	7	3	4	3	5	8	13	9	14	3	13	12	12	14	23	8	8	15	8	18	25	19	19	21	17	19	30	26	24	32	24	21	41	37	37	42	0	0	43	47	41	41	48	54	45	50	50	50	51	52	51	51	53	55	57	49	56	58	62	63	64	50	68	52	66	58	68	69	72	64	76	80	49	49	82	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	5	1	1	1	1	1	2	2	2	1	2	1	2	3	2	2	1	1	1	1	2	3	3	2	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	2	1	2	3	3	2	1	2	2	1	2	5	5	5
6000	-602.496196124748849	-600.870751715700294	-1.625444409048519	0.000084579984756	0.000019411191881	0.229501009449090	0.629999939818101	0	1	3	2	4	2	4	4	5	6	4	5	6	6	6	7	6	8	7	6	7	7	4	9	7	8	10	8	10	8	9	9	9	11	10	11	11	11	11	13	11	14	15	15	16	17	17	18	19	18	17	20	21	18	19	20	17	18	21	22	21	20	22	22	20	22	23	23	24	22	23	24	26	27	25	28	26	26	27	29	31	32	33	37	0	1	6	1	2	1	3	6	3	9	4	3	7	23	9	17	5	23	17	8	12	12	2	14	11	13	15	11	18	25	10	19	21	13	9	30	26	24	32	38	21	21	37	37	41	0	0	37	47	45	41	48	62	45	50	50	45	42	52	61	58	51	55	57	47	42	58	62	63	57	55	68	52	66	51	78	63	72	70	76	76	49	49	82	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	1	2	3	2	2	3	1	1	3	1	1	3	2	1	1	1	1	1	2	1	1	2	2	2	2	2	3	2	1	1	3	3	1	2	2	4	1	2	2	1	1	3	5	6	4
6500	-568.666501123724402	-566.976184476464596	-1.690316647259767	0.000132290691509	0.000027324679185	0.206550278583039	0.541097527843281	0	1	3	2	4	2	4	5	4	6	5	5	6	7	7	7	7	8	7	6	6	7	6	8	8	9	9	10	10	9	9	10	8	11	10	11	10	11	12	12	12	15	15	15	17	16	16	17	20	20	19	20	19	18	19	19	20	21	22	21	22	20	21	21	23	22	23	23	23	23	23	25	26	27	26	26	26	26	26	27	29	30	33	37	0	1	1	1	2	1	1	6	6	6	6	4	6	23	11	10	9	23	3	7	11	7	5	3	1	20	4	25	24	13	19	16	21	30	31	30	13	24	10	24	21	37	25	19	42	0	0	43	47	53	45	43	42	44	45	42	54	51	52	53	51	53	55	57	49	56	58	62	55	57	50	62	59	66	58	72	69	68	64	72	76	49	49	82	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	5	2	2	1	1	1	1	1	1	1	1	1	2	1	3	1	4	2	2	3	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	3	2	2	2	1	2	1	3	1	2	4	5	3
7000	-629.725561336950364	-627.975701387565096	-1.749859949385312	0.000152366935681	0.000028823710229	0.189172999381620	0.555071647910886	-1	1	2	3	3	2	3	4	5	5	5	5	5	6	6	7	8	8	7	5	6	7	6	8	7	9	10	9	10	8	8	7	9	12	10	9	11	11	11	11	12	15	15	14	17	16	16	18	19	20	20	19	19	17	19	18	20	20	21	21	21	20	22	20	23	22	23	23	24	23	22	23	25	26	27	28	25	25	27	28	30	31	31	36	0	1	1	3	3	1	1	1	1	1	8	5	3	9	8	9	13	14	6	7	7	20	4	23	13	11	15	31	24	3	7	6	30	11	10	9	26	23	31	30	21	35	26	37	22	0	0	43	47	56	54	44	42	17	34	42	42	42	48	35	54	33	62	45	47	56	54	56	62	61	54	53	48	62	55	72	71	72	54	78	80	65	65	82	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	3	3	2	1	4	4	2	1	2	2	2	4	2	2	2	4	1	1	1	2	1	2	3	2	3	4	1	3	2	3	6	2	5	1	2	3	1	3	2	1	1	3	2	3	2	3	2	1	1	3	2	1	5	4	4
7500	-651.126863058220010	-649.115260371898898	-2.011602686321163	0.000188025553830	0.000025739171618	0.136891880352317	0.429719909330894	-2	0	2	3	4	2	4	4	4	5	5	5	6	7	8	7	7	8	9	5	8	8	6	8	8	10	9	10	10	7	9	9	9	11	11	12	9	9	11	12	11	15	15	14	17	16	16	17	20	18	19	20	21	17	19	17	19	20	21	21	20	21	21	22	23	23	24	23	24	21	23	23	26	28	25	28	26	26	27	28	30	30	31	36	0	1	1	1	4	1	6	1	6	9	1	3	3	23	17	10	2	23	13	9	12	16	5	23	30	13	17	30	18	4	13	7	3	9	19	16	6	14	21	38	32	34	39	33	16	0	0	44	47	33	36	43	57	13	56	42	42	42	28	41	21	42	55	70	49	56	62	58	55	50	57	61	43	57	66	68	62	53	60	78	72	54	59	82	1	1	2	2	1	1	1	4	1	1	5	1	2	1	1	1	4	1	2	1	2	1	1	2	1	2	1	2	1	2	2	2	3	2	1	2	4	1	3	1	1	2	2	3	4	1	1	2	2	3	3	2	1	6	1	1	3	3	5	6	7	3	2	1	2	3	2	1	2	1	2	3	7	5	1	3	3	4	3	1	3	7	6	4
8000	-649.081122873564482	-647.242549936258456	-1.838572937306038	0.000183960800950	0.000030887865054	0.167904601927756	0.424578872741024	-1	1	1	2	4	2	3	5	5	5	4	5	6	6	7	8	6	8	8	5	7	8	7	8	7	10	10	8	9	8	9	9	8	9	11	11	10	11	11	11	12	15	14	15	18	16	17	17	20	20	19	20	20	18	19	19	21	20	22	21	21	21	22	22	23	24	23	23	23	20	24	25	24	27	26	27	27	24	25	27	30	30	30	36	0	1	1	1	2	1	3	7	7	6	4	1	7	12	11	9	2	5	10	6	13	10	14	23	8	13	7	13	18	4	13	33	10	13	20	16	17	18	9	24	30	34	11	35	41	0	0	43	47	41	39	44	51	6	33	41	55	54	48	56	21	42	50	70	49	57	58	42	50	45	54	51	44	51	68	55	16	62	64	51	68	77	68	82	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	3	2	1	1	1	1	1	1	1	2	3	1	1	3	2	1	2	2	3	2	2	3	3	2	2	3	4	2	3	1	1	1	2	3	4	3	1	7	5	4	2	1	3	1	7	2	1	1	1	2	2	4	1	1	2	4	4	3	2	3	12	2	1	4	3	1	6	3
8500	-666.563231837936883	-664.837125877168660	-1.726105960768173	0.000213793722709	0.000041850785228	0.195753105833548	0.374124085810760	-1	0	2	3	4	1	3	4	4	5	5	5	5	6	7	8	7	7	8	6	6	7	5	8	7	9	9	9	8	8	10	10	9	12	11	12	9	10	11	13	11	12	15	16	17	16	16	18	20	20	19	18	20	18	20	19	21	21	22	21	20	20	21	19	20	24	23	23	23	23	23	25	25	27	26	27	26	25	27	28	31	31	33	37	0	1	6	6	2	1	6	3	7	8	7	4	9	23	6	5	4	14	6	11	13	1	5	14	8	8	9	24	14	8	6	17	13	16	16	26	7	18	33	41	8	1	5	41	37	0	0	35	47	4	33	37	11	16	54	43	54	43	51	30	48	56	55	45	47	41	31	62	63	64	55	22	59	78	45	52	13	62	67	75	80	77	77	82	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	2	1	1	3	1	1	5	1	2	2	2	4	1	2	2	6	2	2	2	1	2	3	2	1	1	3	7	5	2	3	1	1	3	2	9	5	5	7	6	1	2	2	3	2	4	1	1	1	1	2	6	7	2	1	1	1	10	1	2	4	3	13	3	1	1	2	2	4	3
9000	-622.651394878265137	-620.835962131544875	-1.815432746720218	0.000195157848510	0.000033764437325	0.173010911848115	0.455432184117284	0	1	2	3	4	3	4	4	6	6	6	4	5	6	8	7	7	9	9	6	7	7	6	8	7	9	8	8	10	8	9	9	8	9	10	11	11	11	9	12	12	14	16	15	16	17	16	17	20	21	19	18	19	17	19	19	20	20	21	21	21	17	21	22	22	24	23	23	24	21	24	24	24	27	27	27	24	25	26	28	30	30	30	35	0	1	1	1	2	3	3	6	1	1	3	4	3	5	11	8	8	14	30	8	20	11	5	14	3	11	6	3	18	11	10	3	11	28	4	32	11	24	11	24	33	12	19	42	35	0	0	37	47	41	45	37	21	25	62	42	56	45	44	62	12	41	62	58	47	56	32	50	55	56	55	63	43	63	64	43	61	50	57	68	68	65	65	82	1	1	1	1	2	1	1	1	4	3	2	1	2	1	1	2	2	2	1	1	1	1	1	1	3	3	3	2	1	1	2	3	1	1	3	1	3	2	2	2	2	4	4	1	3	1	1	2	2	6	1	3	6	6	1	2	1	3	2	1	7	3	2	1	4	2	8	1	2	1	3	1	4	3	2	5	1	2	2	2	4	4	4	3
9500	-564.283636361839285	-562.433739028106743	-1.849897333732532	0.000134985442862	0.000022340718149	0.165504647575771	0.513450052473519	-1	1	2	2	4	1	4	4	5	4	4	6	5	5	8	7	7	7	8	7	7	7	6	7	8	8	10	10	9	9	10	10	8	11	11	12	10	10	10	12	12	14	15	16	17	16	16	16	19	19	18	18	19	18	19	19	20	21	21	21	21	20	21	21	23	23	23	23	23	22	23	22	26	27	26	28	26	26	26	29	30	32	32	36	0	1	6	6	1	1	6	1	3	6	1	13	3	8	17	8	4	14	9	9	12	12	14	23	9	10	15	17	18	20	13	19	21	31	13	30	26	24	1	14	33	21	17	42	32	0	0	43	47	41	39	48	41	21	45	51	53	54	43	50	53	41	50	42	47	54	45	62	50	57	55	54	48	53	50	78	42	72	70	76	42	65	65	82	1	1	1	1	3	1	1	3	1	2	3	1	1	1	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	4	3	2	3	4	1	3	1	1	1	1	3	5	1	3	6	1	1	1	2	3	1	1	3	1	3	4	3	3	2	2	1	2	2	4	5	2	1	4	2	2	1	7	5	4	3
10000	-640.326408138839952	-638.296500151947271	-2.029907986892737	0.000206680948691	0.000027734992927	0.134192305107304	0.409171829710499	-1	1	3	2	4	2	2	4	4	5	4	4	5	5	7	7	7	8	8	6	8	6	6	8	8	8	10	8	10	8	9	10	8	10	10	11	10	10	12	12	10	14	15	14	15	17	16	17	20	20	20	18	21	19	18	19	19	21	22	21	20	20	21	21	23	24	24	24	22	22	23	24	25	27	27	27	26	26	27	27	30	30	31	35	0	1	7	1	6	1	1	3	6	7	7	7	3	5	13	3	3	14	11	8	2	9	14	14	8	7	30	7	18	13	30	25	12	16	3	16	16	24	4	38	22	35	16	39	25	0	0	45	47	25	35	43	36	8	42	55	45	42	52	56	42	43	42	43	47	30	45	61	53	57	58	62	48	67	45	58	50	61	42	42	75	65	65	82	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	4	1	1	2	2	4	2	2	2	1	1	1	2	1	3	2	2	1	6	1	2	2	3	1	4	1	1	1	3	7	6	2	5	9	1	1	1	4	2	1	4	3	3	3	4	10	4	1	1	1	2	2	4	2	6	4	3	3	6	5	2	4	4	2
10500	-674.228872647127332	-672.376837432592197	-1.852035214535169	0.000213400243635	0.000035223531360	0.165058533956088	0.411100134820057	-1	0	3	2	4	2	4	4	5	5	5	6	6	7	8	6	7	8	8	6	7	8	6	9	6	9	9	8	9	8	9	9	9	10	9	10	10	11	10	12	11	14	15	15	17	16	16	16	19	20	19	20	19	18	18	18	21	21	22	21	20	21	20	18	23	24	24	23	21	22	24	24	26	26	27	27	26	27	26	28	29	31	33	37	0	1	6	1	3	1	6	6	1	7	8	5	1	4	25	7	9	23	3	8	8	12	5	23	1	20	19	25	18	2	3	7	12	15	21	4	30	30	11	37	26	33	36	19	34	0	0	32	47	25	25	54	31	11	13	41	51	44	44	55	48	45	21	45	47	32	43	56	42	64	62	58	52	31	56	66	67	72	63	72	63	65	74	82	1	1	1	1	1	2	1	1	2	1	1	1	3	3	1	1	1	1	3	1	2	1	2	1	3	1	1	1	1	4	4	2	1	1	1	4	2	2	2	2	1	2	3	3	3	1	1	3	2	7	4	1	5	7	6	3	1	2	5	2	3	3	7	1	4	7	5	2	3	2	2	1	5	8	3	1	1	1	2	2	3	4	4	4
11000	-618.587117610081577	-616.585961653399750	-2.001155956681853	0.000196427685320	0.000027200163961	0.138474186653127	0.427014409145060	0	1	1	3	3	2	5	4	5	6	4	6	5	4	6	7	6	8	8	4	8	8	6	7	7	8	9	9	10	8	8	9	8	12	9	10	11	11	11	13	11	14	16	15	16	17	16	16	19	21	19	19	21	19	18	19	20	20	18	21	21	20	20	19	22	21	24	23	23	23	23	24	25	27	26	28	25	26	27	28	30	30	33	36	0	1	1	3	2	1	1	1	11	13	6	4	6	5	7	7	11	23	7	6	12	12	14	23	20	6	15	20	18	20	3	30	25	11	19	7	28	24	28	24	28	41	11	17	22	0	0	30	47	44	33	43	45	22	31	45	45	59	28	58	56	44	43	45	47	34	58	53	45	50	63	68	54	69	50	68	42	53	77	53	78	65	44	82	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	2	4	1	1	4	1	2	1	2	1	3	1	2	5	5	3	1	1	4	2	3	4	2	2	6	7	2	2	1	6	1	1	2	2	2	2	5	2	1	3	1	2	1	2	2	2	2	6	3	1	3	1	4	8	4
11500	-660.498208157396903	-658.677814918162198	-1.820393239234660	0.000178806081925	0.000030735429447	0.171892528018014	0.509919375180123	-1	1	1	3	3	2	4	5	6	3	4	5	3	5	7	6	7	8	7	6	7	8	6	8	8	9	10	10	9	8	9	10	9	10	10	12	10	11	12	9	11	14	14	16	17	16	16	17	20	20	19	20	20	19	20	20	21	20	21	22	22	19	21	20	22	23	24	23	23	22	22	24	25	28	26	26	25	27	25	28	30	31	30	37	0	1	1	1	3	1	6	6	10	1	1	3	3	4	8	4	2	14	13	7	12	20	14	23	6	25	19	16	18	8	6	6	21	25	17	17	16	40	27	24	12	39	34	42	33	0	0	43	47	39	42	48	51	44	42	43	62	42	43	32	55	33	54	62	47	32	56	53	63	64	62	53	60	68	55	72	63	72	70	68	78	56	56	82	1	1	1	2	1	1	1	2	2	2	3	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	2	3	1	1	5	5	1	2	1	3	2	1	1	1	3	2	3	2	3	1	1	1	2	4	3	3	1	2	3	4	1	3	3	7	1	4	1	1	2	7	2	2	2	2	1	2	1	2	2	1	3	2	1	4	1	6	4	3
12000	-631.923896863698474	-630.068109220106294	-1.855787643592133	0.000201815679307	0.000033154429846	0.164280743496590	0.513039821119103	-1	0	1	2	4	2	3	4	6	5	6	5	3	7	8	8	8	8	9	5	7	6	6	7	7	9	10	9	9	7	8	10	9	10	10	12	9	11	10	10	12	15	13	15	17	16	16	16	20	20	20	20	20	19	20	19	19	18	21	21	19	21	21	20	22	23	23	24	23	22	23	24	24	28	25	27	25	27	26	28	30	30	33	34	0	1	1	1	2	1	3	13	13	3	7	1	3	6	25	22	20	24	8	7	13	8	6	5	3	7	15	10	18	7	4	28	21	28	17	19	6	29	11	14	15	37	32	17	17	0	0	43	47	44	33	48	57	19	41	41	42	41	48	33	41	51	42	58	49	51	56	60	55	64	50	62	43	72	55	75	57	75	54	78	68	51	82	82	1	1	1	1	2	2	1	1	1	3	1	3	1	3	1	1	1	1	3	1	2	1	1	2	3	4	1	2	1	2	3	1	1	1	1	2	4	1	2	2	2	4	1	5	5	1	1	1	2	2	5	2	1	6	3	4	2	3	3	4	3	1	3	1	1	2	3	1	2	1	1	3	5	2	3	1	4	2	3	1	3	5	3	2
12500	-573.359160318093586	-571.492728718279636	-1.866431599813953	0.000127082511675	0.000020601351228	0.162110041394406	0.512638604124662	0	1	1	2	3	2	3	3	6	5	6	5	6	5	7	7	7	8	7	6	7	8	6	8	7	10	9	10	9	8	10	9	9	11	10	11	10	11	11	13	10	13	15	16	17	16	16	17	19	18	18	20	19	17	19	19	20	20	22	22	21	20	21	21	22	23	23	23	23	23	23	22	25	26	26	27	26	25	27	28	30	29	32	35	0	1	1	3	2	3	3	3	8	6	7	7	12	5	7	8	7	23	20	1	12	9	14	14	11	17	15	16	18	13	25	16	21	20	9	17	25	14	11	24	21	41	16	25	17	0	0	43	47	41	11	48	50	41	15	42	56	50	43	58	54	53	55	45	47	61	61	55	63	57	63	50	52	56	58	78	50	68	70	78	76	49	82	82	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	3	2	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	2	2	2	3	1	2	3	3	7	1	1	1	1	4	6	2	1	2	5	3	1	1	4	1	2	1	1	2	2	1	2	2	1	2	1	3	2	3	2	1	4	1	2	2	1	5	2	2
13000	-545.553136322398359	-543.598367339942229	-1.954768982456166	0.000137847074223	0.000020111154739	0.145894679682510	0.528431737346782	0	1	2	1	4	2	4	4	6	6	4	5	6	6	6	6	5	5	8	6	7	8	7	8	7	9	10	10	8	8	9	10	8	10	10	10	11	11	11	11	11	14	14	15	18	16	17	17	20	19	20	19	20	18	19	20	21	21	22	22	22	20	22	20	23	24	24	23	23	23	24	25	23	27	26	27	27	23	27	27	29	30	32	36	0	1	1	1	2	1	3	6	7	6	6	4	8	18	3	3	8	5	6	7	16	21	14	23	11	11	19	16	18	11	13	9	21	4	11	25	19	14	31	24	33	16	37	9	33	0	0	43	47	42	42	48	54	44	45	42	64	51	52	58	42	54	50	45	49	56	58	62	55	64	56	78	52	66	58	72	50	62	70	72	78	44	82	83	1	1	1	1	1	1	1	1	1	4	1	2	1	1	2	2	1	1	4	1	1	1	1	1	1	3	1	2	1	2	2	2	1	5	3	2	1	2	1	1	1	3	2	6	5	1	1	2	2	2	3	1	1	1	1	3	1	1	2	1	2	2	3	1	1	1	2	2	2	2	2	1	2	2	2	1	4	1	2	1	3	6	1	2
13500	-556.739664170374340	-555.057688268614129	-1.681975901760170	0.000157600845456	0.000032975996624	0.209237434787727	0.558935774531149	-1	1	3	2	5	3	4	3	5	3	5	5	5	6	7	7	8	9	8	6	8	7	7	8	7	9	9	9	9	9	9	10	8	11	10	10	11	12	12	12	11	13	14	15	17	15	16	17	20	20	19	19	20	18	19	18	21	20	20	22	21	21	22	21	22	23	24	23	24	23	23	24	24	27	25	25	24	26	26	27	30	30	32	36	0	1	1	1	10	1	1	2	2	2	6	4	10	3	20	10	8	23	11	8	1	12	5	14	13	9	16	25	23	25	16	9	4	17	17	20	26	24	16	23	19	19	37	33	44	0	0	43	47	56	42	48	51	44	45	41	50	45	48	51	21	53	55	54	49	56	58	62	63	56	61	68	44	66	58	72	56	72	70	76	80	61	82	83	1	1	2	1	1	2	3	1	1	1	1	2	1	3	1	2	1	1	1	2	5	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	3	2	3	2	1	1	2	2	1	2	1	1	2	1	3	1	2	2	1	7	1	2	1	1	2	3	2	1	2	1	1	3	2	2	1	3	2	2	1	2	6	1	2
14000	-566.684481027736183	-564.501272177455235	-2.183208850280987	0.000158908832770	0.000018223853183	0.114681184586049	0.498718578019944	-1	1	1	2	3	2	3	5	4	5	5	4	3	6	7	8	7	8	7	7	8	8	5	8	4	9	9	10	10	7	10	9	6	10	10	12	10	11	12	11	12	14	13	14	17	16	16	16	20	19	19	20	19	17	19	19	21	17	21	22	22	20	22	21	22	23	23	22	23	23	23	24	25	27	27	28	27	26	25	28	31	29	32	36	0	1	1	3	3	1	1	3	1	9	6	13	4	23	25	11	2	23	11	10	33	12	7	23	6	15	30	9	18	9	17	20	12	17	30	30	10	14	20	14	21	12	16	36	31	0	0	43	47	54	45	48	41	36	54	45	45	41	52	51	51	54	55	54	47	50	58	62	64	53	63	68	48	56	60	68	61	72	70	72	68	65	82	83	1	1	1	1	1	2	3	2	2	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	2	4	3	3	2	2	2	7	2	1	3	1	1	2	2	2	1	2	4	2	1	1	3	2	1	2	2	2	2	2	3	2	2	1	2	2	1	1	4	4	2	2	3	1	2	2	5	4	2	2
14500	-591.552134069805675	-589.316431324353857	-2.235702745451803	0.000129490525335	0.000014120609037	0.109047430307003	0.500417950007765	-1	1	3	2	5	1	5	2	5	6	5	6	4	7	7	7	8	8	9	5	8	7	5	6	7	9	10	9	10	7	9	9	8	10	8	11	10	11	11	12	11	14	15	14	17	16	16	17	18	20	19	19	20	16	19	18	20	20	21	21	21	19	22	21	21	23	24	24	23	23	24	24	26	27	26	28	25	27	26	28	29	31	33	37	0	1	1	6	6	1	6	1	6	8	13	11	6	23	3	3	4	23	7	3	11	13	3	23	13	30	17	10	18	8	30	35	4	16	9	16	16	23	32	14	12	17	37	17	10	0	0	43	47	41	42	48	33	22	56	22	45	42	52	56	56	42	58	57	47	54	56	53	53	64	55	50	52	66	60	58	45	72	64	68	76	49	82	83	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	3	4	2	2	1	1	3	1	1	2	1	1	1	1	2	1	1	4	1	2	2	2	3	1	3	2	2	2	4	5	1	1	2	2	4	2	1	6	4	1	5	2	4	2	1	1	3	1	1	2	2	3	2	1	2	3	2	3	2	3	3	4	2	2	2	1	7	1	3
15000	-542.796245712110249	-540.907634777347312	-1.888610934762884	0.000146187113681	0.000023060776323	0.157748352380654	0.610755154109190	-1	1	2	2	4	2	4	4	4	5	5	6	6	6	6	8	6	8	7	6	7	8	5	7	8	9	9	8	9	9	10	9	8	10	10	10	11	10	12	12	11	13	15	15	15	16	14	17	18	20	19	20	20	19	20	19	21	21	22	21	21	21	20	22	21	24	23	22	22	23	22	24	25	28	26	28	26	25	26	28	30	29	33	36	0	1	1	1	2	2	6	6	6	3	6	9	9	23	8	8	8	23	11	11	12	13	6	14	19	7	15	13	18	17	13	19	12	13	16	4	26	24	16	38	33	33	37	37	20	0	0	43	47	51	42	48	56	13	45	41	55	45	48	55	54	56	54	55	47	55	54	53	55	64	55	62	52	54	60	68	63	62	64	78	68	65	82	83	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	4	1	2	2	2	2	2	2	2	4	1	1	1	2	1	4	1	1	8	3	4	1	4	3	1	1	1	1	1	3	2	2	1	1	1	1	1	2	4	2	3	3	2	2	2	3	4	1	2
