step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13
48000	-39.593517870371372	-46.449005821330744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751369334126263	1	4	6	5	7	6	7	9	7	9	8	9	9	0	1	2	1	6	2	4	11	6	6	4	3	7	1	2	1	2	1	1	1	1	1	2	1	2	1
48500	-32.418459409545292	-39.273947360504664	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859606610097209	1	4	6	5	7	8	6	8	7	9	9	8	10	0	1	2	1	4	3	4	7	4	5	8	3	8	1	1	1	1	1	1	1	2	1	1	1	1	1
49000	-55.272181635094597	-62.127669586053969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494247769578759	-1	5	6	4	8	7	7	7	8	10	11	8	11	0	1	4	1	7	2	2	1	4	9	8	2	6	1	2	1	4	1	2	1	5	1	2	2	1	2
49500	-37.974730217188949	-44.830218168148321	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759331547798953	1	4	5	7	7	6	8	9	8	8	10	9	11	0	1	2	1	6	1	4	5	3	2	12	4	10	1	1	1	2	1	2	1	1	2	2	1	1	1
50000	-39.503071771348345	-46.358559722307717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781930913282222	1	4	6	5	8	8	7	8	9	10	11	9	11	0	1	2	1	3	2	4	4	7	3	8	7	10	1	1	1	3	1	2	1	1	1	2	2	1	1
50500	-56.973511117002865	-63.828999067962236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715439743975725	0	4	6	6	7	7	8	8	9	9	11	8	10	0	1	2	1	2	2	4	1	3	3	13	6	12	1	2	1	3	1	1	1	4	1	1	1	1	1
51000	-30.229738357142693	-37.085226308102065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865172020238064	0	5	4	6	7	6	7	8	8	9	10	7	9	0	1	1	3	2	2	4	3	4	7	9	6	5	1	2	1	1	1	1	1	2	1	1	1	1	1
51500	-36.248213643353417	-43.103701594312788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826093576818842	1	4	6	7	7	5	7	6	8	9	10	9	9	0	1	2	6	8	1	6	1	6	4	7	5	3	1	1	1	1	1	1	1	2	2	1	2	1	1
52000	-63.375184894635538	-70.230672845594910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828168085096099	1	4	6	4	8	6	7	8	8	9	9	9	10	0	1	2	1	6	2	6	4	3	6	7	5	8	1	1	1	1	1	1	1	2	1	1	1	1	1
52500	-125.339969833640367	-132.195457784599739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.829525753182154	1	4	5	7	7	6	7	8	8	8	10	9	10	0	1	2	3	2	2	6	6	4	4	6	8	3	1	2	1	1	1	1	1	1	1	1	2	1	2
53000	-37.242160747925233	-44.097648698884605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801014588682654	1	3	6	6	7	7	8	8	9	8	9	9	9	0	1	2	1	3	4	6	4	10	3	1	6	10	1	1	1	1	1	1	1	1	1	1	3	1	1
53500	-40.610593717810247	-47.466081668769618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.964336066538905	1	4	5	6	6	7	8	7	8	8	10	9	10	0	1	2	1	2	3	4	4	5	3	8	6	7	1	1	1	1	1	2	1	1	1	1	1	2	1
54000	-30.678837575324579	-37.534325526283951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.796754038550843	0	2	5	6	7	8	7	7	9	10	11	9	10	0	1	1	1	3	4	3	3	8	6	12	3	6	1	1	2	3	1	1	1	1	1	1	1	1	1
54500	-29.800157598174870	-36.655645549134242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798700739463420	0	5	4	6	8	7	7	8	8	9	10	7	11	0	3	1	3	4	3	3	4	6	12	4	2	9	1	1	2	1	1	1	1	1	1	1	2	1	1
55000	-30.549915479690981	-37.405403430650352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842331435706486	1	4	5	7	7	6	8	8	8	10	10	8	10	0	1	2	1	3	3	4	4	6	12	4	3	8	1	1	1	2	1	1	1	1	1	1	1	1	1
55500	-34.500180988500169	-41.355668939459541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625373048677218	1	3	5	6	7	8	7	7	6	10	9	8	10	0	1	1	1	3	3	4	9	3	12	8	9	6	1	1	2	2	1	2	1	1	1	1	1	1	1
56000	-42.321347376744185	-49.176835327703557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838673739202563	1	4	6	6	6	5	7	6	8	9	11	7	10	0	1	2	1	2	1	6	1	2	12	10	4	3	1	1	1	2	1	2	1	3	2	1	1	1	1
56500	-69.052660693193701	-75.908148644153073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891634691465987	1	4	5	3	7	7	6	8	9	8	10	7	10	0	1	4	1	3	7	2	6	8	1	8	3	10	1	1	2	1	1	1	1	1	1	4	1	1	1
57000	-62.041736894804174	-68.897224845763546	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744485824297745	-1	4	6	7	7	6	6	9	8	8	9	8	10	0	1	2	7	6	2	2	1	5	7	4	7	9	1	3	1	1	1	1	1	5	1	1	1	1	1
57500	-68.393962800276270	-75.249450751235642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.942648899048903	1	3	5	7	7	7	6	8	6	8	10	8	10	0	1	2	9	9	3	3	4	2	7	4	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-116.409002480470463	-123.264490431429834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685544552874866	1	4	5	6	6	8	7	8	8	9	11	9	9	0	1	2	3	2	7	4	3	2	5	8	9	9	1	1	1	1	2	1	1	2	1	1	2	1	1
58500	-36.127995953474084	-42.983483904433456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646804496836732	1	5	6	5	7	7	7	8	8	9	8	8	11	0	1	2	1	4	3	4	1	4	6	4	4	10	1	2	1	2	1	1	1	3	1	1	1	2	1
59000	-34.746198663720698	-41.601686614680069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612300674439815	1	4	4	6	7	7	8	8	8	9	10	8	10	0	1	1	3	1	2	4	1	6	8	8	4	8	1	1	2	1	2	2	1	4	1	1	1	1	1
59500	-44.096196335669816	-50.951684286629188	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478726870832387	1	5	3	6	7	8	7	7	6	9	10	9	11	0	1	1	1	9	8	2	3	3	6	1	2	12	1	3	1	2	1	1	1	2	1	1	3	2	1
60000	-37.243378119847733	-44.098866070807105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825231685154563	1	4	5	4	7	8	6	7	9	9	9	7	10	0	1	2	1	3	12	4	4	6	12	1	3	11	1	1	1	2	1	1	1	1	1	1	3	1	1
60500	-40.416683647978466	-47.272171598937838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615438939394304	1	4	6	5	7	8	6	7	8	8	10	9	10	0	1	2	1	4	7	1	4	4	5	9	3	12	1	2	1	2	1	1	3	1	1	1	2	1	1
61000	-32.081562959147554	-38.937050910106926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880841402218839	1	4	6	4	8	7	8	8	9	9	11	9	11	0	1	4	1	3	1	3	3	6	3	9	5	8	1	1	1	1	1	2	1	1	1	1	1	1	1
61500	-40.347447856154993	-47.202935807114365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632704216977381	0	4	5	5	7	7	6	7	8	8	11	8	11	0	1	1	1	4	4	2	1	5	1	10	7	5	1	2	2	3	1	1	1	3	1	4	1	1	1
62000	-40.480824057468340	-47.336312008427711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748256947681562	0	4	5	6	6	7	7	7	7	9	9	8	10	0	1	2	1	2	2	4	4	4	6	8	5	2	1	2	1	3	1	2	1	1	1	1	1	2	3
62500	-53.639399014604543	-60.494886965563914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826137528223107	1	4	5	6	7	8	7	8	9	9	10	8	11	0	1	2	1	3	4	4	5	12	8	8	3	11	1	2	1	2	1	1	1	1	1	1	1	1	1
63000	-40.955816410573973	-47.811304361533345	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667363711012443	1	4	5	6	8	8	7	6	8	9	9	8	10	0	1	2	1	2	4	4	1	7	9	12	8	12	1	2	1	4	2	1	1	1	1	1	1	1	1
63500	-34.719651756813086	-41.575139707772458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720110906580172	1	4	5	6	7	7	7	8	8	9	10	9	10	0	1	2	1	3	4	2	4	2	5	4	7	9	1	1	1	3	1	1	1	1	2	1	2	1	2
64000	-34.509171109301846	-41.364659060261218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952768303603085	1	4	6	6	7	7	7	5	8	8	9	8	10	0	1	8	8	8	3	4	1	7	5	10	8	10	1	1	1	1	1	1	1	2	1	1	1	1	1
64500	-34.730905212064215	-41.586393163023587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790250942395078	1	3	5	5	8	7	6	7	8	9	11	9	10	0	1	1	1	6	4	4	4	3	8	7	9	5	1	1	2	1	1	1	1	1	1	1	2	1	1
65000	-46.299968036596539	-53.155455987555911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412073258088211	0	3	5	6	7	5	8	8	8	8	10	5	10	0	1	1	6	12	1	4	4	1	3	9	1	8	1	1	4	1	1	3	1	1	4	1	1	2	1
65500	-68.440391987497492	-75.295879938456864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.968960144348788	0	4	6	4	7	7	6	7	9	9	11	7	9	0	1	2	1	3	2	2	4	6	3	10	3	8	1	2	1	2	1	1	1	1	1	1	2	1	1
66000	-80.029937126970410	-86.885425077929781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619704007077856	1	3	5	6	6	7	8	7	8	9	8	8	9	0	1	1	1	2	3	2	1	5	3	5	4	11	1	1	2	3	1	1	2	3	1	2	1	1	1
66500	-41.413322299800384	-48.268810250759756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567116145410640	1	4	6	7	8	8	6	8	9	10	9	9	10	0	1	2	1	4	2	2	1	7	6	1	3	12	1	2	1	3	1	2	1	3	2	1	3	2	1
67000	-43.962364159481652	-50.817852110441024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473321885071534	0	2	4	6	7	7	8	7	9	9	9	8	11	0	1	1	1	4	4	4	3	4	12	5	5	11	1	1	1	3	1	1	1	2	2	1	2	1	1
67500	-29.756194034063292	-36.611681985022663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.976364620260702	1	3	5	3	8	7	6	8	8	9	9	9	10	0	1	2	1	6	3	4	7	7	5	7	8	11	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-100.865725836261120	-107.721213787220492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728438650056108	1	3	5	5	6	7	7	9	8	8	8	9	10	0	1	2	1	4	3	4	6	4	6	6	1	12	1	1	1	2	1	1	1	1	2	1	1	2	1
68500	-35.417430345274049	-42.272918296233421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717032937617880	0	4	5	5	7	8	7	7	9	9	10	8	10	0	1	2	1	4	4	2	4	7	12	4	7	5	1	2	1	2	1	1	2	1	1	1	2	1	2
69000	-37.126152001103534	-43.981639952062906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735961345587720	1	3	4	6	7	8	7	8	8	9	8	8	11	0	1	2	1	4	7	3	4	2	6	4	4	10	1	1	1	2	1	1	1	2	2	1	1	1	1
69500	-32.325478183984245	-39.180966134943617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888354435791611	0	5	6	5	7	8	7	7	8	10	10	9	9	0	1	2	1	4	3	4	4	8	9	7	5	5	1	2	1	2	1	1	1	1	1	1	1	1	1
70000	-31.448725120611499	-38.304213071570871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844337784461363	0	3	6	5	7	8	7	7	8	10	9	8	10	0	1	4	1	4	4	4	4	3	9	5	5	8	1	1	1	2	1	1	1	1	1	1	1	1	1
70500	-38.770910076225334	-45.626398027184706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759252775190004	1	5	6	6	7	7	8	8	7	9	9	9	10	0	1	2	1	3	2	5	1	2	3	4	9	8	1	2	1	2	1	1	1	3	1	1	2	2	1
71000	-35.223700259921380	-42.079188210880751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653959726612579	1	5	6	6	7	7	7	8	8	9	10	8	9	0	1	2	1	2	2	4	1	4	2	4	6	6	1	2	1	2	1	1	1	3	1	2	3	1	1
71500	-27.924346618778166	-34.779834569737538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928410414875796	0	5	4	6	8	7	7	7	8	9	9	9	10	0	3	1	3	4	4	2	4	6	8	4	6	10	1	1	2	1	1	1	1	1	1	1	1	1	1
72000	-66.658540446712777	-73.514028397672149	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666131497662700	0	3	5	6	7	6	7	8	8	10	10	9	11	0	1	2	3	4	2	2	4	4	9	9	7	6	1	2	1	1	1	1	1	1	1	1	1	1	1
72500	-39.248111173765189	-46.103599124724560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634177969839407	1	3	5	4	7	7	8	9	8	10	10	8	9	0	1	2	1	4	4	3	6	5	12	6	3	5	1	1	1	1	2	1	1	2	1	1	1	2	1
73000	-69.870658427162141	-76.726146378121513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785963331442668	0	3	5	5	6	5	7	7	7	10	11	9	10	0	1	2	1	2	2	4	6	5	8	8	7	9	1	2	1	3	2	1	1	1	1	1	2	1	1
73500	-33.194550642413176	-40.050038593372548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.995590933004596	1	4	5	6	8	7	7	8	6	10	10	8	9	0	1	2	1	9	4	4	7	2	8	8	9	9	1	1	1	2	1	1	1	1	1	1	1	1	1
74000	-40.359655007209277	-47.215142958168649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596206397522534	1	3	5	6	7	7	6	8	7	9	11	9	10	0	1	2	1	7	3	2	1	4	9	4	8	6	1	1	2	2	1	1	2	4	1	1	3	1	1
74500	-38.910761112863725	-45.766249063823096	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758409287267495	1	3	5	5	7	7	7	6	8	8	9	7	10	0	1	1	1	2	8	3	3	12	3	1	3	10	1	1	2	2	2	1	1	1	1	1	2	1	1
75000	-65.934844108361048	-72.790332059320420	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830444164633620	1	4	5	6	8	8	7	8	8	7	10	8	10	0	1	2	1	1	3	2	4	4	3	6	7	8	1	1	1	2	3	1	1	1	1	1	1	1	1
75500	-33.230814930119898	-40.086302881079270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906826207742124	1	4	4	5	7	7	7	7	6	9	11	8	9	0	1	1	1	4	3	3	4	4	5	10	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-40.645284318992822	-47.500772269952193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425537533699975	0	4	4	6	7	6	7	8	8	10	10	7	9	0	1	1	1	4	2	2	1	7	12	8	4	5	1	2	2	2	1	1	2	4	1	1	1	1	1
76500	-40.634877638078407	-47.490365589037779	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697255961136677	1	5	6	5	7	6	8	7	8	8	9	9	9	0	1	4	1	6	2	6	1	6	8	8	9	5	1	2	1	2	1	1	1	3	1	1	2	1	1
77000	-36.896129609934967	-43.751617560894339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826171823741241	1	4	6	5	7	5	7	7	8	9	11	8	11	0	1	2	1	4	2	4	1	2	9	12	8	10	1	1	1	1	1	1	1	2	1	1	1	1	1
77500	-34.329842879340497	-41.185330830299868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760420954804262	1	3	5	7	7	6	8	8	8	7	10	8	10	0	1	2	1	6	3	10	1	6	3	8	3	8	1	1	1	2	1	1	1	3	1	1	1	1	1
78000	-55.727520355675722	-62.583008306635094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827310601694690	1	4	5	6	6	7	7	8	9	8	9	8	10	0	1	2	1	3	2	5	4	6	5	10	5	12	1	1	1	2	1	1	1	1	1	1	1	1	1
78500	-74.949958103407511	-81.805446054366882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.907536617851231	0	4	5	5	7	6	7	8	7	8	11	8	8	0	1	2	1	2	2	4	6	3	3	12	7	7	1	1	1	1	1	1	1	1	1	1	2	1	1
79000	-44.198951120802626	-51.054439071761998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468580649421227	1	4	5	6	7	6	7	9	8	9	9	9	9	0	1	2	1	2	2	2	1	6	3	4	2	9	1	2	1	2	2	1	2	2	1	2	1	3	1
79500	-29.986558843613572	-36.842046794572944	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722985184662566	1	4	5	6	7	8	7	8	9	9	10	9	11	0	1	2	1	3	3	4	4	5	8	8	7	10	1	2	1	2	1	1	1	1	1	1	1	1	1
80000	-25.165174098658873	-32.020662049618245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.954713322876070	1	4	4	6	6	6	8	8	7	9	9	8	11	0	1	1	3	3	2	4	4	4	9	5	4	11	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-75.248785210655626	-82.104273161614998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570512246752262	1	4	5	3	7	7	7	8	6	9	10	9	10	0	1	2	1	2	3	4	9	2	7	1	7	8	1	1	1	1	1	1	2	1	1	1	4	1	2
81000	-25.081174152736025	-31.936662103695397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.955217927733180	1	3	5	6	8	7	7	8	8	9	9	8	10	0	1	2	1	7	3	3	4	7	6	12	4	12	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-74.082218240387107	-80.937706191346479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817568709003438	1	5	4	6	7	8	7	8	8	10	9	9	11	0	3	1	3	2	2	2	1	4	8	5	2	12	1	1	1	1	1	2	1	2	1	1	1	2	1
82000	-35.412330919484177	-42.267818870443548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740817981049538	0	3	5	6	7	7	6	8	7	9	10	8	10	0	1	2	1	4	3	1	4	2	6	8	3	9	1	1	1	3	1	1	2	1	2	1	1	1	1
82500	-42.181713706137984	-49.037201657097356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362265047522936	1	4	6	6	7	6	8	8	8	9	11	8	10	0	1	2	1	3	2	4	4	2	5	1	3	3	1	2	1	3	1	1	1	2	1	1	4	1	2
83000	-38.999932582919691	-45.855420533879062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.754011072022693	1	5	6	6	7	6	7	8	9	10	9	9	10	0	1	2	1	2	2	6	4	5	12	1	3	3	1	2	1	2	1	1	1	1	1	1	2	1	2
83500	-34.246386052539897	-41.101874003499269	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817232640421777	1	3	4	6	6	8	7	8	8	10	9	8	10	0	1	2	1	3	4	3	1	7	12	8	5	6	1	1	1	3	1	1	1	3	1	1	1	1	1
84000	-39.628544111623619	-46.484032062582990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817563385237479	1	3	5	6	8	7	6	7	9	10	10	8	11	0	1	2	1	6	7	2	4	8	12	4	4	5	1	1	1	3	1	1	2	1	1	1	3	1	1
84500	-33.107367742051423	-39.962855693010795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743619920921103	1	3	5	6	8	8	6	8	8	9	9	8	11	0	1	2	1	4	4	2	4	4	3	8	3	8	1	1	1	2	1	1	1	1	1	2	1	1	1
85000	-39.043917518077834	-45.899405469037205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739185196946006	1	4	5	6	8	4	8	6	9	8	9	9	10	0	1	6	6	4	1	8	6	2	8	4	10	5	1	2	1	1	1	1	1	1	3	1	2	1	1
85500	-36.489524893473565	-43.345012844432937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643119593331308	1	5	6	6	7	7	7	9	8	10	9	8	10	0	1	1	1	3	4	2	3	2	9	5	4	7	1	2	3	2	1	1	2	2	2	1	1	1	1
86000	-46.466620790528523	-53.322108741487895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767322011753616	1	3	5	5	8	6	7	6	8	10	7	8	10	0	1	1	1	3	2	2	4	2	9	1	11	12	1	1	1	2	2	1	1	1	2	1	2	1	1
86500	-29.720347762241659	-36.575835713201030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.861633129520064	1	3	5	6	7	7	6	8	7	9	10	8	10	0	1	2	1	3	4	2	6	4	8	8	7	5	1	1	1	2	1	1	1	1	1	1	1	1	1
87000	-36.017948637047738	-42.873436588007110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825077342967877	1	4	5	6	7	7	7	8	9	10	11	8	10	0	1	1	3	3	1	2	3	12	12	8	6	4	1	1	1	1	1	2	1	2	1	1	2	1	2
87500	-36.162433790921924	-43.017921741881295	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834500281027991	0	3	5	6	7	7	6	9	8	10	9	8	9	0	1	2	1	7	4	3	4	7	13	4	6	5	1	2	1	3	1	1	1	1	1	1	1	1	1
88000	-27.013187173064495	-33.868675124023866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.895480827879568	1	5	5	6	7	7	8	8	9	9	10	8	10	0	1	1	3	2	2	4	4	12	8	7	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-32.832852438409958	-39.688340389369330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.840811009117085	1	3	5	5	7	8	7	8	9	10	11	9	10	0	1	2	1	4	3	4	7	7	8	5	7	8	1	1	1	1	1	1	1	1	1	1	3	1	1
89000	-30.180664419181696	-37.036152370141068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.813738315826617	1	3	5	7	7	7	7	5	8	9	9	9	11	0	1	1	8	3	3	3	1	6	7	6	4	12	1	1	2	1	1	1	1	1	1	1	1	1	1
89500	-30.804802418019186	-37.660290368978558	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.923846624089621	1	5	4	6	7	8	6	7	8	9	11	8	11	0	3	1	3	2	7	2	3	7	9	8	8	10	1	1	1	1	1	1	1	2	1	1	1	1	1
90000	-36.884978553819550	-43.740466504778922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866331091834654	1	3	5	5	6	7	8	8	8	8	9	7	9	0	1	2	1	3	5	5	1	6	12	4	4	12	1	1	1	1	1	1	1	2	1	1	2	1	1
90500	-44.685433111463539	-51.540921062422910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601101688059380	1	3	6	4	8	7	6	9	8	8	9	8	9	0	1	2	1	4	4	4	9	7	1	1	4	6	1	1	2	1	2	2	1	1	1	3	4	2	1
91000	-33.753676425244393	-40.609164376203765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958088741040965	1	3	4	6	5	6	8	9	9	9	10	8	9	0	1	1	5	3	5	5	4	7	12	7	4	4	1	1	1	1	1	1	1	2	1	1	1	1	1
91500	-42.380284326610749	-49.235772277570121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605088109257439	0	3	5	6	7	7	7	9	9	9	9	8	9	0	1	2	1	3	3	4	4	7	7	4	6	4	1	1	2	3	1	1	1	1	1	1	3	1	2
92000	-35.860344655639899	-42.715832606599271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613656790052602	1	4	5	5	7	7	7	8	8	9	10	8	11	0	1	2	1	4	2	4	1	3	3	8	3	7	1	1	1	2	1	2	1	3	1	1	1	1	2
92500	-64.798135998079047	-71.653623949038419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607639214500385	0	4	5	4	7	8	6	8	8	9	9	9	11	0	1	1	1	2	7	2	7	4	4	3	9	6	1	3	2	2	1	1	2	1	2	2	3	1	2
93000	-33.405588391664146	-40.261076342623518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914677086145009	1	4	5	5	8	7	7	8	9	9	10	9	11	0	1	2	1	6	4	3	4	5	3	4	5	10	1	1	1	1	1	1	1	1	1	1	2	1	1
93500	-48.632433382298203	-55.487921333257574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634791186486094	0	4	6	7	7	7	6	6	8	8	11	9	9	0	1	2	8	7	2	2	1	2	2	8	4	7	1	2	1	1	1	1	1	3	3	1	1	1	2
94000	-132.322181744170535	-139.177669695129907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810093207517492	0	3	5	6	8	7	6	9	9	9	11	8	9	0	1	2	3	2	3	2	7	5	12	10	6	3	1	1	1	1	2	1	1	1	1	1	1	1	2
94500	-28.744643339599939	-35.600131290559311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637226679325847	1	4	6	5	7	7	7	8	8	9	9	8	10	0	1	2	1	4	4	4	4	5	6	5	3	9	1	1	1	2	1	1	1	1	1	1	1	1	1
95000	-130.243867547823015	-137.099355498782387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.870537286729788	1	4	5	6	6	7	8	8	8	10	11	8	10	0	1	2	3	3	3	5	5	4	6	12	2	12	1	1	1	1	1	1	1	1	1	1	2	2	1
95500	-37.644092350954047	-44.499580301913419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589992799188556	1	4	6	5	7	7	7	8	8	9	7	9	10	0	1	2	1	2	3	3	1	3	5	1	5	11	1	1	1	2	2	1	1	3	1	1	2	1	1
96000	-36.546953769535222	-43.402441720494593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752141844426348	1	4	5	4	7	7	7	9	7	9	10	8	11	0	1	4	1	4	2	3	4	3	5	5	7	12	1	1	1	1	2	1	1	2	1	1	2	1	1
96500	-63.530893317263477	-70.386381268222848	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.857201444727214	1	4	5	6	7	7	7	8	8	10	9	8	9	0	1	2	1	3	2	3	7	7	8	1	5	6	1	1	1	3	1	1	1	1	1	1	2	1	1
