step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
10000	-405.480150505881227	-414.530993886332567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995649898491150	2	-2	3	3	8	12	18	17	23	19	26	25	29	31	31	36	35	23	32	46	43	37	35	30	29	33	32	25	41	31	29	33	35	30	44	38	41	37	54	39	34	35	39	46	33	38	39	44	44	34	38	40	44	52	45	45	44	44	48	38	37	45	59	39	57	50	50	49	42	48	48	51	56	50	56	56	70	69	60	2	0	2	2	4	3	5	6	8	6	18	6	18	11	11	9	15	7	10	52	32	25	30	18	12	28	11	6	17	9	10	13	34	9	64	11	30	26	74	13	9	27	17	40	34	45	34	33	40	34	34	33	50	64	64	64	22	23	55	45	15	34	68	24	59	20	53	64	52	49	51	58	62	64	53	20	39	72	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-405.769890210182268	-414.820733590633608	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984721989007563	1	-1	7	9	7	15	21	21	21	26	26	27	18	34	38	37	39	33	31	43	42	36	32	34	27	27	26	32	37	33	34	41	29	31	45	40	42	34	56	39	38	34	28	44	36	37	36	48	42	42	34	24	40	50	45	34	46	44	42	38	51	49	57	47	48	45	42	44	43	45	44	48	52	46	56	56	61	66	66	2	0	1	3	2	5	13	6	13	8	13	9	6	25	19	38	43	27	11	40	28	11	10	26	6	13	52	10	18	7	26	31	8	7	24	28	34	25	70	34	42	11	13	60	28	51	52	41	46	22	28	13	34	35	47	19	50	19	45	28	57	14	73	56	32	51	16	46	41	47	24	69	65	17	73	73	39	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-419.271574120830621	-428.322417501281961	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978459961762736	1	-5	-1	3	12	9	17	22	18	30	23	26	25	27	38	27	32	29	32	33	36	32	32	37	31	35	20	36	40	31	30	33	24	35	46	36	41	27	55	45	34	35	28	44	37	31	36	41	46	35	34	30	41	47	47	38	38	42	43	40	48	40	56	41	55	44	52	45	39	49	51	49	53	47	54	48	61	64	69	3	0	2	2	4	4	5	9	6	27	8	11	27	8	25	11	18	11	12	16	41	16	7	14	12	12	5	46	36	7	38	52	9	14	26	14	17	8	40	21	13	18	27	22	32	14	52	56	57	46	8	38	51	62	37	42	10	26	36	43	29	28	59	31	71	37	76	37	30	58	68	41	70	56	72	37	61	65	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-410.297489924194508	-419.348333304645848	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998144928118501	2	-7	7	5	12	14	20	23	13	20	30	30	25	27	32	34	40	27	32	39	47	38	34	39	32	26	35	30	40	31	34	37	30	25	41	39	42	38	52	42	29	39	37	44	35	35	39	45	48	36	31	35	43	45	52	37	47	42	44	39	50	43	55	44	42	43	46	40	49	46	46	50	58	42	61	47	69	73	77	2	0	1	1	3	1	5	6	1	5	13	13	10	34	18	34	23	7	41	34	52	41	28	33	11	7	28	34	16	8	18	11	10	7	19	15	36	51	69	28	13	7	19	25	26	41	25	37	22	18	34	8	20	68	19	52	53	56	33	50	37	28	21	45	22	60	62	13	54	20	68	74	61	25	55	22	75	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-420.292593493383606	-429.343436873834946	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991418407927517	1	-4	6	7	9	13	20	17	24	21	26	28	31	31	30	39	40	35	26	42	46	38	28	37	24	31	33	36	39	30	30	36	34	30	43	33	40	31	51	46	39	36	39	43	33	38	33	48	48	41	29	39	36	35	42	34	38	44	47	36	55	45	58	48	50	43	41	46	40	44	48	51	58	52	50	54	72	73	77	2	0	2	1	2	4	8	5	7	5	10	8	19	25	9	32	60	14	6	25	50	23	5	19	7	8	11	51	34	11	11	47	38	25	41	15	53	10	53	69	28	26	60	22	19	34	19	41	58	26	19	45	11	10	33	30	38	60	38	15	72	54	74	66	70	16	54	16	60	60	54	68	72	68	20	71	70	65	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-403.306455797271610	-412.357299177722950	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999280523401659	-2	-6	3	2	12	12	20	14	21	28	23	24	29	30	29	38	34	31	25	40	44	35	34	35	36	30	31	36	40	36	34	38	30	35	43	40	44	35	52	40	34	41	30	47	39	29	37	46	45	42	28	35	42	50	47	40	40	42	48	41	42	46	57	47	49	45	51	44	48	47	48	56	56	51	47	53	61	67	77	2	0	1	1	4	4	5	1	5	19	8	7	11	6	7	14	27	11	6	33	22	12	43	33	41	12	7	46	17	31	13	51	11	43	29	18	40	10	55	33	51	28	10	25	41	9	26	36	16	52	12	10	52	56	30	25	52	36	25	22	38	34	67	18	66	16	68	24	47	16	47	65	74	48	43	40	63	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-419.118395971405789	-428.169239351857129	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989209431962109	1	-5	1	7	8	10	24	17	16	27	21	19	31	32	27	38	39	27	24	46	51	38	33	27	33	33	27	33	30	32	23	37	26	36	32	35	41	34	49	43	30	37	38	46	31	30	36	48	37	37	39	32	45	51	40	39	41	43	46	40	48	41	58	41	55	43	50	40	44	41	48	54	46	44	45	55	63	64	79	2	0	2	1	1	4	8	6	6	31	8	8	27	7	11	13	25	11	8	43	68	23	10	11	15	31	8	11	24	18	9	46	12	29	45	11	47	45	37	51	33	46	23	43	18	18	31	47	13	45	30	41	37	40	12	35	42	62	57	34	56	46	65	18	39	22	58	30	14	10	60	64	42	36	55	62	20	63	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-415.850530772970728	-424.901374153422069	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988775631503423	1	-2	5	9	12	14	18	15	21	29	31	24	31	36	34	33	40	26	26	39	48	37	34	25	31	31	35	34	39	35	35	40	24	35	37	38	39	28	52	48	41	35	35	48	28	35	39	49	44	37	35	31	41	52	43	44	37	37	32	32	55	44	60	48	56	49	46	48	46	45	51	56	46	43	51	55	63	62	76	2	0	2	3	4	3	3	6	6	12	19	5	9	25	52	25	11	5	7	28	17	59	19	7	24	19	60	13	59	25	33	30	9	24	19	45	13	18	67	52	11	18	25	70	9	59	59	14	34	60	26	24	16	41	43	24	16	26	38	18	44	50	72	49	67	36	27	55	27	22	49	48	32	58	62	75	61	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-405.079825472418577	-414.130668852869917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981448583834770	1	-3	4	7	8	11	23	16	19	21	27	25	29	29	36	25	40	31	30	39	48	35	32	31	26	35	32	36	37	34	37	38	36	35	40	36	40	34	44	43	36	40	32	45	35	33	40	42	46	27	27	28	45	45	48	43	42	38	35	37	51	45	64	46	46	48	48	43	49	50	45	44	57	51	56	52	73	59	79	2	0	2	2	2	4	8	5	6	8	7	6	16	16	11	10	52	9	12	25	32	18	16	16	9	13	50	23	59	51	24	19	13	27	36	13	52	51	30	41	25	23	16	33	23	7	22	26	57	9	7	8	59	29	39	46	20	18	50	51	54	42	74	30	36	34	71	47	40	57	41	31	39	71	61	37	76	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14500	-425.528093234704784	-434.578936615156124	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977936141683899	-5	-9	4	9	5	12	25	7	19	24	20	25	32	35	34	32	40	31	33	36	43	30	36	39	35	30	32	21	38	31	32	37	35	34	43	39	36	29	51	47	40	38	32	41	37	28	34	41	44	39	40	37	33	52	51	40	44	43	40	34	44	48	57	49	52	40	50	43	49	44	49	51	56	54	61	44	69	62	79	2	0	1	5	1	8	6	1	8	9	6	9	12	26	46	38	37	11	10	30	37	28	27	43	30	12	10	8	34	28	46	30	18	46	37	19	15	9	15	34	26	34	12	53	14	9	10	25	34	53	32	60	26	55	37	47	30	20	31	38	42	21	67	68	21	60	76	36	61	47	42	58	23	41	70	50	63	70	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15000	-411.192748257940650	-420.243591638391990	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972694435214624	1	-3	3	7	9	15	21	23	18	26	25	26	27	33	19	29	38	27	31	41	48	34	29	35	31	30	34	35	34	30	31	38	34	33	35	25	38	35	54	40	39	41	36	45	39	30	41	46	46	37	40	36	36	52	42	43	42	44	39	39	45	44	59	38	51	46	51	39	39	48	50	42	54	50	56	56	60	62	73	2	0	2	2	1	4	9	6	5	15	9	9	6	12	5	36	34	15	18	29	20	30	10	14	15	15	10	7	8	11	8	31	7	13	26	6	19	19	72	24	46	46	16	47	28	6	34	42	62	24	24	14	25	56	43	64	32	38	31	35	22	68	73	53	40	52	56	64	10	43	61	28	65	45	62	54	75	74	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15500	-417.128441526826236	-426.179284907277577	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989704228993444	4	1	6	8	12	14	26	17	15	20	22	18	27	21	28	35	37	25	34	44	42	31	36	37	30	31	29	29	37	32	34	40	35	32	38	33	39	39	48	44	42	38	35	44	36	35	41	45	47	38	36	37	40	53	47	35	48	42	41	44	45	48	55	46	49	44	43	47	41	47	50	40	60	52	51	45	69	70	79	2	0	2	1	1	4	10	2	4	9	6	5	14	12	9	7	34	12	9	56	35	18	13	15	7	10	8	7	13	27	27	43	28	8	46	13	46	30	35	17	45	30	22	50	22	13	23	69	69	22	26	26	46	52	41	34	29	15	31	50	18	41	67	24	69	45	30	72	56	45	44	28	31	48	65	51	63	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16000	-419.867066880454445	-428.917910260905785	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994586552798372	1	-3	3	10	10	9	22	22	20	21	26	28	30	34	35	38	34	28	32	38	47	36	28	24	30	33	33	25	41	37	34	39	30	36	38	38	40	28	56	35	43	40	40	46	40	28	41	46	46	39	31	37	36	53	51	40	41	43	47	39	48	48	59	43	48	43	43	42	49	50	52	52	55	49	50	50	66	64	73	2	0	1	1	3	2	10	9	6	6	10	10	24	13	33	14	18	10	23	17	53	33	8	9	28	46	13	4	30	19	7	14	18	13	15	19	46	10	75	25	43	15	8	45	26	8	20	34	16	19	18	23	8	75	21	19	13	27	60	22	35	18	76	35	32	14	42	32	53	49	34	41	70	16	32	48	54	54	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16500	-399.473900381543615	-408.524743761994955	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.952277647787855	1	-3	5	8	8	12	21	20	15	25	29	21	31	31	30	34	30	25	22	44	48	36	34	34	31	36	33	31	36	33	36	36	36	28	41	27	39	36	47	45	39	28	34	47	33	33	42	48	41	38	40	38	43	52	45	39	47	41	41	42	44	48	61	47	55	44	45	37	40	42	45	56	52	49	53	55	69	65	74	2	0	1	1	1	4	9	9	5	7	10	9	36	12	10	46	7	7	4	33	70	30	15	42	12	10	34	42	25	42	11	30	28	19	33	19	27	34	43	45	16	12	15	51	14	11	52	41	22	14	43	25	24	59	38	28	60	16	38	52	58	26	75	51	55	42	30	15	16	42	51	67	59	59	48	44	78	76	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17000	-408.270111442435905	-417.320954822887245	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996205866060470	-2	-7	8	5	11	11	23	18	17	24	28	28	19	32	33	36	37	33	31	43	43	23	37	37	29	30	34	34	38	33	36	33	26	28	46	32	41	34	51	38	38	39	35	43	39	38	42	47	48	40	38	37	39	52	50	36	47	48	41	42	53	44	59	48	54	43	49	39	47	46	36	48	58	47	55	55	66	66	73	2	0	1	1	4	4	3	6	5	13	4	22	6	33	25	18	43	25	33	15	52	8	11	7	13	9	12	19	32	34	26	10	8	22	56	34	71	8	38	30	11	30	22	40	14	32	26	68	45	29	19	18	30	70	62	19	51	53	26	31	69	40	65	21	57	19	48	52	52	41	14	45	65	43	64	53	61	74	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17500	-422.123242242395690	-431.174085622847031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986748516308205	1	-7	4	9	11	11	15	24	23	28	27	22	31	36	29	38	40	33	34	44	36	38	38	36	20	31	23	37	35	30	31	36	28	25	38	34	42	33	53	40	39	36	39	42	36	39	40	39	47	38	36	29	43	50	46	40	44	44	44	39	51	43	57	44	47	50	49	46	39	52	45	49	48	52	53	51	59	51	75	2	0	2	1	1	1	4	6	12	12	6	7	27	12	34	31	32	15	11	28	33	36	38	11	4	9	6	30	52	8	34	11	9	7	18	11	42	8	66	29	36	30	30	16	30	52	24	18	22	10	33	27	29	16	35	36	14	35	14	42	20	43	74	46	21	23	56	35	19	73	31	45	36	68	73	31	78	69	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18000	-422.814232008023225	-431.865075388474565	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997851887969075	-1	-8	5	3	4	11	17	21	22	26	31	25	34	30	38	35	38	29	22	43	45	33	38	35	30	36	33	29	36	31	30	32	32	32	41	39	40	34	50	39	38	37	38	43	30	27	39	41	47	39	36	40	45	50	43	35	35	47	47	44	50	41	63	48	50	39	52	45	47	44	51	56	56	48	43	42	60	41	74	2	0	1	1	1	3	6	4	7	8	8	7	18	12	30	12	27	12	4	45	37	45	45	28	19	14	46	9	12	19	12	8	19	8	41	56	26	33	49	13	31	10	11	37	10	7	22	57	78	30	14	14	78	69	40	10	18	52	52	57	21	34	54	37	17	10	59	44	35	26	44	60	67	37	11	12	64	22	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18500	-422.310336982907415	-431.361180363358756	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999345371033614	4	0	7	4	9	14	23	18	22	26	28	16	31	22	31	25	39	28	29	40	47	36	30	37	32	34	29	35	36	32	38	35	34	37	44	39	33	38	52	44	40	39	37	42	33	35	41	48	45	36	34	32	43	41	51	44	35	47	40	43	57	46	64	37	55	36	54	33	41	48	37	41	55	47	59	53	64	63	64	2	0	1	2	4	4	8	5	3	6	14	2	10	12	11	6	57	14	10	50	34	23	14	11	27	16	14	27	18	7	46	14	16	19	34	26	23	28	40	64	52	27	23	64	16	18	22	42	59	11	11	18	30	30	72	57	18	27	57	52	70	40	50	13	20	27	70	10	66	69	57	22	35	45	39	35	49	48	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19000	-410.536267277929369	-419.587110658380709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990655138882542	2	-1	7	3	8	11	21	16	21	21	27	26	30	33	36	29	26	24	26	44	48	38	22	38	33	35	29	33	39	36	33	32	29	31	43	33	41	40	56	41	35	33	40	42	42	38	40	47	42	35	36	35	43	49	49	42	45	37	43	36	44	48	66	48	56	45	48	34	43	33	49	50	52	51	59	55	67	73	76	2	0	2	2	1	3	8	3	6	6	7	7	12	10	31	18	23	9	7	50	20	13	6	31	17	9	23	19	50	16	23	10	23	12	60	16	22	28	74	46	19	18	51	31	27	36	25	37	68	34	18	27	25	37	21	36	43	18	68	27	15	35	72	42	73	43	40	27	29	16	66	37	53	54	66	20	65	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19500	-410.026676264909725	-419.077519645361065	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977235651005265	4	-1	7	2	9	13	24	21	5	24	15	29	31	34	37	33	41	29	31	37	41	34	36	33	31	26	26	33	37	32	31	39	22	26	36	38	39	34	49	42	40	37	38	39	38	40	38	49	43	40	25	30	43	48	44	41	44	49	42	41	53	39	61	47	56	48	53	44	42	48	47	51	58	44	56	55	67	70	78	2	0	4	2	4	3	6	11	2	11	6	26	12	13	38	25	42	27	26	12	52	7	52	18	51	7	6	25	27	27	26	25	6	10	52	16	24	12	29	45	23	31	16	28	34	47	28	32	42	22	8	11	29	57	16	62	38	74	42	25	58	16	61	50	58	41	39	45	30	55	62	71	58	23	39	44	63	63	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20000	-411.553217746256450	-420.604061126707791	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994021831761581	3	-1	3	6	10	11	17	22	17	27	30	24	28	35	32	32	37	25	28	41	44	37	30	31	34	29	33	36	31	34	33	33	36	26	42	30	44	26	56	46	38	37	37	45	37	36	34	44	42	41	34	36	46	53	39	44	43	48	34	39	45	43	62	42	55	49	49	42	46	44	49	41	44	50	54	49	59	66	74	2	0	2	2	3	3	3	7	1	12	8	5	9	38	7	34	36	7	12	11	55	36	7	12	19	18	11	19	10	13	26	26	16	9	42	12	51	8	75	43	19	34	34	59	31	30	26	28	15	43	26	10	29	66	27	28	42	21	29	13	50	42	66	36	57	17	48	42	14	14	44	55	8	58	76	68	74	63	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20500	-407.035120698364494	-416.085964078815834	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996618426047569	3	-1	3	6	6	14	23	19	21	25	23	20	28	35	30	38	35	26	30	44	50	40	36	31	32	31	22	29	36	30	34	38	36	37	40	38	42	33	49	43	39	37	38	36	35	33	41	45	49	43	27	38	36	47	46	37	35	45	43	42	52	45	60	50	52	40	51	45	44	49	50	47	50	51	57	50	64	68	78	2	0	2	1	1	5	6	1	2	7	9	6	6	51	10	26	9	12	10	15	22	19	51	10	10	27	8	7	19	18	28	26	46	25	56	28	31	28	45	52	51	15	15	15	15	27	24	41	37	53	11	51	26	44	69	24	30	36	14	46	59	53	72	42	50	57	36	44	17	34	47	37	59	69	21	41	67	77	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
21000	-428.629910357852509	-437.680753738303849	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951454270775925	0	-5	4	6	10	13	21	18	17	28	29	19	19	31	27	39	34	30	33	44	44	28	34	35	33	35	28	25	36	35	35	42	33	28	42	40	35	31	58	44	36	38	24	47	41	38	36	47	40	29	39	37	45	45	48	39	39	36	45	42	40	45	61	47	57	48	42	39	47	50	51	50	52	47	52	51	67	69	59	2	0	2	2	2	4	3	6	5	13	8	3	6	8	5	47	6	7	34	24	61	7	15	34	11	15	8	5	12	11	18	41	34	5	51	14	43	15	32	16	14	33	13	61	52	17	50	56	31	9	18	19	67	45	42	24	41	10	56	11	38	17	73	42	72	20	17	58	67	35	54	59	53	56	58	20	73	39	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
