"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"a4f655d7e6","mu1-0",117,0.120689655172414,0.0777478448275862,0.938995726495726,0.751228632478632,NA,0,0,0,0.0683850930780633,2006
