step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
23000	-686.889330482613673	-685.094130613702077	-1.795199868911650	0.000143815605452	0.000025558172937	0.177714879106350	0.502762828194680	0	1	3	4	4	7	6	7	8	7	8	6	8	9	8	8	7	9	8	9	8	10	9	10	10	8	9	11	9	11	11	13	11	11	11	10	14	14	13	12	15	14	12	12	12	12	10	12	15	15	13	12	13	13	13	13	14	10	13	14	14	14	13	14	14	14	14	12	15	15	13	15	16	16	15	15	15	15	16	15	16	16	17	17	16	17	19	18	20	18	19	17	18	20	20	19	17	17	19	18	20	19	20	20	19	19	24	21	27	24	25	26	26	0	1	2	1	2	7	4	7	8	7	10	3	10	13	7	4	3	26	4	26	5	13	10	13	4	5	19	27	17	27	11	19	18	19	24	21	51	23	29	25	63	54	58	7	35	35	15	0	63	51	40	18	33	31	40	23	32	18	31	35	36	43	10	51	31	44	51	34	44	29	31	31	26	54	40	67	68	53	30	24	56	71	72	64	70	41	65	76	49	97	88	82	82	97	98	97	50	64	98	81	102	67	100	98	98	54	108	89	79	42	0	89	0	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	4	1	2	2	3	2	1	2	1	2	2	2	2	3	1	2	1	5	3	2	2	1	2	4	1	1	2	1	2	2	1	2	2	2	1	3	1	1	2	3	3	1	5	1	3	2	1	1	2	4	2	2	5	2	2	1	2	2	4	4	3	2	2	3	1	2	3	1	3	1	1	1	1	3	1	2	2	2	2	2	1	3	1	2	1	3	2	1	8	5	1	5	1
23500	-666.805716817955727	-665.062543346359575	-1.743173471596187	0.000106290246197	0.000020299510033	0.190981870488899	0.425078635190556	0	1	3	4	4	7	7	7	7	6	8	7	8	9	8	8	8	9	9	9	8	9	8	10	11	10	10	11	9	10	11	12	10	11	9	11	14	14	12	12	15	14	12	12	12	12	12	12	15	15	12	12	14	12	13	13	13	13	13	12	14	14	14	14	13	14	14	13	15	13	15	15	16	15	15	15	15	16	16	16	16	16	17	17	17	16	19	18	20	17	19	19	18	20	20	18	19	19	19	18	20	20	20	20	19	21	24	23	27	24	25	26	27	0	1	2	3	3	3	5	4	3	2	12	5	3	23	3	7	7	11	12	6	9	8	7	9	11	10	21	21	17	15	14	5	23	11	3	9	32	56	29	10	65	54	25	25	20	22	8	0	23	37	10	15	25	31	31	23	7	43	52	27	36	32	9	31	40	32	51	25	40	29	54	61	24	63	27	67	68	52	28	61	41	56	72	49	53	41	63	37	54	76	37	41	63	50	84	67	76	100	96	67	90	96	84	98	11	105	87	87	108	93	0	106	0	1	1	2	1	1	4	2	2	3	2	1	2	3	1	3	1	1	1	1	2	1	2	1	2	2	4	2	2	1	2	2	7	1	2	3	3	2	1	3	3	2	2	1	1	3	3	4	1	4	1	3	3	2	1	2	4	3	1	1	2	1	1	5	3	1	2	2	2	2	2	3	1	5	1	3	1	2	3	5	2	1	2	2	2	2	1	3	4	4	2	3	3	4	3	3	2	2	1	1	1	3	2	2	1	8	2	5	3	3	6	1	5	1
24000	-643.977534423229258	-641.957521124481218	-2.020013298747990	0.000115853297236	0.000015714363292	0.135640190367010	0.590247154223332	0	2	3	4	4	7	7	6	7	8	8	6	7	9	8	8	8	9	9	8	9	9	9	10	11	9	10	11	11	11	13	13	11	11	11	11	14	14	13	11	15	11	12	12	12	12	12	12	15	15	11	13	14	12	12	13	14	13	13	14	14	13	14	14	13	13	13	13	15	15	14	15	16	15	14	15	15	16	16	16	16	16	16	17	17	17	16	18	19	18	19	18	18	20	18	19	19	19	19	19	20	18	20	20	17	22	23	21	27	24	25	24	27	0	1	2	2	3	4	5	3	4	13	6	5	4	9	7	13	7	11	12	4	9	9	10	20	10	20	9	22	8	27	54	7	18	19	26	21	67	51	29	5	55	5	42	18	26	26	20	0	42	37	8	33	29	23	42	51	8	25	34	21	28	27	42	67	55	42	51	25	32	29	56	40	61	32	27	51	68	77	62	30	19	71	60	64	53	69	40	50	71	37	84	7	87	97	76	50	84	88	84	90	97	67	97	98	67	108	82	89	110	108	0	106	0	1	2	1	1	1	2	2	3	2	1	1	2	3	1	1	1	1	1	3	2	2	2	1	1	3	1	2	2	3	1	1	3	2	2	2	2	1	3	2	4	3	3	1	2	2	2	2	1	2	1	3	2	3	2	1	2	5	2	1	4	3	2	1	1	1	2	1	1	1	2	1	4	2	2	3	2	2	1	2	2	6	2	1	3	1	2	3	2	2	2	1	7	2	1	2	4	2	1	1	1	1	3	1	1	3	1	5	1	2	3	1	2	1
24500	-667.443340569098268	-665.678236132743109	-1.765104436355148	0.000161401334043	0.000029886446940	0.185168524891115	0.519888218012133	0	1	3	4	4	7	7	7	6	8	8	7	8	9	8	8	8	9	9	9	9	10	9	10	11	10	10	11	11	11	11	12	11	8	11	11	14	13	13	12	15	14	12	12	12	12	12	12	15	13	13	13	14	13	11	13	14	13	13	13	14	14	14	14	13	15	13	14	14	15	15	13	14	16	15	15	15	16	16	13	16	16	15	17	17	17	19	18	19	16	18	19	18	20	20	19	19	19	19	18	20	19	20	20	17	21	24	21	27	23	25	26	26	0	1	2	3	3	9	3	9	5	3	6	9	9	7	6	7	7	11	12	10	13	9	15	20	18	10	10	24	17	26	17	55	18	7	20	27	38	12	29	23	51	55	11	33	35	35	36	0	63	25	16	43	65	32	23	31	24	25	18	26	36	65	23	43	30	42	31	40	59	29	54	7	27	65	30	63	33	53	51	21	41	32	36	76	77	82	93	82	41	50	105	42	67	92	105	88	91	100	100	90	96	88	96	98	90	92	54	49	57	108	0	110	0	1	1	1	1	1	1	4	1	1	3	1	1	2	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	2	1	3	1	1	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	1	1	5	1	1	1	2	2	2	2	4	2	1	1	4	2	2	1	2	2	1	3	2	5	2	2	2	1	2	2	2	2	1	3	1	2	2	1	1	2	3	2	1	4	2	1	3	1	1	1	1	2	1	1	1	1	1	2	7	3	6	2	1	3	1
25000	-678.438199579255183	-676.597149725655186	-1.841049853599977	0.000127718316365	0.000021376763644	0.167374298789967	0.478741041414488	0	1	2	3	4	7	7	7	6	8	8	7	8	9	8	8	8	9	8	9	8	9	9	10	10	10	10	11	11	11	12	13	11	11	11	11	14	12	13	12	14	11	12	12	12	12	12	12	15	12	13	12	14	13	12	13	14	13	13	14	13	11	14	14	14	15	14	14	15	15	14	15	16	16	15	15	15	16	16	16	16	16	17	17	17	16	18	18	20	17	19	19	18	20	20	19	18	19	19	18	19	20	19	20	18	22	24	22	27	24	23	25	27	0	1	2	2	4	4	3	4	4	5	7	9	4	6	9	6	7	6	9	13	8	7	19	14	10	8	21	22	17	4	4	50	25	18	20	27	51	25	38	9	56	6	42	29	26	26	26	0	54	16	11	23	51	10	15	55	32	43	34	46	27	23	31	51	15	65	51	31	30	39	30	61	40	42	31	67	38	53	75	40	55	65	72	37	77	41	31	76	54	51	76	41	74	101	29	84	76	90	65	37	97	90	105	76	31	89	87	93	32	92	0	106	0	1	1	1	2	1	4	3	2	2	2	1	1	3	2	2	1	1	2	2	1	1	1	1	1	1	2	2	2	3	6	5	1	1	1	2	1	1	2	1	5	1	3	1	1	2	2	2	1	1	3	3	2	1	4	4	1	1	1	1	2	3	1	2	1	4	1	1	1	2	2	3	1	3	4	3	1	3	2	1	3	3	1	2	3	2	2	3	2	2	3	3	5	2	1	7	2	3	2	2	3	1	3	1	5	4	1	3	2	9	4	1	1	1
25500	-672.864094190738570	-671.069435627440612	-1.794658563297931	0.000119176660528	0.000021194851502	0.177843978914591	0.428863798646673	0	1	2	4	4	7	7	7	5	8	7	7	8	8	8	8	8	9	9	9	9	10	9	10	11	10	9	11	10	10	13	12	11	10	10	11	13	14	13	12	15	14	11	12	12	12	12	12	15	15	12	12	14	13	13	12	14	12	13	13	14	14	14	14	14	13	13	14	15	15	15	15	15	16	15	15	13	15	16	16	16	16	17	16	17	15	18	16	20	17	19	19	18	19	20	19	17	19	19	19	20	20	20	20	20	20	21	23	27	24	25	26	27	0	1	2	3	3	5	4	9	3	6	5	3	9	9	8	12	11	11	10	4	13	23	3	21	34	20	8	24	12	8	19	13	18	10	8	27	40	25	29	17	65	60	11	11	26	26	26	0	53	37	5	43	43	7	56	10	54	43	32	26	24	34	32	37	55	7	32	54	66	39	32	28	32	13	31	67	18	38	72	40	41	42	60	67	38	31	53	67	30	37	76	81	82	67	91	97	76	76	67	90	96	91	91	84	94	82	87	42	66	71	0	107	0	1	1	1	2	2	1	2	2	2	1	2	4	3	2	1	1	1	2	1	3	1	1	5	1	1	1	2	1	1	3	4	3	2	2	3	1	1	2	3	3	1	1	3	3	2	2	2	1	1	2	5	1	3	5	1	3	1	1	1	2	2	3	1	1	1	5	1	1	2	2	3	3	2	4	1	2	4	1	1	4	1	2	3	2	2	2	4	2	6	2	3	2	2	4	1	2	2	2	5	2	1	1	1	4	1	2	2	6	11	7	1	4	1
26000	-731.912402199002486	-729.983943103310935	-1.928459095691541	0.000132581622446	0.000019942332324	0.150415509749854	0.396760573705015	0	2	3	4	4	7	6	7	8	7	8	7	8	9	6	8	7	9	9	9	9	9	8	10	11	9	8	11	11	9	10	12	11	11	11	11	14	12	12	9	15	13	12	12	12	12	12	12	15	12	13	13	14	13	13	12	14	11	13	14	14	14	14	11	14	14	13	14	14	15	15	15	16	16	15	15	14	16	16	16	15	16	17	17	16	17	19	18	19	18	19	19	18	20	18	19	17	19	19	19	19	20	20	20	20	22	24	20	27	24	25	26	27	0	1	2	3	3	15	5	15	3	5	10	7	10	8	3	2	15	11	12	23	8	10	12	13	14	10	15	22	40	9	19	34	18	10	26	24	64	15	29	10	54	7	58	23	4	30	16	0	19	64	50	34	55	18	40	40	45	23	34	26	22	21	42	15	14	10	10	25	16	39	38	28	45	49	62	50	34	53	8	72	29	71	21	62	77	66	41	50	82	51	37	69	66	100	50	51	37	76	88	97	37	90	88	97	101	40	38	61	41	54	0	89	0	1	2	1	1	1	1	2	1	3	3	1	1	1	2	3	4	1	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	4	2	1	3	4	1	2	2	4	1	1	5	3	3	1	6	1	1	2	1	1	4	2	1	1	1	2	3	5	1	3	3	5	3	2	5	3	1	2	3	1	1	3	2	2	6	1	2	1	5	2	2	2	4	4	2	2	5	3	2	1	2	6	2	4	1	2	3	2	2	1	1	9	8	4	10	9	1	6	1
26500	-772.994571525108313	-771.333809850669468	-1.660761674438837	0.000163780623595	0.000035441932933	0.216398815408806	0.391884450120815	0	1	3	4	2	6	7	7	8	8	5	6	8	9	8	8	8	7	9	9	9	10	9	10	10	10	10	9	10	11	13	12	11	9	11	11	11	12	12	12	14	14	11	12	12	12	12	11	15	13	13	13	14	13	13	13	14	13	13	13	14	13	11	14	11	15	14	14	13	14	13	15	15	14	15	15	12	16	16	16	16	16	15	17	16	17	19	17	20	18	16	18	18	20	20	19	18	19	19	18	19	17	19	19	20	20	24	23	27	24	25	24	26	0	1	5	3	2	3	11	4	4	8	5	11	7	3	18	18	18	5	12	3	13	28	18	13	15	9	21	11	11	21	8	10	14	7	9	28	23	65	19	10	40	23	14	18	26	13	26	0	54	16	37	34	38	9	23	5	65	14	46	65	21	21	19	51	23	31	50	18	14	56	10	28	30	25	27	67	29	20	21	62	46	65	46	57	32	54	93	51	63	71	76	41	84	88	88	100	67	76	85	76	97	82	76	51	99	92	80	40	94	86	0	99	0	1	1	1	1	1	1	2	2	2	1	3	1	1	4	1	1	1	2	2	3	1	1	2	2	2	2	1	2	4	1	2	4	2	2	1	1	1	1	3	2	2	3	2	4	1	4	2	1	1	2	2	4	2	2	2	6	3	3	1	2	2	2	2	1	2	2	1	7	4	1	4	5	4	1	3	1	2	3	5	2	3	4	1	3	4	3	1	3	6	3	1	3	1	3	2	1	2	4	3	2	1	1	1	6	1	2	4	7	6	5	1	5	1
27000	-758.578555817652500	-756.642955594165983	-1.935600223486492	0.000146854387240	0.000021905465298	0.149164527594703	0.452087978519067	-1	2	3	4	4	6	6	7	8	7	8	7	8	8	7	8	8	9	7	8	9	10	9	10	11	10	10	9	11	11	12	10	11	11	11	11	14	14	13	12	14	12	12	12	12	12	12	12	15	13	13	12	13	10	13	13	14	13	12	14	14	13	14	14	14	15	14	13	15	15	15	14	16	15	15	15	14	16	14	16	15	16	17	17	16	17	19	18	19	18	19	19	18	20	19	19	19	19	19	19	18	19	19	17	20	22	24	23	26	24	25	26	27	0	1	2	3	3	3	3	4	5	5	3	4	4	15	4	10	15	11	4	8	11	23	4	13	10	23	21	11	7	21	13	11	7	11	20	27	42	54	23	32	9	32	54	54	26	26	25	0	38	10	33	13	25	14	40	40	31	43	33	24	21	21	42	68	42	68	25	7	55	60	61	30	13	50	13	51	29	53	20	28	12	71	36	56	25	40	86	76	7	37	85	42	71	64	64	51	101	35	88	51	84	37	90	64	91	82	35	80	100	82	0	92	0	1	2	1	1	1	1	3	2	3	2	3	2	3	1	3	1	1	1	1	1	1	1	4	2	3	1	1	1	5	1	2	1	3	2	3	1	2	3	3	2	3	1	2	2	2	1	1	1	1	5	2	1	2	1	1	1	1	1	1	4	4	2	1	1	2	1	2	6	2	1	1	2	5	2	4	2	1	2	5	3	6	1	4	3	5	3	2	2	10	3	3	7	2	4	4	4	1	4	1	4	1	3	1	3	1	5	10	5	4	3	1	5	1
27500	-706.946274158831898	-705.033980115132636	-1.912294043699241	0.000161118622513	0.000024702107685	0.153316279024471	0.424364516620197	0	2	3	4	4	7	6	6	8	8	7	7	7	9	8	7	8	9	9	9	9	9	9	10	11	9	8	11	11	11	13	12	10	11	11	11	13	13	13	12	15	14	12	12	11	12	12	11	15	15	13	13	14	13	13	13	14	13	13	14	14	13	14	14	14	15	14	13	15	15	14	13	16	16	15	15	15	16	16	16	16	16	17	17	17	17	19	18	20	17	17	18	17	20	20	19	18	19	18	19	20	18	20	20	18	22	24	23	27	24	25	26	27	0	1	2	3	3	4	3	4	4	16	5	2	3	15	3	5	11	10	9	4	5	6	10	8	18	27	8	8	17	24	36	14	11	15	26	21	28	9	25	23	65	40	15	34	26	26	20	0	31	51	19	28	7	23	20	23	55	15	44	26	47	45	28	32	56	43	37	29	28	71	23	9	24	66	55	67	68	56	61	65	66	5	32	51	78	32	86	76	55	67	51	41	31	96	76	99	64	76	50	37	88	76	98	105	53	42	28	87	87	92	0	53	0	1	1	1	1	1	3	1	1	4	1	2	3	4	1	3	2	1	1	1	4	4	1	1	3	2	1	2	4	2	1	2	3	3	2	2	2	2	3	2	2	1	2	2	1	2	2	2	1	2	2	2	2	5	3	4	3	1	2	1	3	1	2	3	1	1	2	1	2	2	1	5	2	4	1	1	1	2	2	2	2	1	9	3	3	1	5	2	2	5	2	1	3	3	1	3	1	3	3	2	3	1	2	1	2	2	7	6	4	3	4	1	8	1
28000	-735.633441459522146	-733.690637202673429	-1.942804256848700	0.000151970172751	0.000022479552434	0.147920819109435	0.439178562575791	0	1	3	4	3	7	7	6	8	8	8	7	7	9	5	7	8	9	9	9	8	9	9	10	10	10	10	10	11	11	12	12	11	10	11	10	14	14	13	11	14	13	12	12	12	12	12	11	15	14	13	13	13	10	13	13	14	13	13	14	11	14	14	14	14	14	14	14	14	15	15	15	14	15	15	15	15	15	13	16	16	16	17	17	17	16	19	18	20	18	19	19	17	20	19	19	19	19	17	18	20	19	20	20	19	22	24	21	26	24	25	26	26	0	1	2	2	2	8	15	2	16	13	7	8	4	9	3	5	8	21	12	5	3	9	11	11	18	7	19	22	11	9	9	24	20	21	26	13	54	23	29	23	56	19	20	34	26	26	40	0	38	16	16	54	54	15	32	23	56	31	54	30	24	54	42	54	23	7	7	33	20	39	62	24	54	54	67	37	56	53	8	32	67	5	30	76	42	42	93	37	97	29	83	55	38	56	64	50	56	51	37	64	97	66	91	76	88	108	89	92	106	93	0	71	0	1	1	1	1	2	1	2	3	1	1	1	1	3	1	1	2	1	1	2	4	4	1	1	2	1	1	1	1	3	2	3	1	2	2	1	2	2	3	1	2	1	3	3	1	2	2	1	1	1	4	3	2	2	4	1	3	1	1	2	2	1	2	1	3	4	7	6	3	5	2	1	2	2	4	1	1	2	2	4	4	1	11	5	2	3	3	2	4	1	7	2	3	2	4	4	3	4	6	2	4	1	5	1	3	1	1	4	1	3	7	1	6	1
28500	-785.509906395117923	-783.874406415622502	-1.635499979495380	0.000146799270816	0.000033118805733	0.225606064316978	0.447595775146352	0	1	2	4	4	7	6	7	8	6	8	7	8	9	7	8	5	9	9	7	9	10	9	10	10	10	10	11	11	11	13	13	9	10	9	10	13	14	13	11	15	14	12	12	12	12	10	11	14	13	13	12	14	13	13	13	14	11	11	14	13	12	14	14	14	15	13	13	15	15	15	14	16	14	15	15	15	14	15	16	16	13	17	17	16	17	18	17	19	18	17	19	18	20	20	19	18	18	19	18	20	20	18	20	20	21	24	22	27	24	22	25	27	0	1	2	3	3	7	4	4	15	4	15	4	7	5	5	5	4	15	8	4	9	11	4	21	18	35	21	7	14	21	3	45	17	3	8	13	18	25	44	15	65	32	16	33	13	26	8	0	55	14	25	33	55	13	40	46	51	5	11	26	28	9	58	34	82	58	23	44	55	39	11	28	72	27	31	64	68	11	13	22	41	11	30	52	44	42	71	76	43	66	78	81	78	91	103	50	91	64	76	91	98	71	76	31	91	87	89	79	79	65	0	54	0	1	1	1	1	2	1	1	1	1	2	1	2	2	5	3	4	1	2	2	3	1	2	5	1	1	1	1	3	2	2	6	1	2	5	1	1	4	3	1	2	1	1	3	2	1	2	2	1	1	2	3	3	1	2	2	1	1	5	2	2	2	3	2	2	1	4	2	1	1	2	5	2	1	3	2	1	2	4	6	3	1	3	5	4	4	3	3	2	4	2	1	3	2	2	1	3	1	3	3	1	2	5	3	5	3	2	3	5	7	4	1	10	1
29000	-686.571865157834623	-684.690403023718545	-1.881462134116116	0.000152863573918	0.000024325348072	0.159131096102681	0.454568213860374	0	1	3	4	4	7	6	7	8	7	8	7	8	9	8	8	8	9	9	9	8	10	9	10	11	9	10	11	11	9	12	12	10	11	11	11	14	13	13	12	14	14	12	12	12	12	12	12	15	15	13	12	14	13	13	13	14	13	13	14	13	14	14	14	11	14	14	12	15	14	15	14	16	16	15	13	15	16	15	15	16	16	17	17	17	17	19	18	20	18	18	19	18	20	20	19	19	19	19	18	19	20	20	20	20	21	24	22	27	24	25	25	25	0	1	2	3	3	5	5	4	4	5	8	5	8	10	8	7	10	11	3	21	7	13	15	13	18	13	21	22	17	6	34	65	7	6	26	24	44	33	29	65	59	33	25	7	26	26	65	0	31	37	17	11	8	40	40	46	59	43	15	24	28	27	38	10	23	25	76	6	42	39	31	28	28	60	35	19	53	11	22	46	49	31	61	67	52	55	71	37	93	67	50	82	82	101	101	84	38	67	37	67	91	84	98	67	38	93	56	92	108	82	0	42	0	1	1	2	1	1	3	2	2	2	3	1	2	1	2	1	2	1	1	4	1	2	2	1	1	2	1	1	1	2	1	1	1	2	4	2	1	1	2	1	1	1	3	1	4	3	2	1	1	3	1	3	4	3	1	1	1	1	1	4	4	1	1	1	6	2	3	1	5	1	1	3	2	3	2	2	2	1	5	2	3	1	3	2	2	4	4	4	4	2	2	2	2	2	1	1	2	2	3	4	2	1	3	1	2	5	2	6	3	3	4	1	7	1
29500	-725.024999310589010	-722.802207714189421	-2.222791596399549	0.000166909349434	0.000018425298460	0.110391050726897	0.444840237040664	-1	2	3	4	4	7	7	7	8	8	8	6	8	9	8	8	7	9	9	8	9	10	9	10	11	9	10	11	11	11	13	12	11	11	11	11	13	12	12	12	12	14	12	12	12	11	12	12	15	15	12	13	14	13	13	12	14	13	13	14	14	13	13	14	14	13	14	14	15	12	15	13	13	16	12	15	15	13	16	16	13	16	14	17	15	17	19	18	20	17	19	19	18	20	17	18	18	19	19	19	20	20	20	20	20	22	24	23	26	24	25	25	27	0	1	2	3	3	5	5	12	3	6	7	5	8	9	17	6	5	9	12	6	13	8	11	12	18	20	8	22	17	23	38	7	7	15	26	13	38	15	10	23	10	43	24	18	20	26	36	0	61	37	9	70	56	56	33	11	10	11	41	35	8	28	45	11	55	32	37	78	55	16	51	10	22	25	13	67	78	32	45	30	23	60	28	76	72	65	71	67	81	37	95	74	10	98	76	84	84	37	97	64	98	76	64	84	84	88	87	87	110	87	0	86	0	1	3	1	1	1	2	2	1	3	1	1	2	1	1	1	1	1	1	2	1	1	3	1	3	2	1	3	1	2	2	1	3	4	3	2	3	1	2	4	2	3	1	2	2	3	2	1	1	1	2	3	1	2	1	2	3	2	4	1	2	5	1	1	5	1	1	1	1	2	4	3	5	2	4	2	1	2	1	3	3	3	2	1	2	2	3	3	4	5	3	2	2	7	1	2	1	1	5	1	2	1	2	2	2	2	4	2	3	1	3	1	4	1
30000	-745.561096847342696	-743.603694654481046	-1.957402192861623	0.000191556085026	0.000027862833385	0.145455224674324	0.573334831646738	0	1	3	4	4	6	5	6	8	7	8	7	7	9	8	7	8	9	9	9	9	10	7	10	10	8	10	11	9	11	13	12	11	10	10	11	14	11	12	10	15	14	12	12	11	12	12	11	15	15	13	10	14	13	11	13	14	13	13	12	14	14	14	14	14	15	14	14	14	15	12	15	16	16	15	12	15	16	15	15	15	16	17	17	17	14	18	17	19	18	19	19	18	20	19	19	18	19	17	18	20	20	18	20	18	22	21	23	27	24	24	26	27	0	1	2	3	1	4	3	3	6	7	6	3	4	11	23	5	7	10	17	26	9	11	7	10	29	8	21	22	13	27	25	19	25	18	26	24	51	25	29	15	55	45	11	25	10	26	40	0	25	37	71	12	38	25	15	29	38	40	71	45	60	60	71	51	10	32	25	54	55	25	23	47	61	42	10	17	68	17	56	46	55	66	72	50	54	32	78	51	88	78	84	58	32	91	50	99	65	103	41	99	49	71	88	98	88	107	102	106	107	31	0	107	0	1	1	2	1	4	2	1	3	1	2	2	2	2	1	1	2	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	3	4	1	1	2	2	1	5	1	1	1	3	3	1	2	1	2	1	1	2	1	2	1	5	2	3	1	1	2	3	2	2	1	6	3	1	5	1	2	2	1	2	1	3	1	1	2	2	1	2	3	6	1	1	1	3	1	2	1	3	8	1	1	1	1	1	1	5	6	1	3	1
