step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
5000	-659.615106214333196	-665.554303433418454	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.652437309556786	-1	2	1	1	3	3	3	2	3	5	3	3	4	4	5	5	7	8	5	5	5	6	5	8	7	7	5	6	7	8	7	6	6	6	9	7	7	7	8	6	8	10	7	8	7	11	8	9	9	9	8	8	8	7	9	10	9	10	9	10	9	9	9	11	11	11	10	11	11	10	11	10	11	10	10	11	12	14	10	11	13	13	12	12	12	14	12	16	12	15	15	16	15	15	15	17	17	18	17	18	18	20	21	0	1	1	1	2	2	2	1	3	6	4	4	5	5	2	8	23	17	5	9	2	13	8	21	3	21	11	12	12	22	15	16	8	0	21	14	20	21	22	9	40	18	7	40	27	31	31	37	21	40	33	33	23	10	36	37	40	25	51	51	52	33	54	41	51	43	44	79	47	25	61	53	54	35	36	61	73	89	45	47	55	64	41	47	55	68	35	93	35	82	83	84	35	64	86	63	91	92	95	91	78	100	102	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	3	1	1	2	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	3	1	1	2	2	2	1	1
5500	-617.514543317284051	-623.453740536369310	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.730677043343399	0	1	1	1	2	2	4	3	3	4	5	3	3	4	4	5	7	9	6	5	6	5	5	8	7	6	6	7	6	9	7	6	6	5	7	7	7	7	7	7	6	10	6	8	8	10	8	10	9	8	8	8	9	11	8	9	10	9	9	10	8	9	9	11	10	11	8	10	11	10	11	10	10	10	10	10	11	13	12	13	14	12	13	14	12	13	15	15	14	13	16	15	14	15	16	17	18	18	17	18	19	20	21	0	1	1	1	2	2	2	2	3	8	4	4	5	5	6	7	6	33	8	9	10	13	15	8	20	10	11	12	12	19	15	16	6	0	10	14	20	21	22	9	9	52	16	25	27	31	31	37	38	40	33	33	23	73	36	37	37	40	51	51	33	52	10	41	51	24	41	45	47	37	52	53	35	35	55	33	63	73	68	47	75	64	64	80	75	68	63	93	74	82	64	84	63	64	86	89	91	92	95	91	96	100	102	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	2	1	1	1	1	2	2	1	3	1	2	1	2	2	1	2	1	1	1	1	1	1	1
6000	-639.394602044144222	-645.333799263229480	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670315937131514	0	2	2	1	2	5	4	4	4	4	3	3	3	4	4	5	6	8	5	5	5	4	5	8	8	5	7	6	6	9	6	7	7	5	8	6	6	6	6	7	7	11	7	8	8	10	8	8	8	9	8	8	8	10	9	8	9	9	9	10	9	10	9	10	12	11	11	10	10	10	11	9	11	10	9	10	12	13	12	12	13	13	13	14	12	13	15	17	14	14	16	15	15	15	15	17	18	18	17	17	21	19	22	0	1	1	1	1	2	2	2	3	2	4	4	5	5	2	7	2	6	8	3	10	13	15	7	9	10	11	12	12	13	15	16	6	0	10	13	20	21	22	20	20	18	7	40	27	31	31	37	38	41	33	33	23	35	36	37	25	9	33	51	52	52	10	25	71	18	44	45	47	48	52	53	63	35	36	61	63	35	45	69	36	41	25	69	55	68	54	93	63	83	83	84	78	64	86	89	91	92	86	91	96	100	102	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	2	1	2	3	2	2	2	2	2	2	2	1	2	1	2	2	1	2	1	1	2	1	2	1	2
6500	-671.996767556402915	-677.935964775488173	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726074808511094	-1	1	1	1	2	3	4	3	4	4	4	3	5	4	3	5	4	7	5	6	5	4	5	7	7	7	6	7	6	6	7	7	6	5	7	7	7	7	7	8	6	10	7	6	8	10	8	10	9	9	8	8	8	9	9	9	10	10	9	9	9	10	9	11	11	8	10	10	10	11	9	10	11	11	9	11	11	11	13	12	13	13	12	12	11	14	15	17	14	14	14	15	14	17	17	15	17	17	16	18	20	20	21	0	1	1	1	2	2	2	2	3	2	4	4	22	5	2	7	6	10	8	9	2	5	15	7	3	10	11	12	12	13	15	16	6	0	10	14	20	10	22	44	9	52	16	3	11	47	31	37	38	20	33	33	23	35	36	37	20	50	51	51	33	71	35	40	61	24	40	27	47	57	33	53	54	54	36	61	35	35	45	69	36	83	40	69	75	79	54	93	54	64	83	80	77	82	86	78	91	92	86	97	96	100	102	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	1	2	1	2	1	3	2	2	1	1	2	1	2	2	2	2	1	1	1	3	1	1
7000	-640.185794466203674	-646.124991685288933	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.694741114326546	-1	2	1	1	1	3	4	4	3	4	3	4	5	3	5	5	5	8	6	5	5	6	5	8	5	6	5	6	7	7	7	6	6	4	8	7	6	6	7	8	7	9	6	7	7	10	8	10	8	8	7	8	8	8	9	9	9	9	10	10	7	10	10	10	12	11	9	9	11	11	12	10	10	10	10	11	10	12	12	11	13	13	12	14	12	13	16	16	15	14	15	17	14	17	15	16	17	19	15	18	19	20	21	0	5	1	1	1	2	2	2	3	2	4	4	5	5	6	7	6	17	8	9	10	13	6	16	9	10	11	12	12	13	15	16	2	0	10	2	20	21	22	25	25	51	7	25	11	31	31	37	38	41	33	61	15	21	36	37	37	41	51	51	33	52	54	41	42	43	41	45	47	56	76	53	54	54	55	61	54	35	45	47	85	41	40	69	55	68	73	93	35	82	64	84	63	82	86	89	91	92	86	91	96	100	100	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	3	2	2	2	2	2	2	3	1	2	1	2	2	1	1	1	1	1	2	2	1	1
7500	-668.242835731580044	-674.182032950665302	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704724140978052	-1	2	1	1	1	3	4	3	3	3	4	4	5	4	5	5	6	7	6	5	6	4	4	9	7	6	6	7	6	8	7	7	6	4	9	6	7	7	7	8	7	10	8	6	8	10	7	9	8	9	7	8	8	11	9	9	9	9	10	9	8	10	9	10	12	11	10	10	12	10	12	10	10	10	10	11	11	14	13	10	13	12	13	14	12	14	13	17	15	15	15	17	16	16	16	15	17	17	14	18	20	20	22	0	5	1	1	1	2	2	2	3	2	4	4	5	5	23	7	6	6	8	9	10	5	6	43	9	10	11	12	12	13	15	16	13	0	26	14	20	21	13	44	9	51	7	9	27	31	15	37	38	25	33	33	23	73	36	44	20	25	51	51	33	52	10	40	42	43	41	45	80	56	52	53	63	63	55	61	35	63	68	47	36	64	67	80	75	68	54	89	73	83	83	69	78	82	99	78	91	84	68	91	96	100	102	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	3	2	2	2	1	2	1	1	3	1	2	1	1	1	1	2	1	2	1	1
8000	-691.807004945596418	-697.746202164681677	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.694705497093099	-1	2	1	1	2	3	4	3	3	4	4	4	5	4	3	5	6	8	4	5	6	4	4	8	7	7	6	6	5	7	6	6	7	6	8	7	6	7	8	7	6	10	6	6	9	11	8	10	9	9	8	8	7	10	10	9	9	9	9	10	8	9	9	11	10	10	10	10	9	10	12	10	8	10	10	10	11	13	13	12	12	13	14	13	12	14	16	17	15	15	16	15	16	16	16	15	17	18	17	18	17	19	22	0	1	1	1	1	5	5	5	3	2	4	4	22	5	5	7	5	33	2	9	10	5	15	7	9	10	11	12	12	13	15	16	6	0	10	14	20	21	22	44	9	33	2	9	27	31	31	37	38	41	33	33	23	73	36	37	37	44	33	51	33	52	35	25	33	43	25	27	47	56	52	53	19	73	36	61	35	35	68	47	55	64	50	69	75	79	77	93	73	82	83	80	63	83	68	78	91	92	79	83	96	100	102	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	3	1	2	2	1	2	1	1	2	2	1	1	3	1	3	1	1	2	2	1	4	1	1	2	3	2	1	1	1
8500	-667.242961287998696	-673.182158507083955	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.701858584505396	0	1	1	2	2	5	3	3	3	4	4	3	3	4	3	5	5	7	6	5	5	5	5	8	6	5	5	5	5	7	6	4	5	6	7	7	5	7	7	7	8	10	7	8	8	10	7	9	8	10	7	8	7	10	9	10	9	9	9	10	8	10	10	10	11	11	9	10	12	8	12	9	9	11	10	12	12	12	12	12	13	13	14	14	12	14	15	16	16	15	16	17	14	17	14	17	18	17	15	18	20	18	21	0	1	1	1	2	2	2	2	3	2	4	4	5	5	2	8	2	17	8	3	2	13	15	7	3	10	4	12	12	22	15	7	2	0	21	14	9	21	22	3	9	33	7	9	27	31	31	40	38	44	33	33	23	73	36	48	40	40	51	51	33	52	35	25	42	7	25	27	47	20	52	53	35	54	55	42	63	54	45	46	75	64	64	47	75	79	54	93	78	82	83	69	63	82	68	78	91	84	79	91	96	91	100	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	1	2	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	3	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	3	1	1	3	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1
9000	-644.647714345134432	-650.586911564219690	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.755838205779389	0	2	2	1	3	3	4	3	4	5	5	3	4	5	5	5	6	8	4	5	4	5	4	8	5	5	7	6	6	8	6	7	6	6	9	7	6	8	8	7	7	9	5	8	8	10	8	9	9	9	7	9	7	9	9	9	8	8	9	8	8	10	7	10	11	10	10	10	12	11	11	9	9	10	10	10	11	12	12	12	12	13	14	14	12	14	16	16	16	14	16	17	14	16	14	17	17	19	16	17	20	20	21	0	1	1	1	2	2	2	2	3	21	4	4	5	5	6	7	10	14	8	9	2	13	6	7	9	2	11	12	12	13	15	16	6	0	10	14	9	21	22	25	25	51	7	41	27	31	31	37	38	58	33	61	23	63	36	37	20	40	51	51	33	52	10	9	42	24	44	45	47	57	52	53	63	35	36	61	35	35	68	47	36	64	64	47	75	68	73	93	78	64	83	84	78	90	45	87	83	92	95	83	96	100	102	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	2	2	1	2	3	1	2	3	1	2	1	1	3	1	2	2	1	1	2	1	1
9500	-644.738634005840481	-650.677831224925740	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686010910459651	-1	1	1	1	2	3	4	3	3	4	3	3	4	4	5	5	7	8	6	6	5	5	4	8	7	6	6	7	5	8	7	7	6	5	8	7	5	7	7	5	8	10	7	6	8	11	8	9	9	9	8	8	7	11	10	9	10	10	9	10	8	10	9	10	12	10	11	10	11	9	10	9	9	11	9	10	11	13	12	13	14	13	13	13	12	14	15	16	15	15	16	14	15	15	17	16	16	17	16	18	20	19	21	0	1	1	1	2	2	2	2	3	2	4	4	2	5	23	6	6	33	8	9	10	13	6	36	9	10	11	12	12	39	15	16	6	0	21	14	9	21	22	9	40	17	16	40	27	31	31	37	38	25	33	33	23	63	75	37	37	41	51	51	33	61	26	40	42	7	25	45	47	20	52	53	10	35	36	61	73	17	68	69	75	64	64	47	75	68	54	93	73	82	83	69	78	82	86	35	83	92	86	91	96	100	102	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	3	3	2	2	2	1	1	3	1	1	1	2	2	1	1	2	1	2	3	2	2	2	1	4	1	1	2	1	1	1	3	2	1	1	1	2	1	1
10000	-660.994911675146909	-666.934108894232168	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706686028519726	0	1	1	2	3	5	2	3	2	4	4	3	4	5	3	5	7	9	5	5	3	6	5	7	7	6	6	7	7	8	7	7	6	5	8	7	7	7	8	8	6	11	7	7	8	9	8	9	9	8	7	8	7	9	10	9	10	10	9	9	7	9	10	10	11	11	9	10	9	11	12	9	10	11	9	11	11	12	12	12	13	14	12	14	11	12	16	17	15	15	14	16	15	17	15	16	17	18	17	18	17	20	22	0	1	1	1	2	21	2	2	3	21	4	4	5	5	2	7	6	17	8	9	2	13	15	16	41	10	11	12	12	13	15	16	2	0	10	14	20	21	22	20	9	51	16	9	27	31	31	20	38	9	33	61	6	10	75	37	40	50	51	51	33	33	54	9	52	43	44	45	47	48	52	53	54	63	36	61	35	63	68	69	55	41	64	80	75	68	89	93	78	82	83	84	35	82	86	78	91	92	95	91	96	100	102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	3	2	1	2	1	3	1	1	2	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	4	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	5	1	1	1	1	1	1	2	1	1	1	4	2	2	2	2	1	1	2	1	1	1
10500	-655.548940800384003	-661.488138019469261	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.634224619595152	-1	1	1	1	3	3	4	3	4	4	4	3	4	5	5	6	5	8	5	4	3	5	4	8	6	6	6	6	6	9	6	7	5	5	8	7	5	6	8	7	7	9	7	5	8	10	7	9	9	9	7	7	7	10	9	10	9	10	8	9	9	9	10	11	12	9	10	11	10	10	12	9	11	11	9	11	9	14	12	12	13	13	14	13	12	14	16	17	15	14	13	16	15	15	17	17	17	18	15	18	20	20	21	0	1	1	1	2	2	2	2	3	21	4	4	5	5	7	7	6	6	8	3	2	13	6	7	9	10	11	12	12	13	15	16	6	0	38	14	20	21	22	25	25	51	16	20	27	31	31	37	38	44	33	33	23	77	36	37	37	50	33	51	52	33	35	25	33	16	9	45	47	20	76	53	77	54	36	42	38	35	68	69	55	64	9	69	75	68	78	93	63	82	64	84	63	64	86	89	91	92	86	83	96	100	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	3	2	3	2	1	2	1	1	1	1	1	1	2	3	1	1	3	1	4	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1
11000	-673.343593794695153	-679.282791013780411	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700914798429196	-1	0	0	1	2	4	4	3	3	3	4	2	4	4	5	5	6	9	5	5	4	6	4	9	8	5	6	6	6	8	6	7	6	6	9	6	7	7	8	6	8	11	7	8	8	9	8	10	9	8	7	8	7	11	8	8	10	10	9	9	7	9	9	9	12	11	10	10	11	11	11	9	10	11	9	12	11	13	12	12	14	11	14	13	12	12	16	16	15	14	14	17	15	17	17	16	17	19	16	18	20	19	21	0	1	1	1	2	2	5	2	3	2	4	4	5	5	23	10	6	17	8	9	10	13	10	7	40	10	11	12	12	22	15	16	6	0	10	14	20	21	13	9	40	60	7	40	27	31	31	37	38	40	33	61	23	10	36	37	37	50	51	51	33	52	10	41	33	43	40	45	47	56	52	53	43	35	55	61	35	63	45	47	85	64	41	69	75	68	63	78	35	82	40	84	54	83	86	78	91	92	86	91	96	83	102	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	3	2	3	2	4	2	2	2	2	1	2	1	2	2	2	2	1
11500	-722.127917439016642	-728.067114658101900	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.684523550057464	-1	1	1	0	2	6	3	2	2	4	4	4	4	3	4	4	7	8	5	4	5	5	3	9	8	7	6	6	5	8	7	6	5	4	7	6	6	8	7	6	6	10	7	7	9	10	8	8	9	9	7	8	8	9	8	10	9	9	9	9	9	10	10	10	11	10	10	10	11	10	11	10	10	9	9	12	12	14	12	12	13	12	13	14	12	15	15	17	15	14	17	17	16	16	15	16	17	18	16	18	21	20	22	0	1	1	1	2	33	2	2	3	4	4	4	5	5	23	7	6	6	8	9	10	13	2	19	20	10	11	12	12	13	15	16	2	0	10	5	20	21	22	20	9	52	32	9	11	47	31	37	38	44	33	33	15	35	36	48	40	41	51	51	33	52	54	41	61	36	41	27	47	37	52	53	54	35	55	71	35	54	68	47	75	40	82	47	75	45	73	89	73	64	64	69	35	82	45	78	83	92	95	83	96	100	100	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	2	3	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1	1	1	1	1	2	3	1	2	2	3	1	3	2	3	2	2	3	2	3	4	4	2	2	2	2	1	1	2	2	1	3
12000	-672.564354053086049	-678.503551272171308	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704333229467183	-1	1	2	1	1	2	5	2	3	4	4	3	4	4	3	4	6	8	5	5	5	5	5	8	7	7	6	5	6	8	7	6	6	5	7	7	7	7	6	7	7	10	7	7	9	10	8	9	7	10	7	7	7	11	10	9	9	9	9	9	9	8	8	10	12	11	9	11	11	9	11	9	10	10	9	12	12	14	13	12	14	14	14	14	12	14	14	16	14	15	15	15	15	17	15	16	18	18	17	18	18	20	22	0	1	1	1	1	2	2	1	3	1	4	4	2	2	6	8	6	19	8	9	10	5	15	7	20	19	11	12	12	13	15	16	6	0	10	14	20	21	10	9	20	52	19	3	27	31	31	37	19	44	33	33	23	63	75	37	37	44	51	51	52	51	35	41	42	16	9	45	47	44	33	53	35	24	36	61	54	35	45	47	75	41	64	80	75	68	73	93	63	64	82	69	78	90	45	78	91	92	95	91	78	100	102	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	4	3	1	2	1	3	1	2	1	1	2	1	3	2	2	2	4	1	1	2	2	2	1	2	4	1	2	1	1	2	1	2	2	1	2	2	1	1
12500	-652.034113966804853	-657.973311185890111	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.816401072800243	0	2	1	1	3	4	4	3	4	4	4	3	5	5	3	6	6	8	5	5	3	6	4	7	6	6	6	6	5	7	5	7	7	5	6	7	6	7	7	8	7	10	7	8	8	10	8	8	8	9	8	8	8	11	9	9	9	10	9	9	9	9	10	10	11	11	10	10	11	10	11	9	9	10	9	11	12	13	13	12	14	14	12	13	11	13	14	16	15	14	16	16	15	16	16	16	18	17	16	18	18	19	22	0	1	1	1	2	2	2	2	3	21	4	4	5	5	2	7	6	6	8	9	2	2	15	26	9	10	11	12	12	22	15	7	6	0	2	22	20	21	13	25	9	52	26	9	27	31	31	20	38	9	33	33	23	73	36	37	37	40	33	33	33	33	35	44	42	16	44	45	47	56	52	53	35	35	36	61	73	54	68	69	55	40	67	80	75	68	77	93	78	64	83	84	63	90	86	78	91	92	86	91	96	91	102	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	2	1	2	1	3	2	1	1	1	2	1	1	1	3	2	1	2	1	2	2	2	1	1	1	1	2	2
13000	-723.353895446717729	-729.293092665802988	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691478073165760	0	1	2	2	2	5	4	4	4	4	4	3	4	4	2	6	7	9	6	6	5	6	4	8	7	6	6	6	7	9	5	7	6	5	9	7	7	6	7	7	6	10	7	7	9	9	8	9	8	9	7	7	8	10	10	10	9	10	10	8	8	10	9	10	12	11	11	11	11	9	11	10	10	9	9	11	11	13	12	12	13	13	12	13	13	14	15	16	14	14	16	16	14	14	17	15	17	18	15	19	20	20	22	0	1	1	2	2	10	2	1	3	2	4	4	5	5	2	7	10	7	8	9	10	13	15	7	9	10	4	12	12	13	15	8	6	0	10	14	20	10	22	9	9	18	7	3	27	6	31	37	26	44	33	33	6	74	75	57	37	9	51	51	52	52	26	41	42	24	25	27	46	37	52	53	63	10	36	61	73	10	45	69	75	83	41	69	55	68	54	93	63	83	83	46	78	82	68	24	91	92	86	91	96	91	91	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	3	1	1	2	1	1	2	1	2	1	4	1	1	2	1	3	1	2	2	2	1	2	1	2	2	1	1	3	5	1	1	1	2	2	2	4
