step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90
5000	-599.784100077302355	-597.702635187512328	-2.081464889790078	0.000016424435274	0.000041968914322	2.555272898101787	0.673134324705310	2	4	4	6	6	7	8	8	9	8	10	9	11	8	9	8	10	10	11	11	10	11	11	10	12	11	11	13	14	12	15	14	14	12	12	16	14	12	15	14	14	15	16	15	16	17	18	16	16	18	15	20	18	19	18	17	19	17	20	23	21	22	22	23	22	22	23	22	24	25	27	26	28	31	33	31	32	30	33	31	33	33	34	36	35	37	38	39	37	37	0	1	1	3	2	5	6	3	3	6	6	7	5	3	16	4	2	7	12	12	16	9	16	7	18	9	10	26	22	23	20	17	15	20	19	31	22	9	38	27	13	33	38	38	29	20	17	32	51	39	27	13	45	32	58	51	55	38	53	38	53	39	59	39	57	61	59	28	61	33	70	66	69	72	74	78	80	0	78	48	77	78	78	77	82	85	84	89	0	84	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	3	1	1	1	2	5	1	2	1	1	1	2	1	6	2	3	1	3	3	1	1	3	2	5	1	2	2	2	1	1	1	1	2	7	1	2	1	2	1	1	2	1	1	1
5500	-482.246046261209301	-480.862002084354174	-1.384044176855119	0.000032188803778	0.000024009439994	0.745894136364025	0.510423967582694	2	4	3	4	5	7	8	9	9	8	10	10	11	7	10	9	11	11	10	10	11	10	11	11	12	11	12	12	14	13	14	14	14	13	14	15	13	13	15	15	16	13	16	18	16	18	19	16	18	18	17	20	20	17	19	19	19	19	18	23	24	23	23	24	21	23	22	23	24	22	28	26	26	31	32	32	32	29	34	31	34	33	34	36	35	37	36	39	38	36	0	1	1	1	4	3	14	7	7	6	8	7	9	3	10	6	9	10	9	10	14	6	5	7	20	7	12	21	13	18	10	11	24	13	28	12	10	25	28	11	42	13	38	43	9	54	51	31	30	39	30	55	49	24	59	16	49	33	18	59	65	59	65	50	55	46	58	70	25	33	68	63	69	68	78	73	80	0	77	70	77	78	65	80	82	81	80	87	0	80	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	2	1	1	2	1	2	1	1	1	1	2	3	1	2	2	2	1	2	1	4	1	1	1	2	2	2	1	1	3	1	5	1	3	4	3	2	3	1	3	1	2	1	1	5	5	3	2	1	4	1	3	1	1	1	6	1	2	6	2	1	2	3	1	1	2
6000	-468.841093827178838	-467.441737320991308	-1.399356506187528	0.000071090063808	0.000028630616717	0.402737248833488	0.571674995419287	2	3	3	6	4	6	8	10	9	6	9	9	11	8	9	9	9	10	10	10	8	10	11	10	12	12	12	12	14	11	14	14	12	13	13	15	13	13	14	15	15	14	16	17	16	19	18	16	18	16	17	21	20	19	19	19	19	19	22	22	23	24	22	22	21	22	23	24	24	22	27	26	28	31	31	32	31	31	34	30	32	34	33	36	34	36	38	39	39	40	0	1	1	2	2	2	2	9	14	5	10	6	19	10	7	10	4	4	7	9	6	4	8	7	19	9	12	13	34	11	27	28	17	21	28	33	8	24	26	33	33	30	20	39	26	32	45	34	23	39	20	47	41	48	49	34	18	40	46	50	25	64	40	48	58	55	46	70	66	49	68	64	68	52	73	61	80	0	81	70	77	78	65	79	78	83	81	87	0	80	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	3	1	3	2	1	2	2	1	3	2	3	2	1	2	3	1	1	2	6	1	3	3	1	2	1	1	2	1	2	1	2	4	2	4	1	1	1	4	1	2	5	1	1	1	3	1	1	4
6500	-475.265886212219300	-473.476680254879227	-1.789205957340063	0.000152966622683	0.000027404613688	0.179154205059752	0.620147230443587	2	4	3	4	6	8	9	9	9	8	11	8	11	6	8	9	10	10	11	11	10	10	11	11	13	10	12	11	12	12	15	15	12	13	13	14	13	13	12	15	16	14	16	18	16	18	19	17	17	19	16	21	20	19	19	19	18	18	21	22	23	23	21	23	20	22	23	24	24	26	25	26	29	32	33	32	28	31	33	33	33	33	31	35	33	35	36	39	36	40	0	1	1	1	4	3	14	15	15	3	8	5	21	4	2	1	7	7	6	26	5	10	9	5	29	16	23	26	21	15	19	25	20	24	15	8	22	28	21	42	37	22	27	43	36	33	48	20	36	42	11	48	45	46	37	42	43	43	53	54	25	25	6	50	54	52	60	23	53	8	68	71	53	83	78	73	68	0	72	74	76	78	73	80	78	80	81	85	0	86	1	1	1	1	1	3	2	1	1	3	1	2	1	1	2	3	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	3	1	2	2	2	1	1	3	3	1	1	1	1	5	4	5	2	1	1	1	7	1	8	1	1	4	1	1	1	2	1	4	1	1	1	1	1	1	1	1	2	1	2
7000	-442.094144274536973	-440.401615859232777	-1.692528415304192	0.000127674569888	0.000026281705799	0.205849182199712	0.694102545851276	2	4	4	4	6	7	8	9	10	9	10	10	9	9	10	8	10	11	10	10	11	11	11	10	12	12	10	13	12	12	14	15	14	14	13	15	11	14	14	14	16	14	15	19	16	18	18	16	17	19	17	20	20	20	19	19	19	18	20	22	23	24	22	24	22	23	23	23	24	24	26	27	28	29	31	31	32	31	33	34	33	33	34	36	31	35	37	39	37	39	0	1	1	1	4	2	5	7	13	16	16	5	5	3	8	3	7	10	5	7	19	16	24	6	24	23	7	20	15	27	30	37	27	21	21	11	16	27	28	30	34	30	20	58	38	51	25	35	28	47	41	46	42	56	43	48	51	48	41	55	59	68	53	51	49	47	65	59	54	53	51	71	68	71	74	73	68	0	76	77	70	78	79	80	72	78	80	89	0	84	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	3	1	2	1	1	1	2	2	2	1	1	3	2	4	1	1	2	1	2	1	3	1	1	1	4	1	1	1	4	1	1	2	2	2	1	1	1	1
7500	-509.344346588155474	-507.695685046017729	-1.648661542137764	0.000174278025117	0.000038465029341	0.220710725378076	0.466487850543079	1	3	2	6	6	7	9	9	10	8	9	9	11	7	7	9	11	10	9	10	11	10	10	11	12	11	11	12	12	11	14	14	13	13	13	16	13	14	15	16	16	13	16	19	17	19	19	17	17	19	16	20	19	19	16	19	19	19	21	22	23	23	21	24	22	22	23	23	24	25	27	26	28	31	33	31	31	32	34	32	33	34	32	37	34	35	37	39	38	39	0	1	1	2	2	3	6	14	10	4	1	6	7	3	3	4	6	10	6	10	18	4	11	19	27	5	7	11	7	11	2	21	27	25	21	5	26	29	28	31	16	7	7	39	5	40	29	29	35	29	14	9	49	49	20	34	45	31	48	55	25	60	48	42	41	43	42	13	63	21	17	64	72	73	74	38	65	0	83	71	74	78	77	83	78	78	81	82	0	87	1	1	1	2	2	3	1	1	1	1	4	1	1	2	2	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	6	2	1	1	1	4	1	1	1	1	3	1	4	1	5	1	4	2	2	4	4	5	1	1	3	3	1	2	2	3	6	1	3	4	3	3	4	8	2	5	5	1	2	1	1	8	3	1	1	2	1	1	1	3	2	2	3	2	1	1
8000	-440.033911285706779	-438.602325971277082	-1.431585314429695	0.000141608657450	0.000050418113977	0.356038358708976	0.572932784271450	3	4	4	5	6	7	8	10	9	9	9	9	11	9	9	8	10	11	8	11	10	11	11	8	12	12	10	11	13	12	13	14	14	13	11	15	13	13	15	15	15	14	14	18	15	17	17	14	17	18	17	19	18	19	18	20	20	20	21	22	24	21	22	22	23	21	22	23	22	25	27	26	28	31	32	32	31	30	33	33	32	34	33	36	33	36	37	39	38	37	0	1	1	3	1	2	6	10	6	24	24	2	16	3	6	3	9	11	5	11	16	9	6	2	8	22	11	15	11	27	35	9	37	20	2	31	22	12	9	12	48	25	26	43	34	40	36	34	36	41	37	33	35	33	43	33	44	41	47	58	56	49	56	32	51	44	56	67	62	68	70	54	62	64	68	77	73	0	74	77	77	78	77	81	78	79	80	84	0	83	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	3	2	1	1	1	3	1	1	1	1	1	1	2	2	3	2	2	3	1	2	1	1	2	2	1	4	2	1	1	1	1	1	1	4	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	1	1	2
8500	-433.972770551757833	-432.328879936852786	-1.643890614905045	0.000151822596851	0.000033774406990	0.222459684461647	0.620474071890943	2	4	3	5	4	6	8	8	8	9	10	10	10	7	9	8	10	10	11	10	11	9	12	10	12	12	12	11	13	12	13	15	14	14	13	16	13	13	15	15	15	14	15	16	17	17	19	17	18	17	17	21	19	18	19	20	19	20	20	22	23	23	23	24	23	22	24	23	24	24	27	26	28	29	33	32	31	31	33	34	33	33	33	37	35	36	37	39	37	39	0	1	1	3	1	1	6	5	14	14	7	9	16	2	14	6	10	7	12	6	8	14	12	15	13	9	13	20	24	11	7	24	18	19	19	33	21	18	26	42	35	38	26	38	22	38	34	43	43	43	17	59	50	36	45	45	43	36	49	30	56	60	47	59	45	54	60	55	57	51	68	61	50	71	77	71	65	0	76	76	71	76	78	80	82	79	80	87	0	77	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	3	1	1	1	3	1	1	1	1	1	2	3	1	4	1	1	1	2	3	2	1	2	2	3	2	1	4	1	1	3	4	1	1	1	3	1	1	2	1	1	1	1	1	4
9000	-448.070367356331019	-446.441752050617879	-1.628615305713168	0.000149567174537	0.000034139857915	0.228257691036703	0.680532911511350	2	4	3	5	6	8	8	9	8	7	10	10	11	8	10	9	11	10	10	11	10	10	11	9	12	11	12	11	13	12	15	14	12	14	13	15	12	14	14	14	15	15	15	19	16	19	17	16	16	19	16	21	19	20	19	19	18	18	22	22	23	21	22	22	22	21	23	22	24	26	27	25	28	30	33	32	30	32	32	34	33	33	33	37	34	36	36	40	39	39	0	1	1	2	2	5	5	14	3	2	7	10	22	10	14	3	6	9	7	6	16	7	12	6	16	7	12	15	28	19	29	12	19	28	30	12	21	26	16	30	16	18	17	37	40	32	9	40	32	42	35	53	49	47	39	48	15	36	44	50	63	50	45	50	50	55	40	42	68	67	70	68	69	70	78	74	68	0	77	74	68	78	76	87	78	82	83	89	0	80	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	4	2	2	4	2	1	2	2	2	1	1	3	1	2	1	1	1	1	1	3	1	2	1	5	3	1	3	1	2	1	3	1	1	3	1	1	2	7	1	1	1	1	1	2	1	1	3
9500	-419.030376115235981	-417.385293057835725	-1.645083057400242	0.000170644844260	0.000037886547897	0.222019880305083	0.649097207731945	1	3	3	5	6	7	9	9	9	8	11	9	10	8	9	8	11	10	10	10	11	10	12	11	12	11	12	13	13	12	15	15	13	14	12	16	13	12	13	15	15	14	15	18	17	18	18	17	17	16	17	20	20	19	20	19	20	20	22	19	21	23	22	24	23	22	22	24	24	25	28	27	28	31	33	33	31	31	32	33	34	32	32	37	33	37	36	39	39	37	0	1	1	2	2	5	6	16	6	5	14	4	7	5	6	5	14	15	5	6	18	4	7	22	26	12	17	25	35	13	23	17	22	30	7	31	8	20	15	24	39	37	39	50	32	33	36	27	32	43	35	46	49	50	45	43	44	49	60	50	21	57	55	55	61	58	28	34	63	45	72	66	52	71	71	79	71	0	71	77	80	78	74	87	78	80	80	84	0	77	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	2	1	4	1	1	2	1	1	4	5	1	3	1	2	4	3	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3
10000	-498.858893845238754	-497.394524992221363	-1.464368853017403	0.000135644874395	0.000043760149965	0.322608208822458	0.567381065999575	1	3	4	6	6	8	9	9	10	8	9	7	12	7	7	9	10	11	11	11	10	11	11	10	12	11	11	12	13	12	13	15	13	12	13	16	13	14	14	16	16	15	15	18	16	18	19	16	18	18	17	18	19	20	19	18	19	18	21	22	24	24	21	24	22	21	23	23	24	25	27	25	28	31	32	31	31	32	31	33	34	34	34	36	33	36	37	38	38	39	0	1	1	2	3	5	12	12	10	3	6	5	22	3	5	14	10	14	12	6	6	8	9	16	9	2	14	17	20	5	18	37	23	7	12	31	18	33	34	16	22	29	33	40	34	48	40	38	42	39	45	20	58	56	50	18	45	36	51	50	47	45	56	53	30	52	54	13	65	53	9	66	71	73	76	73	68	0	71	71	85	78	75	77	68	80	71	86	0	88	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	4	1	1	1	3	1	1	1	1	4	1	1	1	2	3	3	1	2	1	3	2	2	1	1	2	1	3	1	1	1	3	1	1	2	2	3	4	1	2	5	2	2	3	2	3	7	1	1	1	1	1	4	1	2	3	1	1	1	3	5	1	5	1	1	1
10500	-482.665770209972152	-481.060596976140459	-1.605173233831679	0.000190733344046	0.000045356507406	0.237800619670718	0.605906468276440	2	3	4	6	6	8	8	9	9	9	10	8	12	8	8	9	11	10	10	11	10	10	12	10	12	11	11	10	12	12	14	13	14	13	14	15	11	13	13	16	16	13	15	19	15	18	19	16	14	18	16	19	19	18	19	19	20	19	21	22	24	23	21	23	21	21	22	23	23	24	27	26	27	28	31	32	31	31	34	31	34	33	33	36	34	36	36	39	39	38	0	1	1	2	2	5	4	6	6	14	14	2	28	4	5	4	28	9	5	6	8	12	24	4	10	15	16	7	11	19	19	18	8	20	29	30	16	14	17	7	1	26	13	43	38	48	48	32	38	38	25	25	20	37	41	45	41	50	44	39	65	66	53	27	58	43	56	67	60	47	64	59	67	65	73	62	51	0	72	73	74	78	76	79	82	83	80	87	0	83	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	5	6	1	1	3	1	1	2	2	1	2	2	3	4	3	1	2	2	1	1	5	2	1	1	9	1	3	1	1	1	3	2	2	2	4	2	4	6	1	4	2	3	1	1	1	1	1	3	2	1	3
11000	-503.518984649540471	-502.026924486147095	-1.492060163393390	0.000171681556917	0.000051560733751	0.300327738617732	0.530912837233726	2	4	3	5	5	7	8	9	10	9	9	9	12	7	10	9	11	11	10	10	11	10	11	11	12	11	11	13	13	12	14	15	14	14	14	15	13	12	14	14	16	14	15	17	17	18	18	15	17	19	17	21	19	20	19	19	19	19	21	23	20	23	22	23	22	22	23	21	25	26	28	25	28	29	31	32	30	31	33	32	32	33	33	37	35	37	38	39	39	38	0	1	1	1	1	3	4	2	14	6	6	14	4	4	16	14	6	4	16	12	10	14	7	19	22	16	10	26	15	19	30	37	26	11	18	11	6	9	38	12	11	17	22	36	23	26	38	37	36	32	43	45	21	58	46	49	39	48	44	59	47	52	29	47	49	54	58	42	52	64	70	46	62	65	64	78	68	0	81	70	68	78	75	67	82	85	81	85	0	81	1	1	1	1	2	2	1	3	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	3	1	1	2	4	1	4	1	3	3	3	1	1	3	1	2	3	1	1	1	2	2	2	1	1	1	4	2	2	1	2	3	1	1	1	4	3	4	2	1	5	1	1	2	6	1	1	7	1	1	5	2	1	3
11500	-460.447355306403892	-458.768757627975560	-1.678597678428329	0.000160236332439	0.000033705033172	0.210345760286859	0.643452399802358	2	4	4	6	5	6	7	9	8	8	10	10	11	8	9	8	10	9	10	11	10	10	10	10	12	11	11	12	14	13	14	14	12	13	13	15	14	13	15	14	13	15	16	18	15	18	18	15	17	18	17	20	20	18	19	20	17	19	20	22	22	24	23	22	23	21	23	21	24	26	27	26	28	30	33	32	32	32	32	32	33	33	34	37	35	36	37	39	39	39	0	1	1	3	1	5	4	7	6	5	10	7	15	5	14	4	7	4	14	9	10	16	16	15	18	9	18	12	23	27	24	33	27	19	17	2	20	23	21	28	26	38	48	40	29	49	49	33	29	49	48	44	43	41	11	54	21	51	54	50	57	61	64	55	47	58	66	30	68	59	70	69	70	73	77	73	73	0	74	67	70	78	78	70	82	75	81	87	0	87	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	1	2	3	1	1	1	1	2	1	1	1	3	1	1	1	2	2	2	7	1	4	1	1	2	3	1	1	1	3	1	1	4	1	3	1	1	1	1	1	2	3	1	1	3	3	1	2	6	1	1	2	1	1	1
12000	-459.572213863305876	-458.022126309328030	-1.550087553977831	0.000164498731927	0.000043439202991	0.264070138910502	0.558515564283123	2	3	4	6	5	7	9	9	9	8	10	10	10	7	9	9	8	10	11	11	10	9	12	9	11	11	10	12	13	12	14	13	14	13	12	16	13	13	15	14	14	15	15	18	14	18	18	16	18	18	18	19	20	20	18	20	19	20	21	23	23	23	23	23	22	22	23	22	25	25	28	27	27	31	33	31	31	31	33	33	34	33	34	36	34	37	38	38	38	39	0	1	1	3	2	5	6	4	6	14	16	4	24	3	14	5	6	17	10	16	10	14	22	6	6	9	7	4	11	18	30	20	30	12	18	1	3	26	38	3	25	29	38	43	13	48	27	35	48	33	16	36	48	51	41	52	49	47	57	46	33	54	68	51	53	48	56	58	61	62	68	70	43	68	76	62	73	0	76	25	68	74	80	72	78	83	77	85	0	77	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	1	1	2	1	6	4	1	1	4	1	1	1	2	2	1	3	2	1	1	3	1	2	1	2	1	1	1	1	3	5	2	1	3	1	3	1	1	1	1	3	1	5	4	1	3	2	1	1	7	6	1	1	3	1	1	3	2	1	4
12500	-512.643248617324048	-511.112611482151408	-1.530637135172673	0.000147520158356	0.000040569391791	0.275009139379523	0.503775721269309	2	3	3	6	5	7	8	7	10	7	9	8	11	9	10	8	9	10	11	10	10	10	11	10	13	11	11	13	13	12	14	15	14	13	12	15	13	13	14	15	15	15	13	18	14	18	16	16	17	16	17	21	19	19	19	20	17	18	22	22	23	23	23	23	21	22	24	22	23	25	27	26	28	30	32	30	31	31	33	33	32	33	33	36	35	36	37	40	39	39	0	1	1	3	3	5	10	5	10	3	10	1	18	1	7	8	8	16	10	16	1	12	1	4	6	4	21	9	18	12	5	19	22	26	24	9	22	26	38	22	13	1	14	33	22	31	37	30	13	39	37	51	29	58	50	44	6	47	44	53	66	52	55	52	55	57	39	53	52	68	32	68	69	68	77	71	49	0	59	71	41	77	78	72	82	79	76	85	0	75	1	1	1	1	1	2	1	1	1	1	1	3	1	3	1	1	1	1	2	1	2	1	3	2	3	3	1	1	2	2	6	3	2	1	1	2	1	1	1	2	2	6	3	1	2	2	2	2	2	1	2	3	3	1	2	1	5	2	2	1	1	1	1	1	1	2	6	1	1	2	7	2	2	2	1	2	5	1	5	3	5	1	2	4	1	1	5	3	1	3
13000	-517.159906549116386	-515.472680936626375	-1.687225612490037	0.000172182962164	0.000035734519847	0.207538071117694	0.413066587060132	2	3	3	4	6	7	9	7	9	9	11	8	9	7	9	9	10	8	9	11	9	11	9	10	11	11	11	11	14	12	14	13	12	12	14	13	12	13	15	15	15	14	16	17	17	18	19	16	18	17	16	20	19	19	19	20	17	19	21	22	23	21	22	22	22	22	24	22	24	26	27	26	28	31	32	33	31	31	34	34	33	33	33	35	34	36	37	38	38	39	0	1	1	1	2	5	1	1	6	8	19	8	8	4	3	14	18	4	12	23	14	6	6	18	21	9	7	18	21	20	12	23	28	25	4	15	11	5	21	20	19	19	22	18	41	39	31	35	51	15	18	30	31	35	33	34	20	50	47	47	40	14	43	56	52	44	59	24	13	13	7	67	61	70	71	50	63	0	82	72	49	78	77	76	82	79	68	84	0	80	1	1	1	1	1	1	4	3	1	1	1	1	1	2	3	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	4	2	1	1	4	2	1	3	3	3	3	1	2	3	1	2	3	1	1	4	3	4	2	3	4	5	3	1	1	1	4	7	3	1	2	3	1	7	6	8	10	1	1	3	3	8	3	1	1	3	8	1	1	1	1	1	10	1	1	3
13500	-455.530146404051720	-453.896593508907927	-1.633552895143812	0.000129431085829	0.000029296654793	0.226349447702120	0.535147050292621	1	4	4	6	5	7	8	10	10	6	11	9	12	9	10	10	10	11	10	10	10	10	11	11	12	11	11	13	13	13	14	14	14	14	14	16	12	14	13	15	16	14	15	18	16	19	18	15	17	19	17	20	17	19	19	19	20	19	20	21	23	23	23	23	22	21	23	24	24	25	27	26	28	31	33	33	30	31	33	33	33	32	34	36	34	36	36	39	38	39	0	1	1	2	1	4	10	12	10	5	9	4	18	3	7	4	4	12	12	2	7	4	22	6	20	9	9	8	19	16	7	4	13	28	13	31	22	25	20	1	48	20	26	23	38	30	14	32	33	39	7	54	34	53	40	27	47	29	58	47	49	58	66	58	52	53	47	40	65	68	56	68	67	55	78	78	70	0	78	71	71	78	75	80	82	75	83	77	0	77	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	2	2	3	1	1	2	1	1	1	1	7	1	2	2	4	2	3	5	1	2	2	4	1	2	1	3	4	1	3	1	1	3	2	1	2	1	2	2	3	1	1	5	1	1	5	1	2	2	1	1	2	2	1	1	1	1	1	1	4	1	5
14000	-502.346403594052617	-500.649440161501616	-1.696963432550981	0.000183122944412	0.000037440852173	0.204457460497116	0.566332075556126	1	3	3	5	5	7	9	9	8	8	10	9	11	8	10	8	11	10	10	9	10	11	11	9	12	11	11	12	13	11	14	15	14	13	14	15	13	13	15	13	15	14	14	18	13	18	18	16	16	18	17	20	19	20	20	19	20	18	22	22	23	22	22	24	21	22	24	24	24	26	25	26	28	31	31	32	32	31	34	31	34	33	33	36	34	36	38	40	39	39	0	1	1	2	3	5	14	10	3	5	6	2	11	4	16	4	8	10	16	14	16	8	20	14	24	5	24	14	23	7	7	12	10	30	23	8	14	7	21	7	1	38	8	41	16	35	33	25	25	27	49	42	29	24	44	39	49	49	44	39	54	56	20	52	23	46	57	58	56	46	34	68	72	71	73	73	68	0	75	32	77	78	74	81	77	63	81	87	0	81	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	2	3	1	1	2	3	2	2	2	8	1	2	1	2	2	2	3	2	4	1	4	4	5	1	2	2	1	2	3	2	2	6	2	5	2	2	2	2	4	5	1	1	3	1	2	5	1	1	7	1	1	1	2	1	8	2	1	1	2
14500	-473.177355239843621	-471.491244780936711	-1.686110458906883	0.000150431171171	0.000031274151255	0.207896747803157	0.582646738862752	0	4	3	5	6	7	8	9	9	7	10	8	12	7	9	9	10	10	10	10	11	9	12	10	12	11	12	11	13	12	14	15	13	13	13	15	13	14	14	16	16	15	14	18	16	18	18	16	17	18	17	18	19	20	19	20	19	20	21	23	23	23	22	23	22	23	24	24	22	25	27	26	28	31	32	32	31	29	33	34	33	34	34	36	35	36	38	39	39	37	0	1	1	3	4	4	3	10	14	5	12	5	18	2	10	10	9	7	12	12	9	7	18	4	11	15	7	22	28	7	2	6	26	21	16	12	22	28	3	39	32	37	28	48	21	5	48	31	28	43	32	21	35	52	51	26	44	44	48	58	18	56	30	39	42	53	61	63	30	68	70	42	25	78	78	23	59	0	77	74	73	78	77	80	73	79	81	79	0	76	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	5	1	1	2	3	2	2	4	1	1	1	1	1	3	6	1	1	3	2	1	3	3	1	1	4	1	1	3	2	5	2	4	4	3	2	1	1	4	1	1	5	7	1	3	9	5	1	1	1	2	3	1	1	2	2	2	4	1	1
