step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
23000	-695.462484313739765	-693.834279326552632	-1.628204987187169	0.000119297418260	0.000027249651755	0.228417782655311	0.633825745182611	-1	2	0	1	1	2	4	2	4	4	5	5	4	6	5	6	4	5	5	4	7	8	7	6	5	8	6	6	7	7	9	8	8	9	8	6	8	8	8	8	7	8	10	7	10	10	9	9	12	8	10	10	10	11	13	12	12	14	13	13	13	12	14	14	14	15	15	17	16	16	17	18	18	17	16	17	19	19	20	19	18	20	20	19	20	20	21	22	23	24	22	23	24	23	24	22	24	25	26	27	26	28	25	26	27	29	28	28	26	28	30	32	32	31	33	33	0	5	1	1	1	3	4	0	4	6	5	5	5	13	8	15	8	17	8	8	4	10	10	12	8	25	25	25	16	20	26	23	44	11	9	10	23	24	15	44	8	10	50	27	44	37	23	37	22	30	33	37	37	19	37	53	32	22	33	52	53	0	54	22	62	61	37	45	66	33	70	65	66	67	67	69	76	43	59	73	75	78	70	74	74	66	84	86	81	85	86	85	88	96	94	75	91	88	91	89	89	109	91	91	98	109	109	101	98	99	98	101	106	104	108	102	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	2	1	1	3	2	1	2	4	3	1	1	1	2	2	1	1	5	2	1	4	1	2	2	1	1	1	1	4	3	1	1	1	2	1	2	3	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1
23500	-734.146271553393603	-732.627103489385490	-1.519168064008060	0.000116589180174	0.000032875782910	0.281979707390250	0.645078796529868	-1	1	0	1	3	2	3	2	4	4	5	6	5	5	4	4	5	5	5	3	6	8	7	6	5	7	6	6	7	6	9	6	8	9	9	8	8	9	6	9	8	8	8	10	11	9	9	9	11	11	11	10	11	12	12	12	12	13	13	13	13	12	13	14	13	15	14	17	17	17	17	17	18	16	17	15	18	19	22	18	18	18	20	21	20	19	22	22	20	26	22	23	23	22	25	25	24	24	24	28	22	28	27	27	28	28	29	29	27	29	29	30	30	33	34	34	0	1	1	1	2	3	3	0	4	6	5	2	5	2	8	8	8	8	8	8	9	10	32	1	8	25	18	20	18	17	30	10	28	24	21	10	23	13	25	25	18	32	18	33	33	37	23	37	10	43	25	48	48	17	37	48	23	36	33	52	53	0	28	49	62	67	48	63	56	44	63	62	66	67	67	53	66	82	82	69	75	54	59	85	74	69	84	86	81	85	69	84	86	81	89	94	91	88	88	96	81	109	99	99	98	109	98	101	98	104	106	108	109	103	108	111	1	2	1	2	1	1	2	1	2	1	1	3	1	2	1	1	2	2	1	1	1	2	1	3	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	1	2	2	1	2	2	2	2	2	1	1	2	2	1	1	3	2	2	3	3	3	2	1	2	2	1	1	2	1	1	2	4	1	2	1	1	2	1	3	3	1	2	2	2	2	1	1	1	2	2	1	2	2	3	1	2	4	1	1	1	1	2	2	2	2
24000	-690.950212147158936	-689.544663832696415	-1.405548314462485	0.000099137286619	0.000038868722104	0.392069658450528	0.667581597238293	0	2	1	1	3	3	3	2	5	4	5	5	5	4	5	5	4	5	4	4	6	6	8	7	5	7	5	7	7	7	9	6	8	9	9	8	7	6	8	7	6	9	10	9	10	9	9	8	12	12	10	11	10	12	12	11	13	12	13	13	13	12	15	13	14	15	15	16	16	17	18	17	18	17	17	15	20	20	21	19	18	17	19	18	20	19	21	21	23	25	22	24	24	24	24	23	25	24	27	25	25	28	27	25	27	28	27	28	25	30	30	31	32	32	33	32	0	1	1	1	2	3	4	0	4	6	1	5	14	2	8	17	8	8	8	8	9	10	32	38	8	18	19	20	16	25	17	10	20	1	11	22	32	13	18	8	17	32	31	27	25	37	32	37	22	43	44	37	48	51	52	53	49	22	45	52	53	0	33	58	62	53	60	33	76	59	33	65	66	67	52	61	86	82	83	73	75	59	68	74	74	76	84	86	81	85	88	85	88	81	96	81	91	88	86	96	95	109	104	93	109	109	98	95	98	99	105	101	102	110	112	106	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	2	4	2	1	1	1	2	3	1	1	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	2	2	4	1	2	5	2	2	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	3	1	2	2	2	3	1	1	2	1	1	1	2	1	3	1	1	2	2	2	1	1	1
24500	-689.007465099747037	-687.555021495059009	-1.452443604688034	0.000106960269999	0.000035691067603	0.333685279623765	0.625594700597719	-1	0	1	2	3	2	3	2	5	5	5	3	5	5	4	6	4	4	5	4	7	7	8	4	4	7	5	7	7	7	10	6	7	9	9	8	7	8	9	8	8	8	11	10	9	10	9	10	11	12	10	10	12	12	13	13	13	14	13	13	11	11	14	14	13	15	15	13	17	17	17	18	18	17	17	16	19	19	21	19	19	19	20	21	21	20	21	23	23	24	23	23	24	24	25	23	24	25	27	25	25	27	27	25	28	28	30	30	26	30	31	31	30	33	33	33	0	1	1	1	2	3	4	0	4	6	7	2	2	2	8	17	8	8	8	8	4	10	32	5	8	19	17	17	8	17	28	10	19	12	9	22	32	12	19	19	19	32	31	33	33	37	23	37	22	43	33	37	48	51	37	61	47	49	45	61	37	0	59	49	62	55	60	31	76	54	68	65	67	67	67	66	66	68	78	73	75	33	71	74	74	77	74	77	75	87	77	87	88	75	81	81	91	88	104	96	89	109	104	91	98	109	105	101	98	99	98	108	102	110	112	113	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	3	1	2	1	1	2	2	1	1	3	2	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	3	1	2	2	3	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1	2	1	2	3	1	1	1	4	2	2	2	1	2	2	2	1	2	1	1	3	2	3	1	1	2	1	1	1	1	1	2	2	1	2	1	2	3	1	2	2	1	2
25000	-689.342177156540401	-687.849383809220512	-1.492793347319848	0.000114144731499	0.000034219643000	0.299791699105507	0.692798278778213	-1	2	0	1	3	1	3	2	6	4	5	5	6	4	5	5	4	5	5	3	7	7	6	6	5	9	6	5	6	6	9	8	8	10	9	8	8	9	8	9	9	9	11	10	10	9	10	10	10	11	10	11	10	11	11	11	11	14	13	13	13	12	14	14	14	15	16	15	16	15	17	18	18	17	17	17	19	18	21	19	19	21	20	20	20	20	22	24	23	26	22	23	24	24	25	24	24	26	26	27	25	27	27	23	27	29	27	30	28	30	31	32	32	33	34	34	0	1	1	1	2	1	4	0	4	6	6	2	2	5	17	8	8	20	8	8	9	10	10	5	8	30	17	20	16	17	20	23	27	13	21	10	23	24	30	30	18	23	40	33	31	37	32	37	36	8	33	37	37	33	48	53	47	22	51	52	37	0	44	36	62	61	60	63	66	63	51	65	76	61	61	52	69	63	83	73	75	78	71	74	74	66	74	86	81	87	76	85	86	81	89	81	91	88	104	94	96	88	104	91	98	109	98	101	98	86	98	108	111	99	112	109	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	3	2	1	2	1	1	1	1	3	1	1	3	1	2	2	1	1	2	1	1	1	5	2	1	2	2	2	2	2	1	1	1	2	1	2	3	2	2	2	2	2	2	2	2	3	1	3	1	1	1	1	1	2	3	1	1	1	1	2	1	5	3	1	1	3	1	2
25500	-687.430017203647594	-685.971871253228301	-1.458145950419257	0.000105685640840	0.000034692069681	0.328257172923897	0.643782622781883	0	2	2	2	1	3	4	1	6	5	5	6	5	5	4	5	5	4	5	4	7	8	8	6	6	9	4	6	6	5	8	7	7	9	9	7	8	7	8	8	8	6	10	9	11	10	11	10	11	10	10	10	10	12	12	13	13	11	14	13	14	12	14	15	14	15	15	16	15	17	17	18	18	17	17	17	18	19	22	17	19	20	20	19	20	20	22	23	23	25	23	24	23	25	22	24	25	25	27	27	26	27	27	25	29	28	29	29	27	30	29	31	31	31	33	33	0	5	1	1	1	3	4	0	14	6	1	14	5	5	8	8	20	8	18	8	9	36	32	13	17	31	8	19	17	15	17	42	17	14	11	10	32	24	25	15	18	10	30	33	44	37	23	37	36	31	20	37	37	33	52	53	32	10	51	37	53	0	54	49	62	56	53	63	61	44	63	65	66	67	60	69	61	59	82	66	75	78	71	60	74	76	74	86	95	85	69	84	76	81	81	89	88	88	104	96	96	93	104	91	109	109	98	101	98	103	98	108	106	99	108	113	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	3	2	1	2	1	2	3	2	2	2	2	1	1	2	2	1	2	2	1	3	2	2	2	1	3	1	3	2	1	1	1	1	1	3	2	1	2	2	1	3	4	2	3	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	1	1	2	2	1
26000	-694.515732705641767	-692.923018766499922	-1.592713939141800	0.000116352823667	0.000028300364141	0.243228855551821	0.598015240449872	0	1	1	1	3	2	3	2	4	4	5	5	5	5	5	5	5	4	6	4	6	7	8	7	5	8	4	6	7	6	8	9	7	9	8	7	7	9	9	10	9	7	8	9	10	9	10	10	11	11	10	12	11	12	12	10	14	12	14	14	14	12	14	15	14	15	16	17	16	17	17	17	18	16	17	18	19	20	21	20	19	18	21	20	19	19	21	22	21	25	23	22	24	24	25	24	23	24	26	25	25	28	27	26	28	28	30	29	26	30	30	31	32	32	33	33	0	1	1	1	2	3	4	0	4	6	1	5	2	2	18	8	27	8	27	8	9	10	42	14	8	25	8	18	18	18	8	23	27	12	11	10	10	24	30	19	31	10	30	30	33	37	42	37	36	43	33	56	37	31	48	37	47	36	54	52	53	0	26	49	62	48	52	45	66	59	63	65	66	60	67	69	60	59	71	73	67	54	68	85	67	76	84	86	81	85	77	84	76	89	89	89	77	88	91	94	81	109	99	93	98	98	102	101	93	103	98	108	109	99	112	111	1	1	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	2	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	4	1	2	2	2	2	1	1	1	3	4	2	1	1	3	2	1	2	1	1	2	1	3	2	1	3	2	2	2	2	1	2	1	2	2	1	2	2	3	1	2	1	1	3	1	4	3	1	2
26500	-694.351146854466492	-692.870295534539878	-1.480851319926572	0.000102691307132	0.000031715513822	0.308843218646256	0.642028265841018	0	1	2	1	3	1	4	2	6	4	5	5	5	5	5	4	4	5	4	4	6	6	8	6	5	7	6	7	6	7	8	8	9	10	9	7	7	9	8	9	8	6	11	8	10	9	10	10	9	10	10	12	11	11	12	12	13	13	13	13	13	12	15	13	14	15	16	16	16	16	17	17	17	17	16	17	19	19	21	20	19	20	21	19	21	19	21	23	23	25	23	23	23	24	24	25	24	25	27	28	26	26	28	26	28	28	29	29	29	30	28	32	32	33	33	33	0	1	6	1	2	1	4	0	4	6	6	2	2	5	17	8	8	17	8	8	7	10	42	5	8	17	19	25	16	18	17	42	44	14	21	22	42	24	25	30	30	6	50	27	44	37	23	37	10	31	18	37	48	51	48	37	47	49	33	53	52	0	59	22	62	61	60	63	48	30	63	65	66	67	66	66	69	45	78	73	75	45	71	74	74	66	74	86	81	87	76	85	86	89	81	81	91	88	104	96	89	86	104	86	88	102	98	94	102	103	98	101	109	110	101	113	1	1	1	1	1	1	2	1	3	1	3	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	3	1	1	1	1	1	2	2	1	2	2	1	1	1	3	2	2	2	1	1	1	1	3	1	1	2	1	2	4	1	2	1	1	1	1	2	4	2	1	2	4	1	1	2	2	2	2	2	2	3	2	2	1	2	3	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	3	2	2	2	1
27000	-692.953264219546554	-691.424437588088495	-1.528826631458085	0.000104683948235	0.000028901361831	0.276082076752764	0.611171963921814	-1	1	2	0	3	1	2	1	5	4	6	6	6	5	4	4	4	3	5	5	7	8	8	6	5	6	5	6	7	6	9	6	7	10	7	7	8	8	9	9	7	9	8	9	11	10	11	10	11	11	10	11	12	11	12	11	12	13	12	13	13	12	14	13	14	16	15	15	16	17	17	17	18	17	17	17	19	18	21	20	18	20	19	21	21	19	22	23	23	25	22	24	23	24	22	21	25	25	27	28	26	27	28	24	28	29	29	28	28	30	30	30	32	32	34	33	0	1	6	1	2	1	4	0	4	6	1	14	5	2	8	18	8	8	18	18	9	36	32	14	18	17	8	18	18	17	25	10	19	14	11	10	32	24	25	30	27	23	30	33	51	37	32	37	22	43	44	48	48	44	48	23	23	22	54	52	48	0	44	22	62	53	52	45	56	63	68	65	66	67	67	69	76	63	63	73	66	78	71	74	74	66	84	86	75	85	69	85	69	95	75	81	91	88	104	94	94	93	104	91	98	102	98	101	98	104	98	108	109	110	101	106	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	1	3	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	2	2	2	3	2	1	2	1	1	1	1	1	2	3	1	1	2	1	2	2	2	1	2	3	2	2	2	4	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	2	3	2	2	2	1	4	1
27500	-729.190857257301332	-727.501620041110414	-1.689237216190926	0.000127633592213	0.000026406645545	0.206894165454273	0.582027631533868	-1	1	1	2	4	3	3	0	4	3	2	6	6	5	4	6	4	4	6	3	6	7	7	7	5	7	5	6	6	7	9	5	7	8	9	7	8	8	7	9	8	7	9	9	10	10	10	10	12	11	10	12	11	12	12	12	11	12	13	13	12	12	14	14	14	15	15	15	17	17	17	17	18	17	16	18	19	17	21	19	19	20	20	21	20	20	22	23	22	25	23	23	24	23	21	24	24	25	26	26	25	28	27	25	27	27	28	28	29	29	29	31	32	32	33	33	0	1	1	1	3	3	4	0	4	3	1	5	5	6	20	20	8	8	18	8	9	6	32	5	8	25	17	8	18	25	26	6	28	2	4	10	23	24	17	26	18	10	30	33	19	37	23	37	23	43	33	48	37	51	48	48	47	22	54	53	37	0	44	22	62	61	52	54	66	54	68	65	53	67	67	69	69	51	83	73	75	45	70	74	74	73	84	86	81	92	77	84	69	81	81	95	91	88	91	95	81	73	99	91	88	98	106	89	106	97	98	108	105	110	108	106	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	3	2	2	1	2	2	1	2	1	1	4	1	1	1	1	1	3	3	2	1	1	1	2	2	2	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	4	1	1	2	2	1	2	1	2	3	1	1	1	1	3	1	1	2	5	2	2	1	1	1	2	3	1	2	1	3	2	1	2	1	1	2	3	3	6	1	1	3	1	1	2	1	1	2	2	2	1	4	3
28000	-733.805782926253073	-732.332313357828866	-1.473469568424173	0.000145734243468	0.000045878447814	0.314808975037592	0.560043774570235	0	1	1	2	4	2	4	2	3	5	5	6	5	6	4	4	3	6	5	4	5	7	6	6	4	9	5	7	6	7	9	8	9	9	9	7	7	9	7	9	9	7	10	9	9	9	9	10	12	9	10	10	11	12	12	12	13	14	13	13	14	12	14	13	14	15	15	17	17	14	17	18	17	17	16	18	20	19	22	19	18	20	21	20	21	20	20	22	23	26	22	22	24	23	24	24	24	26	25	27	25	27	28	24	28	27	27	28	28	30	30	32	31	31	32	33	0	1	1	1	2	3	4	0	4	6	1	5	2	2	8	17	8	16	17	17	9	10	6	13	8	30	15	27	16	27	39	42	28	14	21	10	23	24	25	30	15	23	18	16	25	37	10	37	36	30	33	37	48	30	52	53	42	36	18	37	56	0	25	22	62	60	55	51	66	43	31	65	66	52	66	69	69	45	82	73	60	71	78	60	67	76	74	86	81	87	86	84	88	75	81	81	91	86	91	81	81	86	104	91	93	98	98	101	106	103	109	108	106	110	108	102	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	4	3	1	1	5	3	1	1	1	3	1	1	4	2	1	4	1	1	1	4	1	1	2	2	1	3	4	1	2	1	3	3	1	1	1	3	3	3	1	2	1	3	2	4	2	1	2	1	1	1	1	2	1	2	2	1	2	3
28500	-764.505181484772720	-762.930312361093115	-1.574869123679608	0.000128847500142	0.000032404179357	0.251492495553929	0.562369952040191	0	1	1	2	3	2	2	2	5	5	5	5	5	5	5	6	4	4	4	5	7	7	7	6	6	8	5	6	6	6	9	9	9	10	9	7	8	9	9	8	9	8	10	9	11	9	9	10	9	10	10	11	12	11	12	13	12	12	13	13	13	12	14	14	14	15	16	16	15	16	17	17	19	17	18	17	20	19	21	19	19	17	21	20	21	19	21	23	21	25	23	23	25	25	24	24	25	25	26	26	26	27	27	27	27	28	30	29	28	30	31	32	30	32	34	34	0	1	1	1	2	3	1	0	4	6	4	2	2	2	8	19	8	8	8	8	9	10	10	12	8	20	19	17	17	19	25	23	18	13	4	6	23	13	25	8	17	23	19	27	25	37	23	37	22	17	25	48	37	27	23	37	32	10	54	52	53	0	26	36	62	56	56	51	56	31	44	65	53	52	67	66	73	63	45	66	75	59	63	74	56	76	74	86	81	84	66	84	88	89	89	89	86	86	91	89	95	91	99	91	73	98	109	95	98	103	88	101	97	110	89	98	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	2	2	3	3	1	3	2	3	3	1	2	2	4	1	1	1	1	4	2	1	2	2	2	3	2	3	1	2	1	1	3	4	1	2	2	2	1	4	4	2	3	3	1	1	1	3	5	2	1	2	4	2	4	1	2	1	1	2	3	1	1	2	2	2	3	2	1	3	1	2	1	3	4	2	1	2	2	1	3	3	3	1	5	3
29000	-726.091994859634383	-724.634886195998092	-1.457108663636315	0.000098998254959	0.000032592794294	0.329225947547874	0.676606933689999	-1	1	1	1	3	3	3	2	5	3	5	5	5	5	5	5	4	4	6	4	7	6	5	6	6	8	5	6	7	6	9	8	8	9	10	8	8	8	9	9	8	9	10	10	9	10	9	9	11	11	11	11	12	11	12	12	13	13	13	13	14	12	13	14	14	14	14	16	15	16	16	18	19	18	17	17	18	17	21	18	19	20	21	19	21	19	22	22	24	24	23	22	23	25	25	23	24	25	24	28	26	26	27	26	28	29	30	30	29	30	28	31	31	32	33	33	0	1	1	1	3	3	4	0	7	3	5	5	5	5	18	18	8	8	18	8	11	10	10	5	16	27	18	8	16	18	30	23	19	14	4	22	10	24	25	19	19	32	25	33	33	37	23	37	22	30	33	37	48	33	37	37	47	22	44	56	48	0	54	49	62	48	55	54	61	51	33	65	80	48	67	69	69	44	71	61	75	70	68	74	84	77	85	86	96	84	66	84	88	81	81	81	91	86	91	94	96	98	104	99	91	98	105	94	102	103	102	108	105	110	101	109	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	1	3	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	2	2	3	2	3	2	1	2	1	1	2	1	3	2	2	1	2	2	2	1	4	2	1	2	5	3	2	1	2	2	1	1	1	1	1	1	2	5	1	1	3	4	2	1	3	1	1	2	1	1	1	2	3	1	1	2	1	1	1	1	2	4	1
29500	-709.836708182144775	-708.219939447611864	-1.616768734532910	0.000130229447152	0.000030340436371	0.232976773186216	0.546857470021155	0	1	1	1	3	2	3	1	6	4	5	5	6	5	3	5	3	4	5	4	6	6	6	7	4	8	6	7	7	7	9	9	9	9	7	8	9	8	8	10	8	8	8	9	10	9	11	7	11	11	10	11	9	11	12	11	13	14	13	12	13	12	14	13	13	14	15	17	15	16	18	18	17	18	16	17	19	19	22	20	18	21	20	17	20	20	21	22	23	25	22	22	23	24	25	21	24	25	25	28	26	26	27	26	28	29	30	29	29	30	30	31	32	31	33	34	0	1	1	1	2	3	4	0	4	6	5	5	5	1	8	8	8	8	8	17	7	10	10	14	8	18	20	18	16	18	28	23	27	5	11	22	48	24	25	20	18	23	8	30	8	48	32	23	36	43	25	37	48	33	48	37	23	23	54	48	37	0	51	49	62	37	37	30	61	59	63	65	69	67	60	66	76	59	68	76	75	70	68	67	67	77	85	86	96	87	86	85	76	96	96	81	91	86	91	95	94	98	104	99	102	102	109	101	102	99	105	108	111	110	112	98	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	2	2	2	2	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	2	1	2	1	4	1	1	1	2	2	3	1	2	1	3	1	3	4	1	3	2	1	2	1	1	2	3	4	1	2	2	2	1	1	2	1	1	3	2	2	1	2	2	1	2	1	1	1	1	2	1	2	3	2	2	1	1	3	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	4
30000	-688.408203618273546	-686.874171916076307	-1.534031702197278	0.000113576025194	0.000031008963309	0.273023846856570	0.676691792874085	-1	1	1	1	3	3	3	2	6	4	4	5	6	5	5	5	4	5	4	5	6	7	7	7	5	7	6	6	6	6	9	8	9	9	10	8	8	9	7	10	8	8	11	8	10	10	10	10	12	12	10	11	11	9	13	13	14	14	12	13	13	11	14	14	13	15	15	17	17	17	16	17	19	17	17	17	19	19	20	17	18	20	21	19	20	19	21	22	24	24	22	22	23	22	24	21	24	25	26	26	25	26	27	26	28	28	30	28	29	31	30	31	32	33	32	33	0	1	1	1	2	3	3	0	7	6	1	2	5	2	8	8	8	8	8	17	11	10	10	5	17	25	19	19	16	19	18	23	26	14	9	22	23	12	25	44	25	23	31	27	44	37	23	37	36	43	44	37	37	44	52	46	47	22	54	53	48	0	54	49	62	53	52	54	66	45	59	65	66	60	60	61	69	71	71	52	75	63	82	74	74	69	85	86	96	92	76	84	73	96	94	81	91	86	91	94	81	98	104	97	102	102	105	101	102	99	109	108	106	110	112	105	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	2	1	2	1	2	1	1	2	2	3	1	3	3	2	2	1	2	1	1	2	2	2	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	4	2	2	3	1	1	1	2	2	1	2	1	2	1	1	2	1	1	3
