step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
5000	-568.978736259717834	-567.413062304161144	-1.565673955556746	0.000014307777423	0.000018144818545	1.268178698106254	0.623285195992568	0	0	1	2	3	3	2	5	4	5	6	4	7	4	4	3	6	6	7	7	6	6	6	6	5	8	9	7	8	9	9	9	9	7	9	10	9	10	11	10	10	10	10	11	12	12	11	13	11	11	15	15	13	14	15	14	13	15	15	16	19	17	18	19	18	18	18	20	19	17	18	19	20	20	19	20	21	22	20	20	20	20	22	22	22	22	24	24	25	24	26	0	0	1	1	2	2	2	16	3	5	3	4	6	2	16	3	9	25	15	11	14	15	15	16	7	19	34	17	17	11	21	22	21	16	20	23	8	27	32	28	20	29	34	36	36	38	41	39	35	27	45	45	45	46	43	49	50	50	42	45	51	51	57	67	70	45	59	60	63	52	45	59	65	66	70	59	63	64	60	63	71	72	80	82	77	82	80	84	87	84	89	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	3	2	2	1	2	1	1	2	1	3	1	1	3	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	2	1	1	1
5500	-545.868985133349838	-544.490214048468943	-1.378771084880897	0.000023524886387	0.000016984946794	0.721999099775795	0.651877314950157	-1	1	2	2	3	4	3	4	4	5	5	4	7	7	5	3	6	5	4	7	8	8	6	5	5	7	8	8	8	9	9	10	10	7	11	9	10	9	8	10	9	11	11	12	12	12	11	12	13	13	14	14	15	13	15	14	14	16	15	16	18	16	18	18	16	18	17	19	19	19	17	20	20	21	20	20	21	23	20	20	20	21	20	22	22	23	23	25	24	25	26	0	0	1	1	2	2	2	16	3	5	3	4	25	2	19	3	9	2	16	11	18	15	19	16	2	16	16	17	17	20	21	22	21	16	11	23	34	16	34	28	11	29	38	36	36	27	41	43	35	37	45	45	52	38	43	49	38	50	42	52	51	44	57	67	52	52	59	60	63	65	52	64	70	66	70	64	63	59	60	63	71	64	63	72	77	82	80	84	87	84	89	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	1	3	3	2	2	1	1	1	1	1	3	4	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	3	2	1	2	2	2	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	1	1	1
6000	-517.153979884735918	-515.778910793865975	-1.375069090869969	0.000048757414180	0.000022498062976	0.461428551000119	0.617243708897713	0	0	2	1	4	4	4	5	4	5	6	4	7	5	5	3	6	3	4	7	6	7	7	7	6	9	9	8	7	10	6	10	8	7	10	10	11	10	10	11	10	11	11	11	11	12	12	13	12	12	14	14	15	13	14	16	14	15	15	15	16	17	17	18	18	18	21	20	19	20	17	19	20	21	20	21	21	23	20	19	21	21	21	23	23	24	25	25	22	24	26	0	0	1	1	2	18	18	16	3	5	3	4	6	7	19	3	9	2	16	11	18	19	15	8	7	15	16	17	17	20	14	34	31	16	20	23	34	27	27	28	11	17	34	23	36	39	30	43	35	37	36	45	45	46	43	49	50	50	42	45	60	51	57	59	52	51	72	71	63	66	52	59	65	65	71	64	80	67	66	63	52	64	80	82	77	82	89	84	80	84	89	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	2	1	2	2	2	2	1	1	2	2	3	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	2	2	2	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	1	1	2
6500	-501.332194774932361	-499.631949075767807	-1.700245699164534	0.000082718907028	0.000016828284060	0.203439390883347	0.709004466129022	-1	0	1	2	3	2	4	5	5	4	6	5	6	7	5	3	6	5	4	7	7	7	6	6	7	9	8	8	7	9	9	10	9	7	10	9	10	10	10	10	10	10	9	12	12	12	12	12	14	12	14	11	14	14	13	15	14	13	15	15	18	14	18	18	17	17	20	20	20	19	18	20	18	18	20	20	21	22	21	21	21	21	21	22	23	23	26	25	24	25	24	0	1	1	3	2	2	2	16	3	5	3	4	5	7	19	3	9	7	16	11	7	15	19	8	7	19	34	17	17	20	21	15	21	16	20	23	15	27	27	28	30	29	34	36	52	38	41	43	35	27	36	36	45	46	43	35	50	37	42	45	51	32	57	59	60	45	64	65	63	65	45	64	66	51	71	64	63	64	51	63	66	72	63	82	77	82	89	84	80	86	80	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	3	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	2	2	1	2	2	2	2	2	2	1	1	2	1	1	1	2	3	2	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	2	1	1	2
7000	-528.004445774682267	-526.411492311228358	-1.592953463453961	0.000108565879952	0.000026394750615	0.243121970054962	0.648828076092953	0	1	2	1	3	5	3	4	4	4	5	5	7	6	5	5	7	5	6	6	7	8	6	7	7	7	9	8	7	9	8	9	9	8	10	10	11	10	10	10	11	10	9	11	13	13	11	12	13	14	14	12	14	12	15	15	14	16	16	15	18	16	17	18	17	17	19	21	19	19	18	20	20	19	21	20	20	22	20	20	19	20	22	22	21	22	25	24	26	25	23	0	1	1	1	2	2	2	3	3	5	3	4	6	7	8	3	9	7	8	11	7	16	15	16	2	16	34	9	9	20	5	15	21	8	11	19	27	34	8	28	11	17	34	19	32	36	30	43	35	37	44	23	45	34	43	41	54	50	42	45	44	51	50	59	60	60	64	79	63	65	52	64	45	66	70	67	69	72	65	63	66	67	63	82	63	82	91	86	91	84	80	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	1	2	1	2	2	1	1	3	1	1	2	2	2	1	2	1	1	2	3	1	1	3	1	3	2	1	2	2	1	1	1	1	1	1	3	1	2	3	2	1	1	2	2	3	1	1	1	1	2	1	1	1	2	3	1	3	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	1
7500	-545.232971342371115	-543.412438512282733	-1.820532830088387	0.000105631791834	0.000018154011590	0.171861248156038	0.726767611960646	-1	0	2	1	5	5	3	5	4	4	6	4	7	5	3	4	6	6	7	6	8	7	6	7	5	9	9	8	8	10	8	11	8	8	9	9	10	10	10	10	10	11	11	11	12	12	11	12	14	13	15	13	14	14	14	15	14	14	14	15	18	15	17	18	17	17	18	19	20	18	18	20	20	19	21	20	21	23	20	19	20	21	21	22	22	22	25	24	25	25	23	0	1	1	1	7	10	2	16	3	2	3	4	6	7	3	15	9	25	16	3	18	15	15	8	7	34	19	9	17	22	7	36	7	8	20	15	34	27	19	28	20	29	34	26	36	38	11	43	11	15	52	45	45	50	48	30	39	43	42	52	62	45	57	42	52	52	59	60	63	65	52	29	71	66	66	64	63	64	68	63	71	64	80	64	63	67	91	84	80	88	85	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	3	1	1	3	1	1	2	1	2	1	1	1	1	1	2	1	4	4	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	2	2	2	2	1	2	4	1	2	4	1	2	1	1	1	1	1	1	2	2	2	2	1	2	1	1
8000	-526.432066692988315	-524.857559380436896	-1.574507312551394	0.000105270241915	0.000026492990426	0.251666472347963	0.604099958009264	-1	0	2	1	4	3	4	4	5	5	6	5	7	6	3	5	6	5	7	6	7	8	6	7	6	8	9	8	7	10	8	10	9	8	10	9	11	10	10	10	10	12	11	10	12	11	12	12	13	13	14	13	14	14	15	15	14	15	14	16	18	16	16	18	17	15	19	19	20	18	18	18	19	21	19	20	21	22	21	19	19	21	21	22	22	23	26	25	26	25	26	0	1	1	1	2	2	2	15	3	5	1	4	6	5	3	8	9	5	15	3	14	16	8	11	7	19	34	11	17	20	21	26	7	11	11	23	34	34	11	28	20	29	11	23	36	27	30	32	35	37	44	32	45	38	48	11	34	50	42	36	51	51	57	59	45	51	42	52	80	60	66	59	70	75	45	64	69	64	68	63	60	64	80	67	77	78	80	84	80	84	69	1	1	1	1	2	2	2	1	2	1	4	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	2	1	2	1	2	1	2	2	2	3	2	1	1	1	2	1	2	2	1	1	1	4	3	1	1	3	2	1	2	2	2	1	3	3	1	1	2	2	1	1	3	1	1	1	1	2	1	2	1	2	1	1	3	1	4	2	3
8500	-530.867212374145197	-528.967770651518549	-1.899441722626698	0.000102587766398	0.000015972268622	0.155693697043154	0.643582411468850	0	1	2	2	4	3	3	5	4	5	5	5	7	5	4	5	6	6	7	6	8	7	6	8	7	9	8	7	8	9	9	11	9	9	10	10	10	10	10	10	9	11	10	12	12	11	11	13	13	13	13	14	15	14	15	15	13	15	15	15	16	17	17	18	18	18	20	19	19	19	16	20	20	20	20	21	20	22	20	21	19	22	22	21	23	24	25	25	26	26	24	0	1	1	1	2	2	2	15	3	2	3	4	6	7	3	15	9	7	3	3	18	20	15	19	7	19	19	9	17	20	18	26	13	27	30	19	27	27	27	28	20	29	8	23	23	37	41	16	35	8	19	23	45	43	48	35	27	26	42	45	51	51	50	29	52	71	59	60	63	66	60	64	65	70	70	72	63	67	66	69	66	64	69	72	77	82	80	84	91	84	80	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	1	1	2	3	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	3	1	1	3	2	4	3	4	1	2	1	3	2	3	2	1	2	3	3	3	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2
9000	-552.300257816482940	-550.697009245524441	-1.603248570958477	0.000113699038145	0.000027131097652	0.238622050762427	0.656499055290461	-1	0	1	2	4	4	4	5	3	5	7	4	6	6	5	4	5	5	7	6	6	8	6	6	7	9	8	7	7	8	9	10	8	9	9	10	11	10	10	10	9	11	10	11	12	10	11	13	13	13	14	14	14	13	14	15	13	15	15	15	18	15	17	19	15	15	19	19	19	17	18	19	20	20	21	20	19	21	19	20	18	21	21	22	23	24	23	25	22	25	25	0	1	1	1	2	2	2	16	3	6	3	4	5	7	3	3	9	6	16	3	18	20	16	16	7	15	20	17	9	3	5	19	6	27	30	23	34	27	26	28	30	29	27	26	36	15	20	43	20	34	45	45	36	46	48	30	34	57	17	36	60	51	58	42	45	45	42	61	63	60	66	59	79	70	70	72	63	67	71	69	66	72	80	82	77	82	80	84	80	84	89	1	1	1	2	2	2	2	1	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	3	3	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	2	3	2	3	2	1	2	1	2	1	4	2	1	4	2	2	1	1	4	2	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	3	1	2	2	1	2	2
9500	-553.254882703967041	-551.632875750541302	-1.622006953425756	0.000102379739937	0.000023635900290	0.230865015920179	0.645951901834783	0	1	1	1	3	5	4	4	4	5	6	5	6	7	4	2	6	4	6	4	7	6	7	7	6	7	9	7	7	8	7	11	8	8	10	9	10	11	11	11	10	11	10	11	12	12	12	12	13	13	14	14	15	14	14	15	15	14	14	15	17	16	17	18	18	19	20	21	19	18	19	18	20	20	20	20	21	22	20	20	20	21	21	22	23	23	24	24	24	25	25	0	1	1	1	2	2	2	16	3	7	18	1	6	7	16	3	9	2	15	3	25	12	15	8	5	19	8	17	17	12	25	16	18	8	11	23	8	27	22	28	11	29	27	36	36	39	41	43	34	27	36	32	52	38	48	32	50	50	42	45	62	34	50	59	60	65	42	60	63	62	60	59	70	62	71	72	69	59	60	63	70	72	63	82	63	82	80	84	80	86	89	1	1	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	1	1	1	1	5	2	4	2	2	3	1	3	2	2	3	1	1	2	1	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	4	2	2	2	1	4	2	1	2	2	2	1	3	1	1	1	4	2	1	1	2	2	1	3	1	2	1	2	1	1
10000	-531.783654889008403	-530.110374844858711	-1.673280044149716	0.000095282198164	0.000020210727201	0.212114409520601	0.567629340532151	-1	1	1	1	5	5	3	4	2	4	5	3	6	6	5	6	5	5	7	6	6	7	7	7	6	9	9	8	7	9	9	9	9	7	11	10	11	10	10	11	10	11	11	9	12	11	8	12	13	14	14	15	15	13	14	16	14	13	15	16	19	16	17	18	18	18	20	20	19	18	17	19	21	21	20	19	21	22	20	21	21	21	21	23	22	23	26	24	23	26	25	0	1	1	1	7	10	2	3	3	2	3	4	6	2	8	8	9	7	15	3	7	20	15	16	7	15	34	17	17	11	21	15	18	16	30	23	34	34	20	28	47	29	34	23	36	34	20	38	35	58	23	45	44	46	37	49	38	38	42	52	71	51	37	42	60	52	29	66	46	36	45	59	65	68	60	42	69	72	70	63	51	72	63	76	63	82	89	84	80	84	89	1	1	1	1	1	1	1	2	1	2	2	2	1	3	1	1	2	2	1	3	1	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	3	2	2	2	1	2	2	1	1	2	1	1	1	1	4	2	2	1	1	2	2	2	2	1	1	1	3	4	1	2	6	1	3	3	3	2	2	1	2	3	1	1	1	2	4	1	2	2	3	1	2	1	1	2	2
10500	-574.087334123184860	-572.133833317070753	-1.953500806114108	0.000132187328746	0.000019313513465	0.146107146942723	0.583776856987555	-1	0	1	1	5	4	4	4	4	4	7	5	5	7	5	5	6	6	6	6	7	6	7	8	7	8	7	7	8	8	8	10	10	8	10	10	11	10	10	11	10	12	9	12	12	10	11	12	14	13	15	15	14	14	14	12	14	14	16	16	19	16	16	17	18	18	21	20	18	20	18	19	19	19	20	20	21	23	20	21	21	22	21	21	21	24	25	24	26	25	24	0	1	1	1	10	2	2	3	3	2	7	4	7	7	8	3	9	6	15	3	7	9	15	8	7	3	19	9	17	15	6	19	21	27	30	16	27	34	27	28	16	29	27	32	23	27	16	43	56	46	45	45	45	34	27	35	37	37	42	52	71	45	57	29	51	52	72	60	58	60	44	59	52	65	65	59	63	72	51	69	71	84	63	72	63	82	85	84	91	84	80	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	3	1	2	1	1	2	1	1	1	1	2	2	1	2	2	2	3	1	1	2	2	2	2	1	2	2	2	1	2	5	1	3	1	2	1	1	1	1	4	2	2	1	2	2	2	2	1	2	1	1	2	2	2	2	1	2	1	2	1	3	1	3	2	2	2	1
11000	-544.407509226785805	-542.961083614987842	-1.446425611797994	0.000094489153609	0.000032098220243	0.339702696199127	0.626482263529985	-1	1	3	2	4	5	4	5	5	5	6	5	7	6	5	4	6	3	7	7	7	7	6	7	5	9	7	7	8	10	9	11	9	7	9	9	9	11	11	10	11	12	11	11	12	12	11	12	13	12	15	15	14	13	14	15	14	15	16	15	17	16	16	17	16	18	20	20	18	19	18	18	20	20	21	21	21	20	19	21	20	21	21	23	23	20	25	25	24	26	26	0	1	1	1	2	2	18	16	3	5	3	4	6	7	3	3	9	2	15	11	25	3	16	8	7	19	16	17	17	20	21	15	14	16	20	23	8	27	27	28	11	29	37	36	36	30	20	16	35	37	44	45	45	46	48	35	38	48	42	37	51	45	38	42	60	52	72	66	63	71	52	59	52	70	70	64	69	64	52	69	71	72	63	82	69	59	80	84	80	88	77	1	1	2	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	2	2	1	1	2	2	2	1	3	3	1	1	2	1	2	3	2	1	2	1	1	1	1	2	1	2	2	3	2	2	3	3	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	1	3	2	2	1	2	1	3	1	2
11500	-516.342684849654916	-514.608151698348479	-1.734533151306438	0.000084694417532	0.000016377270215	0.193368945583738	0.675030619004429	-1	0	2	1	1	5	3	4	4	5	7	5	5	6	5	6	5	6	7	5	7	6	7	8	7	8	9	7	8	9	9	9	9	8	10	9	11	9	10	9	10	11	10	11	12	13	11	12	13	11	14	14	14	13	14	16	14	15	14	15	19	17	18	19	17	18	20	20	18	19	18	17	19	21	21	19	21	22	20	21	19	21	20	22	23	23	26	24	25	26	25	0	1	1	1	2	7	5	3	3	5	20	4	2	7	8	8	9	7	15	3	6	8	8	16	18	15	34	17	17	20	21	15	21	16	11	23	27	19	34	28	20	29	38	36	36	16	41	43	35	34	36	45	45	34	48	49	32	27	42	51	65	51	46	72	52	45	72	60	57	53	51	59	65	70	73	72	63	72	60	69	71	64	69	67	77	78	63	84	80	88	80	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	5	1	1	2	2	2	1	1	2	2	2	2	4	2	1	1	2	3	1	2	4	2	2	2	2	3	2	1	1	1	1	2	2	2	1	1	1	1	1	2	1	4	2	2	1	2
12000	-559.693482269395304	-558.058023795072813	-1.635458474322460	0.000120340180299	0.000027151375037	0.225621857718286	0.675929884367284	0	1	2	2	4	3	4	5	3	4	6	5	5	6	4	6	5	6	7	7	7	7	7	8	7	8	9	7	8	6	8	10	9	7	9	9	8	11	9	10	9	11	8	11	13	13	11	12	12	13	15	14	14	13	14	14	15	16	15	16	18	15	18	18	17	18	20	19	19	20	18	18	20	20	21	19	22	22	20	20	20	22	21	20	23	24	25	23	25	25	25	0	1	1	1	2	2	6	15	3	2	3	4	6	7	3	8	3	7	16	11	14	11	15	8	7	15	37	17	17	3	25	11	14	3	20	15	16	27	37	28	11	29	34	23	22	38	41	37	35	48	53	23	36	27	43	49	54	38	42	45	53	45	57	42	52	32	72	60	57	61	60	59	71	65	71	72	63	59	60	63	65	67	69	64	80	88	80	84	85	88	80	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1	3	2	1	1	1	3	2	1	2	3	1	1	2	2	1	1	3	3	2	3	1	1	2	2	1	2	1	2	3	2	5	1	2	3	2	1	2	1	1	2	1	2	2	2	1	2	1	2	1	2	1	2	1	1	1	2
12500	-510.852005229914141	-509.447382865881877	-1.404622364032266	0.000089989956423	0.000035419868137	0.393598014099825	0.650676389230449	0	1	1	1	5	3	3	5	4	4	6	4	6	7	5	4	6	5	7	7	6	8	7	8	6	8	8	7	8	9	8	11	10	8	11	9	10	9	10	10	10	10	11	11	11	11	11	12	13	13	15	14	15	12	15	14	13	16	15	14	17	16	15	17	17	18	20	20	19	18	19	19	20	20	21	21	20	21	19	20	20	21	21	22	22	24	26	24	24	26	25	0	1	1	1	10	2	2	16	3	2	3	4	6	7	16	3	9	7	15	11	7	19	15	16	7	15	8	17	17	20	21	15	31	15	30	23	24	16	34	28	30	29	27	26	26	26	41	27	35	46	60	45	52	34	43	35	37	46	42	36	51	60	57	59	45	62	64	71	63	65	66	59	70	66	70	72	63	72	65	69	71	72	69	82	77	84	91	84	80	84	80	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	3	1	1	1	2	3	1	3	1	2	1	1	3	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2
13000	-482.716641099964136	-481.001331782978468	-1.715309316985683	0.000100144463953	0.000019917940549	0.198892078137403	0.691846565750566	-1	1	2	1	3	4	3	4	4	5	5	5	7	7	5	5	6	5	7	5	6	6	6	7	6	9	9	8	8	8	8	11	10	8	11	9	10	9	10	11	10	11	11	11	12	12	12	13	13	14	14	14	14	13	14	15	13	15	15	14	18	16	15	17	18	18	20	21	19	19	17	19	20	19	20	19	21	22	21	20	21	22	21	22	22	23	26	24	25	26	24	0	1	1	1	2	2	2	3	3	6	3	4	6	18	8	8	9	7	15	3	7	15	15	8	18	15	11	17	17	11	21	19	21	20	11	23	34	34	27	28	20	29	38	23	44	37	41	43	35	32	36	45	45	37	32	49	34	38	42	45	51	51	57	59	52	45	64	73	63	60	60	42	66	65	66	42	69	67	60	69	65	67	69	67	77	82	89	84	91	88	69	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	3	2	1	1	1	2	2	1	1	2	1	1	2	2	1	2	3	2	1	1	2	1	2	2	2	1	2	1	1	1	2	2	2	1	2	3	1	4	1	1	1	4	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
13500	-595.641542681718079	-594.147145724262145	-1.494396957455971	0.000120377306173	0.000035948004636	0.298627754509908	0.631168748416379	0	1	2	1	3	4	3	4	5	3	5	4	6	6	3	5	6	6	7	5	7	7	7	8	6	8	8	7	7	8	8	10	9	7	10	10	11	10	10	11	11	12	10	12	11	11	9	10	10	13	14	14	14	13	12	14	14	16	16	15	19	15	17	17	17	19	21	19	20	18	18	18	19	20	20	21	22	23	19	21	19	21	22	22	21	23	25	24	22	25	25	0	1	1	1	2	2	2	15	3	2	2	4	6	7	3	3	15	7	15	3	25	3	16	19	7	15	20	9	20	20	6	19	31	8	20	23	34	34	30	28	20	29	16	32	36	39	30	27	20	46	36	45	45	34	27	20	38	38	42	45	65	45	57	42	51	65	72	60	63	52	52	42	71	70	73	42	85	67	60	63	65	72	80	82	69	76	69	72	63	86	89	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	3	1	1	2	3	2	1	1	2	2	1	1	1	2	1	2	1	1	2	4	2	3	1	1	1	1	1	2	2	2	2	2	3	2	4	2	3	2	2	1	2	1	3	2	2	1	2	2	2	2	3	1	1	1	4	1	1	2	3	1	2	1	1	1	1	3	5	1	1	3
14000	-586.657357793594770	-585.097124115557676	-1.560233678037139	0.000131067472712	0.000033913949692	0.258751839722835	0.552382611582187	-2	0	1	2	3	4	3	3	4	5	7	5	5	6	4	4	6	5	7	6	8	8	7	7	7	7	8	7	7	9	9	10	8	9	10	9	10	11	10	11	10	11	10	11	13	12	11	11	12	13	14	14	14	13	14	16	13	16	13	15	18	16	17	18	17	19	20	21	19	19	18	18	19	20	21	19	21	22	20	20	19	20	21	22	22	23	23	23	24	25	25	0	1	1	1	2	7	2	3	3	2	12	4	7	18	8	8	9	5	15	1	14	4	15	16	18	8	26	17	9	3	18	19	14	27	20	23	22	34	16	28	20	29	27	19	19	37	30	16	11	34	36	27	44	39	43	45	34	50	42	52	62	53	57	42	53	71	42	52	63	62	51	30	65	65	73	59	80	64	53	63	52	76	80	82	69	82	83	84	69	84	80	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	2	1	1	2	3	2	1	1	1	2	1	1	2	3	2	2	2	1	2	3	1	1	2	2	3	2	4	2	2	3	1	2	1	1	1	1	1	2	3	1	1	5	3	2	2	2	3	1	2	1	2	1	2	3	2	2	1	1	1	2	2	1	1	2	1	3
14500	-512.351521018171070	-510.462348373776138	-1.889172644394974	0.000108570763605	0.000017115161529	0.157640611166187	0.632551707634339	-1	1	2	1	3	4	4	4	3	5	6	5	7	7	4	5	4	6	6	6	8	7	6	6	7	8	8	7	5	9	8	10	8	8	11	9	10	10	10	10	11	11	10	10	12	11	12	13	13	13	15	14	13	13	14	15	13	15	15	15	18	16	18	18	17	19	20	19	20	19	18	19	21	20	20	21	20	22	20	20	20	19	21	22	23	23	26	25	25	25	25	0	1	1	1	2	2	2	3	1	5	16	4	6	18	3	8	9	6	15	3	14	24	15	8	18	19	3	17	17	24	14	26	14	19	30	23	34	34	34	28	30	17	34	19	36	27	41	43	30	34	36	36	45	38	43	30	34	57	42	45	45	51	50	59	60	65	64	65	63	53	52	59	70	51	71	82	63	67	68	63	71	59	80	82	77	78	91	84	80	84	85	1	1	2	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	3	2	2	1	2	3	2	3	3	1	2	2	2	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1
