step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92
5000	-472.731801018387330	-481.782644398838670	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997065194304280	1	6	4	7	8	17	9	9	13	10	14	19	6	10	6	15	19	13	15	7	10	11	11	10	24	15	15	17	16	19	8	17	14	14	21	18	14	17	16	15	11	22	12	21	23	15	14	14	19	20	14	12	19	26	25	23	19	26	25	17	19	23	15	29	28	25	20	17	23	17	16	23	26	23	30	24	26	27	30	30	21	27	36	29	26	25	33	51	42	31	48	54	0	1	1	1	1	21	20	31	4	13	31	11	1	4	3	14	24	15	43	1	1	4	5	1	70	8	24	13	14	41	2	5	15	31	4	52	14	13	20	21	1	20	4	71	68	14	5	23	47	48	24	13	2	57	53	57	40	44	49	8	47	27	41	54	45	62	26	31	63	31	51	46	32	6	66	26	53	33	45	69	16	7	42	69	32	46	67	89	83	69	89	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5500	-473.204230627518371	-482.255074007969711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994756780136082	-4	0	4	6	12	15	9	9	16	11	16	19	10	13	5	17	17	11	16	13	11	9	19	13	18	21	16	13	16	18	24	11	18	17	21	17	15	19	17	3	12	15	15	12	15	13	21	13	21	23	20	15	17	17	26	27	9	29	19	21	7	18	22	21	20	22	17	16	24	25	22	29	28	23	23	23	23	13	35	29	26	32	37	27	27	40	29	45	38	33	43	41	0	1	1	2	2	22	15	15	61	15	48	52	2	2	2	32	32	2	18	4	61	40	45	13	7	6	21	8	41	32	20	15	27	41	43	7	8	42	61	1	4	57	21	15	48	3	17	3	13	59	48	21	41	2	59	38	4	64	18	33	3	41	16	52	29	32	6	13	22	41	25	71	76	30	12	62	28	40	66	69	33	55	85	51	23	31	29	86	79	35	79	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6000	-487.348088903574478	-496.398932284025818	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994638595791678	-4	9	4	4	11	12	8	1	16	7	16	17	10	9	11	13	13	9	16	13	20	6	19	10	20	16	12	14	21	19	21	21	16	16	26	15	14	18	13	8	15	17	17	20	23	22	20	2	21	21	18	12	17	26	29	29	16	26	24	17	18	13	19	24	26	22	15	20	24	17	10	17	32	24	29	28	23	23	20	24	25	30	26	32	26	38	34	51	22	41	31	52	0	1	1	48	1	10	4	1	4	48	7	36	10	7	8	24	40	22	18	40	3	48	22	4	17	52	10	4	34	71	22	28	20	14	13	22	22	71	40	8	4	5	4	11	57	70	57	8	51	26	5	8	18	21	11	83	52	77	29	27	15	13	27	50	32	19	6	7	25	18	4	6	64	50	89	89	14	25	2	12	77	59	9	85	19	55	35	90	60	49	65	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6500	-453.316240009010926	-462.367083389462266	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991376928168539	0	5	8	6	12	18	9	10	9	10	17	22	12	10	9	18	15	9	8	14	16	5	21	5	17	19	18	19	14	24	22	18	12	20	25	18	16	14	16	12	17	16	14	17	20	15	22	15	20	22	14	18	21	20	27	26	15	24	21	22	14	14	13	28	25	22	21	24	20	23	16	26	37	22	27	29	24	27	35	23	27	28	30	35	31	34	30	53	32	40	44	49	0	1	1	1	19	57	2	22	2	22	8	6	4	1	4	33	5	24	1	4	9	1	33	1	33	57	61	48	18	37	42	9	3	46	71	5	2	18	15	3	9	40	15	5	21	19	21	40	37	44	18	33	17	14	11	74	4	11	19	57	10	18	15	70	32	42	40	12	21	57	7	50	58	38	23	59	36	34	83	40	69	80	65	68	81	77	80	90	23	83	90	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7000	-473.231969773869537	-482.282813154320877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993174296216941	-1	2	5	4	12	20	9	6	14	11	9	21	6	12	10	7	12	11	13	9	14	9	21	15	19	19	12	12	20	12	24	22	18	13	13	12	19	13	19	17	10	16	20	18	20	16	22	17	13	22	9	17	21	23	30	16	17	20	24	25	19	19	8	24	25	23	19	12	10	26	22	23	28	10	28	26	24	19	35	24	25	26	34	31	27	34	26	48	39	40	38	53	0	1	1	1	63	48	4	1	3	8	4	10	1	41	1	4	63	63	22	1	41	2	74	13	56	10	4	20	74	51	62	15	69	4	22	41	27	13	49	35	3	17	27	7	14	30	40	41	51	49	13	35	42	9	12	20	74	35	9	78	10	42	3	37	14	69	49	74	8	23	43	14	54	3	47	43	48	18	87	24	48	71	75	66	33	59	47	91	85	80	55	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
7500	-466.594745511614121	-475.645588892065462	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983293994928070	-3	9	3	2	8	21	10	6	15	10	13	20	12	12	11	18	9	12	15	10	14	8	18	10	24	23	8	21	14	14	21	18	15	17	21	20	18	15	14	6	14	14	16	18	19	23	22	17	22	22	17	20	20	29	29	19	14	21	22	21	19	24	12	23	24	16	18	19	20	27	19	24	36	16	23	22	22	24	33	25	26	31	25	22	26	38	33	37	43	37	38	50	0	4	1	1	1	43	22	4	17	3	5	2	8	3	40	17	3	3	40	40	7	40	10	40	13	41	3	32	40	2	29	13	24	19	63	19	22	18	2	4	63	4	11	33	9	51	33	15	14	66	42	9	39	64	26	41	2	45	2	29	33	76	5	51	60	7	20	43	20	31	63	63	36	24	63	61	15	33	25	60	61	6	58	22	68	87	80	55	88	70	78	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8000	-484.139854538193845	-493.190697918645185	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992316143894693	-1	7	2	6	7	20	14	7	12	7	15	18	11	8	10	20	13	16	13	2	15	3	20	11	24	17	15	20	12	22	24	21	15	12	19	20	13	17	16	13	5	12	18	12	22	21	20	18	20	17	18	10	18	20	19	31	13	21	24	21	12	19	24	28	23	24	18	24	14	22	20	28	36	16	25	17	24	23	34	30	24	23	31	22	26	36	30	55	50	37	36	45	0	1	1	20	20	61	13	22	4	4	10	69	8	4	1	27	8	13	4	1	10	1	18	10	67	9	10	17	2	26	33	62	57	15	40	7	4	20	52	14	20	52	24	2	52	26	33	11	21	52	15	4	42	5	44	33	5	57	8	48	5	37	11	62	27	74	7	67	61	33	18	82	60	13	67	8	60	40	75	85	74	40	49	21	16	80	66	73	90	64	81	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8500	-467.649423963005972	-476.700267343457313	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982316918715578	0	6	6	8	11	19	9	9	16	3	13	19	8	10	10	19	16	10	15	14	16	4	20	8	25	18	14	16	16	23	17	19	18	18	23	19	18	6	17	8	13	15	15	21	21	22	23	15	21	19	20	18	19	26	30	30	16	25	20	13	18	15	22	27	25	16	19	16	17	28	21	20	34	15	22	22	19	23	25	27	19	27	35	27	28	41	32	42	47	34	42	57	0	1	1	22	38	13	38	10	20	1	24	8	22	10	10	13	24	38	8	13	38	1	9	10	75	24	4	18	41	22	20	42	40	41	61	68	14	22	4	10	8	38	14	41	34	7	26	24	43	5	19	20	41	9	16	67	5	74	39	40	19	3	29	11	18	10	31	38	13	30	81	31	46	15	9	81	9	43	63	45	7	9	56	33	69	73	54	87	91	85	56	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9000	-482.212202963881623	-491.263046344332963	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990658744324998	-1	9	5	2	9	5	7	10	8	7	13	13	13	7	12	15	9	10	6	14	19	11	12	4	26	24	16	20	18	21	25	15	16	15	10	17	14	20	10	16	16	9	10	23	22	22	25	16	21	19	12	15	21	20	31	25	18	20	26	28	17	20	21	27	19	19	16	23	23	19	20	27	24	10	25	28	27	14	28	28	20	31	33	33	24	38	34	49	40	39	42	54	0	24	1	1	4	1	3	6	24	4	42	42	4	3	7	74	10	19	1	42	5	14	6	4	62	54	42	20	67	67	13	7	51	74	24	12	74	51	10	7	5	4	24	23	51	48	45	13	11	22	43	23	20	2	56	41	14	5	38	68	20	16	27	65	10	74	1	67	21	23	23	45	40	19	49	44	57	10	65	44	41	25	72	7	57	75	14	86	82	82	86	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9500	-472.353175580408561	-481.404018960859901	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998129488221765	-6	8	-1	4	14	12	6	6	15	8	17	18	10	13	9	12	11	14	6	11	11	4	14	14	25	13	14	19	21	22	18	18	20	18	23	16	18	18	16	4	18	21	18	14	25	15	24	10	17	19	17	7	17	19	26	25	20	19	20	24	18	20	17	23	25	15	18	21	22	25	24	28	31	21	27	26	25	22	35	30	21	28	33	35	26	36	32	44	41	28	41	37	0	40	1	3	10	10	3	1	22	22	5	23	7	20	22	10	7	52	3	1	8	3	13	10	32	22	52	17	48	43	10	16	27	23	26	20	6	15	23	3	23	46	9	8	53	6	54	7	2	9	21	40	24	44	68	6	26	15	46	38	20	26	16	67	81	4	27	49	39	67	59	29	50	31	63	58	30	63	31	60	9	10	80	5	53	80	45	92	75	32	79	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10000	-475.469344766279221	-484.520188146730561	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999090405407198	-4	4	7	2	11	9	10	7	14	11	9	18	11	13	10	16	16	4	11	11	21	2	19	11	28	24	17	15	17	13	18	18	10	19	27	15	18	15	17	10	10	17	20	16	25	21	16	14	20	21	17	16	16	20	25	25	14	23	20	29	15	18	20	29	20	26	16	21	25	29	21	20	36	23	17	25	24	26	27	22	24	33	32	34	13	28	35	47	43	31	42	35	0	4	4	1	18	2	18	22	8	2	2	85	2	41	4	33	6	1	2	4	36	1	20	11	17	62	85	7	57	15	3	48	4	15	80	10	28	13	48	4	22	6	47	24	38	7	5	40	31	24	24	6	3	32	48	72	41	23	11	54	15	15	7	12	5	75	5	67	34	17	11	51	71	12	2	32	63	81	26	13	54	51	64	74	6	31	35	92	35	55	84	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10500	-476.459438887187446	-485.510282267638786	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993742251722663	-3	4	4	4	11	14	3	10	5	14	13	17	7	8	10	16	13	13	12	4	12	8	9	6	27	19	13	9	1	20	24	16	18	15	25	14	10	22	17	13	8	20	21	16	22	22	9	17	16	13	14	15	20	20	31	24	13	24	21	26	15	21	22	26	26	23	20	24	21	20	22	26	30	24	18	27	23	20	33	30	25	30	36	27	25	32	29	52	48	40	44	36	0	29	1	29	13	1	1	3	1	47	3	50	1	3	20	17	47	2	41	29	28	29	2	2	67	32	24	3	1	11	18	4	36	2	33	14	20	4	50	4	3	18	36	17	61	67	24	15	28	28	2	15	15	8	71	75	41	10	47	33	13	23	27	49	59	44	41	54	44	27	36	67	71	75	36	63	59	10	45	77	52	53	78	69	39	73	85	89	91	83	65	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	-483.528378095064454	-492.579221475515794	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976888071539491	-7	6	4	3	8	19	8	2	8	11	12	18	8	4	8	15	16	7	15	11	1	6	8	10	14	20	13	4	22	21	24	14	18	15	23	10	17	20	18	14	10	19	21	20	18	12	20	16	19	21	15	22	21	26	24	28	14	15	19	21	22	13	19	29	21	20	16	17	20	26	27	25	31	11	25	28	22	21	31	26	25	31	32	18	25	32	33	52	46	39	38	53	0	21	21	8	3	62	3	1	14	21	3	41	3	1	4	13	25	14	11	5	1	21	14	28	3	27	14	1	21	23	48	41	36	20	48	28	5	32	25	41	3	74	16	36	32	23	67	7	46	40	13	6	17	6	57	30	22	9	51	37	12	15	19	58	58	68	22	62	40	23	53	74	31	15	78	47	44	19	80	78	58	76	76	20	16	54	70	89	90	76	72	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11500	-478.379329868109437	-487.430173248560777	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994878814268380	-3	7	2	3	5	20	13	6	11	13	4	20	10	15	14	19	9	7	11	6	6	7	16	13	24	24	13	8	9	19	26	16	9	20	23	15	18	18	10	6	14	11	22	20	15	21	21	16	18	21	16	15	20	23	20	27	14	23	21	27	14	8	17	25	23	15	21	12	21	24	15	13	37	14	20	27	25	24	33	29	26	24	36	28	30	33	28	45	49	34	43	51	0	5	1	1	3	41	21	1	20	29	1	32	4	5	20	49	5	11	5	5	1	3	18	20	6	57	62	4	5	52	46	9	4	24	74	62	66	52	20	3	19	4	52	61	9	15	68	22	15	33	29	18	36	47	36	66	19	72	52	30	19	11	21	38	14	27	49	2	15	53	33	62	86	13	13	13	37	30	66	50	54	46	56	12	76	80	26	73	91	60	73	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12000	-463.502194166848142	-472.553037547299482	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986301067495294	-2	8	4	7	13	19	5	3	14	10	14	17	12	13	13	19	18	11	14	13	21	7	16	12	28	19	11	13	20	18	21	18	16	15	24	18	17	12	13	14	15	17	18	21	18	21	20	17	22	17	17	12	19	26	27	22	21	27	25	24	22	24	17	23	24	18	20	21	15	24	18	26	33	23	27	21	21	15	27	30	23	34	25	29	29	37	21	55	46	43	34	46	0	1	1	8	22	41	8	1	18	4	10	4	4	2	7	19	48	4	24	10	42	1	14	4	5	24	7	2	33	14	23	13	9	8	48	28	14	3	18	22	18	39	78	23	38	13	18	38	43	38	13	7	63	50	31	24	41	53	48	44	20	71	13	37	67	27	38	42	10	6	14	45	44	63	42	71	69	13	12	65	26	62	32	16	70	25	23	92	82	91	85	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12500	-470.478465760791551	-479.529309141242891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997624821863423	-2	7	2	7	3	21	10	9	12	8	13	13	13	10	12	18	11	8	2	2	19	7	10	7	24	17	15	16	14	17	24	16	17	16	23	5	14	15	20	8	9	14	21	19	25	23	27	15	20	17	18	20	18	25	24	29	14	23	22	19	22	24	20	26	27	22	19	14	22	23	21	23	27	21	20	19	22	24	32	29	22	30	39	34	25	35	20	42	46	40	34	59	0	5	1	3	1	29	4	20	24	3	10	22	8	3	20	13	19	20	1	1	17	19	20	20	74	57	7	1	36	15	21	17	36	40	11	1	18	17	12	3	19	40	15	42	60	41	6	7	32	17	42	11	27	48	14	49	20	75	12	13	10	27	30	30	46	9	42	5	44	48	57	63	66	12	37	9	42	20	47	75	33	58	84	58	6	45	33	86	79	86	69	89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13000	-488.536253765025776	-497.587097145477117	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992821838381051	-2	7	5	6	11	12	3	7	15	12	15	18	5	9	12	17	8	12	13	6	17	2	18	15	22	22	12	16	18	18	27	19	16	20	25	15	20	18	16	7	13	17	19	14	13	20	19	16	16	21	10	12	17	18	24	24	16	28	22	25	20	17	19	23	18	17	13	17	16	21	21	21	24	23	23	26	23	9	29	26	23	33	33	35	29	28	33	44	39	34	40	49	0	7	22	7	13	8	1	22	52	1	10	28	22	20	40	15	7	14	13	13	10	1	27	4	48	27	20	52	8	45	63	41	5	24	70	52	66	27	8	13	13	67	78	40	20	7	22	45	2	66	13	40	2	52	37	50	14	54	9	25	52	19	19	9	4	40	40	17	15	33	45	48	33	54	9	63	39	40	67	27	12	74	76	26	56	74	63	64	82	56	90	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13500	-481.199799299382050	-490.250642679833391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998723343598426	-1	11	4	4	4	22	7	7	15	5	13	17	10	16	14	19	17	8	14	11	18	9	21	11	29	22	16	22	18	17	24	13	19	15	26	19	9	16	12	13	12	20	9	17	16	21	22	16	18	9	16	19	23	27	29	30	20	18	21	25	2	21	22	28	13	24	10	20	10	22	24	27	34	17	29	20	24	22	34	26	25	26	31	36	29	35	32	50	32	39	36	49	0	3	61	1	1	23	1	3	13	61	5	13	8	5	50	15	20	5	67	50	65	61	29	5	76	22	7	36	41	41	51	10	40	4	3	41	4	13	7	2	10	2	10	13	20	29	17	67	9	10	24	48	45	34	65	28	9	2	45	57	1	19	2	26	8	57	7	4	18	14	13	44	81	67	16	51	9	49	55	38	52	52	36	71	77	35	35	90	38	55	83	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14000	-477.750107723402152	-486.800951103853492	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990669062162092	-2	3	3	5	11	11	12	2	17	11	13	15	11	11	6	19	14	6	9	12	18	9	19	9	22	23	15	17	14	20	21	13	18	13	19	7	19	18	12	8	13	18	18	15	20	19	20	15	16	21	18	12	21	25	29	15	21	25	25	25	14	21	22	24	13	21	12	16	20	29	21	28	37	19	28	25	22	25	34	25	28	32	35	31	23	38	27	48	44	36	40	48	0	1	1	1	8	36	18	1	56	19	22	14	1	3	1	20	10	3	3	24	65	8	29	4	40	56	15	56	19	38	44	3	19	19	44	8	5	61	24	2	19	19	48	8	5	34	34	32	14	69	18	40	7	71	64	52	7	41	56	53	8	39	13	62	8	68	40	65	21	33	52	76	76	41	77	43	40	49	75	5	74	11	60	59	42	69	57	89	91	78	73	86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
