"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"1352b619b7","imp-0",129,0.546875,0.251416015625,0.538565891472868,0.781637596899225,NA,0,0,0,0.394408389708521,1769
