step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10
18500	-54.213920098568437	-61.069408049527809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579324129305886	3	5	9	9	14	17	19	23	25	27	0	1	2	2	4	5	6	6	7	8	1	1	2	2	2	2	1	2	3	2
19000	-56.761327379878445	-63.616815330837817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573978331343950	3	5	8	10	15	18	19	22	24	28	0	1	2	3	4	5	6	7	8	8	1	1	1	1	3	2	1	2	1	3
19500	-54.108496513094458	-60.963984464053830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757196691430474	3	6	8	9	14	18	19	23	25	27	0	1	2	3	4	5	6	7	8	9	1	1	1	1	3	2	1	1	1	1
20000	-58.352674128421071	-65.208162079380443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833805148379794	2	4	10	9	12	17	20	23	24	26	0	1	4	2	4	5	6	7	8	8	1	1	1	2	2	2	2	1	1	1
20500	-54.276258165406631	-61.131746116366003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743095854535615	2	5	10	8	13	18	20	22	24	27	0	1	4	2	4	5	6	7	8	7	1	2	1	2	2	2	1	1	1	4
21000	-57.466812561111993	-64.322300512071365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770526645171427	2	4	8	9	13	18	20	24	25	27	0	1	1	3	4	5	6	7	8	8	1	1	3	1	1	2	1	2	1	2
21500	-57.383796101873287	-64.239284052832659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659273953561650	3	5	7	10	15	18	19	23	24	27	0	1	2	3	4	5	6	6	5	8	1	1	1	2	2	1	1	2	4	2
22000	-55.686274643868806	-62.541762594828178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605898489946746	3	6	10	9	14	18	20	23	25	28	0	1	4	2	4	5	6	7	7	8	1	1	1	1	3	2	1	2	2	2
22500	-59.455620091163340	-66.311108042122711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510593731754105	2	6	10	10	14	17	19	23	25	28	0	1	2	2	3	5	6	7	6	8	1	2	3	2	2	1	2	2	3	3
23000	-68.220001340705878	-75.075489291665249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522868280448428	3	6	8	10	12	18	20	24	25	28	0	1	2	2	4	5	6	5	7	9	1	1	1	1	1	3	1	4	2	2
23500	-51.999455518694710	-58.854943469654081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801487295253077	1	6	8	10	14	18	20	22	24	27	0	1	2	3	4	5	6	7	8	8	1	2	1	1	2	1	1	1	1	2
24000	-52.112278377907835	-58.967766328867206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620143390623168	2	5	9	9	13	18	19	24	26	27	0	1	2	2	4	5	6	7	8	8	1	1	2	2	2	2	1	2	1	1
24500	-60.782876395275480	-67.638364346234852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554671207438298	2	5	10	9	15	18	20	24	25	27	0	1	2	2	4	5	6	7	6	6	1	1	2	2	3	1	1	1	2	3
25000	-59.049042743167504	-65.904530694126876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480329706796627	3	5	8	9	14	18	19	23	25	27	0	1	2	2	3	5	6	7	6	7	1	1	2	2	2	2	1	2	4	4
25500	-57.270346236033518	-64.125834186992890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408198304535254	2	5	10	10	15	17	20	24	25	27	0	1	2	2	4	5	6	6	7	7	1	2	2	2	2	1	2	4	3	4
26000	-61.695090729146685	-68.550578680106057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.314177511100581	0	5	9	9	14	19	20	24	25	27	0	1	2	1	4	5	6	7	7	7	1	2	2	4	3	2	1	2	2	3
26500	-52.586511561525377	-59.441999512484749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727541464275226	1	5	9	10	14	17	19	24	26	27	0	1	2	3	4	5	6	7	8	8	1	1	2	1	2	1	1	2	1	1
27000	-64.323133649550485	-71.178621600509857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448569358871063	3	4	10	8	14	18	20	23	25	27	0	1	4	2	2	5	6	6	8	7	1	1	1	2	5	2	1	3	1	3
27500	-50.552304600664904	-57.407792551624276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775075504495918	3	5	9	8	14	17	19	23	25	25	0	1	4	2	4	5	6	7	8	8	1	1	1	1	2	1	1	2	1	1
28000	-57.755009857119020	-64.610497808078392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456228660058323	2	6	10	9	14	18	20	24	24	27	0	1	1	2	3	5	6	7	7	6	1	2	4	2	2	2	1	2	2	5
28500	-63.164269705167641	-70.019757656127013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588825807279449	2	6	9	10	15	19	20	23	25	25	0	1	2	3	4	5	6	5	7	7	1	2	2	1	3	2	1	4	2	2
29000	-63.884414612825310	-70.739902563784682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723682680959235	2	6	8	9	14	17	19	22	25	27	0	1	2	2	4	5	5	6	8	8	1	1	1	1	2	2	2	3	1	3
29500	-57.893656873575068	-64.749144824534440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620578902145108	2	5	10	9	15	18	19	23	25	27	0	1	2	2	4	5	6	7	8	8	1	1	2	2	4	2	1	1	1	1
30000	-59.245742880563625	-66.101230831522997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634164632521332	2	6	8	9	15	19	18	23	25	26	0	1	2	3	4	7	5	6	8	8	1	1	1	1	2	1	2	2	2	1
30500	-56.136969238329854	-62.992457189289226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663920580744406	3	5	10	9	14	18	20	23	25	26	0	1	4	2	4	5	5	6	8	8	1	1	1	2	2	2	2	3	1	2
31000	-67.501489005344638	-74.356976956304010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623369700202927	2	6	8	10	13	17	19	23	26	26	0	1	2	2	4	5	6	7	8	6	1	2	2	1	2	3	1	2	1	6
31500	-51.480295437111707	-58.335783388071079	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660020006542787	2	6	8	9	15	17	19	24	26	27	0	1	2	3	4	5	6	7	8	8	1	2	1	1	3	1	1	2	1	2
32000	-55.896225319827650	-62.751713270787022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655774069115928	3	6	10	9	15	18	20	22	25	27	0	1	4	2	4	5	6	6	8	8	1	1	1	2	2	2	1	2	2	2
32500	-52.047009957976691	-58.902497908936063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533749949598701	3	5	9	9	14	18	19	23	25	28	0	1	2	2	4	5	6	7	7	8	1	1	2	2	2	2	1	2	3	2
33000	-54.663665769241817	-61.519153720201189	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845673162191983	2	6	8	10	15	19	20	23	25	26	0	1	2	3	4	5	6	7	8	8	1	2	1	1	2	2	1	2	1	2
33500	-55.050554528238237	-61.906042479197609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646140435411902	2	6	8	10	15	18	20	24	26	26	0	1	2	3	4	5	6	7	8	8	1	1	1	1	2	1	1	3	1	1
34000	-59.616832537016720	-66.472320487976091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836168965741075	3	5	7	9	14	18	19	23	26	28	0	1	2	3	4	5	6	7	8	8	1	1	1	1	3	2	1	3	1	2
34500	-59.063492180432050	-65.918980131391422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604147480036535	2	6	10	8	13	19	20	24	25	26	0	1	4	2	2	5	6	7	8	8	1	2	1	1	3	4	1	2	1	1
35000	-55.101708477719200	-61.957196428678571	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720060866343226	3	5	9	10	14	18	20	24	26	27	0	1	2	3	3	5	6	7	8	8	1	2	2	1	3	2	1	2	1	1
35500	-62.545337948320551	-69.400825899279923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690400529084666	2	5	9	10	15	18	20	22	25	26	0	1	2	3	3	5	6	7	6	8	1	1	3	1	3	2	1	2	2	2
36000	-60.353671139274212	-67.209159090233584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569263071658121	0	6	9	10	15	18	19	23	25	26	0	1	2	3	4	5	5	6	7	8	1	2	1	1	2	1	2	2	3	1
36500	-54.635876735788344	-61.491364686747715	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668556505968120	3	6	8	10	15	18	20	23	25	26	0	1	2	3	4	5	6	7	7	8	1	1	1	1	3	1	1	1	2	2
37000	-60.115080258289595	-66.970568209248967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652214145080957	3	6	9	9	15	19	20	23	25	28	0	1	1	2	3	5	6	7	8	8	1	2	2	1	3	2	1	2	1	2
37500	-57.106910324474235	-63.962398275433607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477123619169240	2	4	9	9	14	18	20	24	26	27	0	1	2	2	4	5	6	7	7	6	1	1	2	3	3	2	1	2	3	5
38000	-58.985621112537046	-65.841109063496418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763633467609721	2	4	9	10	14	17	20	22	24	27	0	1	2	2	4	5	6	6	7	9	1	1	2	3	2	1	2	2	2	1
38500	-61.842640967943922	-68.698128918903294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567682685583925	2	5	8	10	14	19	18	22	23	27	0	1	2	2	4	5	5	7	8	8	1	2	1	2	2	2	2	3	1	2
39000	-59.424444636172154	-66.279932587131526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337528045936283	3	6	8	10	13	19	20	23	25	27	0	1	2	3	4	5	6	7	7	7	1	2	1	1	2	3	1	2	2	3
39500	-70.860182432734419	-77.715670383693791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.243927260149017	1	6	9	10	13	18	20	24	25	27	0	1	2	3	4	5	6	6	5	7	1	2	1	1	1	3	2	2	6	4
40000	-58.990952239228406	-65.846440190187778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393583118787091	1	4	10	9	14	17	20	24	26	26	0	1	4	2	4	5	6	7	6	8	1	2	1	2	2	1	2	2	3	1
40500	-54.801893238206560	-61.657381189165932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745948188628006	2	6	8	9	14	18	20	24	25	28	0	1	2	2	4	5	6	7	6	8	1	2	1	2	2	2	1	2	2	2
41000	-52.457817389993295	-59.313305340952667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770413365701413	2	5	10	9	14	17	19	24	25	27	0	1	4	2	4	5	6	7	8	8	1	1	1	2	2	2	1	3	1	1
41500	-63.117587596129241	-69.973075547088612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368121453221949	3	5	9	10	12	16	18	22	26	28	0	1	2	3	3	5	6	7	8	8	1	1	2	1	2	2	1	2	2	4
42000	-54.705768590244894	-61.561256541204266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663951311281442	2	6	10	9	14	17	19	23	25	27	0	1	2	2	4	5	6	7	8	8	1	1	2	2	2	1	1	3	1	2
42500	-59.173662592591626	-66.029150543550998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616289515601590	1	5	8	10	15	17	18	23	26	27	0	1	2	3	4	5	6	6	6	8	1	2	1	1	3	1	1	3	3	2
43000	-66.391522568988961	-73.247010519948333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614524632392583	1	5	8	9	13	18	20	24	22	27	0	1	2	3	4	5	6	7	7	8	1	1	2	1	3	3	1	2	2	1
43500	-59.301893649551971	-66.157381600511343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770239993190957	3	5	8	10	15	19	20	23	24	26	0	1	2	3	4	5	5	6	8	8	1	1	1	1	2	2	3	2	1	1
44000	-55.334702937960557	-62.190190888919929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588079695043054	2	4	9	8	14	18	20	24	26	28	0	1	4	2	4	5	6	6	7	8	1	1	1	2	3	1	1	3	3	2
44500	-54.739474119128872	-61.594962070088243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798024019937161	3	5	8	9	14	18	19	23	25	26	0	1	2	3	4	5	6	7	7	8	1	1	2	1	2	2	1	2	2	1
45000	-62.459087269190192	-69.314575220149564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587304856189281	3	5	10	8	15	17	20	22	24	24	0	1	4	2	4	5	6	7	8	8	1	1	1	1	2	2	2	1	1	1
45500	-59.458032776178754	-66.313520727138126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516588858001679	2	5	6	10	14	19	19	24	26	26	0	1	2	3	4	5	5	7	8	8	1	2	1	3	2	2	2	2	1	1
46000	-56.819513422350354	-63.675001373309726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537629017177230	3	5	10	9	15	17	19	22	26	27	0	1	2	2	4	5	6	7	6	9	1	1	3	2	3	1	1	2	4	1
46500	-61.259054884785215	-68.114542835744587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427485187634175	3	5	10	9	14	18	19	24	25	27	0	1	4	2	4	5	5	7	7	5	1	1	1	2	3	2	2	3	3	7
47000	-61.538813705020587	-68.394301655979959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686653918102696	3	5	10	8	13	17	20	23	24	27	0	1	4	2	3	5	6	7	7	9	1	1	2	1	1	2	1	2	3	1
47500	-55.668016103871395	-62.523504054830767	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559929858998246	2	5	8	9	14	18	20	23	26	27	0	1	2	3	4	5	6	7	8	6	1	1	1	1	2	2	1	2	2	4
48000	-60.716661551186419	-67.572149502145791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551126529988525	2	5	10	8	15	17	20	23	26	26	0	1	4	2	3	5	6	7	8	8	1	2	1	2	3	1	2	2	2	2
48500	-54.993771099316241	-61.849259050275613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522030071794098	2	6	8	10	14	17	18	24	25	27	0	1	2	2	4	5	6	6	7	9	1	2	1	2	2	1	1	4	4	1
49000	-59.226235550870030	-66.081723501829401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523585334062023	3	5	8	8	14	18	19	23	25	27	0	1	2	2	3	5	6	7	8	8	1	1	2	1	3	2	1	3	1	1
49500	-54.759404639296363	-61.614892590255735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628163909548319	3	6	9	9	14	18	20	23	24	26	0	1	2	2	4	5	6	6	7	8	1	2	1	2	3	1	1	2	2	2
50000	-63.347182677919875	-70.202670628879247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478709592783956	1	6	10	9	14	18	16	23	25	26	0	1	4	2	4	7	5	7	8	6	1	2	1	1	3	2	1	4	1	4
50500	-58.732567849419254	-65.588055800378626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558863813095685	2	5	8	10	15	18	19	23	25	25	0	1	2	3	3	5	6	7	8	7	1	1	2	1	3	2	1	2	1	2
51000	-55.786671973018493	-62.642159923977864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484161881552978	2	6	9	10	14	19	20	23	25	26	0	1	2	3	4	5	6	7	8	7	1	3	1	1	2	2	1	1	1	3
51500	-62.155226616500414	-69.010714567459786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496355663318814	3	5	8	9	13	17	19	23	25	28	0	1	2	2	3	5	6	7	7	8	1	1	2	3	2	2	1	3	2	2
52000	-58.422029405547079	-65.277517356506451	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451072877426200	2	6	9	8	14	18	19	24	25	27	0	1	2	2	3	5	6	6	7	8	1	2	2	1	3	2	1	4	3	2
52500	-63.178419328853138	-70.033907279812510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418280188040971	2	6	9	7	14	19	19	23	25	27	0	1	4	2	3	5	5	6	7	8	1	2	2	1	2	3	3	2	3	2
53000	-60.466845936400318	-67.322333887359690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711729532046175	2	5	8	10	14	18	19	23	26	28	0	1	1	3	3	5	6	7	7	8	1	1	3	1	3	2	1	2	3	3
53500	-62.464679412503287	-69.320167363462659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810442992206766	3	5	9	8	14	19	18	22	25	26	0	1	4	2	3	7	5	6	7	9	1	1	1	1	2	1	2	1	2	1
54000	-65.047596880031975	-71.903084830991347	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.365135796265987	3	6	9	9	14	17	19	22	25	26	0	1	2	2	4	5	6	7	8	6	1	1	2	1	3	2	2	2	1	5
54500	-57.349972928506020	-64.205460879465392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455786630267522	2	5	8	9	15	18	19	23	26	26	0	1	2	2	4	5	6	7	7	8	1	2	1	2	4	2	1	2	4	2
55000	-69.095986257709797	-75.951474208669168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518322603065222	3	5	8	6	12	18	20	24	25	28	0	1	4	2	4	5	6	6	7	7	1	1	1	1	3	3	1	3	3	5
55500	-58.886775284487712	-65.742263235447084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568312846399744	2	6	9	10	14	16	19	24	26	27	0	1	2	2	4	5	6	5	8	8	1	2	1	2	2	1	2	5	1	2
