step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
29500	-209.385341382719133	-207.949701051713589	-1.435640331005537	0.000269856484435	0.000094811113951	0.351339024332449	0.519758224809097	-1	1	3	5	7	8	8	9	11	11	10	10	13	11	14	13	13	14	12	14	15	15	16	18	25	22	0	1	2	3	3	5	4	7	5	6	6	4	7	8	8	8	8	8	12	7	13	5	12	16	20	16	1	1	1	1	1	1	2	1	2	2	1	3	4	2	2	2	2	3	1	3	2	4	2	3	4	4
30000	-200.087732192495451	-198.617035453278760	-1.470696739216680	0.000304715452381	0.000096634636767	0.317130739553554	0.490749682651276	-2	1	2	5	10	9	7	10	10	12	11	10	12	11	15	15	13	15	13	14	15	15	15	20	25	24	0	1	2	3	6	7	4	4	7	4	6	1	4	9	6	10	14	10	7	6	19	19	10	23	22	16	1	2	1	1	1	1	1	3	2	4	1	5	3	1	3	2	1	1	3	2	1	1	1	4	4	5
30500	-226.714261249494996	-225.190701919835305	-1.523559329659703	0.000303600326669	0.000084783791534	0.279261199961875	0.394040116065511	-2	0	3	4	10	9	8	9	11	12	10	11	11	11	12	15	12	15	14	14	16	15	15	19	23	21	0	1	2	3	3	2	4	1	11	4	7	1	5	5	4	10	14	4	5	6	19	1	5	20	15	15	1	1	1	1	3	4	2	6	1	4	1	7	1	1	4	2	1	4	4	2	1	8	2	3	4	4
31000	-200.364076940114330	-198.937413173047247	-1.426663767067082	0.000279989773365	0.000101360654538	0.362015559782193	0.526465213649566	-1	1	1	6	9	8	8	9	10	12	10	11	12	12	13	14	13	14	13	14	15	16	15	18	24	22	0	1	1	2	4	4	4	4	7	7	6	8	5	8	8	14	8	8	11	5	19	13	4	16	22	18	1	1	2	3	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	2	5	2	5	3
31500	-185.935232814580246	-184.397247293044359	-1.537985521535891	0.000245997048085	0.000066604590989	0.270753618826234	0.551666981750053	-1	1	3	5	9	9	7	9	10	11	11	9	11	11	13	14	13	15	13	15	14	15	15	17	24	22	0	1	2	3	3	4	4	4	5	7	9	4	12	6	14	14	14	6	8	5	19	8	17	14	22	16	1	1	1	1	3	2	1	3	1	2	1	2	1	1	1	1	1	3	2	4	1	3	1	3	3	4
32000	-204.776269707418749	-203.227232355429948	-1.549037351988787	0.000232729170231	0.000061588280658	0.264634985794281	0.407152852509295	-1	2	3	5	8	9	8	10	11	12	10	11	13	10	15	14	13	14	13	14	16	16	16	19	24	24	0	1	2	2	2	4	4	7	6	5	7	6	1	4	16	12	8	8	7	13	9	20	4	15	22	24	1	1	1	1	3	2	2	1	2	2	2	2	6	3	1	1	2	2	2	1	3	2	6	3	2	2
32500	-210.578405675371926	-208.898395993979932	-1.680009681391988	0.000233025596613	0.000048907665154	0.209881085445669	0.540161908040346	-1	1	3	5	9	9	7	9	11	11	10	10	11	12	12	13	12	15	13	13	13	14	15	18	23	23	0	1	2	1	3	7	4	4	8	4	7	4	4	11	4	10	5	4	8	5	15	10	8	16	22	24	1	1	1	3	3	1	1	2	1	3	2	3	3	1	3	1	2	5	2	2	1	2	3	3	5	3
33000	-199.927737065486895	-198.424356754020607	-1.503380311466301	0.000212339837786	0.000062069684458	0.292312950339876	0.440159026045775	-1	1	3	5	9	10	7	10	10	11	10	11	12	11	13	14	13	15	14	14	13	16	15	17	24	24	0	1	2	1	4	4	2	2	7	3	4	4	10	1	13	15	12	16	11	8	10	6	15	23	20	8	1	1	1	3	2	4	3	5	1	5	2	3	1	6	1	1	1	1	2	2	1	2	1	1	6	7
33500	-207.962209567451822	-206.397576790834279	-1.564632776617550	0.000240908524749	0.000061798028091	0.256520719452258	0.527790109257345	-1	1	3	5	10	8	7	9	10	12	9	11	12	10	14	14	13	15	13	15	13	13	15	19	24	24	0	1	2	3	8	1	4	4	11	14	6	4	14	4	4	8	6	4	6	22	6	14	17	23	22	15	1	2	1	1	1	3	1	2	1	1	1	3	1	2	4	2	1	5	2	1	1	1	1	2	6	6
34000	-238.021424532928620	-236.210492454220088	-1.810932078708536	0.000257272913412	0.000044775072726	0.174037259234713	0.670468353430980	0	2	3	6	8	7	8	9	9	10	10	10	13	11	15	11	12	15	13	13	13	16	15	19	24	23	0	1	1	3	3	3	4	2	6	7	9	3	16	5	14	8	8	16	5	1	11	23	4	15	19	16	1	1	2	1	3	2	1	3	1	1	1	2	1	3	2	2	1	1	2	5	1	1	4	1	7	5
34500	-209.385395763849630	-207.820982470980766	-1.564413292868875	0.000206939088703	0.000053106986766	0.256631007214573	0.416384101009066	0	1	3	5	8	9	8	9	10	10	11	10	12	10	14	15	13	16	13	14	15	14	16	18	25	24	0	1	1	1	1	4	3	1	6	4	9	4	7	4	12	13	14	13	8	2	9	8	12	18	22	18	1	1	1	3	2	2	3	4	1	3	1	2	2	2	2	1	2	2	2	6	2	3	3	1	7	3
35000	-203.290164821211818	-201.692161300862949	-1.598003520348858	0.000298228468773	0.000071840827278	0.240891916098788	0.535460414430045	0	1	3	5	8	7	8	9	10	11	11	10	12	10	14	15	12	16	13	14	15	15	16	19	24	22	0	1	1	1	2	4	6	5	7	7	7	8	14	8	8	15	14	1	10	9	11	9	4	12	22	16	1	1	1	3	3	1	1	1	2	1	2	1	1	1	2	1	1	7	1	2	3	2	4	5	5	3
35500	-189.589955306693014	-187.513734344210292	-2.076220962482726	0.000182517484350	0.000023316399177	0.127748852446659	0.502013101168393	-2	0	2	6	10	8	8	8	9	10	11	11	13	11	14	14	13	16	14	15	16	16	16	20	25	23	0	1	2	3	1	4	4	4	4	7	9	4	4	8	14	14	12	15	7	5	11	20	17	23	22	14	1	1	1	2	5	1	1	1	2	1	1	2	3	1	2	2	2	1	2	2	2	1	1	2	4	5
36000	-199.085641343698853	-197.525972200383052	-1.559669143315808	0.000253580190382	0.000065687753393	0.259041344252850	0.587672939968510	-1	1	2	5	10	10	9	7	10	10	9	8	12	11	13	14	13	16	13	15	15	15	15	19	23	23	0	1	2	1	12	2	12	4	11	7	12	1	6	4	8	13	6	13	11	6	19	6	17	16	20	18	1	1	1	3	1	3	1	1	1	1	1	5	1	3	3	1	1	2	3	3	1	3	1	3	3	3
36500	-200.948098702178783	-199.216192751291857	-1.731905950886926	0.000224026612513	0.000043484949621	0.194106178425961	0.555551111051299	-1	1	3	5	9	10	7	10	11	12	11	9	13	12	14	13	13	15	14	14	14	12	15	20	25	22	0	1	2	3	1	7	4	4	6	6	8	4	5	4	8	12	12	13	10	6	11	5	15	23	20	16	1	1	1	1	5	1	1	2	1	1	1	1	2	2	1	2	3	1	1	2	2	1	1	3	6	4
37000	-213.633247968095048	-212.132033910299157	-1.501214057795881	0.000151375933742	0.000044474982055	0.293804840412137	0.389300114099442	-2	1	3	5	9	10	7	9	10	10	11	11	10	11	12	15	14	16	13	14	16	16	16	20	24	24	0	1	2	2	4	1	4	4	4	3	10	8	4	4	8	12	13	15	7	13	6	10	15	18	20	16	1	2	1	2	1	7	1	1	2	4	1	2	3	3	1	3	2	1	3	3	4	2	2	2	4	3
37500	-205.515742422767971	-203.918387020905698	-1.597355401862283	0.000307356672983	0.000074126941747	0.241175638151291	0.543699507707077	-1	1	3	5	9	10	8	9	11	10	11	10	13	10	13	14	11	15	11	15	14	16	15	19	23	24	0	1	2	3	4	7	4	4	3	7	6	2	5	4	11	10	8	13	8	12	11	6	15	23	20	9	1	1	1	1	3	2	1	2	4	2	1	4	1	3	1	2	1	1	1	2	1	4	1	3	4	4
38000	-192.563483659151586	-190.951246166044854	-1.612237493106736	0.000185210008249	0.000043494127610	0.234836810498049	0.491369625435254	0	1	3	5	9	10	8	9	10	10	10	11	12	12	14	13	13	16	12	14	15	15	15	19	24	22	0	1	2	3	1	7	4	4	1	7	7	8	5	8	4	8	8	13	10	9	15	5	12	18	22	16	1	1	1	1	4	1	1	2	5	2	1	1	2	2	5	2	2	3	1	3	1	2	2	2	5	4
38500	-203.719785210438744	-202.140026865563158	-1.579758344875595	0.000293538724319	0.000073140280800	0.249167400211041	0.624759871672774	-2	1	3	6	9	9	8	9	9	11	11	8	12	11	14	14	12	16	14	14	13	13	16	19	25	22	0	1	2	3	4	1	4	12	7	9	9	4	8	8	14	13	12	14	7	2	11	4	17	17	6	18	1	2	1	1	1	5	1	1	1	1	1	1	1	1	1	1	3	2	3	6	1	3	2	3	8	3
39000	-218.530932485983755	-217.059070081104494	-1.471862404879263	0.000280154414680	0.000088570562345	0.316149086730627	0.689853423470820	-2	1	3	6	9	8	9	10	9	11	11	11	13	11	13	12	13	14	14	15	15	14	16	20	25	24	0	1	2	3	4	4	4	4	4	7	9	8	11	8	14	14	10	12	7	11	9	4	14	14	20	18	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	3	4	4	2	4	4	5
39500	-193.886441564806148	-192.310510200938268	-1.575931363867883	0.000255708484683	0.000064178548590	0.250983258022525	0.560346241269930	-1	1	3	5	8	9	8	10	10	11	11	11	13	11	14	14	13	15	13	15	14	16	15	17	24	22	0	1	2	3	1	4	4	6	7	7	9	5	10	4	5	8	6	16	10	14	11	21	8	13	22	16	1	1	1	1	5	3	1	1	1	2	1	2	1	3	4	2	2	1	1	2	2	1	2	2	3	3
40000	-209.807075662879441	-208.407729001573017	-1.399346661306423	0.000232586648785	0.000093675460233	0.402755105344343	0.514699100619631	-2	1	2	6	9	9	8	9	10	11	10	11	13	11	15	14	13	16	13	13	14	14	15	19	22	21	0	1	2	1	2	7	4	4	4	7	7	9	6	8	14	14	14	14	4	10	11	8	13	15	20	13	1	1	1	2	3	1	1	2	2	1	1	1	2	1	2	1	1	4	2	1	2	3	1	2	3	3
40500	-207.639956616160049	-206.100069546180009	-1.539887069980031	0.000200261623087	0.000054006045732	0.269677459414696	0.398454242384925	-1	1	3	5	10	8	7	8	10	9	10	10	12	11	14	14	14	15	12	14	16	15	16	19	23	21	0	1	2	3	2	4	4	4	6	7	10	4	12	4	8	13	12	12	4	14	11	5	15	17	20	24	1	1	2	1	4	2	1	2	1	1	1	3	1	3	2	1	2	2	4	1	3	2	1	4	5	2
41000	-209.042875172976608	-207.589028300973325	-1.453846872003294	0.000298024750644	0.000099041327717	0.332325847110064	0.756768391288994	-2	0	2	5	10	8	7	8	11	11	10	9	13	12	14	14	13	15	12	14	15	16	16	19	23	23	0	1	2	1	6	3	4	4	11	7	7	6	14	12	14	14	14	16	7	11	13	19	8	18	22	14	1	1	2	2	2	3	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	4	1	3	3
41500	-213.116965466331891	-211.664586124244238	-1.452379342087666	0.000288103726857	0.000096154018664	0.333747916811855	0.421720637340595	-1	0	3	5	9	9	8	8	11	12	9	10	12	11	14	15	13	15	13	14	15	15	15	18	24	23	0	1	2	3	4	3	4	1	11	11	7	7	7	12	6	15	12	7	6	4	10	13	12	15	22	24	1	1	1	1	1	2	2	6	2	3	1	1	2	1	3	1	2	4	1	3	2	2	2	2	5	2
42000	-221.761642103490516	-219.929096248529106	-1.832545854961421	0.000339436872188	0.000057435381066	0.169207843260491	0.431045179540549	-2	1	2	6	9	9	8	9	11	11	10	10	12	11	11	13	11	15	14	14	15	15	16	20	22	22	0	1	1	3	4	4	4	1	6	7	7	5	12	12	2	4	4	11	17	5	11	5	17	18	16	4	1	1	3	2	1	1	1	4	1	2	2	1	1	1	3	3	2	2	2	3	3	3	3	3	4	9
42500	-206.011122379284643	-204.026344289530272	-1.984778089754367	0.000260052080518	0.000036672176496	0.141018585288212	0.402758860537043	-1	0	3	5	9	9	8	9	11	11	10	11	13	11	13	14	13	15	14	13	15	16	15	20	24	23	0	1	2	3	3	7	3	4	5	7	7	8	8	6	12	12	8	14	6	5	11	5	15	12	22	4	1	1	2	1	3	1	2	2	2	1	1	1	2	1	1	1	3	2	3	2	3	3	1	5	5	11
43000	-211.476928226019112	-209.787045576692435	-1.689882649326685	0.000249451868710	0.000051558809061	0.206688405775048	0.611203112374085	-1	0	3	5	10	8	8	8	11	11	10	11	13	10	14	13	13	16	11	14	15	14	15	18	23	20	0	1	2	1	6	4	4	4	11	8	7	14	8	7	14	3	8	15	8	5	7	4	16	18	20	18	1	1	2	3	1	2	2	2	1	1	1	1	2	1	2	3	3	1	1	2	4	4	1	2	3	1
43500	-194.073054180026929	-192.330685538563785	-1.742368641463147	0.000225670491843	0.000043148611210	0.191201830855401	0.394542085761568	-1	1	3	6	9	8	9	8	10	12	11	11	13	10	14	14	13	15	14	14	15	16	16	19	24	22	0	1	2	2	4	4	6	4	5	7	5	8	4	8	14	14	12	12	10	5	11	5	16	17	5	4	1	1	1	3	3	1	1	1	1	2	1	1	3	1	2	2	1	2	1	2	2	4	1	3	6	5
44000	-213.481996386675860	-211.780222644003885	-1.701773742671984	0.000224091067492	0.000045483503092	0.202968835842536	0.341738524670324	-1	1	2	5	9	8	6	10	10	11	11	11	13	9	14	14	14	16	12	14	16	16	14	20	23	21	0	1	2	3	4	4	4	4	6	7	9	4	10	4	14	14	8	23	12	8	11	20	14	18	22	12	1	1	1	1	2	1	1	2	2	1	1	3	1	2	3	2	2	1	1	1	2	2	2	2	4	5
44500	-206.664100590530410	-205.278041760074075	-1.386058830456327	0.000248443282277	0.000106905086077	0.430299765391733	0.483025901146878	-1	1	2	5	8	7	9	10	11	11	9	11	13	12	14	13	14	15	14	14	16	15	15	19	24	23	0	1	2	3	4	4	6	4	11	7	6	4	8	8	14	8	8	14	7	12	12	20	15	8	22	12	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	4	1	3	1	1	5	6	4
45000	-208.283852473401680	-206.659401296096291	-1.624451177305376	0.000194415192122	0.000044694767023	0.229893387110309	0.496733888530766	0	2	3	6	9	8	8	9	11	11	11	11	12	12	14	15	14	14	13	13	15	14	16	17	24	22	0	1	2	2	4	1	4	4	4	7	4	8	4	11	10	8	14	12	4	11	19	1	22	8	11	16	1	1	1	2	2	4	1	2	1	2	4	1	4	1	1	3	2	2	3	1	1	6	1	5	5	3
45500	-203.177707723127611	-201.581152776468400	-1.596554946659210	0.000271148219077	0.000065489628636	0.241527046938087	0.565204772384581	0	2	2	5	7	9	7	9	11	11	11	11	12	11	14	14	11	16	13	15	16	15	15	19	24	23	0	1	1	1	2	5	4	4	6	7	8	5	5	2	4	13	8	23	12	8	22	5	17	18	20	15	1	1	1	2	2	1	1	2	1	2	1	2	2	5	2	1	1	1	1	3	1	3	2	1	4	5
46000	-208.551084926479064	-207.004110708375208	-1.546974218103868	0.000231067387353	0.000061406802146	0.265752786881195	0.484528609490818	-1	1	2	6	8	8	7	9	10	11	10	11	12	12	13	13	12	13	13	13	14	15	16	19	24	22	0	1	2	2	4	4	1	4	7	9	6	6	4	7	7	17	4	7	10	14	6	15	14	23	20	14	1	1	1	3	2	2	4	1	2	1	1	2	3	3	3	1	2	2	1	1	3	1	2	1	7	4
46500	-186.651838212020550	-185.106583970418058	-1.545254241602482	0.000219744875153	0.000058604429785	0.266693044577821	0.486072813179234	-1	2	1	6	9	8	9	8	10	11	10	10	12	12	13	14	14	15	12	15	15	14	15	19	24	24	0	3	1	3	4	4	8	2	7	8	6	8	10	12	12	14	14	15	7	5	11	5	15	8	20	16	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	3	2	3	1	5	4	5
47000	-200.388629417977910	-198.944018555935941	-1.444610862041978	0.000199529838667	0.000068155465864	0.341580318608180	0.482074265532036	-2	2	2	6	9	9	9	8	7	12	10	11	12	11	14	14	13	14	14	14	16	15	16	19	23	23	0	1	1	3	2	2	3	4	4	11	4	6	14	8	14	14	12	12	10	7	7	5	4	14	7	18	1	2	2	2	4	3	4	1	1	1	3	1	1	1	1	1	1	1	1	2	3	2	4	3	5	4
47500	-203.727704113770272	-202.282765568726433	-1.444938545043841	0.000161281282574	0.000055035466919	0.341239020674385	0.382016651557260	-1	1	3	4	9	8	9	10	9	11	8	10	13	11	14	14	12	15	12	14	15	14	16	19	24	23	0	1	2	1	6	4	1	4	6	9	4	7	14	8	14	7	6	12	4	7	4	4	15	16	20	16	1	1	1	3	1	3	5	3	1	1	2	1	1	1	1	4	2	2	3	3	5	3	1	2	5	5
48000	-215.454360767673506	-213.799375722502475	-1.654985045171017	0.000200217424185	0.000043734624391	0.218435655981706	0.411634996393187	0	1	3	6	8	10	8	9	11	12	11	7	12	8	13	15	14	15	13	14	13	15	14	19	24	23	0	1	2	2	4	4	12	3	4	7	12	3	4	1	11	15	15	6	7	4	9	10	4	10	22	20	1	1	2	3	1	2	1	3	3	3	2	3	3	3	1	1	1	2	3	5	2	2	3	2	4	5
48500	-185.123562031970238	-183.615142079156186	-1.508419952814050	0.000289287738193	0.000083579297577	0.288914069082762	0.544112737708533	-2	1	2	5	10	7	8	9	10	11	10	11	12	12	15	14	13	15	11	13	16	15	15	19	24	23	0	1	2	3	4	4	6	4	8	7	4	11	4	11	17	11	8	12	8	13	13	20	16	8	20	8	1	1	1	1	2	1	1	2	1	2	3	1	4	1	1	2	2	2	1	1	2	1	1	5	5	6
49000	-210.385888279101721	-208.644322106329753	-1.741566172771978	0.000319888548085	0.000061233587151	0.191421629557801	0.468776160688122	-1	1	3	5	9	9	7	9	11	12	9	10	12	11	15	14	13	16	11	13	15	16	15	19	25	23	0	1	2	3	2	3	4	4	11	7	7	5	5	12	14	14	14	7	8	5	10	20	12	17	20	11	1	1	1	1	4	4	1	2	1	2	1	1	2	1	2	1	1	3	1	2	1	1	2	3	5	5
49500	-207.711118628878467	-205.837181156286192	-1.873937472592276	0.000252026885106	0.000040478055752	0.160610070371789	0.349144886842306	-1	0	2	4	8	10	9	8	10	11	9	11	10	11	13	14	12	14	13	14	15	16	15	19	24	23	0	1	2	3	3	8	5	4	5	7	5	4	4	4	17	13	13	15	5	1	20	14	15	14	22	15	1	1	1	1	3	1	1	2	2	2	1	3	2	3	1	2	1	1	3	7	1	4	1	4	3	4
50000	-205.128059794100807	-203.405342636808484	-1.722717157292332	0.000346304535891	0.000068127777925	0.196727939902189	0.543048113598392	-1	1	3	6	10	10	8	8	9	12	11	10	12	12	13	14	14	16	14	13	14	15	15	20	25	23	0	1	2	2	8	3	4	3	3	7	7	9	6	12	10	15	13	12	14	8	4	6	15	17	22	16	1	1	1	3	1	3	1	2	4	2	1	1	1	2	1	1	1	3	1	2	2	2	1	4	4	4
50500	-196.006715364509859	-194.506965171904540	-1.499750192605307	0.000228129726064	0.000067258089384	0.294823872995373	0.646656952999214	-1	1	3	5	10	10	7	9	11	12	9	10	11	11	14	14	13	15	13	14	15	15	15	19	23	24	0	1	2	3	8	7	4	4	11	12	7	4	3	4	8	6	13	10	10	5	13	12	12	15	22	24	1	1	1	1	1	2	1	2	1	1	1	3	3	3	2	2	1	1	1	2	1	2	2	2	4	2
51000	-217.243964374633691	-215.655427595999498	-1.588536778634179	0.000317378585737	0.000077792498188	0.245109473935223	0.561332817798206	-1	1	3	5	9	9	8	10	11	11	10	9	11	11	14	14	13	15	13	14	15	14	15	19	22	22	0	1	2	1	7	2	2	7	11	7	7	7	2	2	12	12	8	16	10	13	7	8	12	18	20	16	1	1	1	3	1	3	2	2	1	1	2	1	4	6	2	1	1	1	1	1	6	2	2	2	2	3
51500	-200.273469867902236	-198.585886526482398	-1.687583341419840	0.000297082043486	0.000061621729634	0.207423272411053	0.581163003100592	0	1	3	5	8	7	9	9	11	12	10	9	12	10	15	13	14	14	13	14	15	15	15	20	25	24	0	1	2	3	1	4	6	4	5	7	8	4	14	5	5	8	8	1	8	12	10	12	16	23	20	17	1	1	1	1	4	1	1	2	2	2	1	3	1	1	4	2	3	6	2	3	1	2	1	3	3	5
52000	-201.044128077399193	-199.528852507900353	-1.515275569498851	0.000176427036807	0.000050183555480	0.284443679315885	0.457429692223200	-1	1	2	6	8	9	8	10	10	11	10	9	12	11	14	13	12	15	13	15	16	16	14	20	24	23	0	1	2	1	2	7	4	4	1	7	5	5	12	9	4	14	12	23	7	9	15	8	14	17	20	4	1	1	1	3	4	1	1	3	6	1	1	1	2	1	4	1	2	1	3	3	1	3	1	3	4	7
52500	-195.690399584417321	-194.121169848771586	-1.569229735645744	0.000241512996782	0.000061401067244	0.254235043505727	0.511369318693338	-1	1	2	6	9	10	9	10	11	12	10	9	13	11	14	14	12	16	14	14	15	16	14	20	23	24	0	1	2	2	1	4	4	12	6	11	4	4	1	8	14	17	8	12	17	13	11	20	4	16	22	23	1	1	1	2	5	3	2	1	1	1	2	1	6	1	1	1	2	4	1	1	2	1	5	3	3	5
53000	-219.555615412686336	-217.977455333753511	-1.578160078932823	0.000329619497142	0.000082379233545	0.249922211092303	0.608832589434419	0	2	3	5	9	9	9	7	11	11	10	11	12	12	14	13	13	16	14	13	15	16	15	20	24	23	0	1	2	1	4	4	8	3	5	4	5	6	4	4	13	6	4	16	9	5	9	17	10	23	22	24	1	2	1	2	2	2	1	2	1	3	1	2	3	3	1	2	4	3	1	3	2	1	2	3	3	2
53500	-211.291049248549569	-209.902080559038012	-1.388968689511548	0.000265491166233	0.000112455420391	0.423574998696870	0.794372547406525	0	1	3	5	10	10	8	8	10	11	10	10	12	10	14	13	12	15	13	15	14	16	15	19	25	23	0	1	2	1	8	8	4	1	7	7	7	8	10	8	14	14	14	12	10	5	11	21	15	16	20	24	1	1	1	3	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	3	5	3
54000	-194.407061585259527	-192.865501583942176	-1.541560001317360	0.000300305808148	0.000080703855730	0.268738910605626	0.621839788798730	-1	1	3	6	7	8	9	8	10	11	11	9	11	11	15	13	13	14	13	14	13	16	15	19	24	23	0	1	2	3	4	4	6	3	6	7	8	4	12	12	17	14	14	13	12	8	11	11	14	14	22	20	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	2	3	2	3	2	5	3	4
54500	-207.486206211316585	-205.808743051060702	-1.677463160255880	0.000250353641419	0.000052754673000	0.210720613852530	0.416536384891549	0	2	2	6	9	9	8	9	11	12	10	9	13	11	15	14	14	14	13	15	14	15	13	20	23	24	0	1	1	3	4	7	4	2	11	7	4	4	12	6	12	12	13	13	12	12	13	4	12	23	20	8	1	1	1	2	1	1	1	3	1	2	1	2	2	1	2	3	1	1	1	2	1	4	2	3	4	6
55000	-197.008534159717385	-195.433372092423269	-1.575162067294130	0.000397574474514	0.000099931071493	0.251351829402392	0.514544120241709	-1	1	2	5	10	9	7	8	8	11	10	10	9	10	14	14	12	16	13	15	16	15	15	20	24	23	0	1	2	3	8	3	4	4	7	13	8	4	4	4	17	17	6	11	13	5	16	5	15	23	20	24	1	1	1	1	1	3	1	2	1	1	1	2	2	3	1	1	2	3	2	2	2	2	1	2	4	2
55500	-212.786955553681196	-210.985820546145277	-1.801135007535929	0.000260446622323	0.000045919525497	0.176310696938403	0.454359337413182	-1	2	3	6	10	9	9	8	10	11	10	10	13	11	13	15	12	15	14	14	16	15	15	20	24	23	0	1	2	2	4	4	4	1	6	12	8	4	5	1	4	12	8	12	7	4	17	6	13	17	22	16	1	1	1	2	2	2	2	4	1	1	1	2	2	5	3	3	3	2	2	4	2	4	1	4	4	3
56000	-205.587610860186857	-204.093011610210652	-1.494599249976195	0.000300972694021	0.000089834854181	0.298481742580906	0.520148368575950	-2	1	2	4	9	10	7	10	9	11	11	10	12	12	14	14	12	16	13	14	14	16	15	17	24	24	0	1	2	1	4	2	2	9	4	9	5	9	9	10	14	14	8	14	8	9	4	5	13	15	20	14	1	1	1	3	3	5	2	1	3	2	1	1	1	1	1	1	1	2	1	2	4	2	1	1	4	7
56500	-199.806257398746908	-197.947937245040578	-1.858320153706326	0.000346875351629	0.000056804148798	0.163759542243110	0.460167503882293	0	2	3	5	10	9	7	9	10	11	10	11	12	12	14	15	12	15	13	14	15	14	14	19	24	22	0	1	2	3	8	7	3	4	6	6	6	11	12	1	4	12	10	17	8	5	14	5	12	12	15	24	1	1	1	1	1	1	1	3	1	1	1	1	1	6	5	2	1	1	2	2	2	2	1	5	5	1
57000	-199.212211883979705	-197.730994167517593	-1.481217716462123	0.000225782480422	0.000069666282815	0.308554865217737	0.420213523005473	-1	1	3	6	9	9	8	10	11	11	11	10	13	11	13	15	13	16	13	14	14	15	16	17	24	22	0	1	2	3	1	7	4	4	6	6	7	4	12	4	4	13	5	14	14	15	11	15	15	12	22	18	1	1	1	1	4	1	1	4	1	1	2	2	2	3	4	1	3	2	1	1	2	1	2	2	4	3
57500	-198.300678116920011	-196.889751224313841	-1.410926892606170	0.000159198587753	0.000061068312252	0.383598329067095	0.485896289589075	-1	1	3	5	9	10	8	9	10	10	10	11	13	11	14	14	14	16	11	14	13	16	15	19	23	22	0	1	2	2	2	5	3	7	4	4	4	8	8	8	8	12	14	8	11	5	7	20	14	15	20	14	1	1	2	2	3	1	2	1	2	2	3	1	1	2	2	1	2	3	1	3	2	1	2	2	5	6
58000	-214.687384512278783	-213.189348436625892	-1.498036075652900	0.000280395267178	0.000083004988607	0.296028493784969	0.470496302826939	0	1	3	5	8	10	7	8	11	12	9	10	12	11	14	14	13	16	14	14	15	15	16	19	25	24	0	1	2	1	7	3	2	4	5	12	8	7	14	6	14	8	6	14	12	7	6	7	12	14	22	15	1	1	1	3	1	4	4	2	2	1	1	2	1	1	2	3	2	3	2	4	3	3	3	4	3	5
58500	-199.324354387199861	-197.908570759711580	-1.415783627488289	0.000211754308583	0.000079720857492	0.376478089277660	0.541682896244792	-1	1	3	5	9	8	6	7	11	11	10	9	12	11	14	15	12	16	12	15	13	13	15	20	23	22	0	1	1	3	4	4	4	4	11	7	7	8	12	12	12	12	14	23	11	10	9	5	12	18	22	18	1	2	2	1	2	2	1	1	1	2	2	1	1	1	3	3	1	1	2	2	1	2	3	2	4	2
59000	-205.315498394450060	-203.913709865121206	-1.401788529328852	0.000141566257248	0.000056402444918	0.398417292473951	0.474894097023825	0	2	3	4	9	9	8	10	9	10	11	10	13	11	14	11	12	15	14	13	16	15	13	18	21	23	0	1	2	1	4	3	4	4	4	7	9	4	6	8	14	8	14	13	4	6	19	20	8	19	19	15	1	1	1	3	3	3	1	2	2	1	1	2	3	1	2	1	1	1	5	1	1	1	2	2	3	5
59500	-218.191214718437891	-216.710800695492424	-1.480414022945456	0.000201218959432	0.000062214548201	0.309188301027531	0.550169381018538	-1	0	3	5	8	9	7	9	9	12	7	11	13	11	14	14	14	12	14	14	15	15	16	19	23	24	0	1	2	3	3	4	4	4	5	3	4	4	5	11	4	10	13	14	5	6	6	10	16	10	22	13	1	1	2	1	4	2	1	2	1	4	2	2	2	2	4	1	1	1	2	2	2	1	2	4	2	5
