step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
22500	-587.471572565867405	-594.327060516826805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774789938374698	-1	0	3	2	2	1	6	3	4	4	4	6	3	5	5	4	6	6	8	7	9	5	7	7	7	7	7	8	9	9	7	9	8	8	10	9	8	9	8	10	8	9	10	12	9	9	10	11	10	11	11	11	12	10	11	11	11	12	13	14	11	11	12	12	12	13	14	13	13	13	12	13	13	14	14	14	14	14	12	16	13	14	15	15	15	17	15	16	14	14	15	19	18	17	19	19	19	18	18	20	21	22	24	25	26	27	29	30	30	33	0	1	4	1	2	1	13	4	8	0	4	22	4	8	8	0	15	22	25	15	12	13	14	15	14	15	18	14	34	23	14	28	17	12	23	23	23	25	26	26	27	27	28	62	8	31	41	29	27	35	30	38	26	41	42	42	46	35	37	79	43	28	47	47	49	31	64	49	50	50	52	26	49	79	65	45	40	64	40	53	71	40	73	62	90	69	78	74	37	79	81	98	80	83	87	91	91	94	87	97	95	97	102	0	0	105	106	0	106	108	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2
23000	-578.607404361868021	-585.462892312827421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695739625245187	-1	1	1	2	2	2	5	3	5	4	5	6	3	5	5	4	6	7	7	5	9	5	8	5	7	7	7	8	8	9	8	10	8	8	9	10	9	8	8	9	9	9	10	11	9	9	10	11	10	12	11	10	12	10	12	12	12	13	12	13	11	11	12	13	13	13	15	12	14	14	12	12	14	14	14	13	13	15	12	17	14	14	16	12	15	16	15	16	15	16	17	20	19	18	19	19	21	18	18	20	21	22	24	25	25	28	29	29	30	32	0	1	1	1	2	1	13	3	8	0	3	7	4	8	8	0	8	13	8	8	7	13	19	8	14	8	22	19	22	17	14	17	17	12	23	23	23	17	26	39	18	27	28	45	28	26	41	34	27	51	36	38	39	41	42	42	46	35	37	79	43	45	47	47	49	46	47	49	50	35	52	39	56	53	65	45	79	64	40	89	71	72	55	62	74	69	64	74	59	85	81	83	80	83	87	91	96	83	87	91	95	97	102	0	0	105	106	0	106	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	2	1	2	2	1	1	3	1	2	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2
23500	-554.754744072048425	-561.610232023007825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.788441966735251	-1	1	1	1	3	3	5	3	4	5	4	5	3	5	4	4	5	6	5	6	8	5	7	6	6	7	8	8	8	7	8	10	8	7	6	9	8	9	9	9	9	10	10	11	9	9	11	11	11	12	10	11	12	10	11	11	10	13	12	12	12	11	12	12	12	13	17	13	13	11	12	12	13	11	13	14	13	15	13	16	14	14	16	14	14	16	14	15	14	15	17	18	18	17	18	18	20	20	19	20	21	21	24	25	26	28	29	31	30	33	0	1	1	1	2	1	13	4	8	0	4	13	4	8	8	0	8	7	8	15	34	13	35	14	8	17	18	19	34	35	15	46	14	12	17	23	35	25	26	31	27	27	28	45	28	14	41	21	27	70	36	38	39	41	42	42	46	9	37	74	43	28	47	47	49	57	63	49	70	23	52	39	55	40	65	45	60	64	74	59	71	39	73	45	79	69	64	79	59	85	81	83	80	73	87	91	91	92	87	96	99	97	102	0	0	105	106	0	106	108	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	5	2	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
24000	-593.241470734467271	-600.096958685426671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740886107651926	-2	1	1	1	3	2	5	3	4	4	4	5	3	4	6	3	6	4	9	7	8	7	4	7	7	7	8	7	9	8	8	10	8	8	9	9	8	9	9	8	9	9	11	11	9	9	11	11	11	12	11	11	11	10	11	11	11	14	12	12	12	11	13	12	13	14	15	13	13	13	13	13	13	10	14	13	12	14	13	16	14	14	17	15	15	15	16	15	14	15	17	20	18	15	18	18	20	19	17	19	21	21	23	25	26	28	30	29	30	32	0	1	1	1	2	1	13	2	8	0	3	13	4	8	8	0	8	13	17	14	12	13	8	17	17	14	13	15	21	15	14	15	15	13	23	15	23	17	26	8	27	27	45	28	28	17	41	21	27	35	36	38	39	41	42	42	46	50	37	40	43	45	47	47	49	57	47	49	50	35	52	26	55	26	65	44	40	64	60	59	52	31	94	44	79	69	78	74	59	79	81	98	80	73	99	91	91	83	87	91	99	97	102	0	0	105	106	0	106	108	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	3	1	1	1	2	2	1	3	3	1	2	2	1	2	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	3	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
24500	-603.987457622563738	-610.842945573523139	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763294859642427	-1	0	3	1	2	1	5	3	4	1	5	6	3	5	5	4	5	6	9	6	8	5	6	6	7	7	8	9	9	8	7	7	8	7	8	9	9	8	9	9	9	9	11	9	7	9	11	11	11	12	11	11	12	11	12	11	12	11	11	10	12	12	13	12	13	14	17	12	13	14	11	13	14	13	14	14	12	15	14	16	14	11	17	13	16	16	15	16	16	15	17	20	19	16	18	18	20	19	17	20	20	22	23	24	25	27	30	29	31	31	0	1	1	1	2	1	13	4	8	0	3	13	4	2	8	0	8	22	31	8	22	13	17	14	14	15	18	45	21	23	14	14	15	12	23	14	23	15	26	31	27	27	28	45	14	8	41	21	27	58	14	38	26	41	42	42	46	36	37	40	43	28	47	47	49	57	78	49	50	39	38	39	55	60	65	84	60	64	60	59	52	26	94	28	79	69	64	79	59	74	81	98	80	73	99	91	91	83	87	96	99	97	102	0	0	105	106	0	106	108	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	2	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2
25000	-603.800687824160605	-610.656175775120005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783506476490446	-2	0	1	2	2	3	3	3	4	4	5	6	4	6	5	3	7	6	9	7	8	5	7	7	7	8	8	8	8	8	6	9	9	8	9	10	8	9	9	10	9	9	11	11	6	9	10	11	11	11	12	11	11	10	11	12	11	13	12	12	11	9	13	13	13	13	17	12	13	13	12	13	13	13	14	14	12	15	14	16	14	11	16	13	15	15	16	14	14	16	17	17	17	16	19	19	21	19	18	20	21	23	24	24	26	27	29	31	30	33	0	1	1	3	2	1	4	4	8	0	3	13	7	8	8	0	8	7	14	15	18	7	14	8	15	17	18	45	12	23	15	8	17	22	23	23	23	25	26	14	27	27	28	62	8	31	41	21	27	36	36	38	9	41	42	42	8	32	37	40	62	45	47	47	68	53	78	49	50	35	52	26	56	77	65	28	40	64	74	59	71	39	73	44	77	69	78	60	59	85	81	83	80	73	99	91	91	83	78	96	87	97	102	0	0	105	106	0	106	108	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	3	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1
25500	-573.533299066149539	-580.388787017108939	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708987822777121	-1	0	3	1	2	2	3	3	4	4	5	6	4	5	5	4	6	6	9	7	9	5	7	6	6	7	8	9	9	8	7	9	9	8	9	8	9	9	8	8	9	9	10	11	8	9	10	11	11	11	11	11	12	10	12	12	11	11	11	12	11	11	12	11	14	12	16	13	13	14	13	11	13	14	13	13	13	14	13	16	14	14	17	14	13	16	15	16	15	15	17	19	18	17	19	18	21	18	17	19	21	23	23	25	27	28	30	29	31	32	0	1	4	1	1	2	4	4	8	0	3	13	7	8	8	0	15	7	31	14	34	7	15	15	15	14	18	45	34	23	8	14	8	12	23	23	23	25	26	8	27	27	45	45	8	31	41	21	27	35	35	38	39	41	42	42	14	35	37	40	43	28	47	47	75	46	63	49	50	50	52	26	55	79	49	28	60	64	72	89	71	72	73	62	60	69	78	79	70	85	81	83	89	73	99	91	91	73	87	96	87	97	97	0	0	105	106	0	106	108	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	4	1	2	2	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	3	1	1	2	1	1	2	3	1	1	3	1	1	1	1	1	1	1	2	2
26000	-586.546051697740722	-593.401539648700123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694641774103696	-1	1	2	1	2	2	2	3	4	4	4	5	4	5	5	4	7	6	7	6	8	6	6	7	6	7	8	9	9	8	7	9	8	9	7	8	8	10	8	9	9	9	10	10	8	10	10	12	11	11	11	9	12	11	11	12	11	13	13	14	11	11	12	12	13	14	16	14	14	13	13	11	14	13	14	14	14	14	12	16	14	14	17	15	15	16	15	16	15	16	16	20	18	17	19	18	19	19	17	20	21	22	23	24	26	28	30	30	31	32	0	1	1	1	2	1	4	4	4	0	3	13	7	8	8	0	15	7	15	14	12	13	9	15	9	14	18	45	21	23	15	17	31	7	23	23	23	25	9	31	27	27	45	45	19	33	41	34	27	23	23	9	72	41	42	27	17	51	37	74	43	45	47	47	49	57	78	49	50	50	52	26	55	79	65	43	79	64	40	59	71	39	42	62	79	69	64	79	37	85	81	94	80	73	99	91	91	73	87	96	95	97	102	0	0	105	106	0	106	108	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	3	3	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	3	4	1	1	1	2	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2
26500	-609.183709351519951	-616.039197302479351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706885421236746	-2	2	3	1	3	1	3	3	5	4	5	5	4	5	5	4	5	6	7	6	7	7	7	6	7	6	7	9	9	8	8	10	9	9	9	9	7	9	8	8	8	9	10	11	8	10	10	11	11	11	11	11	11	10	11	11	11	13	12	14	11	11	12	13	13	14	16	13	14	15	13	12	13	11	14	14	13	14	13	16	15	15	15	11	15	16	16	16	14	15	17	19	17	18	19	18	21	18	17	20	19	23	23	25	25	26	29	30	30	32	0	4	2	1	2	1	4	4	8	0	3	7	7	8	8	0	8	7	9	8	12	13	8	8	17	8	18	45	21	23	8	25	17	21	30	23	9	25	26	15	27	27	28	28	19	15	41	21	27	37	35	38	39	41	42	27	46	36	37	79	43	45	47	63	49	31	63	49	50	50	52	39	55	40	65	28	74	64	74	37	71	51	55	19	74	69	78	85	59	79	71	83	89	83	99	91	91	73	87	91	99	97	97	0	0	105	106	0	106	108	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	3	1	1	2	3	1	2	1	2	1	2	1	1	2	3	1	2	2	2	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2
27000	-591.508229857149217	-598.363717808108618	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761005866000941	-1	1	1	1	2	3	3	3	4	4	5	5	5	5	4	4	6	7	9	6	9	6	7	6	7	7	7	8	7	8	8	7	7	9	9	9	9	10	9	8	9	9	10	12	9	10	10	11	11	12	12	11	12	11	11	12	10	14	13	14	11	11	12	12	12	13	16	14	13	14	12	13	14	12	13	13	14	14	13	16	15	13	16	12	16	16	14	16	16	15	17	18	18	17	19	18	19	20	17	20	22	22	23	24	26	28	30	30	30	33	0	1	1	1	2	3	4	4	8	0	1	7	7	15	8	0	8	7	28	15	12	7	17	14	14	14	12	17	13	17	15	15	15	22	23	23	23	25	26	24	27	27	28	28	28	31	41	34	42	35	35	38	39	41	42	55	24	23	37	74	43	28	47	47	49	46	47	49	35	50	52	39	56	40	65	45	53	64	74	58	71	26	56	45	90	69	64	79	59	74	81	83	59	83	99	91	91	92	87	96	95	97	102	0	0	105	106	0	106	108	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	2	2	1	1	2	3	1	2	2	1	2	1	2	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2
27500	-603.839240050012450	-610.694728000971850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614319431441893	-1	1	2	1	2	1	3	3	5	5	4	5	4	4	4	5	6	6	8	6	8	6	7	7	8	7	8	9	8	9	7	8	8	8	10	9	9	9	8	9	9	10	11	12	9	9	10	11	11	13	11	11	12	11	12	12	11	12	12	14	11	11	13	12	13	13	17	13	13	12	11	13	14	12	12	14	14	14	13	16	14	12	16	14	14	16	16	16	14	16	16	19	17	17	18	18	20	18	19	19	21	22	23	23	25	28	30	31	29	33	0	1	1	1	2	1	3	4	15	0	1	7	7	3	3	0	14	13	17	14	18	12	8	15	17	14	18	8	12	23	8	14	17	22	32	23	23	17	26	31	27	27	28	45	19	17	41	29	27	35	36	38	39	41	42	42	46	37	37	79	28	45	47	47	75	31	47	49	36	23	38	26	55	40	49	28	74	64	74	59	52	39	73	44	74	69	78	74	59	85	81	73	59	73	87	81	81	83	87	96	99	97	102	0	0	105	109	0	106	108	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	3	4	1	3	2	1	3	1	2	1	3	1	2	1	2	2	2	1	1	1	2	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2
28000	-603.343586791135294	-610.199074742094695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641527176458473	-2	0	1	1	1	3	3	3	5	4	5	5	4	4	5	3	6	6	7	6	7	5	7	6	7	6	7	8	9	8	9	8	9	9	9	10	8	9	8	9	8	9	10	12	10	10	10	10	10	12	12	11	11	10	11	11	11	12	13	14	12	11	13	12	14	13	17	14	13	14	13	10	15	11	12	14	13	14	14	16	15	15	17	14	14	16	16	16	14	15	17	19	18	17	18	18	20	20	19	19	21	22	24	25	26	28	29	29	31	33	0	1	1	1	2	3	3	3	8	0	1	7	7	8	8	0	14	13	8	8	18	7	20	8	24	14	18	19	21	23	17	14	17	21	23	23	3	25	26	39	27	27	28	45	28	15	41	34	27	72	36	25	39	41	42	42	31	31	37	77	43	28	47	47	75	31	63	75	35	50	52	17	56	40	49	45	74	64	74	59	52	53	73	45	74	89	64	79	37	85	81	73	59	73	87	81	96	83	95	91	99	96	102	0	0	105	106	0	106	108	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	2	2	1	1	2	4	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	2	1	1	3	3	1	3	1	1	3	2	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	3	1	1	2	3	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2
28500	-643.632640631497225	-650.488128582456625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685806042343681	-1	2	1	1	3	2	4	3	4	3	6	6	5	5	5	3	7	6	9	6	7	7	7	6	7	7	8	7	8	9	7	9	7	8	9	9	9	9	8	9	9	9	9	11	9	9	10	11	11	13	12	11	13	11	10	12	11	12	13	14	11	11	12	12	12	13	15	13	14	13	13	13	15	11	13	12	13	15	13	15	15	11	16	15	15	15	15	17	14	13	18	19	18	18	17	16	20	20	18	19	22	20	24	25	26	28	29	29	31	31	0	3	1	1	2	4	4	4	8	0	1	7	7	8	8	0	14	7	33	8	7	13	15	15	8	15	18	14	12	23	14	9	8	18	15	23	23	25	8	26	27	27	20	43	28	39	41	12	27	35	36	38	82	41	27	42	46	35	37	74	28	28	47	41	27	46	63	49	51	32	38	26	55	40	65	44	74	64	74	37	71	26	56	45	90	69	64	79	59	74	96	83	89	73	87	81	100	83	95	96	99	91	102	0	0	105	106	0	106	108	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	4	2	1	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	3	1	2	1	2	1	2	1	3	2	2	2	1	1	1	1	1	1	3	1	2	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2
29000	-635.450201413853733	-642.305689364813134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743599975207085	-1	2	0	1	3	1	3	3	4	5	4	6	5	4	6	2	5	5	7	7	9	6	7	5	7	7	8	8	8	9	8	9	7	8	9	10	9	9	8	10	9	10	10	10	9	9	10	12	10	12	9	11	11	10	12	12	11	14	12	13	11	10	11	11	13	13	17	13	13	14	12	12	14	11	14	12	12	14	14	16	14	14	16	14	16	17	15	16	15	14	17	20	18	16	17	16	20	19	19	18	21	20	24	24	26	28	30	31	30	32	0	3	1	1	2	3	4	4	8	0	3	7	7	8	9	0	9	7	15	15	12	13	8	8	14	14	18	17	12	23	17	17	17	12	15	51	23	25	17	9	27	27	45	28	28	20	41	21	27	23	23	25	26	27	42	42	46	36	37	40	45	28	47	47	49	53	78	49	50	50	38	39	56	39	65	28	74	64	40	59	71	72	55	76	90	69	78	60	37	74	96	94	80	42	87	71	96	83	95	96	99	91	102	0	0	105	106	0	106	108	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	1	2	1	2	2	2	1	2	1	3	1	2	2	2	2	2	1	2	2	1	1	1	2	1	2	1
29500	-609.908769245616213	-616.764257196575613	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688765376135370	-1	1	1	2	3	3	4	3	5	4	4	5	5	4	4	5	6	5	9	6	7	6	6	6	7	7	7	8	9	8	8	9	8	9	8	8	8	10	9	9	8	9	10	10	9	9	9	12	10	11	11	11	12	10	11	10	11	13	12	12	12	12	12	10	13	13	15	14	12	12	12	13	14	14	14	14	13	14	13	15	15	14	16	14	14	15	16	15	15	16	18	19	18	17	17	17	20	19	19	19	21	22	24	24	26	27	30	29	31	32	0	1	1	3	2	1	4	4	8	0	3	7	7	8	8	0	8	7	28	8	7	7	14	15	15	8	18	11	12	23	17	17	22	21	23	23	23	25	26	25	27	27	28	28	28	31	41	21	27	35	23	25	26	41	42	42	31	50	37	40	43	45	47	47	49	57	63	49	50	35	52	39	42	79	65	45	60	64	60	50	71	39	73	28	79	69	78	60	37	74	96	94	89	73	87	81	91	94	95	96	99	97	102	0	0	105	106	0	106	108	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	3	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	1	2	1	2	3	1	1	2	1	2	1	2	2	2	1	3	1	1	2	1	3	1	1	2	2	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2
30000	-617.962849884750540	-624.818337835709940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.724353961299027	-1	0	2	1	2	3	4	2	5	4	5	5	4	5	5	4	6	7	7	6	8	7	7	6	7	7	8	8	6	9	8	10	7	8	9	10	9	9	8	9	9	10	9	12	9	10	11	12	12	13	11	10	12	11	11	9	12	13	11	10	12	11	12	12	13	13	15	14	14	15	12	14	14	13	10	14	12	14	12	15	14	14	16	14	15	16	15	15	15	14	18	20	17	18	19	16	20	19	18	18	22	22	24	23	27	28	29	28	31	32	0	1	4	1	2	1	4	4	8	0	4	7	3	8	8	0	8	13	3	8	29	7	15	14	17	8	7	19	13	23	17	17	15	13	23	23	23	25	8	26	27	56	19	62	28	8	41	21	75	36	23	38	26	41	56	27	46	51	37	26	43	28	47	47	75	46	47	49	50	50	52	26	42	79	27	45	60	64	60	37	52	39	73	44	74	69	64	74	59	79	96	73	58	83	87	81	100	83	87	96	99	97	102	0	0	105	106	0	106	108	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	3	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2
