step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
24500	-583.207334233902770	-581.457318161047283	-1.750016072855442	0.000088093423675	0.000016661210940	0.189131154686979	0.523558157304350	1	2	2	3	6	5	7	7	7	9	9	11	8	11	11	11	9	13	14	13	12	12	15	15	13	12	13	14	14	16	14	17	13	15	16	16	15	16	19	17	18	18	17	18	19	17	19	19	19	20	19	19	19	20	18	19	23	21	21	21	21	21	21	23	21	22	23	22	23	25	22	24	25	24	24	27	24	26	25	26	27	27	26	26	28	28	28	31	31	29	31	30	30	29	32	31	31	32	33	37	39	0	1	1	2	3	4	6	6	6	13	8	4	7	17	13	9	13	15	11	15	15	13	18	16	9	13	9	11	21	27	15	20	21	33	24	27	16	31	27	20	34	36	37	35	46	16	28	40	38	43	44	46	37	25	28	40	52	37	43	24	46	40	53	63	24	52	39	58	51	57	51	58	62	62	63	66	58	54	60	73	77	64	71	71	64	68	81	94	71	71	87	87	53	75	88	92	84	67	97	97	100	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	2	2	2	3	2	1	2	2	2	1	1	1	2	2	1	3	3	2	1	1	1	2	3	2	2	1	2	1	1	2	4	2	1	2	2	1	2	3	2	1	1	2	2	3	1	2	1	1	2	2	2	2	2	2	3	2	1	2	2	2	2	2	3	1	1	4	4	2	1	5	2	1	1	2	3	1	3	1
25000	-597.418850296216647	-595.914971323074269	-1.503878973142422	0.000087653916842	0.000025592506988	0.291972200557208	0.635408091247969	0	1	1	2	6	4	6	8	7	8	8	10	9	9	12	11	10	13	13	13	11	12	15	15	12	14	12	14	14	14	15	17	15	15	16	15	14	16	18	17	17	17	18	17	18	17	19	19	20	20	16	20	20	20	18	20	21	20	21	21	21	22	21	22	22	22	23	21	22	24	23	22	25	24	25	26	25	26	26	27	27	27	27	27	27	28	27	32	30	29	30	29	30	29	32	28	31	32	32	36	38	0	1	1	2	3	4	6	7	6	7	2	7	10	10	10	6	10	15	11	15	13	17	26	28	12	10	9	9	21	25	20	20	21	29	24	30	25	31	35	38	29	36	37	51	37	35	55	31	40	43	24	43	43	51	28	48	52	43	45	44	52	49	37	53	35	57	60	58	27	69	44	45	62	62	64	66	68	71	67	74	72	64	78	67	75	72	72	75	79	71	96	96	64	75	94	87	84	90	89	99	99	1	1	1	1	2	1	1	1	2	1	3	2	1	1	2	4	1	1	2	1	1	1	1	1	2	2	2	4	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	3	1	3	1	1	1	5	1	2	3	3	1	2	2	2	2	2	1	1	3	1	2	2	4	3	4	2	2	1	1	3	2	2	1	2	1	2	2	2
25500	-591.757116122741195	-590.181576251177148	-1.575539871564052	0.000088721033538	0.000022284121667	0.251170672597303	0.528462708585204	0	2	2	3	6	5	6	6	6	9	9	10	8	10	11	11	9	12	14	12	12	12	14	14	13	13	13	14	14	15	17	17	16	15	16	15	16	16	18	16	18	18	17	17	18	17	20	18	18	20	19	18	19	20	19	20	20	21	22	20	22	22	21	22	22	22	22	22	23	25	24	24	24	24	26	26	25	25	27	27	26	26	26	27	28	27	27	31	31	29	30	29	30	29	31	28	31	32	33	37	37	0	1	1	2	3	4	6	4	6	13	8	9	6	17	17	12	8	14	11	15	15	13	18	12	16	13	16	11	21	25	40	15	29	21	24	16	19	20	24	20	29	36	16	24	25	36	28	31	40	43	44	46	43	24	11	48	52	37	43	44	54	31	53	63	54	57	44	58	44	66	69	50	62	49	63	66	58	71	51	73	72	64	71	71	53	77	72	82	84	71	87	96	82	82	82	87	71	71	71	89	98	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	3	2	2	1	2	2	2	1	3	1	3	1	2	1	2	2	2	2	1	3	1	3	1	3	1	1	2	2	1	1	2	7	1	1	2	2	2	1	3	1	1	1	1	2	1	2	2	1	2	1	2	3	2	1	1	6	2	1	1	1	2	4	1	2	3	2	2	2	1	2	2	2	1	2	3	4	3	3
26000	-576.163057995184886	-574.618238339495065	-1.544819655689833	0.000072645273055	0.000019391336414	0.266931840132202	0.546647220857675	0	2	2	3	4	4	6	7	6	9	8	10	8	11	10	11	10	13	12	14	12	11	15	14	13	13	13	13	15	15	16	17	16	15	17	15	14	15	18	18	17	17	16	18	18	15	21	17	20	20	17	20	20	20	20	19	23	20	22	20	21	22	22	22	22	22	20	22	24	26	23	24	24	24	24	26	25	25	27	24	26	26	26	27	27	28	28	32	30	30	30	30	30	28	32	29	31	31	34	37	39	0	1	1	2	3	4	6	9	6	13	8	9	7	10	13	9	10	17	11	15	15	10	13	12	16	14	16	11	21	16	38	20	29	21	24	16	16	20	27	38	29	36	37	51	37	24	39	38	40	43	24	25	45	46	39	40	66	45	50	44	52	49	53	53	54	52	36	45	39	57	67	68	62	62	53	66	68	71	71	49	68	64	78	71	63	77	81	82	84	84	68	96	82	64	82	87	78	78	98	99	100	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	4	2	2	1	1	2	2	2	1	2	1	2	2	2	3	1	3	2	1	1	1	1	2	1	2	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	3	1	2	1	1	1	3	2	1	2	2	2	2	2	1	2	3	2	1	3	2	1	5	1	2	2	3	1	4	3	1	2	1
26500	-586.044815914078526	-584.678961783485533	-1.365854130592975	0.000066467132150	0.000033412574103	0.502693181150969	0.604925329779601	2	3	3	4	6	5	7	7	7	8	9	10	9	10	10	9	10	12	13	13	11	13	14	15	11	12	13	14	14	14	17	15	16	14	17	16	16	14	18	17	17	17	18	17	19	18	20	19	20	21	16	20	20	19	19	19	22	22	22	19	22	22	21	22	22	21	22	21	21	26	23	23	24	25	25	26	24	24	25	27	26	25	26	25	26	28	27	32	31	30	31	30	31	29	31	28	31	33	33	39	37	0	1	1	2	3	4	6	6	6	7	8	9	10	10	10	7	10	10	11	15	15	26	10	25	16	14	16	19	21	16	38	15	29	21	25	30	27	18	51	38	34	36	37	51	35	44	28	40	38	37	24	46	37	35	19	40	66	45	45	51	52	49	45	63	24	52	60	45	24	57	60	68	62	62	64	66	58	60	71	73	72	64	69	44	53	77	81	82	90	79	72	96	82	64	75	87	83	90	97	98	99	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	3	1	2	2	1	2	2	2	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	4	1	3	2	1	1	2	1	3	1	1	2	1	2	1	1	1	1	3	1	2	1	3	1	1	1	1	1	2	2	1	3	1	2	2	2	2	4	2	2	1	3	1	2	5	2	3	3	3	1	2	2	1	2	2
27000	-616.672831906692977	-615.015851138070275	-1.656980768622751	0.000099895652600	0.000021750036610	0.217727559142297	0.551314190587335	1	3	2	4	4	5	7	9	7	8	9	11	9	11	11	12	9	12	13	11	10	13	14	15	11	13	14	14	15	16	17	16	15	14	16	15	14	16	18	18	18	17	18	17	17	18	18	18	19	19	17	20	20	20	19	19	22	20	23	20	21	21	22	22	22	21	22	22	22	25	24	24	23	24	24	26	25	26	26	26	25	25	26	26	26	28	27	31	29	29	31	30	30	29	31	29	31	32	31	37	37	0	1	1	2	3	4	6	2	6	7	6	9	10	10	13	11	10	17	16	10	13	13	13	25	9	10	9	11	21	16	20	20	21	21	27	12	16	23	35	38	29	27	37	25	24	25	19	38	38	43	30	46	45	44	28	32	52	37	50	51	46	49	53	53	54	44	46	45	51	66	27	43	62	40	64	66	68	71	69	73	72	64	71	69	75	77	81	64	79	78	81	81	82	82	85	87	79	90	84	98	98	1	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	2	3	2	2	2	3	2	2	2	3	3	2	2	1	3	1	1	2	2	2	1	2	3	1	4	3	1	2	1	1	1	1	1	3	2	1	3	2	2	1	1	2	1	1	2	3	3	2	2	5	2	1	3	1	2	1	1	1	2	1	2	1	3	1	2	1	5	1	2	5	2	3	2	3	1	2	1	2	3	2
27500	-634.220163997201666	-632.519169467256916	-1.700994529944748	0.000091539846954	0.000018601677109	0.203208523150929	0.460760777902233	1	2	3	3	5	4	6	6	6	8	8	10	9	10	10	11	11	12	14	13	11	11	13	13	12	12	14	12	14	15	17	16	14	16	17	15	12	15	19	17	18	17	16	16	18	17	21	19	19	19	18	19	21	19	19	20	23	21	22	21	21	22	22	22	22	21	23	22	22	24	22	22	24	24	25	26	25	26	26	25	26	26	26	25	27	29	28	31	31	28	29	28	30	29	31	30	31	32	33	37	36	0	1	1	2	3	4	6	6	6	7	8	7	10	13	10	9	13	14	8	15	15	13	10	12	9	13	24	11	21	16	38	23	21	29	12	25	12	17	46	38	34	36	37	12	35	25	28	31	40	43	12	46	50	44	28	48	52	35	50	39	52	31	53	53	54	46	51	45	27	66	51	37	40	48	64	69	72	84	71	40	58	37	67	71	63	77	81	64	71	71	72	81	85	64	85	81	71	90	84	98	99	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	3	2	1	1	2	2	4	1	1	2	2	2	2	1	2	1	5	2	2	2	1	2	1	1	2	3	1	2	5	1	1	2	4	2	1	2	2	1	1	2	1	2	1	2	1	1	1	2	2	2	4	1	2	5	4	3	2	2	2	1	2	4	2	6	1	2	2	2	2	4	5	3	2	1	1	2	3	3	4	2	4	3	2
28000	-597.818022566599211	-596.245845707675130	-1.572176858924108	0.000113120904754	0.000028596232039	0.252793523012066	0.526362429069367	1	3	2	2	6	5	6	7	6	9	9	10	8	10	11	12	11	12	14	13	12	13	14	14	11	13	13	13	14	16	16	16	15	14	15	13	16	15	18	18	17	17	17	17	19	17	20	18	20	19	18	19	20	20	19	19	23	21	22	21	21	22	21	22	22	21	24	22	23	25	23	23	23	25	25	26	26	25	27	26	27	26	26	25	28	27	28	29	31	29	31	30	31	30	31	29	29	32	34	36	38	0	4	1	1	3	4	6	6	6	13	6	6	7	13	10	25	13	13	11	15	17	14	13	25	12	10	25	11	21	25	20	20	21	21	12	16	27	20	37	31	21	16	24	16	37	12	24	38	31	30	35	44	37	39	19	38	52	50	50	44	35	49	53	63	39	46	71	58	51	57	39	60	49	73	64	66	72	67	67	73	58	64	78	39	82	68	72	64	84	67	92	81	82	85	82	81	79	90	84	90	100	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	2	3	1	1	2	2	2	1	2	1	2	1	3	1	2	1	2	2	1	2	1	1	1	3	2	2	2	2	2	3	1	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	1	2	2	1	1	2	2	2	1	2	1	2	2	1	1	2	2	2	2	1	2	1	3	2	3	3	2	1	2	3	1	3	1	1	2	3	3	1
28500	-572.252136280737204	-570.537921781220916	-1.714214499516247	0.000080376138612	0.000016012201368	0.199215857397921	0.632244584580022	1	4	3	3	6	4	6	8	5	8	9	11	9	11	10	11	10	12	13	12	12	12	15	15	11	12	13	14	15	16	16	17	15	15	15	15	16	17	17	17	17	17	17	18	18	18	20	18	20	20	17	19	20	19	19	19	22	20	22	21	22	21	22	22	22	22	24	23	23	25	22	22	25	25	26	26	23	26	26	27	26	27	26	26	28	29	26	30	31	29	31	29	31	28	31	28	31	33	33	37	39	0	4	1	1	3	4	6	7	6	7	8	7	10	13	10	9	10	17	11	15	15	13	13	12	6	10	8	11	21	27	17	23	21	21	27	16	27	31	35	23	33	36	27	51	37	39	28	40	31	27	24	24	45	24	19	48	16	45	50	51	52	40	53	53	54	52	71	58	39	57	44	58	62	62	64	66	50	67	67	74	72	64	71	67	64	81	72	85	90	79	87	96	75	64	94	87	84	97	90	97	100	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	3	1	1	2	1	1	2	2	3	4	2	3	3	2	2	3	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	3	1	3	4	1	2	1	2	3	1	5	1	1	2	1	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	2	2	2	3	2	3	2	2	1	1	1	3	1	2	3	2	1	2	1	2	4	1
29000	-559.646566624576053	-557.943579227553982	-1.702987397022052	0.000087845947032	0.000017797291949	0.202596619994239	0.551619789006604	0	4	2	2	6	4	6	7	6	8	9	10	9	10	10	11	11	13	14	12	12	12	14	15	13	13	13	14	14	15	16	16	15	15	17	15	15	15	19	17	18	18	17	18	17	15	21	18	19	21	18	20	21	20	20	19	23	20	22	20	19	21	21	23	22	22	21	22	24	25	23	23	25	25	25	26	25	24	27	26	27	26	26	26	27	27	28	31	32	27	31	30	31	29	30	29	31	32	33	38	39	0	4	1	1	3	4	6	9	6	7	8	6	10	10	13	9	10	14	11	15	15	13	14	27	16	13	12	11	21	16	15	20	21	21	24	12	16	20	24	20	21	36	37	24	37	27	19	31	38	43	25	61	45	24	28	48	51	45	50	44	35	49	45	53	44	52	44	58	35	57	67	58	62	62	53	57	68	67	71	74	72	64	78	51	75	77	81	95	79	71	87	96	64	82	64	87	71	90	90	79	98	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	2	2	1	3	2	2	2	1	2	2	1	2	2	2	1	1	2	1	1	4	1	2	2	2	1	2	2	4	1	3	2	1	1	1	1	2	1	2	1	2	1	4	1	1	1	2	2	2	1	2	1	2	1	3	2	1	3	1	1	1	1	2	2	2	1	4	2	2	1	2	3	3	5	2
29500	-581.314626344139469	-579.741378949018554	-1.573247395120876	0.000090913074574	0.000022935041226	0.252274398746531	0.671687513376979	0	2	3	3	5	4	6	7	6	9	9	10	8	10	10	11	11	12	12	12	12	13	15	14	12	11	14	15	14	14	16	17	15	15	16	15	15	16	18	16	17	18	17	17	19	17	19	18	19	19	19	19	19	20	18	19	23	21	23	21	21	21	22	23	23	21	23	23	23	26	22	23	24	25	25	24	26	25	26	25	27	26	26	26	27	27	26	30	30	30	29	29	30	29	31	28	31	32	33	37	38	0	1	1	2	3	4	6	6	6	13	8	6	7	10	10	9	10	10	8	15	15	10	17	25	12	13	25	11	21	12	20	38	29	21	24	25	12	22	35	26	34	36	16	35	43	24	11	38	40	27	44	39	43	47	28	40	52	45	50	51	52	49	45	53	54	52	39	58	60	66	44	58	62	73	63	66	68	69	71	73	58	64	67	71	64	72	72	82	79	83	87	96	82	82	85	81	89	89	90	90	100	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	2	2	3	1	2	2	1	2	2	3	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	2	1	1	2	3	1	2	1	2	1	2	1	2	1	3	2	1	2	2	1	2	2	2	2	1	1	2	1	4	1	1	1	2	3	1
30000	-640.535842325425619	-639.041362622887391	-1.494479702538270	0.000093802163298	0.000028006325068	0.298568008273466	0.575492561881956	1	2	2	3	5	5	6	7	6	8	8	10	7	9	12	10	11	12	12	13	12	12	15	13	13	14	12	15	14	15	17	16	16	14	16	16	15	16	18	17	17	18	17	18	18	16	21	18	19	19	19	19	20	19	18	20	23	21	23	21	22	20	20	22	22	21	22	22	20	25	24	23	24	23	25	26	25	25	26	27	26	27	26	26	25	28	27	31	31	28	30	28	30	29	30	30	31	32	34	37	38	0	1	1	2	3	4	6	6	6	13	8	9	7	13	10	9	14	10	11	17	10	14	26	16	10	10	9	19	21	25	38	14	21	15	24	25	16	20	12	38	21	36	25	37	36	24	55	31	40	46	46	46	39	39	19	48	66	43	51	44	39	49	39	53	54	52	69	63	37	52	67	58	31	62	64	57	45	67	67	74	72	64	78	67	64	58	68	85	84	71	87	87	82	85	64	92	52	89	98	99	98	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	3	4	2	1	1	1	1	3	2	1	2	1	1	1	3	1	2	1	2	2	1	2	2	1	1	2	2	3	1	1	3	1	1	2	3	2	1	1	1	1	3	1	2	1	3	3	1	1	4	2	2	1	4	2	2	2	1	2	1	2	2	3	2	3	3	2	1	1	2	2	4	2	4	1	2	2	2
30500	-574.495878242257277	-573.002866550951580	-1.493011691305703	0.000092198127396	0.000027625558883	0.299632537696320	0.643610669809772	0	3	2	2	6	4	7	8	6	7	8	10	9	11	11	11	10	12	12	13	11	13	14	14	13	13	13	14	14	15	15	15	15	16	14	14	16	17	18	17	18	15	16	18	18	17	20	19	19	19	18	19	20	20	20	18	23	21	22	20	21	22	22	22	22	21	24	23	22	24	23	24	24	25	26	26	25	26	27	26	28	26	26	26	27	28	26	31	30	29	28	28	30	27	32	30	31	33	33	38	38	0	4	1	1	3	4	9	4	4	9	6	9	10	10	13	9	13	15	8	15	13	17	18	16	12	17	9	27	21	27	15	20	15	29	16	27	35	20	24	31	34	27	12	24	37	24	28	40	31	44	35	51	45	46	19	31	61	45	39	44	39	49	45	53	39	44	44	58	39	66	69	58	62	62	64	70	72	69	71	73	87	64	67	71	82	77	68	94	90	79	87	87	85	75	88	87	84	97	97	99	99	1	1	1	1	2	1	1	3	2	1	3	2	1	2	1	2	1	1	2	1	1	2	1	2	2	2	4	1	2	1	2	1	2	1	2	1	1	3	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	5	1	1	2	2	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	2	2	1	2	2
31000	-593.443244070900960	-591.812214865173360	-1.631029205727577	0.000074714190927	0.000016984075063	0.227320604718056	0.588766306050122	0	1	2	3	5	4	7	8	5	8	9	10	9	10	11	12	10	11	12	13	10	11	14	14	12	13	13	14	13	15	16	17	15	15	16	14	16	15	19	18	17	16	18	18	17	17	21	17	20	20	18	19	19	20	19	19	23	21	23	20	22	21	22	23	22	19	22	22	24	25	23	22	24	22	26	27	24	25	27	27	26	26	27	26	28	26	27	30	31	27	30	28	29	29	31	30	31	32	34	38	38	0	1	1	2	3	4	2	6	6	7	8	8	10	10	13	7	13	13	11	14	7	13	13	27	4	13	7	11	21	25	38	26	21	29	24	16	16	20	24	15	34	36	37	27	37	35	55	38	38	43	24	25	45	39	11	48	66	50	43	35	52	40	53	63	54	16	44	58	51	61	51	58	74	40	64	57	58	71	78	73	72	64	78	71	75	77	72	82	83	71	87	87	64	75	82	92	90	79	90	89	99	1	1	1	2	2	1	3	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	4	2	4	3	2	1	1	2	4	1	2	1	2	1	2	3	2	1	1	2	1	1	1	1	2	2	2	4	1	1	4	1	2	1	2	2	2	1	2	1	1	3	2	1	2	1	2	1	1	1	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	3	1	2	2	3	3	2
31500	-607.149760084863715	-605.542448829033333	-1.607311255830430	0.000088738219572	0.000021021658845	0.236895206441171	0.551165369411397	1	3	2	4	5	5	6	8	7	9	9	10	8	11	11	12	10	12	13	13	12	11	14	14	13	13	14	14	13	14	16	15	15	14	17	16	15	17	19	15	17	17	18	18	18	16	20	18	18	19	18	18	20	20	19	20	21	21	21	20	22	22	22	22	21	22	22	22	22	24	23	24	25	22	25	26	25	26	27	25	25	26	26	27	26	28	27	30	31	29	30	29	30	28	31	30	29	32	33	38	38	0	1	1	2	3	4	6	9	6	13	8	6	9	13	10	8	10	13	11	15	15	10	26	8	9	17	7	11	21	16	40	20	29	21	25	24	12	40	46	20	33	30	16	27	37	24	19	31	31	35	27	27	43	39	11	48	52	45	50	43	57	38	53	53	51	44	25	45	44	66	44	58	74	49	64	57	68	60	60	31	58	64	69	27	64	77	72	64	97	79	87	87	64	64	85	92	78	90	90	98	99	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	2	3	1	3	2	1	2	1	1	1	2	3	1	2	1	2	1	2	2	3	2	1	1	3	1	1	1	2	2	1	1	5	2	2	2	1	1	1	3	1	1	1	2	5	3	2	1	2	2	1	2	2	2	2	2	3	4	2	2	3	6	2	2	2	5	1	1	2	1	2	2	2	1	1	1	3	2	2
32000	-612.425123527314668	-610.849269702161791	-1.575853825152860	0.000090673835917	0.000022760978261	0.251020352574079	0.614327230160452	0	3	2	2	5	5	6	8	6	9	9	8	8	10	10	11	9	12	13	12	11	12	14	14	12	13	13	14	14	15	16	16	15	16	16	14	15	14	18	17	17	17	16	18	17	17	17	17	20	19	17	19	20	19	19	19	23	19	22	19	21	22	21	22	23	21	23	23	22	23	22	23	24	24	25	27	26	25	26	26	28	26	27	27	27	27	27	30	32	29	30	27	30	29	31	30	30	32	34	37	38	0	4	1	1	3	4	6	9	4	13	7	9	6	13	13	11	13	13	11	15	10	6	13	27	16	17	16	11	21	27	38	20	29	29	24	27	27	15	24	38	34	36	37	35	43	30	28	31	38	37	36	45	37	35	28	48	66	45	43	25	52	49	60	53	54	52	69	58	35	66	44	58	62	62	64	70	68	71	71	73	92	64	67	44	64	68	72	75	97	67	92	72	64	64	82	87	84	79	90	99	99	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	2	2	1	1	3	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	3	2	1	2	2	2	2	1	1	3	3	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	3	1	1	2	2	5	4	2	3	2	1	2	2	2	5	3	2	1	2	3	2	2	2
32500	-598.822283526282945	-597.276224649361666	-1.546058876921287	0.000074959119917	0.000019958031986	0.266252218644568	0.581696598987488	1	4	2	3	5	4	6	6	5	9	9	8	7	10	11	12	10	13	13	12	12	10	14	13	10	12	14	13	15	16	16	17	16	14	17	15	14	15	16	17	17	17	18	17	19	17	21	18	20	20	18	20	21	20	19	20	22	21	22	21	21	22	22	23	21	22	21	22	23	26	24	24	24	24	25	27	24	24	25	25	27	25	26	27	27	28	27	32	28	28	30	30	31	28	30	31	32	31	33	37	39	0	4	1	1	3	4	6	6	6	13	8	6	7	13	10	25	10	13	11	17	15	13	10	16	11	13	25	11	21	27	15	20	34	21	24	25	16	20	24	31	34	36	46	39	37	27	55	40	40	43	44	35	43	35	19	48	61	37	50	51	52	49	45	53	54	46	44	58	35	52	60	68	49	62	53	70	68	67	67	49	72	64	67	67	82	77	72	94	79	79	87	87	82	64	64	92	79	79	89	90	99	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	4	2	1	1	2	3	1	1	2	2	2	2	1	3	2	1	1	2	2	1	3	2	1	2	1	1	1	3	2	2	1	1	1	1	2	1	2	3	1	1	3	1	1	1	1	2	1	1	3	2	1	3	3	2	1	2	1	2	1	1	2	2	3	2	2	2	4	1	2	2	2	2	2	2	2	3	2	4	1	3	3	2	5	2
33000	-584.821776237951894	-583.433178572710290	-1.388597665241606	0.000071652213591	0.000030409678047	0.424406679473099	0.567096883676338	1	3	3	2	5	4	5	8	6	8	9	10	8	10	10	11	11	13	13	13	11	11	15	14	13	14	14	14	14	15	15	16	16	16	16	15	15	17	18	17	18	17	18	18	17	16	21	18	20	21	18	19	20	21	19	19	23	22	21	19	21	22	21	23	20	21	23	22	24	25	24	23	24	24	25	26	24	25	26	27	26	27	25	27	27	28	27	31	30	30	29	30	29	28	31	28	31	32	34	39	38	0	4	1	1	3	4	6	9	6	7	8	9	7	10	10	12	10	17	11	15	15	14	22	25	16	17	16	11	21	27	20	20	29	29	24	27	25	31	35	31	34	36	27	35	37	24	11	40	38	37	25	46	43	51	26	48	52	25	43	44	52	49	53	63	43	52	47	45	60	66	67	58	49	49	64	70	43	60	67	62	58	64	67	69	64	58	58	94	79	51	87	96	75	75	85	87	79	90	89	99	99	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	2	2	1	1	3	1	1	2	2	3	2	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	5	1	1	3	3	1	1	2	3	1	2	4	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	5	2	2	2	2	1	2	2	2	2	2	1	5	1	2	2	2	3	1	2	1	2	3	2
